Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Output Type","Load Current","Voltage - Input","Voltage - Load","Termination Style","Package / Case"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z8375-ND,G3PE-535B-2N DC12-24,Omron Automation and Safety,RELAY SSR 35A 3PH DIN MNT 2PL,1,55,"259.88000","0","1","Bulk","G3PE","Active","Chassis Mount, DIN Rail","DPST-NO (2 Form A)","AC, Zero Cross","35A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/Photos/Omron%20Auto/G3PE-515B-3N-DC12-24.jpg,Z9492-ND,G3PE-225B-3N DC12-24,Omron Automation and Safety,RELAY SSR 25A 3PH DIN MNT 3PL,0,0,"285.86000","0","1","Bulk","G3PE","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","25A","12 ~ 24VDC","100 ~ 240V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,-,Z8376-ND,G3PE-535B-3N DC12-24,Omron Automation and Safety,RELAY SSR 35A 3PH DIN MNT 3PL,1,37,"327.44000","0","1","Bulk","G3PE","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","35A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","SSR with Integrated Heat Sink"
https://industrial.omron.us/en/media/G3PE_Datasheet_en_201506_J23I-E-02_tcm849-113227.pdf,//media.digikey.com/photos/Omron%20Auto/G3PE-545B-3N-DC12-24.jpg,Z9503-ND,G3PE-545B-3N DC12-24,Omron Automation and Safety,RELAY SSR 45A 3PH DIN MNT 3PL,1,24,"369.02000","0","1","Bulk","G3PE","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","45A","12 ~ 24VDC","200 ~ 480V","Screw Terminal","SSR with Integrated Heat Sink"
https://www.gavazzionline.com/pdf/RGC2_3P.pdf,-,1864-2896-ND,RGC3P60I65EDFP,Carlo Gavazzi Inc.,600V 3X65A 1200VP-OTP,1,0,"440.44000","0","1","Bulk","RGC3P","Active","Chassis Mount, DIN Rail","3PST-NO (3 Form A)","AC, Proportional Control","65A","0 ~ 20mA","180 ~ 660V","Screw Terminal","SSR with Integrated Heat Sink"
-,-,SUL942460-ND,SUL942460,Altech Corporation,SINGLEPHASEPOWER SOLID CONTACTOR,0,29,"53.30000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJ.jpg,PM2260D25VJ-ND,PM2260D25VJ,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"53.45050","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","25A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVx.jpg,PM2260D25VH-ND,PM2260D25VH,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"54.21000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","25A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxV.jpg,PM2260D25VR-ND,PM2260D25VR,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"54.21000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","25A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJx.jpg,PM2260D25VJH-ND,PM2260D25VJH,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"54.96000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","25A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJ.jpg,PM2260D25VRJ-ND,PM2260D25VRJ,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"54.96000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","25A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxV.jpg,PM2260A25V-ND,PM2260A25V,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"55.71000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","25A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVx.jpg,PM2260D25VRH-ND,PM2260D25VRH,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"55.71000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","25A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJ.jpg,PM2260A25VJ-ND,PM2260A25VJ,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"56.47000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","25A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJx.jpg,PM2260D25VRJH-ND,PM2260D25VRJH,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"56.47000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","25A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D20VJ-ND,DR2260D20VJ,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"56.92050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","20A","4 ~ 32VDC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
-,-,SAL942460-ND,SAL942460,Altech Corporation,SINLGEPHASEPOWER SOLID CONTACTOR,0,4,"57.06000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVx.jpg,PM2260A25VH-ND,PM2260A25VH,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"57.22050","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","25A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxV.jpg,PM2260A25VR-ND,PM2260A25VR,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"57.22050","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","25A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D20VR-ND,DR2260D20VR,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"57.67000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","20A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJx.jpg,PM2260A25VJH-ND,PM2260A25VJH,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"57.97000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","25A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJ.jpg,PM2260A25VRJ-ND,PM2260A25VRJ,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"57.97000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","25A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D20VRJ-ND,DR2260D20VRJ,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"58.43000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","20A","4 ~ 32VDC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVx.jpg,PM2260A25VRH-ND,PM2260A25VRH,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"58.73000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","25A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D20W-ND,DR2260D20W,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"59.19000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","20A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJ.jpg,PM2260D50VJ-ND,PM2260D50VJ,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"59.27000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","50A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJx.jpg,PM2260A25VRJH-ND,PM2260A25VRJH,Sensata-Crydom,RELAY SSR 600V 25A PNL MNT,0,0,"59.48050","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","25A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A20VJ-ND,DR2260A20VJ,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"59.94000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","20A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D20WJ-ND,DR2260D20WJ,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"59.94000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","20A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVx.jpg,PM2260D50VH-ND,PM2260D50VH,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"60.02050","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","50A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxV.jpg,PM2260D50VR-ND,PM2260D50VR,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"60.02050","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","50A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A20VR-ND,DR2260A20VR,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"60.69000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","20A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D20WR-ND,DR2260D20WR,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"60.69000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","20A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJx.jpg,PM2260D50VJH-ND,PM2260D50VJH,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"60.77000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","50A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJ.jpg,PM2260D50VRJ-ND,PM2260D50VRJ,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"60.77000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","50A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
-,-,SUL963460-ND,SUL963460,Altech Corporation,SINGLEPHASEPOWER SOLID CONTACTOR,0,12,"60.84000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48D2R-ND,DRA3P48D2R,Sensata-Crydom,RELAY CONTACT 3PH 480VAC 2A 5V,0,0,"60.94000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC","2.4A","4 ~ 6VDC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A20VRJ-ND,DR2260A20VRJ,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"61.45000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","20A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D20WRJ-ND,DR2260D20WRJ,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"61.45000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","20A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxV.jpg,PM2260A50V-ND,PM2260A50V,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"61.54000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","50A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVx.jpg,PM2260D50VRH-ND,PM2260D50VRH,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"61.54000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","50A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,DRA3P48E2-ND,DRA3P48E2,Sensata-Crydom,RELAY CONTACT 3PH 480VAC 2A,0,0,"61.67000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","2.4A","18 ~ 28VDC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,CC1802-ND,DRA3P48D2,Sensata-Crydom,RELAY CONT 3PH 480VAC 2A 5VDC,0,0,"61.67000","0","10","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC, Zero Cross","2.4A","4 ~ 6VDC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A20W-ND,DR2260A20W,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"62.20000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","20A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJ.jpg,PM2260A50VJ-ND,PM2260A50VJ,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"62.29050","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","50A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJx.jpg,PM2260D50VRJH-ND,PM2260D50VRJH,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"62.29050","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","50A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A20WJ-ND,DR2260A20WJ,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"62.95050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","20A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVx.jpg,PM2260A50VH-ND,PM2260A50VH,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"63.04000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","50A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxV.jpg,PM2260A50VR-ND,PM2260A50VR,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"63.04000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","50A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A20WR-ND,DR2260A20WR,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"63.71050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","20A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJx.jpg,PM2260A50VJH-ND,PM2260A50VJH,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"63.80000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC, Zero Cross","50A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJ.jpg,PM2260A50VRJ-ND,PM2260A50VRJ,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"63.80000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","50A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/dr_a3p.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DRA3P.jpg,CC1804-ND,DRA3P48E2R,Sensata-Crydom,RELAY CONT 3PH 480VAC 2A 24VDC,2,0,"63.98000","0","1","Bulk","DRA3P","Active","DIN Rail","3PST-NO (3 Form A)","AC","2.4A","18 ~ 28VDC","48 ~ 510V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A20WRJ-ND,DR2260A20WRJ,Sensata-Crydom,RELAY SSR 600V 20A DIN RAIL,0,0,"64.46000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","20A","90 ~ 280VAC/DC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D30VR-ND,DR2260D30VR,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"64.49050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","30A","4 ~ 32VDC","48 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVx.jpg,PM2260A50VRH-ND,PM2260A50VRH,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"64.55000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","50A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D30VRJ-ND,DR2260D30VRJ,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"65.25000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","30A","4 ~ 32VDC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/PM22_Series.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_PM2260xxxVxJx.jpg,PM2260A50VRJH-ND,PM2260A50VRJH,Sensata-Crydom,RELAY SSR 600V 50A PNL MNT,0,0,"65.30000","0","20","Bulk","PM22","Active","Chassis Mount","SPST-NO (1 Form A)","AC","50A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","Module"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A30VJ-ND,DR2260A30VJ,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"66.75050","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC, Zero Cross","30A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal, Spring Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260A30VR-ND,DR2260A30VR,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"67.52000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","30A","90 ~ 280VAC/DC","48 ~ 600V","Screw Terminal","SSR with Integrated Heat Sink"
http://www.crydom.com/en/products/catalog/nova22-ac-din-rail-mount.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_DR2260xx0x.jpg,DR2260D30WR-ND,DR2260D30WR,Sensata-Crydom,RELAY SSR 600V 30A DIN RAIL,0,0,"67.52000","0","20","Bulk","DR22","Active","DIN Rail","SPST-NO (1 Form A)","AC","30A","4 ~ 32VDC","48 ~ 600V","Elevator Screw Terminal","SSR with Integrated Heat Sink"
