Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Features","Termination Style","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material"
https://industrial.omron.us/en/media/G7SA_P7SA_Datasheet_en_201701_J73I-E-02_rev10_9_tcm849-113555.pdf,-,G7SA-3A1BDC110-ND,G7SA-3A1B DC110,Omron Automation and Safety,RELAY SAFETY 4PST 6A 110V,0,2,"57.18000","0","1","Bulk","G7SA","Active","Socketable","110VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 125VDC - Max","Sealed - Flux Protection","Plug In","82.5 VDC","11 VDC","20ms","10ms","-40°C ~ 85°C","Silver (Ag), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA11.1222C-ND,156.OA11.1222C,Altech Corporation,RELAY SAFETY 4PST 8A 12V,0,0,"93.04000","0","1","Bulk","-","Active","DIN Rail","12VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","8A","400VAC, 250VDC - Max","-","Screw Terminal","8.4 VDC","-","20ms","6ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA11.1231C-ND,156.OA11.1231C,Altech Corporation,RELAY SAFETY 4PST 8A 12V,0,0,"93.04000","0","1","Bulk","-","Active","DIN Rail","12VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","8A","400VAC, 250VDC - Max","-","Screw Terminal","8.4 VDC","-","20ms","6ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA11.2422C-ND,156.OA11.2422C,Altech Corporation,RELAY SAFETY 4PST 8A 24V,0,0,"93.04000","0","1","Bulk","-","Active","DIN Rail","24VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","8A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","20ms","6ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA11.2431C-ND,156.OA11.2431C,Altech Corporation,RELAY SAFETY 4PST 8A 24V,0,0,"93.04000","0","1","Bulk","-","Active","DIN Rail","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","8A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","20ms","6ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA01.1222C-ND,156.OA01.1222C,Altech Corporation,RELAY SAFETY 4PST 10A 12V,0,0,"95.29000","0","1","Bulk","-","Active","DIN Rail","12VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","10A","400VAC, 250VDC - Max","-","Screw Terminal","8.4 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Tin Oxide (AgSnO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA01.1231C-ND,156.OA01.1231C,Altech Corporation,RELAY SAFETY 4PST 10A 12V,0,0,"95.29000","0","1","Bulk","-","Active","DIN Rail","12VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","10A","400VAC, 250VDC - Max","-","Screw Terminal","8.4 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Tin Oxide (AgSnO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA01.2422C-ND,156.OA01.2422C,Altech Corporation,RELAY SAFETY 4PST 10A 24V,0,0,"95.29000","0","1","Bulk","-","Active","DIN Rail","24VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","10A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Tin Oxide (AgSnO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA01.2431C-ND,156.OA01.2431C,Altech Corporation,RELAY SAFETY 4PST 10A 24V,0,0,"95.29000","0","1","Bulk","-","Active","DIN Rail","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","10A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Tin Oxide (AgSnO), Gold (Au)"
-,-,156.OA01.2431N-ND,156.OA01.2431N,Altech Corporation,RELAY SAFETY 4PST 10A 24V,0,0,"95.29000","0","1","Bulk","-","Active","DIN Rail","24VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","10A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Tin Oxide (AgSnO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA12.1224C-ND,156.OA12.1224C,Altech Corporation,RELAY SAFETY 6PST 8A 12V,0,0,"102.44000","0","1","Bulk","-","Active","DIN Rail","12VDC","6PST-4NC/2NO (4 Form B, 2 Form A)","8A","400VAC, 250VDC - Max","-","Screw Terminal","8.4 VDC","-","20ms","6ms","-40°C ~ 85°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA12.1233C-ND,156.OA12.1233C,Altech Corporation,RELAY SAFETY 6PST 8A 12V,0,0,"102.44000","0","1","Bulk","-","Active","DIN Rail","12VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","8A","400VAC, 250VDC - Max","-","Screw Terminal","8.4 VDC","-","20ms","6ms","-40°C ~ 85°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA12.1242C-ND,156.OA12.1242C,Altech Corporation,RELAY SAFETY 6PST 8A 12V,0,0,"102.44000","0","1","Bulk","-","Active","DIN Rail","12VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","400VAC, 250VDC - Max","-","Screw Terminal","8.4 VDC","-","20ms","6ms","-40°C ~ 85°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA12.2424C-ND,156.OA12.2424C,Altech Corporation,RELAY SAFETY 6PST 8A 24V,0,0,"102.44000","0","1","Bulk","-","Active","DIN Rail","24VDC","6PST-4NC/2NO (4 Form B, 2 Form A)","8A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","20ms","6ms","-40°C ~ 85°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA12.2433C-ND,156.OA12.2433C,Altech Corporation,RELAY SAFETY 6PST 8A 24V,0,0,"102.44000","0","1","Bulk","-","Active","DIN Rail","24VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","8A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","20ms","6ms","-40°C ~ 85°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA12.2442C-ND,156.OA12.2442C,Altech Corporation,RELAY SAFETY 6PST 8A 24V,0,0,"102.44000","0","1","Bulk","-","Active","DIN Rail","24VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","20ms","6ms","-40°C ~ 85°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6Z&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/7-1415033-1.JPG,PB1637-ND,SR6ZA024,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE 6PST 8A 24V,0,0,"108.00111","0","18","Bulk","SR6Z, SCHRACK","Active","DIN Rail","24VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","8A","250VAC - Max","-","Spring Terminal","21.6 VDC","2.4 VDC","-","-","-25°C ~ 50°C","Silver Tin Oxide (AgSnO)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA02.1224C-ND,156.OA02.1224C,Altech Corporation,RELAY SAFETY 6PST 10A 12V,0,0,"111.35000","0","1","Bulk","-","Active","DIN Rail","12VDC","6PST-4NC/2NO (4 Form B, 2 Form A)","10A","400VAC, 250VDC - Max","-","Screw Terminal","8.4 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA02.1233C-ND,156.OA02.1233C,Altech Corporation,RELAY SAFETY 6PST 10A 12V,0,0,"111.35000","0","1","Bulk","-","Active","DIN Rail","12VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","10A","400VAC, 250VDC - Max","-","Screw Terminal","8.4 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA02.1242C-ND,156.OA02.1242C,Altech Corporation,RELAY SAFETY 6PST 10A 12V,0,0,"111.35000","0","1","Bulk","-","Active","DIN Rail","12VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","10A","400VAC, 250VDC - Max","-","Screw Terminal","8.4 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA02.2424C-ND,156.OA02.2424C,Altech Corporation,RELAY SAFETY 6PST 10A 24V,0,0,"111.35000","0","1","Bulk","-","Active","DIN Rail","24VDC","6PST-4NC/2NO (4 Form B, 2 Form A)","10A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA02.2433C-ND,156.OA02.2433C,Altech Corporation,RELAY SAFETY 6PST 10A 24V,0,0,"111.35000","0","1","Bulk","-","Active","DIN Rail","24VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","10A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
http://www.altechcorp.com/PDFS/InterfaceModulesOnly.pdf,-,156.OA02.2442C-ND,156.OA02.2442C,Altech Corporation,RELAY SAFETY 6PST 10A 24V,0,0,"111.35000","0","1","Bulk","-","Active","DIN Rail","24VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","10A","400VAC, 250VDC - Max","-","Screw Terminal","16.8 VDC","-","27ms","5ms","-40°C ~ 80°C","Silver Cadmium Oxide (AgCdO), Gold (Au)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxF,URM,4X1,2X2.pdf",-,2981473-ND,2981473,Phoenix Contact,RELAY SAFETY 6PST 6A 120V,0,0,"128.00000","0","1","Bulk","PSR","Active","DIN Rail","120VAC/DC","6PST-4NO/2NC (4 Form A, 2 Form B)","6A","250VAC, 250VDC - Max","-","Spring Terminal","-","-","10ms","10ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2904957.pdf,-,2904957-ND,2904957,Phoenix Contact,PSR-MS55-1NO-1DO-24DC-SC,0,80,"129.92000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2904953.pdf,-,2904953-ND,2904953,Phoenix Contact,PSR-MS35-1NO-24DC-SC,0,9,"135.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2904955.pdf,-,2904955-ND,2904955,Phoenix Contact,PSR-MS45-1NO-1DO-24DC-SC,0,0,"135.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2981842.pdf,-,2981842-ND,2981842,Phoenix Contact,RELAY SAFETY,0,0,"140.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2904956.pdf,-,2904956-ND,2904956,Phoenix Contact,PSR-MS50-1NO-1DO-24DC-SC,0,0,"140.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6Z&DocType=DS&DocLang=English,-,6-1415395-1-ND,6-1415395-1,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE 6PST 8A 12V,0,0,"154.27500","0","2","Bulk","SR6Z, SCHRACK","Active","DIN Rail","12VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","250VAC - Max","-","Spring Terminal","10.8 VDC","1.2 VDC","-","-","-25°C ~ 50°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6Z&DocType=DS&DocLang=English,-,9-1415059-1-ND,9-1415059-1,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"154.27500","0","2","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6Z&DocType=DS&DocLang=English,-,7-1415064-1-ND,7-1415064-1,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"154.27500","0","2","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6Z&DocType=DS&DocLang=English,-,1415060-1-ND,1415060-1,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE 6PST 8A 115V,0,0,"154.54500","0","2","Bulk","SR6Z, SCHRACK","Active","DIN Rail","115VAC/DC","6PST-3NO/3NC (3 Form A, 3 Form B)","8A","250VAC - Max","-","Spring Terminal","103.5 VAC/DC","11.5 VAC/DC","-","-","-25°C ~ 50°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6Z&DocType=DS&DocLang=English,-,6-1415046-1-ND,6-1415046-1,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE 6PST 8A 115V,0,0,"154.54750","0","4","Bulk","SR6Z, SCHRACK","Active","DIN Rail","115VAC/DC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","250VAC - Max","-","Spring Terminal","103.5 VAC/DC","11.5 VAC/DC","-","-","-25°C ~ 50°C","Silver Tin Oxide (AgSnO)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700398.pdf,-,2700398-ND,2700398,Phoenix Contact,PSR-PS40-1NO-1DO-24DC-SC,0,10,"160.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903583,-,2903583-ND,2903583,Phoenix Contact,PSR-SCP-24DC/URML4/3X1/1X2/B,0,0,"161.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2903584,-,2903584-ND,2903584,Phoenix Contact,PSR-SPP-24DC/URML4/3X1/1X2/B,0,10,"161.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2902935,-,2902935-ND,2902935,Phoenix Contact,PSR-SCP-42-230UC/URM4/4X1/2X2B,0,0,"166.52000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2902936,-,2902936-ND,2902936,Phoenix Contact,PSR-SPP-42-230UC/URM4/4X1/2X2B,0,0,"166.52000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,UE12-2FG2D0-ND,UE12-2FG2D0,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,0,0,"168.70000","0","1","Bulk","UE12-2FG","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","10ms","30ms","-","Silver (Ag), Gold (Au)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700498.pdf,-,2700498-ND,2700498,Phoenix Contact,PSR-MC30-2NO-1DO-24DC-SC,0,0,"170.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700499.pdf,-,2700499-ND,2700499,Phoenix Contact,PSR-MC30-2NO-1DO-24DC-SP,0,27,"170.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700577.pdf,-,2700577-ND,2700577,Phoenix Contact,PSR-PC20-1NO-1NC-24DC-SC,0,16,"170.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700578.pdf,-,2700578-ND,2700578,Phoenix Contact,PSR-PC20-1NO-1NC-24DC-SP,0,69,"170.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,1SIP51224-ND,1SIP51224,Altech Corporation,RELAY SAFETY 6PST 16A 24V,0,0,"176.61000","0","1","Bulk","-","Active","DIN Rail","24VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","16A","250VAC - Max","-","Screw Terminal","16.8 VDC","-","18ms","5ms","-40°C ~ 70°C","-"
-,-,1SIR82224-ND,1SIR82224,Altech Corporation,RELAY SAFETY 10PST 10A 24V,0,0,"176.61000","0","1","Bulk","-","Active","DIN Rail","24VDC","10PST-8NO/2NC (8 Form A, 2 Form B)","10A","250VAC - Max","-","Screw Terminal","16.8 VDC","-","15ms","4ms","-40°C ~ 70°C","-"
http://media.crouzet.com/datasheets/english/safety-relays-safety-relays-22-5-mm-expansion-module-for-safety-relays-kze5-ys-Part%20number-85102956.pdf,-,85102956-ND,85102956,Crouzet,RELAY SAFETY 5PST 5A 24V,0,0,"183.51000","0","1","Bulk","KZE5-YS","Active","DIN Rail","24VAC/DC","5PST-NO (5 Form A)","5A","250VAC - Max","Lighted Indicator","Screw Terminal","-","-","35ms","20ms","-15°C ~ 55°C","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700540.pdf,-,2700540-ND,2700540,Phoenix Contact,PSR-MC34-3NO-1DO-24DC-SC,0,0,"185.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700548.pdf,-,2700548-ND,2700548,Phoenix Contact,PSR-MC34-3NO-1DO-24DC-SP,0,17,"185.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700553.pdf,-,2700553-ND,2700553,Phoenix Contact,PSR-MC50-3NO-1DO-24DC-SC,0,9,"185.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700564.pdf,-,2700564-ND,2700564,Phoenix Contact,PSR-MC50-3NO-1DO-24DC-SP,0,19,"185.00000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,UE12-2FG3D0-ND,UE12-2FG3D0,"SICK, Inc.",RELAY SAFETY 3PST 6A 24V,0,0,"193.25000","0","1","Bulk","UE12-2FG","Active","DIN Rail","24VDC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","-","Screw Terminal","-","-","10ms","30ms","-","Silver (Ag), Gold (Au)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-60UC,ESAM4,3X1,1X2,B.pdf",-,2901426-ND,2901426,Phoenix Contact,RELAY SAFETY,0,0,"227.07000","0","1","Bulk","PSR","Active","DIN Rail","60VAC/DC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","Lighted Indicator, Varistor","Screw Terminal","-","-","40ms","90ms","-25°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
"//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/PSR-SxP-60UC,ESAM4,3X1,1X2,B.pdf",-,2901427-ND,2901427,Phoenix Contact,RELAY SAFETY,0,0,"227.07000","0","1","Bulk","PSR","Active","DIN Rail","60VAC/DC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 250VDC - Max","Lighted Indicator, Varistor","Spring Terminal","-","-","40ms","90ms","-25°C ~ 55°C","Silver Tin Oxide (AgSnO), Gold (Au)"
-,-,UE23-2MF2A3-ND,UE23-2MF2A3,"SICK, Inc.",RELAY SAFETY 3PST 6A 230V,0,0,"227.46000","0","1","Bulk","UE23-2MF","Active","DIN Rail","230VAC","3PST-2NO/1NC (2 Form A, 1 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","80ms","70ms","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE11-4DX.jpg,UE11-4DX2D31-ND,UE11-4DX2D31,"SICK, Inc.",RELAY SAFETY 7PST 6A 24V,0,0,"232.22000","0","1","Bulk","UE11-4DX","Active","DIN Rail","24VDC","7PST-4NO/3NC (4 Form A, 3 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","-","-","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE11-4DX.jpg,UE11-4DX2D32-ND,UE11-4DX2D32,"SICK, Inc.",RELAY SAFETY 7PST 6A 24V,0,0,"232.22000","0","1","Bulk","UE11-4DX","Active","DIN Rail","24VDC","7PST-4NO/3NC (4 Form A, 3 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","-","-","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE11-4DX.jpg,UE11-4DX2D33-ND,UE11-4DX2D33,"SICK, Inc.",RELAY SAFETY 7PST 6A 24V,0,0,"232.22000","0","1","Bulk","UE11-4DX","Active","DIN Rail","24VDC","7PST-4NO/3NC (4 Form A, 3 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","-","-","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Phoenix%20Photos/2981499.JPG,277-3174-ND,2981499,Phoenix Contact,RELAY SAFETY DPST 6A 24V,0,16,"234.00000","0","1","Bulk","-","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","6A","250VAC, 250VDC - Max","-","Spring Terminal","-","-","20ms","10ms","-20°C ~ 55°C","Silver Tin Oxide (AgSnO)"
-,-,UE23-3MF2A3-ND,UE23-3MF2A3,"SICK, Inc.",RELAY SAFETY 4PST 8A 230V,0,0,"242.39000","0","1","Bulk","UE23-3MF","Active","DIN Rail","230VAC","4PST-3NO/1NC (3 Form A, 1 Form B)","8A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","80ms","70ms","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE11-4DX.jpg,UE11-4DX3D30.5-ND,UE11-4DX3D30.5,"SICK, Inc.",RELAY SAFETY 7PST 6A 24V,0,0,"243.83000","0","1","Bulk","UE11-4DX","Active","DIN Rail","24VDC","7PST-4NO/3NC (4 Form A, 3 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","-","-","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE11-4DX.jpg,UE11-4DX3D31-ND,UE11-4DX3D31,"SICK, Inc.",RELAY SAFETY 7PST 6A 24V,0,0,"243.83000","0","1","Bulk","UE11-4DX","Active","DIN Rail","24VDC","7PST-4NO/3NC (4 Form A, 3 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","-","-","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE11-4DX.jpg,UE11-4DX3D32-ND,UE11-4DX3D32,"SICK, Inc.",RELAY SAFETY 7PST 6A 24V,0,0,"243.83000","0","1","Bulk","UE11-4DX","Active","DIN Rail","24VDC","7PST-4NO/3NC (4 Form A, 3 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","-","-","-","Silver (Ag), Gold (Au)"
-,//media.digikey.com/Photos/Sick%20Photos/MFG_UE11-4DX.jpg,UE11-4DX3D33-ND,UE11-4DX3D33,"SICK, Inc.",RELAY SAFETY 7PST 6A 24V,0,0,"243.83000","0","1","Bulk","UE11-4DX","Active","DIN Rail","24VDC","7PST-4NO/3NC (4 Form A, 3 Form B)","6A","230VAC, 300VDC - Max","-","Screw Terminal","-","-","-","-","-","Silver (Ag), Gold (Au)"
http://media.crouzet.com/datasheets/english/safety-relays-safety-relays-22-5-mm-emergency-stop-and-safety-guard-monitoring-2-channels-kne3-ys-Part%20number-85102434.pdf,-,85102434-ND,85102434,Crouzet,RELAY SAFETY 3PST 8A 115V,0,0,"250.93000","0","1","Bulk","KNE3-YS","Active","DIN Rail","115VAC","3PST-NO (3 Form A)","8A","250VAC - Max","Lighted Indicator","Screw Terminal","-","-","50ms","30ms","-15°C ~ 55°C","-"
http://media.crouzet.com/datasheets/english/safety-relays-safety-relays-22-5-mm-emergency-stop-and-safety-guard-monitoring-2-channels-kne3-ys-Part%20number-85102435.pdf,-,85102435-ND,85102435,Crouzet,RELAY SAFETY 3PST 8A 230V,0,0,"250.93000","0","1","Bulk","KNE3-YS","Active","DIN Rail","230VAC","3PST-NO (3 Form A)","8A","250VAC - Max","Lighted Indicator","Screw Terminal","-","-","50ms","30ms","-15°C ~ 55°C","-"
http://media.crouzet.com/datasheets/english/safety-relays-safety-relays-22-5-mm-two-hand-safety-relays-kzh2-ys-Part%20number-85102621.pdf,-,85102621-ND,85102621,Crouzet,RELAY SAFETY DPST 5A 24V,0,0,"255.61000","0","1","Bulk","KZH2-YS","Active","DIN Rail","24VDC","DPST-NO (2 Form A)","5A","250VAC - Max","Lighted Indicator","Screw Terminal","-","-","25ms","30ms","-15°C ~ 55°C","-"
-,-,44510-1034-ND,44510-1034,Omron Automation and Safety,"SR103AM01, 24VAC/DC, 2 IN 3 OUT",0,0,"258.39000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
