Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Coil Current","Coil Type","Features","Termination Style","Seal Rating","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material"
https://cotorelay.com/wp-content/uploads/2014/09/9200_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/9201-05-20.JPG,306-1411-1-ND,9201-05-20TR,Coto Technology,RELAY REED SPST 500MA 5V,950,0,"9.11000","0","1","Cut Tape (CT)","9200","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","20.0mA","Non Latching","-","J Lead","Sealed - Hermetically","3.75 VDC","0.4 VDC","0.4ms","0.1ms","-20°C ~ 85°C","-"
https://cotorelay.com/wp-content/uploads/2014/09/9200_series_reed_relay_datasheet.pdf,//media.digikey.com/photos/Coto%20Tech%20Photos/9201-05-20.JPG,306-1411-6-ND,9201-05-20TR,Coto Technology,RELAY REED SPST 500MA 5V,950,0,"Digi-Reel","0","1","Digi-Reel®","9200","Active","Surface Mount","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","20.0mA","Non Latching","-","J Lead","Sealed - Hermetically","3.75 VDC","0.4 VDC","0.4ms","0.1ms","-20°C ~ 85°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/39/3905171000e.pdf,//media.digikey.com/Photos/Standex-Meder%20Electronics/HI05-1A66.jpg,374-1389-ND,HI05-1A66,Standex-Meder Electronics,REED RELAY SPST-NO 5V PCB,1868,0,"9.96000","0","1","Bulk","HI","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","200VAC, 200VDC - Max","8.3mA","Non Latching","-","PC Pin","Sealed - Fully","3.5 VDC","0.75 VDC","0.7ms","0.05ms","-20°C ~ 70°C","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=108-98011&DocType=SS&DocLang=EN,-,V23100V4305B010-ND,V23100V4305B010,TE Connectivity Potter & Brumfield Relays,RELAY REED DPST 500MA 5V,839,0,"10.08000","0","1","Tube","V23100-V4, AXICOM","Active","Through Hole","5VDC","DPST-NO (2 Form A)","500mA","200VAC, 200VDC - Max","25.0mA","Non Latching","Diode","PC Pin","-","3.5 VDC","0.75 VDC","0.75ms","0.15ms","-40°C ~ 85°C","Ruthenium (Ru)"
//media.digikey.com/pdf/Data%20Sheets/Meder%20PDFs/CRR05-1B_Spec.pdf,//media.digikey.com/photos/Meder%20Electronics%20Photos/CRR05-1A.jpg,374-1307-2-ND,CRR05-1B,Standex-Meder Electronics,RELAY REED SPST-NC 500MA 5V,0,0,"5.41240","0","1000","Tape & Reel (TR)","CRR","Active","Surface Mount","5VDC","SPST-NC (1 Form B)","500mA","170VAC, 170VDC - Max","33.3mA","Non Latching","-","SMD (SMT) Tab","-","3.75 VDC","0.75 VDC","0.6ms","0.05ms","-40°C ~ 125°C","-"
//media.digikey.com/pdf/Data%20Sheets/Meder%20PDFs/CRR05-1B_Spec.pdf,//media.digikey.com/photos/Meder%20Electronics%20Photos/CRR05-1A.jpg,374-1307-1-ND,CRR05-1B,Standex-Meder Electronics,RELAY REED SPST-NC 500MA 5V,465,0,"10.21000","0","1","Cut Tape (CT)","CRR","Active","Surface Mount","5VDC","SPST-NC (1 Form B)","500mA","170VAC, 170VDC - Max","33.3mA","Non Latching","-","SMD (SMT) Tab","-","3.75 VDC","0.75 VDC","0.6ms","0.05ms","-40°C ~ 125°C","-"
//media.digikey.com/pdf/Data%20Sheets/Meder%20PDFs/CRR05-1B_Spec.pdf,//media.digikey.com/photos/Meder%20Electronics%20Photos/CRR05-1A.jpg,374-1307-6-ND,CRR05-1B,Standex-Meder Electronics,RELAY REED SPST-NC 500MA 5V,465,0,"Digi-Reel","0","1","Digi-Reel®","CRR","Active","Surface Mount","5VDC","SPST-NC (1 Form B)","500mA","170VAC, 170VDC - Max","33.3mA","Non Latching","-","SMD (SMT) Tab","-","3.75 VDC","0.75 VDC","0.6ms","0.05ms","-40°C ~ 125°C","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_JWD-JWS&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/JWD-1%20SERIES.jpg,PB819-ND,JWD-171-23,TE Connectivity Potter & Brumfield Relays,RELAY REED DPST 500MA 12V,190,0,"12.29000","0","1","Tube","JWD","Active","Through Hole","12VDC","DPST-NO (2 Form A)","500mA","100VDC - Max","24.0mA","Non Latching","-","PC Pin","-","9.6 VDC","1 VDC","1.5ms","0.5ms","-35°C ~ 85°C","Ruthenium (Ru)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_JWD-JWS&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/JWD-1%20SERIES.jpg,PB821-ND,JWD-171-27,TE Connectivity Potter & Brumfield Relays,RELAY REED DPST 500MA 12V,557,0,"12.87000","0","1","Tube","JWD","Active","Through Hole","12VDC","DPST-NO (2 Form A)","500mA","100VDC - Max","24.0mA","Non Latching","Diode","PC Pin","-","9.6 VDC","1 VDC","1.5ms","0.5ms","-35°C ~ 85°C","Ruthenium (Ru)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_JWD-JWS&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/JWD-1%20SERIES.jpg,JWD-171-20-ND,JWD-171-20,TE Connectivity Potter & Brumfield Relays,RELAY REED SPST 500MA 24V,103,0,"13.10000","0","1","Tube","JWD","Active","Through Hole","24VDC","SPST-NC (1 Form B)","500mA","100VDC - Max","10.9mA","Non Latching","Diode","PC Pin","-","19.2 VDC","2 VDC","1.5ms","0.5ms","-35°C ~ 85°C","Ruthenium (Ru)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_JWD-JWS&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/JWD-1%20SERIES.jpg,PB822-ND,JWD-171-28,TE Connectivity Potter & Brumfield Relays,RELAY REED DPST 500MA 24V,348,0,"13.77000","0","1","Tray","JWD","Active","Through Hole","24VDC","DPST-NO (2 Form A)","500mA","100VDC - Max","10.9mA","Non Latching","Diode","PC Pin","-","19.2 VDC","2 VDC","1.5ms","0.5ms","-35°C ~ 85°C","Ruthenium (Ru)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_JWD-JWS&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/JWD-1%20SERIES.jpg,PB826-ND,JWD-172-4,TE Connectivity Potter & Brumfield Relays,RELAY REED SPDT 500MA 24V,270,0,"13.82000","0","1","Tube","JWD","Active","Through Hole","24VDC","SPDT (1 Form C)","500mA","28VDC - Max","10.9mA","Non Latching","-","PC Pin","-","19.2 VDC","2 VDC","1.5ms","3ms","-35°C ~ 85°C","Ruthenium (Ru)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_JWD-JWS&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/JWD-1%20SERIES.jpg,PB824-ND,JWD-172-1,TE Connectivity Potter & Brumfield Relays,RELAY REED SPDT 500MA 5V,137,0,"15.50000","0","1","Tube","JWD","Active","Through Hole","5VDC","SPDT (1 Form C)","500mA","28VDC - Max","25.0mA","Non Latching","-","PC Pin","-","3.8 VDC","0.5 VDC","1.5ms","3ms","-35°C ~ 85°C","Ruthenium (Ru)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/96/9605080022e.pdf,//media.digikey.com/Photos/Standex-Meder%20Electronics/MFG_RM05-8A-SP.jpg,374-1414-ND,RM05-8A-SP,Standex-Meder Electronics,RELAY REED 8PST 0.5A 5V,224,0,"78.62000","0","1","Bulk","RM","Active","Through Hole","5VDC","8PST-NO (8 Form A)","500mA","170VAC, 170VDC - Max","10.0mA","Non Latching","-","PC Pin","-","-","-","0.6ms","0.1ms","-20°C ~ 85°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/33/3312185678e.pdf,//media.digikey.com/Photos/Standex-Meder%20Electronics/MFG_SHV05-1A85-78xxK.jpg,374-1408-5-ND,SHV12-1A85-78D3K,Standex-Meder Electronics,RELAY REED SPST 1A 12V,34,0,"9.09000","0","1","Tube","SHV","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","24.0mA","Non Latching","Diode","PC Pin","-","8.4 VDC","1.8 VDC","1.1ms","0.1ms","-40°C ~ 100°C","-"
https://www.cynergy3.com/sites/default/files/D%20series%202016_5.pdf,//media.digikey.com/Photos/Cynergy%203/D-PC-SERIES.jpg,725-1038-ND,DBT70510,Cynergy 3,RELAY REED SPST-NC 2A 5V,25,0,"44.68000","0","1","Tray","D","Active","Through Hole","5VDC","SPST-NC (1 Form B)","2A","7000VAC, 7000VDC - Max","132mA","Non Latching","-","PC Pin","-","3.7 VDC","0.5 VDC","2ms","3ms","-20°C ~ 70°C","Tungsten (W)"
https://www.cynergy3.com/sites/default/files/D%20series%202016_5.pdf,//media.digikey.com/Photos/Cynergy%203/D-PC-SERIES.jpg,725-1036-ND,DAT72415,Cynergy 3,RELAY REED SPST-NO 2A 24V,59,0,"53.83000","0","1","Tray","D","Active","Through Hole","24VDC","SPST-NO (1 Form A)","2A","10000VAC, 10000VDC - Max","68.6mA","Non Latching","-","PC Pin","-","20 VDC","4 VDC","3ms","2ms","-20°C ~ 70°C","Tungsten (W)"
https://www.cynergy3.com/sites/default/files/S8%28UL%29%20series%202016%20%28with%20Versions%29.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_S8_SERIES.jpg,725-1573-ND,S8-1204VU,Cynergy 3,RELAY REED SPST 1A 12V UL,80,0,"16.12000","0","1","Bulk","S8","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","16.0mA","Non Latching","-","PC Pin","-","9.6 VDC","2 VDC","1ms","0.5ms","-40°C ~ 85°C","Rhodium (Rh)"
https://www.cynergy3.com/sites/default/files/S%20series%202016.pdf,//media.digikey.com/photos/Cynergy%203/SAR92403.JPG,725-1046-ND,SAR92403,Cynergy 3,RELAY REED SPST 500MA 24V,47,0,"26.16000","0","1","Tray","S","Active","Through Hole","24VDC","SPST-NO (1 Form A)","500mA","20VAC, 20VDC - Max","24.0mA","Non Latching","-","PC Pin","-","20 VDC","2 VDC","1ms","0.5ms","-20°C ~ 70°C","Rhodium (Rh)"
https://www.comus-intl.com/wp-content/uploads/2017/01/High-Voltage-Reed-Relays.pdf,//media.digikey.com/Photos/Comus%20International/MFG_3350-Series.jpg,1835-1040-ND,3350-4275-126,Comus International,RELAY REED HV SPST-NC 200W 3A 12,44,0,"36.18000","0","1","Bulk","3350","Active","Through Hole","12VDC","SPST-NC (1 Form B)","3A","3500VAC, 3500VDC - Max","68.6mA","Non Latching","-","PC Pin","-","9 VDC","1 VDC","3ms","3ms","-20°C ~ 85°C","-"
https://www.cynergy3.com/sites/default/files/DA%28UL%29%20series%202016.pdf,//media.digikey.com/Photos/Cynergy%203/D-PC-SERIES.jpg,725-1516-ND,DAT70510U,Cynergy 3,RELAY REED SPST-NO 2A 5V,10,0,"42.51000","0","1","Bulk","DA","Active","Through Hole","5VDC","SPST-NO (1 Form A)","2A","7000VAC, 7000VDC - Max","179mA","Non Latching","-","PC Pin","-","3.7 VDC","0.5 VDC","3ms","2ms","-20°C ~ 70°C","Tungsten (W)"
https://www.cynergy3.com/sites/default/files/D%20series%202016_5.pdf,//media.digikey.com/Photos/Cynergy%203/DBR72410.jpg,725-1050-ND,DBR72410,Cynergy 3,RELAY REED SPST-NC 3A 24V,53,0,"42.77000","0","1","Tray","D","Active","Through Hole","24VDC","SPST-NC (1 Form B)","3A","1000VAC, 1000VDC - Max","25.9mA","Non Latching","-","PC Pin","-","20 VDC","4 VDC","2ms","3ms","-20°C ~ 70°C","Rhodium (Rh)"
https://www.cynergy3.com/sites/default/files/D%20series%202016_5.pdf,//media.digikey.com/Photos/Cynergy%203/DBR71210.JPG,725-1049-ND,DBR71210,Cynergy 3,RELAY REED SPST-NC 3A 12V,22,0,"42.77000","0","1","Tray","D","Active","Through Hole","12VDC","SPST-NC (1 Form B)","3A","1000VAC, 1000VDC - Max","50.0mA","Non Latching","-","PC Pin","-","9 VDC","1.25 VDC","2ms","3ms","-20°C ~ 70°C","Rhodium (Rh)"
https://www.cynergy3.com/sites/default/files/D%20series%202016_5.pdf,//media.digikey.com/Photos/Cynergy%203/D-WIRE-SERIES.jpg,725-1035-ND,DAT72410F,Cynergy 3,RELAY REED SPST-NO 2A 24V,72,0,"45.39000","0","1","Tray","D","Active","Through Hole","24VDC","SPST-NO (1 Form A)","2A","7000VAC, 7000VDC - Max","30.7mA","Non Latching","-","PC Pin, Wire Leads","-","20 VDC","4 VDC","3ms","2ms","-20°C ~ 70°C","Tungsten (W)"
https://www.cynergy3.com/sites/default/files/D%20series%202016_5.pdf,//media.digikey.com/Photos/Cynergy%203/D-SOLDER-SERIES.jpg,725-1212-ND,DAT71210P,Cynergy 3,RELAY REED SPST-NO 2A 12V,40,0,"45.39000","0","1","Tray","D","Active","Chassis Mount","12VDC","SPST-NO (1 Form A)","2A","7000VAC, 7000VDC - Max","80.0mA","Non Latching","-","Solder Turret","-","9 VDC","1.25 VDC","3ms","2ms","-20°C ~ 70°C","Tungsten (W)"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-hm-series-reed-relay/,//media.digikey.com/Photos/Meder%20Electronics%20Photos/HM24-1A83-02.JPG,374-1207-ND,HM24-1A83-02,Standex-Meder Electronics,RELAY REED SPST 3A 24V,30,0,"48.23000","0","1","Bulk","HM","Active","Through Hole","24VDC","SPST-NO (1 Form A)","3A","7500VAC, 7500VDC - Max","24.0mA","Non Latching","-","PC Pin","-","18 VDC","2 VDC","3ms","1.5ms","-20°C ~ 70°C","-"
https://www.cynergy3.com/sites/default/files/DB%28UL%29%20series%202016.pdf,//media.digikey.com/Photos/Cynergy%203/D-PC-SERIES.jpg,725-1524-ND,DBT71210U,Cynergy 3,RELAY REED SPST-NC 2A 12V,31,0,"51.39000","0","1","Bulk","DA","Active","Through Hole","12VDC","SPST-NC (1 Form B)","2A","7000VAC, 7000VDC - Max","50.0mA","Non Latching","-","PC Pin","-","9 VDC","1.25 VDC","2ms","3ms","-20°C ~ 70°C","Tungsten (W)"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-hm-series-reed-relay/,//media.digikey.com/Photos/Meder%20Electronics%20Photos/HM12-1A69-150.JPG,374-1206-ND,HM12-1A69-150,Standex-Meder Electronics,RELAY REED SPST 3A 12V,29,0,"51.77000","0","1","Bulk","HM","Active","Through Hole","12VDC","SPST-NO (1 Form A)","3A","10000VAC, 10000VDC - Max","80.0mA","Non Latching","-","PC Pin","-","9 VDC","1 VDC","3ms","1.5ms","-20°C ~ 70°C","-"
https://www.cynergy3.com/sites/default/files/D%20series%202016_5.pdf,//media.digikey.com/Photos/Cynergy%203/D-QUICK-SERIES.jpg,725-1057-ND,DBT72410S,Cynergy 3,RELAY REED SPST-NC 2A 24V,41,0,"53.11000","0","1","Bulk","D","Active","Chassis Mount","24VDC","SPST-NC (1 Form B)","2A","7000VAC, 7000VDC - Max","25.9mA","Non Latching","-","Quick Connect - 0.250"" (6.3mm)","-","20 VDC","4 VDC","2ms","3ms","-20°C ~ 70°C","Tungsten (W)"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_relays/littelfuse_reed_relays_he700_datasheet.pdf.pdf,//media.digikey.com/Photos/Hamlin%20Photos/HE751A0500.JPG,HE594-ND,HE751A0500,Littelfuse Inc.,RELAY REED SPST 500MA 5V,799,0,"1.85000","0","1","Tube","HE700","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","300VDC - Max","10.0mA","Non Latching","-","PC Pin","-","3.75 VDC","0.5 VDC","1ms","1ms","-20°C ~ 85°C","-"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_relays/littelfuse_reed_relays_he3300_datasheet.pdf.pdf,//media.digikey.com/photos/Hamlin%20Photos/HE3221A%20SERIES.jpg,HE202-ND,HE3321A2400,Littelfuse Inc.,RELAY REED SPST 500MA 24V,361,0,"1.90000","0","1","Bulk","HE3300","Active","Through Hole","24VDC","SPST-NO (1 Form A)","500mA","200VDC - Max","12.0mA","Non Latching","-","PC Pin","-","18 VDC","2 VDC","1ms","1ms","-40°C ~ 85°C","-"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_relays/littelfuse_reed_relays_he700_datasheet.pdf.pdf,//media.digikey.com/photos/Hamlin%20Photos/HE751A%20SERIES.jpg,HE595-ND,HE751A2400,Littelfuse Inc.,RELAY REED SPST 500MA 24V,906,0,"2.14000","0","1","Tube","HE700","Active","Through Hole","24VDC","SPST-NO (1 Form A)","500mA","300VDC - Max","11.1mA","Non Latching","-","PC Pin","-","16 VDC","2 VDC","1ms","1ms","-20°C ~ 85°C","-"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_relays/littelfuse_reed_relays_he700_datasheet.pdf.pdf,//media.digikey.com/photos/Hamlin%20Photos/HE751A%20SERIES.jpg,1294-HE751A2400-CHP,HE751A2400,Littelfuse Inc.,RELAY REED SPST 500MA 24V,500,0,"1.06800","0","500","Tube","HE700","Active","Through Hole","24VDC","SPST-NO (1 Form A)","500mA","300VDC - Max","11.1mA","Non Latching","-","PC Pin","-","16 VDC","2 VDC","1ms","1ms","-20°C ~ 85°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/32/3212100012e.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/DIP12-2A72-21D.jpg,374-1234-ND,DIP12-1A72-12L,Standex-Meder Electronics,RELAY REED SPST 1A 12V,100,0,"3.72000","0","1","Tube","DIP","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","200VAC, 200VDC - Max","12.0mA","Non Latching","-","PC Pin","-","8.4 VDC","1.8 VDC","0.5ms","0.1ms","-20°C ~ 70°C","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_JWD-JWS&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/JWD-1%20SERIES.jpg,PB693-ND,JWD-107-3,TE Connectivity Potter & Brumfield Relays,RELAY REED SPST 500MA 12V,67,0,"8.05000","0","1","Tray","JWD","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","100VDC - Max","10.0mA","Non Latching","-","PC Pin","-","9.6 VDC","1 VDC","1.5ms","0.5ms","-35°C ~ 85°C","Ruthenium (Ru)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/32/3212001051e.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/DIP12-2A72-21D.jpg,374-1294-ND,DIP12-1C90-51L,Standex-Meder Electronics,RELAY REED SPDT 500MA 12V,62,0,"8.26000","0","1","Tube","DIP","Active","Through Hole","12VDC","SPDT (1 Form C)","500mA","175VAC, 175VDC - Max","24.0mA","Non Latching","-","PC Pin","-","8.4 VDC","1.8 VDC","0.7ms","1.5ms","-20°C ~ 70°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/32/3224001051e.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/DIP24-2A72-21D.JPG,374-1241-ND,DIP24-1C90-51L,Standex-Meder Electronics,RELAY REED SPDT 500MA 24V,57,0,"8.42000","0","1","Tube","DIP","Active","Through Hole","24VDC","SPDT (1 Form C)","500mA","175VAC, 175VDC - Max","12.0mA","Non Latching","-","PC Pin","-","16.8 VDC","3.6 VDC","0.7ms","1.5ms","-20°C ~ 70°C","-"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-dip-series-reed-relay/,//media.digikey.com/Photos/Meder%20Electronics%20Photos/DIP12-2A72-21D.jpg,374-1235-ND,DIP12-1C90-51D,Standex-Meder Electronics,RELAY REED SPDT 500MA 12V,59,0,"8.53000","0","1","Tube","DIP","Active","Through Hole","12VDC","SPDT (1 Form C)","500mA","175VAC, 175VDC - Max","24.0mA","Non Latching","Diode","PC Pin","-","8.4 VDC","1.8 VDC","0.7ms","1.5ms","-20°C ~ 70°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/90/9005185400e.pdf,//media.digikey.com/photos/Standex-Meder%20Electronics/KT05-1A-40L-THT.jpg,374-1357-ND,KT05-1A-40L-THT,Standex-Meder Electronics,REED RELAY 1 FORM A 5V TH,100,0,"10.46000","0","1","Tube","KT","Active","Through Hole","5VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","63.0mA","Non Latching","-","PC Pin","Sealed - Fully","3.5 VDC","0.5 VDC","-","-","-40°C ~ 100°C","-"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/90/9012185400e.pdf,//media.digikey.com/photos/Standex-Meder%20Electronics/KT12-1A-40L-THT.JPG,374-1359-ND,KT12-1A-40L-THT,Standex-Meder Electronics,REED RELAY 1 FORM A 12V TH,40,0,"10.70000","0","1","Tube","KT","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","1000VAC, 1000VDC - Max","25.0mA","Non Latching","-","PC Pin","Sealed - Fully","9 VDC","1 VDC","-","-","-40°C ~ 100°C","-"
https://www.cynergy3.com/sites/default/files/S8%28UL%29%20series%202016%20%28with%20Versions%29.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_S8_SERIES.jpg,725-1574-ND,S8-2405U,Cynergy 3,RELAY REED SPST 1A 24V UL,29,0,"11.76000","0","1","Bulk","S8","Active","Through Hole","24VDC","SPST-NO (1 Form A)","1A","300VAC, 350VDC - Max","15.5mA","Non Latching","-","PC Pin","-","19 VDC","4 VDC","1ms","0.5ms","-40°C ~ 85°C","Rhodium (Rh)"
https://4a30d8fd18dae1bf393d-df49f4cedb726ad03ad145d2e3d346bd.ssl.cf5.rackcdn.com/datasheets/32/3205001151e.pdf,//media.digikey.com/Photos/Meder%20Electronics%20Photos/DIP05-2A72-21L.jpg,374-1052-ND,DIP05-1C90-51D,Standex-Meder Electronics,RELAY REED SPDT 250MA 5V,39,0,"12.38000","0","1","Tube","DIP","Active","Through Hole","5VDC","SPDT (1 Form C)","250mA","175VAC, 175VDC - Max","25.0mA","Non Latching","Diode","PC Pin","-","3.5 VDC","0.75 VDC","0.7ms","1.5ms","-20°C ~ 70°C","-"
https://www.cynergy3.com/sites/default/files/S1%20Series%202016.pdf,//media.digikey.com/Photos/Cynergy%203/S1-05xxxx.jpg,725-1555-ND,S1-1204,Cynergy 3,RELAY REED 4KV SPST 12V SIP,40,0,"16.14000","0","1","Bulk","S1","Active","Through Hole","12VDC","SPST-NO (1 Form A)","1A","300VAC, 350VDC - Max","24.0mA","Non Latching","-","PC Pin","-","10.8 VDC","1.25 VDC","1ms","0.5ms","-40°C ~ 85°C","Rhodium (Rh)"
https://cotorelay.com/wp-content/uploads/2014/09/7000_series_reed_relay_datasheet.pdf,//media.digikey.com/Photos/Coto%20Tech%20Photos/MFG_7301-05-1000.jpg,306-1402-ND,7301-05-1000,Coto Technology,RELAY REED SPST 500MA 5V,95,0,"16.43000","0","1","Bulk","7000","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","500VAC, 500VDC - Max","28.6mA","Non Latching","-","PC Pin","-","3.75 VDC","0.4 VDC","1ms","0.1ms","-20°C ~ 85°C","-"
https://www.cynergy3.com/sites/default/files/S1%20Series%202016.pdf,//media.digikey.com/Photos/Cynergy%203/S1-05xxxx.jpg,725-1552-ND,S1-0504D,Cynergy 3,RELAY REED 4KV SPST 5V SIP W/DIO,40,0,"16.81000","0","1","Bulk","S1","Active","Through Hole","5VDC","SPST-NO (1 Form A)","1A","300VAC, 350VDC - Max","27.8mA","Non Latching","Diode","PC Pin","-","4 VDC","1.25 VDC","1ms","0.5ms","-40°C ~ 85°C","Rhodium (Rh)"
https://www.cynergy3.com/sites/default/files/S1%20Series%202016.pdf,//media.digikey.com/Photos/Cynergy%203/S1-05xxxx.jpg,725-1560-ND,S1-2404D,Cynergy 3,RELAY REED 4KV SPST 24V SIP W/DI,27,0,"16.81000","0","1","Bulk","S1","Active","Through Hole","24VDC","SPST-NO (1 Form A)","1A","300VAC, 350VDC - Max","24.0mA","Non Latching","Diode","PC Pin","-","16 VDC","1.25 VDC","1ms","0.5ms","-40°C ~ 85°C","Rhodium (Rh)"
https://www.cynergy3.com/sites/default/files/S1%20Series%202016.pdf,//media.digikey.com/Photos/Cynergy%203/S1-05xxxx.jpg,725-1553-ND,S1-0504DM,Cynergy 3,RELAY REED 4KV SPST 5V SIP W/DIO,37,0,"17.49000","0","1","Bulk","S1","Active","Through Hole","5VDC","SPST-NO (1 Form A)","1A","300VAC, 350VDC - Max","27.8mA","Non Latching","Diode, EMI Shielded","PC Pin","-","4 VDC","1.25 VDC","1ms","0.5ms","-40°C ~ 85°C","Rhodium (Rh)"
https://www.cynergy3.com/sites/default/files/S%20series%202016.pdf,//media.digikey.com/photos/Cynergy%203/SAR92403.JPG,725-1044-ND,SAR90503,Cynergy 3,RELAY REED SPST 500MA 5V,70,0,"26.16000","0","1","Tray","S","Active","Through Hole","5VDC","SPST-NO (1 Form A)","500mA","20VAC, 20VDC - Max","35.7mA","Non Latching","-","PC Pin","-","3.7 VDC","0.5 VDC","1ms","0.5ms","-20°C ~ 70°C","Rhodium (Rh)"
https://www.cynergy3.com/sites/default/files/S%20series%202016.pdf,//media.digikey.com/photos/Cynergy%203/SAR92403.JPG,725-1045-ND,SAR91203,Cynergy 3,RELAY REED SPST 500MA 12V,57,0,"26.16000","0","1","Tray","S","Active","Through Hole","12VDC","SPST-NO (1 Form A)","500mA","20VAC, 20VDC - Max","20.0mA","Non Latching","-","PC Pin","-","9 VDC","1.25 VDC","1ms","0.5ms","-20°C ~ 70°C","Rhodium (Rh)"
https://www.cynergy3.com/sites/default/files/S%20series%202016.pdf,//media.digikey.com/photos/Cynergy%203/SAR92403.JPG,725-1053-ND,SAR92405,Cynergy 3,RELAY REED SPST 500MA 24V,54,0,"28.92000","0","1","Tray","S","Active","Through Hole","24VDC","SPST-NO (1 Form A)","500mA","20VAC, 20VDC - Max","24.0mA","Non Latching","-","PC Pin","-","20 VDC","3 VDC","1ms","0.5ms","-20°C ~ 70°C","Rhodium (Rh)"
