Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Gender","Style","1st Connector","2nd Connector","Length","Cable Type","Impedance","Frequency - Max","Color","Features","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-04N1-A-(70).jpg,HR5008-ND,U.FL-2LP-04N1-A-(100),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 3.937"",1313,0,"7.25000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","3.937"" (100.00mm)","0.81mm OD Coaxial Cable","50 Ohms","6GHz","White","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP(V)-04N1-A-(xxxx).jpg,HR5015-ND,U.FL-2LP(V)-04N1-A-(200),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 7.874"",612,0,"7.49000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","7.874"" (200.00mm)","0.81mm OD Coaxial Cable","50 Ohms","6GHz","White","Shielded","-"
https://www.hirose.com/product/document?clcode=CL0311-0300-2-40&productname=HRMP-U.FLJ(40)&series=U.FL&documenttype=Catalog&lang=en&documentid=D31697_en,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-088K2T-A-%28xxxx%29.JPG,H125219-ND,U.FL-2LP-088K2T-A-(150),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 5.906"",1987,0,"7.51000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","5.906"" (150.00mm)","1.37mm OD Coaxial Cable","50 Ohms","6GHz","Black","Shielded","-40°C ~ 90°C"
https://www.hirose.com/product/document?clcode=CL0311-0300-2-40&productname=HRMP-U.FLJ(40)&series=U.FL&documenttype=Catalog&lang=en&documentid=D31697_en,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-066J1-A-%28xxxx%29.JPG,H125214-ND,U.FL-2LP-066J1-A-(150),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 5.906"",877,0,"7.58000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","5.906"" (150.00mm)","1.32mm OD Coaxial Cable","50 Ohms","6GHz","Gray","Shielded","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2032440&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2032440-1.JPG,A36232-ND,2032440-1,TE Connectivity AMP Connectors,CBL ASSY SMA-UMCC 7.874"",6735,0,"7.68000","0","1","UMCC","Active","Female to Female","U.FL (UMCC) to SMA","SMA Female Jack","U.FL (UMCC) Plug, Female Socket, Right Angle","7.874"" (200.00mm)","1.37mm OD Coaxial Cable","50 Ohms","6GHz","Gray","Shielded","-40°C ~ 90°C"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-066J1-A-%28xxxx%29.JPG,H9164-ND,U.FL-2LP-066J1-A-(200),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 7.874"",3541,0,"7.75000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","7.874"" (200.00mm)","1.32mm OD Coaxial Cable","50 Ohms","6GHz","Gray","Shielded","-"
https://www.molex.com/pdm_docs/sd/897613412_sd.pdf,//media.digikey.com/Photos/Molex/0897613412.JPG,WM9459-ND,0897613412,Molex,CBL ASSY SMA-UMC JACK-PLUG,103,0,"7.78000","0","1","89761","Active","Female to Female","U.FL (UMCC) to SMA","SMA Female Jack","U.FL (UMCC) Plug, Female Socket, Right Angle","-","1.13mm OD Coaxial Cable","50 Ohms","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-066J1-A-%28xxxx%29.JPG,H12190-ND,U.FL-2LP-066J1-A-(250),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 9.843"",2143,0,"7.92000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","9.843"" (250.00mm)","1.32mm OD Coaxial Cable","50 Ohms","6GHz","Gray","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP(V)-04N1-A-(xxxx).jpg,HR5016-ND,U.FL-2LP(V)-04N1-A-(500),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 19.69"",191,0,"8.21000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","19.69"" (500.00mm)","0.81mm OD Coaxial Cable","50 Ohms","6GHz","White","Shielded","-"
https://muellerelectric.com/wp-content/uploads/DS-BU-P4969.pdf,//media.digikey.com/Photos/Mueller%20Photos/BU-P4969.jpg,314-1190-ND,BU-P4969,Mueller Electric Co,CBL ASSY BNC JACK 4.750"",509,6676,"8.23000","0","1","-","Active","Female to Cable","BNC to Cable","BNC Female Jack","Coaxial Cables, 2 Positions","7.000"" (177.80mm)","20 AWG","-","-","Black, Red","-","55°C"
http://www.amphenolrf.com/media/downloads/2146/115101-19-xx.xx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/115101-19-72.jpg,ACX2047-ND,115101-19-06.00,Amphenol RF Division,CBL ASSY BNC PLUG-PLUG RG58 6"",949,0,"8.72000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","6.000"" (152.40mm)","RG-58","50 Ohms","-","-","-","-"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG178.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCMX2-MM.jpg,744-1691-ND,CCMX2-MM-RG178-6,Crystek Corporation,CBL ASSY MMCX PLUG RG178 6"",465,0,"8.63000","0","1","-","Active","Male to Male","MMCX to MMCX","MMCX Male Plug, Right Angle","MMCX Male Plug, Right Angle","6.000"" (152.40mm)","RG-178","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
https://cdn.taoglas.com/datasheets/CAB.S01.pdf,//media.digikey.com/Photos/Taoglas/CAB.S02.jpg,931-1193-ND,CAB.S01,Taoglas Limited,CBL ASSY SMA-MH4 3.937"",952,0,"8.90000","0","1","-","Active","Female to Female","U.FL (UMCC), IPEX MH4 to SMA","SMA Female Jack","IPEX MH4 Plug, Female Socket, Right Angle","3.937"" (100.00mm)","0.81mm OD Coaxial Cable","50 Ohms","6GHz","-","Shielded","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2032439&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/2032439-1.JPG,A36231-ND,2032439-1,TE Connectivity AMP Connectors,CBL ASSY SMA-UMCC PLUG 7.874"",1268,0,"9.02000","0","1","UMCC","Active","Female to Male","U.FL (UMCC) to SMA","SMA Male Plug","U.FL (UMCC) Plug, Female Socket, Right Angle","7.874"" (200.00mm)","1.37mm OD Coaxial Cable","50 Ohms","6GHz","Gray","Shielded","-40°C ~ 90°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/086.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-086.jpg,744-1373-ND,CCSMA-MM-086-3,Crystek Corporation,CBL ASSY SMA PLUG-PLUG .086 3"",30,0,"9.03000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","3.000"" (76.20mm)","Hand Formable .086","50 Ohms","12GHz","Silver","Shielded","-40°C ~ 85°C"
http://www.amphenolrf.com/media/downloads/2146/115101-19-xx.xx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/115101-19-72.jpg,ACX1789-ND,115101-19-12.00,Amphenol RF Division,CBL ASSY BNC PLUG-PLUG RG58 12"",611,0,"9.13000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","12.00"" (304.80mm)","RG-58","50 Ohms","-","-","-","-"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG178.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCSMX1-FBM.jpg,744-1683-ND,CCSMX1-FBM-RG178-6,Crystek Corporation,CBL ASSY SMA-MMCX RG178 6"",265,0,"9.15000","0","1","-","Active","Female to Male","SMA to MMCX","SMA Female Jack","MMCX Male Plug, Right Angle","6.000"" (152.40mm)","RG-178","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
https://cdn.taoglas.com/datasheets/CAB.S02.pdf,//media.digikey.com/Photos/Taoglas/CAB.S02.jpg,931-1194-ND,CAB.S02,Taoglas Limited,CBL ASSY SMA-MH4 7.874"",3177,0,"9.27000","0","1","-","Active","Female to Female","U.FL (UMCC), IPEX MH4 to SMA","SMA Female Jack","IPEX MH4 Plug, Female Socket, Right Angle","7.874"" (200.00mm)","0.81mm OD Coaxial Cable","50 Ohms","6GHz","-","Shielded","-"
https://cdn.taoglas.com/datasheets/CAB.058.pdf,//media.digikey.com/Photos/Taoglas/MFG_CAB.058.jpg,931-1391-ND,CAB.058,Taoglas Limited,CBL ASSY SMA JACK 1.969"",2919,0,"9.37000","0","1","-","Active","Female to Cable","SMA to Cable","SMA Female Jack","Cable (Round)","1.969"" (50.00mm)","0.047"" Semi-Rigid Cable","50 Ohms","40GHz","Silver","-","-50°C ~ 100°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/086.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-086.jpg,744-1374-ND,CCSMA-MM-086-4,Crystek Corporation,CBL ASSY SMA PLUG-PLUG .086 4"",1104,0,"9.41000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","4.000"" (101.60mm)","Hand Formable .086","50 Ohms","12GHz","Silver","Shielded","-40°C ~ 85°C"
-,//media.digikey.com/Photos/RF%20Solutions%20Photos/CBA-UFLSMA15.jpg,CBA-UFLSMA15-ND,CBA-UFLSMA15,RF Solutions,CBL ASSY SMA-UMCC 5.906"",385,0,"9.66000","0","1","-","Active","Female to Female","U.FL (UMCC) to SMA","SMA Female Jack","U.FL (UMCC) Plug, Female Socket, Right Angle","5.906"" (150.00mm)","-","50 Ohms","6GHz","Copper","-","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/H%20FL75-2LP-084H-A-L.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/H.FL75-2LP-084H-A.jpg,H5018-ND,H.FL75-2LP-084H-A-100,Hirose Electric Co Ltd,CBL ASSY H.FL PLUG-PLUG 3.937"",1615,0,"9.68000","0","1","H.FL","Active","Female to Female","H.FL to H.FL","H.FL Plug, Female Socket, Right Angle","H.FL Plug, Female Socket, Right Angle","3.937"" (100.00mm)","-","75 Ohms","1.5GHz","Black","Shielded","-40°C ~ 90°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/086.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-086.jpg,744-1375-ND,CCSMA-MM-086-5,Crystek Corporation,CBL ASSY SMA PLUG-PLUG .086 5"",464,0,"9.79000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","5.000"" (127.00mm)","Hand Formable .086","50 Ohms","12GHz","Silver","Shielded","-40°C ~ 85°C"
https://www.molex.com/pdm_docs/sd/897616770_sd.pdf,//media.digikey.com/Photos/Molex/89761-6770-SMARA.jpg,WM6143-ND,0897616770,Molex,CBL ASSY SMA-MCX RG316 6"",227,0,"9.81000","0","1","89761","Active","Female to Male","SMA to MCX","SMA Female Jack","MCX Male Plug, Right Angle","6.000"" (152.40mm)","RG-316","50 Ohms","-","Black","Shielded","-"
http://www.amphenolrf.com/media/downloads/2146/115101-19-xx.xx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/115101-19-72.jpg,ACX1793-ND,115101-19-24.00,Amphenol RF Division,CBL ASSY BNC PLUG-PLUG RG58 24"",730,0,"10.42000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","24.00"" (609.60mm)","RG-58","50 Ohms","-","-","-","-"
http://www.caltestelectronics.com/images/attachments/P294200rB_drawing.pdf,//media.digikey.com/Photos/BK%20Precision%20Photos/MFG_CT2942.jpg,BKCT2942-200-ND,CT2942-200,Cal Test Electronics,CBL ASSY BNC PLUG RG58C 6.6',260,0,"9.90000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","78.7"" (2.0m) 6.6'","RG-58C","50 Ohms","-","Black","-","0°C ~ 80°C"
https://www.rfsolutions.co.uk/downloads/1457096202CBA-SMA-SMA18.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/CBA-SMA-SMA.JPG,CBA-SMAM-SMAMRP18-ND,CBA-SMAM-SMAMRP18,RF Solutions,CBL ASSY RP-SMA-SMA RG58 5.9',373,0,"10.11000","0","1","-","Active","Female to Male","RP-SMA to SMA","RP-SMA Male Plug, Female Socket","SMA Male Plug","70.9"" (1.8m) 5.9'","RG-58","50 Ohms","2.7GHz","Black","-","-"
http://www.crystek.com/microwave/spec-sheets/rfcable/086.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-086.jpg,744-1376-ND,CCSMA-MM-086-6,Crystek Corporation,CBL ASSY SMA PLUG-PLUG .086 6"",955,0,"10.16000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","6.000"" (152.40mm)","Hand Formable .086","50 Ohms","12GHz","Silver","Shielded","-40°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG178.pdf,//media.digikey.com/Photos/Crystek%20Photos/MFG_CCSMX1-FBM.jpg,744-1684-ND,CCSMX1-FBM-RG178-12,Crystek Corporation,CBL ASSY SMA-MMCX RG178 12"",244,0,"10.22000","0","1","-","Active","Female to Male","SMA to MMCX","SMA Female Jack","MMCX Male Plug, Right Angle","12.00"" (304.80mm)","RG-178","50 Ohms","6GHz","-","Shielded","-40°C ~ 85°C"
https://www.pomonaelectronics.com/file/17828/download?token=XE-InhXI,//media.digikey.com/Photos/Pomona%20Photos/5697-60.jpg,501-1552-ND,5697-36,Pomona Electronics,CBL ASSY BNC PLUG-PLUG RG58 36"",64,0,"10.49000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","36.00"" (914.40mm)","RG-58C/U","50 Ohms","-","Black","Shielded","80°C"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/CBA-SMAM-NM1.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/CBA-SMAM-NM1.JPG,CBA-SMAMRP-NM1-ND,CBA-SMAMRP-NM1,RF Solutions,CBL ASSY RPSMA-N TYPE RG58 3.3',241,0,"10.62000","0","1","-","Active","Female to Male","RP-SMA to N-Type","RP-SMA Male Plug, Female Socket","N Male Plug","39.4"" (1.0m) 3.3'","RG-58","50 Ohms","6GHz","Black","Shielded","-"
http://www.crystek.com/microwave/spec-sheets/rfcable/086.pdf,//media.digikey.com/Photos/Crystek%20Photos/CCSMA-MM-086.jpg,744-1427-ND,CCSMA-MM-086-8,Crystek Corporation,CBL ASSY SMA PLUG-PLUG .086 8"",323,0,"10.68000","0","1","-","Active","Male to Male","SMA to SMA","SMA Male Plug","SMA Male Plug","8.000"" (203.20mm)","Hand Formable .086","50 Ohms","12GHz","Silver","Shielded","-40°C ~ 85°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG174.pdf,//media.digikey.com/photos/Crystek%20Photos/CCBNS-MM-RG174-18.JPG,744-1297-ND,CCBNS-MM-RG174-18,Crystek Corporation,CBL ASSY SMA-BNC PLUG RG174 18"",405,0,"10.70000","0","1","RG174","Active","Male to Male","BNC to SMA","BNC Male Plug","SMA Male Plug","18.00"" (457.20mm)","RG-174","50 Ohms","-","Black","Shielded","-"
http://www.amphenolrf.com/media/downloads/2146/115101-19-xx.xx.pdf,//media.digikey.com/Photos/Amphenol%20Photos/115101-19-36.jpg,ACX1795-ND,115101-19-36.00,Amphenol RF Division,CBL ASSY BNC PLUG-PLUG RG58 36"",631,0,"11.32000","0","1","-","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","36.00"" (914.40mm)","RG-58","50 Ohms","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Hirose%20PDFs/UFL%20Series.pdf,//media.digikey.com/Photos/Hirose%20Elect%20Photos/U.FL-2LP-068N2-A-%28xxxx%29.JPG,H11546-ND,U.FL-2LP-068N2-A-(1000),Hirose Electric Co Ltd,CBL ASSY U.FL PLUG-PLUG 3.3',3324,0,"10.90000","0","1","U.FL","Active","Female to Female","U.FL (UMCC) to U.FL (UMCC)","U.FL (UMCC) Plug, Female Socket, Right Angle","U.FL (UMCC) Plug, Female Socket, Right Angle","39.4"" (1.0m) 3.3'","1.13mm OD Coaxial Cable","50 Ohms","6GHz","Black","Shielded","-"
https://muellerelectric.com/wp-content/uploads/DS-BU-P4970.pdf,//media.digikey.com/Photos/Mueller%20Photos/BU-P4970.jpg,314-1189-ND,BU-P4970,Mueller Electric Co,CBL ASSY BNC PLUG 4"",131,2552,"10.92000","0","1","-","Active","Male to Cable","BNC to Cable","BNC Male Plug","Coaxial Cables, 2 Positions","4.000"" (101.60mm)","20 AWG","-","-","Black, Red","-","55°C"
http://www.crystek.com/microwave/spec-sheets/rfcable/RG174.pdf,//media.digikey.com/photos/Crystek%20Photos/CCBNS-MM-RG174-18.JPG,744-1249-ND,CCBNS-MM-RG174-36,Crystek Corporation,CBL ASSY SMA-BNC PLUG RG174 36"",766,0,"10.99000","0","1","RG174","Active","Male to Male","BNC to SMA","BNC Male Plug","SMA Male Plug","36.00"" (914.40mm)","RG-174","50 Ohms","-","Black","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/TPI%20PDFs/BNC_Cable_Assemblies.pdf,//media.digikey.com/photos/TPI%20Photos/58-1200-1M.jpg,290-1009-ND,58-012-1M,TPI (Test Products Int),CBL ASSY BNC PLUG-PLUG RG58 12"",1388,1961,"11.02000","0","1","58","Active","Male to Male","BNC to BNC","BNC Male Plug","BNC Male Plug","12.00"" (304.80mm)","RG-58","50 Ohms","-","Black","Shielded","80°C"
https://www.molex.com/pdm_docs/sd/897616820_sd.pdf,//media.digikey.com/Photos/Molex/89761-6820-MMCXRA.JPG,WM6158-ND,0897616820,Molex,CBL ASSY SMA-MMCX RG316 6"",197,0,"11.09000","0","1","89761","Active","Female to Male","SMA to MMCX","SMA Female Jack","MMCX Male Plug, Right Angle","6.000"" (152.40mm)","RG-316","50 Ohms","-","Black","Shielded","-"
