Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Color","Length","Features"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083075.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-2083075-2.jpg,A117501-ND,2-2083075-3,TE Connectivity AMP Connectors,CABLE ASSY NECTOR S FEMALE TO PI,0,0,"6.25702","0","450","Nector S","Active","Plug - Mini HVL LV-2","Wire Leads","White","72.0"" (1.83m)","-"
-,-,2181197-4-ND,2181197-4,TE Connectivity Passive Product,"C/A,NECTOR,HV-4,OUTLET-PIGTAIL",0,0,"6.28652","0","250","*","Active","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083029&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2083029-6.JPG,A117185-ND,1-2083029-6,TE Connectivity AMP Connectors,CBL ASSY MINI HVL FEMALE TO MALE,0,0,"6.30000","0","50","Nector S","Active","Plug - Mini HVL HV-1","Outlet - Mini HVL HV-1","White","39.4"" (1.00m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083135.pdf,//media.digikey.com/Photos/TE%20Connectivity/1-2083135-2.jpg,A108500-ND,1-2083135-1,TE Connectivity AMP Connectors,CABLE 4POS FEMALE/FEMALE,0,0,"6.52120","0","1300","Nector S","Active","Socket, 4 Position","Socket, 4 Position","Black","24.0"" (609.6mm)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083076&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-208307x-x.jpg,A116801-ND,1-2083076-3,TE Connectivity AMP Connectors,CABLE ASSY NECTOR S MALE TO PIGT,0,0,"6.58500","0","400","Nector S","Active","Plug - Mini HVL HV-4","Wire Leads","White","72.0"" (1.83m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083135.pdf,//media.digikey.com/photos/TE%20Connectivity/2-2083135-x.jpg,A117504-ND,2-2083135-2,TE Connectivity AMP Connectors,CABLE ASSY NECTORS FEMALE/FEMALE,0,0,"6.63080","0","1000","Nector S","Active","Socket, 4 Position","Socket, 4 Position","White","48.0"" (1.22m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083029&DocType=Customer+Drawing&DocLang=English,-,1-2083029-4-ND,1-2083029-4,TE Connectivity AMP Connectors,CABLE ASSEMBLY MINI HVL FEMALE T,0,0,"6.63100","0","100","Nector S","Active","Plug - Mini HVL HV-1","Outlet - Mini HVL HV-1","Black","78.7"" (2.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083030&DocType=Customer+Drawing&DocLang=English,-,1-2083030-8-ND,1-2083030-8,TE Connectivity AMP Connectors,CABLE ASSEMBLY MINI HVL FEMALE T,0,0,"6.63100","0","100","Nector S","Active","Plug - Mini HVL LV-1","Outlet - Mini HVL LV-1","White","78.7"" (2.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083030&DocType=Customer+Drawing&DocLang=English,-,1-2083030-4-ND,1-2083030-4,TE Connectivity AMP Connectors,CABLE ASSEMBLY MINI HVL FEMALE T,0,0,"6.63100","0","200","Nector S","Active","Plug - Mini HVL LV-1","Outlet - Mini HVL LV-1","Black","78.7"" (2.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2181191&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2181191-2.jpg,A117461-ND,2181191-2,TE Connectivity AMP Connectors,"C/A, NECTOR, HV-4, PLUG TO OUT",0,0,"6.66600","0","250","Nector S","Active","Plug - Mini HVL HV-4","Outlet - Mini HVL HV-4","White","48.0"" (1.22m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2181191&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2181192-2.jpg,A117462-ND,2181192-2,TE Connectivity AMP Connectors,"C/A, NECTOR, LV-2, PLUG TO OUT",0,0,"6.66600","0","300","Nector S","Active","Plug - Mini HVL LV-2","Outlet - Mini HVL LV-2","White","48.0"" (1.22m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2181143.pdf,//media.digikey.com/Photos/TE%20Connectivity/2181143-4.jpg,A104284-ND,2181143-4,TE Connectivity AMP Connectors,CABLE SPT-2 PLUG TO OUTLET,0,0,"6.73400","0","1950","Nector S","Active","Plug - Mini HVL HV-3","Outlet - Mini HVL HV-3","White","96.0"" (2.44m)","-"
-,-,2-2083032-4-ND,2-2083032-4,TE Connectivity AMP Connectors,CABLEASSEMBLY MINI HVL FEMALE TO,0,0,"6.78150","0","300","Nector S","Active","Plug - Mini HVL LV-2","Wire Leads","Black","78.7"" (2.00m)","-"
-,-,2-2083034-8-ND,2-2083034-8,TE Connectivity AMP Connectors,CABLE ASSEMBLY MINI HVL MALE TO,0,0,"6.91350","0","300","Nector S","Active","Outlet - Mini HVL LV-2","Wire Leads","White","78.7"" (2.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083029&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2083029-2.JPG,A108496-ND,1-2083029-2,TE Connectivity AMP Connectors,CABLE SPT-2 PLUG TO OUTLET,0,0,"6.93000","0","300","Nector S","Active","Plug - Mini HVL HV-1","Outlet - Mini HVL HV-1","Black","39.4"" (1.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083030&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-2083030-2.jpg,A117482-ND,2-2083030-2,TE Connectivity AMP Connectors,CBL ASSY MINI HVL FEMALE TO MALE,0,0,"6.93000","0","350","Nector S","Active","Plug - Mini HVL LV-2","Outlet - Mini HVL LV-2","Black","39.4"" (1.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083030&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-2083030-6.jpg,A117483-ND,2-2083030-6,TE Connectivity AMP Connectors,CBL ASSY MINI HVL FEMALE TO MALE,0,0,"6.93000","0","300","Nector S","Active","Plug - Mini HVL LV-2","Outlet - Mini HVL LV-2","White","39.4"" (1.00m)","-"
-,-,2-2083030-8-ND,2-2083030-8,TE Connectivity AMP Connectors,CABLE ASSEMBLY MINI HVL FEMALE T,0,0,"7.49100","0","300","Nector S","Active","Plug - Mini HVL LV-2","Outlet - Mini HVL LV-2","White","78.7"" (2.00m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083073.pdf,//media.digikey.com/Photos/TE%20Connectivity/1-2083073-2.jpg,A117497-ND,2-2083073-3,TE Connectivity AMP Connectors,CABLE ASSY NECTOR S PLUG TO OUTL,0,0,"7.52609","0","350","Nector S","Active","Plug - Mini HVL LV-2","Outlet - Mini HVL LV-2","White","72.0"" (1.83m)","-"
-,-,2181191-3-ND,2181191-3,TE Connectivity Passive Product,"C/A, NECTOR, HV-4, PLUG TO OUT",0,0,"7.54052","0","250","*","Active","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2181198&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-2083077-1.jpg,A104299-ND,2181198-4,TE Connectivity AMP Connectors,CABLE SPT-2 OUTLET TO PIGTAIL,0,0,"7.55700","0","300","Nector S","Active","Outlet - Mini HVL LV-2","Wire Leads","White","96.0"" (2.44m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083029&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2083029-6.JPG,A117186-ND,1-2083029-8,TE Connectivity AMP Connectors,CBL ASSY MINI HVL FEMALE TO MALE,0,0,"7.59000","0","300","Nector S","Active","Plug - Mini HVL HV-1","Outlet - Mini HVL HV-1","White","78.7"" (2.00m)","-"
-,-,2181191-4-ND,2181191-4,TE Connectivity Passive Product,"C/A, NECTOR, HV-4, PLUG TO OUT",0,0,"7.92052","0","250","*","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083135.pdf,//media.digikey.com/Photos/TE%20Connectivity/1-2083135-2.jpg,A107388-ND,1-2083135-2,TE Connectivity AMP Connectors,CABLE 4 POS FEMALE/FEMALE,0,0,"7.98600","0","300","Nector S","Active","Socket, 4 Position","Socket, 4 Position","Black","48.0"" (1.22m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083041&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2-2083041-1.jpg,A117494-ND,2-2083041-1,TE Connectivity AMP Connectors,CBL ASSY MINI HVL 7WAY DIS TO PI,0,0,"8.03320","0","1050","Nector S","Active","7-Way Distributor","Wire Leads","Black","39.4"" (1.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083136&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2083136-1.jpg,A108501-ND,1-2083136-2,TE Connectivity AMP Connectors,CABLE 4POS FEMALE/MALE,0,0,"8.26150","0","300","Nector S","Active","Socket, 4 Position","Plug, 4 Position","Black, White","48.0"" (1.22m)","-"
-,//media.digikey.com/Photos/TE%20Connectivity/1-960558-2.jpg,A119049-ND,1-960558-2,TE Connectivity AMP Connectors,NECTOR S LINE CONNECTORS,0,0,"8.27480","0","750","Nector S","Active","7-Way Distributor","Wire Leads","White","78.7"" (2.00m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083135.pdf,//media.digikey.com/photos/TE%20Connectivity/1-2083135-3.jpg,A116807-ND,1-2083135-3,TE Connectivity AMP Connectors,CABLE ASSY NECTORS FEMALE/FEMALE,0,0,"8.33910","0","1400","Nector S","Active","Socket, 4 Position","Socket, 4 Position","Black","96.0"" (2.44m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083135.pdf,//media.digikey.com/photos/TE%20Connectivity/2-2083135-x.jpg,A117505-ND,2-2083135-3,TE Connectivity AMP Connectors,CABLE ASSY NECTORS FEMALE/FEMALE,0,0,"8.33910","0","1000","Nector S","Active","Socket, 4 Position","Socket, 4 Position","White","96.0"" (2.44m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083030&DocType=Customer+Drawing&DocLang=English,-,2-2083030-4-ND,2-2083030-4,TE Connectivity AMP Connectors,CABLE ASSEMBLY MINI HVL FEMALE T,0,0,"8.39900","0","200","Nector S","Active","Plug - Mini HVL LV-2","Outlet - Mini HVL LV-2","Black","78.7"" (2.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2181191&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2181192-3.jpg,A117463-ND,2181192-3,TE Connectivity AMP Connectors,"C/A, NECTOR, LV-2, PLUG TO OUT",0,0,"8.45450","0","200","Nector S","Active","Plug - Mini HVL LV-2","Outlet - Mini HVL LV-2","White","72.0"" (1.83m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083136&DocType=Customer+Drawing&DocLang=English,-,2-2083136-2-ND,2-2083136-2,TE Connectivity AMP Connectors,CABLEASSY NECTORS MALE TO FEMALE,0,0,"8.52850","0","100","Nector S","Active","Socket, 4 Position","Plug, 4 Position","White","48.0"" (1.22m)","-"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/58915900x060020S_Dwg.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_589159005005045.jpg,589159003060020-ND,589159003060020,AVX Corporation,SOCKET SHORTING,0,0,"8.67000","0","1000","9159","Active","Socket, 3 Position","Socket, 3 Position","White","23.6"" (600.0mm)","Latch Lock"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2181192&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2181192-4.jpg,A104287-ND,2181192-4,TE Connectivity AMP Connectors,CABLE SPT-2 PLUG TO OUTLET,0,0,"9.05200","0","250","Nector S","Active","Plug - Mini HVL LV-2","Outlet - Mini HVL LV-2","White","96.0"" (2.44m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083135.pdf,//media.digikey.com/photos/TE%20Connectivity/1-2083135-4.jpg,A116808-ND,1-2083135-4,TE Connectivity AMP Connectors,CABLE ASSY NECTORS FEMALE/FEMALE,0,0,"10.49100","0","1000","Nector S","Active","Socket, 4 Position","Socket, 4 Position","Black","144.0"" (3.66m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083135.pdf,//media.digikey.com/photos/TE%20Connectivity/2-2083135-x.jpg,A117506-ND,2-2083135-4,TE Connectivity AMP Connectors,CABLE ASSY NECTORS FEMALE/FEMALE,0,0,"10.49100","0","1000","Nector S","Active","Socket, 4 Position","Socket, 4 Position","White","144.0"" (3.66m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083039.pdf,//media.digikey.com/Photos/TE%20Connectivity/1-2083079-1.jpg,A108498-ND,1-2083039-2,TE Connectivity AMP Connectors,CABLE SPT-6 PLUG TO PIGTAIL,0,0,"10.64200","0","150","Nector S","Active","6-Way Distributor","Wire Leads","White","39.4"" (1.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083038&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2083038-1.jpg,A117204-ND,1-2083038-1,TE Connectivity AMP Connectors,CBLASSY MINI HVL 6WAY DIS TO PIG,0,0,"10.64200","0","150","-","Active","6-Way Distributor","Wire Leads","Black","39.4"" (1.00m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083039.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-2083039-1.jpg,A117492-ND,2-2083039-1,TE Connectivity AMP Connectors,CBL ASSY MINI HVL 6WAY DIS TO PI,0,0,"10.64200","0","225","Nector S","Active","6-Way Distributor","Wire Leads","Black","39.4"" (1.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083041&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2083041-1.jpg,A117208-ND,1-2083041-1,TE Connectivity AMP Connectors,CBLASSY MINI HVL 7WAY DIS TO PIG,0,0,"10.87200","0","75","Nector S","Active","7-Way Distributor","Wire Leads","Black","39.4"" (1.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083041&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/2-2083041-2.jpg,A117495-ND,2-2083041-2,TE Connectivity AMP Connectors,CBL ASSY MINI HVL 7WAY DIS TO PI,0,0,"10.87200","0","75","Nector S","Active","7-Way Distributor","Wire Leads","White","39.4"" (1.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083041&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2083041-2.jpg,A117209-ND,1-2083041-2,TE Connectivity AMP Connectors,CBLASSY MINI HVL 7WAY DIS TO PIG,0,0,"11.10100","0","150","Nector S","Active","7-Way Distributor","Wire Leads","White","39.4"" (1.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083038&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2083038-2.jpg,A117205-ND,1-2083038-2,TE Connectivity AMP Connectors,CBL ASSY MINI HVL 6WAY DIS TO PI,0,0,"11.26800","0","75","-","Active","6-Way Distributor","Wire Leads","White","39.4"" (1.00m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083080&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2083080-1.jpg,A116805-ND,1-2083080-1,TE Connectivity AMP Connectors,CABLE ASSY NECTOR S EUROPLUG TO,0,0,"11.70000","0","1","Nector S","Active","6-Way Switch Lead","Wire Leads","White","96.0"" (2.44m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083135.pdf,//media.digikey.com/photos/TE%20Connectivity/1-2083135-5.jpg,A116809-ND,1-2083135-5,TE Connectivity AMP Connectors,CABLE ASSY NECTORS FEMALE/FEMALE,0,0,"12.22000","0","1000","Nector S","Active","Socket, 4 Position","Socket, 4 Position","Black","192.0"" (4.88m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083039.pdf,//media.digikey.com/photos/TE%20Connectivity/2-2083039-2.jpg,A117493-ND,2-2083039-2,TE Connectivity AMP Connectors,CBL ASSY MINI HVL 6WAY DIS TO PI,0,0,"12.42702","0","225","Nector S","Active","6-Way Distributor","Wire Leads","White","39.4"" (1.00m)","-"
-,-,KSM-DEV081601-06-RED-ND,KSM-DEV081601-06-RED,KSM Electronics Inc.,CBL ASSEM DF59 22AWG SNGL 6 RED,0,0,"1.08000","0","1000","-","Active","-","-","Red","6.00"" (152.4mm)","-"
-,-,KSM-DEV081601-06-BLACK-ND,KSM-DEV081601-06-BLACK,KSM Electronics Inc.,CBL ASSEM DF59 22AWG SNGL 6 BLK,0,0,"1.08000","0","1000","-","Active","-","-","Black","6.00"" (152.4mm)","-"
-,-,KSM-DEV081601-06-WHITE-ND,KSM-DEV081601-06-WHITE,KSM Electronics Inc.,CBL ASSEM DF59 22AWG SNGL 6 WHT,0,0,"1.08000","0","1000","-","Active","-","-","White","6.00"" (152.4mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/Nevalo_SSL_System.pdf,//media.digikey.com/Photos/TE%20Connectivity/2154172-1.jpg,A101467-ND,2154172-1,TE Connectivity AMP Connectors,CABLE ASSY STL-STR ORANGE 300MM,0,0,"Obsolete","0","1","Nevalo","Obsolete","Plug - End, Left","Plug - End, Right","Natural, Orange Stripe","11.81"" (300.0mm)","-"
-,//media.digikey.com/Photos/TE%20Connectivity/2154173-1.jpg,A101468-ND,2154173-1,TE Connectivity AMP Connectors,CABLE STL-FTL-FTL-TERMINTR 650MM,0,0,"Obsolete","0","200","Nevalo","Obsolete","Plug - End, Left","Terminator","Natural, Orange Stripe","25.6"" (650.0mm)","Two Feed Through Plugs, Left"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/Nevalo_SSL_System.pdf,//media.digikey.com/Photos/TE%20Connectivity/2154175-1.jpg,A101469-ND,2154175-1,TE Connectivity AMP Connectors,CABLE ST LEFT-R/A DOWN ORG 300MM,0,0,"Obsolete","0","1","Nevalo","Obsolete","Plug - End, Left","Plug, Right Angle - End, Down","Natural, Orange Stripe","11.81"" (300.0mm)","-"
-,//media.digikey.com/Photos/TE%20Connectivity/2154243-1.jpg,A101470-ND,2154243-1,TE Connectivity AMP Connectors,CBL STL-FTL-FTR-FTL-FTR-TERMINTR,0,0,"Obsolete","0","200","Nevalo","Obsolete","Plug - End, Left","Terminator","Natural, Orange Stripe","49.2"" (1.25m)","Four Feed Through Plugs, Two Left and Two Right"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/Nevalo_SSL_System.pdf,//media.digikey.com/Photos/TE%20Connectivity/2154172-3.jpg,A101471-ND,2154172-3,TE Connectivity AMP Connectors,CABLE ASSY STL-STR RED 300MM,0,0,"Obsolete","0","1","Nevalo","Obsolete","Plug - End, Left","Plug - End, Right","Natural, Red Stripe","11.81"" (300.0mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/Nevalo_SSL_System.pdf,//media.digikey.com/Photos/TE%20Connectivity/2154175-3.jpg,A101472-ND,2154175-3,TE Connectivity AMP Connectors,CABLE ST LEFT-R/A DOWN RED 300MM,0,0,"Obsolete","0","1","Nevalo","Obsolete","Plug - End, Left","Plug, Right Angle - End, Down","Natural, Red Stripe","11.81"" (300.0mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/Nevalo_SSL_System.pdf,//media.digikey.com/Photos/TE%20Connectivity/2154172-4.jpg,A101473-ND,2154172-4,TE Connectivity AMP Connectors,CABLE ASSY STL-STR GREEN 300MM,0,0,"Obsolete","0","1","Nevalo","Obsolete","Plug - End, Left","Plug - End, Right","Natural, Green Stripe","11.81"" (300.0mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/Nevalo_SSL_System_7_LED.pdf,//media.digikey.com/Photos/TE%20Connectivity/2154175-4.jpg,A101474-ND,2154175-4,TE Connectivity AMP Connectors,CABLE ST LEFT-R/A DOWN GRN 300MM,0,0,"Obsolete","0","1","Nevalo","Obsolete","Plug - End, Left","Plug, Right Angle - End, Down","Natural, Green Stripe","11.81"" (300.0mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/Nevalo_SSL_System.pdf,//media.digikey.com/Photos/TE%20Connectivity/2154172-6.JPG,A101475-ND,2154172-6,TE Connectivity AMP Connectors,CABLE ASSY STL-STR BLUE 300MM,0,0,"Obsolete","0","1","Nevalo","Obsolete","Plug - End, Left","Plug - End, Right","Natural, Blue Stripe","11.81"" (300.0mm)","-"
-,//media.digikey.com/Photos/TE%20Connectivity/2154175-6.JPG,A101476-ND,2154175-6,TE Connectivity AMP Connectors,CABLE ST LEFT-R/A DOWN BLU 300MM,0,0,"Obsolete","0","1","Nevalo","Obsolete","Plug - End, Left","Plug, Right Angle - End, Down","Natural, Blue Stripe","11.81"" (300.0mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2181143.pdf,//media.digikey.com/Photos/TE%20Connectivity/2181143-1.jpg,A104283-ND,2181143-1,TE Connectivity AMP Connectors,CABLE SPT-2 PLUG TO OUTLET,0,0,"Obsolete","0","300","Nector S","Obsolete","Plug - Mini HVL HV-3","Outlet - Mini HVL HV-3","White","24.0"" (609.6mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083040.pdf,//media.digikey.com/Photos/TE%20Connectivity/1-2083079-1.jpg,A108499-ND,1-2083040-2,TE Connectivity AMP Connectors,CABLE SPT-7 PLUG TO PIGTAIL,0,0,"Obsolete","0","75","Nector S","Obsolete","7-Way Distributor","Wire Leads","White","39.4"" (1.00m)","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1826091.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1826091.jpg,277-10018-ND,1826091,Phoenix Contact,CONN PLUG 2POS 1.8MM,0,0,"Obsolete","0","250","COMBICON PTF","Obsolete","Plug, 2 Position","Wire Leads","Black, Red","19.7"" (500.0mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1826114.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1826114.jpg,277-10019-ND,1826114,Phoenix Contact,CONN PLUG 4POS 1.8MM,0,0,"Obsolete","0","250","COMBICON PTF","Obsolete","Plug, 4 Position","Wire Leads","Multiple","19.7"" (500.0mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1826101.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1826101.jpg,277-10020-ND,1826101,Phoenix Contact,CONN PLUG 4POS 1.8MM,0,0,"Obsolete","0","250","COMBICON PTF","Obsolete","Plug, 4 Position","Wire Leads","Multiple","19.7"" (500.0mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083073.pdf,//media.digikey.com/Photos/TE%20Connectivity/1-2083073-2.jpg,A116796-ND,1-2083073-2,TE Connectivity AMP Connectors,CABLE ASSY NECTOR S PLUG TO OUTL,0,0,"Obsolete","0","1000","Nector S","Obsolete","Plug - Mini HVL HV-3","Outlet - Mini HVL HV-3","White","48.0"" (1.22m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083075.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-2083075-2.jpg,A116799-ND,1-2083075-3,TE Connectivity AMP Connectors,CABLE ASSY NECTOR S FEMALE TO PI,0,0,"Obsolete","0","100","Nector S","Obsolete","Plug - Mini HVL HV-3","Wire Leads","White","72.0"" (1.83m)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2083077&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-208307x-x.jpg,A116803-ND,1-2083077-3,TE Connectivity AMP Connectors,CABLE ASSY NECTOR S MALE TO PIGT,0,0,"Obsolete","0","100","Nector S","Obsolete","Outlet - Mini HVL HV-3","Wire Leads","White","72.0"" (1.83m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083078.pdf,//media.digikey.com/photos/TE%20Connectivity/1-2083078-1.JPG,A116804-ND,1-2083078-1,TE Connectivity AMP Connectors,CABLE ASSY NECTOR S EUROPLUG TO,0,0,"Obsolete","0","1","Nector S","Obsolete","6-Way Distributor","Wire Leads","White","96.0"" (2.44m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083034.pdf,//media.digikey.com/Photos/TE%20Connectivity/1-2083034-6.JPG,A117198-ND,1-2083034-6,TE Connectivity AMP Connectors,CBL ASSY MINI HVL MALE TO PIGTAI,0,0,"Obsolete","0","50","Nector S","Obsolete","Outlet - Mini HVL LV-1","Wire Leads","White","39.4"" (1.00m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083039.pdf,//media.digikey.com/Photos/TE%20Connectivity/1-2083039-1.jpg,A117206-ND,1-2083039-1,TE Connectivity AMP Connectors,CBLASSY MINI HVL 6WAY DIS TO PIG,0,0,"Obsolete","0","75","Nector S","Obsolete","6-Way Distributor","Wire Leads","Black","39.4"" (1.00m)","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2083040.pdf,//media.digikey.com/Photos/TE%20Connectivity/1-2083040-1.jpg,A117207-ND,1-2083040-1,TE Connectivity AMP Connectors,CBLASSY MINI HVL 7WAY DIS TO PIG,0,0,"Obsolete","0","75","Nector S","Obsolete","7-Way Distributor","Wire Leads","Black","39.4"" (1.00m)","-"
