Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Connectors","Number of Positions","Connector Type","Gender","Fastening Type","Features","Cable Type","Usage","Length","Color","Shielding"
https://assets.tripplite.com/product-pdfs/en/p94820i.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P948-20I.jpg,TL1695-ND,P948-20I,Tripp Lite,CABLE SATA RECTANG 2F-2M 508MM,2,0,"6.14000","0","1","-","Active","SATA, Rectangular","15, 7, 4","Plug (2) to Receptacle","Female to Male (2)","Push-Pull","-","Flat, Individual","Internal, Power Cable","1.67' (508.0mm)","Black, Red","Unshielded"
https://assets.tripplite.com/product-pdfs/en/s50220n.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_S502-xxx%20Series.jpg,TL1722-ND,S502-20N,Tripp Lite,CABLE SAS-SATA M-M 508MM,10,0,"17.82000","0","1","-","Active","SAS, SATA","32, 7(4)","Plug to Plug (4)","Male to Male","Push-Pull","-","Flat","Internal","1.67' (508.0mm)","Red","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205131_Dwg.pdf,-,A128570-ND,2-2205131-1,TE Connectivity AMP Connectors,CA MINI IO MINI IO TYPE I,0,0,"20.54000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334878&DocType=Customer+Drawing&DocLang=English,-,A142625-ND,4-2334985-2,TE Connectivity AMP Connectors,SFP56 32AWG 1.0M,0,0,"28.18000","0","1","-","Active","SFP56","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334985&DocType=Customer+Drawing&DocLang=English,-,A142612-ND,2334985-2,TE Connectivity AMP Connectors,SFP28 32AWG 1.0M,0,0,"28.93000","0","1","-","Active","SFP28","20","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
https://assets.tripplite.com/product-pdfs/en/s50618n.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_S506-xxx%20Series.jpg,TL1724-ND,S506-18N,Tripp Lite,CABLE MINISAS 4I M-M 457.2MM,4,0,"29.90000","0","1","-","Active","miniSAS 4i","36","Plug to Plug","Male to Male","-","Sidebands on Cable","Flat","Internal, Backplane to Controller","1.50' (457.2mm)","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2205131_Dwg.pdf,//media.digikey.com/Photos/TE%20Connectivity/2-2205131-4.jpg,A135447-ND,2-2205131-4,TE Connectivity AMP Connectors,CA MINI IO MINI IO TYPE I,3,0,"33.12000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2337815&DocType=Customer+Drawing&DocLang=English,-,A142235-ND,4-2337815-2,TE Connectivity AMP Connectors,MINI-SAS HD CABLE ASSEMBLY 26AWG,0,0,"37.13000","0","1","-","Active","miniSAS HD 4x","36","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Round, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2337815&DocType=Customer+Drawing&DocLang=English,-,A142236-ND,4-2337815-3,TE Connectivity AMP Connectors,MINI-SAS HD CABLE ASSEMBLY 26AWG,0,0,"44.03000","0","1","-","Active","miniSAS HD 4x","36","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Round, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333393&DocType=Customer+Drawing&DocLang=English,-,A142599-ND,2333393-3,TE Connectivity AMP Connectors,QSFP28 30AWG 1.0 METER,0,0,"45.58000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2337815&DocType=Customer+Drawing&DocLang=English,-,A142237-ND,4-2337815-4,TE Connectivity AMP Connectors,MINI-SAS HD CABLE ASSEMBLY 26AWG,0,0,"46.97000","0","1","-","Active","miniSAS HD 4x","36","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Round, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773897-5_EEPROM_Map_SFP28_Straight&DocType=DS&DocLang=English,//media.digikey.com/photos/Vicor%20Corporation/2821222-5.jpg,A126805-ND,2821262-4,TE Connectivity AMP Connectors,CABLE SFP28 M-M 2M,0,0,"51.90000","0","1","-","Active","SFP28","-","Plug to Plug","Male to Male","Latch Lock, Push-Pull","-","Round","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2337815&DocType=Customer+Drawing&DocLang=English,-,A142238-ND,4-2337815-5,TE Connectivity AMP Connectors,MINI-SAS HD CABLE ASSEMBLY 26AWG,0,0,"53.31000","0","1","-","Active","miniSAS HD 4x","36","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Round, Twin Axial","External","13.12' (4.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333842&DocType=Customer+Drawing&DocLang=English,-,A142619-ND,4-2333842-4,TE Connectivity AMP Connectors,QSFP 56G 26AWG 2.0 METER,0,0,"53.98000","0","1","-","Active","QSFP56","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2337815&DocType=Customer+Drawing&DocLang=English,-,A142239-ND,4-2337815-6,TE Connectivity AMP Connectors,MINI-SAS HD CABLE ASSEMBLY 26AWG,0,0,"59.64000","0","1","-","Active","miniSAS HD 4x","36","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Round, Twin Axial","External","16.40' (5.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333393&DocType=Customer+Drawing&DocLang=English,-,A142601-ND,2333393-7,TE Connectivity AMP Connectors,QSFP28 30AWG 3.0 METER,0,0,"61.30000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333842&DocType=Customer+Drawing&DocLang=English,-,A142605-ND,2333842-6,TE Connectivity AMP Connectors,QSFP28 26AWG 3.0 METER,0,0,"65.20000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333842&DocType=Customer+Drawing&DocLang=English,-,A142620-ND,4-2333842-6,TE Connectivity AMP Connectors,QSFP 56G 26AWG 3.0 METER,0,0,"65.45000","0","1","-","Active","QSFP56","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2337815&DocType=Customer+Drawing&DocLang=English,-,A142240-ND,4-2337815-7,TE Connectivity AMP Connectors,MINI-SAS HD CABLE ASSEMBLY 26AWG,0,0,"65.98000","0","1","-","Active","miniSAS HD 4x","36","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Round, Twin Axial","External","19.69' (6.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333801&DocType=Customer+Drawing&DocLang=English,-,A142617-ND,4-2333801-2,TE Connectivity AMP Connectors,"QSFP56 TO 2XQSFP56, 30AWG, 1.0M",0,0,"67.51000","0","1","-","Active","QSFP56 to QSFP56 (2)","38","Plug to Plug (2)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333801&DocType=Customer+Drawing&DocLang=English,-,A142602-ND,2333801-2,TE Connectivity AMP Connectors,"QSFP28 TO (2)QSFP28, 1.0 METER,",0,0,"68.51000","0","1","-","Active","QSFP28 to QSFP28 (2)","38","Plug to Plug (2)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2337815&DocType=Customer+Drawing&DocLang=English,-,A142241-ND,4-2337815-8,TE Connectivity AMP Connectors,MINI-SAS HD CABLE ASSEMBLY 26AWG,0,0,"72.32000","0","1","-","Active","miniSAS HD 4x","36","Plug to Plug","Male to Male","Latch Lock","Pull Tab","Round, Twin Axial","External","22.97' (7.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333842&DocType=Customer+Drawing&DocLang=English,-,A142606-ND,2333842-8,TE Connectivity AMP Connectors,QSFP28 26AWG 4.0 METER,0,0,"74.56000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","13.12' (4.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333801&DocType=Customer+Drawing&DocLang=English,-,A142618-ND,4-2333801-4,TE Connectivity AMP Connectors,"QSFP56 TO 2XQSFP56, 30AWG, 2.0M",0,0,"75.74000","0","1","-","Active","QSFP56 to QSFP56 (2)","38","Plug to Plug (2)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334236&DocType=Customer+Drawing&DocLang=English,-,A142621-ND,4-2334236-2,TE Connectivity AMP Connectors,"QSFP56 TO 4XSFP56, 30AWG, 1.0M",0,0,"82.14000","0","1","-","Active","QSFP56, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334236&DocType=Customer+Drawing&DocLang=English,-,A142607-ND,2334236-2,TE Connectivity AMP Connectors,"QSFP28 TO 4SFP28, 1.0 METER, 30A",0,0,"84.32000","0","1","-","Active","QSFP28, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","3.28' (1.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333842&DocType=Customer+Drawing&DocLang=English,-,A142597-ND,1-2333842-0,TE Connectivity AMP Connectors,QSFP28 26AWG 5.0 METER,0,0,"86.51000","0","1","-","Active","QSFP28","38","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","16.40' (5.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2333801&DocType=Customer+Drawing&DocLang=English,-,A142604-ND,2333801-6,TE Connectivity AMP Connectors,"QSFP28 TO (2)QSFP28, 3.0 METER,",0,0,"88.25000","0","1","-","Active","QSFP28 to QSFP28 (2)","38","Plug to Plug (2)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334236&DocType=Customer+Drawing&DocLang=English,-,A142622-ND,4-2334236-4,TE Connectivity AMP Connectors,"QSFP56 TO 4XSFP56, 30AWG, 2.0M",0,0,"93.04000","0","1","-","Active","QSFP56, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334236&DocType=Customer+Drawing&DocLang=English,-,A142608-ND,2334236-4,TE Connectivity AMP Connectors,"QSFP28 TO 4SFP28, 2.0 METER, 30A",0,0,"95.51000","0","1","-","Active","QSFP28, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334878&DocType=Customer+Drawing&DocLang=English,-,A142623-ND,4-2334878-4,TE Connectivity AMP Connectors,"QSFP56 TO 4XSFP56, 26AWG, 2.0M",0,0,"99.14000","0","1","-","Active","QSFP56, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","6.56' (2.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334236&DocType=Customer+Drawing&DocLang=English,-,A142609-ND,2334236-6,TE Connectivity AMP Connectors,"QSFP28 TO 4SFP28, 3.0 METER, 30A",0,0,"107.34000","0","1","-","Active","QSFP28, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334878&DocType=Customer+Drawing&DocLang=English,-,A142624-ND,4-2334878-6,TE Connectivity AMP Connectors,"QSFP56 TO 4XSFP56, 26AWG, 3.0M",0,0,"111.81000","0","1","-","Active","QSFP56, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334878&DocType=Customer+Drawing&DocLang=English,-,A142610-ND,2334878-6,TE Connectivity AMP Connectors,"QSFP28 TO 4SFP28, 3.0 METER, 26A",0,0,"114.77000","0","1","-","Active","QSFP28, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","9.84' (3.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334878&DocType=Customer+Drawing&DocLang=English,-,A142611-ND,2334878-8,TE Connectivity AMP Connectors,"QSFP28 TO 4SFP28, 4.0 METER, 26A",0,0,"127.60000","0","1","-","Active","QSFP28, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","13.12' (4.00m)","Black","Shielded"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2334878&DocType=Customer+Drawing&DocLang=English,-,A142598-ND,1-2334878-0,TE Connectivity AMP Connectors,"QSFP28 TO 4SFP28, 5.0 METER, 26A",0,0,"139.81000","0","1","-","Active","QSFP28, SFP+ (4)","20 (4), 38","Plug to Plug (4)","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","16.40' (5.00m)","Black","Shielded"
https://www.molex.com/pdm_docs/sd/1110251200_sd.pdf,//media.digikey.com/Photos/Molex/111025-1205.jpg,WM8548-ND,1110251200,Molex,CABLE ASSY CXP M-M 500MM,0,0,"167.13000","0","1","iPass+ 111025","Active","CXP","84","Plug to Plug","Male to Male","Latch Lock, Push-Pull","Pull Tab","Round, Twin Axial","External","1.64' (500.0mm)","Black","Shielded"
http://www.formericaoe.com/files/TQS-Q14H8-XCQxx.pdf,//media.digikey.com/Photos/Formerica-Optoelectronics-Inc/MFG_TQS-Q14H8-XCQ10.jpg,1785-1029-ND,TQS-Q14H8-XCQ03,Formerica Optoelectronics Inc.,"QSFP28, 100GBASE-AOC, INFINIBAND",1,0,"691.05000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.formericaoe.com/files/TQS-Q14H8-XCQxx.pdf,//media.digikey.com/Photos/Formerica-Optoelectronics-Inc/MFG_TQS-Q14H8-XCQ10.jpg,1785-1030-ND,TQS-Q14H8-XCQ05,Formerica Optoelectronics Inc.,"QSFP28, 100GBASE-AOC, INFINIBAND",1,0,"701.25000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/10120090.pdf,-,10120090-400HLF-ND,10120090-400HLF,Amphenol ICC (FCI),500-2A2F-MINI-SAS HD CABLES,0,0,"0.01813","0","36000","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10119313.pdf,-,10119313-302TLF-ND,10119313-302TLF,Amphenol ICC (FCI),MIN-SAS HD ASY,0,0,"0.29916","0","8000","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10119313.pdf,-,10119313-302RLF-ND,10119313-302RLF,Amphenol ICC (FCI),MIN-SAS HD ASY,0,0,"0.37889","0","3500","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10119313.pdf,-,10119313-301CLF-ND,10119313-301CLF,Amphenol ICC (FCI),MIN-SAS HD ASY,0,0,"0.48445","0","3500","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://cnctech.us/pdfs/760-10010-00075.pdf,//media.digikey.com/Photos/CnC%20Tech/760-10010.JPG,1175-1178-ND,760-10010-00075,CNC Tech,CABLE SATA F-F 750MM,0,0,"1.47000","0","200","-","Active","SATA","7","Receptacle to Receptacle","Female to Female","Push-Pull","-","Flat","External","2.46' (750.0mm)","Red","Shielded"
https://www.molex.com/pdm_docs/sd/887505310_sd.pdf,//media.digikey.com/Photos/Molex/0887505310.jpg,WM9402-ND,0887505310,Molex,CABLE SATA F-F 500MM,0,0,"1.55063","0","1000","-","Active","SATA","7","Receptacle to Receptacle","Female to Female","Push-Pull","-","Flat","External","1.64' (500.0mm)","Gray","-"
https://www.molex.com/pdm_docs/sd/887505410_sd.pdf,//media.digikey.com/Photos/Molex/0887505310.jpg,0887505410-ND,0887505410,Molex,CABLE SATA F-F 1M,0,0,"1.94735","0","200","-","Active","SATA","7","Receptacle to Receptacle","Female to Female","Push-Pull","-","Flat","External","3.28' (1.00m)","Gray","-"
https://www.molex.com/pdm_docs/sd/887511411_sd.pdf,//media.digikey.com/Photos/Molex/0887511410.jpg,0887511411-ND,0887511411,Molex,CABLE SATA PIGTAIL 1.5M,0,0,"1.94896","0","5100","88755","Active","SATA","15, 4","Receptacle to Individual Wires","Female to Pigtail","Push-Pull","-","Individual","Internal, Power Cable","4.92' (1.50m)","Multiple","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-SATA-xxxDL.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK-SATA-030DL-R,%20AK-SATA-050DL-R,%20AK-SATA-075DL-R.jpg",AE10080-ND,AK-SATA-050DL,Assmann WSW Components,CABLE SATA F-F 500MM,8,0,"1.98000","0","1","AK-SATA","Active","SATA","7","Receptacle to Receptacle, Right Angle","Female to Female","Push-Pull","-","Flat","External","1.64' (500.0mm)","Red","Shielded"
http://multimedia.3m.com/mws/media/412909O/3mtm-serial-adv-tech-attach-sata-signal-cable-ts2111-0.pdf,"//media.digikey.com/photos/3M%20Photos/5602-2201,%205602-2202.jpg",3M5568-ND,5602-22-0000-000,3M,CABLE SATA F-F 1M,0,0,"2.71150","0","1080","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Push-Pull","-","Flat","External","3.28' (1.00m)","Blue","Shielded"
https://www.molex.com/pdm_docs/sd/887577811_sd.pdf,-,0887577811-ND,0887577811,Molex,CABLE SATA PIGTAIL 1.5M,0,0,"2.82560","0","150","88757","Active","SATA","15, 5","Receptacle to Individual Wires","Female to Pigtail","Push-Pull","-","Individual","Internal, Power Cable","4.92' (1.50m)","Multiple","Unshielded"
http://multimedia.3m.com/mws/media/412909O/3mtm-serial-adv-tech-attach-sata-signal-cable-ts2111-0.pdf,//media.digikey.com/photos/3M%20Photos/5602-11-0000-500.JPG,3M5564-ND,5602-11-0000-000,3M,CABLE SATA F-F 1M,0,0,"2.87100","0","1080","5602","Active","SATA","7","Receptacle, Right Angle to Receptacle, Right Angle","Female to Female","Push-Pull","-","Flat","External","3.28' (1.00m)","Blue","Shielded"
http://multimedia.3m.com/mws/media/412909O/3mtm-serial-adv-tech-attach-sata-signal-cable-ts2111-0.pdf,//media.digikey.com/photos/3M%20Photos/5602-21-0000-000.JPG,3M5566-ND,5602-21-0000-000,3M,CABLE SATA F-F 1M,0,0,"2.94640","0","1080","5602","Active","SATA","7","Receptacle to Receptacle, Right Angle","Female to Female","Push-Pull","-","Flat","External","3.28' (1.00m)","Blue","Shielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-SATA-xxxDL.pdf,"//media.digikey.com/photos/Assmann%20Photos/AK-SATA-030DL-R,%20AK-SATA-050DL-R,%20AK-SATA-075DL-R.jpg",AE10082-ND,AK-SATA-075DL,Assmann WSW Components,CABLE SATA F-F 750MM,0,0,"2.99500","0","10","AK-SATA","Active","SATA","7","Receptacle to Receptacle, Right Angle","Female to Female","Push-Pull","-","Flat","External","2.46' (750.0mm)","Red","Shielded"
https://www.molex.com/pdm_docs/sd/685610020_sd.pdf,-,0685610021-ND,0685610021,Molex,CABLE SATA PIGTAIL 1.5M,0,0,"3.13664","0","5000","68561","Last Time Buy","SATA","15, 4","Receptacle to Individual Wires","Female to Pigtail","Latch Lock","-","Individual","Internal","4.92' (1.50m)","Multiple","Unshielded"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/10112529.pdf,-,10112529-E15010LF-ND,10112529-E15010LF,Amphenol ICC (FCI),500-2A2F-MINI-SAS HD CABLES,0,0,"3.19486","0","900","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/10112529.pdf,-,10112529-E15000LF-ND,10112529-E15000LF,Amphenol ICC (FCI),500-2A2F-MINI-SAS HD CABLES,0,0,"3.29390","0","900","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,10112284-002LF-ND,10112284-002LF,Amphenol ICC (FCI),500-2A2F-MINI-SAS HD CABLES,0,0,"3.53847","0","4000","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_5602-22-0142A-100.jpg,5602-22-0142A-100-ND,5602-22-0142A-100,3M,CABLE SATA F-F 102MM,0,0,"3.78560","0","1000","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Push-Pull","-","Flat, Twin Axial","Internal","0.33' (102.0mm)","Silver","Shielded"
-,-,10123411-101LF-ND,10123411-101LF,Amphenol ICC (FCI),AIRMAX,0,0,"3.79202","0","1680","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,10123411-102LF-ND,10123411-102LF,Amphenol ICC (FCI),AIRMAX,0,0,"3.79202","0","1680","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,10123411-103LF-ND,10123411-103LF,Amphenol ICC (FCI),AIRMAX,0,0,"3.79202","0","1680","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,-,5602-22-0142A-200-ND,5602-22-0142A-200,3M,CABLE SATA F-F 200MM,0,0,"3.87520","0","1000","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Push-Pull","-","Flat, Twin Axial","Internal","0.66' (200.0mm)","Silver","Shielded"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,-,5602-44-0142A-100-ND,5602-44-0142A-100,3M,CABLE SATA F-F 102MM,0,0,"3.95360","0","1000","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Latch Lock","-","Flat, Twin Axial","Internal","0.33' (102.0mm)","Silver","Shielded"
-,-,5602-22-0031-102-ND,5602-22-0031-102,3M,CABLE SATA F-F 102MM,0,0,"3.96200","0","1080","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Push-Pull","-","Flat, Twin Axial","-","0.33' (102.0mm)","-","-"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,-,5602-22-0142A-400-ND,5602-22-0142A-400,3M,CABLE SATA F-F 400MM,0,0,"4.00400","0","1000","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Push-Pull","-","Flat, Twin Axial","Internal","1.31' (400.0mm)","Silver","Shielded"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,-,5602-33-0142A-500-ND,5602-33-0142A-500,3M,CABLE SATA F-F 500MM,0,0,"4.11600","0","1000","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Latch Lock","-","Flat, Twin Axial","Internal","1.64' (500.0mm)","Silver","-"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,-,5602-33-0142A-600-ND,5602-33-0142A-600,3M,CABLE SATA F-F 600MM,0,0,"4.20000","0","1000","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Latch Lock","-","Flat, Twin Axial","Internal","1.97' (600.0mm)","Silver","-"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,//media.digikey.com/Photos/3M%20Photos/5602-Series-RA-RA-Flat-Twin-Silver-Cable.jpg,5602-11-0142A-600-ND,5602-11-0142A-600,3M,CABLE SATA F-F 600MM,0,0,"4.21400","0","1000","5602","Active","SATA","7","Receptacle, Right Angle to Receptacle, Right Angle","Female to Female","Push-Pull","-","Flat, Twin Axial","Internal","1.97' (600.0mm)","Silver","Shielded"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,-,5602-33-0142A-700-ND,5602-33-0142A-700,3M,CABLE SATA F-F 700MM,0,0,"4.25600","0","1000","5602","Active","SATA","7","Receptacle to Receptacle","Female to Female","Latch Lock","-","Flat, Twin Axial","Internal","2.30' (700.0mm)","Silver","-"
http://multimedia.3m.com/mws/media/773095O/3mtm-high-routability-int-sata-cable-asm-5602-series-cd4897.pdf,-,5602-34-0142A-600-ND,5602-34-0142A-600,3M,CABLE SATA F-F 600MM,0,0,"4.25600","0","1000","5602","Active","SATA","7","Receptacle to Receptacle, Right Angle","Female to Female","Latch Lock","-","Flat, Twin Axial","Internal","1.97' (600.0mm)","Silver","Shielded"
