Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Power (Watts) - Max","Current @ Pmpp","Voltage @ Pmpp","Current - Short Circuit (Isc)","Type","Voltage - Open Circuit","Operating Temperature","Package / Case","Size / Dimension"
http://ixapps.ixys.com/DataSheet/KXOB22-01X8-DATA-SHEET-20110818-.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_KXOB22-01X8.JPG,KXOB22-01X8-ND,KXOB22-01X8,IXYS,MONO SOLAR CELL 22MM X 7MM,0,0,"Obsolete","0","20","IXOLAR™","Obsolete","-","3.8mA","3.4V","4.4mA","Monocrystalline","4.7V","-","Cell (8)","0.866"" L x 0.276"" W x 0.074"" H (22.00mm x 7.00mm x 1.80mm)"
http://ixapps.ixys.com/DataSheet/20110107-SLMD121H04-DATA-SHEET.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_SLMD121H4.JPG,SLMD121H4-ND,SLMD121H4,IXYS,MONO SOLAR CELL 43MM X 14MM,0,0,"Obsolete","0","40","IXOLAR™","Obsolete","89mW","44.6mA","2V","50mA","Monocrystalline","2.52V","-","Cell (4)","1.693"" L x 0.551"" W x 0.079"" H (43.00mm x 14.00mm x 2.00mm)"
http://ixapps.ixys.com/DataSheet/20110107-SLMD480H12-DATA-SHEET.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_SLMD480H12.JPG,SLMD480H12-ND,SLMD480H12,IXYS,MONO SOLAR CELL 22MM X 35MM,0,0,"Obsolete","0","50","IXOLAR™","Obsolete","109mW","18mA","6.06V","20mA","Monocrystalline","7.56V","-","Cell (12)","1.378"" L x 0.276"" W x 0.079"" H (35.00mm x 22.00mm x 2.00mm)"
http://ixapps.ixys.com/DataSheet/20110107-SLMD600H10-DATA-SHEET.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_SLMD600H10.JPG,SLMD600H10-ND,SLMD600H10,IXYS,MONO SOLAR CELL 22MM X 35MM,0,0,"Obsolete","0","50","IXOLAR™","Obsolete","111mW","22.3mA","5.01V","25mA","Monocrystalline","6.3V","-","Cell (10)","1.378"" L x 0.276"" W x 0.079"" H (35.00mm x 22.00mm x 2.00mm)"
http://ixapps.ixys.com/DataSheet/20110107-SLMD960H12-SLMD4235-DATA-SHEET.pdf,//media.digikey.com/Photos/IXYS%20Photos/SLMD960H12.jpg,SLMD960H12-ND,SLMD960H12,IXYS,MONO SOLAR CELL 42MM X 35MM,0,0,"Obsolete","0","25","IXOLAR™","Obsolete","218mW","36mA","6.06V","40mA","Monocrystalline","7.56V","-","Cell (12)","1.378"" L x 1.654"" W x 0.079"" H (35.00mm x 42.00mm x 2.00mm)"
http://ixapps.ixys.com/DataSheet/20110107-SLMD121H10-DATA-SHEET.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_SLMD121H10.JPG,SLMD121H10-ND,SLMD121H10,IXYS,MONO SOLAR CELL 42MM X 35MM,0,0,"Obsolete","0","25","IXOLAR™","Obsolete","223mW","44.6mA","5.01V","50mA","Monocrystalline","6.3V","-","Cell (10)","1.378"" L x 1.654"" W x 0.079"" H (35.00mm x 42.00mm x 2.00mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/SLMD481H08.PDF,//media.digikey.com/Photos/IXYS%20Photos/MFG_SLMD481H08.JPG,SLMD481H08-ND,SLMD481H08,IXYS,MONO SOLAR CELL 86MM X 14MM,0,0,"Obsolete","0","20","IXOLAR™","Obsolete","178mW","44.6mA","4V","50mA","Monocrystalline","5.04V","-","Cell (8)","3.386"" L x 0.551"" W x 0.079"" H (86.00mm x 14.00mm x 2.00mm)"
http://ixapps.ixys.com/DataSheet/20111214-SLMD481H10-DATA-SHEET.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_SLMD481H10.JPG,SLMD481H10-ND,SLMD481H10,IXYS,MONO SOLAR CELL 89MM X 67MM,0,0,"Obsolete","0","20","IXOLAR™","Obsolete","892mW","178mA","5V","200mA","Monocrystalline","6.3V","-","Cell (20)","3.504"" L x 2.638"" W x 0.079"" H (89.00mm x 67.00mm x 2.00mm)"
http://ixapps.ixys.com/DataSheet/20111214-SLMD481H12-DATA-SHEET.pdf,//media.digikey.com/Photos/IXYS%20Photos/MFG_SLMD481H12.JPG,SLMD481H12-ND,SLMD481H12,IXYS,MONO SOLAR CELL 90MM X 79MM,0,0,"Obsolete","0","20","IXOLAR™","Obsolete","1.08W","178mA","6.06V","200mA","Monocrystalline","7.56V","-","Cell (24)","3.543"" L x 3.110"" W x 0.079"" H (90.00mm x 79.00mm x 2.00mm)"
https://www.parallax.com/sites/default/files/downloads/33000-2.85-Watt-Solar-Cell-Spec-Sheet-v1.0_0.pdf,//media.digikey.com/photos/Parallax%20Photos/MFG_750-00034.jpg,750-00042-ND,750-00042,Parallax Inc.,SOLAR CELL,0,0,"Obsolete","0","1","-","Obsolete","2.6W","5.16A","504mV","5.6A","Monocrystalline","600mV","-","Cells","4.920"" L x 4.920"" W x 0.020"" H (125.00mm x 125.00mm x 0.50mm)"
https://www.parallax.com/sites/default/files/downloads/33000-2.85-Watt-Solar-Cell-Spec-Sheet-v1.0_0.pdf,//media.digikey.com/photos/Parallax%20Photos/MFG_750-00034.jpg,750-00043-ND,750-00043,Parallax Inc.,SOLAR CELL,0,0,"Obsolete","0","1","-","Obsolete","2.6W","5.16A","504mV","5.6A","Monocrystalline","600mV","-","Cells","4.920"" L x 4.920"" W x 0.020"" H (125.00mm x 125.00mm x 0.50mm)"
https://www.parallax.com/sites/default/files/downloads/33000-2.85-Watt-Solar-Cell-Spec-Sheet-v1.0_0.pdf,//media.digikey.com/photos/Parallax%20Photos/MFG_750-00034.jpg,750-00044-ND,750-00044,Parallax Inc.,SOLAR CELL,0,0,"Obsolete","0","1","-","Obsolete","2.6W","5.16A","504mV","5.6A","Monocrystalline","600mV","-","Cells","4.920"" L x 4.920"" W x 0.020"" H (125.00mm x 125.00mm x 0.50mm)"
//media.digikey.com/pdf/Data%20Sheets/Cymbet/CBC-PV-01.pdf,//media.digikey.com/Photos/Cymbet%20Photos/CBC-PV-01N.JPG,859-1020-ND,CBC-PV-01N,Cymbet Corporation,PHOTOVOLTAIC SOLAR CELL,0,0,"Discontinued at Digi-Key","0","100","-","Discontinued at Digi-Key","-","201µA","800mV","212µA","Amorphous","1.2V","-10°C ~ 60°C","Cells","2.287"" L x 2.232"" W x 0.043"" H (58.10mm x 56.70mm x 1.10mm)"
//media.digikey.com/pdf/Data%20Sheets/Cymbet/CBC-PV-02.pdf,//media.digikey.com/Photos/Cymbet%20Photos/CBC-PV-02N.JPG,859-1021-ND,CBC-PV-02N,Cymbet Corporation,PHOTOVOLTAIC SOLAR CELL,0,0,"Discontinued at Digi-Key","0","75","-","Discontinued at Digi-Key","-","110µA","800mV","116µA","Amorphous","1.2V","-10°C ~ 60°C","Cells","2.650"" L x 1.051"" W x 0.043"" H (67.30mm x 26.70mm x 1.10mm)"
http://ixapps.ixys.com/DataSheet/SLMD960H12L_Nov16.pdf,//media.digikey.com/Photos/IXYS%20Photos/SLMD960H12L.JPG,SLMD960H12L-ND,SLMD960H12L,IXYS,MONO SOLAR CELL 42MM X 35MM,0,0,"Obsolete","0","1","IXOLAR™","Obsolete","218mW","36mA","6.06V","40mA","Monocrystalline","7.56V","-","Cell (12)","1.378"" L x 1.654"" W x 0.079"" H (35.00mm x 42.00mm x 2.00mm)"
-,-,5605942-ND,5605942,Phoenix Contact,SOLAR SYSTEM PANEL&CONTROL CABIN,0,0,"Obsolete","0","1","-","Obsolete","30W","10mA","16.8V","1.94A","Photovoltaic","-","-","Module","-"
http://ixapps.ixys.com/DataSheet/SLPN005H10L.pdf,//media.digikey.com/Photos/IXYS%20Photos/SLPN005H10L.JPG,SLPN005H10L-ND,SLPN005H10L,IXYS,SOLARPN HI-EFF 223X143X2MM,0,0,"Obsolete","0","50","IXOLAR™","Obsolete","5.39W","980mA","5.5V","1A","Monocrystalline","6.3V","-","Cells","8.780"" L x 5.630"" W x 0.079"" H (223.00mm x 143.00mm x 2.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PRT-09241_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-09241.jpg,PRT-09241-ND,PRT-09241,SparkFun Electronics,SOLAR CELL HUGE 5.2W,0,0,"Obsolete","0","1","-","Obsolete","5.2W","-","-","650mA","Monocrystalline","8V","-","Cells","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PRT-07840_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-07840.jpg,1568-1364-ND,PRT-07840,SparkFun Electronics,SOLAR CELL HUGE 2.5W,0,0,"Obsolete","0","1","-","Obsolete","2.5W","-","-","310mA","Monocrystalline","8V","-","Cells","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/PRT-07845_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_PRT-07845.jpg,PRT-07845-ND,PRT-07845,SparkFun Electronics,SOLAR CELL SMALL 0.45W,0,0,"Obsolete","0","1","-","Obsolete","450mW","-","-","100mA","Monocrystalline","4.5V","-","Cells","-"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/CPC1824.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,CPC1824NTR-ND,CPC1824NTR,IXYS Integrated Circuits Division,PHOTOVOLTAIC SOLAR CELL 16SOIC,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","100µA","Photovoltaic","4.5V","-40°C ~ 85°C","16-SOIC (0.154"", 3.90mm Width)","0.390"" L x 0.154"" W x 0.061"" H (9.90mm x 3.90mm x 1.55mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/CPC1831.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,CPC1831NTR-ND,CPC1831NTR,IXYS Integrated Circuits Division,PHOTOVOLTAIC SOLAR CELL 8SOIC,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","25µA","Photovoltaic","7.8V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","0.193"" L x 0.154"" W x 0.061"" H (4.90mm x 3.90mm x 1.55mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/CPC1832.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,CPC1832NTR-ND,CPC1832NTR,IXYS Integrated Circuits Division,PHOTOVOLTAIC SOLAR CELL 16SOIC,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","50µA","Photovoltaic","10V","-40°C ~ 85°C","16-SOIC (0.154"", 3.90mm Width)","0.390"" L x 0.154"" W x 0.061"" H (9.90mm x 3.90mm x 1.55mm)"
http://ixapps.ixys.com/DataSheet/SM351K09L.pdf,-,SM351K09L-ND,SM351K09L,IXYS,SOLAR CELL MONO,0,0,"Preliminary","0","0","IXOLAR™","Preliminary","695mW","138mA","5.02V","147mA","Monocrystalline","6.22V","-40°C ~ 90°C","Cells","2.24"" L x 2.52"" W x 0.07"" H (57.0mm x 64.0mm x 1.8mm)"
http://ixapps.ixys.com/DataSheet/SM470K12L.pdf,//media.digikey.com/Photos/IXYS%20Photos/SM470K12L.jpg,SM470K12L-ND,SM470K12L,IXYS,SOLAR CELL MONO,0,0,"Active","0","0","IXOLAR™","Active","123mW","18.3mA","6.7V","19.5mA","Monocrystalline","8.29V","-40°C ~ 90°C","Cells","0.87"" L x 1.38"" W x 0.08"" H (22.0mm x 35.0mm x 2.0mm)"
http://ixapps.ixys.com/DataSheet/SM560K10L.pdf,//media.digikey.com/Photos/IXYS%20Photos/SM560K10L.jpg,SM560K10L-ND,SM560K10L,IXYS,SOLAR CELL MONO,0,0,"Active","0","0","IXOLAR™","Active","123mW","21.9mA","5.58V","23.4mA","Monocrystalline","6.91V","-40°C ~ 90°C","Cells","0.87"" L x 1.38"" W x 0.08"" H (22.0mm x 35.0mm x 2.0mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/SLMD121H06L_Prelim.pdf,-,SLMD121H06L-ND,SLMD121H06L,IXYS,SOLAR CELL MONO,0,0,"Obsolete","0","0","IXOLAR™","Obsolete","136mW","42.9mA","3.18V","47.5mA","Monocrystalline","4V","-","Cells","1.61"" L x 0.83"" W x 0.09"" H (41.0mm x 21.0mm x 2.3mm)"
-,-,SLMD242H12L-ND,SLMD242H12L,IXYS,SOLAR CELL MONO,0,0,"Obsolete","0","0","IXOLAR™","Obsolete","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/SLMD321H09L_Prelim.pdf,-,SLMD321H09L-ND,SLMD321H09L,IXYS,SOLAR CELL MONO,0,0,"Obsolete","0","0","IXOLAR™","Obsolete","540mW","120mA","4.5V","135mA","Monocrystalline","5.67V","-","Cells","2.28"" L x 2.28"" W x 0.08"" H (58.0mm x 58.0mm x 2.0mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/SLMD360H10L_Prelim.pdf,-,SLMD360H10L-ND,SLMD360H10L,IXYS,SOLAR CELL MONO,0,0,"Obsolete","0","0","IXOLAR™","Obsolete","67mW","13.4mA","5.01V","15mA","Monocrystalline","6.3V","-","Cells","1.33"" L x 0.63"" W x 0.08"" H (33.7mm x 16.1mm x 2.0mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/SLMD720H12L_Prelim.pdf,-,SLMD720H12L-ND,SLMD720H12L,IXYS,SOLAR CELL MONO,0,0,"Obsolete","0","0","IXOLAR™","Obsolete","157mW","27mA","5.8V","29mA","Monocrystalline","7.56V","-","Cells","1.28"" L x 1.30"" W x 0.08"" H (32.5mm x 33.0mm x 2.0mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/SLMD860H12L_Prelim.pdf,-,SLMD860H12L-ND,SLMD860H12L,IXYS,SOLAR CELL MONO,0,0,"Obsolete","0","0","IXOLAR™","Obsolete","182mW","31mA","5.9V","36mA","Monocrystalline","7.56V","-","Cells","1.52"" L x 1.30"" W x 0.08"" H (38.5mm x 32.9mm x 2.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/1485_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_1485.jpg,1528-1190-ND,1485,Adafruit Industries LLC,SOLAR PANEL FLEXIBLE 6VDC 1W,0,0,"Obsolete","0","1","-","Obsolete","1W","160mA","6V","-","-","-","0°C ~ 70°C","Cell (4)","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114990057.jpg,114990057-ND,114990057,"Seeed Technology Co., Ltd",2V 0.5W THIN-FILM FLEXIBLE SOLAR,0,0,"Obsolete","0","5","-","Obsolete","500mW","250mA","2V","-","Amorphous","-","-","Module","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114990058.jpg,114990058-ND,114990058,"Seeed Technology Co., Ltd",2V 1W THIN-FILM FLEXIBLE SOLAR P,0,0,"Obsolete","0","3","-","Obsolete","1W","500mA","2V","-","Amorphous","-","-","Module","-"
http://www.seeedstudio.com/document/CIGS%20Solar%20Cloth.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_11499024x.jpg,1597-1530-ND,114990246,"Seeed Technology Co., Ltd",1.25W CIGS SOLAR CLOTH,0,0,"Obsolete","0","4","-","Obsolete","1.25W","950mA","1.3V","-","Amorphous","1.7V","-","Cells","8.070"" L x 3.540"" W x 0.039"" H (205.00mm x 90.00mm x 1.00mm)"
http://www.seeedstudio.com/document/CIGS%20Solar%20Cloth.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_11499024x.jpg,114990247-ND,114990247,"Seeed Technology Co., Ltd",2.5W CIGS SOLAR CLOTH,0,0,"Obsolete","0","2","-","Obsolete","2.5W","950mA","1.3V","-","Amorphous","3.1V","-","Cells","8.070"" L x 3.540"" W x 0.039"" H (205.00mm x 90.00mm x 1.00mm)"
http://www.seeedstudio.com/document/CIGS%20Solar%20Cloth.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_114990248.jpg,1597-1483-ND,114990248,"Seeed Technology Co., Ltd",5W CIGS SOLAR CLOTH,0,0,"Obsolete","0","1","-","Obsolete","5W","950mA","5.3V","-","Amorphous","6.7V","-","Cells","8.070"" L x 3.540"" W x 0.039"" H (205.00mm x 90.00mm x 1.00mm)"
