Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Sensor Type","Sensing Distance","Output Type","Response Frequency","Shielding","Material - Body","Voltage - Supply","Termination Style","Operating Temperature","Ingress Protection","Indicator","Package / Case"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-133.jpg,1110-1178-ND,GX-H12BI-P-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 3.3MM MOD,11,0,"36.70000","0","1","GX","Active","Inductive","0.13"" (3.3mm)","PNP-NC, 3-Wire","-","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-133.jpg,1110-1182-ND,GX-H12B-P-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 3.3MM MOD,10,0,"36.70000","0","1","GX","Active","Inductive","0.13"" (3.3mm)","PNP-NC, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-133.jpg,1110-1170-ND,GX-H12A-P-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 3.3MM MOD,9,0,"36.70000","0","1","GX","Active","Inductive","0.13"" (3.3mm)","PNP-NO, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/GX-F12MU-J.jpg,1110-1089-ND,GX-F12B-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 3.3MM MOD,8,0,"36.70000","0","1","GX","Active","Inductive","0.13"" (3.3mm)","NPN-NC, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-H8.jpg,1110-1229-ND,GX-H8AI-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 2.1MM MOD,8,0,"36.70000","0","1","GX","Active","Inductive","0.083"" (2.1mm)","NPN-NO, 3-Wire","-","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-511.jpg,1110-1136-ND,GX-F6B-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 1.3MM MOD,7,0,"36.70000","0","1","GX","Active","Inductive","0.051"" (1.3mm)","NPN-NC, 3-Wire","400Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-H8.jpg,1110-1246-ND,GX-H8B-P-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 2.1MM MOD,7,0,"36.70000","0","1","GX","Active","Inductive","0.083"" (2.1mm)","PNP-NC, 3-Wire","500Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-m_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-ML30.jpg,1110-1746-ND,GX-ML30B-U,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 12MM CYL,9,0,"37.00000","0","1","GX-M","Active","Inductive","0.472"" (12mm)","NPN-NC, 2-Wire","800Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68, IP69K","LED","Cylinder, Threaded - M30"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/photos/Omron%20Auto/E2B-M12KN08-WP.jpg,Z4151-ND,E2B-M12KN08-WP-C1 5M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 8MM CYLIND,31,0,"38.81000","0","1","E2B","Active","Inductive","0.315"" (8mm)","NPN-NO, 3-Wire","800Hz","Unshielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-m_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-M30-Z.jpg,1110-1700-ND,GX-M30B-U-Z,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 8MM CYLIND,8,0,"42.00000","0","1","GX-M","Active","Inductive","0.315"" (8mm)","NPN-NC, 2-Wire","1.3kHz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Connector","-25°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M30"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-HL15A.jpg,1110-1249-ND,GX-HL15AI,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 6.7MM MOD,7,0,"42.00000","0","1","GX","Active","Inductive","0.264"" (6.7mm)","NPN-NO, 3-Wire","-","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-H15.jpg,1110-1193-ND,GX-H15A-P-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 4.2MM MOD,15,0,"44.60000","0","1","GX","Active","Inductive","0.165"" (4.2mm)","PNP-NO, 3-Wire","250Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/GX-F15BI.jpg,1110-1106-ND,GX-F15BI-P-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 4.2MM MOD,8,0,"44.60000","0","1","GX","Active","Inductive","0.165"" (4.2mm)","PNP-NC, 3-Wire","250Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-f_h_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-H15.jpg,1110-1194-ND,GX-H15A-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 4.2MM MOD,7,0,"44.60000","0","1","GX","Active","Inductive","0.165"" (4.2mm)","NPN-NO, 3-Wire","250Hz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68","LED","Module"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/photos/Omron%20Auto/E2B-M12LN08-WP.jpg,Z4165-ND,E2B-M12LN08-WP-C2 5M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 8MM CYLIND,15,0,"45.74000","0","1","E2B","Active","Inductive","0.315"" (8mm)","NPN-NC, 3-Wire","800Hz","Unshielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-m_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-MK30.jpg,1110-1733-ND,GX-MK30B-P,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 17.6MM CYL,12,0,"52.00000","0","1","GX-M","Active","Inductive","0.693"" (17.6mm)","PNP-NC, 3-Wire","500Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68, IP69K","LED","Cylinder, Threaded - M30"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-m_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-MK30.jpg,1110-1729-ND,GX-MK30A-P,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 17.6MM CYL,7,0,"52.00000","0","1","GX-M","Active","Inductive","0.693"" (17.6mm)","PNP-NO, 3-Wire","500Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP68, IP69K","LED","Cylinder, Threaded - M30"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/Photos/Omron%20Auto/E2B-M30KS15-WP.jpg,Z4225-ND,E2B-M30KS15-WP-C2 5M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 15MM CYL,7,0,"52.67000","0","1","E2B","Active","Inductive","0.591"" (15mm)","NPN-NC, 3-Wire","250Hz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M30"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-m_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-MK18-Z.jpg,1110-1727-ND,GX-MK18B-Z,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 9.6MM CYL,10,0,"55.00000","0","1","GX-M","Active","Inductive","0.378"" (9.6mm)","NPN-NC, 3-Wire","1kHz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Connector","-25°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M18"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-15FUI.JPG,1110-1281-ND,GXL-15FU-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 4MM IP67 MOD,68,0,"60.70000","0","1","GX","Active","Inductive","0.157"" (4mm)","NPN-NO, 2-Wire","1kHz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gxl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GXL-15FUIB.JPG,1110-1271-ND,GXL-15FUB-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 4MM IP67 MOD,8,0,"60.70000","0","1","GX","Active","Inductive","0.157"" (4mm)","NPN-NC, 2-Wire","1kHz","Unshielded","Plastic","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX_N_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-N.jpg,1110-1329-ND,GX-N12MB,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 2.4MM CYLIND,17,0,"65.50000","0","1","GX","Active","Inductive","0.094"" (2.4mm)","NPN-NC, 3-Wire","450Hz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx-m_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-ML8A-U-J.jpg,1110-3546-ND,GX-ML8B-U-J,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 2.5MM CYL,9,0,"77.00000","0","1","GX-M","Active","Inductive","0.098"" (2.5mm)","NPN-NC, 2-Wire","1.1kHz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M8"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-18MU-C5.jpg,1110-1033-ND,GX-18MU-J,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 5.6MM CYLIND,9,0,"79.40000","0","1","GX","Active","Inductive","0.22"" (5.6mm)","NPN-NO, 2-Wire","500Hz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable with Connector","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M18"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX_N_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-N1.jpg,1110-1336-ND,GX-N18M-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 5.6MM CYLIND,2,0,"84.20000","0","1","GX","Active","Inductive","0.22"" (5.6mm)","NPN-NO, 3-Wire","300Hz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M18"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX_N_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-N30MB.jpg,1110-1340-ND,GX-N30MB,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 8MM CYLIND,2,0,"85.20000","0","1","GX","Active","Inductive","0.315"" (8mm)","NPN-NC, 3-Wire","300Hz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M30"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-30MU-J.jpg,1110-1038-ND,GX-30MUB-J,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 8MM CYLIND,2,0,"86.50000","0","1","GX","Active","Inductive","0.315"" (8mm)","NPN-NC, 3-Wire","350Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M30"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-18MLUB-C5.jpg,1110-1025-ND,GX-18MLUB-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 12MM CYL,6,0,"91.20000","0","1","GX","Active","Inductive","0.472"" (12mm)","NPN-NC, 2-Wire","350Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M18"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX_N_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/GX-N30.jpg,1110-1341-ND,GX-N30M-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 8MM CYLIND,2,0,"94.70000","0","1","GX","Active","Inductive","0.315"" (8mm)","NPN-NO, 3-Wire","300Hz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M30"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-8MB-R.jpg,1110-1065-ND,GX-8MB-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.8MM CYLIND,3,0,"95.80000","0","1","GX","Active","Inductive","0.031"" (0.8mm)","NPN-NC, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
-,//media.digikey.com/Photos/Panasonic%20Photos/GS-8S.JPG,1110-2707-ND,GS-8S,Panasonic Industrial Automation Sales,SENSOR PROX INDUC 2MM CYL 3M CBL,6,0,"101.60000","0","1","GS","Active","Inductive","0.079"" (2mm)","Requires Amplifier","-","Unshielded","Stainless Steel","-","Cable Leads","-10°C ~ 60°C","IP67","No Indicator","Cylinder"
-,//media.digikey.com/Photos/Panasonic%20Photos/GS-12M.JPG,1110-2704-ND,GS-12M,Panasonic Industrial Automation Sales,SENSOR PROX INDUC 3MM CYL 3M CBL,4,0,"101.60000","0","1","GS","Active","Inductive","0.118"" (3mm)","Requires Amplifier","-","Unshielded","Nickel-Plated Brass","-","Cable Leads","-10°C ~ 60°C","IP67","No Indicator","Cylinder, Threaded - M12"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-18MUB.jpg,1110-1030-ND,GX-18MUB-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 5.6MM CYLIND,3,0,"104.00000","0","1","GX","Active","Inductive","0.22"" (5.6mm)","NPN-NC, 2-Wire","500Hz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M18"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-18MU-C5.jpg,1110-1032-ND,GX-18MU-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 5.6MM CYLIND,2,0,"104.00000","0","1","GX","Active","Inductive","0.22"" (5.6mm)","NPN-NO, 2-Wire","500Hz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M18"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-3SB-R.jpg,1110-1047-ND,GX-4SB-R,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.6MM CYLIND,2,0,"104.00000","0","1","GX","Active","Inductive","0.024"" (0.6mm)","NPN-NC, 3-Wire","1kHz","Shielded","Stainless Steel","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-8MB-R.jpg,1110-1064-ND,GX-8MB-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.8MM CYLIND,2,0,"106.30000","0","1","GX","Active","Inductive","0.031"" (0.8mm)","NPN-NC, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-5SB.jpg,1110-1389-ND,GX-5SB-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.8MM CYLIND,4,0,"109.90000","0","1","GX","Active","Inductive","0.031"" (0.8mm)","NPN-NC, 2-Wire","1.5kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/Photos/Omron%20Auto/E2A-M12KS04-WP-C3-2M.jpg,Z5388-ND,E2A-M12KS04-WP-C3 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 4MM CYLIND,2,0,"112.58000","0","1","E2A","Active","Inductive","0.157"" (4mm)","NPN-NC/NO, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 32V","Cable Leads","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M12"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/Photos/Panasonic%20Photos/GX-30MU-J.jpg,1110-1037-ND,GX-30MUB-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 8MM CYLIND,2,0,"114.50000","0","1","GX","Active","Inductive","0.315"" (8mm)","NPN-NC, 3-Wire","350Hz","Unshielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M30"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/E2A_Proximity_Sensor.pdf,//media.digikey.com/photos/Omron%20Auto/E2A-M30LN30-M1-C1.jpg,Z3426-ND,E2A-M30LN30-M1-C1,Omron Automation and Safety,SENSOR PROX INDUCTIVE 30MM CYL,6,15,"116.11000","0","1","E2A","Active","Inductive","1.181"" (30mm)","NPN-NO, 3-Wire","100Hz","Unshielded","Nickel-Plated Brass","10V ~ 32V","Connector","-40°C ~ 70°C","IP67, IP69K","LED","Cylinder, Threaded - M30"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-5M%20SERIES.jpg,1110-1053-ND,GX-5M-R-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.6MM CYLIND,5,0,"119.20000","0","1","GX","Active","Inductive","0.024"" (0.6mm)","NPN-NC, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M5"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-3SB-R.jpg,1110-1042-ND,GX-3SB-R-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.6MM CYLIND,2,0,"121.50000","0","1","GX","Active","Inductive","0.024"" (0.6mm)","NPN-NC, 3-Wire","1kHz","Shielded","Stainless Steel","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-8MB-R.jpg,1110-1066-ND,GX-8MB-R-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.8MM CYLIND,2,0,"121.50000","0","1","GX","Active","Inductive","0.031"" (0.8mm)","NPN-NC, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-8M-R.jpg,1110-1071-ND,GX-8M-R-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.8MM CYLIND,2,0,"121.50000","0","1","GX","Active","Inductive","0.031"" (0.8mm)","NPN-NO, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M8"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-5SB.jpg,1110-1059-ND,GX-5S-R-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.8MM CYLIND,2,0,"127.30000","0","1","GX","Active","Inductive","0.031"" (0.8mm)","NPN-NO, 3-Wire","1.5kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gx_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GX-3SB-R.jpg,1110-1049-ND,GX-4S-R-C5,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 0.6MM CYLIND,2,0,"128.60000","0","1","GX","Active","Inductive","0.024"" (0.6mm)","NPN-NO, 3-Wire","1kHz","Shielded","Stainless Steel","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/GX-F12MU-J.jpg,1110-1090-ND,GX-F12MU-J,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 2.4MM CYLIND,6,0,"140.20000","0","1","GX","Active","Inductive","0.094"" (2.4mm)","NPN-NO, 2-Wire","1.2kHz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/GX-U,FU.pdf",//media.digikey.com/photos/Panasonic%20Photos/GX-F30MU-J.jpg,1110-1113-ND,GX-F30MU-J,Panasonic Industrial Automation Sales,SENSOR PROX INDUCTIVE 8MM CYLIND,2,0,"163.60000","0","1","GX","Active","Inductive","0.315"" (8mm)","NPN-NO, 2-Wire","350Hz","Shielded","Nickel-Plated Brass","12V ~ 24V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M30"
http://us.idec.com/Common/Download.aspx?d=10316,//media.digikey.com/Photos/IDEC/MFG_DPRI-01.jpg,1885-1805-ND,DPRI-01,IDEC,SENSOR PROX 4MM MODULE,12,0,"21.64000","0","1","-","Active","-","0.157"" (4mm)","-","300Hz","Shielded","-","100VAC","Cable Leads","-10°C ~ 50°C (TA)","-","No Indicator","Module"
http://www.ia.omron.com/data_pdf/cat/e2b_d116-e1_1_5_csm1012652.pdf,//media.digikey.com/Photos/Omron%20Auto/E2B-M12KS04-WP-B2%202M.JPG,Z4124-ND,E2B-M12KS04-WP-B2 2M,Omron Automation and Safety,SENSOR PROX INDUCTIVE 4MM CYLIND,14,8,"29.00000","0","1","E2B","Active","Inductive","0.157"" (4mm)","PNP-NC, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Cylinder, Threaded - M12"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/proximity/catalog/gl_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/GL-18HLB.jpg,1110-4170-ND,GL-18HLI,Panasonic Industrial Automation Sales,SENSOR PROX INDUCT 10MM IP67 MOD,10,0,"35.00000","0","1","GL","Active","Inductive","0.394"" (10mm)","NPN-NO, 3-Wire","-","Unshielded","Plastic","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67","LED","Module"
http://www.altechcorp.com/PDFS/Sensors_2007.pdf,//media.digikey.com/Photos/Altech-Corporation/AIK18F05AN024-2M.jpg,1920-1402-ND,AIK18F05AN024-2M,Altech Corporation,SENSOR PROX INDUCTIVE 5MM CYLIND,18,26,"48.77000","0","1","-","Active","Inductive","0.197"" (5mm)","NPN-NO, 3-Wire","1kHz","Shielded","Nickel-Plated Brass","10V ~ 30V","Cable Leads","-25°C ~ 70°C","IP67, NEMA 1,3,4,6,12,13","LED","Cylinder, Threaded - M18"
