Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","For Measuring","Technology","Rotation Angle - Electrical, Mechanical","Linear Range","Output","Output Signal","Actuator Type","Linearity","Resistance","Resistance Tolerance","Voltage - Supply","Mounting Type","Termination Style","Operating Temperature","Package / Case","Supplier Device Package"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SGD&DocType=Data+Sheet&DocLang=English,//media.digikey.com/Photos/Measurement%20Specialties%20Photos/MFG_SGD.JPG,223-1659-ND,SGD-80-3,TE Connectivity Measurement Specialties,SENSOR LINEAR 2032MM CONNECTOR,3,0,"396.48000","0","1","Box","SGD","Active","Linear Position","Resistive","-","0 ~ 2032mm (0 ~ 80"")","Analog Voltage, 4 ~ 20mA","-","String Potentiometer","-","10 kOhms","±10%","8V ~ 40V","Custom","Connector","-18°C ~ 70°C","Box with Connector","-"
http://alliancesensors.com/sites/default/files/pdfs/LRS-18_Datasheet_v2.3.pdf,//media.digikey.com/Photos/Alliance%20Sensors%20Group/MFG_LRSx-18.jpg,1817-1002-ND,LRSE-18-050-A-00-10-A,Alliance Sensors Group,SENSOR LINEAR 50.8MM CONNECTOR,5,0,"430.65000","0","1","Tube","LRS-18","Active","Linear Position","LVIT (Linear Variable Inductance Transducer)","-","0 ~ 50.80mm (0 ~ 2.00"")","0 V ~ 10 V","-","Round Shaft","±0.15%","-","-","0V  ~ 10V","Chassis Mount","Connector","-20°C ~ 85°C","Cylinder","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=R36AS&DocType=Data+Sheet&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/02560927-000.JPG,223-1843-ND,02560927-000,TE Connectivity Measurement Specialties,SENSOR ROTARY 60DEG WIRE LEADS,22,0,"691.39000","0","1","Bulk","R36AS","Active","Rotary Position","Inductive","60° (±30°), Continuous","-","Analog Voltage","Clockwise Increase","Round Shaft","±0.25%","-","-","3V","Panel Mount","Connector","-55°C ~ 150°C","Cylinder","-"
//media.digikey.com/pdf/Data%20Sheets/Spectra%20Symbol/TSP%20Series%20ThinPot.pdf,//media.digikey.com/photos/Spectra%20Symbol/TSP-L.JPG,905-1068-ND,TSP-L-0100-103-3%-RH,Spectra Symbol,SENSOR LINEAR 100MM CONNECTOR,54,0,"11.31000","0","1","Bulk","ThinPot","Active","Linear Position","Resistive","-","0 ~ 100.00mm (0 ~ 3.94"")","Resistive","-","Flexible Membrane - Linear","±3%","10 kOhms","±20%","-","Custom","Connector","-40°C ~ 50°C","Sensor Strip","-"
https://www.littelfuse.com/~/media/electronics/datasheets/hall_effect_sensors/littelfuse_hall_effect_sensors_55300_datasheet.pdf.pdf,//media.digikey.com/Photos/Hamlin%20Photos/55300-00-02-A.jpg,HE608-ND,55300-00-02-A,Littelfuse Inc.,SENSOR ROTARY 360DEG WIRE LEADS,67,0,"16.00000","0","1","Box","-","Active","Rotary Position","Hall Effect","0° ~ 360°","-","Analog Voltage","Clockwise Increase","External Magnet, Included","-","-","-","4.5V ~ 5.5V","Chassis Mount","Wire Leads","-40°C ~ 105°C","Rectangular, Wire Leads","-"
//media.digikey.com/pdf/Data%20Sheets/Spectra%20Symbol/TSP%20Series%20ThinPot.pdf,//media.digikey.com/photos/Spectra%20Symbol/TSP-L.JPG,905-1081-ND,TSP-L-0300-103-1%-RH,Spectra Symbol,SENSOR LINEAR 300MM CONNECTOR,45,0,"21.38000","0","1","Bulk","ThinPot","Active","Linear Position","Resistive","-","0 ~ 300.00mm (0 ~ 11.81"")","Resistive","-","Flexible Membrane - Linear","±1%","10 kOhms","±20%","-","Custom","Connector","-40°C ~ 50°C","Sensor Strip","-"
//media.digikey.com/pdf/Data%20Sheets/Spectra%20Symbol/HP%20Series%20HotPot.pdf,//media.digikey.com/photos/Spectra%20Symbol/HP-L.JPG,905-1012-ND,HP-L-0200-103-1%-RH,Spectra Symbol,SENSOR LINEAR 200MM CONNECTOR,48,0,"30.38000","0","1","Bulk","HotPot","Active","Linear Position","Resistive","-","0 ~ 200.00mm (0 ~ 7.87"")","Resistive","-","Flexible Membrane - Linear","±1%","10 kOhms","±20%","-","Custom","Connector","-40°C ~ 85°C","Sensor Strip","-"
//media.digikey.com/pdf/Data%20Sheets/Spectra%20Symbol/TSP%20Series%20ThinPot.pdf,//media.digikey.com/photos/Spectra%20Symbol/TSP-L.JPG,905-1090-ND,TSP-L-0750-203-3%-RH,Spectra Symbol,SENSOR LINEAR 750MM CONNECTOR,33,0,"40.94000","0","1","Bulk","ThinPot","Active","Linear Position","Resistive","-","0 ~ 750.00mm (0 ~ 29.53"")","Resistive","-","Flexible Membrane - Linear","±3%","20 kOhms","±20%","-","Custom","Connector","-40°C ~ 50°C","Sensor Strip","-"
http://www.vishay.com/docs/57103/981he.pdf,//media.digikey.com/Photos/Vishay%20Spectrol%20Photos/981HE0B4WA1F16.jpg,693-1001-ND,981HE0B4WA1F16,Vishay Spectrol,SENSOR ROTARY 360DEG WIRE LEADS,92,0,"42.80000","0","1","Bulk","-","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","Clockwise Increase","Flatted Shaft","±0.5%","-","-","4.5V ~ 5.5V","Chassis Mount","Wire Leads","-45°C ~ 125°C","Module, Flatted Shaft","-"
http://switches-sensors.zf.com/wp-content/uploads/2016/06/Linear-Position-Sensor-LIN-Datasheet-160712.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/MFG_LIN-x1HAW1.jpg,CH1002-ND,LIN-21HAW1,ZF Electronics,SENSOR LINEAR 45MM WIRE LEADS,185,0,"44.35000","0","1","Bulk","LIN","Active","Linear Position","Hall Effect","-","0 ~ 45.00mm (0 ~ 1.77"")","Analog Voltage, PWM","-","External Magnet, Included","±1%","-","-","5V","Chassis Mount","Wire Leads","-40°C ~ 140°C","Box with Wire Leads","-"
http://ecatalog.beisensors.com/Asset/ds_9850_Series.pdf,//media.digikey.com/Photos/BEI%20Sensors/MFG_9800-682-1.jpg,1724-1227-ND,9855R5KL2.0,Sensata-BEI Sensors,SENSOR ROTARY 180 DEG CONNECTOR,62,0,"76.73000","0","1","Bulk","9850 Gen II","Active","Rotary Position","Resistive","0° ~ 130°, 0° ~ 180°","-","Resistive","-","Shaft","±2%","5 kOhms","-","-","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://www.vishay.com/docs/57115/20lhe.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/20LHE1AWA1P30.jpg,716-1046-ND,20LHE1AWA1P30,Vishay Sfernice,SENSOR LINEAR 10.16MM WIRE LEADS,11,0,"133.88000","0","1","Box","-","Active","Linear Position","Hall Effect","-","0 ~ 10.16mm (0 ~ 0.40"")","Analog Voltage","-","Round Shaft","±1%","-","-","5V","Chassis Mount","Wire Leads","-40°C ~ 85°C","Module, Wire Leads","-"
http://sensing.honeywell.com/index.php?ci_id=45295,//media.digikey.com/photos/Honeywell%20Photos/SPS-L075-HALS.jpg,480-3311-ND,SPS-L075-HALS,Honeywell Sensing and Productivity Solutions,SENSOR LINEAR 75MM WIRE LEADS,3,0,"154.21000","0","1","Box","SPS","Active","Linear Position","Magnetoresistive","-","0 ~ 75.00mm (0 ~ 2.95"")","Analog Voltage","-","External Magnet, Included","±4%","-","-","6V ~ 24V","Chassis Mount","Wire Leads","-40°C ~ 125°C","Box with Wire Leads","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=R120LC&DocType=Data+Sheet&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/02183000-000.jpg,223-1863-ND,02183000-000,TE Connectivity Measurement Specialties,SENSOR ROTARY 120DEG WIRE LEADS,4,0,"192.66000","0","1","Bulk","R120LC","Active","Rotary Position","Inductive","0° ~ 120°, Continuous","-","Analog Voltage","Clockwise Increase","Round Shaft","±0.5%","-","-","5V","Panel Mount","Wire Leads","-40°C ~ 85°C","Cylinder","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MHR&DocType=Data+Sheet&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/02560410-000.jpg,223-1767-ND,02560410-000,TE Connectivity Measurement Specialties,SENSOR LINEAR 6.35MM WIRE LEADS,21,0,"246.82000","0","1","Bulk","MHR","Active","Linear Position","LVDT (Linear Variable Differential Transformer)","-","±6.35mm","Analog Voltage","-","Shaft","±0.15%","-","-","3V","Custom","Wire Leads","-55°C ~ 150°C (TA)","Cylinder, Wire Leads","-"
http://ecatalog.beisensors.com/item/rotary-potentiometers/linear-position-sensor-4200-series-panel-mount/421sl5k#,-,1724-1235-ND,421SL5K,Sensata-BEI Sensors,POT LINEAR 5K OHM PCB MNT,24,0,"249.36000","0","1","Bulk","420","Active","Linear Position","Resistive","-","0 ~ 69.85mm (0 ~ 2.75"")","Resistive","-","-","±2%","5 kOhms","-","-","Panel Mount","Solder Lug","-","Slider","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SG1&DocType=Data+Sheet&DocLang=English,//media.digikey.com/Photos/Measurement%20Specialties%20Photos/MFG_SG1.JPG,223-1655-ND,SG1-120-3,TE Connectivity Measurement Specialties,SENSOR LINEAR 3048MM CONNECTOR,8,0,"357.28000","0","1","Box","SG1","Active","Linear Position","Resistive","-","0 ~ 3048mm (0 ~ 120"")","Analog Voltage","-","String Potentiometer","-","10 kOhms","±10%","30V","Custom","Connector","-40°C ~ 70°C","Box with Connector","-"
http://alliancesensors.com/sites/default/files/pdfs/LV-45_Datasheet_v5.1.pdf,//media.digikey.com/Photos/Alliance%20Sensors%20Group/MFG_LVx-45.jpg,1817-1060-ND,LVI-45-150-R-01-20-S,Alliance Sensors Group,SENSOR LINEAR 152.4MM CONNECTOR,14,0,"1037.40000","0","1","Bulk","LV-45","Active","Linear Position","LVIT (Linear Variable Inductance Transducer)","-","0 ~ 152.40mm (0 ~ 6.00"")","4mA ~ 20mA","-","Round Shaft","±0.15%","-","-","-","Chassis Mount","Connector","-20°C ~ 85°C","Cylinder","-"
-,//media.digikey.com/Photos/Micro-Measurements/HS50.jpg,1033-1020-ND,MMF021632,Micro-Measurements (Division of Vishay Precision Group),SENSOR LINEAR 50.8MM WIRE LEADS,3,0,"1187.03000","0","1","Bulk","HS","Active","Linear Position","Resistive","-","0 ~ 50.80mm (0 ~ 2.00"")","Resistive","-","Round Shaft","±0.35%","-","-","2V ~ 10V","Custom","Wire Leads","-10°C ~ 60°C","Cylinder, Wire Leads","-"
https://www.bourns.com/docs/Product-Datasheets/3382.pdf,//media.digikey.com/Photos/Bourns%20Photos/3382H.JPG,3382H-1-502-ND,3382H-1-502,Bourns Inc.,SENSOR ROTARY 330DEG PC PIN,152,0,"2.73000","0","1","Tube","-","Active","Rotary Position","Resistive","0° ~ 330°, Continuous","-","Resistive","Clockwise Increase","Hole for Shaft","±2%","5 kOhms","±30%","-","Through Hole","PC Pin","-40°C ~ 120°C","Module, PC Pins","-"
https://www.bourns.com/docs/Product-Datasheets/3382.pdf,//media.digikey.com/Photos/Bourns%20Photos/3382H.JPG,3382H-1-252-ND,3382H-1-252,Bourns Inc.,SENSOR ROTARY 330DEG PC PIN,105,0,"2.73000","0","1","Tube","-","Active","Rotary Position","Resistive","0° ~ 330°, Continuous","-","Resistive","Clockwise Increase","Hole for Shaft","±2%","2.5 kOhms","±30%","-","Through Hole","PC Pin","-40°C ~ 120°C","Module, PC Pins","-"
https://www.melexis.com/-/media/files/documents/datasheets/mlx91204-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX91204KDC-ABA-002-SP-ND,MLX91204KDC-ABA-002-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,80,0,"5.57000","0","1","Bulk","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90316EDC-BDG-100-SP-ND,MLX90316EDC-BDG-100-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,95,0,"5.83000","0","1","Bulk","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX90316LDC-BDG-100-SP-ND,MLX90316LDC-BDG-100-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,80,0,"6.29000","0","1","Bulk","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","SPI","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90366-datasheet-melexis.pdf,"//media.digikey.com/Photos/Melexis%20Photos/413;%204DMP;50,VS;4.jpg",MLX90366LVS-ADU-250-SP-ND,MLX90366LVS-ADU-250-SP,Melexis Technologies NV,SENSOR ANGLE 360DEG PC PIN,80,0,"6.69000","0","1","Bulk","Triaxis®","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","SENT","Programmable","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Through Hole","PC Pin","-40°C ~ 150°C","4-SIP Module","4-DMP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90364-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;-4DMP;-VS;-4.jpg,MLX90364LVS-ADD-200-SP-ND,MLX90364LVS-ADD-200-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG PC PIN,30,0,"6.69000","0","1","Bulk","Automotive, AEC-Q100, Triaxis®","Active","Linear, Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog, PWM","-","External Magnet, Not Included","±2.5°","-","-","4.5V ~ 5.5V","Through Hole","PC Pin","-40°C ~ 150°C","4-SIP Module","4-DMP"
//media.digikey.com/pdf/Data%20Sheets/Spectra%20Symbol/SP%20Series%20SoftPot.pdf,//media.digikey.com/photos/Spectra%20Symbol/SP-L.JPG,905-1045-ND,SP-L-0012-103-1%-RH,Spectra Symbol,SENSOR LINEAR 12.5MM CONNECTOR,26,0,"9.52000","0","1","Bulk","SoftPot","Active","Linear Position","Resistive","-","0 ~ 12.50mm (0 ~ 0.49"")","Resistive","-","Flexible Membrane - Linear","±1%","10 kOhms","±20%","-","Custom","Connector","-40°C ~ 50°C","Sensor Strip","-"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316EGO-BCG-000-SP-ND,MLX90316EGO-BCG-000-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,52,0,"11.92000","0","1","Bulk","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316KGO-BCG-000-SP-ND,MLX90316KGO-BCG-000-SP,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,45,0,"12.39000","0","1","Bulk","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 125°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.bourns.com/docs/Product-Datasheets/3046.pdf,//media.digikey.com/Photos/Bourns%20Photos/3046-Series.jpg,3046L-2-103-ND,3046L-2-103,Bourns Inc.,SENSOR LINEAR 6.35MM WIRE LEADS,56,0,"15.08000","0","1","Bulk","-","Active","Linear Position","Resistive","-","0 ~ 6.35mm (0 ~ 0.25"")","Resistive","-","Round Shaft","±5%","10 kOhms","±20%","-","Chassis Mount","Wire Leads","-55°C ~ 125°C","Module, Wire Leads, Threaded","-"
https://www.bourns.com/docs/Product-Datasheets/3046.pdf,//media.digikey.com/Photos/Bourns%20Photos/3046-Series.jpg,3046L-1-103-ND,3046L-1-103,Bourns Inc.,SENSOR LINEAR 3.81MM WIRE LEADS,47,0,"15.08000","0","1","Bulk","-","Active","Linear Position","Resistive","-","0 ~ 3.81mm (0 ~ 0.15"")","Resistive","-","Round Shaft","±5%","10 kOhms","±20%","-","Chassis Mount","Wire Leads","-55°C ~ 125°C","Module, Wire Leads, Threaded","-"
https://www.bourns.com/docs/Product-Datasheets/3046.pdf,//media.digikey.com/photos/Bourns%20Photos/3046L-3-502.jpg,3046L-3-502-ND,3046L-3-502,Bourns Inc.,SENSOR LINEAR 8.89MM WIRE LEADS,45,0,"15.08000","0","1","Bulk","-","Active","Linear Position","Resistive","-","0 ~ 8.89mm (0 ~ 0.35"")","Resistive","-","Round Shaft","±5%","5 kOhms","±20%","-","Chassis Mount","Wire Leads","-55°C ~ 125°C","Module, Wire Leads, Threaded","-"
https://www.bourns.com/docs/Product-Datasheets/3046.pdf,//media.digikey.com/Photos/Bourns%20Photos/3046-Series.jpg,3046L-3-103-ND,3046L-3-103,Bourns Inc.,SENSOR LINEAR 8.89MM WIRE LEADS,38,0,"15.08000","0","1","Bulk","-","Active","Linear Position","Resistive","-","0 ~ 8.89mm (0 ~ 0.35"")","Resistive","-","Round Shaft","±5%","10 kOhms","±20%","-","Chassis Mount","Wire Leads","-55°C ~ 125°C","Module, Wire Leads, Threaded","-"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/6120.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/6127V1A90L.5.JPG,987-1390-ND,6127V1A90L.5,TT Electronics/BI,SENSOR ROTARY 90DEG SLDR TURRET,67,0,"19.89000","0","1","Bulk","-","Active","Rotary Position","Hall Effect","0° ~ 90°, Continuous","-","Analog Voltage","Clockwise Increase","Round Shaft","±0.5%","-","-","4.5V ~ 5.5V","Panel Mount","Solder Turret","-40°C ~ 125°C","Module, Round Shaft","-"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/6120.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/6127V1A180L.5.JPG,987-1387-ND,6127V1A180L.5,TT Electronics/BI,SENSOR ROTARY 180DEG SLDR TURRET,31,0,"19.89000","0","1","Bulk","-","Active","Rotary Position","Hall Effect","0° ~ 180°, Continuous","-","Analog Voltage","Clockwise Increase","Round Shaft","±0.5%","-","-","4.5V ~ 5.5V","Panel Mount","Solder Turret","-40°C ~ 125°C","Module, Round Shaft","-"
http://sensing.honeywell.com/index.php?ci_id=151835,//media.digikey.com/photos/Honeywell%20Photos/640ES103A06NAAY.JPG,480-3280-ND,640ES103A06NAAY,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 90 DEG WIRE LEADS,61,0,"31.46000","0","1","Bulk","640","Active","Rotary Position","Resistive","0° ~ 80°, 0° ~ 90°","-","Analog Voltage","Clockwise Increase","Hole for Shaft","±5%","10 kOhms","±15%","-","Chassis Mount","Wire Leads","-40°C ~ 120°C","Box with Wire Leads","-"
http://switches-sensors.zf.com/wp-content/uploads/2016/06/Angle-Position-Sensor-ANG-Datasheet-160712.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/ANG-21HAW1.jpg,CH1000-ND,ANG-21HAW1,ZF Electronics,SENSOR ANGLE 360DEG WIRE LEADS,28,0,"37.84000","0","1","Bulk","ANG","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","Counterclockwise Increase","External Magnet, Not Included","±1%","-","-","5V","Chassis Mount","Wire Leads","-40°C ~ 140°C","Box with Wire Leads","-"
https://www.bourns.com/docs/Product-Datasheets/AMS22B.pdf,//media.digikey.com/Photos/Bourns%20Photos/AMS22B5A1BLASL334S.JPG,AMS22B5A1BLASL334S-ND,AMS22B5A1BLASL334S,Bourns Inc.,SENSOR ROTARY 340DEG SOLDER LUG,90,0,"39.60000","0","1","Bulk","AMS22B","Active","Rotary Position","Hall Effect","10° ~ 340°, Continuous","-","Analog Voltage","Clockwise Increase","Slotted Shaft","±0.5%","-","-","5V","Panel Mount","Solder Lug","-40°C ~ 125°C","Module, Slotted Shaft","-"
https://www.bourns.com/docs/Product-Datasheets/3048.pdf,//media.digikey.com/Photos/Bourns%20Photos/3048L-5-502.jpg,3048L-5-502-ND,3048L-5-502,Bourns Inc.,SENSOR LINEAR 12.7MM WIRE LEADS,44,0,"41.16000","0","1","Bulk","-","Active","Linear Position","Resistive","-","0 ~ 12.70mm (0 ~ 0.50"")","Resistive","-","Round Shaft","±5%","5 kOhms","±20%","-","Chassis Mount","Wire Leads","-55°C ~ 125°C","Module, Wire Leads, Threaded","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTPxx0LVEAA.jpg,480-6133-ND,RTP270LVNAA,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 270DEG CONNECTOR,38,0,"50.70000","0","1","Bulk","RTP","Active","Rotary Position","Hall Effect","270° (±135°)","-","Analog Voltage","Clockwise Increase","External Magnet, Not Included","±1%","-","-","5V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTPxx0LVEAA.jpg,480-6128-ND,RTP180LVEAA,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 180DEG CONNECTOR,36,0,"50.70000","0","1","Bulk","RTP","Active","Rotary Position","Hall Effect","180° (±90°)","-","Analog Voltage","Clockwise Increase","External Magnet, Not Included","±1%","-","-","5V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTPxx0LVEAA.jpg,480-6125-ND,RTP120LVNAA,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 120DEG CONNECTOR,33,0,"50.70000","0","1","Bulk","RTP","Active","Rotary Position","Hall Effect","120° (±60°)","-","Analog Voltage","Clockwise Increase","External Magnet, Not Included","±1%","-","-","5V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTPxx0LVEAA.jpg,480-6120-ND,RTP090LVEAA,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 90DEG CONNECTOR,31,0,"50.70000","0","1","Bulk","RTP","Active","Rotary Position","Hall Effect","90° (±45°)","-","Analog Voltage","Clockwise Increase","External Magnet, Included","±1%","-","-","5V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTPxx0LVEAA.jpg,480-6121-ND,RTP090LVNAA,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 90DEG CONNECTOR,32,0,"52.78000","0","1","Bulk","RTP","Active","Rotary Position","Hall Effect","90° (±45°)","-","Analog Voltage","Clockwise Increase","External Magnet, Not Included","±1%","-","-","5V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTY-X.jpg,480-3859-ND,RTY180LVNAX,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 180DEG CONNECTOR,61,0,"54.08000","0","1","Bulk","RTY","Active","Rotary Position","Hall Effect","180° (±90°), Continuous","-","Analog Voltage","Clockwise Increase","Flatted Shaft","±1%","-","-","5V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTY-X.jpg,480-3862-ND,RTY060LVNAX,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 60DEG CONNECTOR,42,0,"54.08000","0","1","Bulk","RTY","Active","Rotary Position","Hall Effect","60° (±30°), Continuous","-","Analog Voltage","Clockwise Increase","Flatted Shaft","±1%","-","-","5V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTY-A.jpg,480-5751-ND,RTY090LVNAA,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 90DEG CONNECTOR,12,0,"56.64000","0","1","Bulk","RTY","Active","Rotary Position","Hall Effect","90° (±45°), Continuous","-","Analog Voltage","Clockwise Increase","Flatted Shaft","±1%","-","-","5V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTY-X.jpg,480-3848-ND,RTY120HVEAX,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 120DEG CONNECTOR,44,0,"57.72000","0","1","Bulk","RTY","Active","Rotary Position","Hall Effect","120° (±60°), Continuous","-","Analog Voltage","Clockwise Increase","Flatted Shaft","±1%","-","-","10V ~ 30V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTY-X.jpg,480-3850-ND,RTY090HVNAX,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 90DEG CONNECTOR,39,0,"57.72000","0","1","Bulk","RTY","Active","Rotary Position","Hall Effect","90° (±45°), Continuous","-","Analog Voltage","Clockwise Increase","Flatted Shaft","±1%","-","-","10V ~ 30V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTY-X.jpg,480-3856-ND,RTY360HVEAX,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 360DEG CONNECTOR,28,0,"57.72000","0","1","Bulk","RTY","Active","Rotary Position","Hall Effect","360° (±180°), Continuous","-","Analog Voltage","Clockwise Increase","Flatted Shaft","±1%","-","-","10V ~ 30V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
http://sensing.honeywell.com/index.php?ci_id=154842,//media.digikey.com/Photos/Honeywell%20Photos/MFG_RTY-X.jpg,480-3854-ND,RTY360HVNAX,Honeywell Sensing and Productivity Solutions,SENSOR ROTARY 360DEG CONNECTOR,13,0,"57.72000","0","1","Bulk","RTY","Active","Rotary Position","Hall Effect","360° (±180°), Continuous","-","Analog Voltage","Clockwise Increase","Flatted Shaft","±1%","-","-","10V ~ 30V","Chassis Mount","Connector","-40°C ~ 125°C","Box with Connector","-"
