Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Output Type","Output Configuration","Current","Minimum Liquid Specific Gravity","Switch Actuation Level","Mounting Type","Material - Housing & Prism","Operating Temperature","Voltage Rating"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF18HFP.JPG,RSF18HFP-ND,RSF18HFP,Cynergy 3,FLOATSWITCH VERT 1A NO/NC PP,0,0,"23.43960","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.8","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1116-ND,RSF56H100R1/8,Cynergy 3,FLOATSWITCH VERT 1A NO/NC PPS,0,0,"23.43980","0","50","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.807"" (20.5mm)","Male 1/8"" (3.18mm) NPT","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF20%202014_1.pdf,-,RSF26YFP-ND,RSF26YFP,Cynergy 3,FLOATSWITCH 25VA N/C HORZ PPS,0,0,"23.57240","0","25","RSF20","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.8","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF106H100JN.JPG,RSF106H100JN-ND,RSF106H100JN,Cynergy 3,FLOATSWITCH VERT 100VA PPS,0,0,"23.93940","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,-,RSF106H100JV-ND,RSF106H100JV,Cynergy 3,FLOATSWITCH VERT 100VA PPS,0,0,"23.93940","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,-,RSF76HNP-ND,RSF76HNP,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC PPS,0,0,"24.42900","0","50","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF70%202017.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF70%20Series.jpg,725-1159-ND,TSF74Y100DN,Cynergy 3,THERMISTOR FLOAT SWITCH PP .6A,0,0,"24.45960","0","25","TSF70","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.3149"", 0.4641"" (8mm, 20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/photos/Cynergy%203/RSF16Y050TG.jpg,725-1058-ND,RSF16Y050TG,Cynergy 3,FLOATSWITCH VERT SPST-NO POLY,0,0,"24.56160","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.75","0.866"" (22mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF16Y100TG.JPG,RSF16Y100TG-ND,RSF16Y100TG,Cynergy 3,SENSOR LEVEL VERTICAL POLYPROP,0,0,"24.56160","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.75","0.866"" (22mm), 1.299"" (33mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/photos/Crydom%20Photos/RSF14Y100RF.jpg,725-1098-ND,RSF14H100RF,Cynergy 3,FLOATSWITCH VERT 1A NO/NC PP,0,0,"24.59240","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.7","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/photos/Crydom%20Photos/RSF14Y100RF.jpg,725-1101-ND,RSF18H100RF,Cynergy 3,FLOATSWITCH VERT 1A NO/NC PP,0,0,"24.59240","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.8","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF14xFP.JPG,RSF14YFP-ND,RSF14YFP,Cynergy 3,SENSOR LEVEL VERT 25VA SPNC PP,0,0,"24.61200","0","5","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.7","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF20%202014_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF20%20Series.jpg,725-1240-ND,RSF26Y100RF,Cynergy 3,FLOATSWITCH 25VA N/C HORZ PPS,0,0,"24.73520","0","25","RSF20","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.8","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/TSF80%202017.pdf,//media.digikey.com/Photos/Cynergy%203/TSF83Y100D.jpg,725-1164-ND,TSF83H100D,Cynergy 3,THERMISTOR FLOAT SWTCH NYLON 1A,0,0,"25.32600","0","5","TSF80","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.276"", 0.464"" (7mm, 20mm)","Male 1/2"" (12.7mm) NPT","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF80%202017.pdf,//media.digikey.com/Photos/Cynergy%203/TSF86Y100D.jpg,725-1171-ND,TSF86Y100D,Cynergy 3,THERMISTOR FLOAT SWITCH PPS .6A,0,0,"25.44920","0","25","TSF80","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.354"", 0.945"" (9mm, 24mm)","Male 1/2"" (12.7mm) NPT","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/TSF80%202017.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF80%20Series.jpg,725-1166-ND,TSF84H100D,Cynergy 3,THERMISTOR FLOAT SWTCH PP 1A,0,0,"25.52040","0","25","TSF80","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.3149"", 0.4641"" (8mm, 20mm)","Male 1/2"" (12.7mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF80%202017.pdf,//media.digikey.com/photos/Cynergy%203/TSF88H100D.jpg,725-1345-ND,TSF88H100D,Cynergy 3,1/2NPT MNT TEMP SEN FLOATSW,0,0,"25.52040","0","25","TSF80","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.3149"", 0.4641"" (8mm, 20mm)","Male 1/2"" (12.7mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1115-ND,RSF56H050TB,Cynergy 3,FLOATSWITCH VERT 1A NO/NC PPS,0,0,"25.83680","0","50","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.807"" (20.5mm)","Panel Mount, M12x1.75 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF106H100JN.JPG,RSF106H050TV-ND,RSF106H050TV,Cynergy 3,FLOATSWITCH VERT 100VA PPS,0,0,"26.37720","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF40%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/TSF43Y100DF.jpg,725-1148-ND,TSF43H100DF,Cynergy 3,THERMISTOR FLOAT SW NYLON 1A,0,0,"26.48960","0","25","TSF40","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.276"", 0.464"" (7mm, 20mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF40%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/TSF46Y100DF.jpg,725-1155-ND,TSF46Y100DF,Cynergy 3,THERMISTOR FLOAT SWITCH PPS .6A,0,0,"26.52000","0","25","TSF40","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.354"", 0.464"" (9mm, 20mm)","Panel Mount, M16x2 Thread","Polypropylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF20%202014_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF20%20Series.jpg,725-1239-ND,RSF26Y050TG,Cynergy 3,"DROP FLOAT, SPNC 25VA, PPS, 50 C",0,0,"26.68320","0","25","RSF20","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.8","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,-,RSF16HFP-ND,RSF16HFP,Cynergy 3,FLOATSWITCH VERT 1A NO/NC PPS,0,0,"26.74440","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.75","0.866"" (22mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF70%202017.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF70%20Series.jpg,725-1156-ND,TSF73H100DN,Cynergy 3,THERMISTOR FLOAT SWITCH NYLON 1A,0,0,"27.78480","0","25","TSF70","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.276"", 0.464"" (7mm, 20mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF70%202017.pdf,//media.digikey.com/Photos/Cynergy%203/TSF76Y100DN.jpg,725-1163-ND,TSF76Y100DN,Cynergy 3,THERMISTOR FLOAT SWITCH PPS .6A,0,0,"27.78480","0","25","TSF70","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.354"", 0.945"" (9mm, 24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/photos/Crydom%20Photos/RSF14Y100RF.jpg,725-1100-ND,RSF16H100RF,Cynergy 3,FLOATSWITCH VERT 1A NO/NC PPS,0,0,"27.91760","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.75","0.866"" (22mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF80%202017.pdf,//media.digikey.com/Photos/Cynergy%203/TSF86Y100D.jpg,725-1170-ND,TSF86Y050T,Cynergy 3,THERMISTOR FLOAT SWITCH PPS .6A,0,0,"27.97880","0","25","TSF80","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.354"", 0.945"" (9mm, 24mm)","Male 1/2"" (12.7mm) NPT","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/TSF40%202016_1.pdf,"//media.digikey.com/photos/Crydom%20Photos/RSF44Y100RF,%20RSF84Y100R.jpg",725-1150-ND,TSF44H100DF,Cynergy 3,THERMISTOR FLOAT SWITCH PP 1A,0,0,"28.06040","0","25","TSF40","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.3149"", 0.4641"" (8mm, 20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF40%202016_1.pdf,//media.digikey.com/photos/Cynergy%203/TSF48H100DF.jpg,725-1341-ND,TSF48H100DF,Cynergy 3,COMP INT MNT TEMP SEN LVL SW,0,0,"28.06040","0","25","TSF40","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.3149"", 0.4641"" (8mm, 20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF70%20Series.jpg,725-1125-ND,RSF76H050TV,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC PPS,2,0,"28.08000","0","1","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
-,-,RSF14HNP-ND,RSF14HNP,Cynergy 3,FLOATSWITCH VERT 100VA SPNO,0,0,"28.89680","0","50","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.7","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF40%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/TSF46Y100DF.jpg,725-1154-ND,TSF46Y050TG,Cynergy 3,THERMISTOR FLOAT SWITCH PPS .6A,0,0,"29.20280","0","25","TSF40","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.354"", 0.464"" (9mm, 20mm)","Panel Mount, M16x2 Thread","Polypropylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/TSF70%202017.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF70%20Series.jpg,725-1158-ND,TSF74H100DN,Cynergy 3,THERMISTOR FLOAT SWITCH PP 1A,0,0,"29.35560","0","25","TSF70","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.3149"", 0.4641"" (8mm, 20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF70%202017.pdf,//media.digikey.com/Photos/Cynergy%203/TSF76Y100DN.jpg,725-1162-ND,TSF76Y050TV,Cynergy 3,THERMISTOR FLOAT SWITCH PPS .6A,0,0,"30.45720","0","25","TSF70","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.354"", 0.945"" (9mm, 24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/TSF80%202017.pdf,//media.digikey.com/Photos/Cynergy%203/TSF86Y100D.jpg,725-1169-ND,TSF86H100D,Cynergy 3,THERMISTOR FLOAT SWITCH PPS 1A,0,0,"30.45720","0","25","TSF80","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.354"", 0.945"" (9mm, 24mm)","Male 1/2"" (12.7mm) NPT","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF77YxP.jpg,RSF77YVP-ND,RSF77YVP,Cynergy 3,HORIZ SPNO 25VA PVDF VITON M12 P,0,0,"30.72200","0","5","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","-","Panel Mount, M16x2 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/photos/Crydom%20Photos/RSF14Y100RF.jpg,725-1099-ND,RSF16H050TG,Cynergy 3,FLOATSWITCH VERT 1A NO/NC PPS,0,0,"30.74280","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.75","0.866"" (22mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF20%202014_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF20%20Series.jpg,725-1104-ND,RSF26H100RF,Cynergy 3,FLOATSWITCH HORIZ 1A N/C PPS,0,0,"30.92640","0","25","RSF20","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.8","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/LLF%202015.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_LLF.JPG,725-1091-ND,LLF59Y100JC004,Cynergy 3,FLOATSWITCH VERT .6A NC/NO NYLON,0,0,"31.04880","0","50","LLF","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.45","-","Vertical Mount","Nylon/Buna","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,-,RSF57Y100X1/8-ND,RSF57Y100X1/8,Cynergy 3,FLOATSWITCH VERT .6A NO/NC PPS,0,0,"31.79400","0","5","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","-","0.49"" (12.5mm)","Panel Mount, M12x1.75 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF14xFP.JPG,RSF14HFP-ND,RSF14HFP,Cynergy 3,SENSOR LEVEL VERT 100VA SPNC PP,0,0,"31.79400","0","5","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.7","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF40%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/TSF46Y100DF.jpg,725-1153-ND,TSF46H100DF,Cynergy 3,THERMISTOR FLOAT SWITCH PPS 1A,0,0,"31.81400","0","25","TSF40","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.354"", 0.464"" (9mm, 20mm)","Panel Mount, M16x2 Thread","Polypropylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF20%202014_1.pdf,-,RSF26HFP-ND,RSF26HFP,Cynergy 3,FLOATSWITCH HORIZ 1A N/C PPS,0,0,"32.15040","0","25","RSF20","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.8","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF20%202014_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF20%20Series.jpg,725-1103-ND,RSF26H050TG,Cynergy 3,FLOATSWITCH HORIZ 1A N/C PPS,0,0,"33.32360","0","25","RSF20","Active","Liquid","Switch (Single Float)","SPST-NC","1A","0.8","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF80%202017.pdf,//media.digikey.com/Photos/Cynergy%203/TSF86Y100D.jpg,725-1168-ND,TSF86H050T,Cynergy 3,THERMISTOR FLOAT SWITCH PPS 1A,0,0,"33.52760","0","25","TSF80","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.354"", 0.945"" (9mm, 24mm)","Male 1/2"" (12.7mm) NPT","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF47YxP.jpg,RSF47YFP-ND,RSF47YFP,Cynergy 3,LEVEL SENSOR HORZ SPST 25VA PVDF,0,0,"33.57800","0","5","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","-","1.654"" (42mm)","Panel Mount, M16x2 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF47YxP.jpg,RSF47YGP-ND,RSF47YGP,Cynergy 3,LEVEL SENSOR HORZ SPST 25VA PVDF,0,0,"33.57800","0","5","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","-","1.654"" (42mm)","Panel Mount, M16x2 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF87xP.jpg,RSF87HP-ND,RSF87HP,Cynergy 3,HORIZ SPNO 100VA PVDF 1/2NPT MOU,0,0,"33.63000","0","5","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","-","Male 1/2"" (12.7mm) NPT","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/LLF%202015.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_LLF.JPG,725-1090-ND,LLF59Y100JC,Cynergy 3,FLOATSWITCH VERT .6A NC/NO NYLON,0,0,"34.15000","0","5","LLF","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","0.45","-","Vertical Mount","Nylon/Buna","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF107Y100Gx.jpg,725-1541-ND,RSF107Y100GN,Cynergy 3,FLOAT SENS LIQ SPST-NC/NO .6A,0,0,"34.37400","0","5","RSF100","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.95","-","Panel Mount, M16x2 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF107Y100Gx.jpg,725-1542-ND,RSF107Y100GV,Cynergy 3,FLOAT SENS LIQ SPST-NC/NO .6A,0,0,"34.37400","0","5","RSF101","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.95","-","Panel Mount, M16x2 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF40%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/TSF46Y100DF.jpg,725-1152-ND,TSF46H050TG,Cynergy 3,THERMISTOR FLOAT SWITCH PPS 1A,0,0,"35.05760","0","25","TSF40","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.354"", 0.464"" (9mm, 20mm)","Panel Mount, M16x2 Thread","Polypropylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
-,-,VH4-ND,VH4,Carlo Gavazzi Inc.,LEVEL HANGING PROBE W/O CBL,0,0,"35.09000","0","1","-","Active","Liquid","Relay","SPDT","-","-","-","-","Polycarbonate","0°C ~ 80°C","-"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF77YxP.jpg,RSF77YNP-ND,RSF77YNP,Cynergy 3,HORIZ SPNO 25VA PVDF NITRILE M12,0,0,"35.21000","0","5","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","-","Panel Mount, M16x2 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF87xP.jpg,RSF87YP-ND,RSF87YP,Cynergy 3,HORIZ SPNO 25VA PVDF 1/2NPT MOUN,0,0,"35.37400","0","5","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","-","Male 1/2"" (12.7mm) NPT","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF150%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF157xxP.jpg,RSF157YFP-ND,RSF157YFP,Cynergy 3,LEVEL SENSOR HI TEMP VERT SPST 2,0,0,"35.56800","0","5","RSF150","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","-","Panel Mount, M16x2 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF150%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF157xxP.jpg,RSF157YGP-ND,RSF157YGP,Cynergy 3,LEVEL SENSOR HI TEMP VERT SPST 2,0,0,"35.56800","0","5","RSF150","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","-","Panel Mount, M16x2 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF107YxP.jpg,RSF107YNP-ND,RSF107YNP,Cynergy 3,LEVEL SENSOR HI TEMP PVDF 25VA N,0,0,"36.34200","0","5","RSF100","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.95","-","Panel Mount, M16x2 Thread","Polyvinylidene Fluoride (PVDF)","-10°C ~ 105°C","120VDC, 240VAC"
