Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Sensor Type","Humidity Range","Output Type","Output","Accuracy","Response Time","Sensitivity","Voltage - Supply","Mounting Type","Operating Temperature","Package / Case","Supplier Device Package"
http://sensing.honeywell.com/index.php?ci_id=147070,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH6031-021-001DKR-ND,HIH6031-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMID/TMP 3.3V I2C 4.5% SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-6000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8121-021-001TR-ND,HIH8121-021-001,Honeywell Sensing and Productivity Solutions,SENSR HUMID/TMP 3.3V I2C 2% 4SIP,0,0,"6.21600","0","1000","Tape & Reel (TR)","HumidIcon™, HIH-8000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 125°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8121-021-001CT-ND,HIH8121-021-001,Honeywell Sensing and Productivity Solutions,SENSR HUMID/TMP 3.3V I2C 2% 4SIP,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","HumidIcon™, HIH-8000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 125°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8131-021-001TR-ND,HIH8131-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TMP 3.3V I2C 2% SMD,0,0,"6.21600","0","1000","Tape & Reel (TR)","HumidIcon™, HIH-8000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8131-021-001CT-ND,HIH8131-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TMP 3.3V I2C 2% SMD,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","HumidIcon™, HIH-8000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8131-021-001DKR-ND,HIH8131-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TMP 3.3V I2C 2% SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-8000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147071,//media.digikey.com/Photos/Honeywell%20Photos/HIH7121-021-001.JPG,HIH7121-021-001TR-ND,HIH7121-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMID/TEMP 3.3V I2C 3% 4SIP,0,0,"6.32800","0","1000","Tape & Reel (TR)","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 100°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=147071,//media.digikey.com/Photos/Honeywell%20Photos/HIH7121-021-001.JPG,HIH7121-021-001CT-ND,HIH7121-021-001,Honeywell Sensing and Productivity Solutions,SENS HUMID/TEMP 3.3V I2C 3% 4SIP,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","HumidIcon™, HIH-7000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 100°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=147071,-,HIH7131-021-001TR-ND,HIH7131-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TMP 3.3V I2C 3% SMD,0,0,"6.32800","0","1000","Tape & Reel (TR)","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147071,-,HIH7131-021-001CT-ND,HIH7131-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TMP 3.3V I2C 3% SMD,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","HumidIcon™, HIH-7000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147071,-,HIH7131-021-001DKR-ND,HIH7131-021-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TMP 3.3V I2C 3% SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-7000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=23,//media.digikey.com/Photos/GE%20Sensing%20Photos/MFG_CC2D35.jpg,235-1340-ND,CC2A33,Amphenol Advanced Sensors,SENSOR HUMI/TEMP 3.3V PDM 3% SMD,0,0,"6.49600","0","100","Bulk","ChipCap2™","Active","Humidity, Temperature","0 ~ 100% RH","PDM","14b","±3% RH","7s","-","3.3V","Surface Mount","-40°C ~ 125°C","8-SMD, No Lead","8-SMD"
http://sensing.honeywell.com/index.php?ci_id=147070,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH6031-000-001TR-ND,HIH6031-000-001,Honeywell Sensing and Productivity Solutions,SENS HUMID/TMP 3.3V SPI 4.5% SMD,0,0,"6.75800","0","400","Tape & Reel (TR)","HumidIcon™, HIH-6000","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147070,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH6031-000-001CT-ND,HIH6031-000-001,Honeywell Sensing and Productivity Solutions,SENS HUMID/TMP 3.3V SPI 4.5% SMD,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","HumidIcon™, HIH-6000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147070,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH6031-000-001DKR-ND,HIH6031-000-001,Honeywell Sensing and Productivity Solutions,SENS HUMID/TMP 3.3V SPI 4.5% SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-6000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8131-000-001TR-ND,HIH8131-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TMP 3.3V SPI 2% SMD,0,0,"6.88200","0","400","Tape & Reel (TR)","HumidIcon™, HIH-8000","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±2% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8131-000-001CT-ND,HIH8131-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TMP 3.3V SPI 2% SMD,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","HumidIcon™, HIH-8000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±2% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8131-000-001DKR-ND,HIH8131-000-001,Honeywell Sensing and Productivity Solutions,SENSOR HUMID/TMP 3.3V SPI 2% SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","HumidIcon™, HIH-8000","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±2% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si7005.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336-2331-5-ND.jpg,336-2411-2-ND,SI7005-B-FMR,Silicon Labs,SENS HUMI/TEMP 3.3V I2C 3% 24QFN,0,0,"7.16250","0","2500","Tape & Reel (TR)","-","Not For New Designs","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±3% RH","8s","-","2.1V ~ 3.6V","Surface Mount","0°C ~ 70°C","24-LFQFN Exposed Pad","24-QFN (4x4)"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si7005.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336-2331-5-ND.jpg,336-2411-1-ND,SI7005-B-FMR,Silicon Labs,SENS HUMI/TEMP 3.3V I2C 3% 24QFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±3% RH","8s","-","2.1V ~ 3.6V","Surface Mount","0°C ~ 70°C","24-LFQFN Exposed Pad","24-QFN (4x4)"
https://www.silabs.com/Support%20Documents%2fTechnicalDocs%2fSi7015-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7015-QFN24.jpg,SI7015-A20-FMR-ND,SI7015-A20-FMR,Silicon Labs,SENS HUMID/TMP 3.6V I2C 3% 24QFN,0,0,"7.17500","0","2500","Strip","-","Not For New Designs","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±4.5% RH","18s","-","1.9V ~ 3.6V","Surface Mount","0°C ~ 70°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si7005.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336-2331-5-ND.jpg,336-2413-2-ND,SI7005-B-GMR,Silicon Labs,SENS HUMI/TEMP 3.3V I2C 3% 24QFN,0,0,"7.37500","0","2500","Tape & Reel (TR)","-","Not For New Designs","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±3% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 85°C","24-LFQFN Exposed Pad","24-QFN (4x4)"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/Si7005.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336-2331-5-ND.jpg,336-2413-1-ND,SI7005-B-GMR,Silicon Labs,SENS HUMI/TEMP 3.3V I2C 3% 24QFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±3% RH","8s","-","2.1V ~ 3.6V","Surface Mount","-40°C ~ 85°C","24-LFQFN Exposed Pad","24-QFN (4x4)"
https://www.silabs.com/Support%20Documents%2fTechnicalDocs%2fSi7015-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7015-QFN24.jpg,SI7015-A20-GMR-ND,SI7015-A20-GMR,Silicon Labs,SENS HUMID/TMP 3.6V I2C 3% 24QFN,0,0,"7.38750","0","2500","Tape & Reel (TR)","-","Not For New Designs","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±4.5% RH","18s","-","1.9V ~ 3.6V","Surface Mount","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.silabs.com/Support%20Documents%2fTechnicalDocs%2fSi7015-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7015-QFN24.jpg,SI7015-A20-FM1R-ND,SI7015-A20-FM1R,Silicon Labs,SENS HUMID/TMP 3.6V I2C 3% 24QFN,0,0,"7.87500","0","2500","Tube","-","Not For New Designs","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±4.5% RH","18s","-","1.9V ~ 3.6V","Surface Mount","0°C ~ 70°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.silabs.com/Support%20Documents%2fTechnicalDocs%2fSi7015-A20.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_Si7015-QFN24.jpg,SI7015-A20-GM1R-ND,SI7015-A20-GM1R,Silicon Labs,SENS HUMID/TMP 3.6V I2C 3% 24QFN,0,0,"8.12500","0","2500","Tape & Reel (TR)","-","Not For New Designs","Humidity, Temperature","0 ~ 100% RH","I²C","12b","±4.5% RH","18s","-","1.9V ~ 3.6V","Surface Mount","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.amphenol-sensors.com/index.php?option=com_edocman&task=document.download&id=220,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CC2D.jpg,235-1366-ND,CC2D35S-SIP,Amphenol Advanced Sensors,SENSOR HUMID/TEMP 5V I2C 3% SIP,0,0,"10.16800","0","100","Bulk","ChipCap2™","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","7s","-","5V","Through Hole","-40°C ~ 125°C","4-SIP Module","4-SIP"
-,-,HS1030NA-ND,HS1030NA,Amphenol Advanced Sensors,BOARD MOUNT HUMIDITY SENSORS,0,0,"13.06525","0","1000","-","-","Active","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,HIH-4000-005-ND,HIH-4000-005,Honeywell Sensing and Productivity Solutions,SENS HUMIDITY 5V ANLG 3.5% 3SIP,0,0,"14.81900","0","300","Bulk","HIH-4000","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.198V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
http://sensing.honeywell.com/honeywell-sensing-hih4010-4020-4021-series-product-sheets-009020-1-en.pdf,-,HIH-4020-003-ND,HIH-4020-003,Honeywell Sensing and Productivity Solutions,SENS HUMIDITY 5V ANLG 3.5% 3SIP,0,0,"19.97960","0","50","Bulk","HIH-4020","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
http://sensing.honeywell.com/honeywell-sensing-hih4010-4020-4021-series-product-sheets-009020-1-en.pdf,-,HIH-4020-004-ND,HIH-4020-004,Honeywell Sensing and Productivity Solutions,SENS HUMIDITY 5V ANLG 3.5% 3SIP,0,0,"19.97960","0","50","Bulk","HIH-4020","Active","Humidity","0 ~ 100% RH","Analog Voltage","3.268V @ 75.3%RH","±3.5% RH","5s","-","4V ~ 5.8V","Through Hole","-40°C ~ 85°C","Housed Sensor","-"
http://sensing.honeywell.com/index.php?ci_id=147070,-,HIH6030-000-001S-ND,HIH6030-000-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V SPI SMD 1=5,0,0,"46.96810","0","21","Bulk","HumidIcon™, HIH-6000","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147070,//media.digikey.com/Photos/Honeywell%20Photos/HIH6x31-0xx-001x.JPG,HIH6031-000-001S-ND,HIH6031-000-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V SPI SMD 1=5,0,0,"52.27235","0","17","Bulk","HumidIcon™, HIH-6000","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147070,-,HIH6031-021-001S-ND,HIH6031-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C SMD 1=5,0,0,"52.27235","0","17","Bulk","HumidIcon™, HIH-6000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147070,-,HIH6020-021-001S-ND,HIH6020-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 4SIP 1=5,0,0,"54.07529","0","17","Bulk","HumidIcon™, HIH-6000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4.5% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 100°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=147071,-,HIH7120-021-001S-ND,HIH7120-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 4SIP 1=5,0,0,"54.07529","0","17","Bulk","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 100°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=147071,-,HIH7130-000-001S-ND,HIH7130-000-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V SPI 8SOIC 1=5,0,0,"54.07529","0","17","Bulk","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±3% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147071,-,HIH7130-021-001S-ND,HIH7130-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 8SOIC 1=5,0,0,"54.07529","0","17","Bulk","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8130-000-001S-ND,HIH8130-000-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 2% SMD 1=5,0,0,"54.07529","0","17","Bulk","HumidIcon™, HIH-8000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8130-021-001S-ND,HIH8130-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 2% SMD 1=5,0,0,"54.07529","0","17","Bulk","HumidIcon™, HIH-8000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH6130-021-001S.jpg,480-6684-ND,HIH6130-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 4% SMD 1=5,4,0,"61.80000","0","1","Bulk","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147071,-,HIH7121-021-001S-ND,HIH7121-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 3% SIP 1=5,0,0,"66.69286","0","14","Bulk","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 100°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=147071,-,HIH7131-021-001S-ND,HIH7131-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 3% SMD 1=5,0,0,"66.69286","0","14","Bulk","HumidIcon™, HIH-7000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±3% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 100°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH8121-021-001S.jpg,HIH8121-021-001S-ND,HIH8121-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 2% SIP 1=5,0,0,"66.69286","0","14","Bulk","HumidIcon™, HIH-8000","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±2% RH","6s","-","2.3V ~ 5.5V","Through Hole","-40°C ~ 125°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=147072,//media.digikey.com/Photos/Honeywell%20Photos/HIH6031-000-001.JPG,HIH8131-000-001S-ND,HIH8131-000-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V SPI 2% SMD 1=5,0,0,"66.69286","0","14","Bulk","HumidIcon™, HIH-8000","Active","Humidity, Temperature","0 ~ 100% RH","SPI","14b","±2% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://sensing.honeywell.com/honeywell-sensing-humidicon-hih6100-series-product-sheet-009059-6-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_HIH6131-021-001S.jpg,480-6685-ND,HIH6131-021-001S,Honeywell Sensing and Productivity Solutions,SENS HUM/TMP 3.3V I2C 4% SMD 1=5,1,0,"76.22000","0","1","Bulk","HumidIcon™, HIH-6100","Active","Humidity, Temperature","0 ~ 100% RH","I²C","14b","±4% RH","6s","-","2.3V ~ 5.5V","Surface Mount","-25°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ctonindustries.com/PRODUCTINFO/CRHseries.pdf,-,CRH100A032A01-ND,CRH100A032A01,C-TON Industries,SENSOR HUMIDITY 24V LCD 3% MOD,0,0,"179.10000","0","1","Bulk","CRH","Active","Humidity","0 ~ 95% RH","LCD Display","-","±3% RH","15s","-","18V ~ 35V","User Defined","0°C ~ 70°C","Housed Sensor","-"
http://www.ia.omron.com/data_pdf/cat/zn-ths_thx_e409-e1_4_1_csm1003353.pdf,-,ZN-THS17-S-ND,ZN-THS17-S,Omron Automation and Safety,SENS HUMID 24V LCD/SDCARD 2.5%,0,0,"310.16000","0","1","Bulk","-","Active","Humidity, Temperature","20 ~ 85% RH","LCD, SD Card","CSV File","±2.5% RH","10s","-","24V","User Defined","0°C ~ 60°C","Module","-"
http://www.ia.omron.com/data_pdf/cat/zn-ths_thx_e409-e1_4_1_csm1003353.pdf,-,ZN-THS11-S-ND,ZN-THS11-S,Omron Automation and Safety,SENS HUMID 24V LCD/SDCARD 2.5%,0,0,"316.01000","0","1","Bulk","-","Active","Humidity, Temperature","0 ~ 99% RH","LCD, SD Card","CSV File","±2.5% RH","10s","-","24V","User Defined","-25°C ~ 60°C","Module","-"
http://www.ia.omron.com/data_pdf/cat/zn-ths_thx_e409-e1_4_1_csm1003353.pdf,-,ZN-THS11C-S-ND,ZN-THS11C-S,Omron Automation and Safety,SENS HUMID 24V LCD/SDCARD 2.5%,0,0,"660.00000","0","1","Bulk","-","Active","Humidity, Temperature","0 ~ 99% RH","LCD, SD Card","CSV File","±2.5% RH","10s","-","24V","User Defined","-25°C ~ 60°C","Module","-"
http://www.ia.omron.com/data_pdf/cat/zn-ths_thx_e409-e1_4_1_csm1003353.pdf,-,ZN-THS17C-S-ND,ZN-THS17C-S,Omron Automation and Safety,SENS HUMID 24V LCD/SDCARD 2.5%,0,0,"676.50000","0","1","Bulk","-","Active","Humidity, Temperature","20 ~ 85% RH","LCD, SD Card","CSV File","±2.5% RH","10s","-","24V","User Defined","0°C ~ 60°C","Module","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/Temp_Humidity_Transmitter_OpInstr_V1.2.pdf,-,1597-1605-ND,314990250,"Seeed Technology Co., Ltd",ATMOSPHERIC TEMPERATURE AND HUMI,0,0,"33.56000","0","2","Bulk","-","Active","Humidity, Temperature","0 ~ 100% RH","-","-","±3% RH","-","-","10V ~ 30V","-","-40°C ~ 80°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/Soil_Moisture_Temp_Op_Instr_Type485_V1.1.pdf,-,1597-1601-ND,314990246,"Seeed Technology Co., Ltd",SOIL TEMPERATURE AND HUMIDITY TR,0,0,"86.70000","0","1","Bulk","-","Active","Humidity, Temperature","0 ~ 100% RH","-","-","±3% RH","-","-","10V ~ 30V","-","-40°C ~ 80°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/CO2_Temp_Humidity_Trans_Op_Instr_v1.2_485Type.pdf,-,1597-1602-ND,314990247,"Seeed Technology Co., Ltd",CO2 TEMPERATURE AND HUMIDITY TRA,0,0,"142.70000","0","1","Bulk","-","Active","Humidity, Temperature","-","-","-","±3% RH","2s","-","10V ~ 30V","-","-40°C ~ 80°C","-","-"
