Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Applications","Pressure Type","Operating Pressure","Output Type","Output","Accuracy","Voltage - Supply","Port Size","Port Style","Features","Termination Style","Maximum Pressure","Operating Temperature","Package / Case","Supplier Device Package"
https://www.nxp.com/docs/en/data-sheet/MPXV7002.pdf,//media.digikey.com/Photos/Freescale%20Photos/MPXV5010GC6T1.JPG,MPXV7002GC6U-ND,MPXV7002GC6U,NXP USA Inc.,SENSOR PRESSURE 8SOP AXIAL PORT,586,0,"17.15000","0","1","MPXV7002","Active","Board Mount","Compound","±0.29PSI (±2kPa)","Analog Voltage","0.5 V ~ 4.5 V","±5%","4.75V ~ 5.25V","Male - 0.13"" (3.17mm) Tube","Barbless","Temperature Compensated","Gull Wing","±10.88PSI (±75kPa)","10°C ~ 60°C","8-SMD, Gull Wing, Top Port","-"
https://www.nxp.com/docs/en/data-sheet/MPX4250A.pdf,//media.digikey.com/Photos/NXP%20USA/568;-482-01;-;-8.JPG,MPXA4250A6U-ND,MPXA4250A6U,NXP USA Inc.,PRESSURE SENS 36.3PSI MAX 8-SOP,116,0,"17.77000","0","1","MPXA4250A","Not For New Designs","Board Mount","Absolute","2.9PSI ~ 36.26PSI (20kPa ~ 250kPa)","Analog Voltage","0.2 V ~ 4.9 V","±1.5%","4.85V ~ 5.35V","-","No Port","Temperature Compensated","SMD (SMT) Tab","145.04PSI (1000kPa)","-40°C ~ 125°C","8-SMD Module","-"
https://www.nxp.com/docs/en/data-sheet/MPX4100A.pdf,//media.digikey.com/photos/Freescale%20Photos/375-867B-04.jpg,MPX4100AP-ND,MPX4100AP,NXP USA Inc.,SENSOR ABS PRESS 15.2 PSI MAX,115,0,"17.82000","0","1","MPX4100A","Not For New Designs","Board Mount","Absolute","2.9PSI ~ 15.23PSI (20kPa ~ 105kPa)","Analog Voltage","0.3 V ~ 4.9 V","±1.8%","4.85V ~ 5.35V","Male - 0.19"" (4.93mm) Tube","Barbed","Temperature Compensated","PC Pin","58.02PSI (400kPa)","-40°C ~ 125°C","6-SIP Module","-"
http://cache.freescale.com/files/sensors/doc/data_sheet/MPXV7007.pdf,//media.digikey.com/Photos/Freescale%20Photos/MPXV5010GC6T1.JPG,MPXV7007GC6U-ND,MPXV7007GC6U,NXP USA Inc.,PRESSURE SENSOR AXIAL PORT 8-SOP,1857,0,"18.04000","0","1","MPXV7007","Active","Board Mount","Compound","±1.02PSI (±7kPa)","Analog Voltage","0.5 V ~ 4.5 V","±5%","4.75V ~ 5.25V","Male - 0.13"" (3.17mm) Tube","Barbless","Temperature Compensated","Gull Wing","±10.88PSI (±75kPa)","-40°C ~ 125°C","8-SMD, Gull Wing, Top Port","-"
https://www.nxp.com/docs/en/data-sheet/MPXA6115A.pdf,//media.digikey.com/photos/Freescale%20Photos/mpxv2102gp.JPG,MPXAZ6115AP-ND,MPXAZ6115AP,NXP USA Inc.,PRESSURE SENSOR ABSOLUTE 8-SOP,2868,0,"18.41000","0","1","MPXAZ6115A","Active","Board Mount","Absolute","2.18PSI ~ 16.68PSI (15kPa ~ 115kPa)","Analog Voltage","0.2 V ~ 4.7 V","±1.5%","4.75V ~ 5.25V","Male - 0.13"" (3.17mm) Tube","Barbed","Temperature Compensated","Gull Wing","58.02PSI (400kPa)","-40°C ~ 125°C","8-SMD, Gull Wing, Side Port","8-SOP"
https://www.nxp.com/docs/en/data-sheet/MPXV4115V.pdf,//media.digikey.com/Photos/Freescale%20Photos/MPXV5010GC6T1.JPG,MPXV4115VC6U-ND,MPXV4115VC6U,NXP USA Inc.,SENSOR VAC PRESS -16.68PSI MAX,858,0,"18.41000","0","1","MPXV4115V","Not For New Designs","Board Mount","Vacuum","-16.68PSI (-115kPa)","Analog Voltage","0.2 V ~ 4.6 V","±1.5%","4.75V ~ 5.25V","Male - 0.13"" (3.17mm) Tube","Barbless","Temperature Compensated","Gull Wing","-58.02PSI (-400kPa)","-40°C ~ 125°C","8-SMD, Gull Wing, Top Port","-"
https://www.nxp.com/docs/en/data-sheet/MPX5100.pdf,//media.digikey.com/photos/Freescale%20Photos/mpxv5004gc7u.JPG,MPXV5100GC7U-ND,MPXV5100GC7U,NXP USA Inc.,PRESSURE SENSOR SILICON 8-DIP,134,0,"18.41000","0","1","MPXV5100","Active","Board Mount","Vented Gauge","14.5PSI (100kPa)","Analog Voltage","0.2 V ~ 4.7 V","±2.5%","4.75V ~ 5.25V","Male - 0.13"" (3.17mm) Tube","Barbless","Temperature Compensated","PC Pin","58.02PSI (400kPa)","-40°C ~ 125°C","8-DIP (0.550"", 13.97mm), Top Port","8-DIP"
https://www.nxp.com/docs/en/data-sheet/MPVZ5010G.pdf,//media.digikey.com/photos/Freescale%20Photos/MPVZ5010GW6U.JPG,568-13502-ND,MPVZ5010GW6U,NXP USA Inc.,PRESSURE SENSOR VERT 8-SOP,119,0,"18.51000","0","1","MPVZ5010G","Active","Board Mount","Vented Gauge","1.45PSI (10kPa)","Analog Voltage","0.2 V ~ 4.7 V","-","4.75V ~ 5.25V","Male - 0.22"" (5.59mm) Tube","Barbless","Temperature Compensated","SMD (SMT) Tab","5.8PSI (40kPa)","-40°C ~ 125°C","8-SMD Module","-"
//media.digikey.com/pdf/Data%20Sheets/Freescale%20Semi/MPXV4006G.pdf,//media.digikey.com/Photos/Freescale%20Photos/MPXV2202DP.JPG,MPXV4006DP-ND,MPXV4006DP,NXP USA Inc.,SENSOR PRESSURE DUAL SMD 8-SOP,857,0,"19.55000","0","1","MPXV4006G","Active","Board Mount","Differential","0.87PSI (6kPa)","Analog Voltage","0.2 V ~ 4.7 V","±5%","4.75V ~ 5.25V","Male - 0.13"" (3.3mm) Tube, Dual","Barbed","Temperature Compensated","Gull Wing","3.48PSI (24kPa)","-10°C ~ 60°C","8-BSOP (0.475"", 12.06mm Width) Dual Ports, Same Side","8-SOP"
https://www.nxp.com/docs/en/data-sheet/MPX4250A.pdf,//media.digikey.com/photos/Freescale%20Photos/375-867-08.jpg,MPX4250A-ND,MPX4250A,NXP USA Inc.,SENSOR ABS PRESS 36.3PSI MAX,227,0,"19.62000","0","1","MPX4250A","Active","Board Mount","Absolute","2.9PSI ~ 29.01PSI (20kPa ~ 200kPa)","Analog Voltage","0.2 V ~ 4.9 V","±1.5%","4.85V ~ 5.35V","-","No Port","Temperature Compensated","PC Pin","145.04PSI (1000kPa)","-40°C ~ 125°C","6-SIP Module","-"
https://www.sensirion.com/file/datasheet_sdp3x-a ,//media.digikey.com/Photos/Sensirion/MFG_SDP3x.JPG,1649-1081-2-ND,SDP36-500PA-TR-250PCS,Sensirion AG,SENSOR PRESSURE DIFF MODULE,250,0,"20.22752","0","250","SDP3x","Active","Board Mount","Differential","-0.07PSI ~ 0.07PSI (-0.5kPa ~ 0.5kPa)","Analog Voltage","100 mV ~ 900 mV (3.3V)","±3%","3V ~ 3.6V","Male - 0.08"" (2.00mm) Tube, Dual","Barbless","Temperature Compensated","SMD (SMT) Tab","14.5PSI (100kPa)","-20°C ~ 85°C","16-SMD Module","16-SMD"
https://www.sensirion.com/file/datasheet_sdp3x-a ,//media.digikey.com/Photos/Sensirion/MFG_SDP3x.JPG,1649-1081-1-ND,SDP36-500PA-TR-250PCS,Sensirion AG,SENSOR PRESSURE DIFF MODULE,282,0,"33.76000","0","1","SDP3x","Active","Board Mount","Differential","-0.07PSI ~ 0.07PSI (-0.5kPa ~ 0.5kPa)","Analog Voltage","100 mV ~ 900 mV (3.3V)","±3%","3V ~ 3.6V","Male - 0.08"" (2.00mm) Tube, Dual","Barbless","Temperature Compensated","SMD (SMT) Tab","14.5PSI (100kPa)","-20°C ~ 85°C","16-SMD Module","16-SMD"
https://www.sensirion.com/file/datasheet_sdp3x-a ,//media.digikey.com/Photos/Sensirion/MFG_SDP3x.JPG,1649-1081-6-ND,SDP36-500PA-TR-250PCS,Sensirion AG,SENSOR PRESSURE DIFF MODULE,282,0,"Digi-Reel","0","1","SDP3x","Active","Board Mount","Differential","-0.07PSI ~ 0.07PSI (-0.5kPa ~ 0.5kPa)","Analog Voltage","100 mV ~ 900 mV (3.3V)","±3%","3V ~ 3.6V","Male - 0.08"" (2.00mm) Tube, Dual","Barbless","Temperature Compensated","SMD (SMT) Tab","14.5PSI (100kPa)","-20°C ~ 85°C","16-SMD Module","16-SMD"
//media.digikey.com/pdf/Data%20Sheets/Freescale%20Semi/MPX4115A.pdf,//media.digikey.com/photos/Freescale%20Photos/375-867-08.jpg,MPX4115A-ND,MPX4115A,NXP USA Inc.,SENSOR ABS PRESS 16.7 PSI MAX,1671,0,"20.49000","0","1","MPX4115A","Active","Board Mount","Absolute","2.18PSI ~ 16.68PSI (15kPa ~ 115kPa)","Analog Voltage","0.2 V ~ 4.8 V","-","4.85V ~ 5.35V","-","No Port","Temperature Compensated","PC Pin","58.02PSI (400kPa)","-40°C ~ 125°C","6-SIP Module","-"
https://www.nxp.com/docs/en/data-sheet/MPX5050.pdf,//media.digikey.com/photos/Freescale%20Photos/375-867B-04.jpg,MPX5050GP-ND,MPX5050GP,NXP USA Inc.,SENSOR GAUGE PRESS 7.25 PSI MAX,887,0,"20.49000","0","1","MPX5050","Active","Board Mount","Vented Gauge","7.25PSI (50kPa)","Analog Voltage","0.2 V ~ 4.7 V","±2.5%","4.75V ~ 5.25V","Male - 0.19"" (4.93mm) Tube","Barbed","Temperature Compensated","PC Pin","29.01PSI (200kPa)","-40°C ~ 125°C","6-SIP Module","-"
https://www.nxp.com/docs/en/data-sheet/MPX5100.pdf,//media.digikey.com/photos/Freescale%20Photos/375-867B-04.jpg,MPX5100AP-ND,MPX5100AP,NXP USA Inc.,SENSOR ABS PRESS 16.68 PSI MAX,599,0,"20.49000","0","1","MPX5100","Active","Board Mount","Absolute","2.18PSI ~ 16.68PSI (15kPa ~ 115kPa)","Analog Voltage","0.2 V ~ 4.7 V","±2.5%","4.75V ~ 5.25V","Male - 0.19"" (4.93mm) Tube","Barbed","Temperature Compensated","PC Pin","58.02PSI (400kPa)","-40°C ~ 125°C","6-SIP Module","-"
//media.digikey.com/pdf/Data%20Sheets/Freescale%20Semi/MPX4115A.pdf,//media.digikey.com/photos/Freescale%20Photos/375-867B-04.jpg,MPX4115AP-ND,MPX4115AP,NXP USA Inc.,SENSOR ABS PRESS 16.7 PSI MAX,366,0,"20.49000","0","1","MPX4115A","Active","Board Mount","Absolute","2.18PSI ~ 16.68PSI (15kPa ~ 115kPa)","Analog Voltage","0.2 V ~ 4.8 V","-","4.85V ~ 5.35V","Male - 0.19"" (4.93mm) Tube","Barbed","Temperature Compensated","PC Pin","58.02PSI (400kPa)","-40°C ~ 125°C","6-SIP Module","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS5540C&DocType=DS&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/MS5541-CM.JPG,223-1420-5-ND,325540009-00,TE Connectivity Measurement Specialties,SENSOR PRESURE,110,0,"22.91000","0","1","-","Active","Board Mount","Absolute","0.15PSI ~ 15.95PSI (1kPa ~ 110kPa)","SPI","16 b","-","2.2V ~ 3.6V","-","No Port","-","SMD (SMT) Tab","145.04PSI (1000kPa)","-40°C ~ 85°C","8-SMD Module","-"
http://sensing.honeywell.com/index.php?ci_id=142173,//media.digikey.com/Photos/Honeywell%20Photos/MFG_TSCDRRN0xyPxUCV%20Series.jpg,480-5825-ND,TSCDRRN015PDUCV,Honeywell Sensing and Productivity Solutions,SENSOR PRESS DIFFERENTIAL,210,0,"26.49000","0","1","TruStability® TSC","Active","Board Mount","Differential","±15PSI (±103.42kPa)","Wheatstone Bridge","0 mV ~ 52.5 mV (5V)","±0.15%","1.5V ~ 12V","Male - 0.08"" (1.93mm) Tube, Dual","Barbed","Temperature Compensated","PC Pin","±60PSI (±413.69kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Dual Ports, Same Side","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=142173,//media.digikey.com/Photos/Honeywell%20Photos/MFG_TSCDJJN001PDUCV.jpg,480-5828-ND,TSCDJJN001PDUCV,Honeywell Sensing and Productivity Solutions,SENSOR PRESS DIFFERENTIAL,354,0,"27.28000","0","1","TruStability® TSC","Active","Board Mount","Differential","±1PSI (±6.89kPa)","Wheatstone Bridge","0 mV ~ 15 mV (5V)","±0.2%","1.5V ~ 12V","Male - 0.09"" (2.34mm) Tube, Dual","Barbless","Temperature Compensated","PC Pin","±12.5PSI (±86.18kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Dual Ports, Same Side","8-DIP"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS5534C&DocType=DS&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/MS5534-CM.JPG,223-1415-ND,325534008-00,TE Connectivity Measurement Specialties,SENSOR PRESURE,245,0,"28.14000","0","1","-","Active","Board Mount","Absolute","0.15PSI ~ 15.95PSI (1kPa ~ 110kPa)","SPI","16 b","-","2.2V ~ 3.6V","-","No Port","-","SMD (SMT) Tab","72.52PSI (500kPa)","-40°C ~ 125°C","12-SMD Module","-"
http://sensing.honeywell.com/index.php?ci_id=142173,//media.digikey.com/Photos/Honeywell%20Photos/MFG_NSCSSNNxxxPxUNV%20Series.jpg,480-3801-ND,NSCSSNN100PDUNV,Honeywell Sensing and Productivity Solutions,SENSOR PRESS DIFF 100PSI,890,0,"29.96000","0","1","TruStability® NSC","Active","Board Mount","Differential","±100PSI (±689.48kPa)","Wheatstone Bridge","0 mV ~ 172.5 mV (5V)","±0.25%","1.5V ~ 12V","-","No Port","-","PC Pin","±250PSI (±1723.69kPa)","-40°C ~ 85°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=142173,//media.digikey.com/Photos/Honeywell%20Photos/MFG_NSCSSNNxxxPxUNV%20Series.jpg,480-3802-ND,NSCSSNN100PAUNV,Honeywell Sensing and Productivity Solutions,SENSOR PRESS ABSOLUTE 100PSI,520,0,"29.96000","0","1","TruStability® NSC","Active","Board Mount","Absolute","100PSI (689.48kPa)","Wheatstone Bridge","0 mV ~ 63 mV (5V)","±0.25%","1.5V ~ 12V","-","No Port","-","PC Pin","250PSI (1723.69kPa)","-40°C ~ 85°C","4-SIP Module","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=151134,"//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDAN%20Series,%208-DIP%20Module%20Series.jpg",480-5201-ND,SSCDANN005PGAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 5PSI GAUG 5V DIP,321,0,"32.03000","0","1","TruStability® SSC","Active","Board Mount","Vented Gauge","5PSI (34.47kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","30PSI (206.84kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Top Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDRNN%20Series.jpg,480-5472-ND,SSCDRNN250MGAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRES .25BAR GAUG 5V DIP,152,0,"32.03000","0","1","TruStability® SSC","Active","Board Mount","Vented Gauge","3.63PSI (25kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.08"" (1.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","20.31PSI (140kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Side Port","8-DIP"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS5536C&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/325536008-00.jpg,223-1418-5-ND,325536008-00,TE Connectivity Measurement Specialties,SENSOR PRESURE,364,0,"33.07000","0","1","-","Active","Board Mount","Vented Gauge","-5.8PSI ~ 14.5PSI (-40kPa ~ 100kPa)","SPI","16 b","-","2.2V ~ 3.6V","Male - 0.12"" (3mm) Tube","Barbless","-","SMD (SMT) Tab","-","-40°C ~ 85°C","14-SMD Module","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=MS5535C&DocType=DS&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/MS5534-CM.JPG,223-1417-5-ND,325535009-00,TE Connectivity Measurement Specialties,SENSOR PRESURE,725,0,"33.64000","0","1","-","Active","Board Mount","Absolute","203.05PSI (1400kPa)","SPI","16 b","-","2.2V ~ 3.6V","-","No Port","-","SMD (SMT) Tab","435.11PSI (3000kPa)","-40°C ~ 125°C","8-SMD Module","-"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCMRNN%20Series.jpg,480-5405-ND,SSCMRND015PGSA3,Honeywell Sensing and Productivity Solutions,SENSOR PRES 15PSI GAUG 3.3V SMD,169,0,"34.31000","0","1","TruStability® SSC","Active","Board Mount","Vented Gauge","15PSI (103.42kPa)","SPI","12 b","±0.25%","3V ~ 3.6V","Male - 0.08"" (1.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","SMD (SMT) Tab","30PSI (206.84kPa)","-40°C ~ 85°C","8-SMD, J-Lead, Side Port","8-SMT"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDRNN%20Series.jpg,SSCDRNN030PAAA5-ND,SSCDRNN030PAAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 30PSI ABSO 5V DIP,270,0,"34.32000","0","1","TruStability® SSC","Active","Board Mount","Absolute","30PSI (206.84kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.08"" (1.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","60PSI (413.69kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Side Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDRRN%20Series.jpg,480-6642-ND,SSCDRRN060MDAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRES .06BAR DIFF 5V DIP,251,0,"34.32000","0","1","TruStability® SSC","Active","Board Mount","Differential","±0.87PSI (±6kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.08"" (1.93mm) Tube, Dual","Barbed","Amplified Output, Temperature Compensated","PC Pin","±12.33PSI (±85kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Dual Ports, Same Side","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,"//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDAN%20Series,%208-DIP%20Module%20Series.jpg",SSCDANN015PD2A5-ND,SSCDANN015PD2A5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 15PSI DIFF 5V DIP,226,0,"34.32000","0","1","TruStability® SSC","Active","Board Mount","Differential","±15PSI (±103.42kPa)","I²C","12 b","±0.25%","4.75V ~ 5.25V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","±60PSI (±413.69kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Top Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDRNN%20Series.jpg,480-5395-5-ND,SSCDRNN015PAAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRESS 15PSI ABSOL 5V DIP,195,0,"34.32000","0","1","TruStability® SSC","Active","Board Mount","Absolute","15PSI (103.42kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.08"" (1.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","30PSI (206.84kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Side Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,"//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDAN%20Series,%208-DIP%20Module%20Series.jpg",480-3825-ND,SSCDANN015PAAB5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 15PSI ABSO 5V DIP,104,0,"34.32000","0","1","TruStability® SSC","Active","Board Mount","Absolute","15PSI (103.42kPa)","Analog Voltage","0.25 V ~ 4.75 V","±0.25%","4.75V ~ 5.25V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","30PSI (206.84kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Top Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCDRNN%20Series.jpg,480-5448-ND,SSCDRNN160MDAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 160 MILLIBAR DIFF 5V,103,0,"34.32000","0","1","TruStability® SSC","Active","Board Mount","Differential","±2.32PSI (±16kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 0.08"" (1.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","±20.31PSI (±140kPa)","-40°C ~ 85°C","8-DIP (0.524"", 13.30mm), Side Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCMRRx%20Series.jpg,SSCMRRN060MDSA5-ND,SSCMRRN060MDSA5,Honeywell Sensing and Productivity Solutions,SENSOR PRES 60PSI DIFF 5V SMT,768,0,"35.31000","0","1","TruStability® SSC","Active","Board Mount","Differential","±0.87PSI (±6kPa)","SPI","12 b","±0.25%","4.75V ~ 5.25V","Male - 0.08"" (1.93mm) Tube, Dual","Barbed","Amplified Output, Temperature Compensated","SMD (SMT) Tab","±12.33PSI (±85kPa)","-40°C ~ 85°C","8-SMD, J-Lead, Dual Ports, Same Side","8-SMT"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCMRNN%20Series.jpg,480-3876-ND,SSCMRNN015PA3A3,Honeywell Sensing and Productivity Solutions,SENSOR PRES 15PSI ABSO 3.3V SMD,559,0,"35.31000","0","1","TruStability® SSC","Active","Board Mount","Absolute","15PSI (103.42kPa)","I²C","12 b","±0.25%","3V ~ 3.6V","Male - 0.08"" (1.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","SMD (SMT) Tab","30PSI (206.84kPa)","-40°C ~ 85°C","8-SMD, J-Lead, Side Port","8-SMT"
http://sensing.honeywell.com/index.php?ci_id=151134,//media.digikey.com/Photos/Honeywell%20Photos/MFG_SSCMRNN%20Series.jpg,480-6446-ND,SSCMRNN015PAAA3,Honeywell Sensing and Productivity Solutions,SENSOR PRES 15PSI ABSO 3.3V SMD,227,0,"35.31000","0","1","TruStability® SSC","Active","Board Mount","Absolute","15PSI (103.42kPa)","Analog Voltage","0.33 V ~ 2.97 V","±0.25%","3V ~ 3.6V","Male - 0.08"" (1.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","SMD (SMT) Tab","30PSI (206.84kPa)","-40°C ~ 85°C","8-SMD, J-Lead, Side Port","8-SMT"
http://sensing.honeywell.com/index.php?ci_id=151133,"//media.digikey.com/Photos/Honeywell%20Photos/MFG_HSCDANxxxxzzzAx,%208-DIP%20Series.jpg",480-6589-ND,HSCDANN005PGSA3,Honeywell Sensing and Productivity Solutions,SENSOR PRES 5PSI GAUG 3.3V DIP,326,0,"35.80000","0","1","TruStability® HSC","Active","Board Mount","Vented Gauge","5PSI (34.47kPa)","SPI","12 b","±0.25%","3V ~ 3.6V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","60PSI (413.69kPa)","-20°C ~ 85°C","8-DIP (0.524"", 13.30mm), Top Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=151133,"//media.digikey.com/Photos/Honeywell%20Photos/MFG_HSCDANxxxxzzzAx,%208-DIP%20Series.jpg",480-5387-5-ND,HSCDANN150PG2A5,Honeywell Sensing and Productivity Solutions,SENSOR PRESS 150PSI GAUGE 5V DIP,239,0,"35.80000","0","1","TruStability® HSC","Active","Board Mount","Vented Gauge","150PSI (1034.21kPa)","I²C","12 b","±0.25%","4.75V ~ 5.25V","Male - 0.19"" (4.93mm) Tube","Barbed","Amplified Output, Temperature Compensated","PC Pin","250PSI (1723.69kPa)","-20°C ~ 85°C","8-DIP (0.524"", 13.30mm), Top Port","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=154168,"//media.digikey.com/photos/Honeywell%20Photos/26PCCFA3G,%20FA6G%20GROUP.jpg",480-2505-ND,24PCEFA6G,Honeywell Sensing and Productivity Solutions,SENSOR 0.5PSI GAUGE,2880,0,"36.69000","0","1","24PC","Active","Board Mount","Compound","±0.5PSI (±3.45kPa)","Wheatstone Bridge","0 mV ~ 35 mV (10V)","±1%","10V ~ 12V","Male - 0.2"" (5mm) Tube","Barbless","-","PC Pin","±20PSI (±137.9kPa)","-40°C ~ 85°C","4-SIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=154168,"//media.digikey.com/photos/Honeywell%20Photos/26PCCFA3G,%20FA6G%20GROUP.jpg",480-2499-ND,24PCBFA6G,Honeywell Sensing and Productivity Solutions,SENSOR 5PSI GAUGE,128,0,"36.69000","0","1","24PC","Active","Board Mount","Compound","±5PSI (±34.47kPa)","Wheatstone Bridge","0 mV ~ 115 mV (10V)","±1%","10V ~ 12V","Male - 0.2"" (5mm) Tube","Barbless","-","PC Pin","±20PSI (±137.9kPa)","-40°C ~ 85°C","4-SIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=154168,//media.digikey.com/photos/Honeywell%20Photos/24PCGFA6G.JPG,480-4160-ND,24PCGFA6G,Honeywell Sensing and Productivity Solutions,SENSOR VACUUM GAUGE +-250 PSI,104,0,"36.69000","0","1","24PC","Active","Board Mount","Compound","±250PSI (±1723.69kPa)","Wheatstone Bridge","0 mV ~ 212 mV (10V)","±1%","10V ~ 12V","Male - 0.2"" (5mm) Tube","Barbless","-","PC Pin","±500PSI (±3447.38kPa)","-40°C ~ 85°C","4-SIP Module","-"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/SDP600.pdf,//media.digikey.com/photos/Sensirion/SDP600_Barbed.jpg,1649-1040-ND,SDP611,Sensirion AG,SENSOR PRESSURE DIFF 3SIP,419,0,"36.74000","0","1","SDP600","Not For New Designs","Board Mount","Differential","± 0.072PSI (±0.5kPa)","I²C","16 b","±3%","3V ~ 3.6V","Male - 0.2"" (5.2mm) Tube, Dual","Barbed","Temperature Compensated","PC Pin","±14.5PSI (±100kPa)","-20°C ~ 80°C","3-SIP Module","3-SIP"
//media.digikey.com/pdf/Data%20Sheets/Sensirion%20PDFs/SDP600.pdf,//media.digikey.com/photos/Sensirion/SDP600_Barbed.jpg,1649-1038-ND,SDP610-125PA,Sensirion AG,SENSOR PRESSURE DIFF 3SIP,137,0,"36.74000","0","1","SDP600","Not For New Designs","Board Mount","Differential","±0.018PSI (± 0.125kPa)","I²C","16 b","±3%","3V ~ 3.6V","Male - 0.2"" (5.2mm) Tube, Dual","Barbed","Temperature Compensated","PC Pin","±14.5PSI (±100kPa)","-20°C ~ 80°C","3-SIP Module","3-SIP"
