Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Encoder Type","Output Type","Pulses per Revolution","Voltage - Supply","Actuator Type","Detent","Built in Switch","Mounting Type","Orientation","Termination Style","Rotational Life (Cycles Min)"
https://docs.broadcom.com/docs/AV02-3381EN,-,516-4241-ND,HEDC-5520-A06,Broadcom Limited,ROTARY ENCODER OPTICAL 1024PPR,118,0,"65.45000","0","1","-","Active","Optical","Quadrature with Index (Incremental)","1024","4.5V ~ 5.5V","Codewheel Not Included","No","No","Chassis Mount","User Selectable","Connector","-"
https://www.trinamic.com/fileadmin/assets/Products/Encoder_Documents/TMCS-20_datasheet_Rev1.00.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/TMCS-20-4-8192-AT-01.jpg,1460-1219-ND,TMCS-20-KIT,Trinamic Motion Control GmbH,ROTARY ENCODER OPTICAL 8000PPR,28,0,"134.31000","0","1","-","Active","Optical","TTL","8000","4.5V ~ 5.5V","Shaft","No","No","Chassis Mount","Vertical","Pin Header","-"
https://docs.broadcom.com/docs/AS37-H39B-DS100,//media.digikey.com/Photos/Broadcom/AS37-H39B-B12S.JPG,516-4282-ND,AS37-H39B-K12S,Broadcom Limited,ROTARY ENCODER OPTICAL,30,0,"180.00000","0","1","-","Active","Optical","Binary (Absolute)","-","4.5V ~ 5.5V","Hole for Shaft","No","No","Chassis Mount","Vertical","Connector","-"
https://docs.broadcom.com/docs/AS37-H39B-DS100,//media.digikey.com/Photos/Broadcom/AS37-H39B-B12S.JPG,516-4284-ND,AS37-H39B-K21S,Broadcom Limited,ROTARY ENCODER OPTICAL,30,0,"180.00000","0","1","-","Active","Optical","Binary (Absolute)","-","4.5V ~ 5.5V","Hole for Shaft","No","No","Chassis Mount","Vertical","Connector","-"
https://docs.broadcom.com/docs/AS37-H39B-DS100,//media.digikey.com/Photos/Broadcom/AS37-H39B-B12S.JPG,516-4281-ND,AS37-H39B-K06S,Broadcom Limited,ROTARY ENCODER OPTICAL,29,0,"180.00000","0","1","-","Active","Optical","Binary (Absolute)","-","4.5V ~ 5.5V","Hole for Shaft","No","No","Chassis Mount","Vertical","Connector","-"
https://docs.broadcom.com/docs/AS37-H39B-DS100,//media.digikey.com/Photos/Broadcom/AS37-H39B-B12S.JPG,516-4283-ND,AS37-H39B-K13S,Broadcom Limited,ROTARY ENCODER OPTICAL,29,0,"180.00000","0","1","-","Active","Optical","Binary (Absolute)","-","4.5V ~ 5.5V","Hole for Shaft","No","No","Chassis Mount","Vertical","Connector","-"
https://docs.broadcom.com/docs/AS37-H39B-DS100,//media.digikey.com/Photos/Broadcom/AS37-H39B-B12S.JPG,516-4285-ND,AS37-H39B-K22S,Broadcom Limited,ROTARY ENCODER OPTICAL,27,0,"180.00000","0","1","-","Active","Optical","Binary (Absolute)","-","4.5V ~ 5.5V","Hole for Shaft","No","No","Chassis Mount","Vertical","Connector","-"
-,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/EVQ-V4B00218B.JPG,P15963-ND,EVQ-V4B00218B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 18PPR,220,0,"4.20000","0","1","-","Obsolete","Mechanical","Quadrature (Incremental)","18","-","-","-","-","-","-","-","-"
-,//media.digikey.com/photos/Panasonic%20Photos/EVQ-WEH00115B.jpg,P12425-ND,EVQ-WEH00115B,Panasonic Electronic Components,ROTARY ENCODER MECHANICAL 15PPR,270,0,"4.54000","0","1","EVQWEH","Obsolete","Mechanical","Quadrature (Incremental)","15","-","9mm Dia Knurled End","Yes","No","PCB, Through Hole","Vertical","PC Pin","15K"
https://ams.com/documents/20143/36005/AS5047D_DS000394_2-00.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5047D-ATSTTR-ND,AS5047D-ATST,ams,ROTARY ENCODER MAGNETIC PROG,0,0,"4.60200","0","4500","-","Active","Magnetic","PWM","Programmable","3V ~ 3.6V, 4.5V ~ 5.5V","External Magnet, Not Included","No","No","Surface Mount","-","SMD (SMT) Tab","-"
https://ams.com/documents/20143/36005/AS5047D_DS000394_2-00.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5047D-ATSTCT-ND,AS5047D-ATST,ams,ROTARY ENCODER MAGNETIC PROG,4326,0,"9.12000","0","1","-","Active","Magnetic","PWM","Programmable","3V ~ 3.6V, 4.5V ~ 5.5V","External Magnet, Not Included","No","No","Surface Mount","-","SMD (SMT) Tab","-"
https://ams.com/documents/20143/36005/AS5047D_DS000394_2-00.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5047D-ATSTDKR-ND,AS5047D-ATST,ams,ROTARY ENCODER MAGNETIC PROG,4326,0,"Digi-Reel","0","1","-","Active","Magnetic","PWM","Programmable","3V ~ 3.6V, 4.5V ~ 5.5V","External Magnet, Not Included","No","No","Surface Mount","-","SMD (SMT) Tab","-"
http://sensing.honeywell.com/index.php?ci_id=144614,//media.digikey.com/Photos/Honeywell%20Photos/MFG_510-SERIES-C_5LEADS.jpg,480-5917-ND,510E1A48F416PB,Honeywell Sensing and Productivity Solutions,ROTARY ENCODER MECHANICAL 16PPR,116,0,"14.50000","0","1","510","Obsolete","Mechanical","Gray Code (Absolute)","16","-","1/4"" Dia Flatted End","Yes","No","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://ams.com/documents/20143/36005/AS5245_DS000337_1-00.pdf,//media.digikey.com/Renders/Austriamicrosystems/AM%2032-QFN%20Pkg.jpg,AS5245-HMFMTR-ND,AS5245-HMFM,ams,ROTARY ENCODER MAGNETIC,0,0,"23.08600","0","500","Automotive, AEC-Q100","Active","Magnetic","Quadrature (Incremental)","-","3V ~ 3.6V, 4.5V ~ 5.5V","External Magnet, Not Included","No","No","Surface Mount","-","SMD (SMT) Tab","-"
https://ams.com/documents/20143/36005/AS5245_DS000337_1-00.pdf,//media.digikey.com/Renders/Austriamicrosystems/AM%2032-QFN%20Pkg.jpg,AS5245-HMFMCT-ND,AS5245-HMFM,ams,ROTARY ENCODER MAGNETIC,364,0,"39.91000","0","1","Automotive, AEC-Q100","Active","Magnetic","Quadrature (Incremental)","-","3V ~ 3.6V, 4.5V ~ 5.5V","External Magnet, Not Included","No","No","Surface Mount","-","SMD (SMT) Tab","-"
https://ams.com/documents/20143/36005/AS5245_DS000337_1-00.pdf,//media.digikey.com/Renders/Austriamicrosystems/AM%2032-QFN%20Pkg.jpg,AS5245-HMFMDKR-ND,AS5245-HMFM,ams,ROTARY ENCODER MAGNETIC,364,0,"Digi-Reel","0","1","Automotive, AEC-Q100","Active","Magnetic","Quadrature (Incremental)","-","3V ~ 3.6V, 4.5V ~ 5.5V","External Magnet, Not Included","No","No","Surface Mount","-","SMD (SMT) Tab","-"
http://sensing.honeywell.com/index.php?ci_id=50134,//media.digikey.com/photos/Honeywell%20Photos/600EN-128-B66.jpg,480-5910-ND,600128B66,Honeywell Sensing and Productivity Solutions,ROTARY ENCODER OPTICAL 128PPR,859,0,"67.24000","0","1","600","Not For New Designs","Optical","Quadrature (Incremental)","128","5V","1/4"" Dia Round End","No","No","Panel, PCB Through Hole","Right Angle","PC Pin","10M"
https://www.bourns.com/docs/Product-Datasheets/PEC11L.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC11L-4120F-S0020.jpg,PEC11L-4115F-S0020-ND,PEC11L-4115F-S0020,Bourns Inc.,ROTARY ENCODER MECHANICAL 20PPR,0,0,"2.34000","0","1","PEC11","Active","Mechanical","Quadrature (Incremental)","20","-","6mm Dia Flatted End","Yes","Yes","Panel, PCB Through Hole","Vertical","PC Pin","100K"
https://www.bourns.com/docs/Product-Datasheets/PEC11S.pdf,//media.digikey.com/Photos/Bourns%20Photos/PEC11S-929K-S0015.JPG,PEC11S-929K-S0015-ND,PEC11S-929K-S0015,Bourns Inc.,ROTARY ENCODER MECHANICAL 15PPR,28,0,"2.67000","0","1","PEC11S","Active","Mechanical","Quadrature (Incremental)","15","-","6mm Dia Knurled End","Yes","Yes","Surface Mount","Vertical","SMD (SMT) Tab","15K"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62SG.pdf,//media.digikey.com/Photos/Grayhill%20Photos/62SGCable-Series.jpg,GH7780-ND,62SG22-M0-060C,Grayhill Inc.,ROTARY ENCODER OPTICAL 16PPR,93,0,"18.59000","0","1","62SG","Active","Incremental","Gray Code (Absolute)","16","5V","6.32mm Dia Flatted End","Yes","No","Panel Mount","User Selectable","Cable with Connector","1M"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62AVD.pdf,//media.digikey.com/photos/Grayhill%20Photos/62A11-02-060C.JPG,GH7386-ND,62A11-02-060C,Grayhill Inc.,ROTARY ENCODER OPT 32PPR 6"" CBL,75,0,"38.97000","0","1","62A","Active","Optical","Quadrature (Incremental)","32","5V","1/4"" Dia Flatted End","Yes","Yes","Panel Mount","User Selectable","Cable with Connector","1M"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62S.pdf,//media.digikey.com/photos/Grayhill%20Photos/62S11-M0-050C.jpg,GH7297-ND,62S11-M5-050C,Grayhill Inc.,ROTARY ENCODER OPT 32PPR 5"" CBL,28,0,"37.28000","0","1","62S","Active","Optical","Quadrature (Incremental)","32","5V","1/4"" Dia Flatted End","Yes","Yes","Panel Mount","Vertical","Cable with Connector","1M"
https://docs.broadcom.com/docs/AV02-1132EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/HEDS-9140%23G00.JPG,516-2771-ND,HEDS-9140#G00,Broadcom Limited,ROTARY ENCODER OPTICAL 360PPR,28,0,"47.75000","0","1","HEDS","Active","Optical","Quadrature with Index (Incremental)","360","5V","Codewheel Not Included","No","No","Chassis Mount","Vertical","Terminal Pins","-"
https://www.cui.com/product/resource/digikeypdf/amt23.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_AMT23-V.JPG,102-4485-ND,AMT232B-V,CUI Inc.,ROTARY ENCODR ABS 16384PPR/14BIT,59,0,"50.96000","0","1","AMT23","Active","Absolute","SSI","16384","3.8V ~ 5.5V","2mm ~ 8mm Open Center","No","No","Chassis Mount, Motors","Vertical","Connector","-"
//media.digikey.com/pdf/Data%20Sheets/Honeywell%20Sensing%20&%20Control%20PDFs/600128CBL.PDF,//media.digikey.com/photos/Honeywell%20Photos/600EN-128-CBL.jpg,600CS-ND,600128CBL,Honeywell Sensing and Productivity Solutions,ROTARY ENCODER OPTICAL 128PPR,60,0,"61.13000","0","1","600","Not For New Designs","Optical","Quadrature (Incremental)","128","5V","1/4"" Dia Round End","No","No","Panel Mount","Vertical","Cable Leads","10M"
http://www.grayhill.com/assets/1/7/61K_61R_datasheet.pdf,//media.digikey.com/Photos/Grayhill%20Photos/61K%20PC%20PIN.jpg,GH3065-ND,61K128,Grayhill Inc.,ROTARY ENCODER OPTICAL 128PPR,78,51,"75.86000","0","1","61K","Active","Optical","Quadrature (Incremental)","128","5V","1/4"" Dia Flatted End","No","No","Panel, PCB Through Hole","Vertical","PC Pin","10M"
http://www.grayhill.com/assets/1/7/Opt_Encoder_62C.pdf,//media.digikey.com/photos/Grayhill%20Photos/62C1111-02-060C.JPG,GH7376-ND,62C1111-02-060C,Grayhill Inc.,ROTARY ENCODER OPTICAL 32PPR 6"",77,4,"86.54000","0","1","62C","Active","Optical","Quadrature (Incremental)","32","5V","Concentric","Yes","Yes","Panel Mount","Vertical","Cable with Connector","1M"
http://www.beisensors.com/pdfs/h20-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/H20-37-SS-120-ABC-28V%5EV-SM16-S.jpg,1724-1158-ND,H20-37-SS-120-ABC-28V/V-SM16-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 120PPR,19,0,"469.80000","0","1","H20","Active","Optical","Quadrature (Incremental)","120","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","1.5B"
http://www.beisensors.com/pdfs/hs25-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/XHS25F-50-R2-SS-2048-ABZC-28V%5EV-SCS18.jpg,1724-1214-ND,XHS25F-50-R2-SS-2048-ABZC-28V/V-SCS18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 2048PPR,8,0,"563.76000","0","1","XHS25","Active","Optical","Quadrature with Index (Incremental)","2048","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Cable","7.5B"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/MFG_XH25-Series.jpg,1724-1008-ND,XH25D-SS-1000-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1000PPR,6,0,"626.40000","0","1","XH25","Active","Optical","Quadrature with Index (Incremental)","1000","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","200M"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/MFG_XH25-Series.jpg,1724-1010-ND,XH25D-SS-1024-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,6,0,"626.40000","0","1","XH25","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","200M"
http://www.beisensors.com/pdfs/hs25-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/HS25F-62-R10-BS-1024-ABZC-15V%5EV-SM12-S.jpg,1724-1091-ND,HS25F-62-R10-BS-1024-ABZC-15V/V-SM12-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,12,0,"631.62000","0","1","HS25","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 15V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/photos/BEI%20Sensors/01002-8544.JPG,1724-1009-ND,XH25D-SS-2000-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 2000PPR,9,0,"642.06000","0","1","XH25","Active","Optical","Quadrature with Index (Incremental)","2000","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","200M"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/photos/BEI%20Sensors/01002-8544.JPG,1724-1011-ND,XH25D-SS-2048-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 2048PPR,8,0,"642.06000","0","1","XH25","Active","Optical","Quadrature with Index (Incremental)","2048","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","200M"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/XHS35F-62-R2-SS-2048-ABZC-28V%5EV-SM18.jpg,1724-1030-ND,XHS35F-100-R2-SS-1024-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,12,0,"652.50000","0","1","XHS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/XHS35F-62-R2-SS-2048-ABZC-28V%5EV-SM18.jpg,1724-1029-ND,XHS35F-100-R2-SS-1000-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1000PPR,6,0,"652.50000","0","1","XHS35","Active","Optical","Quadrature with Index (Incremental)","1000","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/XHS35F-62-R2-SS-2048-ABZC-28V%5EV-SM18.jpg,1724-1088-ND,XHS35F-62-R2-SS-1024-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,3,0,"652.50000","0","1","XHS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/photos/BEI%20Sensors/01002-8544.JPG,1724-1017-ND,XH25D-SS-5000-T2-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 5000PPR,13,0,"662.94000","0","1","XH25","Active","Optical","Quadrature with Index (Incremental)","5000","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","200M"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/photos/BEI%20Sensors/01002-8544.JPG,1724-1012-ND,XH25D-SS-3600-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 3600PPR,11,0,"662.94000","0","1","XH25","Active","Optical","Quadrature with Index (Incremental)","3600","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","200M"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/HS35F-62-R14-SS-1024-ABZC-28V%5EV-SM18-S.jpg,1724-1087-ND,HS35F-62-R14-SS-1024-ABZC-28V/V-SM18-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,3,0,"665.00000","0","1","HS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/XHS35F-62-R2-SS-2048-ABZC-28V%5EV-SM18.jpg,1724-1033-ND,XHS35F-62-R2-SS-2048-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 2048PPR,5,0,"689.04000","0","1","XHS35","Active","Optical","Quadrature with Index (Incremental)","2048","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/H25E-F1-SS-1024-ABZC-15V%5EV-SC10-S.JPG,1724-1196-ND,H25E-F1-SS-1024-ABZC-15V/V-SC10-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,4,0,"692.69000","0","1","H25","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 15V","Shaft","No","No","Servo Mount","User Selectable","Connector","200M"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/XHS35F-62-R2-SS-2048-ABZC-28V%5EV-SM18.jpg,1724-1032-ND,XHS35F-100-R2-SS-5000-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 5000PPR,13,0,"704.70000","0","1","XHS35","Active","Optical","Quadrature with Index (Incremental)","5000","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount","User Selectable","Connector","7.5B"
https://cdn.sick.com/media/pdf/0/70/570/dataSheet_DFS20A-A2PAC065536_1094821_en.pdf,//media.digikey.com/Photos/Sick%20Photos/1066234.JPG,1882-1661-ND,DFS20A-A2PAC065536,"SICK, Inc.",ROTARY ENCODR INCREMENT 65536PPR,7,0,"713.52000","0","1","-","Active","Incremental","Quadrature (Incremental)","65536","5V ~ 30V","Shaft","No","No","Servo Mount","User Selectable","Connector","3.6B"
http://www.beisensors.com/pdfs/omnicoder_h25_programmable_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/MFG_01124-001.jpg,1724-1041-ND,H25D-SS-OMNI-ABZC-28V/V-SM18,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL PROG,8,0,"766.08000","0","1","Omnicoder®, H25®","Active","Optical","Quadrature with Index (Incremental)","Programmable","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","200M"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/HS35F-100-SS-2048-ABC-28V%5E5-TB-S.jpg,1724-1166-ND,HS35F-100-SS-2048-ABC-28V/5-TB-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 2048PPR,8,0,"781.20000","0","1","HS35","Active","Optical","Quadrature with Index (Incremental)","2048","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/HS35F-100-R2-BS-1024-ABZC-28V%5EV-SM12-S.jpg,1724-1202-ND,HS35F-100-R2-BS-1024-ABZC-28V/V-SM12-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,7,0,"786.24000","0","1","HS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/HS35F-100-R11-BS-1024-ABZC-28V%5EV-SCS18-S.JPG,1724-1089-ND,HS35F-100-R11-BS-1024-ABZC-28V/V-SCS18-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,9,0,"796.32000","0","1","HS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/HS35F-100-R11-BS-1024-ABZC-28V%5EV-SM12-S.jpg,1724-1201-ND,HS35F-100-R11-BS-1024-ABZC-28V/V-SM12-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,8,0,"806.40000","0","1","HS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/H25E-F45-SB-2048-ABZC-15V%5EV-SM18-S.jpg,1724-1086-ND,H25E-F45-SB-2048-ABZC-15V/V-SM18-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 2048PPR,6,0,"811.44000","0","1","H25","Active","Optical","Quadrature with Index (Incremental)","2048","5V ~ 15V","Shaft","No","No","Servo Mount","-","Connector","200M"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/H25E-F45-SS-2048-ABZC-28V%5EV-SM18-S.jpg,1724-1168-ND,H25E-F45-SS-2048-ABZC-28V/V-SM18-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL,6,0,"828.07000","0","1","H25","Active","Optical","Quadrature (Incremental)","-","5V ~ 28V","Shaft","No","No","Servo Mount","-","Connector","200M"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/HS35F-100-SS-1024-ABZC-28V%5EV-SM18-S.jpg,1724-1035-ND,HS35F-100-SS-1024-ABZC-28V/V-SM18-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,4,0,"861.84000","0","1","HS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/h25-optical-absolute-encoder.pdf,//media.digikey.com/photos/BEI%20Sensors/H25D-F62-SS-12GC-28V%5EOC-CW-SM14%5E19-S.JPG,1724-1135-ND,H25D-F62-SS-12GC-28V/OC-CW-SM14/19-S,Sensata-BEI Sensors,ROTARY ENCODER ABSOLUTE 4096PPR,6,0,"865.87000","0","1","H25","Active","Absolute","Gray Code (Absolute)","4096","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Connector","200M"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/HS35F-62-R14-SS-1024-ABZC-28V%5EV-SCS12-S.jpg,1724-1100-ND,HS35F-62-R14-SS-1024-ABZC-28V/V-SCS12-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,7,0,"868.90000","0","1","HS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Cable","7.5B"
http://www.beisensors.com/pdfs/h25-optical-incremental_encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/H25E-F45-SS-100-ABC-28V%5EV-EM16-S.JPG,1724-1095-ND,H25E-F45-SS-100-ABC-28V/V-EM16-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 100PPR,19,0,"876.96000","0","1","H25","Active","Optical","Quadrature (Incremental)","100","5V ~ 28V","Shaft","No","No","Servo Mount","-","Connector","200M"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/HS35F-62-R9-BS-1024-ABZC-28V%5EV-SM18-S.jpg,1724-1090-ND,HS35F-62-R9-BS-1024-ABZC-28V/V-SM18-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,2,0,"887.04000","0","1","HS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/HS35F-100-BS-1024-ABZC-28V%5EV-SM12-S.jpg,1724-1027-ND,HS35F-100-BS-1024-ABZC-28V/V-SM12-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,3,0,"954.58000","0","1","HS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/hs35-optical-incremental-encoder.pdf,//media.digikey.com/Photos/Sensata-BEI%20Sensors/HS35F-62-BS-1024-ABZC-28V%5EV-SM12-S.jpg,1724-1205-ND,HS35F-62-BS-1024-ABZC-28V/V-SM12-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,4,0,"1004.98000","0","1","HS35","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Hole for Shaft","No","No","Chassis Mount, Motors","User Selectable","Connector","7.5B"
http://www.beisensors.com/pdfs/H38-optical-incremental-encoder.pdf,//media.digikey.com/Photos/BEI%20Sensors/H38D-1024-ABZC-28V%5EV-SC-CEN.JPG,1724-1103-ND,H38D-1024-ABZC-28V/V-SC-CEN-S,Sensata-BEI Sensors,ROTARY ENCODER OPTICAL 1024PPR,5,0,"1032.19000","0","1","H38","Active","Optical","Quadrature with Index (Incremental)","1024","5V ~ 28V","Shaft","No","No","Chassis Mount","User Selectable","Terminal Block, Straight - Push In","-"
