Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Pixel Size","Active Pixel Array","Frames per Second","Voltage - Supply","Package / Case","Supplier Device Package","Operating Temperature"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135CS&pdf,-,AR0135CS2M25SUEA0-DRBR-ND,AR0135CS2M25SUEA0-DRBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"17.82323","0","2600","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
-,-,AR0135CS2C19SUEA0-DRBR-ND,AR0135CS2C19SUEA0-DRBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,7800,"17.82323","0","2600","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9P031-D.PDF,-,MT9P031I12STM-DR-ND,MT9P031I12STM-DR,ON Semiconductor,SENSOR IMAGE 5MP MONO CMOS 48LCC,0,0,"17.99490","0","2400","-","-","Active","CMOS","2.2µm x 2.2µm","2592H x 1944V","53","1.7V ~ 1.9V, 2.6V ~ 3.1V","48-LCC","48-iLCC (10x10)","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135CS&pdf=Y,-,AR0135CS2M00SUEA0-DPBR-ND,AR0135CS2M00SUEA0-DPBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"18.20573","0","2600","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135CS&pdf,-,AR0135CS2M25SUEA0-DPBR-ND,AR0135CS2M25SUEA0-DPBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"18.20573","0","2600","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
-,-,AR0135CS2C19SUEA0-DPBR-ND,AR0135CS2C19SUEA0-DPBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"18.20573","0","2600","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9P031-D.PDF,-,MT9P031I12STC-TP-ND,MT9P031I12STC-TP,ON Semiconductor,SENSOR IMAGE COLOR CMOS 48-LCC,0,22000,"18.46040","0","2000","-","-","Active","CMOS","2.2µm x 2.2µm","2592H x 1944V","53","1.7V ~ 1.9V, 2.6V ~ 3.1V","48-LCC","48-iLCC (10x10)","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9P031-D.PDF,-,MT9P031I12STM-TP-ND,MT9P031I12STM-TP,ON Semiconductor,SENSOR IMAGE 5MP MONO CMOS 48LCC,0,6000,"18.46040","0","2000","-","-","Active","CMOS","2.2µm x 2.2µm","2592H x 1944V","53","1.7V ~ 1.9V, 2.6V ~ 3.1V","48-LCC","48-iLCC (10x10)","-30°C ~ 70°C"
https://toshiba.semicon-storage.com/info/docget.jsp?did=13709&prodName=TCD1304DG,-,TCD1304DG(8ZAW)-ND,"TCD1304DG(8Z,AW)",Toshiba Semiconductor and Storage,CCD SENSOR/LINEAR PB-F/DIGITAL L,0,0,"18.58500","0","100","-","-","Active","CCD","8µm x 200µm","-","-","3V","22-CDIP (0.400"", 10.16mm)","22-CDIP","-"
-,-,AR0135CS2M00SUEA0-TRBR-ND,AR0135CS2M00SUEA0-TRBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"18.59207","0","2000","Tape & Reel (TR)","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
-,-,AR0135CS2M25SUEA0-TRBR-ND,AR0135CS2M25SUEA0-TRBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"18.59207","0","2000","Tape & Reel (TR)","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=MT9V126&pdf,-,MT9V126IA3XTC-DP1-ND,MT9V126IA3XTC-DP1,ON Semiconductor,SOC IMAGE SENSOR VGA 1/4 63BGA,0,520,"18.76446","0","260","-","-","Active","CMOS","5.6µm x 5.6µm","-","30","-","-","-","-"
http://www.onsemi.com/PowerSolutions/product.do?id=MT9P006&pdf,-,MT9P006I12STCU-DR1-ND,MT9P006I12STCU-DR1,ON Semiconductor,SENSOR IMAGE VGA 5MP CMOS 48LCC,0,0,"18.94500","0","240","-","-","Active","CMOS","2.2µm x 2.2µm","2592H x 1944V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0143AT&pdf=Y,-,AR0143ATSC00XUEA0-DRBR1-ND,AR0143ATSC00XUEA0-DRBR1,ON Semiconductor,1MP 1/4 CIS,0,260,"18.96165","0","260","-","Automotive, AEC-Q100","Active","CMOS","3µm x 3µm","1344H x 968V","30","-","80-LFBGA","80-IBGA (9x9)","-"
-,-,AR0135CS2M00SUEA0-TPBR-ND,AR0135CS2M00SUEA0-TPBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,4000,"18.99107","0","2000","Tape & Reel (TR)","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
-,-,AR0135CS2M25SUEA0-TPBR-ND,AR0135CS2M25SUEA0-TPBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,22000,"18.99107","0","2000","Tape & Reel (TR)","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=MT9P006&pdf,-,MT9P006I12STCU-DP1-ND,MT9P006I12STCU-DP1,ON Semiconductor,SENSOR IMAGE VGA 5MP CMOS 48LCC,0,720,"19.56900","0","240","-","-","Active","CMOS","2.2µm x 2.2µm","2592H x 1944V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9V034-D.PDF,-,MT9V034C12STC-DP1-ND,MT9V034C12STC-DP1,ON Semiconductor,SENSOR IMAGE VGA 1/3 CMOS 48CLCC,0,456,"19.56901","0","152","-","-","Active","CMOS","6µm x 6µm","752H x 480V","60","3V ~ 3.6V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0143AT&pdf=Y,-,AR0143ATSC00XUEA0-DPBR1-ND,AR0143ATSC00XUEA0-DPBR1,ON Semiconductor,1MP 1/4 CIS,0,260,"19.67215","0","260","-","Automotive, AEC-Q100","Active","CMOS","3µm x 3µm","1344H x 968V","30","-","80-LFBGA","80-IBGA (9x9)","-"
https://www.melexis.com/-/media/files/documents/datasheets/mlx75023-datasheet-melexis.pdf,-,MLX75023STF-BAA-001-TR-ND,MLX75023STF-BAA-001-TR,Melexis Technologies NV,"TOF SENSOR, WITH COVER TAPE",0,0,"19.71008","0","1300","Tray","-","Active","3D Time of Flight","15µm x 15µm","320H x 240V","600","3V ~ 3.6V","44-UFBGA, WLBGA","44-WLBGA (6.6x5.5)","-20°C ~ 85°C"
http://www.onsemi.com/PowerSolutions/product.do?id=ASX344AT&pdf,-,ASX344ATSC00XUEA0-DRBR1-ND,ASX344ATSC00XUEA0-DRBR1,ON Semiconductor,SENSOR IMAGE VGA 1/4 SOC,0,0,"20.14050","0","260","-","-","Active","CMOS","5.6µm x 5.6µm","720H x 560V","60","1.8V, 2.8V","-","-","-40°C ~ 105°C"
https://www.melexis.com/-/media/files/documents/datasheets/mlx75023-datasheet-melexis.pdf,-,MLX75023RTF-BAA-000-TR-ND,MLX75023RTF-BAA-000-TR,Melexis Technologies NV,AUTOMOTIVE TOF SENSOR WITHOUT CO,0,0,"20.17152","0","2600","Tray","Automotive, AEC-Q100","Active","3D Time of Flight","15µm x 15µm","320H x 240V","-","3.3V","44-UFBGA, WLBGA","44-WLBGA (6.6x5.5)","-40°C ~ 105°C (TA)"
http://www.onsemi.com/PowerSolutions/product.do?id=MT9V128&pdf,-,MT9V128IA3XTC-DR1-ND,MT9V128IA3XTC-DR1,ON Semiconductor,SOC IMAGE SENSOR VGA 1/4 63BGA,0,0,"20.31450","0","260","-","-","Active","CMOS","5.6µm x 5.6µm","680H x 512V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0230AT&pdf,-,AR0230ATSC00XUEA0-DRBR-ND,AR0230ATSC00XUEA0-DRBR,ON Semiconductor,IMAGE SENSOR 2MP 1/2.7 CIS,0,0,"20.74800","0","2400","Tray","*","Active","-","-","-","-","-","80-LBGA","80-IBGA (10x10)","-"
-,-,AR0230ATSC12XUEA0-DRBR-ND,AR0230ATSC12XUEA0-DRBR,ON Semiconductor,IMAGE SENSOR 2MP 1/3 CIS,0,0,"20.74800","0","2400","Tray","*","Active","-","-","-","-","-","80-LBGA","80-IBGA (10x10)","-"
https://www.onsemi.com/pub/Collateral/NOIP1SN0480A-D.PDF,-,NOIP1SN0480A-STI1-ND,NOIP1SN0480A-STI1,ON Semiconductor,IC CMOS IMAGE SENSOR 1/3.6"",0,150,"20.90000","0","20","-","-","Active","CMOS","4.8µm x 4.8µm","808H x 608V","-","3.2V ~ 3.4V","67-WFBGA, CSPBGA","67-ODCSP (4.93x6.13)","-40°C ~ 85°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135CS&pdf,-,AR0135CS2C00SUEA0-DPBR-ND,AR0135CS2C00SUEA0-DPBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,2600,"20.93678","0","2600","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=MT9V128&pdf,-,MT9V128IA3XTC-DP1-ND,MT9V128IA3XTC-DP1,ON Semiconductor,SOC IMAGE SENSOR VGA 1/4 63BGA,0,260,"21.03950","0","260","-","-","Active","CMOS","5.6µm x 5.6µm","680H x 512V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135AT&pdf,-,AR0135AT2M25XUEA0-DRBR-ND,AR0135AT2M25XUEA0-DRBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"21.34095","0","2600","Tape & Reel (TR)","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/pub/Collateral/AR0331-D.PDF,-,AR0331SRSC00SHCA0-DRBR1-ND,AR0331SRSC00SHCA0-DRBR1,ON Semiconductor,IMAGE SENSOR 3.1MP 1/3 CIS,0,0,"21.42000","0","240","Tray","-","Active","CMOS","2.2µm x 2.2µm","2048H x 1536V","60","1.8V, 2.8V","48-LCC","48-iLCC (10x10)","-30°C ~ 85°C"
-,-,AR0331SRSC00XUEE0-DPBR1-ND,AR0331SRSC00XUEE0-DPBR1,ON Semiconductor,IMAGE SENSOR 3.1MP 1/3 CIS,0,1200,"21.48900","0","240","Tray","-","Active","CMOS","2.2µm x 2.2µm","2048H x 1536V","60","1.8V, 2.8V","63-LFBGA","63-IBGA (9.5x9.5)","-30°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/AR0331-D.PDF,-,AR0331SRSC00SUCA0-DRBR1-ND,AR0331SRSC00SUCA0-DRBR1,ON Semiconductor,IMAGE SENSOR 3.1MP 1/3 CIS,0,0,"21.65550","0","240","Tray","-","Active","CMOS","2.2µm x 2.2µm","2048H x 1536V","60","1.8V, 2.8V","48-LCC","48-iLCC (10x10)","-30°C ~ 85°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135AT&pdf,-,AR0135AT2M25XUEA0-DPBR-ND,AR0135AT2M25XUEA0-DPBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"21.72345","0","2600","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
https://www.onsemi.com/pub/Collateral/NOIP1SN0480A-D.PDF,-,NOIP1SE0480A-STI1-ND,NOIP1SE0480A-STI1,ON Semiconductor,IC CMOS IMAGE SENSOR 1/3.6"",0,400,"21.96400","0","20","-","-","Active","CMOS","4.8µm x 4.8µm","808H x 608V","-","3.2V ~ 3.4V","54-WFBGA, CSPBGA","54-ODCSP (6x4.2)","-40°C ~ 85°C"
http://www.onsemi.com/pub/Collateral/AR0331-D.PDF,-,AR0331SRSC00SUCA0-DPBR1-ND,AR0331SRSC00SUCA0-DPBR1,ON Semiconductor,IMAGE SENSOR 3.1MP 1/3 CIS,0,1680,"22.19550","0","240","Tray","-","Active","CMOS","2.2µm x 2.2µm","2048H x 1536V","60","1.8V, 2.8V","48-LCC","48-iLCC (10x10)","-30°C ~ 85°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135AT&pdf,-,AR0135AT2M00XUEA0-TRBR-ND,AR0135AT2M00XUEA0-TRBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"22.26154","0","2000","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
https://www.melexis.com/-/media/files/documents/datasheets/mlx75023-datasheet-melexis.pdf,-,MLX75023RTF-BAA-001-TR-ND,MLX75023RTF-BAA-001-TR,Melexis Technologies NV,AUTOMOTIVE TOF SENSOR WITH COVER,0,0,"22.36465","0","2600","Tray","Automotive, AEC-Q100","Active","3D Time of Flight","15µm x 15µm","320H x 240V","-","3.3V","44-UFBGA, WLBGA","44-WLBGA (6.6x5.5)","-40°C ~ 105°C (TA)"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0231AT&pdf=Y,-,AR0231AT7C00XUEA0-DRBR-ND,AR0231AT7C00XUEA0-DRBR,ON Semiconductor,2MP 1/3 CIS SO,0,0,"22.61000","0","2700","-","Automotive, AEC-Q100","Active","CMOS","3µm x 3µm","1928H x 1208V","60","1.14V ~ 1.26V, 2.6V ~ 3V","121-LFBGA","121-IBGA (10x11)","-40°C ~ 125°C (TJ)"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135AT&pdf,-,AR0135AT2M00XUEA0-TPBR-ND,AR0135AT2M00XUEA0-TPBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"22.66054","0","2000","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135AT&pdf,-,AR0135AT2M25XUEA0-TPBR-ND,AR0135AT2M25XUEA0-TPBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"22.66054","0","2000","-","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/pub/Collateral/AR0330CM-D.PDF,-,AR0330CM1C12SHAA0-DR-ND,AR0330CM1C12SHAA0-DR,ON Semiconductor,IMAGE SENSOR MONO CMOS 48-ILCC,20,6080,"22.91000","0","1","-","-","Active","CMOS","2.2µm x 2.2µm","2304H x 1296V","60","1.7V ~ 1.9V, 2.7V ~ 2.9V","48-CLCC","48-CLCC (11.43x11.43)","-30°C ~ 70°C (TJ)"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0231AT&pdf=Y,-,AR0231AT7C00XUEA0-TPBR-ND,AR0231AT7C00XUEA0-TPBR,ON Semiconductor,2MP 1/3 CIS SO,0,0,"23.00900","0","2000","-","Automotive, AEC-Q100","Active","CMOS","3µm x 3µm","1928H x 1208V","60","1.14V ~ 1.26V, 2.6V ~ 3V","121-LFBGA","121-IBGA (10x11)","-40°C ~ 125°C (TJ)"
https://www.onsemi.com/PowerSolutions/product.do?id=AR0220AT&pdf=Y,-,AR0220AT3B00XUEA0-DRBR-ND,AR0220AT3B00XUEA0-DRBR,ON Semiconductor,2MP 1/2 CIS SO,0,0,"23.47982","0","2160","-","Automotive, AEC-Q100","Active","CMOS","4.2µm x 4.2µm","1820H x 940V","60","1.14V ~ 1.26V, 2.6V ~ 3V","87-LBGA","87-IBGA (12x9)","-40°C ~ 125°C (TJ)"
https://www.onsemi.com/PowerSolutions/product.do?id=AR0220AT&pdf=Y,-,AR0220AT3R00XUEA0-DRBR-ND,AR0220AT3R00XUEA0-DRBR,ON Semiconductor,2MP 1/2 CIS SO,0,0,"23.47982","0","2160","-","Automotive, AEC-Q100","Active","CMOS","4.2µm x 4.2µm","1820H x 940V","60","1.14V ~ 1.26V, 2.6V ~ 3V","87-LBGA","87-IBGA (12x9)","-40°C ~ 125°C (TJ)"
http://www.onsemi.com/pub/Collateral/MT9V024-D.PDF,-,MT9V024IA7XTM-DR1-ND,MT9V024IA7XTM-DR1,ON Semiconductor,SENSOR IMAGE VGA 1/3 52BGA,0,0,"23.55088","0","260","-","-","Active","CMOS","6µm x 6µm","752H x 480V","60","3V ~ 3.6V","-","-","-40°C ~ 105°C (With Derating)"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135AT&pdf,-,AR0135AT2M00XUEA0-DRBR-ND,AR0135AT2M00XUEA0-DRBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"23.63850","0","2600","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/pub/Collateral/MT9V024-D.PDF,-,MT9V024IA7XTM-DP1-ND,MT9V024IA7XTM-DP1,ON Semiconductor,SENSOR IMAGE VGA 1/3 52BGA,0,0,"24.15119","0","260","-","-","Active","CMOS","6µm x 6µm","752H x 480V","60","3V ~ 3.6V","-","-","-40°C ~ 105°C (With Derating)"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135CS&pdf,-,AR0135CS2C00SUEA0-DRBR1-ND,AR0135CS2C00SUEA0-DRBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"24.32377","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135CS&pdf=Y,-,AR0135CS2M00SUEA0-DRBR1-ND,AR0135CS2M00SUEA0-DRBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"24.32377","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
-,-,AR0135CS2C19SUEA0-DRBR1-ND,AR0135CS2C19SUEA0-DRBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,520,"24.32377","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9P031-D.PDF,-,MT9P031I12STC-DR1-ND,MT9P031I12STC-DR1,ON Semiconductor,SENSOR IMAGE COLOR CMOS 48-LCC,0,3840,"24.36000","0","240","-","-","Active","CMOS","2.2µm x 2.2µm","2592H x 1944V","53","1.7V ~ 1.9V, 2.6V ~ 3.1V","48-LCC","48-iLCC (10x10)","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9P031-D.PDF,-,MT9P031I12STM-DR1-ND,MT9P031I12STM-DR1,ON Semiconductor,SENSOR IMAGE 5MP MONO CMOS 48LCC,0,0,"24.36000","0","240","-","-","Active","CMOS","2.2µm x 2.2µm","2592H x 1944V","53","1.7V ~ 1.9V, 2.6V ~ 3.1V","48-LCC","48-iLCC (10x10)","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/AR0134CS-D.PDF,-,AR0134CSSM25SUEA0-DRBR1-ND,AR0134CSSM25SUEA0-DRBR1,ON Semiconductor,IMAGE SENSOR 1.2MP 1/3 GS CIS,0,1040,"24.46004","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","54","1.8V ~ 2.8V","63-LFBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9P401-D.PDF,-,MT9P401I12STC-DR1-ND,MT9P401I12STC-DR1,ON Semiconductor,SENSOR IMAGE VGA 5MP CMOS 48LCC,0,6240,"24.54000","0","240","-","-","Active","CMOS","2.2µm x 2.2µm","2592H x 1944V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135AT&pdf,-,AR0135AT2M00XUEA0-DPBR-ND,AR0135AT2M00XUEA0-DPBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"24.60750","0","2600","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135AT&pdf,-,AR0135AT2M25XUEA0-TRBR-ND,AR0135AT2M25XUEA0-TRBR,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"24.65820","0","2000","-","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","-","63-LBGA","63-iBGA (9x9)","-40°C ~ 105°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135CS&pdf=Y,-,AR0135CS2M00SUEA0-DPBR1-ND,AR0135CS2M00SUEA0-DPBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,780,"24.84577","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=AR0135CS&pdf,-,AR0135CS2M25SUEA0-DPBR1-ND,AR0135CS2M25SUEA0-DPBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,1300,"24.84577","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","-","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
-,-,AR0135CS2C19SUEA0-DPBR1-ND,AR0135CS2C19SUEA0-DPBR1,ON Semiconductor,IMAGE SENSOR 1MP 1/3 CIS SO,0,0,"24.84577","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","60","1.8V ~ 2.8V","63-LBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9V127-D.PDF,-,MT9V127IA3XTC-DR1-ND,MT9V127IA3XTC-DR1,ON Semiconductor,SOC IMAGE SENSOR VGA 1/4 63BGA,0,0,"24.85300","0","260","-","-","Active","CMOS","5.6µm x 5.6µm","680H x 512V","60","1.8V, 2.8V","-","-","-40°C ~ 105°C"
http://www.onsemi.com/pub/Collateral/AR0134CS-D.PDF,-,AR0134CSSC00SUEA0-DPBR1-ND,AR0134CSSC00SUEA0-DPBR1,ON Semiconductor,IMAGE SENSOR 1.2MP 1/3 GS CIS,0,260,"24.98204","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","54","1.8V ~ 2.8V","63-LFBGA","63-iBGA (9x9)","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/AR0134CS-D.PDF,-,AR0134CSSM00SUEA0-DPBR1-ND,AR0134CSSM00SUEA0-DPBR1,ON Semiconductor,IMAGE SENSOR 1.2MP 1/3 GS CIS,0,1040,"24.98204","0","260","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","54","1.8V ~ 2.8V","63-LFBGA","63-iBGA (9x9)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Toshiba%20PDFs/TCD1305DG_Prelim_01-06-04.pdf,-,TCD1305DG(8ZAW)-ND,"TCD1305DG(8Z,AW)",Toshiba Semiconductor and Storage,CCD SENSOR/LINEAR/PB-F/BCR-D,0,0,"25.20000","0","100","-","-","Active","CCD","8µm x 64µm","-","-","4.5V ~ 5.5V","22-CDIP (0.400"", 10.16mm)","22-CDIP","-25°C ~ 60°C"
http://www.onsemi.com/pub/Collateral/MT9V127-D.PDF,-,MT9V127IA3XTC-DP1-ND,MT9V127IA3XTC-DP1,ON Semiconductor,SOC IMAGE SENSOR VGA 1/4 63BGA,0,0,"25.45912","0","260","-","-","Active","CMOS","5.6µm x 5.6µm","680H x 512V","60","1.8V, 2.8V","-","-","-40°C ~ 105°C"
https://www.onsemi.com/pub/Collateral/AR0134CS-D.PDF,-,AR0134CSSM00SPCA0-DPBR1-ND,AR0134CSSM00SPCA0-DPBR1,ON Semiconductor,IMAGE SENSOR 1.2MP 1/3 GS CIS,0,0,"25.84350","0","240","Tray","-","Active","CMOS","3.75µm x 3.75µm","1280H x 960V","54","1.8V ~ 2.8V","48-SMD Module","48-iLCC","-30°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/MT9P401-D.PDF,-,MT9P401I12STC-DP1-ND,MT9P401I12STC-DP1,ON Semiconductor,SENSOR IMAGE VGA 5MP CMOS 48LCC,0,0,"25.86000","0","240","-","-","Active","CMOS","2.2µm x 2.2µm","2592H x 1944V","60","1.8V, 2.8V","-","-","-30°C ~ 70°C"
http://www.onsemi.com/PowerSolutions/product.do?id=MT9V024&pdf,-,MT9V024IA7XTC-DR1-ND,MT9V024IA7XTC-DR1,ON Semiconductor,SENSOR IMAGE VGA 1/3 RGB 52BGA,0,0,"26.16669","0","260","-","-","Active","CMOS","6µm x 6µm","752H x 480V","60","3V ~ 3.6V","-","-","-40°C ~ 105°C (With Derating)"
http://www.onsemi.com/PowerSolutions/product.do?id=MT9V024&pdf,-,MT9V024IA7XTR-DR1-ND,MT9V024IA7XTR-DR1,ON Semiconductor,SENSOR IMAGE VGA 1/3 CMOS 52BGA,0,0,"26.16669","0","260","-","-","Active","CMOS","6µm x 6µm","752H x 480V","60","3V ~ 3.6V","-","-","-40°C ~ 105°C (With Derating)"
http://www.onsemi.com/PowerSolutions/product.do?id=MT9V024&pdf,-,MT9V024IA7XTR-DP1-ND,MT9V024IA7XTR-DP1,ON Semiconductor,SENSOR IMAGE VGA 1/3 CMOS 52BGA,0,0,"26.76700","0","260","-","-","Active","CMOS","6µm x 6µm","752H x 480V","60","3V ~ 3.6V","-","-","-40°C ~ 105°C (With Derating)"
