Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Sensor Type","Output Type","Operating Temperature"
https://cdn.sick.com/media/pdf/0/50/750/dataSheet_TIM320-1131000_1062219_en.pdf,//media.digikey.com/Photos/Sick%20Photos/MFG_TIM320-1131000.jpg,1882-1388-ND,TIM320-1131000,"SICK, Inc.",SAFETY LASER AREA SCANNER,2,0,"1245.65000","0","1","-","Active","Infrared","PNP - Open Collector","-10°C ~ 50°C (TA)"
https://www.ia.omron.com/data_pdf/cat/f03-16pt_ds_e_1_3_csm526.pdf,//media.digikey.com/Photos/Omron%20Auto/F03-16PT-xxM.jpg,Z7749-ND,F03-16PT-20M,Omron Automation and Safety,SENSING BAND 20M,6,0,"1859.76000","0","1","*","Active","-","-","-"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496439/SFH%207050.pdf,//media.digikey.com/Photos/Osram%20Opto%20Photos/MFG_SFH7050.jpg,475-3346-2-ND,SFH 7050,OSRAM Opto Semiconductors Inc.,CHIP ON BOARD BIOMON,0,0,"1.11510","0","3000","-","Not For New Designs","Oximeter/Heart Rate","Voltage","-40°C ~ 85°C (TA)"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496439/SFH%207050.pdf,//media.digikey.com/Photos/Osram%20Opto%20Photos/MFG_SFH7050.jpg,475-3346-1-ND,SFH 7050,OSRAM Opto Semiconductors Inc.,CHIP ON BOARD BIOMON,976,0,"2.86000","0","1","-","Not For New Designs","Oximeter/Heart Rate","Voltage","-40°C ~ 85°C (TA)"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496439/SFH%207050.pdf,//media.digikey.com/Photos/Osram%20Opto%20Photos/MFG_SFH7050.jpg,475-3346-6-ND,SFH 7050,OSRAM Opto Semiconductors Inc.,CHIP ON BOARD BIOMON,976,0,"Digi-Reel","0","1","-","Not For New Designs","Oximeter/Heart Rate","Voltage","-40°C ~ 85°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/Wind_Transmitter_UG_485Type_v1.0.pdf,-,1597-1599-ND,314990244,"Seeed Technology Co., Ltd",WIND DIRECTION TRANSMITTER TYPE,46,0,"41.72000","0","1","-","Active","-","-","-"
https://radiobridge.com/documents/Wireless%20Contact%20Sensor%20User%20Guide.pdf,//media.digikey.com/photos/Radio-Bridge-Inc/RBS301-CON-US.jpg,2027-1008-ND,RBS301-CON-US,Radio Bridge Inc.,LORAWAN CONTACT SENSOR,99,0,"80.85000","0","1","-","Active","Contact Sensor","-","-30°C ~ 70°C"
http://www.ia.omron.com/data_pdf/cat/sdv_ds_e_6_4_csm392.pdf,-,SDV-DH2DC24-ND,SDV-DH2 DC24,Omron Automation and Safety,SENSR VOLTAGE 10-300V AC/DC INTP,4,0,"598.34000","0","1","*","Active","-","-","-"
-,//media.digikey.com/photos/Onset%20Computer%20Corp/DSA.jpg,341-1047-ND,DSA,Onset Computer Corp,DATA LOGGER OPTIC BASE STATION,7,0,"54.60000","0","1","*","Discontinued at Digi-Key","-","-","-"
https://datasheets.maximintegrated.com/en/ds/MAX86140.pdf,//media.digikey.com/Renders/Maxim%20Renders/20-WLP%2021-0095.jpg,MAX86141ENP+TTR-ND,MAX86141ENP+T,Maxim Integrated,IC SENSOR OXIMETER/HEARTRATE,0,0,"3.83500","0","2500","-","Active","Oximeter/Heart Rate","SPI","-40°C ~ 85°C (TA)"
https://datasheets.maximintegrated.com/en/ds/MAX86140.pdf,//media.digikey.com/Renders/Maxim%20Renders/20-WLP%2021-0095.jpg,MAX86141ENP+TCT-ND,MAX86141ENP+T,Maxim Integrated,IC SENSOR OXIMETER/HEARTRATE,19,1397,"7.72000","0","1","-","Active","Oximeter/Heart Rate","SPI","-40°C ~ 85°C (TA)"
https://datasheets.maximintegrated.com/en/ds/MAX86140.pdf,//media.digikey.com/Renders/Maxim%20Renders/20-WLP%2021-0095.jpg,MAX86141ENP+TDKR-ND,MAX86141ENP+T,Maxim Integrated,IC SENSOR OXIMETER/HEARTRATE,19,1397,"Digi-Reel","0","1","-","Active","Oximeter/Heart Rate","SPI","-40°C ~ 85°C (TA)"
https://www.lem.com/sites/default/files/products_datasheets/lv_25-p.pdf,//media.digikey.com/photos/LEM%20Photos/LV%2025-P.jpg,398-1019-ND,LV 25-P,LEM USA Inc.,TRANSDUCR VOLTAG CLOSE LOOP 10MA,0,0,"68.00000","0","1","LV","Active","Voltage, Closed Loop","Voltage","-"
https://www.lem.com/sites/default/files/products_datasheets/cv_3-1500.pdf,-,398-1234-ND,CV 3-1500,LEM USA Inc.,VOLTAGE TRANSDUCER 1500V,0,0,"554.92000","0","1","CV","Active","Voltage, Closed Loop","Voltage","-"
"//media.digikey.com/pdf/Data%20Sheets/Azoteq%20PDFs/TPS43,_TPS65_Datasheet_Web.pdf",//media.digikey.com/Photos/Azoteq%20(Pty)%20Ltd/TPS43-201A-S.jpg,1790-1011-ND,TPS43-201A-S,Azoteq (Pty) Ltd,43MM RECTANGLE TRACKPAD,0,0,"4.63000","0","1","IQ Switch®, ProxSense®","Active","Capacitive","Digital","0°C ~ 40°C"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,//media.digikey.com/Photos/Azoteq%20(Pty)%20Ltd/TPE60-P201-S.jpg,1790-1006-ND,TPE60-P201-S,Azoteq (Pty) Ltd,60MM ELLIPTICAL GESTURE TRACKPAD,7,0,"4.70000","0","1","IQ Switch®, ProxSense®","Active","Capacitive","Digital","0°C ~ 40°C"
https://cdn2.hubspot.net/hubfs/3899023/Interlinkelectronics%20November2017/Docs/Datasheet_FSLP.pdf,//media.digikey.com/Photos/Interlink%20Electronics%20Photos/34-00003.jpg,1027-1013-ND,34-00003,Interlink Electronics,"Sensor, FSLP",21,0,"13.40000","0","1","-","Active","Force Sensing Linear Potentiometer (FSLP)","Resistive","-"
http://www.grayhill.com/assets/1/7/T2-datasheet.pdf,//media.digikey.com/Photos/Grayhill%20Photos/T201-7C2.jpg,GH7574-ND,T201-7C2,Grayhill Inc.,MULTI TOUCH CONTROL WHEEL BLACK,1,0,"116.43000","0","1","-","Active","Capacitive","USB","-"
https://www.nidec-copal-electronics.com/e/catalog/liquid-leak-sensor/wl10.pdf,//media.digikey.com/Photos/Copal%20Photos/MFG_WL10.JPG,563-1958-ND,WL10-PP-2,Nidec Copal Electronics,LIQUID LEAK SENSORS PNP OC,0,0,"135.00000","0","1","WL10","Active","Liquid Leakage","PNP - Open Collector","-10°C ~ 60°C (TA)"
https://www3.panasonic.biz/ac/e_download/fasys/sensor/photoelectric/catalog/ex-f70_f60_e_cata.pdf,//media.digikey.com/photos/Panasonic%20Photos/EX-F72.jpg,1110-1882-ND,EX-F72-PN-C5,Panasonic Industrial Automation Sales,SENSOR LEAK DETECT 12-24VDC PNP,0,0,"168.30000","0","1","EX-F70","Active","Liquid Leakage","PNP - Open Collector","-"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,//media.digikey.com/Photos/Azoteq%20(Pty)%20Ltd/TPE48-P201-S.jpg,1790-1005-ND,TPE48-P201-S,Azoteq (Pty) Ltd,48MM ELLIPTICAL GESTURE TRACKPAD,5,0,"4.20000","0","1","IQ Switch®, ProxSense®","Active","Capacitive","Digital","0°C ~ 40°C"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,//media.digikey.com/Photos/Azoteq%20%28Pty%29%20Ltd/TPR54-P201-S.JPG,1790-1010-ND,TPR54-P201-S,Azoteq (Pty) Ltd,54MM ROUND GESTURE TRACKPAD,5,0,"4.75000","0","1","IQ Switch®, ProxSense®","Active","Capacitive","Digital","0°C ~ 40°C"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/Grove_Fingerprint_Sensor_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/101020057.jpg,1597-1118-ND,101020057,"Seeed Technology Co., Ltd",GROVE FINGERPRINT SENSOR,0,0,"50.90000","0","1","-","Active","Fingerprint","Serial","20°C ~ 50°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2902031_32_2906201_02.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2902031.jpg,277-11731-ND,2902032,Phoenix Contact,TRANSDUCER,1,9,"207.25000","0","1","-","Active","Analog to Frequency Converter","Frequency, PWM","-40°C ~ 70°C (TA)"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-006-Dry-Contact-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-DC-CF.jpg,1859-1034-ND,MNS2-9-W1-DC-CF,Monnit Corporation,ALTA WIRELESS DRY CONTACT SENSOR,5,0,"77.70000","0","1","-","Active","Dry Contact Sensor","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-042-5-VDC-Meter-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-VM-005.jpg,1859-1038-ND,MNS2-9-W1-VM-005,Monnit Corporation,ALTA WIRELESS VOLTAGE METERS - 0,1,0,"88.80000","0","1","-","Active","Voltage","Voltage, 900MHz","-40°C ~ 85°C"
https://monnit.blob.core.windows.net/content/documents/datasheets/ALTA/ADS-022-500-Volt-Meter-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-VM-500.jpg,1859-1047-ND,MNS2-9-W1-VM-500,Monnit Corporation,ALTA WIRELESS VOLTAGE METERS - 0,1,0,"88.80000","0","1","-","Active","Voltage","Voltage, 900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/sensors/MDS-029-1-Input-Pulse-Counter-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-PC-01.jpg,1859-1031-ND,MNS2-9-W1-PC-01,Monnit Corporation,ALTA WIRELESS PULSE COUNTERS (SI,1,0,"89.25000","0","1","-","Active","Pulse Counter","PNP - Open Collector, 900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-039-500-VAC-Detect-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-VD-DC.jpg,1859-1050-ND,MNS2-9-W1-VD-DC,Monnit Corporation,ALTA WIRELESS VOLTAGE DETECTION,1,0,"94.50000","0","1","-","Active","Voltage Detection","Voltage, 900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-013-Button-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W1-PB-ST.jpg,1859-1037-ND,MNS2-9-W1-PB-ST,Monnit Corporation,ALTA WIRELESS BUTTON PRESS SENSO,0,0,"94.50000","0","1","-","Active","Button Press Sensor","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-040-Water-Temperature-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-TS-WT-L03.jpg,1859-1015-ND,MNS2-9-W2-TS-WT-L03,Monnit Corporation,ALTA WIRELESS WATER TEMPERATURE,1,0,"105.00000","0","1","-","Active","Water Temperature Sensor","900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-039-500-VAC-Detect-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-VD-DC.jpg,1859-1051-ND,MNS2-9-W2-VD-DC,Monnit Corporation,ALTA WIRELESS VOLTAGE DETECTION,1,0,"120.75000","0","1","-","Active","Voltage Detection","Voltage, 900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-039-500-VAC-Detect-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-VD-AC.jpg,1859-1054-ND,MNS2-9-W2-VD-AC,Monnit Corporation,ALTA WIRELESS VOLTAGE DETECTION,1,0,"120.75000","0","1","-","Active","Voltage Detection","Voltage, 900MHz","-40°C ~ 85°C"
-,-,Z9902-ND,PH-1-10M,Omron Automation and Safety,ELECTRODE UNDERWATER SGL 10M,1,0,"123.70000","0","1","*","Active","-","-","-"
-,-,1661-1041-ND,WBP-9-00-01,Digital Six Labs,WHISKER BLOCK PROX US IT,0,0,"129.00000","0","1","*","Active","-","-","-"
-,//media.digikey.com/Photos/Omron%20Auto/PH-2-5M.jpg,Z9908-ND,PH-2-5M,Omron Automation and Safety,ELECTRODE UNDERWATER DUAL 5M,1,0,"129.59000","0","1","*","Active","-","-","-"
http://www.ia.omron.com/data_pdf/cat/ee-sa701_801_ds_e_4_2_csm662.pdf?_ga=2.79778526.895652443.1511373427-164165835.1480446319,//media.digikey.com/Photos/Omron%20Auto/EE-SA801R-1M.jpg,Z8143-ND,EE-SA801R 1M,Omron Automation and Safety,OPTO SENSOR PB PNP OC 1M,0,0,"153.09000","0","1","*","Active","-","-","-"
-,//media.digikey.com/Photos/Omron%20Auto/PH-1-20M.JPG,Z9903-ND,PH-1-20M,Omron Automation and Safety,ELECTRODE UNDERWATER SGL 20M,1,0,"187.11000","0","1","*","Active","-","-","-"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-039-500-VAC-Detect-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-IN-VD-AC.jpg,1859-1055-ND,MNS2-9-IN-VD-AC,Monnit Corporation,ALTA INDUSTRIAL WIRELESS VOLTAGE,1,0,"187.20000","0","1","-","Active","Voltage Detection","Voltage, 900MHz","-40°C ~ 85°C"
https://monnit.azureedge.net/content/documents/datasheets/ALTA/ADS-046-Water-Rope-Sensor-Data-Sheet.pdf,//media.digikey.com/Photos/Monnit-Corporation/MFG_MNS2-9-W2-WS-WR.jpg,1859-1027-ND,MNS2-9-W2-WS-WR,Monnit Corporation,ALTA WIRELESS WATER ROPE SENSOR,0,0,"201.60000","0","1","-","Active","Water Rope Sensor","900MHz","-40°C ~ 85°C"
-,//media.digikey.com/photos/Omron%20Auto/PH-1-40M.jpg,Z9904-ND,PH-1-40M,Omron Automation and Safety,ELECTRODE UNDERWATER SGL 40M,1,0,"291.06000","0","1","*","Active","-","-","-"
-,//media.digikey.com/Photos/Omron%20Auto/PH-2-5M.jpg,Z9907-ND,PH-2-30M,Omron Automation and Safety,ELECTRODE UNDERWATER DUAL 30M,1,0,"348.23000","0","1","*","Active","-","-","-"
-,//media.digikey.com/photos/Omron%20Auto/PH-1-40M.jpg,Z9905-ND,PH-1-50M,Omron Automation and Safety,ELECTRODE UNDERWATER SGL 50M,1,0,"353.43000","0","1","*","Active","-","-","-"
-,-,Z9260-ND,E32-D36T 2M,Omron Automation and Safety,SENSOR FIBER LQUID LEV,1,0,"401.94000","0","1","*","Active","-","-","-"
-,//media.digikey.com/photos/Omron%20Auto/PH-1-40M.jpg,Z9906-ND,PH-1-70M,Omron Automation and Safety,ELECTRODE UNDERWATER SGL 70M,1,0,"452.18000","0","1","*","Active","-","-","-"
-,//media.digikey.com/photos/Omron%20Auto/PH-2-90M.jpg,Z9909-ND,PH-2-60M,Omron Automation and Safety,ELECTRODE UNDERWATER DUAL 60M,1,0,"571.73000","0","1","*","Active","-","-","-"
-,//media.digikey.com/photos/Omron%20Auto/PH-1-40M.jpg,Z9901-ND,PH-1-100M,Omron Automation and Safety,ELECTRODE UNDERWATER SGL 100M,1,0,"613.31000","0","1","*","Active","-","-","-"
-,//media.digikey.com/photos/Omron%20Auto/PH-2-90M.jpg,Z9910-ND,PH-2-90M,Omron Automation and Safety,ELECTRODE UNDERWATER DUAL 90M,1,0,"821.21000","0","1","*","Active","-","-","-"
-,-,Z10288-ND,ZJ-SD100,Omron Automation and Safety,"ELECTROSTATIC SENSOR, 5-100MM",1,2,"944.44000","0","1","*","Active","-","-","-"
https://cdn.sick.com/media/pdf/8/68/368/dataSheet_TIM351-2134001_1067299_en.pdf,//media.digikey.com/Photos/Sick%20Photos/TIM351-2134001.jpg,1882-1389-ND,TIM351-2134001,"SICK, Inc.",SAFETY LASER AREA SCANNER,1,0,"2615.98000","0","1","-","Active","Infrared","PNP - Open Collector","-25°C ~ 50°C (TA)"
http://www.semicon.panasonic.co.jp/ds4/PNA4U73F_E.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_PNA4UxxF.jpg,PNA4U73F-ND,PNA4U73F,Panasonic Electronic Components,IC LASER POWER MONITOR SMD,0,0,"0.15488","0","5000","-","Not For New Designs","Laser Power Monitor","Voltage","-"
http://www.semicon.panasonic.co.jp/ds4/PNA4U62F_E.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_PNA4UxxF.jpg,PNA4U62F-ND,PNA4U62F,Panasonic Electronic Components,IC LASER POWER MONITOR SMD,0,0,"0.42032","0","2500","-","Not For New Designs","Laser Power Monitor","Voltage","-"
http://www.onsemi.com/pub/Collateral/ENA1823-D.PDF,-,LV0221CS-TLM-H-ND,LV0221CS-TLM-H,ON Semiconductor,IC LASER MONITOR 8-ODCSP,0,0,"0.66990","0","4000","-","Active","Front Monitoring (OE-IC)","Analog Voltage","-20°C ~ 85°C (TA)"
-,-,LV0229XA-NH-ND,LV0229XA-NH,ON Semiconductor,IC LASER MONITOR FRONT 8-ODCSP,0,0,"0.79300","0","5000","-","Active","Front Monitoring (OE-IC)","Analog Voltage","-20°C ~ 75°C (TA)"
https://dammedia.osram.info/media/resource/hires/osram-dam-2496464/SFH%207051.pdf,-,SFH7051-ND,SFH 7051,OSRAM Opto Semiconductors Inc.,CHIP ON BOARD BIOMON,0,0,"1.01103","0","3000","-","Not For New Designs","Oximeter/Heart Rate","Voltage","-40°C ~ 85°C (TA)"
https://www.allegromicro.com/~/media/Files/Datasheets/A16100-Datasheet.ashx,-,A16100PUCCTN-ND,A16100PUCCTN,"Allegro MicroSystems, LLC",DIFFERENTIAL CAM SENSOR IC,0,0,"1.28877","0","12000","-","Active","Camshaft Sensor","Analog Voltage","-40°C ~ 160°C (TA)"
-,-,A1694PKLN-RNZBD-N-T-ND,A1694PKLN-RNZBD-N-T,"Allegro MicroSystems, LLC",DIRECTION CRANK SENSOR,0,0,"1.95075","0","12000","*","Active","-","-","-"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,//media.digikey.com/Photos/Azoteq%20%28Pty%29%20Ltd/TPR40-V201-S.JPG,TPR40-V201-B-ND,TPR40-V201-B,Azoteq (Pty) Ltd,40MM ROUND GESTURE TRACKPAD - VA,0,0,"2.17600","0","100","ProxSense®","Active","Capacitive","Logic","0°C ~ 40°C"
https://datasheets.maximintegrated.com/en/ds/MAX32664.pdf,-,MAX32664GWEA+T-ND,MAX32664GWEA+T,Maxim Integrated,FIXED FUNCTION UC W/ BOOTLOADER,0,0,"2.60680","0","2500","-","Active","Biometric Sensor","I²C","-40°C ~ 105°C"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,//media.digikey.com/Photos/Azoteq%20%28Pty%29%20Ltd/TPR40-P101-S.JPG,TPR40-P101-B-ND,TPR40-P101-B,Azoteq (Pty) Ltd,40MM ROUND GESTURE TRACKPAD,0,0,"2.75200","0","100","ProxSense®","Active","Capacitive","Logic","0°C ~ 40°C"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,-,TPE48-P201-B-ND,TPE48-P201-B,Azoteq (Pty) Ltd,48MM ELLIPTICAL GESTURE TRACKPAD,0,0,"2.83200","0","100","ProxSense®","Active","Capacitive","Logic","0°C ~ 40°C"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,-,TPR48-P201-B-ND,TPR48-P201-B,Azoteq (Pty) Ltd,48MM ROUND GESTURE TRACKPAD,0,0,"2.99200","0","100","ProxSense®","Active","Capacitive","Logic","0°C ~ 40°C"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,-,TPS48-P201-B-ND,TPS48-P201-B,Azoteq (Pty) Ltd,48MM RECTANGLE GESTURE TRACKPAD,0,0,"3.00907","0","75","ProxSense®","Active","Capacitive","Logic","0°C ~ 40°C"
http://www.azoteq.com/images/stories/pdf/proxsense_i2c_trackpad_datasheet.pdf,-,TPS43-201A-B-ND,TPS43-201A-B,Azoteq (Pty) Ltd,43MM RECTANGLE TRACKPAD,0,0,"3.12000","0","100","ProxSense®","Active","Capacitive","Logic","0°C ~ 40°C"
-,//media.digikey.com/Photos/Austria%20Microsystems/N35P102.JPG,N35P102-ND,N35P102,ams,SW NAV JOYSTICK MOD CONTACTLESS,0,0,"3.15000","0","58","EasyPoint™","Active","Joystick","I²C","-"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,-,TPE60-P201-B-ND,TPE60-P201-B,Azoteq (Pty) Ltd,60MM ELLIPTICAL GESTURE TRACKPAD,0,0,"3.16800","0","100","ProxSense®","Active","Capacitive","Logic","0°C ~ 40°C"
http://www.azoteq.com/images/stories/pdf/proxsense_gpio_trackpad_datasheet.pdf,//media.digikey.com/Photos/Azoteq%20%28Pty%29%20Ltd/TPR54-P201-S.JPG,TPR54-P201-B-ND,TPR54-P201-B,Azoteq (Pty) Ltd,54MM ROUND GESTURE TRACKPAD,0,0,"3.20000","0","100","ProxSense®","Active","Capacitive","Logic","0°C ~ 40°C"
-,//media.digikey.com/Photos/Austria%20Microsystems/N35P103.jpg,N35P103-ND,N35P103,ams,SW NAV JOYSTICK MOD CONTACTLESS,0,0,"3.50707","0","58","EasyPoint™","Active","Joystick","I²C","-"
https://www.infineon.com/dgdl/SP27-General+Sensor+for+PMS_PB.PDF?fileId=db3a30433cabdd35013caef5f9975d5d,-,SP270252560XTMA1-ND,SP270252560XTMA1,Infineon Technologies,IC TIRE PRESSURE SENSOR PDSO-14,0,0,"3.78364","0","1000","-","Not For New Designs","Tire Pressure Monitoring (TPMS)","Digital","-40°C ~ 125°C (TA)"
https://www.infineon.com/dgdl/SP37_900kPa_PB.pdf?fileId=db3a3043382e8373013847cfd97d78a9,-,SP370251160XTMA3-ND,SP370251160XTMA3,Infineon Technologies,BOARD MOUNT PRESSURE SENSOR,0,0,"3.78364","0","1000","-","Active","Tire Pressure Monitoring (TPMS)","RF","-40°C ~ 125°C (TA)"
https://www.infineon.com/dgdl/Infineon-SP270-25-256-0-DS-v01_00-EN.pdf?fileId=5546d4625d5945ed015d7f3ea4c20074,-,SP270252560XTMA2-ND,SP270252560XTMA2,Infineon Technologies,TPMS,0,0,"3.78378","0","1000","-","Active","Tire Pressure Monitoring (TPMS)","Digital","-40°C ~ 125°C (TA)"
https://ams.com/documents/20143/36005/TSL1401CCS_DS000419_1-00.pdf,-,TSL1401CCS-LF-ND,TSL1401CCS-LF,ams,CSP,0,0,"4.07500","0","2800","*","Active","-","-","-"
http://www.azoteq.com/images/stories/pdf/proxsense_i2c_trackpad_datasheet.pdf,-,TPS65-201A-B-ND,TPS65-201A-B,Azoteq (Pty) Ltd,65MM RECTANGLE TRACKPAD,0,0,"4.16507","0","75","ProxSense®","Active","Capacitive","Logic","0°C ~ 40°C"
-,-,MAX86900AEFD+-ND,MAX86900AEFD+,Maxim Integrated,IC GEN BIO SENSOR OESIP,0,0,"4.97500","0","5096","*","Active","-","-","-"
https://www.infineon.com/dgdl/SP37_1300kPa_PB.pdf?fileId=db3a3043382e83730138566f83105c7c,-,SP370231560XTMA1-ND,SP370231560XTMA1,Infineon Technologies,IC TIRE PRESSURE SENSOR DSOSP-14,0,0,"5.76198","0","1000","-","Not For New Designs","Tire Pressure Monitoring (TPMS)","Digital","-40°C ~ 125°C (TA)"
https://datasheets.maximintegrated.com/en/ds/MAX30112.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0538;WG;24.jpg,MAX30112EWG+-ND,MAX30112EWG+,Maxim Integrated,IC SENSOR OXIMETER/HEARTRATE AFE,24,0,"5.78000","0","1","-","Active","Oximeter/Heart Rate","I²C","-40°C ~ 85°C"
https://www.melexis.com/-/media/files/documents/product-flyers/smart-antenna-demo-melexis.pdf,-,MLX91802KXZ-DBU-000-RE-ND,MLX91802KXZ-DBU-000-RE,Melexis Technologies NV,IC MICROCONTROL W/PRESSURE SENSE,0,0,"7.23307","0","1500","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13876-1-ND,FXTH87EG11DT1,NXP USA Inc.,TPMS E 7X7 450KPA X&Z,0,0,"7.84000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13876-6-ND,FXTH87EG11DT1,NXP USA Inc.,TPMS E 7X7 450KPA X&Z,0,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13870-1-ND,FXTH87EG02DT1,NXP USA Inc.,TPMS E 7X7 500KPA Z AXIS,0,0,"7.87000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13870-6-ND,FXTH87EG02DT1,NXP USA Inc.,TPMS E 7X7 500KPA Z AXIS,0,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13872-1-ND,FXTH87EG116T1,NXP USA Inc.,TPMS E 7X7 450KPA X&Z AXIS,0,0,"8.14000","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,//media.digikey.com/Photos/Freescale%20Photos/24%20QFN.jpg,568-13872-6-ND,FXTH87EG116T1,NXP USA Inc.,TPMS E 7X7 450KPA X&Z AXIS,0,0,"Digi-Reel","0","1","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
https://www.melexis.com/-/media/files/documents/datasheets/mlx75306-datasheet-melexis.pdf,//media.digikey.com/Photos/Melexis%20Photos/MLX75306KXZ.JPG,MLX75306KXZ-BAA-000-TU-ND,MLX75306KXZ-BAA-000-TU,Melexis Technologies NV,IC OPTICAL ARRAY 3RD GEN 16SOIC,0,0,"8.64407","0","1000","-","Active","Linear Optical Array","I²C, SPI","-"
https://www.melexis.com/-/media/files/documents/product-flyers/smart-antenna-demo-melexis.pdf,-,MLX91802KXZ-DBU-000-SP-ND,MLX91802KXZ-DBU-000-SP,Melexis Technologies NV,IC MICROCONTROL W/PRESSURE SENSE,0,0,"10.06103","0","39","-","Active","Tire Pressure Monitoring (TPMS)","RF","-"
-,-,2111396-1-ND,2111396-1,TE Connectivity AMP Connectors,"KIT, AMPTRAC SENSOR STRIP, 6P",0,0,"31.75200","0","5","*","Active","-","-","-"
http://www.ctonindustries.com/PRODUCTINFO/WBseries.pdf,-,WBWO-1-ND,WBWO-1,C-TON Industries,WATER LEAK DETRECTOR,0,0,"34.10000","0","1","*","Active","-","-","-"
http://www.ctonindustries.com/PRODUCTINFO/WBseries.pdf,-,WBWA-1-ND,WBWA-1,C-TON Industries,WATER LEAK DETRECTOR,0,0,"37.40000","0","1","*","Active","-","-","-"
