Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","For Measuring","Sensor Type","Current - Sensing","Number of Channels","Output","Sensitivity","Frequency","Linearity","Accuracy","Voltage - Supply","Response Time","Current - Supply (Max)","Operating Temperature","Polarization","Mounting Type","Package / Case","Supplier Device Package"
https://www.lem.com/sites/default/files/products_datasheets/hais_50_400-p_and_50_150-tp.pdf,//media.digikey.com/photos/LEM%20Photos/MFG_HAIS%20%23-P%20SERIES.jpg,398-1031-ND,HAIS 150-P,LEM USA Inc.,SENSOR CURRENT HALL 150A AC/DC,103,0,"25.30000","0","1","Tray","HAIS","Active","AC/DC","Hall Effect, Open Loop","150A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±0.5%","±1%","5V","5µs","19mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/has_50_600-s_e.pdf,//media.digikey.com/photos/LEM%20Photos/HAS%20300-S.JPG,398-1052-ND,HAS 300-S,LEM USA Inc.,SENSOR CURRENT HALL 300A AC/DC,176,0,"26.95000","0","1","Tray","HAS","Active","AC/DC","Hall Effect, Open Loop","300A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±1%","±1%","±15V","3µs","15mA","-10°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/has_50_600-s_e.pdf,//media.digikey.com/photos/LEM%20Photos/HAS%20600-S.JPG,398-1055-ND,HAS 600-S,LEM USA Inc.,SENSOR CURRENT HALL 600A AC/DC,108,0,"26.95000","0","1","Tray","HAS","Active","AC/DC","Hall Effect, Open Loop","600A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±1%","±1%","±15V","3µs","15mA","-10°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://sensing.honeywell.com/index.php?ci_id=49792,//media.digikey.com/photos/Honeywell%20Photos/CSDA1DA.JPG,480-3250-ND,CSDA1DA,Honeywell Sensing and Productivity Solutions,SENSOR CURRENT SWITCH 1A AC/DC,197,0,"36.85000","0","1","Bulk","CSDA","Active","AC/DC","Current Switch","1A","1","NPN","-","-","-","±0.5%","6V ~ 16V","100µs","12mA","-25°C ~ 85°C","Bidirectional","Connector","Module, Single Pass Through","-"
https://sensing.honeywell.com/honeywell-sensing-current-sensors-line-guide-005895-1-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/CSNX25.jpg,480-1996-ND,CSNX25,Honeywell Sensing and Productivity Solutions,SENSOR CURRENT MR 56A AC/DC,429,0,"39.84000","0","1","Bulk","CSN","Active","AC/DC","Magnetoresistive, Open Loop","56A","1","Ratiometric, Current","-","-","-","±0.24%","4.75V ~ 5.25V","0.2µs","12mA","-40°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://www.tamuracorp.com/electronics/jp/pdf/2015/02_L34SxxxD15_e.pdf,//media.digikey.com/photos/Tamura%20Photos/L34S1T0D15.JPG,MT7347-ND,L34S1T0D15,Tamura,SENSOR CURRENT HALL 1000A AC/DC,239,0,"44.29000","0","1","Bulk","L34SXXXD15","Active","AC/DC","Hall Effect, Open Loop","1000A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±0.5%","-","±15V","5µs","25mA","-30°C ~ 80°C","Bidirectional","Panel Mount","Module","-"
https://sensing.honeywell.com/honeywell-sensing-current-sensors-line-guide-005895-1-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/CSNE151.JPG,480-4830-ND,CSNE151,Honeywell Sensing and Productivity Solutions,SENSOR CURRENT HALL 36A AC/DC,402,0,"53.20000","0","1","Bulk","CSN","Active","AC/DC","Hall Effect, Closed Loop","36A","1","Ratiometric, Current","-","DC ~ 150kHz","±0.2%","±0.5%","±15V","1µs","10mA","0°C ~ 70°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://www.lem.com/sites/default/files/products_datasheets/la 205-s.pdf,//media.digikey.com/Photos/LEM%20Photos/LA-205-S.jpg,398-1120-ND,LA 205-S,LEM USA Inc.,SENSOR CURRENT HALL 200A AC/DC,258,0,"97.10000","0","1","Tray","LA","Active","AC/DC","Hall Effect, Closed Loop","200A","1","Ratiometric, Current","-","DC ~ 100kHz","±0.1%","±0.8%","±12V ~ 15V","1µs","20mA","-10°C ~ 85°C","Bidirectional","Chassis Mount","Module","-"
//media.digikey.com/pdf/Data%20Sheets/LEM%20USA%20PDFs/LA%2003%20..%2020-PB.pdf,//media.digikey.com/photos/LEM%20Photos/LA%2020-PB.jpg,398-1006-ND,LA 20-PB,LEM USA Inc.,SENSOR CURRENT HALL 20A AC/DC,125,0,"103.17000","0","1","Bulk","LA","Active","AC/DC","Hall Effect, Closed Loop","20A","1","Ratiometric, Voltage","-","DC ~ 150kHz","±1%","±1.5%","±15V","3µs","36.7mA","-10°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS709-Datasheet.ashx,//media.digikey.com/Renders/Allegro%20Microsystems%20Renders/24-QSOP.jpg,620-1681-2-ND,ACS709LLFTR-6BB-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 6A AC/DC,2500,0,"1.56800","0","2500","Tape & Reel (TR)","-","Not For New Designs","AC/DC","Hall Effect, Open Loop","6.5A","1","Ratiometric, Voltage","90mV/A","DC ~ 120kHz","±0.25%","±2%","3V ~ 5.5V","4µs","14.5mA","-40°C ~ 150°C","Bidirectional","Surface Mount","24-SSOP (0.154"", 3.90mm Width)","24-QSOP"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS709-Datasheet.ashx,//media.digikey.com/Renders/Allegro%20Microsystems%20Renders/24-QSOP.jpg,620-1681-1-ND,ACS709LLFTR-6BB-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 6A AC/DC,3507,0,"4.19000","0","1","Cut Tape (CT)","-","Not For New Designs","AC/DC","Hall Effect, Open Loop","6.5A","1","Ratiometric, Voltage","90mV/A","DC ~ 120kHz","±0.25%","±2%","3V ~ 5.5V","4µs","14.5mA","-40°C ~ 150°C","Bidirectional","Surface Mount","24-SSOP (0.154"", 3.90mm Width)","24-QSOP"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS709-Datasheet.ashx,//media.digikey.com/Renders/Allegro%20Microsystems%20Renders/24-QSOP.jpg,620-1681-6-ND,ACS709LLFTR-6BB-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 6A AC/DC,3507,0,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","AC/DC","Hall Effect, Open Loop","6.5A","1","Ratiometric, Voltage","90mV/A","DC ~ 120kHz","±0.25%","±2%","3V ~ 5.5V","4µs","14.5mA","-40°C ~ 150°C","Bidirectional","Surface Mount","24-SSOP (0.154"", 3.90mm Width)","24-QSOP"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS716-Datasheet.ashx,//media.digikey.com/Photos/Allegro%20Microsystems/MFG-620;16SOIC-7.5;LA;16.jpg,620-1526-2-ND,ACS716KLATR-12CB-NL-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 12.5A AC/DC,6000,0,"2.10250","0","1000","Tape & Reel (TR)","-","Last Time Buy","AC/DC","Hall Effect, Open Loop","12.5A","1","Ratiometric, Voltage","37mV/A","DC ~ 120kHz","±0.25%","±2.7%","3V ~ 3.6V","4µs","11mA","-40°C ~ 125°C","Bidirectional","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS716-Datasheet.ashx,//media.digikey.com/Photos/Allegro%20Microsystems/MFG-620;16SOIC-7.5;LA;16.jpg,620-1526-1-ND,ACS716KLATR-12CB-NL-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 12.5A AC/DC,6611,0,"5.42000","0","1","Cut Tape (CT)","-","Last Time Buy","AC/DC","Hall Effect, Open Loop","12.5A","1","Ratiometric, Voltage","37mV/A","DC ~ 120kHz","±0.25%","±2.7%","3V ~ 3.6V","4µs","11mA","-40°C ~ 125°C","Bidirectional","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS716-Datasheet.ashx,//media.digikey.com/Photos/Allegro%20Microsystems/MFG-620;16SOIC-7.5;LA;16.jpg,620-1526-6-ND,ACS716KLATR-12CB-NL-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 12.5A AC/DC,6611,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","AC/DC","Hall Effect, Open Loop","12.5A","1","Ratiometric, Voltage","37mV/A","DC ~ 120kHz","±0.25%","±2.7%","3V ~ 3.6V","4µs","11mA","-40°C ~ 125°C","Bidirectional","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS710-Datasheet.ashx,//media.digikey.com/Photos/Allegro%20Microsystems/MFG-620;16SOIC-7.5;LA;16.jpg,620-1682-2-ND,ACS710KLATR-6BB-NL-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 6A AC/DC,2000,0,"2.10250","0","1000","Tape & Reel (TR)","-","Last Time Buy","AC/DC","Hall Effect, Open Loop","6A","1","Ratiometric, Voltage","151mV/A","DC ~ 120kHz","±0.25%","±1.6%","3V ~ 5.5V","4µs","14.5mA","-40°C ~ 125°C","Bidirectional","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS710-Datasheet.ashx,//media.digikey.com/Photos/Allegro%20Microsystems/MFG-620;16SOIC-7.5;LA;16.jpg,620-1682-1-ND,ACS710KLATR-6BB-NL-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 6A AC/DC,3010,0,"5.42000","0","1","Cut Tape (CT)","-","Last Time Buy","AC/DC","Hall Effect, Open Loop","6A","1","Ratiometric, Voltage","151mV/A","DC ~ 120kHz","±0.25%","±1.6%","3V ~ 5.5V","4µs","14.5mA","-40°C ~ 125°C","Bidirectional","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS710-Datasheet.ashx,//media.digikey.com/Photos/Allegro%20Microsystems/MFG-620;16SOIC-7.5;LA;16.jpg,620-1682-6-ND,ACS710KLATR-6BB-NL-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 6A AC/DC,3010,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","AC/DC","Hall Effect, Open Loop","6A","1","Ratiometric, Voltage","151mV/A","DC ~ 120kHz","±0.25%","±1.6%","3V ~ 5.5V","4µs","14.5mA","-40°C ~ 125°C","Bidirectional","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdrv421,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-43158-2-ND,DRV421RTJT,Texas Instruments,IC FLUXGATE SENSOR 20WQFN,250,10000,"3.87092","0","250","Tape & Reel (TR)","-","Active","AC/DC","Flux Gate, Closed Loop","-","1","Ratiometric, Voltage","-","-","±0.3%","±0.02%","3V ~ 5.5V","-","-","-40°C ~ 125°C","Bidirectional","Surface Mount","20-WFQFN Exposed Pad","20-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdrv421,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-43158-1-ND,DRV421RTJT,Texas Instruments,IC FLUXGATE SENSOR 20WQFN,945,10001,"7.14000","0","1","Cut Tape (CT)","-","Active","AC/DC","Flux Gate, Closed Loop","-","1","Ratiometric, Voltage","-","-","±0.3%","±0.02%","3V ~ 5.5V","-","-","-40°C ~ 125°C","Bidirectional","Surface Mount","20-WFQFN Exposed Pad","20-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fdrv421,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-43158-6-ND,DRV421RTJT,Texas Instruments,IC FLUXGATE SENSOR 20WQFN,945,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","AC/DC","Flux Gate, Closed Loop","-","1","Ratiometric, Voltage","-","-","±0.3%","±0.02%","3V ~ 5.5V","-","-","-40°C ~ 125°C","Bidirectional","Surface Mount","20-WFQFN Exposed Pad","20-QFN (4x4)"
https://www.melexis.com/-/media/files/documents/datasheets/mlx91208-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX91208LDC-CAV-000-SP-ND,MLX91208LDC-CAV-000-SP,Melexis Technologies NV,SENSOR CURRENT HALL 60MT AC/DC,999,0,"4.56000","0","1","Bulk","Triaxis®","Active","AC/DC","Hall Effect, Open Loop","-","1","Ratiometric, Voltage (Selectable)","40mV/mT","DC ~ 200kHz","±0.75%","±0.1%","4.5V ~ 5.5V","3µs","14mA","-40°C ~ 125°C","Bidirectional","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx91210-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/413;16SOIC-7.5;DK;16.jpg,MLX91210KDF-CAS-102-SP-ND,MLX91210KDF-CAS-102-SP,Melexis Technologies NV,PLUG & POWER CURRENT SENSOR IC I,161,0,"4.56000","0","1","Bulk","-","Active","AC/DC","Hall Effect, Open Loop","50A","-","Ratiometric, Voltage","40mV/A","DC ~ 100kHz","±0.5%","-","4.5V ~ 5.5V","5µs","14mA","-40°C ~ 125°C","Bidirectional","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx91208-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX91208LDC-CAL-000-SP-ND,MLX91208LDC-CAL-000-SP,Melexis Technologies NV,SENSOR CURRENT HALL 7.5MT AC/DC,131,0,"4.56000","0","1","Bulk","Triaxis®","Active","AC/DC","Hall Effect, Open Loop","-","1","Ratiometric, Voltage (Selectable)","250mV/mT","DC ~ 200kHz","±0.75%","±0.1%","4.5V ~ 5.5V","3µs","14mA","-40°C ~ 125°C","Bidirectional","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx91206-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX91206LDC-CAH-002-TU-ND,MLX91206LDC-CAH-002-TU,Melexis Technologies NV,SENSOR CURRENT HALL 25MT AC/DC,179,0,"5.25000","0","1","Tube","Triaxis®","Active","AC/DC","Hall Effect, Open Loop","25mT","1","Ratiometric, Voltage or PWM (Selectable)","170mV/mT","DC ~ 90kHz","±0.5%","±1%","4.5V ~ 5.5V","8µs","12mA","-40°C ~ 150°C","Bidirectional","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.akm.com/akm/en/file/datasheet/CQ-2334.pdf,//media.digikey.com/Photos/AKM%20Semiconductor/CQ2233.jpg,974-1107-5-ND,CQ2334,AKM Semiconductor Inc.,SENSOR CURRENT HALL 50A AC/DC,901,0,"7.13000","0","1","Tray","CQ","Active","AC/DC","Hall Effect, Open Loop","54A","1","Ratiometric, Voltage","40mV/A","300kHz","±1%","1%","4.5V ~ 5.5V","1µs","11mA","-40°C ~ 110°C","Bidirectional","Through Hole","Module","-"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS758-Datasheet.ashx,//media.digikey.com/photos/Allegro%20Microsystems/ACS758KCB-150B-PSS-T.jpg,620-1324-ND,ACS758KCB-150B-PSS-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 150A AC/DC,3365,0,"7.18000","0","1","Tube","Automotive, AEC-Q100","Not For New Designs","AC/DC","Hall Effect, Open Loop","150A","1","Ratiometric, Voltage","13.3mV/A","DC ~ 120kHz","±1%","±1.6%","3V ~ 5.5V","4µs","13.5mA","-40°C ~ 125°C","Bidirectional","Through Hole","5-CB Straight Leads, PSS","5-CB Module"
https://www.akm.com/akm/en/file/datasheet/CQ-2092.pdf,//media.digikey.com/Photos/AKM%20Semiconductor/CQ2092.JPG,974-1096-5-ND,CQ2092,AKM Semiconductor Inc.,SENSOR CURRENT HALL 20A AC/DC,1889,0,"7.48000","0","1","Tray","CQ","Active","AC/DC","Hall Effect, Open Loop","21A","1","Ratiometric, Voltage","100mV/A","400kHz","±1%","±1%","4.5V ~ 5.5V","1µs","9mA","-40°C ~ 90°C","Bidirectional","Through Hole","Module","-"
https://www.akm.com/akm/en/file/datasheet/CQ-206B.pdf,//media.digikey.com/photos/AKM%20Semiconductor/CQ206x.JPG,974-1095-5-ND,CQ206B,AKM Semiconductor Inc.,SENSOR CURRENT HALL 50A AC/DC,742,0,"7.82000","0","1","Tray","CQ","Active","AC/DC","Hall Effect, Open Loop","45A","1","Ratiometric, Voltage","90mV/A","400kHz","±1%","±1%","4.5V ~ 5.5V","1µs","9mA","-40°C ~ 90°C","Unidirectional","Through Hole","Module","-"
https://www.akm.com/akm/en/file/datasheet/CQ-2063.pdf,//media.digikey.com/Photos/AKM%20Semiconductor/CQ2063.jpg,974-1090-5-ND,CQ2063,AKM Semiconductor Inc.,SENSOR CURRENT HALL 50A AC/DC,675,0,"7.82000","0","1","Tray","CQ","Active","AC/DC","Hall Effect, Open Loop","35A","1","Ratiometric, Voltage","60mV/A","400kHz","±1%","±1%","4.5V ~ 5.5V","1µs","9mA","-40°C ~ 90°C","Bidirectional","Through Hole","Module","-"
https://www.allegromicro.com/~/media/Files/Datasheets/ACS759-Datasheet.ashx,//media.digikey.com/Photos/Allegro%20Microsystems/ACS758LCB-50U-PFF-T.JPG,620-1464-5-ND,ACS759KCB-150B-PFF-T,"Allegro MicroSystems, LLC",SENSOR CURRENT HALL 150A AC/DC,1340,0,"7.98000","0","1","Tube","-","Not For New Designs","AC/DC","Hall Effect, Open Loop","150A","1","Ratiometric, Voltage","8.8mV/A","DC ~ 120kHz","±1%","±4%","3V ~ 3.6V","4µs","13.5mA","-40°C ~ 125°C","Bidirectional","Through Hole","5-CB Formed Leads, PFF","5-CB Module"
https://www.tamuracorp.com/electronics/jp/pdf/l18p_d15_2_e.pdf,//media.digikey.com/photos/Tamura%20Photos/L18P010D15.jpg,MT7313-ND,L18P010D15,Tamura,SENSOR CURRENT HALL 10A AC/DC,240,0,"11.26000","0","1","Bulk","-","Active","AC/DC","Hall Effect, Open Loop","10A","1","Ratiometric, Voltage","-","DC ~ 100kHz","±1%","-","±15V","5µs","15mA","-30°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/hlsr-sm_sp33_series.pdf,//media.digikey.com/Photos/LEM%20Photos/HLSR-SM.JPG,398-1137-ND,HLSR 20-SM/SP33,LEM USA Inc.,SENSOR CURRENT HALL 20A AC/DC,507,0,"12.26000","0","1","Tray","HLSR-P","Active","AC/DC","Hall Effect, Open Loop","20A","1","Ratiometric, Voltage","40mV/A","400kHz","±0.5%","±1%","3.3V","2.5µs","25mA","-40°C ~ 105°C","Bidirectional","Surface Mount","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/hlsr-sm_series.pdf,//media.digikey.com/Photos/LEM%20Photos/HLSR-SM.JPG,398-1130-ND,HLSR 50-SM,LEM USA Inc.,SENSOR CURRENT HALL 50A AC/DC,134,0,"12.26000","0","1","Tray","HLSR-P","Active","AC/DC","Hall Effect, Open Loop","50A","1","Ratiometric, Voltage","16mV/A","400kHz","±0.5%","±1%","5V","2.5µs","25mA","-40°C ~ 105°C","Bidirectional","Surface Mount","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/hlsr-p_sp33_series.pdf,//media.digikey.com/Photos/LEM%20Photos/HLSR-P%20SERIES.JPG,398-1134-ND,HLSR 40-P/SP33,LEM USA Inc.,SENSOR CURRENT HALL 40A AC/DC,114,0,"12.26000","0","1","Tray","HLSR-P","Active","AC/DC","Hall Effect, Open Loop","40A","1","Ratiometric, Voltage","20mV/A","400kHz","±0.5%","±1%","3.3V","2.5µs","25mA","-40°C ~ 105°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/ho-np_sp33-1000_series.pdf,//media.digikey.com/Photos/LEM%20Photos/HO-25-NP%5ESP33-0000.jpg,398-1146-ND,HO 25-NP/SP33-1000,LEM USA Inc.,SENSOR CURRENT HALL 25A AC/DC,391,0,"14.09000","0","1","Tray","HO-NP-0000","Active","AC/DC","Hall Effect, Open Loop","25A","1","Ratiometric, Voltage","-","DC ~ 250kHz","±0.5%","±1%","3.3V","3.5µs","25mA","-40°C ~ 105°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/ho-np-0000_series.pdf,//media.digikey.com/Photos/LEM%20Photos/HO-8-NP-0000.jpg,398-1141-ND,HO 8-NP-0000,LEM USA Inc.,SENSOR CURRENT HALL 8A AC/DC,190,0,"14.09000","0","1","Tray","HO-NP-0000","Active","AC/DC","Hall Effect, Open Loop","8A","1","Ratiometric, Voltage","-","DC ~ 250kHz","±0.5%","±1%","5V","3.5µs","25mA","-40°C ~ 105°C","Bidirectional","Through Hole","Module","-"
https://www.tamuracorp.com/electronics/current_sensor/pdf/s22p_s05_2.pdf,//media.digikey.com/Photos/Tamura%20Photos/S2P%20HALL%20SERIES.JPG,MT7320-ND,S22P025S05,Tamura,SENSOR CURRENT HALL 25A AC/DC,900,0,"15.24000","0","1","Bulk","-","Active","AC/DC","Hall Effect, Closed Loop","25A","1","Ratiometric, Voltage","-","DC ~ 100kHz","±0.2%","-","5V","1µs","12.5mA","-10°C ~ 85°C","Bidirectional","Through Hole","Module","-"
https://sensing.honeywell.com/honeywell-sensing-current-sensors-line-guide-005895-1-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/CSLH3A45.jpg,480-1995-ND,CSLH3A45,Honeywell Sensing and Productivity Solutions,SENSOR CURRENT HALL 45A AC/DC,791,0,"15.63000","0","1","Bulk","CSLH","Active","AC/DC","Hall Effect, Open Loop","45A","1","Ratiometric, Voltage","18.5mV/N","-","-","-","4.5V ~ 10.5V","3µs","11mA","-25°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://www.tamuracorp.com/electronics/jp/pdf/l08p_d15_e.pdf,//media.digikey.com/photos/Tamura%20Photos/OLC%20SENSORS%20FIG.3%20LO8P%20SERIES.JPG,MT7190-ND,L08P150D15,Tamura,SENSOR CURRENT HALL 150A AC/DC,468,0,"16.66000","0","1","Bulk","-","Active","AC/DC","Hall Effect, Open Loop","150A","1","Ratiometric, Voltage","-","DC ~ 100kHz","±1%","-","±15V","10µs","12mA","-10°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://www.lem.com/sites/default/files/products_datasheets/hy_5_25-p.pdf,//media.digikey.com/Photos/LEM%20Photos/HY-25-P.jpg,398-1105-ND,HY 25-P,LEM USA Inc.,SENSOR CURRENT HALL 25A AC/DC,307,0,"24.53000","0","1","Tray","HY","Active","AC/DC","Hall Effect, Open Loop","25A","1","Ratiometric, Voltage","-","DC ~ 50kHz","±1%","±1%","±12V ~ 15V","3µs","10mA","-10°C ~ 80°C","Bidirectional","Through Hole","Module","-"
https://sensing.honeywell.com/index.php?ci_id=49792,//media.digikey.com/photos/Honeywell%20Photos/CSDA1BA.JPG,480-3249-ND,CSDA1BA,Honeywell Sensing and Productivity Solutions,SENSOR CURRENT SWITCH 1A AC/DC,287,0,"26.95000","0","1","Bulk","CSDA","Active","AC/DC","Current Switch","1A","1","NPN","-","-","-","±0.5%","6V ~ 16V","100µs","12mA","-25°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
http://sensing.honeywell.com/index.php?ci_id=49794,//media.digikey.com/Photos/Honeywell%20Photos/CSLA1CE.JPG,480-4818-ND,CSLA1CD,Honeywell Sensing and Productivity Solutions,SENSOR CURRENT HALL 57A AC/DC,191,0,"29.22000","0","1","Bulk","CSLA","Active","AC/DC","Hall Effect, Open Loop","57A","1","Ratiometric, Voltage","49.6mV/N","-","-","-","8V ~ 16V","3µs","19mA","-25°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
http://sensing.honeywell.com/index.php?ci_id=49794,//media.digikey.com/Photos/Honeywell%20Photos/CSLA2GF.JPG,480-4828-ND,CSLA2GF,Honeywell Sensing and Productivity Solutions,SENSOR CURRENT HALL 125A AC/DC,110,0,"37.07000","0","1","Bulk","CSLA","Active","AC/DC","Hall Effect, Open Loop","125A","1","Ratiometric, Voltage","19.6mV/N","-","-","-","6V ~ 12V","3µs","20mA","-25°C ~ 85°C","Bidirectional","Through Hole","Module, Single Pass Through","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20310500101_100511460DRW000B.pdf,//media.digikey.com/Photos/Harting/20310x00101.JPG,1195-3567-ND,20310500101,HARTING,SENSOR CURRENT HALL 500A AC,27,0,"125.76000","0","1","Bulk","-","Active","AC/DC","Hall Effect, Closed Loop","500A","1","Ratiometric, Voltage","-","100kHz","±0.1%","±0.6%","15V ~ 24V","1µs","24mA","-40°C ~ 85°C","Bidirectional","Panel Mount","Module, Single Pass Through","-"
https://www.tamuracorp.com/electronics/jp/pdf/2015/11_S29SxxxD24_e.pdf,//media.digikey.com/Photos/Tamura%20Photos/MFG_S29S1T0D24Z.jpg,MT7423-ND,S29S1T0D24Z,Tamura,SENSOR,47,0,"126.45000","0","1","Bulk","-","Active","AC/DC","Hall Effect, Closed Loop","1000A","1","Ratiometric, Current","-","DC ~ 100kHz","±0.1%","±0.1%","±15V ~ 24V","1µs","200mA","-40°C ~ 85°C","Bidirectional","-","Module, Single Pass Through","-"
https://www.melexis.com/-/media/files/documents/datasheets/mlx91207-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX91207LDC-CAA-007-TU-ND,MLX91207LDC-CAA-007-TU,Melexis Technologies NV,SENSOR CURRENT HALL 10MT AC/DC,156,0,"4.30000","0","1","Tube","-","Active","AC/DC","Hall Effect, Open Loop","45mT","1","Ratiometric, Voltage (Selectable)","10mV/mT","DC ~ 60kHz","±0.1%","±0.1%","5V","8µs","12mA","-40°C ~ 150°C","Bidirectional","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.melexis.com/-/media/files/documents/datasheets/mlx91206-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,MLX91206LDC-CAL-002-TU-ND,MLX91206LDC-CAL-002-TU,Melexis Technologies NV,SENSOR CURRENT HALL 10MT AC/DC,1036,0,"5.25000","0","1","Tube","Triaxis®","Active","AC/DC","Hall Effect, Open Loop","10mT","1","Ratiometric, Voltage or PWM (Selectable)","380mV/mT","DC ~ 90kHz","±0.5%","±1%","5V","8µs","12mA","-40°C ~ 150°C","Bidirectional","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
