Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Output Type","Direction","Frequency Range","Sensitivity","S/N Ratio","Impedance","Voltage - Rated","Voltage Range","Current - Supply","Port Location","Ratings","Termination","Size / Dimension","Height (Max)","Shape"
https://www.cui.com/product/resource/digikeypdf/cmc-9745-44p.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-9745-44P.jpg,102-4103-ND,CMC-9745-44P,CUI Inc.,MIC COND ANALOG OMNI -44DB 9.7MM,525,0,"0.79000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-44dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","3V","3V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.183"" (4.65mm)","Circular"
http://www.puiaudio.com/pdf/ANM-5254L-LW100-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_ANM-5254L-LW100-R.jpg,668-1490-ND,ANM-5254L-LW100-R,"PUI Audio, Inc.",MIC COND ANALOG NOISE CAN -54DB,990,0,"1.42000","0","1","Bulk","ANM","Active","Electret Condenser","Analog","Noise Cancelling","100Hz ~ 10kHz","-54dB ±4dB","55dB","680 Ohms","1.5V","1.5V ~ 10V","500µA","Top","-","Wire Leads","0.382"" Dia (9.70mm)","0.205"" (5.20mm)","Circular"
http://www.puiaudio.com/pdf/AOM-6738L-LW100-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AOM-6738L-LW100-R.jpg,668-1491-ND,AOM-6738L-LW100-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -38DB,525,0,"1.42000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","50Hz ~ 16kHz","-38dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","Wire Leads","0.382"" Dia (9.70mm)","0.264"" (6.70mm)","Circular"
http://www.puiaudio.com/pdf/POM-2245L-C10-R.pdf,//media.digikey.com/Photos/PUI%20Audio/POM-2245L-C10-R.JPG,668-1389-ND,POM-2245L-C10-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -45DB,626,0,"1.54000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","-","-45dB ±4dB","55dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.106"" (2.70mm)","Circular"
https://www.mspindy.com/Specifications/PMOF-9745W-42UQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMOF-9745W-42UQ.jpg,458-1546-ND,PMOF-9745W-42UQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -42DB 9.7X4.5,443,0,"1.66000","0","1","Bulk","PMOF","Active","Magnetic","Analog","Omnidirectional","20Hz ~ 16kHz","-42dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","3V","1.1V ~ 10V","500µA","Top","-","Wire Leads","0.382"" Dia (9.70mm)","0.197"" (5.00mm)","Circular"
http://www.puiaudio.com/pdf/AUM-5047L-3-LW100-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AUM-5047L-3-LW100-R.jpg,668-1492-ND,AUM-5047L-3-LW100-R,"PUI Audio, Inc.",MIC COND ANALOG UNI -47DB,108,0,"1.92000","0","1","Bulk","AUM","Active","Electret Condenser","Analog","Unidirectional","100Hz ~ 10kHz","-47dB ±4dB","55dB","680 Ohms","1.5V","1.5V ~ 10V","500µA","Top","-","Wire Leads","0.382"" Dia (9.70mm)","0.205"" (5.20mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-3015-44t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-3015-44T.jpg,102-4086-ND,CMC-3015-44T,CUI Inc.,MIC COND ANALOG OMNI -44DB 3MM,743,0,"1.97000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-44dB ±3dB @ 94dB SPL","56dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.118"" Dia (3.00mm)","0.067"" (1.70mm)","Circular"
http://www.puiaudio.com/pdf/PUM-3546L-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/PUM-3546L-R.jpg,668-1175-ND,PUM-3546L-R,"PUI Audio, Inc.",MIC COND ANALOG UNI -46DB,75,0,"2.07000","0","1","Bulk","PUM","Active","Electret Condenser","Analog","Unidirectional","30Hz ~ 15kHz","-46dB ±3dB","55dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.146"" (3.70mm)","Circular"
https://www.soberton.com/wp-content/uploads/2019/02/EM-9745UN-14-Feb-2019.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-9745UN.jpg,433-1191-ND,EM-9745UN,Soberton Inc.,MIC COND ANLG NC -42DB 9.7MM D,820,0,"2.12000","0","1","-","EM","Active","Electret Condenser","Analog","Noise Cancelling","200Hz ~ 10kHz","-42dB ±3dB @ 94dB SPL","58dB","-","-","-","500µA","Top","IP50 - Dust Protection","Solder Pads","0.382"" Dia (9.70mm)","0.177"" (4.50mm)","Circular"
http://www.puiaudio.com/pdf/ANM-5054L-2-R.pdf,//media.digikey.com/Photos/PUI%20Audio/ANM-5054L-2-R.JPG,668-1413-ND,ANM-5054L-2-R,"PUI Audio, Inc.",MIC COND ANALOG NOISE CAN -54DB,468,0,"2.17000","0","1","Bulk","ANM","Active","Electret Condenser","Analog","Noise Cancelling","-","-54dB ±4dB","55dB","680 Ohms","1.5V","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.205"" (5.20mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-4015-25l100.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-4015-25L100.jpg,102-4640-ND,CMC-4015-25L100,CUI Inc.,MIC COND ANALOG OMNI -25DB,715,0,"2.30000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-25dB ±3dB @ 94dB SPL","62dB","2.2 kOhms","3V","3V ~ 10V","500µA","Top","-","Wire Leads","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
https://www.knowles.com/docs/default-source/model-downloads/nr-23160-000.pdf,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/NR-23160.jpg,423-1010-ND,NR-23160-000,Knowles,MIC COND ANALOG NOISE CAN -52DB,81,0,"23.07000","0","1","Bulk","NR","Active","Electret Condenser","Analog","Noise Cancelling","100Hz ~ 4kHz","-52dB ±3dB @ 74dB SPL","-","2.5 kOhms","1.3V","1.3V ~ 10V","200µA","Top","-","Solder Pads","0.219"" L x 0.157"" W (5.56mm x 3.99mm)","0.089"" (2.26mm)","Rectangular"
-,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/EM-23046-P16.jpg,423-1062-ND,EM-23046-P16,Knowles,MIC COND ANALOG OMNI -56DB,29,0,"26.73000","0","1","Bulk","EM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 10kHz","-56dB ±3dB @ 74dB SPL","-","4.4 kOhms","1.3V","1.3V ~ 3V","50µA","Side","-","Wire Leads","0.141"" L x 0.141"" W (3.57mm x 3.57mm)","0.090"" (2.28mm)","Square"
-,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/EK-23024-P07.JPG,423-1098-ND,EK-23024-P07,Knowles,MIC COND ANALOG OMNI -53DB,47,0,"46.47000","0","1","Bulk","EK","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 10kHz","-53dB ±2dB @ 74dB SPL","-","4.4 kOhms","1.3V","1.3V ~ 10V","50µA","Side","-","Wire Leads","0.219"" L x 0.157"" W (5.56mm x 3.99mm)","0.089"" (2.26mm)","Rectangular"
https://www.knowles.com/docs/default-source/model-downloads/fb-bw-30335-000.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/FB-BW-30335-000.jpg,423-1414-ND,FB-BW-30335-000,Knowles,BOOM ASSEMBLY,50,0,"55.69000","0","1","Bulk","FB-BW","Active","Boom","Analog","Noise Cancelling","300Hz ~ 4kHz","-59dB ±4dB @ 74dB SPL","-","2.2 kOhms","1.3V","1.3V ~ 10V","300µA","Bottom, Top","IP67 - Dust Tight, Waterproof","Wire Leads","0.315"" Dia (8.00mm)","0.185"" (4.70mm)","Circular"
https://www.mspindy.com/Specifications/PMOF-9745S-42UQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMOF-9745S-42UQ-%28top%29.jpg,458-1545-ND,PMOF-9745S-42UQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -42DB 9.7X4.5,179,0,"0.76000","0","1","Bulk","PMOF","Active","Magnetic","Analog","Omnidirectional","20Hz ~ 16kHz","-42dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","3V","1.1V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.197"" (5.00mm)","Circular"
https://www.mspindy.com/Specifications/PMO-4015SN-42UQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMO-4015SN-42UQ-%28top%29.jpg,458-1535-ND,PMO-4015SN-42UQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -42DB 4X1.5MM,138,0,"0.89000","0","1","Bulk","PMO","Active","Magnetic","Analog","Omnidirectional","50Hz ~ 12kHz","-42dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","Solder Pads","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
//media.digikey.com/pdf/Data%20Sheets/Mallory%20Sonalert%20PDFs/PMOF-9767NS-40DQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMOF-9767NS-40DQ-%28top%29.jpg,458-1548-ND,PMOF-9767NS-40DQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -40DB 9.7X6.7,349,0,"1.07000","0","1","Bulk","PMOF","Active","Magnetic","Analog","Omnidirectional","50Hz ~ 20kHz","-40dB ±2dB @ 94dB SPL","58dB","2.2 kOhms","4.5V","1V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.272"" (6.90mm)","Circular"
https://www.mspindy.com/Specifications/PMOF-6050P-36UQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMOF-6050P-36UQ.JPG,458-1542-ND,PMOF-6050P-36UQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -36DB 6X5MM,621,0,"1.11000","0","1","Bulk","PMOF","Active","Magnetic","Analog","Omnidirectional","20Hz ~ 16kHz","-36dB ±2dB @ 94dB SPL","58dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.213"" (5.40mm)","Circular"
http://www.puiaudio.com/pdf/AOM-6746P-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AOM-6746P-R.jpg,668-1418-ND,AOM-6746P-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -46DB,838,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-46dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.272"" (6.90mm)","Circular"
http://www.puiaudio.com/pdf/AOM-4542P-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AOM-4542P-R.jpg,668-1484-ND,AOM-4542P-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,460,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-42dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.185"" (4.70mm)","Circular"
http://www.puiaudio.com/pdf/AOM-4546L-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AOM-4546L-R.jpg,668-1293-ND,AOM-4546L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -46DB,440,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 15kHz","-46dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.185"" (4.70mm)","Circular"
http://www.puiaudio.com/pdf/AOM-6545L-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AOM-6545L-R.jpg,668-1427-ND,AOM-6545L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -45DB,419,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-45dB ±2dB","60dB","1 kOhms","4.5V","4.5V ~ 10V","500µA","Top","-","Solder Pads","0.370"" Dia (9.40mm)","0.264"" (6.70mm)","Circular"
http://www.puiaudio.com/pdf/AOM-4540P-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AOM-4540P-R.jpg,668-1499-ND,AOM-4540P-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -40DB,306,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-40dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","PC Pins","0.382"" Dia (9.70mm)","0.185"" (4.70mm)","Circular"
http://www.puiaudio.com/pdf/AOM-4542L-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AOM-4542L-R.jpg,668-1417-ND,AOM-4542L-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,278,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-42dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.185"" (4.70mm)","Circular"
http://www.puiaudio.com/pdf/AOM-4540P-NF-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AOM-4540P-NF-R.jpg,668-1394-ND,AOM-4540P-NF-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -40DB,202,0,"1.14000","0","1","Bulk","AOM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-40dB ±3dB","60dB","2.2 kOhms","1.5V","1.5V ~ 10V","500µA","Top","-","Solder Pads","0.382"" Dia (9.70mm)","0.185"" (4.70mm)","Circular"
https://www.soberton.com/wp-content/uploads/2019/02/EM-6027-14-Feb-2019.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-6027.JPG,433-1101-ND,EM-6027,Soberton Inc.,MIC COND ANALOG OMNI,153,0,"1.16000","0","1","Tray","EM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 15kHz","-43dB ±5dB @ 94dB SPL","58dB","2.2 kOhms","2V","-","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
https://www.mspindy.com/Specifications/PMO-4530PN-47UQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMOF-6027WN-44KDQ.JPG,458-1536-ND,PMO-4530PN-47UQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -47DB 4.5X3MM,219,0,"1.22000","0","1","Bulk","PMO","Active","Magnetic","Analog","Omnidirectional","20Hz ~ 16kHz","-47dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","PC Pins","0.177"" Dia (4.50mm)","0.126"" (3.20mm)","Circular"
https://www.soberton.com/wp-content/uploads/2019/02/EM-4015-BC-14-Feb-2019.pdf,//media.digikey.com/Photos/Soberton%20Photos/EM-4015-BC.JPG,433-1107-ND,EM-4015-BC,Soberton Inc.,MICROPHONE,827,0,"1.42000","0","1","Tray","EM","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 15kHz","-44dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","Solder Pads","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
https://www.mspindy.com/Specifications/PMO-6022PN-48KDQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMO-6022PN-48KDQ.JPG,458-1537-ND,PMO-6022PN-48KDQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -48DB 6X2.2MM,389,0,"1.47000","0","1","Bulk","PMO","Active","Magnetic","Analog","Omnidirectional","100Hz ~ 10kHz","-48dB ±2dB @ 94dB SPL","58dB","2.2 kOhms","2V","1V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.098"" (2.50mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6036-40t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6036-40T.jpg,102-4100-ND,CMC-6036-40T,CUI Inc.,MIC COND ANALOG OMNI -40DB 6MM,382,0,"1.49000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","20Hz ~ 20kHz","-40dB ±2dB @ 94dB SPL","56dB","2.2 kOhms","3V","3V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.150"" (3.80mm)","Circular"
http://www.puiaudio.com/pdf/POM-2245L-C33-R.pdf,//media.digikey.com/Photos/PUI%20Audio/POM-2245L-C33-R.JPG,668-1390-ND,POM-2245L-C33-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -45DB,200,0,"1.54000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","-","-45dB ±4dB","55dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.106"" (2.70mm)","Circular"
https://www.mspindy.com/Specifications/PMO-4015PN-42KDQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMO-4015PN-42KDQ.JPG,458-1534-ND,PMO-4015PN-42KDQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -42DB 4X1.5MM,706,0,"1.58000","0","1","Bulk","PMO","Active","Magnetic","Analog","Omnidirectional","50Hz ~ 12kHz","-42dB ±2dB @ 94dB SPL","58dB","2.2 kOhms","3V","1V ~ 10V","500µA","Top","-","PC Pins","0.157"" Dia (4.00mm)","0.075"" (1.90mm)","Circular"
https://www.mspindy.com/Specifications/PMO-6027P-40KDQ.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PMOF-9745P-39UQ.JPG,458-1539-ND,PMO-6027P-40KDQ,Mallory Sonalert Products Inc.,MIC MAG ANLG OMNI -40DB 6X2.7MM,549,0,"1.64000","0","1","Bulk","PMO","Active","Magnetic","Analog","Omnidirectional","20Hz ~ 16kHz","-40dB ±2dB @ 94dB SPL","56dB","2.2 kOhms","4.5V","1V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.116"" (2.95mm)","Circular"
http://www.puiaudio.com/pdf/POM-3046P-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-ORANGE%20SERIES.jpg,668-1168-ND,POM-3046P-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -46DB,323,0,"1.85000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-46dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.126"" (3.20mm)","Circular"
http://www.puiaudio.com/pdf/POM-3042P-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-ORANGE%20SERIES.jpg,668-1166-ND,POM-3042P-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,100,0,"1.85000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-42dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.126"" (3.20mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6018-38p.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6018-38P.jpg,102-4093-ND,CMC-6018-38P,CUI Inc.,MIC COND ANALOG OMNI -38DB 6MM,547,0,"1.88000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-38dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.079"" (2.00mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6050-40t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6050-40T.jpg,102-4101-ND,CMC-6050-40T,CUI Inc.,MIC COND ANALOG OMNI -40DB 6MM,378,0,"1.97000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-40dB ±3dB @ 94dB SPL","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.205"" (5.20mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-6015-42p.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-6015-42P.jpg,102-4092-ND,CMC-6015-42P,CUI Inc.,MIC COND ANALOG OMNI -42DB 6MM,288,0,"2.02000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-42dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","2V ~ 10V","400µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.067"" (1.70mm)","Circular"
https://www.cui.com/product/resource/digikeypdf/cmc-4015-40t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMC-4015-40T.jpg,102-4089-ND,CMC-4015-40T,CUI Inc.,MIC COND ANALOG OMNI -40DB 9MM,276,0,"2.04000","0","1","Bulk","CMC","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 20kHz","-40dB ±3dB @ 94dB SPL","58dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.157"" Dia (4.00mm)","0.067"" (1.70mm)","Circular"
http://www.puiaudio.com/pdf/POM-2244P-C3310-2-R.pdf,//media.digikey.com/Photos/PUI%20Audio/POM-224xP-C33.jpg,668-1415-ND,POM-2244P-C3310-2-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -44DB,487,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","-","-44dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
http://www.puiaudio.com/pdf/POM-2740P-C33-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_POM-2740P-C33-R.jpg,668-1309-ND,POM-2740P-C33-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -40DB,338,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","-","-40dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
http://www.puiaudio.com/pdf/POM-2246P-2-R.pdf,"//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-2246P-2-R,POM-2246P-C33-R,POM-2242P-C33-R.jpg",668-1152-ND,POM-2246P-2-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -46DB,158,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-46dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
http://www.puiaudio.com/pdf/POM-2244P-C33-R.pdf,//media.digikey.com/Photos/PUI%20Audio/POM-2244P-C33-R.jpg,668-1400-ND,POM-2244P-C33-R,"PUI Audio, Inc.",ELECTRET CONDENSER MICROPHONE,137,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","-","-44dB ±3dB","60dB","2.2 kOhms","3V","3V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
http://www.puiaudio.com/pdf/POM-2742L-2-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-PINK%20SERIES.jpg,668-1159-ND,POM-2742L-2-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,129,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-42dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","Solder Pads","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
http://www.puiaudio.com/pdf/POM-2244P-2-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_POM-2244P-2-R.jpg,668-1323-ND,POM-2244P-2-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -44DB,118,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-44dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.094"" (2.40mm)","Circular"
http://www.puiaudio.com/pdf/POM-2742P-C33-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/POM-ORANGE%20SERIES.jpg,668-1161-ND,POM-2742P-C33-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -42DB,45,0,"2.06000","0","1","Bulk","POM","Active","Electret Condenser","Analog","Omnidirectional","30Hz ~ 15kHz","-42dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","-","PC Pins","0.236"" Dia (6.00mm)","0.114"" (2.90mm)","Circular"
http://www.puiaudio.com/pdf/AOW-4544L-C3310-B-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AOW-4544L-C3310-B-R.jpg,668-1540-ND,AOW-4544L-C3310-B-R,"PUI Audio, Inc.",MIC COND ANALOG OMNI -44DB,86,0,"2.28000","0","1","Bulk","AOW","Active","Electret Condenser","Analog","Omnidirectional","-","-44dB ±3dB","60dB","2.2 kOhms","2V","2V ~ 10V","500µA","Top","IP57 - Dust Protected, Waterproof","Solder Pads","0.382"" Dia (9.70mm)","0.185"" (4.70mm)","Circular"
-,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/EK-23133.jpg,423-1099-ND,EK-23133-C36,Knowles,MIC COND ANALOG OMNI -53DB,45,0,"20.67000","0","1","Bulk","EK","Active","Electret Condenser","Analog","Omnidirectional","100Hz ~ 10kHz","-53dB ±2dB @ 74dB SPL","-","4.4 kOhms","1.3V","1.3V ~ 10V","50µA","Top","-","Solder Pads","0.219"" L x 0.157"" W (5.56mm x 3.99mm)","0.089"" (2.26mm)","Rectangular"
