Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Capacitance Range","Mounting Type","Voltage - Rated","Tolerance","Applications","Features","Quantity","Packages Included"
https://api.kemet.com/component-edge/download/datasheet/AUTO ENG KIT 1.pdf,-,1680-1020-ND,AUTO ENG KIT 1,KEMET,AUTOMOTIVE CAPACITORS,13,0,"149.92000","0","1","Plastic Box with Bin Guide","-","Active","-","1000pF ~ 3300µF","Surface Mount, Through Hole","6.3 ~ 1000 V (1kV)","±5%, ±10%, ±20%, -10%, +30%","Automotive","-","168 Pieces (Assorted Per Value)","-"
https://api.kemet.com/component-edge/download/datasheet/ALU ENG KIT 05.pdf,//media.digikey.com/Photos/Kemet%20Photos/ALU-ENG-KIT-05.jpg,1680-1018-ND,ALU ENG KIT 05,KEMET,LOW TO MID VOLTAGE SOLID ALUMINU,5,0,"149.92000","0","1","-","A765","Active","Aluminum (Polymer)","47µF ~ 1500µF","Surface Mount","2.5 ~ 25 V","±20%","General Purpose","-","115 Pieces (23 Values - 5 Each)","Radial, Can - SMD"
https://api.kemet.com/component-edge/download/datasheet/ALU ENG KIT 06.pdf,//media.digikey.com/Photos/Kemet%20Photos/ALU-ENG-KIT-06.jpg,1680-1019-ND,ALU ENG KIT 06,KEMET,HIGH VOLTAGE SOLID ALUMINUM COND,5,0,"149.92000","0","1","-","A767","Active","Aluminum (Polymer)","10µF ~ 220µF","Surface Mount","35 ~ 100 V","±20%","General Purpose","-","75 Pieces (15 Values - 5 Each)","Radial, Can - SMD"
-,//media.digikey.com/photos/Murata%20Photos/MKV250V-KIT-3-DE.JPG,490-16138-ND,MKV250V-KIT-3-DE,Murata Electronics North America,CAP KIT CER 10000PF-2.2UF 280PCS,4,0,"182.21000","0","1","Binder","GRM, KRM, RDE","Obsolete","Ceramic","10000pF ~ 2.2µF","Surface Mount, MLCC; Through Hole","250V, 630V","±10%, ±20%","General Purpose","-","280 Pieces (28 Values - 10 Each)","0805 ~ 2220 (2012 ~ 5750 Metric), Radial"
//media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/Chip_Mono_Cer_Caps_C02e_Rev_Dec2016.pdf,//media.digikey.com/photos/Murata%20Photos/GRM-KIT-OVER100-DE.JPG,490-16132-ND,GRM-KIT-OVER100-DE,Murata Electronics North America,CAP KIT CER 100UF-330UF 420PCS,2,0,"198.32000","0","1","Binder","GRM","Obsolete","Ceramic","100µF ~ 330µF","Surface Mount, MLCC","2.5 ~ 6.3 V","±20%","General Purpose","-","420 Pieces (21 Values - 20 Each)","0805 ~ 1210 (2012 ~ 3225 Metric)"
-,//media.digikey.com/photos/Murata%20Photos/MKV250V-KIT-4-DE.JPG,490-16139-ND,MKV250V-KIT-4-DE,Murata Electronics North America,CAP KIT CER 100PF-4700PF 580PCS,6,0,"214.73000","0","1","Binder","GRM, RDE","Obsolete","Ceramic","100pF ~ 4700pF","Surface Mount, MLCC; Through Hole","250 ~ 1000 V (1kV)","±5%, ±10%","General Purpose","-","580 Pieces (58 Values - 10 Each)","1206 (3216 Metric), Radial"
http://catalogs.avx.com/RF-Microwave.pdf#page=119,//media.digikey.com/Photos/AVX%20Photos/KITTYPE700.JPG,478-9778-ND,KITTYPE700,AVX Corporation,CAP KIT THIN FILM 1-33PF 150PCS,2,0,"228.52000","0","1","Plastic Box with Bin Guide","Accu-P®","Obsolete","Thin Film","1pF ~ 33pF","Surface Mount","100V","±0.1pF, ±2%","RF, Microwave, High Frequency","High Q, Low Loss","150 Pieces (15 Values - 10 Each)","1210 (3225 Metric)"
-,//media.digikey.com/photos/Murata%20Photos/GJM15-KIT-DE-1.jpg,490-12157-ND,GJM15-KIT-DE-1,Murata Electronics North America,CAP KIT CERAMIC 0.1PF-5PF 1000PC,0,0,"119.91000","0","1","Binder","GJM","Active","Ceramic","0.1pF ~ 5pF","Surface Mount, MLCC","50V","±0.1pF","RF, Microwave, High Frequency","High Q, Low Loss","1000 Pieces (50 Values - 20 Each)","0402 (1005 Metric)"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/photos/AVX%20Photos/TANTTAJ001D.JPG,478-3443-ND,TANTTAJ001D,AVX Corporation,CAP KIT TANT 0.33UF-1000UF 150PC,0,0,"37.82000","0","1","Notebook","TAJ","Active","Tantalum","0.33µF ~ 1000µF","Surface Mount","2.5 ~ 50 V","±10%","General Purpose","-","150 Pieces (30 Values - 5 Each)","1206, 1210, 2312, 2917 (3216, 3528, 6032, 7343 Metric)"
http://datasheets.avx.com/TAC.pdf,//media.digikey.com/photos/AVX%20Photos/TANTTAC001D.jpg,478-3450-ND,TANTTAC001D,AVX Corporation,CAP KIT TANT 1UF-100UF 105PCS,0,0,"37.82000","0","1","Notebook","TACmicrochip®","Active","Tantalum","1µF ~ 100µF","Surface Mount","2 ~ 25 V","±20%","General Purpose","-","105 Pieces (21 Values - 5 Each)","0402 ~ 1210 (1005 ~ 3528 Metric)"
https://www.johansontechnology.com/downloads/jti-prototyping.pdf,//media.digikey.com/Photos/Johanson%20Tech%20Photos/S805TS.JPG,712-1547-ND,S805TS,Johanson Technology Inc.,CAP KIT CER 0.3PF-10PF 1400PCS,1,0,"45.38000","0","1","Plastic Box with Bin Guide","S","Active","Ceramic","0.3pF ~ 10pF","Surface Mount, MLCC","250V","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","1400 Pieces (28 Values - 50 Each)","0805 (2012 Metric)"
https://www.johansondielectrics.com/downloads/jdi-x2y.pdf,//media.digikey.com/photos/Johanson%20Dielect%20Photos/S-X14CBK%20(closed).JPG,709-1197-ND,S-X14CBK,Johanson Dielectrics Inc.,CAP KIT CER 1PF-10000PF 700PCS,0,0,"59.47000","0","1","Plastic Box with Bin Guide","X2Y®","Active","Ceramic","1pF ~ 10000pF","Surface Mount, MLCC","50V, 100V","±0.5pF, ±20%","Bypass, Decoupling","Low ESL (X2Y)","700 Pieces (14 Values - 50 Each)","0603 (1608 Metric)"
https://www.johansondielectrics.com/downloads/jdi-x2y.pdf,//media.digikey.com/Photos/Johanson%20Dielect%20Photos/S-X15-EMI.jpg,709-1345-ND,S-X15-EMI,Johanson Dielectrics Inc.,CAP KIT CER 1PF-0.01UF 300PCS,0,0,"59.47000","0","1","Plastic Box with Bin Guide","X2Y®","Active","Ceramic","1pF ~ 0.01µF","Surface Mount, MLCC","50V, 100V","±20%","Bypass, Decoupling","Low ESL (X2Y)","300 Pieces (Assorted Per Value)","0805 (2012 Metric)"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/Photos/Vishay%20Vitramon/VJ0402HIFRQ1KIT.JPG,720-1357-ND,VJ0402HIFRQ1KIT,Vishay Vitramon,CAP KIT CERAMIC 1PF-82PF 300PCS,4,0,"66.82000","0","1","Binder","VJ HIFREQ","Active","Ceramic","1pF ~ 82pF","Surface Mount, MLCC","25 ~ 200 V","±0.25pF, ±0.1pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","300 Pieces (20 Values - 15 Each)","0402 (1005 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 21.pdf,//media.digikey.com/photos/Kemet%20Photos/CER%20ENG%20KIT%2021.JPG,399-11620-ND,CER ENG KIT 21,KEMET,CAP KIT CER 100PF-22UF 1850PCS,0,0,"135.64000","0","1","Binder","FT-CAP","Active","Ceramic","100pF ~ 22µF","Surface Mount, MLCC","10 ~ 200 V","±5%, ±10%","Boardflex Sensitive","Soft Termination","1850 Pieces (37 Values - 50 Each)","0603, 0805, 1206, 1210 (1608, 2012, 3216, 3225 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/890324_Design-Kit_WCAP-FTX2.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_8903x4.jpg,732-6952-ND,890324,Wurth Electronics Inc.,CAP KIT FILM 0.01UF-6.8UF 122PCS,1,0,"140.00000","0","1","Plastic Box with Bin Guide","WCAP-FTX2","Active","Film","0.01µF ~ 6.8µF","Through Hole","275VAC","±10%","EMI, RFI Suppression","X2 Safety Rated","122 Pieces (Assorted Per Value)","Radial"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200402KIT03T.JPG,478-4470-ND,ACCU-P 0402KIT03T,AVX Corporation,CAP KIT THN FLM 0.05-0.75PF 300P,1,0,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","0.05pF ~ 0.75pF","Surface Mount","25V","±0.02pF","RF, Microwave, High Frequency","High Q, Low Loss","300 Pieces (15 Values - 20 Each)","0402 (1005 Metric)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200201KIT02T%20PART%202%200F%202.JPG,478-4466-ND,ACCU-P 0201KIT02T,AVX Corporation,CAP KIT THIN FILM 0.1-12PF 600PC,0,0,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","0.1pF ~ 12pF","Surface Mount","10 ~ 25 V","±0.05pF, ±0.1pF, ±2%","RF, Microwave, High Frequency","High Q, Low Loss","600 Pieces (30 Values - 20 Each)","0201 (0603 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 29.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_CER-ENG-KIT-29.jpg,399-11680-ND,CER ENG KIT 29,KEMET,CAP KIT CERAMIC 10PF-10UF 1500PC,0,0,"35.23000","0","1","Binder","C","Active","Ceramic","10pF ~ 10µF","Surface Mount, MLCC","6.3 ~ 100 V","±2%, ±5%, ±10%, ±20%","General Purpose","-","1500 Pieces (30 Values - 50 Each)","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Murata%20Photos/LL-NFM-KIT-DE.jpg,490-12159-ND,LL-NFM-KIT-DE-A,Murata Electronics North America,CAP KIT CER 0.01UF-4.3UF 200PCS,0,0,"38.24000","0","1","Binder","LLA, LLL, NFM","Active","Ceramic","0.1µF ~ 4.3µF","Surface Mount","4 ~ 6.3 V","±20%","General Purpose, Bypass, Decoupling","Low ESL (Multi-Terminal), Low ESL (Reverse Geometry)","200 Pieces (10 Values - 20 Each)","0204 ~ 1206 (0510 ~ 3216 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 30.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_CER-ENG-KIT-30.jpg,399-12004-ND,CER ENG KIT 30,KEMET,CAP KIT CERAMIC 10PF-22UF 1400PC,0,0,"43.87000","0","1","Binder","C","Active","Ceramic","10pF ~ 22µF","Surface Mount, MLCC","6.3 ~ 100 V","±5%, ±10%, ±20%","General Purpose","-","1400 Pieces (28 Values - 50 Each)","0805 (2012 Metric)"
https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,//media.digikey.com/photos/Johanson%20Tech%20Photos/S111TUE.JPG,712-1565-ND,S111TUE,Johanson Technology Inc.,CAP KIT CERAMIC 0.5PF-10PF 280PC,0,0,"45.38000","0","1","Plastic Box with Bin Guide","E","Active","Ceramic","0.5pF ~ 10pF","Surface Mount, MLCC","1000V (1kV)","±0.1pF, ±0.25pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss, High Voltage","280 Pieces (28 Values - 10 Each)","1111 (2828 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 31.pdf,//media.digikey.com/Photos/Kemet%20Photos/CER-ENG-KIT-31%20(FRONT).JPG,399-11623-ND,CER ENG KIT 31,KEMET,CAP KIT CERAMIC 10PF-10UF 1150PC,0,0,"50.56000","0","1","Binder","C","Active","Ceramic","10pF ~ 10µF","Surface Mount, MLCC","16 ~ 200 V","±0.25pF, ±0.5pF, ±5%, ±10%","General Purpose","-","1150 Pieces (23 Values - 50 Each)","1206 (3216 Metric)"
-,//media.digikey.com/Photos/Johanson%20Dielect%20Photos/S-1KV.jpg,709-1249-ND,S-1KV,Johanson Dielectrics Inc.,CAP KIT CERAMIC 22PF-0.1UF 400PC,4,0,"59.47000","0","1","Plastic Box with Bin Guide","-","Active","Ceramic","22pF ~ 0.1µF","Surface Mount, MLCC","1000V (1kV)","±5%, ±10%, ±20%","General Purpose","High Voltage","400 Pieces (Assorted Per Value)","0805 ~ 2225 (2012 ~ 5763 Metric)"
-,//media.digikey.com/photos/Johanson%20Dielect%20Photos/S-2KV.jpg,709-1250-ND,S-2KV,Johanson Dielectrics Inc.,CAP KIT CER 22PF-0.022UF 340PCS,4,0,"59.47000","0","1","Plastic Box with Bin Guide","-","Active","Ceramic","22pF ~ 0.022µF","Surface Mount, MLCC","2000V (2kV)","±5%, ±10%","General Purpose","High Voltage","340 Pieces (Assorted Per Value)","1206 ~ 2225 (3216 ~ 5763 Metric)"
https://www.johansondielectrics.com/downloads/jdi-x2y.pdf,//media.digikey.com/Photos/Johanson%20Dielect%20Photos/S-X2Y-MTR.jpg,709-1346-ND,S-X2Y-MTR,Johanson Dielectrics Inc.,CAP KIT CER 0.01UF-0.47UF 250PCS,3,0,"59.47000","0","1","Plastic Box with Bin Guide","X2Y® Polyterm®","Active","Ceramic","0.01µF ~ 0.47µF","Surface Mount, MLCC","50 ~ 500 V","±20%","Bypass, Decoupling, Boardflex Sensitive","Low ESL (X2Y), Soft Termination","250 Pieces (Assorted Per Value)","0805 ~ 1812 (2012 ~ 4532 Metric)"
-,//media.digikey.com/photos/Johanson%20Dielect%20Photos/S-500.JPG,709-1248-ND,S-500,Johanson Dielectrics Inc.,CAP KIT CERAMIC 33PF-0.1UF 400PC,1,0,"59.47000","0","1","Plastic Box with Bin Guide","-","Active","Ceramic","33pF ~ 0.1µF","Surface Mount, MLCC","500V","±5%, ±10%","General Purpose","High Voltage","400 Pieces (Assorted Per Value)","0805, 1206, 1808, 1812 (2012, 3216, 4520, 4532 Metric)"
http://www.cde.com/resources/catalogs/KIT-BOMs-FOR-WEB.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/MCF100VKIT4.JPG,338-1354-ND,MCF100VKIT4,Cornell Dubilier Electronics (CDE),CAP KIT MICA 1PF-1000PF 50PCS,3,6,"64.34000","0","1","Plastic Box with Bin Guide","MC","Active","Mica","1pF ~ 1000pF","Surface Mount","100V","±0.5pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","50 Pieces (10 Values - 5 Each)","0805, 1210, 1812, 2220 (2012, 3225, 4532, 5750 Metric)"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/Photos/Vishay%20Vitramon/VJ0603HIFRQ2KIT.JPG,720-1359-ND,VJ0603HIFRQ2KIT,Vishay Vitramon,CAP KIT CERAMIC 56PF-470PF 210PC,0,0,"66.82000","0","1","Binder","VJ HIFREQ","Active","Ceramic","56pF ~ 470pF","Surface Mount, MLCC","25 ~ 200 V","±5%, ±10%","RF, Microwave, High Frequency","High Q, Low Loss","210 Pieces (14 Values - 15 Each)","0603 (1608 Metric)"
https://api.kemet.com/component-edge/download/datasheet/TAN ENG KIT 20.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_TANT-ENG-KIT-20.jpg,399-12006-ND,TAN ENG KIT 20,KEMET,CAP KIT TANT 1UF-470UF 200PCS,5,0,"71.48000","0","1","Binder","T491","Active","Tantalum","1µF ~ 470µF","Surface Mount","4 ~ 50 V","±20%","General Purpose","-","200 Pieces (20 Values - 10 Each)","1206, 1411, 2413, 2917 (3216, 3528, 6032, 7343 Metric)"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/Photos/Vishay%20Vitramon/VJ0603HIFRQ1KIT.JPG,720-1358-ND,VJ0603HIFRQ1KIT,Vishay Vitramon,CAP KIT CERAMIC 1PF-47PF 390PCS,1,0,"81.72000","0","1","Binder","VJ HIFREQ","Active","Ceramic","1pF ~ 47pF","Surface Mount, MLCC","250V","±0.25pF, ±0.1pF, ±5%","RF, Microwave, High Frequency","High Q, Low Loss","390 Pieces (26 Values - 15 Each)","0603 (1608 Metric)"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/photos/Vishay%20Vitramon/VJ0603HIFRQ3KIT.JPG,720-1591-ND,VJ0603HIFRQ3KIT,Vishay Vitramon,CAP KIT CER 0.1PF-0.9PF 135PCS,1,0,"84.37000","0","1","Binder","VJ HIFREQ","Active","Ceramic","0.1pF ~ 0.9pF","Surface Mount, MLCC","250V","±0.05pF","RF, Microwave, High Frequency","High Q, Low Loss","135 Pieces (9 Values - 15 Each)","0603 (1608 Metric)"
http://www.vishay.com/docs/45232/vjquadhifreqdesignkit.pdf,//media.digikey.com/Photos/Vishay%20Vitramon/VJ0805HIFRQ2KIT.JPG,720-1360-ND,VJ0805HIFRQ2KIT,Vishay Vitramon,CAP KIT CER 100PF-1500PF 270PCS,0,0,"112.28000","0","1","Binder","VJ HIFREQ","Active","Ceramic","100pF ~ 1500pF","Surface Mount, MLCC","25 ~ 250 V","±5%, ±10%","RF, Microwave, High Frequency","High Q, Low Loss","270 Pieces (18 Values - 15 Each)","0805 (2012 Metric)"
http://datasheets.avx.com/U-Series.pdf,//media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200603.jpg,478-5616-ND,KIT4000UZ,AVX Corporation,CAP KIT CERAMIC 1PF-47PF 750PCS,0,0,"128.50000","0","1","Notebook","U","Active","Ceramic","1pF ~ 47pF","Surface Mount, MLCC","6.3 ~ 200 V","±0.1pF, ±5%","RF, Microwave, High Frequency","Ultra Low ESR","750 Pieces (30 Values - 25 Each)","0603 (1608 Metric)"
http://datasheets.avx.com/U-Series.pdf,//media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5617-ND,KIT3000UZ,AVX Corporation,CAP KIT CERAMIC 1PF-160PF 750PCS,0,0,"128.50000","0","1","Notebook","U","Active","Ceramic","1pF ~ 160pF","Surface Mount, MLCC","200V","±0.1pF, ±5%","RF, Microwave, High Frequency","Ultra Low ESR","750 Pieces (30 Values - 25 Each)","0805 (2012 Metric)"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 24.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_CER-ENG-KIT-24.jpg,399-12003-ND,CER ENG KIT 24,KEMET,CAP KIT CER 270PF-0.47UF 1275PCS,1,0,"147.06000","0","1","Binder","C","Active","Ceramic","270pF ~ 0.47µF","Surface Mount, MLCC","25 ~ 200 V","±5%","General Purpose","High Temperature","1275 Pieces (Assorted Per Value)","0402 ~ 2220 (1005 ~ 5750 Metric)"
http://catalogs.avx.com/RF-Microwave.pdf#page=119,//media.digikey.com/photos/AVX%20Photos/KITTYPE1800LF.JPG,478-4467-ND,KITTYPE1800LF,AVX Corporation,CAP KIT THIN FILM 1-4.7PF 600PCS,1,0,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","1pF ~ 4.7pF","Surface Mount","25 ~ 50 V","±0.05pF, ±0.1pF","RF, Microwave, High Frequency","High Q, Low Loss","600 Pieces (30 Values - 20 Each)","0201 (0603 Metric)"
http://catalogs.avx.com/RF-Microwave.pdf#page=119,//media.digikey.com/photos/AVX%20Photos/KITTYPE2000LF.jpg,478-4468-ND,KITTYPE2000LF,AVX Corporation,CAP KIT TH FLM 0.05-0.75PF 300PC,1,0,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P®","Active","Thin Film","0.05pF ~ 0.75pF","Surface Mount","25V","±0.02pF","RF, Microwave, High Frequency","High Q, Low Loss","300 Pieces (15 Values - 20 Each)","0201 (0603 Metric)"
http://catalogs.avx.com/RF-Microwave.pdf#page=119,//media.digikey.com/Photos/AVX%20Photos/KITTYPE-3100-LF.jpg,478-9781-ND,KITTYPE 3100 LF,AVX Corporation,CAP KIT THN FLM 0.05-2.2PF 7500P,0,0,"191.90000","0","1","Plastic Box with Bin Guide","Accu-P® C005","Active","Thin Film","0.05pF ~ 2.2pF","Surface Mount","16V","±0.02pF, ±0.03pF","RF, Microwave, High Frequency","High Q, Low Loss","7500 Pieces (15 Values - 500 Each)","01005 (0402 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Kemet%20PDFs/TAN_ENG_KIT_31_Rev_Oct2014.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_TAN-ENG-KIT-31.jpg,399-12009-ND,TAN ENG KIT 31,KEMET,CAP KIT TANT POLY 47-220UF 30PCS,2,0,"26.44000","0","1","Binder","T591","Active","Tantalum (Polymer)","47µF ~ 220µF","Surface Mount","2.5V, 10V","±20%","General Purpose","-","30 Pieces (3 Values - 10 Each)","1411, 2917 (3528, 7343 Metric)"
http://datasheets.avx.com/TCJ.pdf,//media.digikey.com/photos/AVX%20Photos/TANTTCJ001D.jpg,478-3447-ND,TANTTCJ001D,AVX Corporation,CAP KIT TANT POLY 10-100UF 60PCS,4,0,"37.82000","0","1","Notebook","TCJ","Active","Tantalum (Polymer)","10µF ~ 100µF","Surface Mount","4 ~ 10 V","±20%","General Purpose","-","60 Pieces (12 Values - 5 Each)","1206, 1210 (3216, 3528 Metric)"
http://datasheets.avx.com/TLJ.pdf,//media.digikey.com/photos/AVX%20Photos/TANTTLJTC001D.jpg,478-3449-ND,TANTTLJTLC001D,AVX Corporation,CAP KIT TANT 4.7UF-100UF 60PCS,3,0,"37.82000","0","1","Notebook","TLJ, TLC","Active","Tantalum","4.7µF ~ 100µF","Surface Mount","4 ~ 10 V","±20%","General Purpose","-","60 Pieces (12 Values - 5 Each)","0402 ~ 2312 (1005 ~ 6032 Metric)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/photos/AVX%20Photos/OXICAPNOJ001D.JPG,478-3445-ND,OXICAPNOJ001D,AVX Corporation,CAP KIT NIOB OX 4.7-1000UF 150PC,3,0,"37.82000","0","1","Notebook","OxiCap® NOJ","Active","Niobium Oxide","4.7µF ~ 1000µF","Surface Mount","2.5 ~10 V","±20%","Automotive","-","150 Pieces (30 Values - 5 Each)","0805 ~ 2924 (2012 ~ 7361 Metric)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/photos/AVX%20Photos/OXICAPNOS001D.JPG,478-3446-ND,OXICAPNOS001D,AVX Corporation,CAP KIT NIOB OXI 10-1000UF 150PC,3,0,"37.82000","0","1","Notebook","OxiCap® NOS","Active","Niobium Oxide","10µF ~ 1000µF","Surface Mount","1.8 ~ 6.3 V","±20%","Automotive","Low ESR","150 Pieces (30 Values - 5 Each)","1206 ~ 2924 (3216 ~ 7361 Metric)"
https://api.kemet.com/component-edge/download/datasheet/TAN ENG KIT 26.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_TAN-ENG-KIT-26.jpg,399-12008-ND,TAN ENG KIT 26,KEMET,CAP KIT TANT POLY 0.1-470UF 60PC,3,0,"47.02000","0","1","Binder","T489, T522","Active","Tantalum (Polymer)","0.1µF ~ 470µF","Surface Mount","6.3 ~ 50 V","±20%","General Purpose","-","60 Pieces (6 Values - 10 Each)","1206, 1411, 2917 (3216, 3528, 7343 Metric)"
https://www.johansondielectrics.com/downloads/jdi-safety-caps.pdf,//media.digikey.com/photos/Johanson%20Dielect%20Photos/S-SY3.jpg,709-1246-ND,S-SY3,Johanson Dielectrics Inc.,CAP KIT CER 10PF-1500PF 240PCS,4,0,"59.47000","0","1","Plastic Box with Bin Guide","SC","Active","Ceramic","10pF ~ 1500pF","Surface Mount, MLCC","250VAC","±5%, ±10%, ±20%","Safety","-","240 Pieces (12 Values - 20 Each)","1808 (4520 Metric)"
https://www.johansondielectrics.com/downloads/jdi-safety-caps.pdf,//media.digikey.com/photos/Johanson%20Dielect%20Photos/S-Y2.jpg,709-1247-ND,S-SY2,Johanson Dielectrics Inc.,CAP KIT CER 10PF-2200PF 200PCS,3,0,"59.47000","0","1","Plastic Box with Bin Guide","SC","Active","Ceramic","10pF ~ 2200pF","Surface Mount, MLCC","250VAC","±5%, ±10%","Safety","-","200 Pieces (10 Values - 20 Each)","1808, 2211, 2220 (4520, 5728, 5750 Metric)"
https://api.kemet.com/component-edge/download/datasheet/TAN ENG KIT 30.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_TAN-ENG-KIT-30.jpg,399-12010-ND,TAN ENG KIT 30,KEMET,CAP KIT TANT POLY 33-470UF 130PC,1,0,"59.49000","0","1","Binder","T520, T521, T527, T528, T529","Active","Tantalum (Polymer)","33µF ~ 470µF","Surface Mount","2 ~ 16 V","±20%","General Purpose","-","130 Pieces (13 Values - 10 Each)","0805, 1206, 1411, 2917 (2012, 3216, 3528, 7343 Metric)"
https://api.kemet.com/component-edge/download/datasheet/FLM ENG KIT 20.pdf,//media.digikey.com/Photos/Kemet%20Photos/FLM-ENG-KIT-20.jpg,399-12371-ND,FLM ENG KIT 20,KEMET,CAP KIT FILM 0.1UF-1.2UF 110PCS,5,0,"66.92000","0","1","Plastic Box with Bin Guide","F862","Active","Film","0.1µF ~ 1.2µF","Through Hole","310VAC","±10%","EMI, RFI Suppression","X2 Safety Rated","110 Pieces (11 Values - 10 Each)","Radial"
https://api.kemet.com/component-edge/download/datasheet/CER ENG KIT 26.pdf,//media.digikey.com/photos/Kemet%20Photos/CER%20ENG%20KIT%2026.JPG,399-11621-ND,CER ENG KIT 26,KEMET,CAP KIT CER 100PF-0.33UF 1000PCS,0,0,"97.48000","0","1","Binder","C, HV FT-CAP","Active","Ceramic","100pF ~ 0.33µF","Surface Mount, MLCC","500 ~ 3000 V (3kV)","±10%","SMPS Filtering, Boardflex Sensitive","High Voltage, Soft Termination","1000 Pieces (Assorted Per Value)","0805 ~ 2225 (2012 ~ 5763 Metric)"
