Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Outputs","Voltage - Input","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Applications","Voltage - Isolation","Efficiency","Operating Temperature","Features","Mounting Type","Size / Dimension"
https://www.xppower.com/Portals/0/pdfs/SF_FCM400.pdf,//media.digikey.com/Photos/XP%20Power/MFG_FCM400.jpg,1470-1320-ND,FCM400PS48,XP Power,AC/DC CONVERTER 48V 400W,71,0,"257.50000","0","1","FCM (400W)","Active","Enclosed","1","80 ~ 275 VAC","48V","-","-","-","8.3A","400W","ITE (Commercial), Medical","4kV","87%","-10°C ~ 70°C (With Derating)","Adjustable Output, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","6.00"" L x 4.00"" W x 1.93"" H (152.4mm x 101.6mm x 49.0mm)"
https://www.us.tdk-lambda.com/ftp/specs/drf120_480.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DRF480241.jpg,285-2380-ND,DRF480241,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 480W,27,0,"261.50000","0","1","DRF (120-480W)","Active","Enclosed","1","85 ~ 264 VAC, 125 ~ 370 VDC","24V","-","-","-","20A","480W","Industrial, ITE (Commercial)","3kV","94%","-25°C ~ 70°C (With Derating)","Adjustable Output, Load Sharing, PFC, Remote On/Off, Universal Input","DIN Rail","4.53"" L x 3.23"" W x 4.86"" H (115.0mm x 82.0mm x 123.4mm)"
https://www.xppower.com/Portals/0/pdfs/SF_CCM250.pdf,//media.digikey.com/Photos/XP%20Power/MFG_CCM250_cut_0510_disty.jpg,1470-4427-ND,CCM250PS24,XP Power,AC/DC CONVERTER 24V 250W,26,0,"261.62000","0","1","CCM (250W)","Active","Open Frame","1","80 ~ 275 VAC","24V","-","-","-","10.4A","250W","ITE (Commercial), Medical","4kV","95%","-20°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote On/Off, Standby Output, Universal Input","Chassis Mount","6.00"" L x 4.00"" W x 1.54"" H (152.4mm x 101.6mm x 39.1mm)"
http://www.pulspower.com/fileadmin/Dateien/pdf/qs5e241.pdf,"//media.digikey.com/Photos/PULS,%20LP/MFG_QS5.241.jpg",1736-1047-ND,QS5.241,"PULS, LP",DIN RAIL PWR SUPPLY 120W 24V 5A,114,0,"265.50000","0","1","DIMENSION Q (120W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","5A","120W","Hazardous Locations, ITE (Commercial)","500V","92.7%","-10°C ~ 70°C (With Derating)","Adjustable Output, Load Sharing, PFC","DIN Rail","4.61"" L x 1.57"" W x 4.88"" H (117.0mm x 40.0mm x 124.0mm)"
http://www.pulspower.com/fileadmin/Dateien/pdf/ct5e241.pdf,"//media.digikey.com/Photos/PULS,%20LP/MFG_CT5.241.jpg",1736-1034-ND,CT5.241,"PULS, LP",DIN RAIL PWR SUPPLY 120W 24 5A,58,0,"270.00000","0","1","DIMENSION C (120W)","Active","Enclosed","1","323 ~ 576 VAC (3PH)","24V","-","-","-","5A","120W","ITE (Commercial)","500V","90.4%","0°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing","DIN Rail","4.61"" L x 1.57"" W x 4.88"" H (117.0mm x 40.0mm x 124.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/css500.pdf,//media.digikey.com/Photos/TDK%20Photos/CSS500-Series.jpg,285-2078-ND,CSS50024,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 360W,91,0,"270.68000","0","1","CSS500 (500W)","Active","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","15A","360W (500W Forced Air)","Medical","4kV","87%","0°C ~ 70°C (With Derating)","Adjustable Output, Load Sharing, Remote Sense, Standby Output, Universal Input","Chassis Mount","9.00"" L x 4.70"" W x 1.63"" H (228.6mm x 119.4mm x 41.4mm)"
https://www.us.tdk-lambda.com/ftp/specs/sws600_1000l.pdf,//media.digikey.com/Photos/TDK%20Photos/SWS-120%20SERIES.JPG,285-1792-ND,SWS600L-60,TDK-Lambda Americas Inc.,AC/DC CONVERTER 60V 600W,249,0,"271.69000","0","1","SWS600L (600W)","Active","Enclosed","1","85 ~ 265 VAC","60V","-","-","-","10A","600W","ITE (Commercial)","3kV","84%","-20°C ~ 74°C (With Derating)","Adjustable Output, PFC, Universal Input","Chassis Mount","7.48"" L x 2.40"" W x 4.72"" H (190.0mm x 61.0mm x 119.9mm)"
https://www.us.tdk-lambda.com/ftp/specs/sws600_1000l.pdf,//media.digikey.com/Photos/TDK%20Photos/SWS-120%20SERIES.JPG,285-1791-ND,SWS600L-48,TDK-Lambda Americas Inc.,AC/DC CONVERTER 48V 624W,152,0,"271.69000","0","1","SWS600L (600W)","Active","Enclosed","1","85 ~ 265 VAC","48V","-","-","-","13A","624W","ITE (Commercial)","3kV","84%","-20°C ~ 74°C (With Derating)","Adjustable Output, Load Sharing, PFC, Remote On/Off, Remote Sense, Universal Input","Chassis Mount","7.48"" L x 4.72"" W x 2.40"" H (190.0mm x 120.0mm x 61.0mm)"
https://www.us.tdk-lambda.com/ftp/specs/sws600_1000l.pdf,//media.digikey.com/Photos/TDK%20Photos/SWS-120%20SERIES.JPG,285-1743-ND,SWS600L-5,TDK-Lambda Americas Inc.,AC/DC CONVERTER 5V 600W,97,0,"271.69000","0","1","SWS600L (600W)","Active","Enclosed","1","85 ~ 265 VAC","5V","-","-","-","120A","600W","ITE (Commercial)","3kV","77%","-20°C ~ 74°C (With Derating)","Adjustable Output, Load Sharing, PFC, Remote On/Off, Remote Sense, Universal Input","Chassis Mount","7.48"" L x 4.72"" W x 2.40"" H (190.0mm x 120.0mm x 61.0mm)"
https://www.us.tdk-lambda.com/ftp/specs/sws600_1000l.pdf,//media.digikey.com/Photos/TDK%20Photos/SWS-120%20SERIES.JPG,285-1790-ND,SWS600L-36,TDK-Lambda Americas Inc.,AC/DC CONVERTER 36V 600W,92,0,"271.69000","0","1","SWS600L (600W)","Active","Enclosed","1","85 ~ 265 VAC","36V","-","-","-","18A","600W","ITE (Commercial)","3kV","84%","-20°C ~ 74°C (With Derating)","Adjustable Output, PFC, Universal Input","Chassis Mount","7.48"" L x 2.40"" W x 4.72"" H (190.0mm x 61.0mm x 119.9mm)"
https://www.us.tdk-lambda.com/ftp/specs/sws600_1000l.pdf,//media.digikey.com/Photos/TDK%20Photos/SWS-120%20SERIES.JPG,285-1741-ND,SWS600L-12,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 600W,71,0,"271.69000","0","1","SWS600L (600W)","Active","Enclosed","1","85 ~ 265 VAC","12V","-","-","-","53A","600W","ITE (Commercial)","3kV","82%","-20°C ~ 74°C (With Derating)","Adjustable Output, Load Sharing, PFC, Remote On/Off, Remote Sense, Universal Input","Chassis Mount","7.48"" L x 4.72"" W x 2.40"" H (190.0mm x 120.0mm x 61.0mm)"
https://www.us.tdk-lambda.com/ftp/specs/sws600_1000l.pdf,//media.digikey.com/Photos/TDK%20Photos/SWS-120%20SERIES.JPG,285-1788-ND,SWS600L-15,TDK-Lambda Americas Inc.,AC/DC CONVERTER 15V 600W,68,0,"271.69000","0","1","SWS600L (600W)","Active","Enclosed","1","85 ~ 265 VAC","15V","-","-","-","43A","600W","ITE (Commercial)","3kV","82%","-20°C ~ 74°C (With Derating)","Adjustable Output, Load Sharing, PFC, Remote On/Off, Remote Sense, Universal Input","Chassis Mount","7.48"" L x 2.40"" W x 4.72"" H (190.0mm x 61.0mm x 119.9mm)"
https://www.us.tdk-lambda.com/ftp/Specs/gws.pdf,//media.digikey.com/Photos/TDK%20Photos/GWS500%20Series.JPG,285-2131-ND,GWS50024,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 500W,66,0,"274.72000","0","1","GWS (500W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","21A","500W","ITE (Commercial)","3kV","90%","-25°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Remote On/Off, Remote Sense, Universal Input","Chassis Mount","8.58"" L x 4.13"" W x 1.61"" H (218.0mm x 105.0mm x 41.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/gws.pdf,//media.digikey.com/Photos/TDK%20Photos/GWS500%20Series.JPG,285-2129-ND,GWS50048,TDK-Lambda Americas Inc.,AC/DC CONVERTER 48V 500W,42,0,"274.72000","0","1","GWS (500W)","Active","Enclosed","1","85 ~ 264 VAC","48V","-","-","-","10.5A","500W","ITE (Commercial)","3kV","90%","-25°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Remote On/Off, Remote Sense, Universal Input","Chassis Mount","8.58"" L x 4.13"" W x 1.61"" H (218.0mm x 105.0mm x 41.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_GSP500.pdf,//media.digikey.com/Photos/XP%20Power/GSP500PSxx-EF.jpg,1470-2747-ND,GSP500PS48-EF,XP Power,AC/DC CONVERTER 48V 500W,288,0,"275.00000","0","1","GSP500 (500W)","Active","Enclosed","1","85 ~ 264 VAC","48V","-","-","-","10.5A","500W","ITE (Commercial), Medical","4kV","90%","-40°C ~ 70°C (With Derating)","Adjustable Output, Load Sharing, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","6.71"" L x 4.00"" W x 1.65"" H (170.4mm x 101.6mm x 41.9mm)"
https://www.xppower.com/Portals/0/pdfs/SF_GSP500.pdf,//media.digikey.com/Photos/XP%20Power/GSP500PSxx-EF.jpg,1470-2746-ND,GSP500PS24-EF,XP Power,AC/DC CONVERTER 24V 500W,123,0,"275.00000","0","1","GSP500 (500W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","21A","500W","ITE (Commercial), Medical","4kV","90%","-40°C ~ 70°C (With Derating)","Adjustable Output, Load Sharing, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","6.71"" L x 4.00"" W x 1.65"" H (170.4mm x 101.6mm x 41.9mm)"
https://www.xppower.com/Portals/0/pdfs/SF_GSP500.pdf,//media.digikey.com/Photos/XP%20Power/GSP500PSxx-EF.jpg,1470-2745-ND,GSP500PS12-EF,XP Power,AC/DC CONVERTER 12V 180W,35,0,"275.00000","0","1","GSP500 (500W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","42A","500W","ITE (Commercial), Medical","4kV","90%","-40°C ~ 70°C (With Derating)","Adjustable Output, Load Sharing, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","6.71"" L x 4.00"" W x 1.65"" H (170.4mm x 101.6mm x 41.9mm)"
https://www.artesyn.com/power/assets/lcc600_ds_02apr2015_9265bdb2d0.pdf,//media.digikey.com/Photos/Artesyn%20Embedded%20Technologies/MFG_LCC600-12U-9P.jpg,454-1648-ND,LCC600-28U-9P,Artesyn Embedded Technologies,AC/DC CONVERTER 28V 600W,311,0,"280.11000","0","1","LCC600 (600W)","Active","Enclosed","1","90 ~ 264 VAC","28V","-","-","-","21.4A","600W","ITE (Commercial), Medical","4kV","93.5%","-40°C ~ 85°C (With Derating)","Adjustable Output, I²C™ Interface, Load Sharing, PMBus™, Remote Sense, Standby Output, Universal Input","Chassis Mount","8.98"" L x 3.98"" W x 1.57"" H (228.0mm x 101.0mm x 39.8mm)"
https://www.artesyn.com/power/assets/lcc600_ds_02apr2015_9265bdb2d0.pdf,//media.digikey.com/Photos/Artesyn%20Embedded%20Technologies/MFG_LCC600-12U-9P.jpg,454-1690-ND,LCC600-12U-9P,Artesyn Embedded Technologies,AC/DC CONVERTER 12V 600W,215,0,"280.11000","0","1","LCC600 (600W)","Active","Enclosed","1","90 ~ 264 VAC","12V","-","-","-","50A","600W","ITE (Commercial), Medical","4kV","93%","-40°C ~ 85°C (With Derating)","Adjustable Output, I²C™ Interface, Load Sharing, PMBus™, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","8.98"" L x 3.98"" W x 1.57"" H (228.0mm x 101.0mm x 39.8mm)"
https://www.artesyn.com/power/assets/lcc600_ds_02apr2015_9265bdb2d0.pdf,//media.digikey.com/Photos/Artesyn%20Embedded%20Technologies/MFG_LCC600-12U-9P.jpg,454-1650-ND,LCC600-48U-9P,Artesyn Embedded Technologies,AC/DC CONVERTER 48V 600W,132,0,"280.11000","0","1","LCC600 (600W)","Active","Enclosed","1","90 ~ 264 VAC","48V","-","-","-","12.5A","600W","ITE (Commercial), Medical","4kV","93%","-40°C ~ 85°C (With Derating)","Adjustable Output, I²C™ Interface, Load Sharing, PMBus™, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","8.98"" L x 3.98"" W x 1.57"" H (228.0mm x 101.0mm x 39.8mm)"
https://www.xppower.com/Portals/0/pdfs/SF_GSP750.pdf,//media.digikey.com/Photos/XP%20Power/MFG_GSP750PS12-EF.jpg,1470-3968-ND,GSP750PS24-EF,XP Power,AC/DC CONVERTER 24V 750W,71,0,"285.00000","0","1","GSP750 (750W)","Active","Enclosed","1","80 ~ 264 VAC","24V","-","-","-","31.3A","750W","ITE (Commercial), Medical","4kV","-","-40°C ~ 70°C (With Derating)","Adjustable Output, Load Sharing, PFC, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","10.00"" L x 4.00"" W x 1.65"" H (254.0mm x 101.6mm x 41.9mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/QUINT4-PS_1AC_24DC_10.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904601.jpg,277-12001-ND,2904601,Phoenix Contact,AC/DC CONVERTER 24V 240W,31,644,"285.94000","0","1","Quint","Active","Enclosed","1","100 ~ 250 VAC","24V","-","-","-","10A","240W","ITE (Commercial)","4kV","93%","-25°C ~ 70°C (With Derating)","Adjustable Output, Load Sharing, IP20","DIN Rail","4.92"" L x 1.97"" W x 5.12"" H (125.0mm x 50.0mm x 130.0mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-pfe850-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/PFE850-12-054NA.JPG,179-2422-ND,PFE850-12-054NA,Bel Power Solutions,AC/DC CONVERTER 12V 5V 850W,110,0,"294.21000","0","1","PFE850 (850W)","Active","Front End","2","90 ~ 264 VAC","12V","5V","-","-","70A, 3.3A","850W","ITE (Commercial)","-","94%","0°C ~ 65°C (With Derating)","Adjustable Output, Hot Swappable, I²C™ Interface, Load Sharing, PFC, Remote Sense, Standby Output, Universal Input","Rack Mount","14.17"" L x 2.15"" W x 1.57"" H (360.0mm x 54.5mm x 40.0mm)"
https://www.belfuse.com/resources/datasheets/powersolutions/ds-bps-map130-series.pdf,-,179-2974-ND,MAP130-4001G,Bel Power Solutions,AC/DC CONVERTER 5V 24V +/-12V,33,0,"303.23000","0","1","MAP130 (130W)","Active","Open Frame","4","90 ~ 132 VAC, 175 ~ 264 VAC","5V","24V","-12V","12V","20A, 4A, 1A, 1A","130W","ITE (Commercial)","2.6kV","80%","0°C ~ 70°C (With Derating)","Adjustable Output, Remote Sense, Universal Input","Chassis Mount","8.50"" L x 4.50"" W x 2.00"" H (215.9mm x 114.3mm x 50.8mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_GHA.pdf,//media.digikey.com/Photos/Cosel/MFG_GHA500F_Open-Frame.jpg,1776-1234-ND,GHA500F-24-R3,"Cosel USA, Inc.",3X5 SWITCHING POWER SUPPLIES 504,213,0,"309.26000","0","1","GHA (500W)","Active","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","6.3A","150W (500W Forced Air)","ITE (Commercial), Medical","4kV","91%","-20°C ~ 80°C (With Derating)","Adjustable Output, DC Input Capable, PFC, Remote On/Off, Standby Output, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.38"" H (127.0mm x 76.2mm x 35.0mm)"
http://www.deltaenergysystems.com/downloads/IMA-1000-xx%20Datasheet_DataId%3d2353815_Version%3d1.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_IMA-S1000.jpg,1145-1207-ND,IMA-S1000-24-YYPLI,Delta Electronics,AC/DC CONVERTER 24V 1000W,171,0,"313.23000","0","1","IMA-1000 (1000W)","Active","Enclosed","1","80 ~ 275 VAC","24V","-","-","-","42A","1000W","ITE (Commercial), Medical","4kV","94%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, PFC, PMBus™, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","8.25"" L x 5.00"" W x 1.20"" H (209.5mm x 127.0mm x 30.5mm)"
http://www.deltaenergysystems.com/downloads/IMA-1000-xx%20Datasheet_DataId%3d2353815_Version%3d1.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_IMA-S1000.jpg,1145-1206-ND,IMA-S1000-12-YYPLI,Delta Electronics,AC/DC CONVERTER 12V 1000W,0,0,"313.23000","0","1","IMA-1000 (1000W)","Active","Enclosed","1","80 ~ 275 VAC","12V","-","-","-","84A","1000W","ITE (Commercial), Medical","4kV","93%","-20°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, PFC, PMBus™, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","8.25"" L x 5.00"" W x 1.20"" H (209.5mm x 127.0mm x 30.5mm)"
https://www.artesyn.com/power/assets/lcc600_ds_02apr2015_9265bdb2d0.pdf,//media.digikey.com/Photos/Artesyn%20Embedded%20Technologies/LCC600-48U-4P.jpg,454-1647-ND,LCC600-28U-4P,Artesyn Embedded Technologies,AC/DC CONVERTER 28V 600W,68,0,"318.00000","0","1","LCC600 (600W)","Active","Enclosed","1","90 ~ 264 VAC","28V","-","-","-","21.4A","600W","ITE (Commercial), Medical","4kV","93.5%","-40°C ~ 85°C (With Derating)","Adjustable Output, Baseplate, I²C™ Interface, IP64, Load Sharing, PFC, PMBus™, Remote Sense, Standby Output, Universal Output","Chassis Mount","8.98"" L x 3.98"" W x 1.57"" H (228.0mm x 101.0mm x 39.8mm)"
https://www.artesyn.com/power/assets/lpq250_ds_06-03-14_9446f8a845.pdf,//media.digikey.com/photos/Emerson%20Network%20Photos/LPQ252-C.JPG,454-1084-ND,LPQ252-C,Artesyn Embedded Technologies,AC/DC CNVRTR 5V +/-12V 25V 250W,216,0,"319.66000","0","1","LPQ250 (250W)","Active","Enclosed","4","85 ~ 264 VAC, 120 ~ 300 VDC","5V","12V","-12V","±5 ~ 25V","35A, 10A, 6A, 6A","250W","ITE (Commercial)","-","75%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote Sense, Standby Output, Universal Input","Chassis Mount","9.00"" L x 5.00"" W x 2.01"" H (228.6mm x 127.0mm x 51.0mm)"
https://www.artesyn.com/power/assets/lcm1000_ds_1489521265.pdf,//media.digikey.com/Photos/Artesyn%20Embedded%20Technologies/MFG_LCM1000.jpg,454-1845-ND,LCM1000Q-T,Artesyn Embedded Technologies,AC/DC CONVERTER 24V 1000W,173,0,"321.65000","0","1","LCM1000 (1000W)","Active","Front End","1","90 ~ 264 VAC","24V","-","-","-","41.7A","1000W","ITE (Commercial), Medical","4kV","90%","-40°C ~ 70°C (With Derating)","Adjustable Output, I²C™ Interface, Load Sharing, PFC, Remote On/Off, Remote Sense, Universal Input","Chassis Mount","10.00"" L x 5.20"" W x 2.43"" H (254.0mm x 132.0mm x 61.7mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2866323.pdf,//media.digikey.com/Photos/Phoenix%20Photos/TRIO60%20SERIES.JPG,277-1928-ND,2866323,Phoenix Contact,AC/DC CONVERTER 24V 240W,33,635,"325.42000","0","1","TRIO","Active","Enclosed","1","100 ~ 240 VAC","24V","-","-","-","10A","240W","ITE (Commercial)","4kV","89%","-25°C ~ 70°C","IP20, Universal Input","DIN Rail","6.00"" L x 2.36"" W x 5.12"" H (152.5mm x 60.0mm x 130.0mm)"
"//media.digikey.com/pdf/Data%20Sheets/Astec%20PDFs/LPS252,253,254,255.pdf",//media.digikey.com/photos/Emerson%20Network%20Photos/LPS355-CF.JPG,454-1215-ND,LPS255-CF,Artesyn Embedded Technologies,AC/DC CONVERTER 24V 250W,52,0,"328.74000","0","1","LPS250 (250W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","10.4A","250W","ITE (Commercial)","-","75%","0°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, PFC, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","10.32"" L x 5.00"" W x 2.00"" H (262.0mm x 127.0mm x 50.8mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_PBA300-1500.pdf,//media.digikey.com/Photos/Cosel/MFG_PBA300F.jpg,1776-1480-ND,PBA300F-24,"Cosel USA, Inc.",AC/DC CONVERTER 24V 300W,99,0,"347.50000","0","1","PBA (300W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","14A","300W","ITE (Commercial)","-","82%","-","DC Input Capable, Universal Input","Chassis Mount","-"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-pfe1100-12-054xa.pdf,//media.digikey.com/Photos/Power-One%20Photos/PFE1100-12-054NA.jpg,179-2421-ND,PFE1100-12-054NA,Bel Power Solutions,AC/DC CONVERTER 12V 5V 1100W,98,0,"347.56000","0","1","PFE1100 (1100W)","Active","Front End","2","90 ~ 264 VAC","12V","5V","-","-","90A, 3.3A","1100W","ITE (Commercial)","-","94%","0°C ~ 70°C (With Derating)","Adjustable Output, Hot Swappable, I²C™ Interface, Load Sharing, PFC, PMBus™, Remote On/Off, Remote Sense, Standby Output","Rack Mount","14.17"" L x 2.15"" W x 1.57"" H (360.0mm x 54.5mm x 40.0mm)"
https://www.artesyn.com/power/assets/lpq250_ds_06-03-14_9446f8a845.pdf,//media.digikey.com/photos/Emerson%20Network%20Photos/LPQ253-CF.JPG,454-1219-ND,LPQ253-CF,Artesyn Embedded Technologies,AC/DC CNVRTR 5V +/-15V 25V 250W,118,0,"355.98000","0","1","LPQ250 (250W)","Active","Enclosed","4","85 ~ 264 VAC, 120 ~ 300 VDC","5V","15V","-15V","±5 ~ 25V","35A, 10A, 6A, 6A","250W","ITE (Commercial)","-","75%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote Sense, Standby Output, Universal Input","Chassis Mount","9.00"" L x 5.00"" W x 3.17"" H (228.6mm x 127.0mm x 80.6mm)"
https://www.artesyn.com/power/assets/lpq250_ds_06-03-14_9446f8a845.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/LPQ252-CF.JPG,454-1082-ND,LPQ252-CF,Artesyn Embedded Technologies,AC/DC CNVRTR 5V +/-12V 25V 250W,84,0,"355.98000","0","1","LPQ250 (250W)","Active","Enclosed","4","85 ~ 264 VAC, 120 ~ 300 VDC","5V","12V","-12V","±5 ~ 25V","35A, 10A, 6A, 6A","250W","ITE (Commercial)","-","75%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote Sense, Standby Output, Universal Input","Chassis Mount","9.00"" L x 5.00"" W x 3.17"" H (228.6mm x 127.0mm x 80.6mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_GHA.pdf,//media.digikey.com/Photos/Cosel/MFG_GHA500F-SNF_Enclosed.jpg,1776-1240-ND,GHA500F-48-SNF,"Cosel USA, Inc.",3X5 SWITCHING POWER SUPPLIES 504,73,0,"358.40000","0","1","GHA (500W)","Active","Enclosed","1","90 ~ 264 VAC","48V","-","-","-","10.5A","504W","ITE (Commercial), Medical","4kV","91%","-20°C ~ 80°C (With Derating)","Adjustable Output, DC Input Capable, PFC, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.38"" H (127.0mm x 76.2mm x 35.0mm)"
http://www.pulspower.com/fileadmin/Dateien/pdf/qs10e241.pdf,"//media.digikey.com/Photos/PULS,%20LP/MFG_QS10.241.jpg",1736-1052-ND,QS10.241,"PULS, LP",DIN RAIL PWR SUPPLY 240W 24V 10A,98,0,"360.00000","0","1","DIMENSION Q (240W)","Active","Enclosed","1","85 ~ 276 VAC","24V","-","-","-","10A","240W","ITE (Commercial)","500V","93.5%","0°C ~ 70°C (With Derating)","Adjustable Output, Load Sharing, PFC","DIN Rail","4.61"" L x 2.36"" W x 4.88"" H (117.0mm x 60.0mm x 124.0mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-425.JPG,179-2295-ND,F15-15-AG,Bel Power Solutions,AC/DC CONVERTER 12V 192W,125,0,"366.47000","0","1","Linear F","Active","Linear","1","100, 120, 220, 230, 240 VAC","12V","-","-","-","16A","192W","ITE (Commercial)","3kV","55%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","16.75"" L x 4.88"" W x 5.00"" H (425.5mm x 124.0mm x 127.0mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-425.JPG,179-2298-ND,F24-12-AG,Bel Power Solutions,AC/DC CONVERTER 24V 288W,50,0,"366.47000","0","1","Linear F","Active","Linear","1","100, 120, 220, 230, 240 VAC","24V","-","-","-","12A","288W","ITE (Commercial)","3kV","60%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","16.75"" L x 4.88"" W x 5.00"" H (425.5mm x 124.0mm x 127.0mm)"
https://www.us.tdk-lambda.com/ftp/specs/hws1500.pdf,//media.digikey.com/photos/TDK%20Photos/hws300-48.JPG,285-1322-ND,HWS300-24,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 300W,37,0,"368.65000","0","1","HWS (300W)","Active","Enclosed, Conformal Coated","1","85 ~ 265 VAC","24V","-","-","-","14A","300W","ITE (Commercial)","3kV","85%","-10°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, Remote On/Off, Remote Sense, Universal Input","Chassis Mount","6.50"" L x 2.40"" W x 3.23"" H (165.1mm x 61.0mm x 82.0mm)"
https://www.belfuse.com/resources/datasheets/powersolutions/ds-bps-map55-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/MAP55%20SERIES.JPG,179-2099-ND,MAP55-4003,Bel Power Solutions,AC/DC CNVRTR 5V 15V -5V -15V 55W,173,0,"370.80000","0","1","MAP55 (55W)","Active","Open Frame","4","90 ~ 264 VAC","5V","15V","-5V","-15V","6A, 2.5A, 500mA, 500mA","55W","ITE (Commercial)","2.6kV","73%","0°C ~ 70°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","6.00"" L x 3.27"" W x 1.60"" H (152.4mm x 83.1mm x 40.6mm)"
https://www.artesyn.com/power/assets/lpq250_ds_06-03-14_9446f8a845.pdf,//media.digikey.com/Photos/Emerson%20Network%20Photos/LPQ252-CEF.JPG,454-1216-ND,LPQ252-CEF,Artesyn Embedded Technologies,AC/DC CNVRTR 5V +/-12V 25V 250W,66,0,"374.15000","0","1","LPQ250 (250W)","Active","Enclosed","4","85 ~ 264 VAC, 120 ~ 300 VDC","5V","12V","-12V","±5 ~ 25V","35A, 10A, 6A, 6A","250W","ITE (Commercial)","-","75%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote Sense, Standby Output, Universal Input","Chassis Mount","9.00"" L x 5.00"" W x 2.01"" H (228.6mm x 127.0mm x 51.0mm)"
