Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Voltage - Input (Min)","Voltage - Input (Max)","Number of Outputs","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Voltage - Isolation","Applications","Efficiency","Operating Temperature","Mounting Type","Size / Dimension"
https://www.cui.com/product/resource/digikeypdf/pyb30-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB30-U.jpg,102-3266-ND,PYB30-Q48-D12-U,CUI Inc.,DC/DC CONVERTER +/-12V 30W,74,0,"59.89000","0","1","Tray","PYB30-U (30W)","Active","Enclosed","18V","75V","2","12V","-12V","-","-","1.25A, 1.25A","30W","-","-","87%","-40°C ~ 85°C","Chassis Mount","2.66"" L x 2.16"" W x 0.75"" H (67.5mm x 55.0mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb20-din.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB20-DIN.jpg,102-3223-ND,PYB20-Q48-S5-DIN,CUI Inc.,DC/DC CONVERTER 5V 20W,56,0,"64.49000","0","1","Tray","PYB20-DIN (20W)","Active","Enclosed","18V","75V","1","5V","-","-","-","4A","20W","-","-","88%","-40°C ~ 85°C","DIN Rail","2.99"" L x 1.24"" W x 0.87"" H (76.0mm x 31.5mm x 22.2mm)"
https://www.cui.com/product/resource/digikeypdf/pyb20-din.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB20-DIN.jpg,102-3214-ND,PYB20-Q24-S3-DIN,CUI Inc.,DC/DC CONVERTER 3.3V 20W,34,0,"64.49000","0","1","Tray","PYB20-DIN (20W)","Active","Enclosed","9V","36V","1","3.3V","-","-","-","5A","20W","-","-","84%","-40°C ~ 85°C","DIN Rail","2.99"" L x 1.24"" W x 0.87"" H (76.0mm x 31.5mm x 22.2mm)"
https://www.cui.com/product/resource/digikeypdf/pyb20-din.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB20-DIN.jpg,102-3212-ND,PYB20-Q24-D12-DIN,CUI Inc.,DC/DC CONVERTER +/-12V 20W,27,0,"64.49000","0","1","Tray","PYB20-DIN (20W)","Active","Enclosed","9V","36V","2","12V","-12V","-","-","834mA, 834mA","20W","-","-","86%","-40°C ~ 85°C","DIN Rail","2.99"" L x 1.24"" W x 0.87"" H (76.0mm x 31.5mm x 22.2mm)"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/76000696_Spec.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/76000696.jpg,602-1616-ND,76000696,Digi International,DC/DC CONVERTER 12V 12W,7,0,"65.00000","0","1","-","-","Active","Enclosed","-36V","-72V","1","12V","-","-","-","1A","12W","2121kV","ITE (Commercial)","70%","0°C ~ 40°C","-","2.91"" L x 1.93"" W x 1.59"" H (74.0mm x 49.0mm x 40.5mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE40-Series.JPG,1470-3369-ND,DTE4048S12,XP Power,DC/DC CONVERTER 12V 40W,27,0,"68.00000","0","1","Bulk","DTE40 (40W)","Active","Enclosed","18V","75V","1","12V","-","-","-","3.33A","40W","-","ITE (Commercial)","91%","-40°C ~ 85°C","Chassis Mount","4.41"" L x 2.51"" W x 1.01"" H (112.0mm x 63.8mm x 25.6mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE40-Series.JPG,1470-3367-ND,DTE4024S48,XP Power,DC/DC CONVERTER 48V 40W,20,0,"68.00000","0","1","Bulk","DTE40 (40W)","Active","Enclosed","9V","36V","1","48V","-","-","-","835mA","40W","-","ITE (Commercial)","89%","-40°C ~ 85°C","Chassis Mount","4.41"" L x 2.51"" W x 1.01"" H (112.0mm x 63.8mm x 25.6mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE40-Series.JPG,1470-3368-ND,DTE4048S5V1,XP Power,DC/DC CONVERTER 5.1V 40W,13,0,"68.00000","0","1","Bulk","DTE40 (40W)","Active","Enclosed","18V","75V","1","5.1V","-","-","-","8A","40W","-","ITE (Commercial)","89%","-40°C ~ 85°C","Chassis Mount","4.41"" L x 2.51"" W x 1.01"" H (112.0mm x 63.8mm x 25.6mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE40-Series.JPG,1470-3364-ND,DTE4024S5V1,XP Power,DC/DC CONVERTER 5.1V 40W,7,0,"68.00000","0","1","Bulk","DTE40 (40W)","Active","Enclosed","9V","36V","1","5.1V","-","-","-","8A","40W","-","ITE (Commercial)","90%","-40°C ~ 85°C","Chassis Mount","4.41"" L x 2.51"" W x 1.01"" H (112.0mm x 63.8mm x 25.6mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE40-Series.JPG,1470-3371-ND,DTE4048S48,XP Power,DC/DC CONVERTER 48V 40W,6,0,"68.00000","0","1","Bulk","DTE40 (40W)","Active","Enclosed","18V","75V","1","48V","-","-","-","835mA","40W","-","ITE (Commercial)","90%","-40°C ~ 85°C","Chassis Mount","4.41"" L x 2.51"" W x 1.01"" H (112.0mm x 63.8mm x 25.6mm)"
https://www.meanwell.com/Upload/PDF/DDR-120/DDR-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-120x.jpg,1866-5027-ND,DDR-120A-24,MEAN WELL USA Inc.,DC/DC CONVERTER 24V 101W,76,0,"68.25000","0","1","-","DDR-120 (120W)","Active","Enclosed","9V","18V","1","24V","-","-","-","4.2A","101W","4kV","Industrial, ITE (Commercial), Railway","88.5%","-40°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.93"" H (102.0mm x 32.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/DDR-120/DDR-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-120x.jpg,1866-5026-ND,DDR-120A-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 100W,57,0,"68.25000","0","1","-","DDR-120 (120W)","Active","Enclosed","9V","18V","1","12V","-","-","-","8.3A","100W","4kV","Industrial, ITE (Commercial), Railway","88.5%","-40°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.93"" H (102.0mm x 32.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/DDR-120/DDR-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-120x.jpg,1866-5031-ND,DDR-120B-48,MEAN WELL USA Inc.,DC/DC CONVERTER 48V 120W,35,0,"68.25000","0","1","-","DDR-120 (120W)","Active","Enclosed","16.8V","33.6V","1","48V","-","-","-","2.5A","120W","4kV","Industrial, ITE (Commercial), Railway","91%","-40°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.93"" H (102.0mm x 32.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/DDR-120/DDR-120-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-120x.jpg,1866-5032-ND,DDR-120C-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 120W,29,0,"68.25000","0","1","-","DDR-120 (120W)","Active","Enclosed","33.6V","67.2V","1","12V","-","-","-","10A","120W","4kV","Industrial, ITE (Commercial), Railway","89.5%","-40°C ~ 70°C (With Derating)","DIN Rail","4.02"" L x 1.26"" W x 4.93"" H (102.0mm x 32.0mm x 125.2mm)"
https://www.meanwell.com/Upload/PDF/RSD-100/RSD-100-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_RSD-100.jpg,1866-4167-ND,RSD-100C-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 101W,44,0,"69.71000","0","1","-","RSD-100 (100W)","Active","Enclosed","33.6V","62.4V","1","12V","-","-","-","8.4A","101W","4000V","ITE (Commercial), Railway","91%","-40°C ~ 70°C (With Derating)","Chassis Mount","6.34"" L x 2.68"" W x 1.42"" H (161.0mm x 68.0mm x 36.0mm)"
https://www.meanwell.com/Upload/PDF/RSD-100/RSD-100-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_RSD-100.jpg,1866-4164-ND,RSD-100B-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 101W,33,0,"69.71000","0","1","-","RSD-100 (100W)","Active","Enclosed","16.8V","31.2V","1","12V","-","-","-","8.4A","101W","4000V","ITE (Commercial), Railway","89%","-40°C ~ 70°C (With Derating)","Chassis Mount","6.34"" L x 2.68"" W x 1.42"" H (161.0mm x 68.0mm x 36.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE60.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE60-Series.JPG,1470-3379-ND,DTE6048S48,XP Power,DC/DC CONVERTER 48V 60W,21,0,"80.00000","0","1","Bulk","DTE60 (60W)","Active","Enclosed","18V","75V","1","48V","-","-","-","1.25A","60W","-","ITE (Commercial)","91%","-40°C ~ 85°C","Chassis Mount","4.41"" L x 2.67"" W x 1.50"" H (112.0mm x 67.8mm x 38.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE60.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE60-Series.JPG,1470-3376-ND,DTE6048S5V1,XP Power,DC/DC CONVERTER 5.1V 60W,13,0,"80.00000","0","1","Bulk","DTE60 (60W)","Active","Enclosed","18V","75V","1","5.1V","-","-","-","12A","60W","-","ITE (Commercial)","91%","-40°C ~ 85°C","Chassis Mount","4.41"" L x 2.67"" W x 1.50"" H (112.0mm x 67.8mm x 38.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE60.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE60-Series.JPG,1470-3372-ND,DTE6024S5V1,XP Power,DC/DC CONVERTER 5.1V 60W,12,0,"80.00000","0","1","Bulk","DTE60 (60W)","Active","Enclosed","9V","36V","1","5.1V","-","-","-","12A","60W","-","ITE (Commercial)","90%","-40°C ~ 85°C","Chassis Mount","4.41"" L x 2.67"" W x 1.50"" H (112.0mm x 67.8mm x 38.0mm)"
https://www.meanwell.com/Upload/PDF/SD-200/SD-200-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-200.jpg,1866-4417-ND,SD-200C-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 200W,35,0,"83.06000","0","1","-","SD-200 (200W)","Active","Enclosed","36V","96V","1","12V","-","-","-","16.7A","200W","1500V","ITE (Commercial)","84%","-20°C ~ 60°C (With Derating)","Chassis Mount","8.46"" L x 4.53"" W x 1.97"" H (215.0mm x 115.0mm x 50.0mm)"
https://www.meanwell.com/Upload/PDF/RSD-150/RSD-150-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_RSD-150.jpg,1866-4171-ND,RSD-150B-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 150W,11,0,"88.57000","0","1","-","RSD-150 (150W)","Active","Enclosed","16.8V","31.2V","1","12V","-","-","-","12.5A","150W","4000V","ITE (Commercial), Railway","90%","-40°C ~ 70°C (With Derating)","Chassis Mount","7.44"" L x 3.03"" W x 1.42"" H (189.0mm x 77.0mm x 36.0mm)"
https://www.meanwell.com/Upload/PDF/SD-350/SD-350-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-350.jpg,1866-4429-ND,SD-350B-5,MEAN WELL USA Inc.,DC/DC CONVERTER 5V 285W,20,0,"100.26000","0","1","-","SD-350 (350W)","Active","Enclosed","19V","36V","1","5V","-","-","-","57A","285W","1500V","ITE (Commercial)","74%","-20°C ~ 60°C (With Derating)","Chassis Mount","8.46"" L x 4.53"" W x 1.97"" H (215.0mm x 115.0mm x 50.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2518-ND,DPX4048WS05,TDK-Lambda Americas Inc.,DC/DC CONVERTER 5V 40W,19,0,"158.57000","0","1","Bulk","DPX (40W)","Active","Enclosed","18V","75V","1","5V","-","-","-","8A","40W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
https://www.cui.com/product/resource/digikeypdf/vhk50w-din.pdf,//media.digikey.com/photos/CUI%20Photos/VHK50W-Q24-S12-DIN.JPG,102-3301-ND,VHK50W-Q24-S12-DIN,CUI Inc.,DC/DC CONVERTER 12V 50W,14,0,"164.25000","0","1","Bulk","VHK50W-DIN (50W)","Active","Enclosed","9V","36V","1","12V","-","-","-","4.16A","50W","-","-","82%","-40°C ~ 85°C","DIN Rail","4.23"" L x 4.01"" W x 2.07"" H (107.4mm x 101.9mm x 52.6mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w.pdf,//media.digikey.com/photos/CUI%20Photos/VHK50W-Q24-S12.JPG,102-1814-ND,VHK100W-Q48-S5,CUI Inc.,DC/DC CONVERTER 5V 100W,21,0,"168.58000","0","1","Bulk","VHK100W (100W)","Active","Enclosed","18V","75V","1","5V","-","-","-","20A","100W","-","-","84.5%","-40°C ~ 85°C","Chassis Mount","4.23"" L x 4.01"" W x 1.50"" H (107.5mm x 101.8mm x 38.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2047-ND,DPX4024T0512,TDK-Lambda Americas Inc.,DC/DC CONVERTER 5V +/-12V 40W,17,0,"169.68000","0","1","Bulk","DPX (40W)","Active","Enclosed","18V","36V","3","5V","12V","-12V","-","6A, 400mA, 400mA","40W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2048-ND,DPX4024T0515,TDK-Lambda Americas Inc.,DC/DC CONVERTER 5V +/-15V 40W,2,0,"169.68000","0","1","Bulk","DPX (40W)","Active","Enclosed","18V","36V","3","5V","15V","-15V","-","6A, 300mA, 300mA","40W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2057-ND,DPX6048S05,TDK-Lambda Americas Inc.,DC/DC CONVERTER 5V 60W,11,0,"183.82000","0","1","Bulk","DPX (60W)","Active","Enclosed","36V","75V","1","5V","-","-","-","12A","60W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
https://www.meanwell.com/Upload/PDF/SD-1000/SD-1000-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-1000.jpg,1866-4399-ND,SD-1000L-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 720W,19,0,"274.60000","0","1","-","SD-1000 (1000W)","Active","Enclosed","19V","72V","1","12V","-","-","-","60A","720W","2000V","ITE (Commercial)","84%","-20°C ~ 60°C (With Derating)","Chassis Mount","11.61"" L x 5.00"" W x 1.61"" H (295.0mm x 127.0mm x 41.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk150w-din.pdf,//media.digikey.com/photos/CUI%20Photos/VHK150W-Q24-S12-DIN.JPG,102-3309-ND,VHK150W-Q24-S12-DIN,CUI Inc.,DC/DC CONVERTER 12V 150W,6,0,"276.55000","0","1","Bulk","VHK150W-DIN (150W)","Active","Enclosed","9V","36V","1","12V","-","-","-","12.5A","150W","-","-","86%","-40°C ~ 85°C","DIN Rail","4.23"" L x 4.01"" W x 2.07"" H (107.4mm x 101.9mm x 52.6mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2905007.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2905007.jpg,277-12006-ND,2905007,Phoenix Contact,DC/DC CONVERTER 12V,8,25,"373.12000","0","1","Bulk","Quint","Active","Enclosed","9V","18V","1","12V","-","-","-","8A","-","1.5kV","ITE (Commercial)","89%","-25°C ~ 75°C (With Derating)","DIN Rail","4.92"" L x 1.26"" W x 5.12"" H (125.0mm x 32.0mm x 130.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2905009.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_29050xx.jpg,277-12008-ND,2905009,Phoenix Contact,DC/DC CONVERTER 24V,6,6,"378.53000","0","1","Bulk","Quint","Active","Enclosed","42V","96V","1","24V","-","-","-","10A","-","1.5kV","ITE (Commercial)","91%","-25°C ~ 75°C (With Derating)","DIN Rail","4.92"" L x 1.89"" W x 5.12"" H (125.0mm x 48.0mm x 130.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/99193724xx.pdf,//media.digikey.com/photos/Weidmuller/9919372412.jpg,281-2015-ND,9919372412,Weidmüller,DC/DC CONVERTER 12V 50W,6,0,"385.66000","0","1","Bulk","CP-DCDC (50W)","Active","Enclosed","18V","30V","1","12V","-","-","-","3A","50W","-","ITE (Commercial)","80%","-10°C ~ 50°C","DIN Rail","5.16"" L x 2.24"" W x 3.86"" H (131.0mm x 57.0mm x 98.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/99193724xx.pdf,//media.digikey.com/photos/Weidmuller/9919371224.jpg,281-2013-ND,9919371224,Weidmüller,DC/DC CONVERTER 24V 50W,5,0,"385.66000","0","1","Bulk","CP-DCDC (50W)","Active","Enclosed","9V","16V","1","24V","-","-","-","2A","50W","-","ITE (Commercial)","80%","-10°C ~ 50°C","DIN Rail","5.16"" L x 2.24"" W x 3.86"" H (131.0mm x 57.0mm x 98.0mm)"
http://www.vicorpower.com/documents/datasheets/DCM3414x75H31C2yzz_ds.pdf,//media.digikey.com/Photos/Vicor%20Corporation/MFG_DCM3414V.jpg,1102-5555-ND,DCM3414V75H31C2C01,Vicor Corporation,DC DC CONVERTER 48V 28V 320W,13,0,"422.20000","0","1","Bulk","VI Chip® DCM® (320W)","Active","Enclosed","36V","75V","1","28V","-","-","-","11.43A","320W","2.25kV","ITE (Commercial)","91.8%","-20°C ~ 100°C","Chassis Mount","3.38"" L x 1.40"" W x 0.37"" H (85.9mm x 35.5mm x 9.3mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2866530.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2866530.jpg,277-12079-ND,2866530,Phoenix Contact,DC/DC CONVERTER 24V 480W,11,5,"431.81000","0","1","Bulk","TRIO (480W)","Active","Enclosed","450V","840V","1","24V","-","-","-","20A","480W","-","ITE (Commercial)","91%","-25°C ~ 70°C","DIN Rail","6.00"" L x 4.53"" W x 5.12"" H (152.5mm x 115.0mm x 130.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/99193724xx.pdf,//media.digikey.com/photos/Weidmuller/9919372405.jpg,281-2014-ND,9919372405,Weidmüller,DC/DC CONVERTER 5V 50W,2,0,"434.98000","0","1","Bulk","CP-DCDC (50W)","Active","Enclosed","18V","30V","1","5V","-","-","-","8A","50W","-","ITE (Commercial)","75%","-10°C ~ 50°C","DIN Rail","5.16"" L x 2.24"" W x 3.86"" H (131.0mm x 57.0mm x 98.0mm)"
http://www.vicorpower.com/documents/datasheets/DCM3714xD2H53E0yzz_ds.pdf,//media.digikey.com/photos/Vicor%20Corporation/MFG_DCM3414V50M13C2.jpg,1102-5512-ND,DCM3714VD2H53E0C01,Vicor Corporation,DC/DC CONVERTER 48V 500W,11,0,"443.48000","0","1","Box","VI Chip® DCM® (500W)","Active","Enclosed","200V","400V","1","48V","-","-","-","10.42A","500W","-","ITE (Commercial)","93.4%","-20°C ~ 100°C","Chassis Mount","3.75"" L x 1.40"" W x 0.37"" H (95.1mm x 35.5mm x 9.3mm)"
http://www.vicorpower.com/documents/datasheets/DCM3714xD2H53E0yzz_ds.pdf,//media.digikey.com/photos/Vicor%20Corporation/MFG_DCM3414V50M13C2.jpg,1102-5515-ND,DCM3714VD2H53E0T01,Vicor Corporation,DC/DC CONVERTER 48V 500W,5,0,"443.48000","0","1","Box","VI Chip® DCM® (500W)","Active","Enclosed","200V","400V","1","48V","-","-","-","10.42A","500W","-","ITE (Commercial)","93.4%","-40°C ~ 100°C","Chassis Mount","3.75"" L x 1.40"" W x 0.37"" H (95.1mm x 35.5mm x 9.3mm)"
http://www.vicorpower.com/documents/datasheets/DCM3714xD2J13D0yzz_ds.pdf ,//media.digikey.com/photos/Vicor%20Corporation/MFG_DCM3414V50M13C2.jpg,1102-5511-ND,DCM3714VD2J13D0C01,Vicor Corporation,DC/DC CONVERTER 12V 400W,6,0,"443.49000","0","1","Box","VI Chip® DCM® (400W)","Active","Enclosed","200V","400V","1","12V","-","-","-","33.3A","400W","-","ITE (Commercial)","93.2%","-20°C ~ 100°C","Chassis Mount","3.75"" L x 1.40"" W x 0.37"" H (95.1mm x 35.5mm x 9.3mm)"
http://www.vicorpower.com/documents/datasheets/DCM3714xD2K13E0yzz_ds.pdf,//media.digikey.com/photos/Vicor%20Corporation/MFG_DCM3414V50M13C2.jpg,1102-5552-ND,DCM3714VD2K13E0T01,Vicor Corporation,DC/DC CONVERTER 12V 500W,7,0,"445.15000","0","1","Box","VI Chip® DCM® (500W)","Active","Enclosed","160V","420V","1","12V","-","-","-","41.67A","500W","-","ITE (Commercial)","92%","-40°C ~ 100°C","Chassis Mount","3.74"" L x 1.40"" W x 0.37"" H (95.1mm x 35.5mm x 9.3mm)"
http://www.vicorpower.com/documents/datasheets/DCM3714xD2K13E0yzz_ds.pdf,//media.digikey.com/photos/Vicor%20Corporation/MFG_DCM3414V50M13C2.jpg,1102-5549-ND,DCM3714VD2K13E0C01,Vicor Corporation,DC/DC CONVERTER 12V 500W,5,0,"445.15000","0","1","Box","VI Chip® DCM® (500W)","Active","Enclosed","160V","420V","1","12V","-","-","-","41.67A","500W","-","ITE (Commercial)","92%","-20°C ~ 100°C","Chassis Mount","3.74"" L x 1.40"" W x 0.37"" H (95.1mm x 35.5mm x 9.3mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2905008.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_29050xx.jpg,277-12007-ND,2905008,Phoenix Contact,DC/DC CONVERTER 48V,19,0,"470.45000","0","1","Bulk","Quint","Active","Enclosed","30V","60V","1","48V","-","-","-","5A","-","1.5kV","ITE (Commercial)","93%","-25°C ~ 75°C (With Derating)","DIN Rail","4.92"" L x 1.89"" W x 5.12"" H (125.0mm x 48.0mm x 130.0mm)"
http://select.phoenixcontact.com/phoenix/dwld/db_en_quint_buffer_24dc_20_102035_03_en.pdf;jsessionid=8077569E5C55E138156C1CB5127BD74E.select-lin-dmz-app02-download?cp=y&asid2=6025413413692,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2866213.jpg,277-6981-ND,2866213,Phoenix Contact,DC/DC CONVERTER 24V 480W,6,28,"508.38000","0","1","Bulk","Quint","Active","Enclosed","22.5V","30V","1","24V","-","-","-","20A","480W","-","ITE (Commercial)","95%","-25°C ~ 70°C","DIN Rail","4.92"" L x 2.52"" W x 5.12"" H (125mm x 64mm x 130mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2320555_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2320555.jpg,277-12077-ND,2320555,Phoenix Contact,DC/DC CONVERTER 24V 240W,3,0,"529.82000","0","1","Bulk","Quint","Active","Enclosed","18V","32V","1","24V","-","-","-","10A","240W","-","ITE (Commercial)","92%","-40°C ~ 70°C (With Derating)","DIN Rail","4.92"" L x 1.89"" W x 5.12"" H (125.0mm x 48.0mm x 130.0mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-hp-series.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_HP-Series.jpg,179-2994-ND,HP2660-9RG,Bel Power Solutions,DC/DC CONVERTER 2X24V 120W,15,0,"695.25000","0","1","-","Melcher HP (120 ~ 192W)","Active","Enclosed, Conformal Coated","12.5V","154V","2","24V","24V","-","-","2.5A, 2.5A","120W","-","ITE (Commercial), Railway","92.5%","-40°C ~ 71°C (With Derating)","Chassis Mount","6.47"" L x 4.37"" W x 0.80"" H (164.0mm x 111.0mm x 20.32mm)"
https://www.cui.com/product/resource/digikeypdf/pyb10-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB10-U.jpg,102-3161-ND,PYB10-Q48-S3-U,CUI Inc.,DC/DC CONVERTER 3.3V 10W,50,0,"29.88000","0","1","Tray","PYB10-U (10W)","Active","Enclosed","18V","75V","1","3.3V","-","-","-","2.4A","10W","-","-","79%","-40°C ~ 85°C","Chassis Mount","2.16"" L x 2.06"" W x 0.75"" H (54.9mm x 52.3mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb10-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB10-U.jpg,102-3156-ND,PYB10-Q24-S15-U,CUI Inc.,DC/DC CONVERTER 15V 10W,54,0,"30.11000","0","1","Tray","PYB10-U (10W)","Active","Enclosed","9V","36V","1","15V","-","-","-","667mA","10W","-","-","87%","-40°C ~ 85°C","Chassis Mount","2.16"" L x 2.06"" W x 0.75"" H (54.9mm x 52.3mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb10-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB10-T.jpg,102-3143-ND,PYB10-Q48-D12-T,CUI Inc.,DC/DC CONVERTER +/-12V 10W,36,0,"33.35000","0","1","Tray","PYB10-T (10W)","Active","Enclosed","18V","75V","2","12V","-12V","-","-","416mA, 416mA","10W","-","-","86%","-40°C ~ 85°C","Chassis Mount","2.99"" L x 1.24"" W x 0.84"" H (76.0mm x 31.5mm x 21.2mm)"
https://www.cui.com/product/resource/digikeypdf/pyb10-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB10-T.jpg,102-3142-ND,PYB10-Q48-D5-T,CUI Inc.,DC/DC CONVERTER +/-5V 10W,33,0,"33.35000","0","1","Tray","PYB10-T (10W)","Active","Enclosed","18V","75V","2","5V","-5V","-","-","1A, 1A","10W","-","-","83%","-40°C ~ 85°C","Chassis Mount","2.99"" L x 1.24"" W x 0.84"" H (76.0mm x 31.5mm x 21.2mm)"
https://www.cui.com/product/resource/digikeypdf/pyb10-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB10-T.jpg,102-3145-ND,PYB10-Q48-S3-T,CUI Inc.,DC/DC CONVERTER 3.3V 10W,29,0,"33.35000","0","1","Tray","PYB10-T (10W)","Active","Enclosed","18V","75V","1","3.3V","-","-","-","2.4A","10W","-","-","79%","-40°C ~ 85°C","Chassis Mount","2.99"" L x 1.24"" W x 0.84"" H (76.0mm x 31.5mm x 21.2mm)"
