Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Base Resonator","Type","Frequency","Function","Output","Voltage - Supply","Frequency Stability","Absolute Pull Range (APR)","Operating Temperature","Spread Spectrum Bandwidth","Current - Supply (Max)","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7202-2-ND,CSX-750FCC4000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 4.0000MHZ CMOS TTL,15000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","4MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7202-1-ND,CSX-750FCC4000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 4.0000MHZ CMOS TTL,15453,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","4MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7202-6-ND,CSX-750FCC4000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 4.0000MHZ CMOS TTL,15453,0,"Digi-Reel","0","1","Digi-Reel®","CSX-750F","Active","Crystal","XO (Standard)","4MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7214-2-ND,CSX-750FCC24000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 24.0000MHZ CMOS TTL,9000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","24MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7214-1-ND,CSX-750FCC24000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 24.0000MHZ CMOS TTL,9288,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","24MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7239-2-ND,CSX-750FBC14745600T,Citizen Finedevice Co Ltd,XTAL OSC XO 14.7456MHZ CMOS SMD,9000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","14.7456MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7239-1-ND,CSX-750FBC14745600T,Citizen Finedevice Co Ltd,XTAL OSC XO 14.7456MHZ CMOS SMD,9803,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","14.7456MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7239-6-ND,CSX-750FBC14745600T,Citizen Finedevice Co Ltd,XTAL OSC XO 14.7456MHZ CMOS SMD,9803,0,"Digi-Reel","0","1","Digi-Reel®","CSX-750F","Active","Crystal","XO (Standard)","14.7456MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7236-2-ND,CSX-750FBC12000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 12.0000MHZ CMOS SMD,8000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","12MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7236-1-ND,CSX-750FBC12000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 12.0000MHZ CMOS SMD,8959,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","12MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7236-6-ND,CSX-750FBC12000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 12.0000MHZ CMOS SMD,8959,0,"Digi-Reel","0","1","Digi-Reel®","CSX-750F","Active","Crystal","XO (Standard)","12MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7209-2-ND,CSX-750FCC14745600T,Citizen Finedevice Co Ltd,XTAL OSC XO 14.7456MHZ CMOS TTL,7000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","14.7456MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7209-1-ND,CSX-750FCC14745600T,Citizen Finedevice Co Ltd,XTAL OSC XO 14.7456MHZ CMOS TTL,7619,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","14.7456MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7209-6-ND,CSX-750FCC14745600T,Citizen Finedevice Co Ltd,XTAL OSC XO 14.7456MHZ CMOS TTL,7619,0,"Digi-Reel","0","1","Digi-Reel®","CSX-750F","Active","Crystal","XO (Standard)","14.7456MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
https://abracon.com/Oscillators/ASAK.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_ASAK-Series.jpg,535-13275-2-ND,ASAK-32.768KHZ-LRS-T,Abracon LLC,XTAL OSC XO 32.7680KHZ LVCMOS,7000,0,"1.18000","0","1000","Tape & Reel (TR)","ASAK","Active","Crystal","XO (Standard)","32.768kHz","Enable/Disable","LVCMOS","3.3V","±25ppm","-","-40°C ~ 85°C","-","240µA","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.031"" (0.80mm)"
https://abracon.com/Oscillators/ASAK.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_ASAK-Series.jpg,535-13275-1-ND,ASAK-32.768KHZ-LRS-T,Abracon LLC,XTAL OSC XO 32.7680KHZ LVCMOS,7944,0,"1.98000","0","1","Cut Tape (CT)","ASAK","Active","Crystal","XO (Standard)","32.768kHz","Enable/Disable","LVCMOS","3.3V","±25ppm","-","-40°C ~ 85°C","-","240µA","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.031"" (0.80mm)"
https://abracon.com/Oscillators/ASAK.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_ASAK-Series.jpg,535-13275-6-ND,ASAK-32.768KHZ-LRS-T,Abracon LLC,XTAL OSC XO 32.7680KHZ LVCMOS,7944,0,"Digi-Reel","0","1","Digi-Reel®","ASAK","Active","Crystal","XO (Standard)","32.768kHz","Enable/Disable","LVCMOS","3.3V","±25ppm","-","-40°C ~ 85°C","-","240µA","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.031"" (0.80mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7200-2-ND,CSX-750FCC1843200T,Citizen Finedevice Co Ltd,XTAL OSC XO 1.8432MHZ CMOS TTL,6000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","1.8432MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7200-1-ND,CSX-750FCC1843200T,Citizen Finedevice Co Ltd,XTAL OSC XO 1.8432MHZ CMOS TTL,6563,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","1.8432MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7257-2-ND,CSX-750FJC50000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 50.0000MHZ CMOS SMD,6000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","50MHz","Standby (Power Down)","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7257-1-ND,CSX-750FJC50000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 50.0000MHZ CMOS SMD,7785,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","50MHz","Standby (Power Down)","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7257-6-ND,CSX-750FJC50000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 50.0000MHZ CMOS SMD,7785,0,"Digi-Reel","0","1","Digi-Reel®","CSX-750F","Active","Crystal","XO (Standard)","50MHz","Standby (Power Down)","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7240-2-ND,CSX-750FBC16000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 16.0000MHZ CMOS SMD,5000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","16MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7240-1-ND,CSX-750FBC16000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 16.0000MHZ CMOS SMD,5000,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","16MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7240-6-ND,CSX-750FBC16000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 16.0000MHZ CMOS SMD,5000,0,"Digi-Reel","0","1","Digi-Reel®","CSX-750F","Active","Crystal","XO (Standard)","16MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7246-2-ND,CSX-750FBC25000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 25.0000MHZ CMOS SMD,5000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7246-1-ND,CSX-750FBC25000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 25.0000MHZ CMOS SMD,6612,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7246-6-ND,CSX-750FBC25000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 25.0000MHZ CMOS SMD,6612,0,"Digi-Reel","0","1","Digi-Reel®","CSX-750F","Active","Crystal","XO (Standard)","25MHz","Enable/Disable","CMOS","3.3V","±100ppm","-","-20°C ~ 70°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7204-2-ND,CSX-750FCC8000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 8.0000MHZ CMOS TTL,3000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","8MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7204-1-ND,CSX-750FCC8000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 8.0000MHZ CMOS TTL,3227,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","8MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7204-6-ND,CSX-750FCC8000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 8.0000MHZ CMOS TTL,3227,0,"Digi-Reel","0","1","Digi-Reel®","CSX-750F","Active","Crystal","XO (Standard)","8MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7210-2-ND,CSX750FCC16000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 16.0000MHZ CMOS TTL,2000,0,"1.18000","0","1000","Tape & Reel (TR)","CSX-750F","Active","Crystal","XO (Standard)","16MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7210-1-ND,CSX750FCC16000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 16.0000MHZ CMOS TTL,2346,0,"1.98000","0","1","Cut Tape (CT)","CSX-750F","Active","Crystal","XO (Standard)","16MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
http://cfd.citizen.co.jp/english/prod-tech/product/pdf/datasheet_Oscillator/CSX-750F_E.pdf,//media.digikey.com/Photos/Crystek%20Photos/CSX750F7%20SERIES.JPG,300-7210-6-ND,CSX750FCC16000000T,Citizen Finedevice Co Ltd,XTAL OSC XO 16.0000MHZ CMOS TTL,2346,0,"Digi-Reel","0","1","Digi-Reel®","CSX-750F","Active","Crystal","XO (Standard)","16MHz","Enable/Disable","CMOS, TTL","5V","±100ppm","-","-20°C ~ 70°C","-","25mA","-","Surface Mount","4-SMD, No Lead","0.276"" L x 0.197"" W (7.00mm x 5.00mm)","0.063"" (1.60mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0328-0.pdf,//media.digikey.com/Photos/CTS%20Photos/6323.2%20SERIES.jpg,CTX741TR-ND,632L3I050M00000,CTS-Frequency Controls,XTAL OSC XO 50.0000MHZ HCMOS SMD,15000,0,"1.19000","0","3000","Tape & Reel (TR)","632","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0328-0.pdf,//media.digikey.com/Photos/CTS%20Photos/6323.2%20SERIES.jpg,CTX741CT-ND,632L3I050M00000,CTS-Frequency Controls,XTAL OSC XO 50.0000MHZ HCMOS SMD,17193,0,"2.10000","0","1","Cut Tape (CT)","632","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0328-0.pdf,//media.digikey.com/Photos/CTS%20Photos/6323.2%20SERIES.jpg,CTX741DKR-ND,632L3I050M00000,CTS-Frequency Controls,XTAL OSC XO 50.0000MHZ HCMOS SMD,17193,0,"Digi-Reel","0","1","Digi-Reel®","632","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS","3.3V","±50ppm","-","-40°C ~ 85°C","-","15mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0328-0.pdf,//media.digikey.com/Photos/CTS%20Photos/6323.2%20SERIES.jpg,CTX1002TR-ND,632N3I050M00000,CTS-Frequency Controls,XTAL OSC XO 50.0000MHZ HCMOS SMD,3000,0,"1.19000","0","3000","Tape & Reel (TR)","632","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS","2.5V","±50ppm","-","-40°C ~ 85°C","-","10mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0328-0.pdf,//media.digikey.com/Photos/CTS%20Photos/6323.2%20SERIES.jpg,CTX1002CT-ND,632N3I050M00000,CTS-Frequency Controls,XTAL OSC XO 50.0000MHZ HCMOS SMD,5521,0,"2.10000","0","1","Cut Tape (CT)","632","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS","2.5V","±50ppm","-","-40°C ~ 85°C","-","10mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://www.ctscorp.com/wp-content/uploads/2015/11/008-0328-0.pdf,//media.digikey.com/Photos/CTS%20Photos/6323.2%20SERIES.jpg,CTX1002DKR-ND,632N3I050M00000,CTS-Frequency Controls,XTAL OSC XO 50.0000MHZ HCMOS SMD,5521,0,"Digi-Reel","0","1","Digi-Reel®","632","Active","Crystal","XO (Standard)","50MHz","Enable/Disable","HCMOS","2.5V","±50ppm","-","-40°C ~ 85°C","-","10mA","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.047"" (1.20mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG-3030CM&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/SG-3040LC3.6%20SERIES.JPG,SER3697TR-ND,SG-3040LC 32.7680KB3:PURE SN,EPSON,XTAL OSC XO 32.7680KHZ CMOS SMD,18750,0,"1.20600","0","250","Tape & Reel (TR)","SG-3040","Active","Crystal","XO (Standard)","32.768kHz","Amplitude Control","CMOS","0.9V ~ 3.6V","-120ppm, +10ppm","-","-40°C ~ 85°C","-","3.1µA","-","Surface Mount","12-SOJ, 0.50mm pitch","0.142"" L x 0.094"" W (3.60mm x 2.40mm)","0.047"" (1.20mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG-3030CM&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/SG-3040LC3.6%20SERIES.JPG,SER3697CT-ND,SG-3040LC 32.7680KB3:PURE SN,EPSON,XTAL OSC XO 32.7680KHZ CMOS SMD,19070,0,"1.66000","0","1","Cut Tape (CT)","SG-3040","Active","Crystal","XO (Standard)","32.768kHz","Amplitude Control","CMOS","0.9V ~ 3.6V","-120ppm, +10ppm","-","-40°C ~ 85°C","-","3.1µA","-","Surface Mount","12-SOJ, 0.50mm pitch","0.142"" L x 0.094"" W (3.60mm x 2.40mm)","0.047"" (1.20mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_SG-3030CM&lang=en,//media.digikey.com/Photos/Epson%20Toyocom%20Photos/SG-3040LC3.6%20SERIES.JPG,SER3697DKR-ND,SG-3040LC 32.7680KB3:PURE SN,EPSON,XTAL OSC XO 32.7680KHZ CMOS SMD,19070,0,"Digi-Reel","0","1","Digi-Reel®","SG-3040","Active","Crystal","XO (Standard)","32.768kHz","Amplitude Control","CMOS","0.9V ~ 3.6V","-120ppm, +10ppm","-","-40°C ~ 85°C","-","3.1µA","-","Surface Mount","12-SOJ, 0.50mm pitch","0.142"" L x 0.094"" W (3.60mm x 2.40mm)","0.047"" (1.20mm)"
