Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Base Resonator","Type","Programmable Type","Available Frequency Range","Function","Output","Voltage - Supply","Frequency Stability","Frequency Stability (Total)","Operating Temperature","Spread Spectrum Bandwidth","Current - Supply (Max)","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6003MI1A-000.0000TCT-ND,DSC6003MI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.28000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6003MI1A-000.0000TDKR-ND,DSC6003MI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6011MI1A-000.0000TTR-ND,DSC6011MI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.03000","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6011MI1A-000.0000TCT-ND,DSC6011MI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.28000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6011MI1A-000.0000TDKR-ND,DSC6011MI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6013MI1A-000.0000TTR-ND,DSC6013MI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.03000","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6013MI1A-000.0000TCT-ND,DSC6013MI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.28000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6013MI1A-000.0000TDKR-ND,DSC6013MI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6003ME2A-000.0000TTR-ND,DSC6003ME2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.05575","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6003ME2A-000.0000TCT-ND,DSC6003ME2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.32000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6003ME2A-000.0000TDKR-ND,DSC6003ME2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6011ME2A-000.0000TTR-ND,DSC6011ME2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.05575","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6011ME2A-000.0000TCT-ND,DSC6011ME2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.32000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6011ME2A-000.0000TDKR-ND,DSC6011ME2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6013ME2A-000.0000TTR-ND,DSC6013ME2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.05575","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6013ME2A-000.0000TCT-ND,DSC6013ME2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.32000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6013ME2A-000.0000TDKR-ND,DSC6013ME2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6011CE1A-000.0000-ND,DSC6011CE1A-000.0000,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,770,0,"1.07000","0","1","Bulk","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6013CE1A-000.0000-ND,DSC6013CE1A-000.0000,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,770,0,"1.07000","0","1","Bulk","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6003HE1A-000.0000TTR-ND,DSC6003HE1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.08150","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±50ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6003HE1A-000.0000TCT-ND,DSC6003HE1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.42000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±50ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6003HE1A-000.0000TDKR-ND,DSC6003HE1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±50ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6003MI2A-000.0000TTR-ND,DSC6003MI2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.08150","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6003MI2A-000.0000TCT-ND,DSC6003MI2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.34000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±25ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6003MI2A-000.0000TDKR-ND,DSC6003MI2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±25ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6011MI2A-000.0000TTR-ND,DSC6011MI2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.08150","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6011MI2A-000.0000TCT-ND,DSC6011MI2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.34000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6011MI2A-000.0000TDKR-ND,DSC6011MI2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6013MI2A-000.0000TTR-ND,DSC6013MI2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.08150","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6013MI2A-000.0000TCT-ND,DSC6013MI2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.34000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxM.jpg,DSC6013MI2A-000.0000TDKR-ND,DSC6013MI2A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6011CI1A-000.0000-ND,DSC6011CI1A-000.0000,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,770,0,"1.09000","0","1","Bulk","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6003HI1A-000.0000TTR-ND,DSC6003HI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.10210","0","1000","Tape & Reel (TR)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6003HI1A-000.0000TCT-ND,DSC6003HI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"1.45000","0","1","Cut Tape (CT)","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxH.jpg,DSC6003HI1A-000.0000TDKR-ND,DSC6003HI1A-000.0000T,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,1000,0,"Digi-Reel","0","1","Digi-Reel®","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Enable/Disable","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxJ.jpg,DSC6011JI1A-000.0000-ND,DSC6011JI1A-000.0000,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,840,0,"1.12000","0","1","Bulk","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxJ.jpg,DSC6013JI1A-000.0000-ND,DSC6013JI1A-000.0000,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,840,0,"1.12000","0","1","Bulk","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±50ppm","-40°C ~ 85°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.035"" (0.89mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6011CE2A-000.0000-ND,DSC6011CE2A-000.0000,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,770,0,"1.12000","0","1","Bulk","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en587489,//media.digikey.com/Renders/Microchip%20Tech%20Renders/DSC60xxC.jpg,DSC6013CE2A-000.0000-ND,DSC6013CE2A-000.0000,Microchip Technology,MEMS OSC PROG BLANK 1MHZ-80MHZ,745,0,"1.12000","0","1","Bulk","DSC60XX","Active","MEMS","XO (Standard)","Blank (User Must Program)","1MHz ~ 80MHz","Standby","CMOS","1.71V ~ 3.63V","-","±25ppm","-20°C ~ 70°C","-","1.3mA (Typ)","AEC-Q100","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.89mm)"
