Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Base Resonator","Type","Frequency - Output 1","Frequency - Output 2","Frequency - Output 3","Frequency - Output 4","Function","Output","Voltage - Supply","Frequency Stability","Operating Temperature","Current - Supply (Max)","Size / Dimension","Height","Package / Case"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A02T3-ND,AMPDEEI-A02T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","25Mhz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A03T3-ND,AMPDEEI-A03T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","40MHz, 80MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A04T3-ND,AMPDEEI-A04T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","74.1758MHz, 74.25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A05T3-ND,AMPDEEI-A05T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","25MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A06T3-ND,AMPDEEI-A06T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","26MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A07T3-ND,AMPDEEI-A07T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","19.44MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A08T3-ND,AMPDEEI-A08T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","12MHz, 24MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A09T3-ND,AMPDEEI-A09T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A10T3-ND,AMPDEEI-A10T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","48MHz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A13T3-ND,AMPDEEI-A13T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","6.1298496MHz, 6.16791MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A14T3-ND,AMPDEEI-A14T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","27MHz, 32MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A15T3-ND,AMPDEEI-A15T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","25MHz, 32MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEEI-A16T3-ND,AMPDEEI-A16T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","12MHz, 48Mhz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-20°C ~ 70°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A01T3-ND,AMPDEGH-A01T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A02T3-ND,AMPDEGH-A02T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","25Mhz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A03T3-ND,AMPDEGH-A03T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","40MHz, 80MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A04T3-ND,AMPDEGH-A04T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","74.1758MHz, 74.25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A05T3-ND,AMPDEGH-A05T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","25MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A06T3-ND,AMPDEGH-A06T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","26MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A07T3-ND,AMPDEGH-A07T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","19.44MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A08T3-ND,AMPDEGH-A08T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","12MHz, 24MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A09T3-ND,AMPDEGH-A09T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A10T3-ND,AMPDEGH-A10T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","48MHz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A13T3-ND,AMPDEGH-A13T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","6.1298496MHz, 6.16791MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A14T3-ND,AMPDEGH-A14T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","27MHz, 32MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A15T3-ND,AMPDEGH-A15T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","25MHz, 32MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGH-A16T3-ND,AMPDEGH-A16T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","12MHz, 48Mhz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A01T3-ND,AMPDEGI-A01T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","20MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A02T3-ND,AMPDEGI-A02T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","25Mhz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A03T3-ND,AMPDEGI-A03T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","40MHz, 80MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A04T3-ND,AMPDEGI-A04T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","74.1758MHz, 74.25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A05T3-ND,AMPDEGI-A05T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","25MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A06T3-ND,AMPDEGI-A06T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","26MHz, 27MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A07T3-ND,AMPDEGI-A07T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","19.44MHz, 25MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A08T3-ND,AMPDEGI-A08T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","12MHz, 24MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A09T3-ND,AMPDEGI-A09T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","24MHz, 48MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A10T3-ND,AMPDEGI-A10T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","48MHz, 50MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A13T3-ND,AMPDEGI-A13T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","6.1298496MHz, 6.16791MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A14T3-ND,AMPDEGI-A14T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","27MHz, 32MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A15T3-ND,AMPDEGI-A15T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","25MHz, 32MHz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
https://abracon.com/datasheets/AMPD.pdf,"//media.digikey.com/Renders/Abracon%20Renders/AMJM(4SMD,No-Lead)3,2x2,5x0,9.JPG",AMPDEGI-A16T3-ND,AMPDEGI-A16T3,Abracon LLC,OSC MEMS XO DUAL OUTPUT,0,0,"1.14380","0","3000","Tape & Reel (TR)","AMPD","Active","MEMS","XO (Standard)","12MHz, 48Mhz","-","-","-","-","CMOS","1.71V ~ 3.63V","±50ppm","-40°C ~ 85°C","1.3mA (Typ)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","4-SMD, No Lead"
http://clockworks.micrel.com/Timing/DatasheetsPDF/DSC612PI3A-010J.pdf,-,DSC612PI3A-010J-ND,DSC612PI3A-010J,Microchip Technology,2-OUTPUT MEMS CLOCK GENERATOR 1.,0,0,"1.15361","0","700","Bulk","DSC612","Active","MEMS","XO (Standard)","24MHz","32.768kHz","-","-","Enable/Disable","LVCMOS","1.71V ~ 3.63V","±20ppm","-40°C ~ 85°C","6mA","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","6-VFLGA"
http://clockworks.micrel.com/Timing/DatasheetsPDF/DSC612PI3A-010K.pdf,-,DSC612PI3A-010K-ND,DSC612PI3A-010K,Microchip Technology,2-OUTPUT MEMS CLOCK GENERATOR 1.,0,0,"1.15361","0","700","Bulk","DSC612","Active","MEMS","XO (Standard)","38.4MHz","32.768kHz","-","-","Enable/Disable","LVCMOS","1.71V ~ 3.63V","±20ppm","-40°C ~ 85°C","6mA","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","6-VFLGA"
http://clockworks.micrel.com/Timing/DatasheetsPDF/DSC612PI3A-010T.pdf,-,DSC612PI3A-010T-ND,DSC612PI3A-010T,Microchip Technology,2-OUTPUT MEMS CLOCK GENERATOR 1.,0,0,"1.15361","0","700","Bulk","DSC612","Active","MEMS","XO (Standard)","19.2MHz","26MHz","-","-","Enable/Disable","LVCMOS","1.71V ~ 3.63V","±20ppm","-40°C ~ 85°C","6mA","0.063"" L x 0.047"" W (1.60mm x 1.20mm)","0.035"" (0.89mm)","6-VFLGA"
http://clockworks.micrel.com/Timing/DatasheetsPDF/DSC612NL3A-012R.pdf,-,DSC612NL3A-012R-ND,DSC612NL3A-012R,Microchip Technology,2-OUTPUT MEMS CLOCK GEN 20M 0.00,0,0,"1.16390","0","700","Bulk","DSC612","Active","MEMS","MEMS (Silicon)","20MHz","3.678kHz","-","-","-","LVCMOS","1.71V ~ 3.63V","±20ppm","-40°C ~ 105°C","6mA","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.035"" (0.89mm)","6-VFLGA"
