Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Rechargeability","Battery Cell Size","Number of Cells","Voltage - Rated","Capacity","Structure","Termination Style","Size / Dimension"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L032.jpg,P639-L032-ND,HHR-300CHL3X2,Panasonic - BSG,BATTERY PACK NIMH 7.2V C,0,0,"63.26000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","6","7.2V","3.1Ah","Front to Back, 2 Rows x 3 Cells","Solder Tab","2.03"" L x 1.02"" W x 5.91"" H (51.6mm x 25.8mm x 150.0mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-F025-ND,NH15BP-8F2X5,Energizer Battery Company,BATTERY PACK NIMH 12V AA,0,0,"64.01000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","10","12V","2.3Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","2.85"" L x 1.14"" W x 1.99"" H (72.5mm x 29.0mm x 50.5mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-F101-ND,NH15BP-8F10,Energizer Battery Company,BATTERY PACK NIMH 12V AA,0,0,"64.01000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","10","12V","2.3Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","5.71"" L x 0.57"" W x 1.99"" H (145.0mm x 14.5mm x 50.5mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-L025-ND,NH15BP-8L2X5,Energizer Battery Company,BATTERY PACK NIMH 12V AA,0,0,"64.01000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","10","12V","2.3Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","2.85"" L x 0.57"" W x 3.98"" H (72.5mm x 14.5mm x 101.0mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-L052-ND,NH15BP-8L5X2,Energizer Battery Company,BATTERY PACK NIMH 12V AA,0,0,"64.01000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","10","12V","2.3Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.14"" L x 0.57"" W x 9.94"" H (29.0mm x 14.5mm x 252.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/F071.jpg,P021-F071-ND,HHR-30SCPY20F7,Panasonic - BSG,BATTERY PACK NIMH 8.4V SC,0,0,"64.31000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","7","8.4V","3Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","6.43"" L x 0.91"" W x 1.69"" H (161.0mm x 23.0mm x 43.0mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-F025-ND,NH12BP-4F2X5,Energizer Battery Company,BATTERY PACK NIMH 12V AAA,0,0,"65.63000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","10","12V","850mAh","Side to Side, 5 Rows x 2 Cells","Solder Tab","2.07"" L x 0.83"" W x 1.75"" H (52.5mm x 21.0mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F071.jpg,P214-F071-ND,HHR-450AB21F7,Panasonic - BSG,BATTERY PACK NIMH 8.4V L-FAT A,0,0,"65.66000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","7","8.4V","4.2Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","5.02"" L x 0.72"" W x 2.64"" H (127.4mm x 18.2mm x 67.0mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-F101-ND,NH12BP-4F10,Energizer Battery Company,BATTERY PACK NIMH 12V AAA,0,0,"66.25000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","10","12V","850mAh","Side to Side, 1 Row x 10 Cells","Solder Tab","4.13"" L x 0.41"" W x 1.75"" H (105.0mm x 10.5mm x 44.5mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-L025-ND,NH12BP-4L2X5,Energizer Battery Company,BATTERY PACK NIMH 12V AAA,0,0,"66.25000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","10","12V","850mAh","Side to Side, 2 Rows x 5 Cells","Solder Tab","2.07"" L x 0.83"" W x 1.75"" H (52.5mm x 21.0mm x 44.5mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-L052-ND,NH12BP-4L5X2,Energizer Battery Company,BATTERY PACK NIMH 12V AAA,0,0,"66.25000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","10","12V","850mAh","Side to Side, 5 Rows x 2 Cells","Solder Tab","2.07"" L x 0.83"" W x 1.75"" H (52.5mm x 21.0mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F025.jpg,P018-F025-ND,HHR-380AB27F2X5,Panasonic - BSG,BATTERY PACK NIMH 12V L-A,0,0,"67.10000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","10","12V","3.7Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","3.35"" L x 1.34"" W x 2.64"" H (85.0mm x 34.0mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L025.jpg,P018-L025-ND,HHR-380AB27L2X5,Panasonic - BSG,BATTERY PACK NIMH 12V L-A,0,0,"67.10000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","10","12V","3.7Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","3.35"" L x 0.67"" W x 5.28"" H (85.0mm x 17.0mm x 134.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F101.jpg,P018-F101-ND,HHR-380AB27F10,Panasonic - BSG,BATTERY PACK NIMH 12V L-A,0,0,"67.16000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","10","12V","3.7Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","6.69"" L x 0.67"" W x 2.64"" H (170.0mm x 17.0mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L052.jpg,P018-L052-ND,HHR-380AB27L5X2,Panasonic - BSG,BATTERY PACK NIMH 12V L-A,0,0,"67.21000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","10","12V","3.7Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.34"" L x 0.67"" W x 13.19"" H (34.0mm x 17.0mm x 335.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/L023.jpg,P637-L023-ND,HHR-370AHL2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V L-FAT A,0,0,"67.67000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","6","7.2V","3.5Ah","Front to Back, 3 Rows x 2 Cells","Solder Tab","2.15"" L x 0.72"" W x 5.28"" H (54.6mm x 18.2mm x 134.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F023.jpg,P637-F023-ND,HHR-370AHF2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V L-FAT A,0,0,"67.68000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","6","7.2V","3.5Ah","Side to Side, 3 Rows x 2 Cells","Solder Tab","2.15"" L x 1.43"" W x 2.64"" H (54.6mm x 36.4mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F061.jpg,P637-F061-ND,HHR-370AHF6,Panasonic - BSG,BATTERY PACK NIMH 7.2V L-FAT A,0,0,"67.72000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","6","7.2V","3.5Ah","Side to Side, 1 Row x 6 Cells","Solder Tab","4.30"" L x 0.72"" W x 2.64"" H (109.2mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/L032.jpg,P637-L032-ND,HHR-370AHL3X2,Panasonic - BSG,BATTERY PACK NIMH 7.2V L-FAT A,0,0,"67.76000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","6","7.2V","3.5Ah","Front to Back, 2 Rows x 3 Cells","Solder Tab","1.43"" L x 0.72"" W x 7.91"" H (36.4mm x 18.2mm x 201.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F071.jpg,P638-F071-ND,HHR-250SCHF7,Panasonic - BSG,BATTERY PACK NIMH 8.4V SC,0,0,"70.08000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","7","8.4V","2.5Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","6.43"" L x 0.91"" W x 1.69"" H (161.0mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P021-L024-ND,HHR-30SCPY20L2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V SC,0,0,"73.36000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","8","9.6V","3Ah","Front to Back, 4 Rows x 2 Cells","Solder Tab","3.62"" L x 0.91"" W x 3.39"" H (92.0mm x 23.0mm x 86.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P021-F024-ND,HHR-30SCPY20F2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V SC,0,0,"73.37000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","8","9.6V","3Ah","Side to Side, 4 Rows x 2 Cells","Solder Tab","3.62"" L x 1.81"" W x 1.69"" H (92.0mm x 46.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P021-L042-ND,HHR-30SCPY20L4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V SC,0,0,"73.44000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","8","9.6V","3Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","1.81"" L x 0.91"" W x 6.77"" H (46.0mm x 23.0mm x 172.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P021-F081-ND,HHR-30SCPY20F8,Panasonic - BSG,BATTERY PACK NIMH 9.6V SC,0,0,"73.45000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","8","9.6V","3Ah","Side to Side, 1 Row x 8 Cells","Solder Tab","7.24"" L x 0.91"" W x 1.69"" H (184.0mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F071.jpg,P639-F071-ND,HHR-300CHF7,Panasonic - BSG,BATTERY PACK NIMH 8.4V C,0,0,"73.76000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","7","8.4V","3.1Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","7.11"" L x 1.02"" W x 1.97"" H (180.6mm x 25.8mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P214-L024-ND,HHR-450AB21L2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-FAT A,0,0,"74.93000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","8","9.6V","4.2Ah","Front to Back, 4 Rows x 2 Cells","Solder Tab","2.87"" L x 0.72"" W x 5.28"" H (72.8mm x 18.2mm x 134.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P214-F024-ND,HHR-450AB21F2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-FAT A,0,0,"74.94000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","8","9.6V","4.2Ah","Side to Side, 4 Rows x 2 Cells","Solder Tab","2.87"" L x 1.43"" W x 2.64"" H (72.8mm x 36.4mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P214-F081-ND,HHR-450AB21F8,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-FAT A,0,0,"74.99000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","8","9.6V","4.2Ah","Side to Side, 1 Row x 8 Cells","Solder Tab","5.73"" L x 0.72"" W x 2.64"" H (145.6mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P214-L042-ND,HHR-450AB21L4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-FAT A,0,0,"75.02000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","8","9.6V","4.2Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","1.43"" L x 0.72"" W x 10.55"" H (36.4mm x 18.2mm x 268.0mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F051.jpg,N701-F051-ND,NH50BP-2F5,Energizer Battery Company,BATTERY PACK NIMH 6V D,0,0,"78.86000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","5","6V","2.5Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","6.73"" L x 1.35"" W x 2.42"" H (171.0mm x 34.2mm x 61.5mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F051.jpg,N702-F051-ND,NH35BP-2F5,Energizer Battery Company,BATTERY PACK NIMH 6V C,0,0,"78.89000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","5","6V","2.5Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","5.16"" L x 1.03"" W x 1.97"" H (131.0mm x 26.2mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F071.jpg,P637-F071-ND,HHR-370AHF7,Panasonic - BSG,BATTERY PACK NIMH 8.4V L-FAT A,0,0,"78.95000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","7","8.4V","3.5Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","5.02"" L x 0.72"" W x 2.64"" H (127.4mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P638-L024-ND,HHR-250SCHL2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V SC,0,0,"79.96000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","8","9.6V","2.5Ah","Front to Back, 4 Rows x 2 Cells","Solder Tab","3.62"" L x 0.91"" W x 3.39"" H (92.0mm x 23.0mm x 86.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P638-F024-ND,HHR-250SCHF2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V SC,0,0,"79.97000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","8","9.6V","2.5Ah","Side to Side, 4 Rows x 2 Cells","Solder Tab","3.62"" L x 1.81"" W x 1.69"" H (92.0mm x 46.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P638-L042-ND,HHR-250SCHL4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V SC,0,0,"80.04000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","8","9.6V","2.5Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","1.81"" L x 0.91"" W x 6.77"" H (46.0mm x 23.0mm x 172.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P638-F081-ND,HHR-250SCHF8,Panasonic - BSG,BATTERY PACK NIMH 9.6V SC,0,0,"80.05000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","8","9.6V","2.5Ah","Side to Side, 1 Row x 8 Cells","Solder Tab","7.24"" L x 0.91"" W x 1.69"" H (184.0mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P021-F091-ND,HHR-30SCPY20F9,Panasonic - BSG,BATTERY PACK NIMH 10.8V SC,0,0,"82.59000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","9","10.8V","3Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","8.15"" L x 0.91"" W x 1.69"" H (207.0mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P639-L024-ND,HHR-300CHL2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V C,0,0,"84.16000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","8","9.6V","3.1Ah","Front to Back, 4 Rows x 2 Cells","Solder Tab","4.06"" L x 1.02"" W x 3.94"" H (103.2mm x 25.8mm x 100.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P639-F024-ND,HHR-300CHF2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V C,0,0,"84.17000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","8","9.6V","3.1Ah","Side to Side, 4 Rows x 2 Cells","Solder Tab","4.06"" L x 2.03"" W x 1.97"" H (103.2mm x 51.6mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P639-L042-ND,HHR-300CHL4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V C,0,0,"84.24000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","8","9.6V","3.1Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","2.03"" L x 1.02"" W x 7.87"" H (51.6mm x 25.8mm x 200.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P639-F081-ND,HHR-300CHF8,Panasonic - BSG,BATTERY PACK NIMH 9.6V C,0,0,"84.25000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","8","9.6V","3.1Ah","Side to Side, 1 Row x 8 Cells","Solder Tab","8.13"" L x 1.02"" W x 1.97"" H (206.4mm x 25.8mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P214-F091-ND,HHR-450AB21F9,Panasonic - BSG,BATTERY PACK NIMH 10.8V L-FAT A,0,0,"84.33000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","9","10.8V","4.2Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","6.45"" L x 0.72"" W x 2.64"" H (163.8mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P638-F091-ND,HHR-250SCHF9,Panasonic - BSG,BATTERY PACK NIMH 10.8V SC,0,0,"90.02000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","9","10.8V","2.5Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","8.15"" L x 0.91"" W x 1.69"" H (207.0mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P637-L024-ND,HHR-370AHL2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-FAT A,0,0,"90.13000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","8","9.6V","3.5Ah","Front to Back, 4 Rows x 2 Cells","Solder Tab","2.87"" L x 0.72"" W x 5.28"" H (72.8mm x 18.2mm x 134.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P637-F024-ND,HHR-370AHF2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-FAT A,0,0,"90.14000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","8","9.6V","3.5Ah","Side to Side, 4 Rows x 2 Cells","Solder Tab","2.87"" L x 1.43"" W x 2.64"" H (72.8mm x 36.4mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P637-F081-ND,HHR-370AHF8,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-FAT A,0,0,"90.19000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","8","9.6V","3.5Ah","Side to Side, 1 Row x 8 Cells","Solder Tab","5.73"" L x 0.72"" W x 2.64"" H (145.6mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P637-L042-ND,HHR-370AHL4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-FAT A,0,0,"90.24000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","8","9.6V","3.5Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","1.43"" L x 0.72"" W x 10.55"" H (36.4mm x 18.2mm x 268.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/L025.jpg,P021-L025-ND,HHR-30SCPY20L2X5,Panasonic - BSG,BATTERY PACK NIMH 12V SC,0,0,"91.63000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","10","12V","3Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","4.53"" L x 0.91"" W x 3.39"" H (115.0mm x 23.0mm x 86.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/F025.jpg,P021-F025-ND,HHR-30SCPY20F2X5,Panasonic - BSG,BATTERY PACK NIMH 12V SC,0,0,"91.64000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","10","12V","3Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","4.53"" L x 1.81"" W x 1.69"" H (115.0mm x 46.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/L052.jpg,P021-L052-ND,HHR-30SCPY20L5X2,Panasonic - BSG,BATTERY PACK NIMH 12V SC,0,0,"91.73000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","10","12V","3Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.81"" L x 0.91"" W x 8.46"" H (46.0mm x 23.0mm x 215.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/F101.jpg,P021-F101-ND,HHR-30SCPY20F10,Panasonic - BSG,BATTERY PACK NIMH 12V SC,0,0,"91.74000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","10","12V","3Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","9.06"" L x 0.91"" W x 1.69"" H (230.1mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F025.jpg,P214-F025-ND,HHR-450AB21F2X5,Panasonic - BSG,BATTERY PACK NIMH 12V L-FAT A,0,0,"93.60000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","10","12V","4.2Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","3.58"" L x 1.43"" W x 2.64"" H (91.0mm x 36.4mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L025.jpg,P214-L025-ND,HHR-450AB21L2X5,Panasonic - BSG,BATTERY PACK NIMH 12V L-FAT A,0,0,"93.60000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","10","12V","4.2Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","3.58"" L x 0.72"" W x 5.28"" H (91.0mm x 18.2mm x 134.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F101.jpg,P214-F101-ND,HHR-450AB21F10,Panasonic - BSG,BATTERY PACK NIMH 12V L-FAT A,0,0,"93.66000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","10","12V","4.2Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","7.17"" L x 0.72"" W x 2.64"" H (182.0mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L052.jpg,P214-L052-ND,HHR-450AB21L5X2,Panasonic - BSG,BATTERY PACK NIMH 12V L-FAT A,0,0,"93.71000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","10","12V","4.2Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.43"" L x 0.72"" W x 13.19"" H (36.4mm x 18.2mm x 335.0mm)"
