Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transformer Type","Inductance","ET (Volt-Time)","Turns Ratio - Primary:Secondary","Mounting Type","Size / Dimension","Height - Seated (Max)","Operating Temperature"
http://productfinder.pulseeng.com/products/datasheets/P675.pdf,-,553-3886-ND,PA2649NL,Pulse Electronics Power,TRANSFMR 33-57VIN 12VOUT 2.5ASMD,1768,0,"3.31000","0","1","-","-","Active","-","100.5µH","-","-","Surface Mount","17.53mm L x 13.44mm W","12.45mm","-40°C ~ 130°C"
http://productfinder.pulseeng.com/products/datasheets/P719.pdf,"//media.digikey.com/Photos/Pulse%20Photos/MFG_PA38(55,56).00xNL-Series.jpg",553-2978-ND,PA3855.006NL,Pulse Electronics Power,PULSE XFMR 21UH,296,0,"3.34000","0","1","-","-","Active","-","21µH","-","-","Surface Mount","0.571"" L x 0.695"" W (14.50mm x 17.65mm)","0.551"" (14.00mm)","-40°C ~ 130°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H304/doc_part/H304.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_H0068ANL.jpg,553-3757-2-ND,H0068ANLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,2000,0,"3.48600","0","2000","Tape & Reel (TR)","-","Active","LAN 10/100 Base-T","-","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.347"" W (12.70mm x 8.81mm)","0.082"" (2.08mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H304/doc_part/H304.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_H0068ANL.jpg,553-3757-1-ND,H0068ANLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,2183,0,"6.57000","0","1","Cut Tape (CT)","-","Active","LAN 10/100 Base-T","-","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.347"" W (12.70mm x 8.81mm)","0.082"" (2.08mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H304/doc_part/H304.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_H0068ANL.jpg,553-3757-6-ND,H0068ANLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,2183,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100 Base-T","-","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.347"" W (12.70mm x 8.81mm)","0.082"" (2.08mm)","0°C ~ 70°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5999-Q9-F.pdf,//media.digikey.com/Photos/Bel%20Photos/s558-5999-q9-f.jpg,507-1474-2-ND,S558-5999-Q9-F,Bel Fuse Inc.,MODULE XFRMR LAN 10/100B-TX SMD,640,0,"3.64250","0","320","Tape & Reel (TR)","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","1.100"" L x 0.476"" W (27.94mm x 12.09mm)","0.236"" (5.99mm)","0°C ~ 70°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5999-Q9-F.pdf,//media.digikey.com/Photos/Bel%20Photos/s558-5999-q9-f.jpg,507-1474-1-ND,S558-5999-Q9-F,Bel Fuse Inc.,MODULE XFRMR LAN 10/100B-TX SMD,1206,0,"6.46000","0","1","Cut Tape (CT)","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","1.100"" L x 0.476"" W (27.94mm x 12.09mm)","0.236"" (5.99mm)","0°C ~ 70°C"
https://www.belfuse.com/resources/ICMs/lan-/S558-5999-Q9-F.pdf,//media.digikey.com/Photos/Bel%20Photos/s558-5999-q9-f.jpg,507-1474-6-ND,S558-5999-Q9-F,Bel Fuse Inc.,MODULE XFRMR LAN 10/100B-TX SMD,1206,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","1.100"" L x 0.476"" W (27.94mm x 12.09mm)","0.236"" (5.99mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H6062FNL/doc_part/H6062FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H6062FNL.jpg,553-3788-2-ND,H6062FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,1800,0,"3.79750","0","300","Tape & Reel (TR)","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.689"" L x 0.600"" W (17.50mm x 15.24mm)","0.225"" (5.72mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H6062FNL/doc_part/H6062FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H6062FNL.jpg,553-3788-1-ND,H6062FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,2071,0,"6.74000","0","1","Cut Tape (CT)","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.690"" L x 0.600"" W (17.53mm x 15.24mm)","0.225"" (5.72mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H6062FNL/doc_part/H6062FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H6062FNL.jpg,553-3788-6-ND,H6062FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,2071,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.690"" L x 0.600"" W (17.53mm x 15.24mm)","0.225"" (5.72mm)","0°C ~ 70°C"
https://katalog.we-online.de/pbs/datasheet/7490100111.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011.jpg,732-3266-2-ND,7490100111,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 SMD,6000,0,"3.83601","0","750","Tape & Reel (TR)","WE-LAN","Active","LAN 10/100 Base-T","350µH","-","1:1","Surface Mount","0.510"" L x 0.280"" W (12.95mm x 7.11mm)","0.210"" (5.33mm)","-25°C ~ 105°C"
https://katalog.we-online.de/pbs/datasheet/7490100111.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011.jpg,732-3266-1-ND,7490100111,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 SMD,6894,0,"4.97000","0","1","Cut Tape (CT)","WE-LAN","Active","LAN 10/100 Base-T","350µH","-","1:1","Surface Mount","0.510"" L x 0.280"" W (12.95mm x 7.11mm)","0.210"" (5.33mm)","-25°C ~ 105°C"
https://katalog.we-online.de/pbs/datasheet/7490100111.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/749013011.jpg,732-3266-6-ND,7490100111,Wurth Electronics Inc.,TRANSFORMER LAN 10/100 SMD,6894,0,"Digi-Reel","0","1","Digi-Reel®","WE-LAN","Active","LAN 10/100 Base-T","350µH","-","1:1","Surface Mount","0.510"" L x 0.280"" W (12.95mm x 7.11mm)","0.210"" (5.33mm)","-25°C ~ 105°C"
//media.digikey.com/pdf/Data%20Sheets/Pulse%20PDFs/LAN%20Isolation%20Transformer%20Catalog.pdf,//media.digikey.com/photos/Pulse%20Photos/PE-65728NL.JPG,553-1439-ND,PE-65728NL,Pulse Electronics Network,TRANSFMR AUI ETHERNET LAN 16SOIC,1066,800,"4.32000","0","1","Tube","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1","Surface Mount","0.500"" L x 0.285"" W (12.70mm x 7.24mm)","0.210"" (5.33mm)","0°C ~ 70°C"
https://katalog.we-online.de/pbs/datasheet/7490220120.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7490220120.jpg,732-10729-2-ND,7490220120,Wurth Electronics Inc.,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,800,0,"4.46080","0","400","Tape & Reel (TR)","WE-LAN","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.720"" L x 0.579"" W (18.29mm x 14.70mm)","0.242"" (6.15mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/7490220120.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7490220120.jpg,732-10729-1-ND,7490220120,Wurth Electronics Inc.,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,937,0,"5.58000","0","1","Cut Tape (CT)","WE-LAN","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.720"" L x 0.579"" W (18.29mm x 14.70mm)","0.242"" (6.15mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/7490220120.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7490220120.jpg,732-10729-6-ND,7490220120,Wurth Electronics Inc.,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,937,0,"Digi-Reel","0","1","Digi-Reel®","WE-LAN","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.720"" L x 0.579"" W (18.29mm x 14.70mm)","0.242"" (6.15mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H6096FNL/doc_part/H6096FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_H6096FNL.JPG,553-3319-2-ND,H6096FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,1000,0,"4.47952","0","250","Tape & Reel (TR)","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.715"" L x 0.595"" W (18.16mm x 15.11mm)","0.260"" (6.60mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H6096FNL/doc_part/H6096FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_H6096FNL.JPG,553-3319-1-ND,H6096FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,1217,0,"7.57000","0","1","Cut Tape (CT)","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.715"" L x 0.595"" W (18.16mm x 15.11mm)","0.260"" (6.60mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H6096FNL/doc_part/H6096FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_H6096FNL.JPG,553-3319-6-ND,H6096FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,1217,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.715"" L x 0.595"" W (18.16mm x 15.11mm)","0.260"" (6.60mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX6096NL/doc_part/HX6096NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX6096NL.JPG,553-2146-2-ND,HX6096NLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX/RX,4000,0,"4.50952","0","250","Tape & Reel (TR)","-","Active","Power over Ethernet (PoE)","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.715"" L x 0.480"" W (18.16mm x 12.20mm)","0.260"" (6.60mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX6096NL/doc_part/HX6096NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX6096NL.JPG,553-2146-1-ND,HX6096NLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX/RX,4012,0,"8.14000","0","1","Cut Tape (CT)","-","Active","Power over Ethernet (PoE)","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.715"" L x 0.480"" W (18.16mm x 12.20mm)","0.260"" (6.60mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX6096NL/doc_part/HX6096NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX6096NL.JPG,553-2146-6-ND,HX6096NLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX/RX,4012,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Power over Ethernet (PoE)","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.715"" L x 0.480"" W (18.16mm x 12.20mm)","0.260"" (6.60mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX1260NL/doc_part/HX1260NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX1260NL.jpg,553-1615-5-ND,HX1260NL,Pulse Electronics Network,XFRMR MODULE 1PORT 1:1 10/100,564,0,"4.52000","0","1","Tube","Star Magnetics™","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.245"" (6.22mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5181NL-01/doc_part/HX5181NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX5181NL.JPG,1840-1074-2-ND,HX5181NLT,Pulse Electronics Network,PULSE XFMR 1 CT:1CT TX/RX 350UH,600,0,"4.57250","0","300","Tape & Reel (TR)","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.545"" L x 0.480"" W (13.84mm x 12.19mm)","0.250"" (6.35mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5181NL-01/doc_part/HX5181NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX5181NL.JPG,1840-1074-1-ND,HX5181NLT,Pulse Electronics Network,PULSE XFMR 1 CT:1CT TX/RX 350UH,761,0,"7.72000","0","1","Cut Tape (CT)","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.545"" L x 0.480"" W (13.84mm x 12.19mm)","0.250"" (6.35mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX5181NL-01/doc_part/HX5181NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX5181NL.JPG,1840-1074-6-ND,HX5181NLT,Pulse Electronics Network,PULSE XFMR 1 CT:1CT TX/RX 350UH,761,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100/1000 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.545"" L x 0.480"" W (13.84mm x 12.19mm)","0.250"" (6.35mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX2326NL-01/doc_part/HX2326NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H0019NL.JPG,553-2123-5-ND,HX2326NL,Pulse Electronics Network,MODULE 10/100B-T POE SMD,1200,0,"4.58000","0","1","Tube","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1CT:1CT","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.245"" (6.22mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/749020310.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_749020310.jpg,732-11665-2-ND,749020310,Wurth Electronics Inc.,WE-LAN AQ 10/100/1000 BASE-T SMD,800,0,"4.67403","0","400","Tape & Reel (TR)","-","Active","LAN 10/100/1000 Base-T","300µH","-","1:1","Surface Mount","0.690"" L x 0.575"" W (17.53mm x 14.60mm)","0.177"" (4.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749020310.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_749020310.jpg,732-11665-1-ND,749020310,Wurth Electronics Inc.,WE-LAN AQ 10/100/1000 BASE-T SMD,924,0,"6.57000","0","1","Cut Tape (CT)","-","Active","LAN 10/100/1000 Base-T","300µH","-","1:1","Surface Mount","0.690"" L x 0.575"" W (17.53mm x 14.60mm)","0.177"" (4.50mm)","-"
https://katalog.we-online.de/pbs/datasheet/749020310.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_749020310.jpg,732-11665-6-ND,749020310,Wurth Electronics Inc.,WE-LAN AQ 10/100/1000 BASE-T SMD,924,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100/1000 Base-T","300µH","-","1:1","Surface Mount","0.690"" L x 0.575"" W (17.53mm x 14.60mm)","0.177"" (4.50mm)","-"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX6062FNL/doc_part/HX6062FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5007EFNL.jpg,553-3760-2-ND,HX6062FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX/RX,3000,0,"4.71250","0","300","Tape & Reel (TR)","-","Active","LAN 10/100/1000 Base-T","325µH, 350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.689"" L x 0.600"" W (17.50mm x 15.24mm)","0.225"" (5.72mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX6062FNL/doc_part/HX6062FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5007EFNL.jpg,553-3760-1-ND,HX6062FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX/RX,3083,0,"8.51000","0","1","Cut Tape (CT)","-","Active","LAN 10/100/1000 Base-T","325µH, 350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.690"" L x 0.600"" W (17.53mm x 15.24mm)","0.225"" (5.72mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX6062FNL/doc_part/HX6062FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H5007EFNL.jpg,553-3760-6-ND,HX6062FNLT,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX/RX,3083,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10/100/1000 Base-T","325µH, 350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.690"" L x 0.600"" W (17.53mm x 15.24mm)","0.225"" (5.72mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/T608/doc_part/T608.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-65778NL.JPG,553-3908-5-ND,PE-65778NL,Pulse Electronics Network,XFRMR 1CT:1CT 1.20MH T/H,2073,0,"4.73000","0","1","Tube","-","Active","T1/E1 (Single)","1.2mH","-","1CT:1CT","Through Hole","0.500"" L x 0.350"" W (12.70mm x 8.89mm)","0.250"" (6.35mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX1198FNL/doc_part/HX1198FNL.pdf,//media.digikey.com/Renders/Pulse%20Renders/16SOIC.jpg,553-2201-ND,HX1198FNL,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,3585,0,"4.76000","0","1","-","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.358"" W (12.70mm x 9.09mm)","0.236"" (5.99mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX1098NL-01/doc_part/HX1098NL.pdf,//media.digikey.com/Photos/Pulse%20Photos/HX1098NL.JPG,553-3202-5-ND,HX1098NL,Pulse Electronics Network,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,3581,0,"4.76000","0","1","Tube","-","Active","LAN 10/100 Base-T","350µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.158"" (4.01mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/HX1198NL-01/doc_part/HX1198NL.pdf,"//media.digikey.com/photos/Pulse%20Photos/H1199,%20HX1188,%20HX1188NL,%20HX1198,%20HX1198NL,%20H1260,H1260NL.jpg",553-1341-5-ND,HX1198NL,Pulse Electronics Network,MODULE XFRMR SGL ETHR LAN 16SOIC,839,0,"4.76000","0","1","Tube","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1 Transmitter, 1:1 Receiver","Surface Mount","0.500"" L x 0.280"" W (12.70mm x 7.11mm)","0.245"" (6.22mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/7490220123.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7490220123.jpg,732-10732-2-ND,7490220123,Wurth Electronics Inc.,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,290,0,"4.85524","0","290","Tape & Reel (TR)","WE-LAN","Active","LAN 10/100/1000 Base-T","200µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.720"" L x 0.579"" W (18.29mm x 14.70mm)","0.346"" (8.80mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/7490220123.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7490220123.jpg,732-10732-1-ND,7490220123,Wurth Electronics Inc.,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,313,0,"6.07000","0","1","Cut Tape (CT)","WE-LAN","Active","LAN 10/100/1000 Base-T","200µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.720"" L x 0.579"" W (18.29mm x 14.70mm)","0.346"" (8.80mm)","-40°C ~ 85°C"
https://katalog.we-online.de/pbs/datasheet/7490220123.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_7490220123.jpg,732-10732-6-ND,7490220123,Wurth Electronics Inc.,PULSE XFMR 1CT:1CT TX 1CT:1CT RX,313,0,"Digi-Reel","0","1","Digi-Reel®","WE-LAN","Active","LAN 10/100/1000 Base-T","200µH","-","1CT:1CT Transmitter, 1CT:1CT Receiver","Surface Mount","0.720"" L x 0.579"" W (18.29mm x 14.70mm)","0.346"" (8.80mm)","-40°C ~ 85°C"
https://www.murata-ps.com/data/magnetics/kmp_1000.pdf,//media.digikey.com/Photos/Murata%20Photos/1017C.JPG,811-2628-ND,1017C,Murata Power Solutions Inc.,TRANSFORMER PULSE 1:1 .8MH,1289,0,"4.88000","0","1","Bulk","1000","Active","-","800µH","130VµS","1:1","Through Hole","0.593"" L x 0.593"" W (15.06mm x 15.06mm)","0.640"" (16.25mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/T608/doc_part/T608.pdf,//media.digikey.com/Photos/Pulse%20Photos/T1-12-SERIES.jpg,553-1445-ND,PE-68678NL,Pulse Electronics Network,TRANSFORMER TELECOM DUAL T1/E2,1288,4200,"5.02000","0","1","Tube","-","Active","T1/E1 (Dual)","1.2mH, 1.2mH","-","1CT:1CT, 1CT:2CT","Surface Mount","0.505"" L x 0.280"" W (12.83mm x 7.11mm)","0.245"" (6.22mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/T608/doc_part/T608.pdf,//media.digikey.com/Photos/Pulse%20Photos/T1-12-SERIES.jpg,553-1449-ND,T1094NL,Pulse Electronics Network,TRANSFORMER TELECOM DUAL T1/E2,1252,6440,"5.02000","0","1","Tube","-","Active","T1/E1 (Dual)","1.2mH, 1.2mH","-","1CT:1CT, 1CT:2CT","Surface Mount","0.505"" L x 0.280"" W (12.83mm x 7.11mm)","0.245"" (6.22mm)","-40°C ~ 85°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H7008FNL/doc_part/H7008FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H7008FNLT.JPG,553-2278-2-ND,H7008FNLT,Pulse Electronics Network,TRANSFORMER MODULE 10GBASE-T,1500,0,"5.06050","0","300","Tape & Reel (TR)","-","Active","LAN 10G Base-T","200µH","-","1:1","Surface Mount","0.591"" L x 0.539"" W (15.00mm x 13.70mm)","0.230"" (5.85mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H7008FNL/doc_part/H7008FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H7008FNLT.JPG,553-2278-1-ND,H7008FNLT,Pulse Electronics Network,TRANSFORMER MODULE 10GBASE-T,1633,0,"9.14000","0","1","Cut Tape (CT)","-","Active","LAN 10G Base-T","200µH","-","1:1","Surface Mount","0.591"" L x 0.539"" W (15.00mm x 13.70mm)","0.230"" (5.85mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H7008FNL/doc_part/H7008FNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/H7008FNLT.JPG,553-2278-6-ND,H7008FNLT,Pulse Electronics Network,TRANSFORMER MODULE 10GBASE-T,1633,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LAN 10G Base-T","200µH","-","1:1","Surface Mount","0.591"" L x 0.539"" W (15.00mm x 13.70mm)","0.230"" (5.85mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H546/doc_part/H546.pdf,-,553-3785-2-ND,H5077NLT,Pulse Electronics Network,MODULE MINI-MAG 1PORT 1000BASE-T,11000,0,"5.14426","0","500","Tape & Reel (TR)","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1","Surface Mount","0.550"" L x 0.495"" W (13.97mm x 12.57mm)","0.190"" (4.82mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H546/doc_part/H546.pdf,-,553-3785-1-ND,H5077NLT,Pulse Electronics Network,MODULE MINI-MAG 1PORT 1000BASE-T,11449,0,"9.45000","0","1","Cut Tape (CT)","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1","Surface Mount","0.550"" L x 0.495"" W (13.97mm x 12.57mm)","0.190"" (4.82mm)","0°C ~ 70°C"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/H546/doc_part/H546.pdf,-,553-3785-6-ND,H5077NLT,Pulse Electronics Network,MODULE MINI-MAG 1PORT 1000BASE-T,11449,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Isolation and Data Interface (Encapsulated)","-","-","1:1","Surface Mount","0.550"" L x 0.495"" W (13.97mm x 12.57mm)","0.190"" (4.82mm)","0°C ~ 70°C"
https://katalog.we-online.de/pbs/datasheet/749020010A.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_749020010A.jpg,732-5712-2-ND,749020010A,Wurth Electronics Inc.,TRANSFORMER LAN 10/100/1000 SMD,2100,0,"5.15200","0","350","Tape & Reel (TR)","WE-LAN","Active","LAN 10/100/1000 Base-T","350µH","-","1:1","Surface Mount","0.689"" L x 0.559"" W (17.50mm x 14.20mm)","0.236"" (6.00mm)","-40°C ~ 85°C"
