Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","For Use With/Related Products","Contents"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/ICEPIC3.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/ICEPIC3-US.jpg,ICEPIC3-US-ND,ICEPIC3-US,RF Solutions,EMULATOR MOTHER BOARD,3,0,"803.40000","0","1","ICEPIC3","Obsolete","Programmer","PIC Micro® MCU","Board(s), Cable(s), Power Supply"
//media.digikey.com/pdf/Data%20Sheets/XELTEK%20PDFs/SuperPro_6100_611S_610P_UM.pdf,//media.digikey.com/Photos/Xeltek/SUPERPRO611S.jpg,415-1058-ND,SUPERPRO 611S,Xeltek,HIGH SPEED STANDALONE PROGRAMMER,7,0,"861.91000","0","1","SuperPro™","Active","Programmer (Universal Out-of-Circuit)","EEPROM, EPROM, FLASH, MCU, PLD","Board(s)"
-,//media.digikey.com/photos/Spectrum%20Digital%20Photos/701014.jpg,701014-ND,701014,Spectrum Digital Inc,JTAG SCAN PATH EMULATOR POD,2,0,"1283.44000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s), Power Supply"
-,//media.digikey.com/Photos/Texas%20Instr%20Photos/TMDSEMU560PCI.jpg,296-31413-ND,TMDSEMU560PCI,Texas Instruments,XDS560 CLASS HIGH SPEED EMULATOR,2,0,"2717.96000","0","1","-","Obsolete","Emulator","DSP, MCU","-"
//media.digikey.com/PDF/Data%20Sheets/Macraigor%20PDFs/usbWiggler_Interface_Brief.pdf,-,U2W-ARM-14-ND,U2W-ARM-14,Macraigor Systems LLC,IC USB FOR USB2WIGGLER 14PIN,16,0,"250.00000","0","1","usb2Wiggler™","Active","Debugger, Programmer (In-Circuit/In-System)","ARM®","Board(s)"
//media.digikey.com/PDF/Data%20Sheets/Macraigor%20PDFs/usbWiggler_Interface_Brief.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2W-MIPS.jpg,U2W-MIPS-ND,U2W-MIPS,Macraigor Systems LLC,USB2WIGGLER FOR MIPS USB2,2,0,"250.00000","0","1","usb2Wiggler™","Active","Debugger, Programmer (In-Circuit/In-System)","MIPS 32/64 Bit Cores/Cavium/AMD/Alchemy","Board(s)"
//media.digikey.com/PDF/Data%20Sheets/Macraigor%20PDFs/usbWiggler_Interface_Brief.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2W-COP.jpg,U2W-COP-ND,U2W-COP,Macraigor Systems LLC,USB2WIGGLER FOR COP USB2,2,0,"250.00000","0","1","usb2Wiggler™","Active","Debugger, Programmer (In-Circuit/In-System)","Freescale 603e, 82xx and 85xx CPU Families","Board(s)"
http://www.macraigor.com/downloads/usb2Demon.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2D-ONCE.jpg,U2D-ONCE-ND,U2D-ONCE,Macraigor Systems LLC,USB2DEMON BDM/JTAG FREESCALE,12,0,"750.00000","0","1","usb2Demon™","Active","Debugger, Programmer (In-Circuit/In-System)","Freescale DSP56xxx/Tensilica/AMD AM32","Board(s)"
http://www.macraigor.com/downloads/usb2Demon.pdf,//media.digikey.com/Photos/Macraigor%20Systems%20LLC/U2D-ARM-14.jpg,U2D-ARM-14-ND,U2D-ARM-14,Macraigor Systems LLC,IC USB FOR USB2DEMOM 14PIN,4,0,"750.00000","0","1","usb2Demon™","Active","Debugger, Programmer (In-Circuit/In-System)","ARM®","Board(s)"
http://www.macraigor.com/downloads/usb2Demon.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2D-MIPS.jpg,U2D-MIPS-ND,U2D-MIPS,Macraigor Systems LLC,USB2DEMON BDM/JTAG MIPS,3,0,"750.00000","0","1","usb2Demon™","Active","Debugger, Programmer (In-Circuit/In-System)","MIPS 32/64 Bit Cores/Cavium/AMD/Alchemy","Board(s)"
http://www.macraigor.com/downloads/usb2Demon.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2D-ATOM-31.jpg,U2D-ATOM-31-ND,U2D-ATOM-31,Macraigor Systems LLC,USB2DEMON BDM/JTAG ATOM,3,0,"799.00000","0","1","usb2Demon™","Active","Debugger, Programmer (In-Circuit/In-System)","Atom Boards","Board(s)"
http://www.macraigor.com/downloads/usb2Demon.pdf,//media.digikey.com/photos/Macraigor%20Systems%20LLC/U2D-ATOM-24.jpg,U2D-ATOM-24-ND,U2D-ATOM-24,Macraigor Systems LLC,USB2DEMON BDM/JTAG ATOM,4,0,"950.01000","0","1","usb2Demon™","Active","Debugger, Programmer (In-Circuit/In-System)","Atom Boards","Board(s)"
http://www.ti.com/lit/ml/swrt023/swrt023.pdf,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC-DEVPACK-DEBUG.jpg,296-42039-ND,CC-DEVPACK-DEBUG,Texas Instruments,DEBUGGER FOR SENSORTAG,0,1629,"15.58000","0","1","-","Active","Debugger","SensorTag","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/KIT_MINIWIGGLER_3_USB_Web.pdf,//media.digikey.com/Photos/Infineon%20Photos/KIT_MINIWIGGLER_3_USB.jpg,KIT_MINIWIGGLER_3_USB-ND,KIT_MINIWIGGLER_3_USB,Infineon Technologies,KIT USB DEBUGGER,0,0,"118.80000","0","1","-","Active","Debugger, Programmer (In-Circuit/In-System)","Manufacturer Specific Products","Board(s)"
http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130808 ,//media.digikey.com/Photos/Microsemi%20Photos/FLASHPRO-LITE.jpg,1100-1139-ND,FLASHPRO LITE,Microsemi Corporation,KIT PROGRAMMER FLASHPRO LITE,0,0,"156.25000","0","1","-","Active","Programmer","ProASICplus","Board(s), Cable(s)"
-,//media.digikey.com/Photos/Qualcomm/DK-TRBI200-CE684-1.JPG,DK-TRBI200-CE684-1-ND,DK-TRBI200-CE684-1,Qualcomm,TRBI200 HIGH SPEED DEBUG DEV KIT,0,0,"350.00000","0","1","-","Active","Debugger","-","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/99/b2/3e/62/83/15/47/fe/DM00085838.pdf/files/DM00085838.pdf/jcr:content/translations/en.DM00085838.pdf,//media.digikey.com/Photos/STMicro%20Photos/SPC5-UDESTK-FULL.JPG,497-15977-ND,SPC5-UDESTK-PLUS,STMicroelectronics,LICENSE FULL PERPETUAL SPC5,0,0,"600.00000","0","1","-","Active","Debugger","SPC5","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/DFR0116_Web.pdf,//media.digikey.com/Photos/DFRobot/DFR0116.jpg,1738-1317-ND,DFR0116,DFRobot,USBTINYISPARDUINO BOOTLOADER PR,17,0,"14.47000","0","1","-","Active","Programmer","Arduino","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/105990010_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_105990010.jpg,1597-1524-ND,105990010,"Seeed Technology Co., Ltd",ATMEL AVRISP STK500 USB ISP PROG,0,0,"31.88000","0","1","-","Active","Programmer (In-Circuit/In-System)","AVR®","Board(s), Cable(s)"
https://www.silabs.com/documents/public/user-guides/Si5338-56-PROG-EVB.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/SI5338-PROG-EVB.JPG,336-1747-ND,SI5338/56-PROG-EVB,Silicon Labs,KIT PROG FIELD SI5338/4/0,5,0,"62.50000","0","1","-","Active","Programmer","Si5338","Board(s), Cable(s)"
https://www.renesas.com/en-us/doc/products/tool/doc/004/r20ut3240ej0102_e2lite.pdf,//media.digikey.com/Photos/Renesas%20Tech%20Photos/MFG_RTE0T0002LKCE00000R.JPG,RTE0T0002LKCE00000R-ND,RTE0T0002LKCE00000R,Renesas Electronics America,E2 LITE DEBUGGER,0,0,"64.69000","0","1","-","Active","Debugger, Emulator, Programmer (In-Circuit/In-System)","RL78, RX","Board(s), Cable(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/99/b2/3e/62/83/15/47/fe/DM00085838.pdf/files/DM00085838.pdf/jcr:content/translations/en.DM00085838.pdf,//media.digikey.com/Photos/STMicro%20Photos/SPC5-UDESTK-FULL.JPG,497-14176-ND,SPC5-UDESTK-FULL,STMicroelectronics,DEBUGGER USB/JTAG SPC5 W/LIC.,0,0,"275.00000","0","1","-","Active","Debugger","SPC5","Board(s)"
-,-,TPG100009-G3-ND,TPG100009-G3,Microchip Technology,SOFTLOG ICP2PORT(G3) PORTABLE IN,0,0,"299.00000","0","1","Softlog","Active","Programmer (In-Circuit/In-System)","PIC Micro® MCU","Board(s)"
http://www.ti.com/lit/pdf/sluu397,//media.digikey.com/Photos/Texas%20Instr%20Photos/ADVANCED-BQMTESTER.JPG,296-46029-ND,ADVANCED-BQMTESTER,Texas Instruments,BOARD ADV MULTI-CH TEST & PROG,1,22,"310.48000","0","1","-","Active","Programmer (In-Circuit/In-System)","BQ20Zxx, BQ28xxx, BQ306x","Board(s)"
"//media.digikey.com/pdf/Data%20Sheets/Segger%20PDFs/J-Link,_J-Trace_User_Manual_Web.pdf",//media.digikey.com/Photos/Segger%20Microcontroller%20Systems/8.19.28-J-LINK-PLUS-COMPACT.jpg,899-1060-ND,8.19.28 J-LINK PLUS COMPACT,Segger Microcontroller Systems,J-LINK PLUS COMPACT,0,0,"635.38000","0","1","-","Active","Emulator","-","Board(s), Cable(s)"
https://phyton.com/attachments/docs/CPI2-B1.pdf,//media.digikey.com/Photos/Phyton%20Photos/CPI2-B1.jpg,CPI2-B1-ND,CPI2-B1,Phyton Inc.,ISP BASIC DEVICE LIBRARY,1,0,"695.00000","0","1","ChipProg-ISP2","Active","Programmer (In-Circuit/In-System)","EEPROM, FLASH, MCU, PLD","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/102990047_Web.pdf,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_102990047.jpg,1597-1374-ND,102990047,"Seeed Technology Co., Ltd",BUS BLASTER V3,0,0,"36.98000","0","1","-","Active","Debugger","-","Board(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/50002243A.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244055.jpg,AC244055-ND,AC244055,Microchip Technology,EMULATION EXT PAK PIC16(L)F1939,3,0,"49.95000","0","1","-","Active","Debugger","PIC16(L)F1939","Board(s), Cable(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/50002243A.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244063.jpg,AC244063-ND,AC244063,Microchip Technology,PIC16F1829-ME2 EMULATION EXT PAK,3,0,"49.95000","0","1","-","Active","Debugger","PIC16(L)F1829","Board(s), Cable(s)"
https://download.mikroe.com/documents/programmers-debuggers/mikroprog/stm32/mikroprog-stm32-manual-v100.pdf,//media.digikey.com/Photos/MikroElektronika/MIKROE-1100.jpg,1471-1013-ND,MIKROE-1100,MikroElektronika,BOARD MIKROPROG STM32,5,0,"49.98000","0","1","mikroProg™","Active","Debugger, Programmer (In-Circuit/In-System)","STM32","Board(s), Cable(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en550231,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244044.jpg,AC244044-ND,AC244044,Microchip Technology,EXTENSION PAK PIC16LF1829,4,0,"50.00000","0","1","-","Active","Debugger","PIC16F1829 Series","Board(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en013770,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244051.JPG,AC244051-ND,AC244051,Microchip Technology,EXT PAK EMULATOR PIC16F1509-ICE,3,0,"50.00000","0","1","-","Active","Debugger","PIC16F1509","Board(s)"
-,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244043.jpg,AC244043-ND,AC244043,Microchip Technology,EXTERNAL DEBUG HDR,2,0,"50.00000","0","1","-","Active","Debugger","PIC16F1829 Series","Board(s)"
-,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244045.jpg,AC244045-ND,AC244045,Microchip Technology,EXTENSION PAK PIC10F320-ICE,1,0,"50.00000","0","1","-","Active","Debugger","PIC10(L)F320/322 Series","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/AC244065_Web.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244065.jpg,AC244065-ND,AC244065,Microchip Technology,EMULATION EXT PAK PIC16F1719-ME2,1,0,"50.00000","0","1","-","Active","Debugger","PIC16(L)F1719","Board(s), Cable(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_VPROG1.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/VPROG-1.jpg,768-1045-ND,VPROG-1,"FTDI, Future Technology Devices International Ltd",PROGRAMMER FOR VNC1 DEVICES/MOD,4,0,"55.00000","0","1","-","Active","Programmer","VNC1L","Board(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/TOOLSTICK300PP.JPG,336-1444-ND,TOOLSTICK300PP,Silicon Labs,ADAPTER PROGRAM TOOLSTICK F300,1,0,"68.75000","0","1","ToolStick","Not For New Designs","Programmer","C8051F300/301/302/303/304/305","Board(s), Cable(s)"
https://www.silabs.com/documents/public/user-guides/ToolStick-Programming-Adapter-UG.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/TOOLSTICK990MPP.jpg,336-1965-ND,TOOLSTICK990MPP,Silicon Labs,ADAPTER PROG TOOLSTICK F990,1,0,"68.75000","0","1","ToolStick","Active","Programmer","C8051F990","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/ATDH2225%20Configurator%20In-System%20Programming%20Cable.pdf,//media.digikey.com/photos/Atmel%20Photos/ATDH2225.JPG,ATDH2225-ND,ATDH2225,Microchip Technology,CABLE ISP FOR AT17,0,0,"95.00000","0","1","-","Active","Programmer (In-Circuit/In-System)","AT17 Series FPGA","-"
http://ww1.microchip.com/downloads/en/DeviceDoc/doc0642.pdf,-,ATDH2200EMC-ND,ATDH2200E,Microchip Technology,AT17 CONFIGURATOR PROGRAMMER KIT,0,0,"149.00000","0","1","-","Active","Programmer (In-Circuit/In-System)","AT17","Board(s), Cable(s), Power Supply"
//media.digikey.com/pdf/Data%20Sheets/GainSpan%20PDFs/GS2K_SNG_SITE_PRG_QSG_Release%202.0_3-28-16.pdf,//media.digikey.com/photos/GainSpan/900-0013.jpg,1420-1043-ND,900-0013,GainSpan Corporation,GS2200M SINGLE PROGRAMMER,1,0,"432.00000","0","1","-","Active","Programmer","GS2200Mxx","Board(s)"
-,//media.digikey.com/Photos/Austria%20Microsystems/AS5000-PROGRAMMER.jpg,AS5000PROGRAMMER-ND,AS5000 PROGRAMMER,ams,PROGRAMMER AS5XXX,1,0,"441.00000","0","1","-","Active","Programmer","AS5xxx Magnetic Encoders","Board(s)"
http://www.equinox-tech.com/downloads/Equinox/manuals/FS2009USB_User_Manual_V111_050412.pdf,//media.digikey.com/Photos/Equinox%20Tech%20Photos/MFG_FS2009USB.jpg,483-1023-ND,FS2009USB(ARM),Equinox Technologies,ISP PROGRAMMER ARM JTAG,1,0,"499.95000","0","1","FS2009","Active","Programmer (In-Circuit/In-System)","ARM®","Board(s), Cable(s)"
http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Model300ProgrammerDataSheet.pdf,//media.digikey.com/Photos/Lattice%20Semi%20Photos/PDS4102-PM300N.jpg,220-2644-ND,PDS4102-PM300N,Lattice Semiconductor Corporation,"KIT ISP ENGINEER 300,CBL,ADAPTER",1,0,"565.90000","0","1","-","Active","Programmer (Universal Out-of-Circuit)","Lattice","Board(s), Cable(s), Power Supply"
//media.digikey.com/PDF/Data%20Sheets/Equinox%20Technologies/PPM4-MK1.pdf,//media.digikey.com/photos/Equinox%20Tech%20Photos/PPM4-MK1(UN).JPG,483-1021-ND,PPM4-MK1(UN),Equinox Technologies,ISP PRODUCTION PROGRAMMER,1,0,"999.94000","0","1","PPM4-MK1","Active","Programmer (In-Circuit/In-System)","AVR®","Board(s), Cable(s)"
http://phyton.com/attachments/docs/ChipProgUSB.pdf,//media.digikey.com/Photos/Phyton%20Photos/MFG_CHIPPROG-G41.jpg,CHIPPROG-G41-ND,CHIPPROG-G41,Phyton Inc.,PROGRAMMER GANG 4 SOCKET,1,0,"2995.00000","0","1","-","Active","Programmer (Universal Out-of-Circuit, Gang)","EEPROM, EPROM, FLASH, MCU, NVRAM, PLD","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Freescale%20Semi/PF3000%20Overview.pdf,//media.digikey.com/Photos/Freescale%20Photos/MFG_KITPF3000FRDMPGM.jpg,KITPF3000FRDMPGM-ND,KITPF3000FRDMPGM,NXP USA Inc.,EVAL KIT PROGRAM BOARD PF3000,3,0,"42.50000","0","1","-","Active","Programmer","PF3000","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/MikroElektronika%20PDFs/MikroProg_for_Kinetis_Web.pdf,//media.digikey.com/photos/MikroElektronika/MIKROE-2331.jpg,1471-1629-ND,MIKROE-2331,MikroElektronika,MIKROPROG FOR KINETIS,3,0,"49.98000","0","1","mikroProg™","Active","Debugger, Programmer (In-Circuit/In-System)","Kinetis","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/MikroElektronika%20PDFs/MIKROE-2511_Web.pdf,//media.digikey.com/photos/MikroElektronika/MIKROE-2511.jpg,1471-1748-ND,MIKROE-2511,MikroElektronika,MIKROPROG FOR MSP432,2,0,"49.98000","0","1","mikroProg™","Active","Debugger, Programmer (In-Circuit/In-System)","MSP432","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/MikroElektronika%20PDFs/MIKROE-2002_Web.pdf,//media.digikey.com/Photos/MikroElektronika/MFG_MIKROE-2002.jpg,1471-1589-ND,MIKROE-2002,MikroElektronika,MIKROPROG FOR CEC,1,0,"49.98000","0","1","mikroProg™","Active","Debugger, Programmer (In-Circuit/In-System)","CEC1302","Board(s)"
https://download.mikroe.com/documents/programmers-debuggers/mikroprog/8051/mikroprog-8051-manual-v101.pdf,//media.digikey.com/Photos/MikroElektronika/MIKROE-1382.JPG,1471-1085-ND,MIKROE-1382,MikroElektronika,PROGRAMMER MIKROPROG 8051,2,0,"70.38000","0","1","mikroProg™","Active","Programmer (In-Circuit/In-System)","8051","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Signum/ADM51_brochure.pdf,//media.digikey.com/Photos/IAR%20Systems%20Software%20Inc/ADM51-TRACE.jpg,ADM51-TRACE-ND,ADM51-TRACE,IAR Systems Software Inc.,DEBUGGER IN CIRCUIT TRACE BUFFER,1,0,"1200.00000","0","1","ADM-51","Active","Debugger (In-Circuit/In-System)","71M6513(H) and 73S1215F","Board(s)"
-,//media.digikey.com/Photos/Signum%20Systems/MFG_JTAGjet-ARM-300dpi.jpg,JTAGJET-ARM-ND,JTAGJET-ARM,IAR Systems Software Inc.,JTAG EMULATOR FOR ARM7/ARM9,1,0,"1500.00000","0","1","JTAGjet™","Active","Emulator (In-Circuit/In-System)","ARM7®, ARM9®","Board(s)"
http://emulators.spectrumdigital.com/files/XDS510USB_QSG.pdf,//media.digikey.com/photos/Spectrum%20Digital%20Photos/701910.JPG,701910-ND,701910,Spectrum Digital Inc,EMULATOR XDS510 USB GALVANIC,1,0,"1967.81000","0","1","-","Active","Emulator","DSP, MCU","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Trenz%20Electronic%20PDFs/TE0790-03_Web.pdf,-,1686-1180-ND,TE0790-03,Trenz Electronic GmbH,ADAPTER USB JTAG,0,0,"43.86000","0","1","TE0790","Active","Programmer (In-Circuit/In-System)","JTAG Devices","Board(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/50002243B.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244066.jpg,AC244066-ND,AC244066,Microchip Technology,EMULATION EXT PAK PIC16(L)F1619,2,0,"50.00000","0","1","-","Active","Emulator (In-Circuit/In-System)","PIC12(L)F1612, PIC16(L)F1613/4/5/8/9","Board(s), Cable(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/99/b2/3e/62/83/15/47/fe/DM00085838.pdf/files/DM00085838.pdf/jcr:content/translations/en.DM00085838.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_SPC5-UDESTK-EVAL.jpg,497-18509-ND,SPC5-UDESTK-EVAL,STMicroelectronics,EVAL BOARD FOR SPC-UDESTK,0,0,"62.50000","0","1","-","Active","Debugger","SPC5","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/TPG1LG01_Web.pdf,-,TPG1LG01-ND,TPG1LG01,Microchip Technology,PROGRAMMER HANDHELD LOAD-N-GO,1,0,"202.98000","0","1","CCS","Active","Programmer (In-Circuit/In-System)","PIC Micro® MCU","Board(s)"
-,//media.digikey.com/photos/Microchip%20Tech%20Photos/TPG100007-G3.jpg,TPG100007-G3-ND,TPG100007-G3,Microchip Technology,DS ICSP SECURE PRODUCTION GANG P,1,0,"919.00000","0","1","Softlog","Active","Programmer (In-Circuit/In-System)","PIC Micro® MCU","Board(s)"
https://phyton.com/attachments/docs/CPI2-B1.pdf,-,CPI2-B1-CY8C-ND,CPI2-B1-CY8C,Phyton Inc.,ISP BASIC+CYPRESS CY8C2/CY8C3,1,0,"945.01000","0","1","ChipProg-ISP2","Active","Programmer (In-Circuit/In-System)","EEPROM, FLASH, MCU, PLD","Board(s)"
https://phyton.com/attachments/docs/CPI2-B1.pdf,-,CPI2-B1-SL51-ND,CPI2-B1-SL51,Phyton Inc.,ISP BASIC+SILABS 8051/EFM8,1,0,"945.01000","0","1","ChipProg-ISP2","Active","Programmer (In-Circuit/In-System)","EEPROM, FLASH, MCU, PLD","Board(s)"
https://phyton.com/attachments/docs/CPI2-B1.pdf,-,CPI2-B1-STM8-ND,CPI2-B1-STM8,Phyton Inc.,ISP BASIC+STMICRO ST7/STM8,1,0,"945.01000","0","1","ChipProg-ISP2","Active","Programmer (In-Circuit/In-System)","EEPROM, FLASH, MCU, PLD","Board(s)"
https://phyton.com/attachments/docs/CPI2-B1.pdf,-,CPI2-B1-MSP430-ND,CPI2-B1-MSP430,Phyton Inc.,ISP BASIC+TI MSP430,1,0,"945.01000","0","1","ChipProg-ISP2","Active","Programmer (In-Circuit/In-System)","EEPROM, FLASH, MCU, PLD","Board(s)"
https://phyton.com/attachments/docs/CPI2-B1.pdf,-,CPI2-B1-TIC2K-ND,CPI2-B1-TIC2K,Phyton Inc.,ISP BASIC+TI C2000/TMS320F28,1,0,"945.01000","0","1","ChipProg-ISP2","Active","Programmer (In-Circuit/In-System)","EEPROM, FLASH, MCU, PLD","Board(s)"
https://phyton.com/attachments/docs/CPI2-B1.pdf,-,CPI2-B1-LTPLD-ND,CPI2-B1-LTPLD,Phyton Inc.,ISP BASIC+LATTICE PLD,1,0,"945.01000","0","1","ChipProg-ISP2","Active","Programmer (In-Circuit/In-System)","EEPROM, FLASH, MCU, PLD","Board(s)"
https://phyton.com/attachments/docs/CPI2-B1.pdf,-,CPI2-B1-FR0812-ND,CPI2-B1-FR0812,Phyton Inc.,ISP BASIC+NXP 9(R)S08/9S12/S912,1,0,"995.01000","0","1","ChipProg-ISP2","Active","Programmer (In-Circuit/In-System)","EEPROM, FLASH, MCU, PLD","Board(s)"
-,//media.digikey.com/Photos/Microchip%20Tech%20Photos/TPG10001x-G3.jpg,TPG100017-G3-ND,TPG100017-G3,Microchip Technology,8-CHANNEL GANG PROGRAMMER,1,0,"1999.00000","0","1","Softlog","Active","Programmer (In-Circuit/In-System)","PIC Micro® MCU","Board(s)"
-,//media.digikey.com/Photos/Microchip%20Tech%20Photos/TPG100016-G3_primary.jpg,TPG100016-G3-ND,TPG100016-G3,Microchip Technology,12-CHANNEL GANG PROGRAMMER,1,0,"2999.00000","0","1","Softlog","Active","Programmer (In-Circuit/In-System)","PIC Micro® MCU","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/114991786_Web.pdf,-,1597-1746-ND,114991786,"Seeed Technology Co., Ltd",SIPEED USB-JTAG/TTL RISC-V DEBUG,0,0,"7.75000","0","1","-","Active","Debugger (In-Circuit/In-System)","STM8, STM32","Board(s), Cable(s)"
//media.digikey.com/pdf/Data Sheets/Future Designs Inc PDFs/USB Dongle Brochure.pdf,//media.digikey.com/photos/Future%20Designs%20Photos/FUTURE%20DESIGNS%20INC-%20USB-DONGLE.jpg,622-1007-ND,USB-DONGLE,Future Designs Inc.,USB PROGRAMMING DONGLE,0,0,"20.00010","0","300","-","Active","Programmer","NXP","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Nuvoton%20PDFs/ISD-DEMO15D00_UM.pdf,//media.digikey.com/Photos/Nuvoton%20Technology/ISD-ES_MINI_USB.jpg,ISD-ES_MINI_USB-ND,ISD-ES_MINI_USB,Nuvoton Technology Corporation of America,USB IN-CIRCUIT PROGRAMMER,0,0,"20.34882","0","17","ChipCorder®","Active","Debugger, Programmer (In-Circuit/In-System)","ISD ChipCorder Boards","Board(s)"
-,-,NWR-005-ND,NWR-005,Nuvoton Technology Corporation of America,ISP-ICP PROGRAMMER FOR LPC/78E05,0,0,"20.34882","0","17","-","Active","Programmer (In-Circuit/In-System)","8051","Board(s)"
-,//media.digikey.com/photos/Active-Semi%20International%20Inc/ET-COLINK-1.jpg,1488-1076-ND,ET-COLINK-1,Active-Semi International Inc.,DEBUGGER BOARD CONLINKEX,0,0,"36.61000","0","1","-","Last Time Buy","Debugger","PAC5250, PAC5253","Board(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/52116A.pdf,//media.digikey.com/photos/Microchip%20Tech%20Photos/PG164130.JPG,PG164130-ND,PG164130,Microchip Technology,PROGRAMMER MCU PICKIT 3,0,0,"47.95000","0","3","PICkit™ 3","Last Time Buy","Debugger, Programmer (In-Circuit/In-System)","PIC Micro® MCU","Board(s), Cable(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en013770,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244027.jpg,AC244027-ND,AC244027,Microchip Technology,EXTENSION PAK PIC16LF727-ICE,3,0,"50.00000","0","1","-","Active","Debugger","PIC16LF727","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/AC244060.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244060.jpg,AC244060-ND,AC244060,Microchip Technology,EXTENSION PAK PIC16(F/HV)753,2,0,"50.00000","0","1","-","Last Time Buy","Debugger","PIC16F753, PIC16HV753","Board(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en013770,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC244026.jpg,AC244026-ND,AC244026,Microchip Technology,EXTENSION PAK PIC16F727-ICE,0,0,"50.00000","0","3","-","Active","Debugger","PIC16F727","Board(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en552480,-,AC244046-ND,AC244046,Microchip Technology,KIT PIC16F1847-ICE EXTENSION,0,0,"50.00000","0","3","-","Active","Debugger","PIC16F1847","Board(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en552480,-,AC244047-ND,AC244047,Microchip Technology,KIT PIC16LF1847-ICE EXTENSION,0,0,"50.00000","0","3","-","Active","Debugger","PIC16LF1847","Board(s)"
