Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Module/Board Type","For Use With/Related Products"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-QFN32U2-T_Web.pdf,//media.digikey.com/Photos/Phyton%20Photos/AE-QFN32U2-T.jpg,AE-QFN32U2-T-ND,AE-QFN32U2-T,Phyton Inc.,ADAPTER DIP-32 TO QFN-32,1,0,"235.00000","0","1","-","Active","Socket Module - QFN","ChipProg-48, ChipProg-481, ChipProg-G41"
//media.digikey.com/pdf/Data%20Sheets/Phyton%20Inc/AE-Q100-MAX2_Web.pdf,-,AE-Q100-MAX2-ND,AE-Q100-MAX2,Phyton Inc.,ADAPTER DIP-40 TO QFP-100,1,0,"275.00000","0","1","-","Active","Socket Module - QFP","ChipProg-48, ChipProg-481, ChipProg-G41"
-,//media.digikey.com/photos/Microchip%20Tech%20Photos/AC164333.JPG,AC164333-ND,AC164333,Microchip Technology,MODULE SKT FOR PM3 100QFP,1,0,"289.99000","0","1","-","Active","Socket Module - QFP","MPLAB® PM3"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC90.JPG,ATSTK600-RC90-ND,ATSTK600-RC90,Microchip Technology,STK600 ROUTINGCARD RC024SAM-90,1,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC95.JPG,ATSTK600-RC95-ND,ATSTK600-RC95,Microchip Technology,STK600 ROUTINGCARD RC032SAM-95,1,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC89.jpg,ATSTK600-RC89-ND,ATSTK600-RC89,Microchip Technology,DEV KIT FOR STK600,7,0,"11.99000","0","1","AVR®","Active","Routing Card","STK600"
-,//media.digikey.com/Photos/MikroElektronika/MIKROE-149.JPG,1471-1129-ND,MIKROE-149,MikroElektronika,BOARD PICFLASH ADAPTER,13,0,"12.24000","0","1","-","Active","Socket Adapter","PIC Micro® MCU"
-,//media.digikey.com/Photos/Silicon%20Labs%20Photos/C8051T320DB32.JPG,336-2013-ND,C8051T320DB32,Silicon Labs,SOCKET ADAPTER FOR C8051T320,3,0,"50.00000","0","1","-","Active","Socket Adapter","C8051T620DK, C8051T622DK, C8051T320"
-,//media.digikey.com/Photos/Silicon%20Labs%20Photos/C8051T321DB28.JPG,336-2014-ND,C8051T321DB28,Silicon Labs,SOCKET ADAPTER FOR C8051T321,1,0,"62.50000","0","1","-","Active","Socket Adapter","C8051T620DK, C8051T622DK, C8051T321"
-,//media.digikey.com/Photos/Silicon%20Labs%20Photos/C8051T326DB28.JPG,336-2015-ND,C8051T326DB28,Silicon Labs,SOCKET ADAPTER FOR C8051T326,1,0,"62.50000","0","1","-","Active","Socket Adapter","C8051T620DK, C8051T622DK, C8051T326"
-,//media.digikey.com/Photos/Silicon%20Labs%20Photos/C8051T327DB28.JPG,336-2016-ND,C8051T327DB28,Silicon Labs,SOCKET ADAPTER FOR C8051T327,1,0,"62.50000","0","1","-","Active","Socket Adapter","C8051T620DK, C8051T622DK, C8051T327"
http://www.logicalsys.com/datasht/20ssp54.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA20SS-P54.jpg,309-1016-ND,PA20SS-P54,Logical Systems Inc.,ADAPTER 20-SSOP TO 18-DIP,1,0,"68.00000","0","1","-","Active","Socket Module - SSOP","PIC16C56(A),58A(B),554,558,620(A),621,E623-E625,710-717  PIC16HV540"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-SC62.JPG,ATSTK600-SC62-ND,ATSTK600-SC62,Microchip Technology,STK600 SOCKET CARD QFN24,1,0,"104.40000","0","1","AVR®","Active","Socket Adapter","STK600"
-,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC164387.JPG,AC164387-ND,AC164387,Microchip Technology,MPLAB PM3 SOCKET MODULE 144L LQF,1,0,"289.99000","0","1","MPLAB® PM3","Active","Socket Module - LQFP","MPLAB® PM3"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC10.JPG,ATSTK600-RC10-ND,ATSTK600-RC10,Microchip Technology,STK600 ROUTING CARD AVR,22,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://www.silego.com/uploads/Products/product_253/SLG46110r106_10102017.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46121V-SKT.jpg,1827-1002-ND,SLG46110V-SKT,Dialog Semiconductor GmbH,SLG4SA12-16X16 WITH 50 SAMPLES,5,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46110"
http://www.silego.com/uploads/Products/product_492/SLG46170r103_10102017.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46537M-SKT.jpg,1827-1009-ND,SLG46170V-SKT,Dialog Semiconductor GmbH,SLG4SA14-20X22 WITH 50 SAMPLES,5,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46170"
https://www.dialog-semiconductor.com/sites/default/files/slg46533r119_11142018.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46121V-SKT.jpg,1827-1010-ND,SLG46533M-SKT,Dialog Semiconductor GmbH,SLG4SA22-20X22 WITH 50 SAMPLES,5,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46533"
https://www.dialog-semiconductor.com/sites/default/files/slg46537r113_11142018.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46537M-SKT.jpg,1827-1015-ND,SLG46537M-SKT,Dialog Semiconductor GmbH,SLG4SA22-20X22 WITH 50 SAMPLES,5,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46537"
https://www.dialog-semiconductor.com/sites/default/files/slg46535r110_08092018.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46537M-SKT.jpg,1827-1013-ND,SLG46535V-SKT,Dialog Semiconductor GmbH,SLG4SA14DS-20X22 WITH 50 SAMPLES,4,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46535"
https://www.dialog-semiconductor.com/sites/default/files/slg46534r112_11132018.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46121V-SKT.jpg,1827-1012-ND,SLG46534V-SKT,Dialog Semiconductor GmbH,SLG4SA14-20X22 WITH 50 SAMPLES,3,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46534"
https://www.dialog-semiconductor.com/sites/default/files/slg46536r109_08092018.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46121V-SKT.jpg,1827-1014-ND,SLG46536V-SKT,Dialog Semiconductor GmbH,SLG4SA14-20X22 WITH 50 SAMPLES,3,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46536"
https://www.dialog-semiconductor.com/sites/default/files/slg46538r113_08092018.pdf,-,1827-1017-ND,SLG46538M-SKT,Dialog Semiconductor GmbH,SLG4SA22DS-20X22 WITH 50 SAMPLES,3,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46538"
-,//media.digikey.com/Photos/Silego/MFG_SLG46537M-SKT.jpg,1827-1020-ND,SLG46621V-SKT,Dialog Semiconductor GmbH,SLG4SA20DS-20X30 WITH 50 SAMPLES,3,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46621"
http://www.silego.com/uploads/Products/product_291/SLG46116r109_10102017.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46537M-SKT.jpg,1827-1003-ND,SLG46116V-SKT,Dialog Semiconductor GmbH,SLG4SA14-16X25 WITH 50 SAMPLES,2,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46116"
http://www.silego.com/uploads/Products/product_411/SLG46121r106_10112017.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46121V-SKT.jpg,1827-1006-ND,SLG46121V-SKT,Dialog Semiconductor GmbH,SLG4SA12DS-16X16 WITH 50 SAMPLES,2,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46121"
-,//media.digikey.com/Photos/Silego/MFG_SLG46537M-SKT.jpg,1827-1008-ND,SLG46169V-SKT,Dialog Semiconductor GmbH,SLG4SA14-20X22 WITH 50 SAMPLES,2,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46169"
http://www.silego.com/uploads/Products/product_292/SLG46117r109_10102017.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46121V-SKT.jpg,1827-1004-ND,SLG46117V-SKT,Dialog Semiconductor GmbH,SLG4SA14-16X25 WITH 50 SAMPLES,1,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46117"
https://www.dialog-semiconductor.com/sites/default/files/slg46538r113_08092018.pdf,//media.digikey.com/Photos/Silego/MFG_SLG46121V-SKT.jpg,1827-1018-ND,SLG46538V-SKT,Dialog Semiconductor GmbH,SLG4SA20DS-20X30 WITH 50 SAMPLES,0,0,"38.25000","0","1","GreenPAK™","Active","Socket Module - QFN","SLG46538"
https://www.analog.com/media/en/technical-documentation/data-sheets/1410fa.pdf,-,DC131B-ND,DC131B,Linear Technology/Analog Devices,LTC1410 - AD1671 DIP SOCKET ADAP,0,0,"46.88000","0","1","-","Active","Socket Adapter","LTC1410"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-3605-CPLD-ATF15xx-DK3-Development-Kit-UserGuide.pdf,//media.digikey.com/photos/Atmel%20Photos/atf15xxdk3-saj84.JPG,ATF15XXDK3-SAJ84-ND,ATF15XXDK3-SAJ84,Microchip Technology,84-PIN PLCC DK3 SOCKET ADAPTER,0,0,"50.00000","0","1","-","Active","Socket Module - PLCC","ATF15xxDK3"
http://www.ti.com/lit/pdf/slau278,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_MSP-TS430PZ100E.JPG,296-47051-ND,MSP-TS430PZ100E,Texas Instruments,EVAIL MOD,1,0,"102.80000","0","1","-","Active","ZIF Socket","MSP430"
http://www.ti.com/lit/pdf/slau278,-,296-49037-ND,MSP-TS430PN80C,Texas Instruments,HARDWARE,1,0,"154.72000","0","1","-","Active","ZIF Socket","MSP430"
//media.digikey.com/pdf/Data%20Sheets/Microchip%20PDFs/MPLAB%20PM3%20Universal%20Device%20Programmer.pdf,//media.digikey.com/photos/Microchip%20Tech%20Photos/AC164309.JPG,AC164309-ND,AC164309,Microchip Technology,MODULE SKT FOR PM3 44PLCC,0,0,"189.99000","0","1","-","Active","Socket Module - PLCC","MPLAB® PM3"
-,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC164363.JPG,AC164363-ND,AC164363,Microchip Technology,PM3 I2C 6L SOT-23 SOCKET MODULE,0,0,"189.99000","0","1","MPLAB® PM3","Active","Socket Module - SOT-23","MPLAB® PM3"
-,-,AC164384-ND,AC164384,Microchip Technology,PM3 100L QFP (14X14)MM UNIVERSAL,1,0,"289.99000","0","1","-","Active","Socket Module - QFP","MPLAB® PM3"
-,//media.digikey.com/Photos/Microchip%20Tech%20Photos/AC164393.jpg,AC164393-ND,AC164393,Microchip Technology,PM3 UNIVERSAL SOCKET MODULE 8UDF,0,0,"289.99000","0","1","MPLAB® PM3","Active","Socket Module - UDFN","MPLAB® PM3"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC93.jpg,ATSTK600-RC93-ND,ATSTK600-RC93,Microchip Technology,STK600 ROUTINGCARD RC048SAM-93,0,0,"9.44385","0","13","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC94.jpg,ATSTK600-RC94-ND,ATSTK600-RC94,Microchip Technology,STK600 ROUTINGCARD RC032SAM-94,0,0,"9.44385","0","13","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600.JPG,ATSTK600-RC99-ND,ATSTK600-RC99,Microchip Technology,STK600 ROUTINGCARD RC100SAM-99 -,0,0,"9.44385","0","13","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC24.JPG,ATSTK600-RC24-ND,ATSTK600-RC24,Microchip Technology,STK600 ROUTING CARD AVR,16,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC56.JPG,ATSTK600-RC56-ND,ATSTK600-RC56,Microchip Technology,ROUTING CARD STK600,10,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC30.jpg,ATSTK600-RC30-ND,ATSTK600-RC30,Microchip Technology,SOCKET/ADAPTER 44TQFP ATMEGA162,9,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC52.jpg,ATSTK600-RC52-ND,ATSTK600-RC52,Microchip Technology,ROUTING CARD STK600,9,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC50.JPG,ATSTK600-RC50-ND,ATSTK600-RC50,Microchip Technology,STK600 ROUTING CARD AVR,7,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC53.JPG,ATSTK600-RC53-ND,ATSTK600-RC53,Microchip Technology,ROUTING CARD STK600,7,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC27.JPG,ATSTK600-RC27-ND,ATSTK600-RC27,Microchip Technology,STK600 ROUTING CARD AVR,6,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/photos/Atmel%20Photos/ATSTK600-RC26.JPG,ATSTK600-RC26-ND,ATSTK600-RC26,Microchip Technology,STK600 ROUTING CARD AVR,4,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC17.JPG,ATSTK600-RC17-ND,ATSTK600-RC17,Microchip Technology,STK600 ROUTING CARD AVR,3,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC18.JPG,ATSTK600-RC18-ND,ATSTK600-RC18,Microchip Technology,STK600 ROUTING CARD AVR,3,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC44.JPG,ATSTK600-RC44-ND,ATSTK600-RC44,Microchip Technology,STK600 ROUTING CARD AVR,2,0,"9.60000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC28.jpg,ATSTK600-RC28-ND,ATSTK600-RC28,Microchip Technology,STK600 ROUTING CARD AVR,0,0,"9.60000","0","13","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC34.JPG,ATSTK600-RC34-ND,ATSTK600-RC34,Microchip Technology,STK600 ROUTING CARD AVR,0,0,"9.60000","0","13","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC19.JPG,ATSTK600-RC19-ND,ATSTK600-RC19,Microchip Technology,STK600 ROUTING CARD AVR,0,0,"9.60000","0","13","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC42.JPG,ATSTK600-RC42-ND,ATSTK600-RC42,Microchip Technology,STK600 ROUTING CARD AVR,0,0,"9.60000","0","13","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC47.jpg,ATSTK600-RC47-ND,ATSTK600-RC47,Microchip Technology,STK600 ROUTING CARD AVR,4,0,"10.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/photos/Atmel%20Photos/ATSTK600-RC48.JPG,ATSTK600-RC48-ND,ATSTK600-RC48,Microchip Technology,STK600 ROUTING CARD AVR,0,0,"10.99000","0","12","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC54.JPG,ATSTK600-RC54-ND,ATSTK600-RC54,Microchip Technology,ROUTING CARD STK600,0,0,"10.99000","0","12","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC87.jpg,ATSTK600-RC87-ND,ATSTK600-RC87,Microchip Technology,DEV KIT FOR STK600,8,0,"11.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC88.jpg,ATSTK600-RC88-ND,ATSTK600-RC88,Microchip Technology,DEV KIT FOR STK600,8,0,"11.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC32.JPG,ATSTK600-RC32-ND,ATSTK600-RC32,Microchip Technology,STK600 ROUTING CARD AVR,0,0,"11.99000","0","11","AVR®","Active","Routing Card","STK600"
http://www.logicalsys.com/datasht/dso-xx03.pdf,//media.digikey.com/Photos/Logical%20Systems%20Photos/PA-DSO-0803.jpg,309-1049-ND,PA-DSO-0803,Logical Systems Inc.,ADAPTER 8 PIN DIP BOARD.,0,0,"12.66000","0","1","-","Active","Socket Module - DIP","309-1050-ND and 309-1051-ND"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC78.jpg,ATSTK600-RC78-ND,ATSTK600-RC78,Microchip Technology,DEV KIT FOR STK600,10,0,"12.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC79.jpg,ATSTK600-RC79-ND,ATSTK600-RC79,Microchip Technology,DEV KIT FOR STK600,10,0,"12.99000","0","1","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/AppNotes/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/Photos/Atmel%20Photos/ATSTK600-RC92.JPG,ATSTK600-RC92-ND,ATSTK600-RC92,Microchip Technology,STK600 ROUTINGCARD RC064SAM-92,0,0,"12.99000","0","10","AVR®","Active","Routing Card","STK600"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1087-ND,PA-DSO-1403,Logical Systems Inc.,ADAPTER 14-DIP BOARD.,0,0,"15.37000","0","1","-","Active","Socket Module - DIP","-"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/photos/Atmel%20Photos/ATSTK600-RC102.JPG,ATSTK600-RC102-ND,ATSTK600-RC102,Microchip Technology,STK600 ROUTINGCARD RC044M-101 -,0,0,"16.00000","0","8","AVR®","Active","Routing Card","STK600"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1052-ND,PA-DSO-1603,Logical Systems Inc.,ADAPTER 16-DIP BOARD.,0,0,"16.28000","0","1","-","Active","Socket Module - DIP","-"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/photos/Atmel%20Photos/ATSTK600-RC103.JPG,ATSTK600-RC103-ND,ATSTK600-RC103,Microchip Technology,STK600 ROUTINGCARD - STK600 ROUT,0,0,"17.00000","0","8","AVR®","Active","Routing Card","STK600"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8170-STK600-Expansion-Routing-and-Socket-Boards_Application-Note_AVR600.pdf,//media.digikey.com/photos/Atmel%20Photos/ATSTK600-RC101.JPG,ATSTK600-RC101-ND,ATSTK600-RC101,Microchip Technology,STK600 ROUTINGCARD RC044M-101 -,0,0,"18.00000","0","8","AVR®","Active","Routing Card","STK600"
http://www.logicalsys.com/datasht/dso-xx03.pdf,-,309-1060-ND,PA-DSO-2003,Logical Systems Inc.,ADAPTER 20-DIP BOARD,0,0,"18.09000","0","1","-","Active","Socket Module - DIP","-"
-,-,PA-SOD3TK-08/5-ND,PA-SOD3TK-08/5,Logical Systems Inc.,ADAPTER 8-SOIC TO 8-DIP,0,0,"20.00000","0","1","-","Active","Socket Module - SOIC","-"
-,//media.digikey.com/photos/Microchip%20Tech%20Photos/ACICE0203.JPG,ACICE0203-ND,ACICE0203,Microchip Technology,MPLABICE 20P 300 MIL ADAPTER,1,0,"21.28000","0","1","-","Obsolete","Adapter Plug","MPLAB™ICE"
http://www.logicalsys.com/datasht/dso-xx03.pdf,//media.digikey.com/photos/Logical%20Systems%20Photos/PA-DSO-2803.jpg,309-1064-ND,PA-DSO-2803,Logical Systems Inc.,ADAPTER 28-DIP BOARD,0,0,"21.71000","0","1","-","Active","Socket Module - DIP","-"
http://www.logicalsys.com/datasht/dso-xx06.pdf,-,309-1068-ND,PA-DSO-2806,Logical Systems Inc.,ADAPTER 28-DIP BOARD,0,0,"21.71000","0","1","-","Active","Socket Module - DIP","-"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1085-ND,PA-DSO-1403-D250-14/2,Logical Systems Inc.,ADAPTER 14-DIP BD W/2 14-SO PLUG,0,0,"23.24000","0","1","-","Active","Socket Module - DIP","PIC16C505"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1061-ND,PA-DSO-2003-D420-20/2,Logical Systems Inc.,ADAPTER 20DIP BD W/2 20SO PLUGS,0,0,"25.93000","0","1","-","Active","Socket Module - DIP","PIC16C770, 771"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1057-ND,PA-DSO-1803-D420-18/2,Logical Systems Inc.,ADAPTER 18DIP BD W/2 18SO PLUGS,0,0,"26.14000","0","1","-","Active","Socket Module - DIP","PIC16C52,54(A)(C),56(A),58A(B),61,554,558,621,620(A),CE623-CE625,71,710-717,F83,F84(A),HV540, Z86C(E)(L)02-04,06,08,16,28,Z8E000"
http://aldinc.com/pdf/EProdSel.pdf,-,EASOIC-ND,EASOIC,Advanced Linear Devices Inc.,MODULE ADAPTER W/SOIC SOCKET,0,0,"28.13000","0","1","EPAD®","Active","Adapter Board","ALD EPAD® Devices"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1069-ND,PA-DSO-2806-D420-28/2,Logical Systems Inc.,ADAPTER 28DIP BD W/2 28SO PLUGS,0,0,"31.37000","0","1","-","Active","Socket Module - DIP","PIC14000,PIC16C55(A),57(C),62A(B),57(C),62A(B),63(A),66,72(A),73A(B),76,642,773,F872-876,PIC18C242,252,Z86C(E)(L)30,31 and more"
http://www.logicalsys.com/datasht/diptosodatasheet.pdf,-,309-1088-ND,PA-DSO-1403Z,Logical Systems Inc.,ADAPTER 14-DIP BD W/ZIF SOCKET,0,0,"33.15000","0","1","-","Active","ZIF Socket","-"
http://www.logicalsys.com/datasht/dso-xx03.pdf,-,309-1054-ND,PA-DSO-1603Z,Logical Systems Inc.,ADAPTER 16-DIP BD W/ZIF SOCKET,0,0,"34.00000","0","1","-","Active","ZIF Socket","-"
http://www.logicalsys.com/datasht/dso-xx03.pdf,-,309-1058-ND,PA-DSO-1803Z,Logical Systems Inc.,ADAPTER 18-DIP BD W/ZIF SOCKET,0,0,"34.85000","0","1","-","Active","ZIF Socket","-"
-,-,ATF15XXDK3-SAA44-ND,ATF15XXDK3-SAA44,Microchip Technology,44-PIN TQFP DK3 SOCKET ADAPTER,0,0,"35.00000","0","4","-","Active","Socket Module - TQFP","ATF15xxDK3"
