Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Polarization","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4233TR-ND,EEE-HA1J470UP,Panasonic Electronic Components,CAP ALUM 47UF 20% 63V SMD,169000,0,"0.19420","0","500","Tape & Reel (TR)","HA","Active","47µF","±20%","63V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","45mA @ 120Hz","76.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4233CT-ND,EEE-HA1J470UP,Panasonic Electronic Components,CAP ALUM 47UF 20% 63V SMD,169312,0,"0.68000","0","1","Cut Tape (CT)","HA","Active","47µF","±20%","63V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","45mA @ 120Hz","76.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4233DKR-ND,EEE-HA1J470UP,Panasonic Electronic Components,CAP ALUM 47UF 20% 63V SMD,169312,0,"Digi-Reel","0","1","Digi-Reel®","HA","Active","47µF","±20%","63V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","45mA @ 120Hz","76.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4242TR-ND,EEE-HA1V221UP,Panasonic Electronic Components,CAP ALUM 220UF 20% 35V SMD,29500,0,"0.19420","0","500","Tape & Reel (TR)","HA","Active","220µF","±20%","35V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","170mA @ 120Hz","289mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4242CT-ND,EEE-HA1V221UP,Panasonic Electronic Components,CAP ALUM 220UF 20% 35V SMD,29602,0,"0.68000","0","1","Cut Tape (CT)","HA","Active","220µF","±20%","35V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","170mA @ 120Hz","289mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4242DKR-ND,EEE-HA1V221UP,Panasonic Electronic Components,CAP ALUM 220UF 20% 35V SMD,29602,0,"Digi-Reel","0","1","Digi-Reel®","HA","Active","220µF","±20%","35V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","170mA @ 120Hz","289mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1K100P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.5H,8.0D.jpg",PCE3826TR-ND,EEE-FK1K100P,Panasonic Electronic Components,CAP ALUM 10UF 20% 80V SMD,13000,0,"0.19431","0","1000","Tape & Reel (TR)","FK","Active","10µF","±20%","80V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","45mA @ 120Hz","60mA @ 100kHz","2.4 Ohms","-","0.315"" Dia (8.00mm)","0.256"" (6.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1K100P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.5H,8.0D.jpg",PCE3826CT-ND,EEE-FK1K100P,Panasonic Electronic Components,CAP ALUM 10UF 20% 80V SMD,13375,0,"0.62000","0","1","Cut Tape (CT)","FK","Active","10µF","±20%","80V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","45mA @ 120Hz","60mA @ 100kHz","2.4 Ohms","-","0.315"" Dia (8.00mm)","0.256"" (6.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0120+EEEFK1K100P+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/FK%20SERIES%206.5H,8.0D.jpg",PCE3826DKR-ND,EEE-FK1K100P,Panasonic Electronic Components,CAP ALUM 10UF 20% 80V SMD,13375,0,"Digi-Reel","0","1","Digi-Reel®","FK","Active","10µF","±20%","80V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","45mA @ 120Hz","60mA @ 100kHz","2.4 Ohms","-","0.315"" Dia (8.00mm)","0.256"" (6.50mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4211TR-ND,EEE-HA1H101UP,Panasonic Electronic Components,CAP ALUM 100UF 20% 50V SMD,71000,0,"0.19460","0","500","Tape & Reel (TR)","HA","Active","100µF","±20%","50V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","110mA @ 120Hz","187mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4211CT-ND,EEE-HA1H101UP,Panasonic Electronic Components,CAP ALUM 100UF 20% 50V SMD,71108,0,"0.68000","0","1","Cut Tape (CT)","HA","Active","100µF","±20%","50V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","110mA @ 120Hz","187mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDE0000/ABA0000C1151.pdf,"//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE4211DKR-ND,EEE-HA1H101UP,Panasonic Electronic Components,CAP ALUM 100UF 20% 50V SMD,71108,0,"Digi-Reel","0","1","Digi-Reel®","HA","Active","100µF","±20%","50V","-","1000 Hrs @ 105°C","-40°C ~ 105°C","Polar","AEC-Q200","Automotive","110mA @ 120Hz","187mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,8.0D.jpg",PCE3946TR-ND,EEE-1JA470UP,Panasonic Electronic Components,CAP ALUM 47UF 20% 63V SMD,62500,0,"0.19500","0","500","Tape & Reel (TR)","S","Active","47µF","±20%","63V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","45mA @ 120Hz","76.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,8.0D.jpg",PCE3946CT-ND,EEE-1JA470UP,Panasonic Electronic Components,CAP ALUM 47UF 20% 63V SMD,63008,0,"0.65000","0","1","Cut Tape (CT)","S","Active","47µF","±20%","63V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","45mA @ 120Hz","76.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,8.0D.jpg",PCE3946DKR-ND,EEE-1JA470UP,Panasonic Electronic Components,CAP ALUM 47UF 20% 63V SMD,63008,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","47µF","±20%","63V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","45mA @ 120Hz","76.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2206-2-ND,UWT1V331MNL1GS,Nichicon,CAP ALUM 330UF 20% 35V SMD,87000,0,"0.20600","0","500","Tape & Reel (TR)","UWT","Active","330µF","±20%","35V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","300mA @ 120Hz","450mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2206-1-ND,UWT1V331MNL1GS,Nichicon,CAP ALUM 330UF 20% 35V SMD,87154,0,"0.72000","0","1","Cut Tape (CT)","UWT","Active","330µF","±20%","35V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","300mA @ 120Hz","450mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2206-6-ND,UWT1V331MNL1GS,Nichicon,CAP ALUM 330UF 20% 35V SMD,87154,0,"Digi-Reel","0","1","Digi-Reel®","UWT","Active","330µF","±20%","35V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","300mA @ 120Hz","450mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2194-2-ND,UWT1E471MNL1GS,Nichicon,CAP ALUM 470UF 20% 25V SMD,44500,0,"0.20600","0","500","Tape & Reel (TR)","UWT","Active","470µF","±20%","25V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","300mA @ 120Hz","450mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2194-1-ND,UWT1E471MNL1GS,Nichicon,CAP ALUM 470UF 20% 25V SMD,45057,0,"0.65000","0","1","Cut Tape (CT)","UWT","Active","470µF","±20%","25V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","300mA @ 120Hz","450mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2194-6-ND,UWT1E471MNL1GS,Nichicon,CAP ALUM 470UF 20% 25V SMD,45057,0,"Digi-Reel","0","1","Digi-Reel®","UWT","Active","470µF","±20%","25V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","300mA @ 120Hz","450mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2228-2-ND,UWT1H221MNL1GS,Nichicon,CAP ALUM 220UF 20% 50V SMD,76000,0,"0.20640","0","500","Tape & Reel (TR)","UWT","Active","220µF","±20%","50V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","220mA @ 120Hz","330mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2228-1-ND,UWT1H221MNL1GS,Nichicon,CAP ALUM 220UF 20% 50V SMD,76414,0,"0.69000","0","1","Cut Tape (CT)","UWT","Active","220µF","±20%","50V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","220mA @ 120Hz","330mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2228-6-ND,UWT1H221MNL1GS,Nichicon,CAP ALUM 220UF 20% 50V SMD,76414,0,"Digi-Reel","0","1","Digi-Reel®","UWT","Active","220µF","±20%","50V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","220mA @ 120Hz","330mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE3868TR-ND,EEE-1AA102P,Panasonic Electronic Components,CAP ALUM 1000UF 20% 10V SMD,33000,0,"0.20760","0","500","Tape & Reel (TR)","S","Active","1000µF","±20%","10V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","580mA @ 120Hz","986mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.402"" (10.20mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE3868CT-ND,EEE-1AA102P,Panasonic Electronic Components,CAP ALUM 1000UF 20% 10V SMD,33870,0,"0.69000","0","1","Cut Tape (CT)","S","Active","1000µF","±20%","10V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","580mA @ 120Hz","986mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.402"" (10.20mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,10.0D.jpg",PCE3868DKR-ND,EEE-1AA102P,Panasonic Electronic Components,CAP ALUM 1000UF 20% 10V SMD,33870,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","1000µF","±20%","10V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","580mA @ 120Hz","986mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.402"" (10.20mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2171-2-ND,UWT1A102MNL1GS,Nichicon,CAP ALUM 1000UF 20% 10V SMD,3500,0,"0.20860","0","500","Tape & Reel (TR)","UWT","Active","1000µF","±20%","10V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","310mA @ 120Hz","465mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2171-1-ND,UWT1A102MNL1GS,Nichicon,CAP ALUM 1000UF 20% 10V SMD,4017,0,"0.70000","0","1","Cut Tape (CT)","UWT","Active","1000µF","±20%","10V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","310mA @ 120Hz","465mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uwt.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%2010.0,10.0.jpg",493-2171-6-ND,UWT1A102MNL1GS,Nichicon,CAP ALUM 1000UF 20% 10V SMD,4017,0,"Digi-Reel","0","1","Digi-Reel®","UWT","Active","1000µF","±20%","10V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","310mA @ 120Hz","465mA @ 10kHz","-","-","0.394"" Dia (10.00mm)","0.394"" (10.00mm)","0.406"" L x 0.406"" W (10.30mm x 10.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uud.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%208.0,10.0.jpg",493-2278-2-ND,UUD1E221MNL1GS,Nichicon,CAP ALUM 220UF 20% 25V SMD,123000,0,"0.21280","0","500","Tape & Reel (TR)","UUD","Active","220µF","±20%","25V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","225mA @ 120Hz","450mA @ 100kHz","170 mOhms","-","0.315"" Dia (8.00mm)","0.394"" (10.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uud.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%208.0,10.0.jpg",493-2278-1-ND,UUD1E221MNL1GS,Nichicon,CAP ALUM 220UF 20% 25V SMD,123251,0,"0.75000","0","1","Cut Tape (CT)","UUD","Active","220µF","±20%","25V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","225mA @ 120Hz","450mA @ 100kHz","170 mOhms","-","0.315"" Dia (8.00mm)","0.394"" (10.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uud.pdf,"//media.digikey.com/photos/Nichicon%20Photos/WT,UD%20SERIES%208.0,10.0.jpg",493-2278-6-ND,UUD1E221MNL1GS,Nichicon,CAP ALUM 220UF 20% 25V SMD,123251,0,"Digi-Reel","0","1","Digi-Reel®","UUD","Active","220µF","±20%","25V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","225mA @ 120Hz","450mA @ 100kHz","170 mOhms","-","0.315"" Dia (8.00mm)","0.394"" (10.00mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,8.0D.jpg",PCE3968TR-ND,EEE-2AA220UP,Panasonic Electronic Components,CAP ALUM 22UF 20% 100V SMD,35500,0,"0.21280","0","500","Tape & Reel (TR)","S","Active","22µF","±20%","100V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","70mA @ 120Hz","93.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,8.0D.jpg",PCE3968CT-ND,EEE-2AA220UP,Panasonic Electronic Components,CAP ALUM 22UF 20% 100V SMD,35935,0,"0.71000","0","1","Cut Tape (CT)","S","Active","22µF","±20%","100V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","70mA @ 120Hz","93.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/S_Series,Type_V_Rev2018.pdf","//media.digikey.com/photos/Panasonic%20Photos/VS,HA%20SERIES%2010.50H,8.0D.jpg",PCE3968DKR-ND,EEE-2AA220UP,Panasonic Electronic Components,CAP ALUM 22UF 20% 100V SMD,35935,0,"Digi-Reel","0","1","Digi-Reel®","S","Active","22µF","±20%","100V","-","2000 Hrs @ 85°C","-40°C ~ 85°C","Polar","AEC-Q200","Automotive","70mA @ 120Hz","93.5mA @ 10kHz","-","-","0.315"" Dia (8.00mm)","0.402"" (10.20mm)","0.327"" L x 0.327"" W (8.30mm x 8.30mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0114+EEEFPV101XAP+7+WW,//media.digikey.com/photos/Panasonic%20Photos/EEE-FP1V221AP.JPG,PCE4554TR-ND,EEE-FPV101XAP,Panasonic Electronic Components,CAP ALUM 100UF 20% 35V SMD,57600,0,"0.21474","0","900","Tape & Reel (TR)","FP","Active","100µF","±20%","35V","160 mohm @ 100kHz","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","390mA @ 120Hz","600mA @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.303"" (7.70mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0114+EEEFPV101XAP+7+WW,//media.digikey.com/photos/Panasonic%20Photos/EEE-FP1V221AP.JPG,PCE4554CT-ND,EEE-FPV101XAP,Panasonic Electronic Components,CAP ALUM 100UF 20% 35V SMD,58502,0,"0.68000","0","1","Cut Tape (CT)","FP","Active","100µF","±20%","35V","160 mohm @ 100kHz","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","390mA @ 120Hz","600mA @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.303"" (7.70mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABA0114+EEEFPV101XAP+7+WW,//media.digikey.com/photos/Panasonic%20Photos/EEE-FP1V221AP.JPG,PCE4554DKR-ND,EEE-FPV101XAP,Panasonic Electronic Components,CAP ALUM 100UF 20% 35V SMD,58502,0,"Digi-Reel","0","1","Digi-Reel®","FP","Active","100µF","±20%","35V","160 mohm @ 100kHz","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","390mA @ 120Hz","600mA @ 100kHz","-","-","0.248"" Dia (6.30mm)","0.303"" (7.70mm)","0.260"" L x 0.260"" W (6.60mm x 6.60mm)","Surface Mount","Radial, Can - SMD"
http://nichicon-us.com/english/products/pdfs/e-uvc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/VC%20Series%2013mm.jpg,493-10417-3-ND,UVC2G4R7MPD1TD,Nichicon,CAP ALUM 4.7UF 20% 400V RADIAL,18000,0,"0.21488","0","1000","Tape & Box (TB)","UVC","Active","4.7µF","±20%","400V","-","2000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","70mA @ 120Hz","105mA @ 10kHz","-","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.512"" (13.00mm)","-","Through Hole","Radial, Can"
