Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Threaded/Unthreaded","Gender","Screw, Thread Size","Diameter - Inside","Diameter - Outside","Between Board Height","Length - Overall","Features","Material","Plating","Color"
https://www.bivar.com/Files/Datasheets/99XX-XXX.pdf,//media.digikey.com/photos/Bivar%20Inc%20Photos/9908-625.JPG,492-1080-ND,9908-625,Bivar Inc.,ROUND SPACER #4 NYLON 5/8"",3174,0,"0.10000","0","1","99XX","Active","Round Spacer","Unthreaded","Female, Female","#4","0.125"" (3.18mm) 1/8""","0.188"" (4.78mm) 3/16""","0.625"" (15.88mm) 5/8""","0.625"" (15.88mm) 5/8""","-","Nylon","-","Natural"
https://www.bivar.com/Files/Datasheets/99XX-XXX.pdf,//media.digikey.com/photos/Bivar%20Inc%20Photos/9912-187.jpg,492-1118-ND,9912-187,Bivar Inc.,ROUND SPACER #8 NYLON 3/16"",1597,0,"0.10000","0","1","99XX","Active","Round Spacer","Unthreaded","Female, Female","#8","0.171"" (4.34mm)","0.250"" (6.35mm) 1/4""","0.188"" (4.78mm) 3/16""","0.188"" (4.78mm) 3/16""","-","Nylon","-","Natural"
https://www.bivar.com/Files/Datasheets/99XX-XXX.pdf,//media.digikey.com/photos/Bivar%20Inc%20Photos/9913-437.jpg,492-1047-ND,9913-437,Bivar Inc.,ROUND SPACER #2 NYLON 7/16"",1341,0,"0.10000","0","1","99XX","Active","Round Spacer","Unthreaded","Female, Female","#2","0.091"" (2.31mm)","0.188"" (4.78mm) 3/16""","0.438"" (11.13mm) 7/16""","0.438"" (11.13mm) 7/16""","-","Nylon","-","Natural"
https://www.bivar.com/Files/Datasheets/99XX-XXX.pdf,//media.digikey.com/photos/Bivar%20Inc%20Photos/9911-750.jpg,492-1096-ND,9911-750,Bivar Inc.,ROUND SPACER #4 NYLON 3/4"",1536,0,"0.10000","0","1","99XX","Active","Round Spacer","Unthreaded","Female, Female","#4","0.125"" (3.18mm) 1/8""","0.250"" (6.35mm) 1/4""","0.750"" (19.05mm) 3/4""","0.750"" (19.05mm) 3/4""","-","Nylon","-","Natural"
https://www.bivar.com/Files/Datasheets/99XX-XXX.pdf,//media.digikey.com/photos/Bivar%20Inc%20Photos/9905-375.JPG,492-1106-ND,9905-375,Bivar Inc.,ROUND SPACER #6 NYLON 3/8"",1014,0,"0.10000","0","1","99XX","Active","Round Spacer","Unthreaded","Female, Female","#6","0.147"" (3.73mm)","0.250"" (6.35mm) 1/4""","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Nylon","-","Natural"
https://www.bivar.com/Files/Datasheets/99XX-XXX.pdf,//media.digikey.com/photos/Bivar%20Inc%20Photos/9908-500.jpg,492-1078-ND,9908-500,Bivar Inc.,ROUND SPACER #4 NYLON 1/2"",1055,0,"0.10000","0","1","99XX","Active","Round Spacer","Unthreaded","Female, Female","#4","0.125"" (3.18mm) 1/8""","0.188"" (4.78mm) 3/16""","0.500"" (12.70mm) 1/2""","0.500"" (12.70mm) 1/2""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4679,//media.digikey.com/photos/Keystone%20Elect%20Photos/398.JPG,36-398-ND,398,Keystone Electronics,ROUND SPACER #4 ALUMINUM 1/4"",2266,9600,"0.17000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#4","0.125"" (3.18mm) 1/8""","0.167"" (4.24mm)","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4679,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_39y.jpg,36-397-ND,397,Keystone Electronics,ROUND SPACER #4 ALUMINUM 3/16"",1103,11600,"0.17000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#4","0.125"" (3.18mm) 1/8""","0.167"" (4.24mm)","0.188"" (4.78mm) 3/16""","0.188"" (4.78mm) 3/16""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4679,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_39y.jpg,36-399-ND,399,Keystone Electronics,ROUND SPACER #4 ALUMINUM 5/16"",8420,20300,"0.18000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#4","0.125"" (3.18mm) 1/8""","0.167"" (4.24mm)","0.313"" (7.95mm) 5/16""","0.313"" (7.95mm) 5/16""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=4679,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_4xy.jpg,36-400-ND,400,Keystone Electronics,ROUND SPACER #4 ALUMINUM 3/8"",2778,16600,"0.18000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#4","0.125"" (3.18mm) 1/8""","0.167"" (4.24mm)","0.375"" (9.53mm) 3/8""","0.375"" (9.53mm) 3/8""","-","Aluminum","-","-"
http://www.keyelco.com/product-pdf.cfm?p=14250,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x1.jpg,36-4891TR-ND,4891,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 1/16"",1500,7500,"0.18690","0","1500","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.063"" (1.60mm) 1/16""","0.122"" (3.10mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14250,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x1.jpg,36-4891CT-ND,4891,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 1/16"",2864,8465,"0.45000","0","1","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.063"" (1.60mm) 1/16""","0.122"" (3.10mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14250,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x1.jpg,36-4891DKR-ND,4891,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 1/16"",2864,8465,"Digi-Reel","0","1","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.063"" (1.60mm) 1/16""","0.122"" (3.10mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=4834,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_234x.jpg,36-2341-ND,2341,Keystone Electronics,ROUND SPACER #4 NYLON 1/8"",32045,11100,"0.19000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#4","0.102"" (2.59mm)","0.250"" (6.35mm) 1/4""","0.125"" (3.18mm) 1/8""","0.125"" (3.18mm) 1/8""","Self Retaining","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4784,//media.digikey.com/Renders/Keystone%20Elect%20Renders/875K-ND%20SPACER.jpg,36-875-ND,875,Keystone Electronics,ROUND SPACER #4 NYLON 1/8"",30527,29500,"0.19000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#4","0.120"" (3.05mm)","0.250"" (6.35mm) 1/4""","0.125"" (3.18mm) 1/8""","0.125"" (3.18mm) 1/8""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4821,//media.digikey.com/photos/Keystone%20Elect%20Photos/891.jpg,36-891-ND,891,Keystone Electronics,ROUND SPACER #8 NYLON 1/8"",7295,12000,"0.19000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#8","0.170"" (4.32mm)","0.250"" (6.35mm) 1/4""","0.125"" (3.18mm) 1/8""","0.125"" (3.18mm) 1/8""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4805,//media.digikey.com/photos/Keystone%20Elect%20Photos/883.jpg,36-883-ND,883,Keystone Electronics,ROUND SPACER #6 NYLON 1/8"",6691,43900,"0.19000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#6","0.144"" (3.66mm)","0.250"" (6.35mm) 1/4""","0.125"" (3.18mm) 1/8""","0.125"" (3.18mm) 1/8""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=14249,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x1.jpg,36-4881TR-ND,4881,Keystone Electronics,ROUND STANDOFF #4-40 STEEL 1/16"",6000,0,"0.19980","0","1500","-","Active","Round Standoff","Threaded","-","#4-40","-","0.219"" (5.56mm)","0.063"" (1.60mm) 1/16""","0.122"" (3.10mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14249,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x1.jpg,36-4881CT-ND,4881,Keystone Electronics,ROUND STANDOFF #4-40 STEEL 1/16"",7381,0,"0.42000","0","1","-","Active","Round Standoff","Threaded","-","#4-40","-","0.219"" (5.56mm)","0.063"" (1.60mm) 1/16""","0.122"" (3.10mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14249,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x1.jpg,36-4881DKR-ND,4881,Keystone Electronics,ROUND STANDOFF #4-40 STEEL 1/16"",7381,0,"Digi-Reel","0","1","-","Active","Round Standoff","Threaded","-","#4-40","-","0.219"" (5.56mm)","0.063"" (1.60mm) 1/16""","0.122"" (3.10mm)","Surface Mount","Steel","Tin","-"
https://cadlinks.rafhdwe.com/dk2d/1124-6-n/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/1124-6-N.JPG,1772-2020-ND,1124-6-N,RAF Electronic Hardware,ROUND SPACER NYLON 1/4"",17195,12772,"0.20000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","-","0.140"" (3.56mm)","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Nylon","-","-"
http://www.keyelco.com/product-pdf.cfm?p=14248,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x1.jpg,36-4871TR-ND,4871,Keystone Electronics,ROUND STANDOFF #2-56 STEEL 1/16"",4500,1500,"0.20620","0","1500","-","Active","Round Standoff","Threaded","-","#2-56","-","0.219"" (5.56mm)","0.063"" (1.60mm) 1/16""","0.122"" (3.10mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14248,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x1.jpg,36-4871CT-ND,4871,Keystone Electronics,ROUND STANDOFF #2-56 STEEL 1/16"",5975,2690,"0.43000","0","1","-","Active","Round Standoff","Threaded","-","#2-56","-","0.219"" (5.56mm)","0.063"" (1.60mm) 1/16""","0.122"" (3.10mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14248,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x1.jpg,36-4871DKR-ND,4871,Keystone Electronics,ROUND STANDOFF #2-56 STEEL 1/16"",5975,2690,"Digi-Reel","0","1","-","Active","Round Standoff","Threaded","-","#2-56","-","0.219"" (5.56mm)","0.063"" (1.60mm) 1/16""","0.122"" (3.10mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=4805,//media.digikey.com/photos/Keystone%20Elect%20Photos/884.jpg,36-884-ND,884,Keystone Electronics,ROUND SPACER #6 NYLON 1/4"",48179,30400,"0.21000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#6","0.144"" (3.66mm)","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4784,//media.digikey.com/photos/Keystone%20Elect%20Photos/876.jpg,36-876-ND,876,Keystone Electronics,ROUND SPACER #4 NYLON 1/4"",35317,32700,"0.21000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#4","0.120"" (3.05mm)","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4821,//media.digikey.com/photos/Keystone%20Elect%20Photos/892.jpg,36-892-ND,892,Keystone Electronics,ROUND SPACER #8 NYLON 1/4"",27677,78900,"0.21000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#8","0.170"" (4.32mm)","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","-","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=4835,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_234x.jpg,36-2342-ND,2342,Keystone Electronics,ROUND SPACER #4 NYLON 1/4"",22908,25300,"0.21000","0","1","-","Active","Round Spacer","Unthreaded","Female, Female","#4","0.102"" (2.59mm)","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","0.250"" (6.35mm) 1/4""","Self Retaining","Nylon","-","Natural"
http://www.keyelco.com/product-pdf.cfm?p=14251,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x2.jpg,36-4892TR-ND,4892,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 1/8"",5000,5000,"0.21700","0","1000","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.125"" (3.18mm) 1/8""","0.185"" (4.70mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14251,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x2.jpg,36-4892CT-ND,4892,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 1/8"",7411,5644,"0.44000","0","1","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.125"" (3.18mm) 1/8""","0.185"" (4.70mm)","Surface Mount","Steel","Tin","-"
http://www.keyelco.com/product-pdf.cfm?p=14251,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_48x2.jpg,36-4892DKR-ND,4892,Keystone Electronics,ROUND STANDOFF #6-32 STEEL 1/8"",7411,5644,"Digi-Reel","0","1","-","Active","Round Standoff","Threaded","-","#6-32","-","0.281"" (7.14mm) 9/32""","0.125"" (3.18mm) 1/8""","0.185"" (4.70mm)","Surface Mount","Steel","Tin","-"
