Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shape","Usage","Material","Color","Features","Length","Width","Height","Diameter - Outside","Diameter - Inside"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-68-120-ND,TO-68-120,Bivar Inc.,SPACER TUBULAR GEN PURP 0.120"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.120"" (3.05mm)","-","0.120"" (3.05mm)","0.110"" (2.79mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-68-130-ND,TO-68-130,Bivar Inc.,SPACER TUBULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.110"" (2.79mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-7-060-ND,TO-7-060,Bivar Inc.,SPACER TUBULAR GEN PURP 0.060"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.060"" (1.52mm)","-","0.060"" (1.52mm)","0.175"" (4.45mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-7-070-ND,TO-7-070,Bivar Inc.,SPACER TUBULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.175"" (4.45mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-7-090-ND,TO-7-090,Bivar Inc.,SPACER TUBULAR GEN PURP 0.090"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.090"" (2.29mm)","-","0.090"" (2.29mm)","0.175"" (4.45mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-7-100-ND,TO-7-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.175"" (4.45mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-7-130-ND,TO-7-130,Bivar Inc.,SPACER TUBULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.175"" (4.45mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-7-150-ND,TO-7-150,Bivar Inc.,SPACER TUBULAR GEN PURP 0.150"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.150"" (3.81mm)","-","0.150"" (3.81mm)","0.175"" (4.45mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-8-100-ND,TO-8-100,Bivar Inc.,SPACER TUBULAR GEN PURP 0.100"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.100"" (2.54mm)","-","0.100"" (2.54mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm) 1/16"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-8-120-ND,TO-8-120,Bivar Inc.,SPACER TUBULAR GEN PURP 0.120"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.120"" (3.05mm)","-","0.120"" (3.05mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm) 1/16"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-8-130-ND,TO-8-130,Bivar Inc.,SPACER TUBULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm) 1/16"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-9-070-ND,TO-9-070,Bivar Inc.,SPACER TUBULAR GEN PURP 0.070"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.070"" (1.78mm)","-","0.070"" (1.78mm)","0.438"" (11.13mm) 7/16""","0.300"" (7.62mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-9-090-ND,TO-9-090,Bivar Inc.,SPACER TUBULAR GEN PURP 0.090"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.090"" (2.29mm)","-","0.090"" (2.29mm)","0.438"" (11.13mm) 7/16""","0.300"" (7.62mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-9-130-ND,TO-9-130,Bivar Inc.,SPACER TUBULAR GEN PURP 0.130"",0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.130"" (3.30mm)","-","0.130"" (3.30mm)","0.438"" (11.13mm) 7/16""","0.300"" (7.62mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-30-150-ND,TO-30-150,Bivar Inc.,DISS-O-PADS,0,0,"0.04865","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.150"" (3.81mm)","-","0.150"" (3.81mm)","0.397"" (10.10mm)","0.275"" (6.99mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-10-040-ND,TO-10-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.085"" (2.16mm)","0.040"" (1.02mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-11-040-ND,TO-11-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.100"" (2.54mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-11-050-ND,TO-11-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.100"" (2.54mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-13-050-ND,TO-13-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.313"" (7.95mm) 5/16""","0.225"" (5.72mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-16-040-ND,TO-16-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.205"" (5.21mm)","0.125"" (3.18mm) 1/8"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-16-050-ND,TO-16-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.205"" (5.21mm)","0.125"" (3.18mm) 1/8"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-17-040-ND,TO-17-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.250"" (6.35mm) 1/4""","0.170"" (4.32mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-17-050-ND,TO-17-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.250"" (6.35mm) 1/4""","0.170"" (4.32mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-18-040-ND,TO-18-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.250"" (6.35mm) 1/4""","0.125"" (3.18mm) 1/8"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-18-050-ND,TO-18-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.250"" (6.35mm) 1/4""","0.125"" (3.18mm) 1/8"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-19-050-ND,TO-19-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.480"" (12.19mm)","0.250"" (6.35mm) 1/4"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,//media.digikey.com/photos/Bivar%20Inc%20Photos/TO-22-040.JPG,TO-22-040-ND,TO-22-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.438"" (11.13mm) 7/16""","0.225"" (5.72mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-24-040-ND,TO-24-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.340"" (8.64mm)","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-26-040-ND,TO-26-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.188"" (4.78mm) 3/16""","0.070"" (1.78mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-26-050-ND,TO-26-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.188"" (4.78mm) 3/16""","0.070"" (1.78mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-29-040-ND,TO-29-040,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.156"" (3.96mm) 5/32""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-29-050-ND,TO-29-050,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.156"" (3.96mm) 5/32""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,//media.digikey.com/Photos/Bivar%20Inc%20Photos/TO-30-040.JPG,TO-30-040-ND,TO-30-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.397"" (10.10mm)","0.275"" (6.99mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-31-050-ND,TO-31-050,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.125"" (3.18mm) 1/8""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-32-050-ND,TO-32-050,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.188"" (4.78mm) 3/16""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,//media.digikey.com/Photos/Bivar%20Inc%20Photos/MFG_TO-33-050.jpg,TO-33-050-ND,TO-33-050,Bivar Inc.,SPACER CIRCULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Circular","General Purpose","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.250"" (6.35mm) 1/4""","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-40-040-ND,TO-40-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.156"" (3.96mm) 5/32""","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-41-040-ND,TO-41-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.360"" (9.14mm)","0.156"" (3.96mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-46-040-ND,TO-46-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.250"" (6.35mm) 1/4""","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-46-050-ND,TO-46-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.250"" (6.35mm) 1/4""","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-5-040-ND,TO-5-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.375"" (9.53mm) 3/8""","0.225"" (5.72mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-5-050-ND,TO-5-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.375"" (9.53mm) 3/8""","0.225"" (5.72mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-6-040-ND,TO-6-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.375"" (9.53mm) 3/8""","0.250"" (6.35mm) 1/4"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-6-050-ND,TO-6-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.375"" (9.53mm) 3/8""","0.250"" (6.35mm) 1/4"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-64-050-ND,TO-64-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-65-050-ND,TO-65-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.140"" (3.56mm)","0.075"" (1.90mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-67-050-ND,TO-67-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.140"" (3.56mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-68-040-ND,TO-68-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.110"" (2.79mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-68-050-ND,TO-68-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.110"" (2.79mm)","0.045"" (1.14mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-8-040-ND,TO-8-040,Bivar Inc.,SPACER TUBULAR GEN PURP 0.039"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.039"" (1.00mm)","-","0.039"" (1.00mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm) 1/16"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-8-050-ND,TO-8-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm) 1/16"""
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-9-050-ND,TO-9-050,Bivar Inc.,SPACER TUBULAR GEN PURP 0.050"",0,0,"0.05076","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.050"" (1.27mm)","-","0.050"" (1.28mm)","0.438"" (11.13mm) 7/16""","0.300"" (7.62mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-101-130-ND,TO-101-130,Bivar Inc.,SPACER RECT GEN PURP 0.130"",0,0,"0.07200","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.562"" (14.27mm) 9/16""","0.185"" (4.70mm)","0.130"" (3.30mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-118-050-ND,TO-118-050,Bivar Inc.,SPACER RECT GEN PURP 0.050"",0,0,"0.07200","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.705"" (17.91mm)","0.260"" (6.60mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-23-250-ND,TO-23-250,Bivar Inc.,SPACER TUBULAR GEN PURP 0.250"",0,0,"0.08073","0","1000","DISS-O-PADs®","Active","Spacer","Tubular","General Purpose - Axial, Radial","-","Natural","Wash Away","0.250"" (6.35mm) 1/4""","-","0.250"" (6.35mm) 1/4""","0.310"" (7.87mm)","0.090"" (2.29mm)"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-100-040-ND,TO-100-040,Bivar Inc.,SPACER RECT GEN PURP 0.040"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.670"" (17.02mm)","0.100"" (2.54mm)","0.040"" (1.02mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-100-050-ND,TO-100-050,Bivar Inc.,SPACER RECT GEN PURP 0.050"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.670"" (17.02mm)","0.100"" (2.54mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-100-060-ND,TO-100-060,Bivar Inc.,SPACER RECT GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.670"" (17.02mm)","0.100"" (2.54mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-100-070-ND,TO-100-070,Bivar Inc.,SPACER RECT GEN PURP 0.070"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.670"" (17.02mm)","0.100"" (2.54mm)","0.070"" (1.78mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-100-090-ND,TO-100-090,Bivar Inc.,SPACER RECT GEN PURP 0.090"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.670"" (17.02mm)","0.100"" (2.54mm)","0.090"" (2.29mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-101-040-ND,TO-101-040,Bivar Inc.,SPACER RECT GEN PURP 0.040"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.562"" (14.27mm) 9/16""","0.185"" (4.70mm)","0.040"" (1.02mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-101-050-ND,TO-101-050,Bivar Inc.,SPACER RECT GEN PURP 0.050"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.562"" (14.27mm) 9/16""","0.185"" (4.70mm)","0.050"" (1.28mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-101-060-ND,TO-101-060,Bivar Inc.,SPACER RECT GEN PURP 0.060"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.562"" (14.27mm) 9/16""","0.185"" (4.70mm)","0.060"" (1.52mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-101-080-ND,TO-101-080,Bivar Inc.,SPACER RECT GEN PURP 0.080"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.562"" (14.27mm) 9/16""","0.185"" (4.70mm)","0.080"" (2.03mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-101-090-ND,TO-101-090,Bivar Inc.,SPACER RECT GEN PURP 0.090"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.562"" (14.27mm) 9/16""","0.185"" (4.70mm)","0.090"" (2.29mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-101-100-ND,TO-101-100,Bivar Inc.,SPACER RECT GEN PURP 0.100"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.562"" (14.27mm) 9/16""","0.185"" (4.70mm)","0.100"" (2.54mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-101-150-ND,TO-101-150,Bivar Inc.,SPACER RECT GEN PURP 0.150"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.562"" (14.27mm) 9/16""","0.185"" (4.70mm)","0.150"" (3.81mm)","-","-"
https://www.bivar.com/Files/Datasheets/TO-XXX-XXX.pdf,-,TO-102-040-ND,TO-102-040,Bivar Inc.,SPACER RECT GEN PURP 0.040"",0,0,"0.08280","0","1000","DISS-O-PADs®","Active","Spacer","Rectangular","General Purpose","-","Natural","Wash Away","0.505"" (12.83mm)","0.160"" (4.06mm)","0.040"" (1.02mm)","-","-"
