Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Screw Head Type","Drive Type","Features","Thread Size","Head Diameter","Head Height","Length - Below Head","Length - Overall","Material","Plating"
http://www.fasnetdirect.com/refguide/MetD7985a.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/MPMS%20003%200012%20PH.JPG,H744-ND,MPMS 003 0012 PH,B&F Fastener Supply,MACH SCREW PAN HEAD PHILLIPS M3,6572,0,"0.15660","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","M3","0.230"" (5.84mm)","0.090"" (2.29mm)","0.472"" (11.99mm)","0.563"" (14.30mm) 9/16""","-","Zinc"
http://www.fasnetdirect.com/refguide/MetD7985a.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/MPMS%20003%200020%20PH.JPG,H745-ND,MPMS 003 0020 PH,B&F Fastener Supply,MACH SCREW PAN HEAD PHILLIPS M3,1199,0,"0.15660","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","M3","0.230"" (5.84mm)","0.090"" (2.29mm)","0.787"" (20.00mm)","0.878"" (22.30mm)","-","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20256%200050%20PH.jpg,H334-ND,PMS 256 0050 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 2-56,1500,0,"0.15750","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#2-56","-","0.057"" (1.45mm)","0.500"" (12.70mm) 1/2""","0.557"" (14.15mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMSSS%20632%200075%20PH.JPG,H713-ND,PMSSS 632 0075 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 6-32,3600,0,"0.15900","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#6-32","-","0.092"" (2.34mm)","0.750"" (19.05mm) 3/4""","0.842"" (21.39mm)","Stainless Steel","-"
http://www.keyelco.com/product-pdf.cfm?p=1802,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_94xy.jpg,36-9400-ND,9400,Keystone Electronics,MACH SCREW BINDING SLOTTED #4-40,3430,3600,"0.16000","0","1","-","Active","Machine Screw","Binding Head","Slotted","-","#4-40","-","-","0.250"" (6.35mm) 1/4""","-","Steel","Zinc"
http://www.keyelco.com/product-pdf.cfm?p=2240,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_95xy.jpg,36-9520-ND,9520,Keystone Electronics,MACH SCREW FLAT SLOTTED #8-32,6196,4600,"0.17000","0","1","-","Active","Machine Screw","Flat Head","Slotted","-","#8-32","-","-","0.750"" (19.05mm) 3/4""","-","Steel","Zinc"
http://www.keyelco.com/product-pdf.cfm?p=1753,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_93xy.jpg,36-9314-ND,9314,Keystone Electronics,MACH SCREW PAN HEAD SLOTTED 6-32,5510,5200,"0.17000","0","1","-","Active","Machine Screw","Pan Head","Slotted","-","#6-32","-","-","2.000"" (50.80mm) 2""","-","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/pmsss%20632%200100%20ph.JPG,H714-ND,PMSSS 632 0100 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 6-32,1300,0,"0.17820","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#6-32","-","0.092"" (2.34mm)","1.000"" (25.40mm) 1""","1.092"" (27.74mm)","Stainless Steel","-"
http://keyelco.com/userAssets/file/M65p68.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_9920.jpg,36-9920-ND,9920,Keystone Electronics,MACH SCREW PAN PHILLIPS 6-32,6361,54400,"0.18000","0","1","-","Active","Machine Screw","Pan Head","Phillips","-","#6-32","-","-","0.250"" (6.35mm) 1/4""","-","Steel","Nickel"
http://www.keyelco.com/product-pdf.cfm?p=2255,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_95xx.jpg,36-9541-ND,9541,Keystone Electronics,MACH SCREW FLAT SLOTTED #6-32,2807,12900,"0.18000","0","1","-","Active","Machine Screw","Flat Head","Slotted","-","#6-32","-","-","2.000"" (50.80mm) 2""","-","Nylon","-"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMSSS%20102%200050%20PH.JPG,H720-ND,PMSSS 102 0050 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 10-32,5000,0,"0.19680","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#10-32","-","0.127"" (3.23mm)","0.500"" (12.70mm) 1/2""","0.627"" (15.93mm)","Stainless Steel","-"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/PTCSF-440-0100-PH.jpg,H842-ND,PTCSF 440 0100 PH,B&F Fastener Supply,MACHINE SCREW PHILLIPS 4-40,1200,0,"0.20520","0","100","-","Active","Machine Screw","Pan Head","Phillips","Self Sealing","#4-40","-","-","1.000"" (25.40mm) 1""","-","Steel","Zinc"
http://www.keyelco.com/product-pdf.cfm?p=2223,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_95xy.jpg,36-9505-ND,9505,Keystone Electronics,MACH SCREW FLAT SLOTTED #4-40,1085,5000,"0.21000","0","1","-","Active","Machine Screw","Flat Head","Slotted","-","#4-40","-","-","1.000"" (25.40mm) 1""","-","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20440%200075%20PH.JPG,H350-ND,PMS 440 0075 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 4-40,1700,0,"0.21930","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#4-40","-","0.075"" (1.91mm)","0.750"" (19.05mm) 3/4""","0.825"" (20.96mm)","Steel","Zinc"
http://www.keyelco.com/product-pdf.cfm?p=1924,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_9191-2.jpg,36-9191-2-ND,9191-2,Keystone Electronics,MACH SCREW BINDING COMBO M3X0.5,1574,5600,"0.23000","0","1","-","Active","Machine Screw","Binding Head","Combination","Colored Head","M3x0.5","0.220"" (5.59mm)","0.070"" (1.78mm)","0.236"" (6.00mm)","0.306"" (7.77mm)","Brass","-"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMSSS%20102%200075%20PH.JPG,H721-ND,PMSSS 102 0075 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 10-32,1350,0,"0.24300","0","10","-","Active","Machine Screw","Pan Head","Phillips","-","#10-32","-","0.127"" (3.23mm)","0.750"" (19.05mm) 3/4""","0.877"" (22.28mm)","Stainless Steel","-"
http://www.keyelco.com/product-pdf.cfm?p=533,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_250x.jpg,36-2504-ND,2504,Keystone Electronics,THUMB SCREW KNOB #6-32,1139,3500,"0.27000","0","1","-","Active","Thumb Screw","Knob","-","-","#6-32","0.360"" (9.14mm)","0.125"" (3.18mm) 1/8""","0.525"" (13.33mm)","0.650"" (16.51mm)","Nylon","-"
http://www.fasnetdirect.com/refguide/MetD7985a.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/MPMS%20006%200012%20PH.JPG,H758-ND,MPMS 006 0012 PH,B&F Fastener Supply,MACH SCREW PAN HEAD PHILLIPS M6,1302,0,"0.30000","0","10","-","Active","Machine Screw","Pan Head","Phillips","-","M6","0.464"" (11.79mm)","0.180"" (4.57mm)","0.472"" (11.99mm)","0.652"" (16.56mm)","-","Zinc"
http://www.fasnetdirect.com/refguide/CapScrewgr2-ss.pdf,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/HHSS-025-0075-20.jpg,H205-ND,HHSS 025 0075 20,B&F Fastener Supply,CAP SCREW HEX 1/4""-20,1070,0,"0.30300","0","10","-","Active","Cap Screw","Hex Head","Hex Socket","-","1/4""-20","-","-","0.750"" (19.05mm) 3/4""","-","Stainless Steel","-"
//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/Accessories_Screws.pdf,//media.digikey.com/photos/Serpac%20Photos/6005.jpg,SR6005-ND,6005,Serpac,SHT MTL SCREW PAN PHIL #4 1=1,5351,0,"0.32000","0","1","-","Active","Sheet Metal Screw","Pan Head","Phillips","-","#4","-","-","0.375"" (9.53mm) 3/8""","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/Accessories_Screws.pdf,//media.digikey.com/photos/Serpac%20Photos/6003.jpg,SR6003-ND,6003,Serpac,SHT MTL SCREW FLAT PHIL #2 1=1,1500,0,"0.32000","0","1","-","Active","Sheet Metal Screw","Flat Head","Phillips","-","#2","-","-","0.500"" (12.70mm) 1/2""","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/6008.pdf,//media.digikey.com/photos/Serpac%20Photos/6008.jpg,SR6008-ND,6008,Serpac,SHT MTL SCREW FLAT PHIL #2 1=1,1479,0,"0.32000","0","1","-","Active","Sheet Metal Screw","Flat Head","Phillips","Self Tapping","#2","-","-","0.563"" (14.30mm) 9/16""","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/6007.pdf,//media.digikey.com/photos/Serpac%20Photos/6007.jpg,SR6007-ND,6007,Serpac,SHT MTL SCREW FLAT PHIL #2 1=1,1005,0,"0.32000","0","1","-","Active","Sheet Metal Screw","Flat Head","Phillips","Self Tapping","#2","-","-","0.750"" (19.05mm) 3/4""","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=14171,//media.digikey.com/Photos/Keystone%20Elect%20Photos/9192-5.jpg,36-9192-5-ND,9192-5,Keystone Electronics,MACH SCREW BINDING COMBO M4X0.7,2835,2700,"0.35000","0","1","-","Active","Machine Screw","Binding Head","Combination","Colored Head","M4x0.7","0.282"" (7.16mm)","0.083"" (2.11mm)","0.250"" (6.35mm) 1/4""","0.333"" (8.46mm)","Brass","Nickel"
http://www.keyelco.com/product-pdf.cfm?p=14171,//media.digikey.com/Photos/Keystone%20Elect%20Photos/9192-2.jpg,36-9192-2-ND,9192-2,Keystone Electronics,MACH SCREW BINDING COMBO M4X0.7,1930,2000,"0.35000","0","1","-","Active","Machine Screw","Binding Head","Combination","Colored Head","M4x0.7","0.282"" (7.16mm)","0.083"" (2.11mm)","0.250"" (6.35mm) 1/4""","0.333"" (8.46mm)","Brass","Nickel"
http://www.keyelco.com/product-pdf.cfm?p=14171,//media.digikey.com/Photos/Keystone%20Elect%20Photos/9192-3.jpg,36-9192-3-ND,9192-3,Keystone Electronics,MACH SCREW BINDING COMBO M4X0.7,1516,2200,"0.35000","0","1","-","Active","Machine Screw","Binding Head","Combination","Colored Head","M4x0.7","0.282"" (7.16mm)","0.083"" (2.11mm)","0.250"" (6.35mm) 1/4""","0.333"" (8.46mm)","Brass","Nickel"
http://www.keyelco.com/product-pdf.cfm?p=14171,//media.digikey.com/Photos/Keystone%20Elect%20Photos/9192-6.jpg,36-9192-6-ND,9192-6,Keystone Electronics,MACH SCREW BINDING COMBO M4X0.7,1197,3100,"0.35000","0","1","-","Active","Machine Screw","Binding Head","Combination","Colored Head","M4x0.7","0.282"" (7.16mm)","0.083"" (2.11mm)","0.250"" (6.35mm) 1/4""","0.333"" (8.46mm)","Brass","Nickel"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Screw_Terminals.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/1259.jpg,36-1259-ND,1259,Keystone Electronics,BOLT SPADE HEAD #6-32,1050,5000,"0.63000","0","1","-","Active","Bolt","Spade Head","-","-","#6-32","-","0.406"" (10.31mm)","0.375"" (9.53mm) 3/8""","0.781"" (19.84mm)","Steel","Zinc"
-,//media.digikey.com/photos/APM%20Hexseal%20Photos/R6-32X5^16.JPG,335-1092-ND,R6-32X5/16 2701,APM Hexseal,MACHINE SCREW PAN PHILLIPS 6-32,4227,0,"0.67000","0","1","SEELSKREW®","Active","Machine Screw","Pan Head","Phillips","Self Sealing","#6-32","0.294"" (7.47mm)","0.097"" (2.46mm)","0.313"" (7.95mm) 5/16""","0.410"" (10.41mm)","Stainless Steel","-"
-,//media.digikey.com/photos/APM%20Hexseal%20Photos/R8-32X3^8.JPG,335-1102-ND,R8-32X3/8 2701,APM Hexseal,MACHINE SCREW PAN PHILLIPS 8-32,1226,0,"0.70000","0","1","SEELSKREW®","Active","Machine Screw","Pan Head","Phillips","Self Sealing","#8-32","0.347"" (8.81mm)","0.115"" (2.92mm)","0.375"" (9.53mm) 3/8""","0.490"" (12.45mm)","Stainless Steel","-"
http://www.keyelco.com/product-pdf.cfm?p=3910,//media.digikey.com/photos/Keystone%20Elect%20Photos/2060.jpg,36-2060-ND,2060,Keystone Electronics,SHOULDER SCREW PAN SLOTTED 4-40,2134,11600,"1.20000","0","1","-","Active","Shoulder Screw","Pan Head","Slotted","Bowtie Clip Included","#4-40","-","-","0.250"" (6.35mm) 1/4""","-","Steel","Zinc, Yellow Chromate"
http://www.keyelco.com/product-pdf.cfm?p=3911,//media.digikey.com/photos/Keystone%20Elect%20Photos/2061.jpg,36-2061-ND,2061,Keystone Electronics,SHOULDER SCREW PAN SLOTTED 4-40,3689,1700,"1.32000","0","1","-","Active","Shoulder Screw","Pan Head","Slotted","Bowtie Clip Included","#4-40","-","-","0.281"" (7.14mm)","-","Steel","Zinc, Yellow Chromate"
http://www.keyelco.com/product-pdf.cfm?p=508,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1709.jpg,36-1709-ND,1709,Keystone Electronics,THUMB SCREW KNOB #8-32,1160,1119,"1.87000","0","1","-","Active","Thumb Screw","Knob","-","-","#8-32","0.438"" (11.13mm) 7/16""","0.250"" (6.35mm) 1/4""","0.531"" (13.49mm) 17/32""","0.781"" (19.84mm)","Brass","Nickel"
http://www.keyelco.com/product-pdf.cfm?p=554,//media.digikey.com/photos/Keystone%20Elect%20Photos/2427.JPG,36-2427-ND,2427,Keystone Electronics,SHLDR SCREW CHEESE SLOTTED #6-32,4427,1190,"2.32000","0","1","-","Active","Shoulder Screw","Cheese Head","Slotted","-","#6-32","0.313"" (7.95mm) 5/16""","0.125"" (3.18mm) 1/8""","0.375"" (9.53mm) 3/8""","0.500"" (12.70mm) 1/2""","Stainless Steel","-"
http://www.keyelco.com/product-pdf.cfm?p=540,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_870x.jpg,36-8700-ND,8700,Keystone Electronics,PANEL SCREW KNOB SLOTTED #4-40,256,399,"3.88000","0","1","-","Active","Panel Screw","Knob","Slotted","-","#4-40","0.320"" (8.13mm)","0.188"" (4.78mm) 3/16""","0.656"" (16.66mm) 21/32""","0.843"" (21.40mm)","Stainless Steel","-"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20832%200025%20SL.JPG,H176-ND,PMS 832 0025 SL,B&F Fastener Supply,MACH SCREW PAN HEAD SLOTTED 8-32,156100,0,"0.02010","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#8-32","-","0.090"" (2.29mm)","0.250"" (6.35mm) 1/4""","0.342"" (8.69mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20436%200050%20SL.JPG,H140-ND,PMS 436 0050 SL,B&F Fastener Supply,MACH SCREW PAN HEAD SLOTTED 4-36,36900,0,"0.02400","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#4-36","-","0.063"" (1.60mm) 1/16""","0.500"" (12.70mm) 1/2""","0.563"" (14.30mm) 9/16""","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/pms%20832%200075%20sl.JPG,H192-ND,PMS 832 0075 SL,B&F Fastener Supply,MACH SCREW PAN HEAD SLOTTED 8-32,36700,0,"0.02710","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#8-32","-","0.090"" (2.29mm)","0.750"" (19.05mm) 3/4""","0.842"" (21.39mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20832%200050%20SL.JPG,H184-ND,PMS 832 0050 SL,B&F Fastener Supply,MACH SCREW PAN HEAD SLOTTED 8-32,1500,0,"0.03900","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#8-32","-","0.090"" (2.29mm)","0.500"" (12.70mm) 1/2""","0.592"" (15.04mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/pms%20102%200075%20sl.JPG,H204-ND,PMS 102 0075 SL,B&F Fastener Supply,MACHINE SCREW PAN SLOTTED 10-32,110992,0,"0.04060","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#10-32","-","0.104"" (2.64mm)","0.750"" (19.05mm) 3/4""","0.860"" (21.84mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/PMS%20632%200044%20SL.JPG,H157-ND,PMS 632 0044 SL,B&F Fastener Supply,MACH SCREW PAN HEAD SLOTTED 6-32,19800,0,"0.04740","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#6-32","-","0.077"" (1.96mm)","0.438"" (11.13mm) 7/16""","0.515"" (13.09mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/PMS%20102%200100%20SL.JPG,H208-ND,PMS 102 0100 SL,B&F Fastener Supply,MACHINE SCREW PAN SLOTTED 10-32,60500,0,"0.05480","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#10-32","-","0.104"" (2.64mm)","1.000"" (25.40mm) 1""","1.105"" (28.07mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/pms%20102%200050%20sl.JPG,H200-ND,PMS 102 0050 SL,B&F Fastener Supply,MACHINE SCREW PAN SLOTTED 10-32,2000,0,"0.06730","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#10-32","-","0.104"" (2.64mm)","0.500"" (12.70mm) 1/2""","0.604"" (15.34mm)","Steel","Zinc"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/6x1%202%20hhsms.JPG,H813-ND,6X1/2 HHSMS,B&F Fastener Supply,SHEET METAL SCREW HEX #6,5800,0,"0.07600","0","100","-","Active","Sheet Metal Screw","Hex Head","Hex Socket","Self Tapping","#6","-","-","0.500"" (12.70mm) 1/2""","-","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20832%200075%20PH.JPG,H392-ND,PMS 832 0075 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 8-32,1600,0,"0.07670","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#8-32","-","0.110"" (2.79mm)","0.750"" (19.05mm) 3/4""","0.860"" (21.84mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20632%200075%20SL.JPG,H168-ND,PMS 632 0075 SL,B&F Fastener Supply,MACH SCREW PAN HEAD SLOTTED 6-32,2900,0,"0.08930","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#6-32","-","0.077"" (1.96mm)","0.750"" (19.05mm) 3/4""","0.827"" (21.00mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20102%200075%20PH.JPG,H404-ND,PMS 102 0075 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 10-32,1200,0,"0.09110","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#10-32","-","0.127"" (3.23mm)","0.750"" (19.05mm) 3/4""","0.877"" (22.28mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20632%200038%20SL.JPG,H156-ND,PMS 632 0038 SL,B&F Fastener Supply,MACH SCREW PAN HEAD SLOTTED 6-32,1900,0,"0.09430","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#6-32","-","0.077"" (1.96mm)","0.375"" (9.53mm) 3/8""","0.452"" (11.48mm)","Steel","Zinc"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/4X3^8%20HHSMS.JPG,H809-ND,4X3/8 HHSMS,B&F Fastener Supply,SHEET METAL SCREW HEX SLOTTED #4,3900,0,"0.09720","0","100","-","Active","Sheet Metal Screw","Hex Head","Hex Socket, Slotted","Self Tapping","#4","-","-","0.375"" (9.53mm) 3/8""","-","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20832%200100%20PH.JPG,H396-ND,PMS 832 0100 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 8-32,2500,0,"0.09730","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#8-32","-","0.110"" (2.79mm)","1.000"" (25.40mm) 1""","1.115"" (28.32mm)","Steel","Zinc"
http://www.essentracomponents.com.sg/images-line/pdfs/NSS-NSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20305.jpg,RPC2025-ND,NSS-4-12-01,Essentra Components,MACH SCREW PAN HEAD SLOTTED 4-40,8290,0,"0.10000","0","1","NSS-NSP","Active","Machine Screw","Pan Head","Slotted","-","#4-40","0.209"" (5.30mm)","0.070"" (1.78mm)","0.750"" (19.05mm) 3/4""","0.820"" (20.83mm)","Nylon","-"
http://www.fasnetdirect.com/refguide/Nylpanms.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/NY%20PMS%20102%200100%20PH.JPG,H608-ND,NY PMS 102 0100 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 10-32,11200,0,"0.10380","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#10-32","-","0.128"" (3.25mm)","1.000"" (25.40mm) 1""","1.128"" (28.65mm)","Nylon","-"
http://www.fasnetdirect.com/refguide/Nylpanms.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/NY%20PMS%20632%200063%20PH.JPG,H564-ND,NY PMS 632 0063 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 6-32,1800,0,"0.10560","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#6-32","-","0.092"" (2.34mm)","0.625"" (15.88mm) 5/8""","0.717"" (18.21mm)","Nylon","-"
http://www.fasnetdirect.com/refguide/Nylpanms.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/NY%20PMS%20832%200025%20PH.JPG,H576-ND,NY PMS 832 0025 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 8-32,3200,0,"0.10680","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#8-32","-","0.110"" (2.79mm)","0.250"" (6.35mm) 1/4""","0.360"" (9.14mm)","Nylon","-"
http://www.fasnetdirect.com/refguide/Nylpanms.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/NY%20PMS%20632%200100%20PH.JPG,H572-ND,NY PMS 632 0100 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 6-32,1700,0,"0.10730","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#6-32","-","0.092"" (2.34mm)","1.000"" (25.40mm) 1""","1.092"" (27.74mm)","Nylon","-"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20256%200075%20SL.JPG,H138-ND,PMS 256 0075 SL,B&F Fastener Supply,MACH SCREW PAN HEAD SLOTTED 2-56,1412,0,"0.12350","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#2-56","-","0.049"" (1.24mm)","0.750"" (19.05mm) 3/4""","0.799"" (20.29mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20256%200025%20SL.JPG,H130-ND,PMS 256 0025 SL,B&F Fastener Supply,MACH SCREW PAN HEAD SLOTTED 2-56,1400,0,"0.12530","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#2-56","-","0.049"" (1.24mm)","0.250"" (6.35mm) 1/4""","0.299"" (7.59mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/PMS%20102%200100%20PH.JPG,H408-ND,PMS 102 0100 PH,B&F Fastener Supply,MACHINE SCREW PAN PHILLIPS 10-32,2699,0,"0.12820","0","100","-","Active","Machine Screw","Pan Head","Phillips","-","#10-32","-","0.127"" (3.23mm)","1.000"" (25.40mm) 1""","1.127"" (28.63mm)","Steel","Zinc"
http://www.fasnetdirect.com/refguide/Machinepancombo.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/PMS%20832%200038%20SL.JPG,H180-ND,PMS 832 0038 SL,B&F Fastener Supply,MACH SCREW PAN HEAD SLOTTED 8-32,1342,0,"0.13750","0","100","-","Active","Machine Screw","Pan Head","Slotted","-","#8-32","-","0.090"" (2.29mm)","0.375"" (9.53mm) 3/8""","0.467"" (11.86mm)","Steel","Zinc"
