Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage - Input","Specifications","Size / Dimension"
https://www.hammfg.com/files/parts/pdf/C2T2423F10CELG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T2423F10CEBK1-ND,C2T2423F10CEBK1,Hammond Manufacturing,RACK TOP,0,0,"198.80000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","25.00"" L x 15.00"" W x 4.08"" H (635.0mm x 381.0mm x 103.6mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,-,PF42500T12BK-ND,PF42500T12BK,Hammond Manufacturing,FAN EXHAUST 115V 20W BLACK,0,14,"199.01000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 67 CFM","9.92"" L x 9.92"" W x 4.06"" H (252.0mm x 252.0mm x 103.0mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,-,PF42500T12LG-ND,PF42500T12LG,Hammond Manufacturing,FAN EXHAUST 115V 20W LT GRAY,0,0,"199.01000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 67 CFM","9.92"" L x 9.92"" W x 4.06"" H (252.0mm x 252.0mm x 103.0mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,-,OD300-48-ND,OD300-48,Orion Fans,3 FAN TRAY DC 48V 330CFM,0,0,"203.28000","0","1","OD300","Active","Fan Tray","48VDC","Fan Tray, DC, 3 Fans, 330 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,-,OD300S-48-ND,OD300S-48,Orion Fans,3 FAN TRAY DC 48V 330CFM SHORT,0,0,"203.28000","0","1","OD300","Active","Fan Tray","48VDC","Fan Tray, DC, 3 Fans, 330 CFM","14.00"" L x 19.00"" W x 1.75"" H (355.6mm x 482.6mm x 44.4mm)"
https://www.hammfg.com/electrical/products/climate/pf32.pdf,-,PF32000T12BK24-ND,PF32000T12BK24,Hammond Manufacturing,FAN EXHAUST 24V 5W BLACK,0,4,"203.59000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 38 CFM","7.95"" L x 7.95"" W x 3.43"" H (202.0mm x 202.0mm x 87.0mm)"
https://www.hammfg.com/files/parts/pdf/PF32000T12LG24.pdf,-,PF32000T12LG24-ND,PF32000T12LG24,Hammond Manufacturing,FAN EXHAUST 24V 5W LT GRAY,0,11,"203.59000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 38 CFM","7.95"" L x 7.95"" W x 3.43"" H (202.0mm x 202.0mm x 87.0mm)"
https://www.hammfg.com/files/parts/pdf/C2T2431F10BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2431F10BK1-ND,C2T2431F10BK1,Hammond Manufacturing,RACK TOP,0,1,"205.80000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","25.00"" L x 23.75"" W x 4.08"" H (635.0mm x 603.3mm x 103.6mm)"
https://www.hammfg.com/files/parts/pdf/C2T1923F4LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T1923F4LG1-ND,C2T1923F4LG1,Hammond Manufacturing,RACK TOP,0,0,"206.50000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","20.00"" L x 15.00"" W x 1.53"" H (508.0mm x 381.0mm x 38.9mm)"
https://www.hammfg.com/files/parts/pdf/C2T2423F4LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T2423F4BK1-ND,C2T2423F4BK1,Hammond Manufacturing,RACK TOP,0,0,"206.50000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","25.00"" L x 15.00"" W x 1.53"" H (635.0mm x 381.0mm x 38.9mm)"
https://www.hammfg.com/files/parts/pdf/C2T2423F10CELG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2431F10CEBK1-ND,C2T2431F10CEBK1,Hammond Manufacturing,RACK TOP,0,0,"206.50000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","25.00"" L x 23.75"" W x 4.08"" H (635.0mm x 603.3mm x 103.6mm)"
https://www.hammfg.com/files/parts/pdf/C2T2436F10LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2436F10BK1-ND,C2T2436F10BK1,Hammond Manufacturing,RACK TOP,0,1,"206.50000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","28.25"" L x 25.00"" W x 4.08"" H (717.6mm x 635.0mm x 103.6mm)"
https://www.hammfg.com/files/parts/pdf/PF33000T12LGSL2.pdf,-,PF33000T12LGSL2-ND,PF33000T12LGSL2,Hammond Manufacturing,FILTER FAN,0,0,"207.55000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 230 CFM","7.95"" L x 7.95"" W x 3.43"" H (202.0mm x 202.0mm x 87.0mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,-,PF42500T12BK230-ND,PF42500T12BK230,Hammond Manufacturing,FAN EXHAUST 230V 48W BLACK,0,0,"208.99000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 67 CFM","9.92"" L x 9.92"" W x 4.06"" H (252.0mm x 252.0mm x 103.0mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/PF42500T12LG230.jpg,PF42500T12LG230-ND,PF42500T12LG230,Hammond Manufacturing,FAN EXHAUST 230V 48W LT GRAY,0,0,"208.99000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 67 CFM","9.92"" L x 9.92"" W x 4.06"" H (252.0mm x 252.0mm x 103.0mm)"
https://www.hammfg.com/files/parts/pdf/XF6115.pdf,-,XF6115-ND,XF6115,Hammond Manufacturing,FILTERED FAN BOXES 220CFM 115V,0,44,"210.12000","0","1","XF","Active","Fan","115VAC","Fan, AC, Square, 220 CFM","8.88"" L x 7.63"" W x 3.00"" H (225.6mm x 193.8mm x 76.2mm)"
https://www.hammfg.com/electrical/products/climate/shv.pdf,-,SHV031039-ND,SHV031039,Hammond Manufacturing,FAN HEATER 150W 1.30A 120A,0,49,"215.38000","0","1","SHV","Active","Heating Unit","120VAC","Heater, 150W, 1.3A","4.41"" L x 3.15"" W x 1.85"" H (112.0mm x 80.0mm x 47.0mm)"
https://www.pentairprotect.com/wcsstore/ExtendedSitesCatalogAssetStore/Attachment/HoffmanProductAttachments/SpecSheets/Spec-01170.pdf,-,HF0948414-ND,HF0948414,"Hoffman Enclosures, Inc.",IP54 9"" FILTER FAN 48V,0,0,"215.57000","0","1","HF","Active","Fan","48VDC","-","-"
https://www.hammfg.com/files/parts/pdf/PF330DCT12LGSL2.pdf,-,PF330DCT12LGSL2-ND,PF330DCT12LGSL2,Hammond Manufacturing,FILTER FAN,0,0,"220.42000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 230 CFM","7.95"" L x 7.95"" W x 3.43"" H (202.0mm x 202.0mm x 87.0mm)"
https://www.hammfg.com/files/parts/pdf/XF6115.pdf,-,XF6230-ND,XF6230,Hammond Manufacturing,FILTERED FAN BOXES 220CFM 230V,0,4,"220.99000","0","1","XF","Active","Fan","230VAC","Fan, AC, Square, 220 CFM","8.88"" L x 7.63"" W x 3.00"" H (225.6mm x 193.8mm x 76.2mm)"
https://www.hammfg.com/files/parts/pdf/C2T2436F10CELG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2436F10CEBK1-ND,C2T2436F10CEBK1,Hammond Manufacturing,RACK TOP,0,0,"223.30000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 1 Fan, 550 CFM","28.25"" L x 25.00"" W x 4.08"" H (717.6mm x 635.0mm x 103.6mm)"
https://www.hammfg.com/files/parts/pdf/C2T2431F4LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2431F4BK1-ND,C2T2431F4BK1,Hammond Manufacturing,RACK TOP,0,2,"231.00000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","25.00"" L x 23.75"" W x 1.53"" H (635.0mm x 603.3mm x 38.9mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,-,PF42500T12BK24-ND,PF42500T12BK24,Hammond Manufacturing,FAN EXHAUST 24V 5W BLACK,0,0,"234.04000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 67 CFM","9.92"" L x 9.92"" W x 4.06"" H (252.0mm x 252.0mm x 103.0mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,-,PF42500T12LG24-ND,PF42500T12LG24,Hammond Manufacturing,FAN EXHAUST 24V 5W LT GRAY,0,3,"234.04000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 67 CFM","9.92"" L x 9.92"" W x 4.06"" H (252.0mm x 252.0mm x 103.0mm)"
https://www.hammfg.com/electrical/products/climate/shv.pdf,-,SHV031139-ND,SHV031139,Hammond Manufacturing,FAN HEATER 200W 1.79A 120A,0,18,"235.47000","0","1","SHV","Active","Heating Unit","120VAC","Heater, 200W, 1.79A","5.94"" L x 4.68"" W x 1.85"" H (150.9mm x 118.9mm x 47.0mm)"
https://www.hammfg.com/files/parts/pdf/C2T2436F4LG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2436F4BK1-ND,C2T2436F4BK1,Hammond Manufacturing,RACK TOP,0,0,"238.70000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","28.25"" L x 25.00"" W x 1.53"" H (717.6mm x 635.0mm x 38.9mm)"
-,-,FT1U-3-ND,FT1U-3,Vector Electronics,FAN TRAY 3 FANS 19X1.71X7.75"",0,0,"241.50000","0","1","VectorPak™","Active","Fan Tray","12VDC","Fan Tray, DC, 3 Fans, 89 CFM","19.00"" L x 7.75"" W x 1.72"" H (482.6mm x 196.9mm x 43.7mm)"
https://www.hammfg.com/electrical/products/climate/shv.pdf,-,SHV031149-ND,SHV031149,Hammond Manufacturing,FAN HEATER 300W 2.62A 120A,0,9,"246.32000","0","1","SHV","Active","Heating Unit","120VAC","Heater, 300W, 2.62A","5.94"" L x 4.68"" W x 1.85"" H (150.9mm x 118.9mm x 47.0mm)"
https://www.hammfg.com/files/parts/pdf/C2T2423F4TLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T2423F4TBK1-ND,C2T2423F4TBK1,Hammond Manufacturing,RACK TOP,0,4,"246.40000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","25.00"" L x 15.00"" W x 1.53"" H (635.0mm x 381.0mm x 38.9mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OA602.jpg,1053-1309-ND,OA602,Orion Fans,6 FAN TRAY 230V 660CFM,0,0,"254.10000","0","1","OA600","Active","Fan Tray","230VAC","Fan Tray, AC, 6 Fans, 660 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OA602S.jpg,1053-1310-ND,OA602S,Orion Fans,6 FAN TRAY 230V 14"" DEEP 660CFM,0,0,"254.10000","0","1","OA600","Active","Fan Tray","230VAC","Fan Tray, AC, 6 Fans, 660 CFM","14.00"" L x 19.00"" W x 1.75"" H (355.6mm x 482.6mm x 44.4mm)"
https://www.hammfg.com/electrical/products/climate/shv.pdf,-,SHV031159-ND,SHV031159,Hammond Manufacturing,FAN HEATER 400W 3.45A 120A,0,0,"255.58000","0","1","SHV","Active","Heating Unit","120VAC","Heater, 400W, 3.45A","5.94"" L x 4.68"" W x 1.85"" H (150.9mm x 118.9mm x 47.0mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,-,PF43000T12BK-ND,PF43000T12BK,Hammond Manufacturing,FAN EXHAUST 115V 40W BLACK,0,16,"260.41000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 142 CFM","9.92"" L x 9.92"" W x 4.69"" H (252.0mm x 252.0mm x 119.0mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/PF43000T12LG.JPG,PF43000T12LG-ND,PF43000T12LG,Hammond Manufacturing,FAN EXHAUST 115V 40W LT GRAY,0,1,"260.41000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 142 CFM","9.92"" L x 9.92"" W x 4.69"" H (252.0mm x 252.0mm x 119.0mm)"
https://www.hammfg.com/files/parts/pdf/C2T1936F4TLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T1923F10BK1.jpg,C2T1936F4TLG1-ND,C2T1936F4TLG1,Hammond Manufacturing,RACK TOP,0,0,"262.50000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","28.25"" L x 20.00"" W x 1.53"" H (717.6mm x 508.0mm x 38.9mm)"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/FTIU-x_Web.pdf,-,FT1U-4AC-ND,FT1U-4AC,Vector Electronics,FAN TRAY 3 FANS 19X1.71X12.95"",0,0,"265.65000","0","1","VectorPak™","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 52 CFM","19.00"" L x 12.95"" W x 1.72"" H (482.6mm x 328.9mm x 43.7mm)"
https://www.hammfg.com/files/parts/pdf/C2T2431F4TLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2431F4TBK1-ND,C2T2431F4TBK1,Hammond Manufacturing,RACK TOP,0,3,"266.70000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","25.00"" L x 23.75"" W x 1.53"" H (635.0mm x 603.3mm x 38.9mm)"
https://www.hammfg.com/files/parts/pdf/C2T2436F4TLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2T2431F10BK1.jpg,C2T2436F4TBK1-ND,C2T2436F4TBK1,Hammond Manufacturing,RACK TOP,0,1,"270.90000","0","1","C2TF","Active","Fan Tray","115VAC","Fan Tray, AC, 4 Fans, 100 CFM","28.25"" L x 25.00"" W x 1.53"" H (717.6mm x 635.0mm x 38.9mm)"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/FTIU-x_Web.pdf,-,FT1U-3AC-ND,FT1U-3AC,Vector Electronics,FAN TRAY 3 FANS 19X1.71X7.75"",0,0,"272.09000","0","1","VectorPak™","Active","Fan Tray","115VAC","Fan Tray, AC, 3 Fans, 52 CFM","19.00"" L x 7.75"" W x 1.72"" H (482.6mm x 196.9mm x 43.7mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OD600-24.jpg,1053-1316-ND,OD600-24,Orion Fans,6 FAN TRAY DC 24V 660CFM,0,0,"277.20000","0","1","OD600","Active","Fan Tray","24VDC","Fan Tray, DC, 6 Fans, 660 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,-,OD600-12-ND,OD600-12,Orion Fans,6 FAN TRAY DC 12V 660CFM,0,0,"277.20000","0","1","OD600","Active","Fan Tray","12VDC","Fan Tray, DC, 6 Fans, 660 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,-,OD600S-12-ND,OD600S-12,Orion Fans,6 FAN TRAY DC 12V 660CFM SHORT,0,0,"277.20000","0","1","OD600","Active","Fan Tray","12VDC","Fan Tray, DC, 6 Fans, 660 CFM","14.00"" L x 19.00"" W x 1.75"" H (355.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,-,OD600S-24-ND,OD600S-24,Orion Fans,6 FAN TRAY DC 24V 660CFM SHORT,0,0,"277.20000","0","1","OD600","Active","Fan Tray","24VDC","Fan Tray, DC, 6 Fans, 660 CFM","14.00"" L x 19.00"" W x 1.75"" H (355.6mm x 482.6mm x 44.4mm)"
http://www.budind.com/pdf/hb1976.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/FT-1976.jpg,377-1424-ND,FT-1976,Bud Industries,FAN TRAY ASSEMBLY W/6 FANS,0,32,"277.24000","0","1","FT","Active","Fan Tray","115VAC","Fan Tray, AC, 6 Fans, 630 CFM","17.00"" L x 12.00"" W x 1.72"" H (431.8mm x 304.8mm x 43.7mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,-,PF43000T12BK230-ND,PF43000T12BK230,Hammond Manufacturing,FAN EXHAUST 230V 39W BLACK,0,0,"284.48000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 142 CFM","9.92"" L x 9.92"" W x 4.69"" H (252.0mm x 252.0mm x 119.0mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,-,PF43000T12LG230-ND,PF43000T12LG230,Hammond Manufacturing,FAN EXHAUST 230V 39W LT GRAY,0,0,"284.48000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 142 CFM","9.92"" L x 9.92"" W x 4.69"" H (252.0mm x 252.0mm x 119.0mm)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/FT170DC300s.pdf,-,FT-170-300-003-ND,FT-170-300-003,ebm-papst Inc.,FAN TRAY 483X211MM 48VDC,0,0,"284.97000","0","1","FT170DC","Active","Fan Tray","48VDC","Fan Tray, DC, 3 Fans, 300 CFM","17.12"" L x 8.31"" W x 1.70"" H (434.8mm x 211.1mm x 43.2mm)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/FT170DC300s.pdf,-,FT-170-300-001-ND,FT-170-300-001,ebm-papst Inc.,FAN TRAY 483X211MM 12VDC,0,1,"286.58000","0","1","FT170DC","Active","Fan Tray","12VDC","Fan Tray, DC, 3 Fans, 300 CFM","17.12"" L x 8.31"" W x 1.70"" H (434.8mm x 211.1mm x 43.2mm)"
http://catalog.ebmpapst.us/allpdfs/FT170AC.pdf,-,FT-170-318-002-ND,FT-170-318-002,ebm-papst Inc.,FAN TRAY 483X211MM 230VAC,0,0,"287.28000","0","1","FT170AC","Active","Fan Tray","230VAC","Fan Tray, AC, 3 Fans, 318 CFM","17.12"" L x 8.31"" W x 1.70"" H (434.8mm x 211.1mm x 43.2mm)"
https://www.hammfg.com/files/parts/pdf/XF10115.pdf,-,XF10115-ND,XF10115,Hammond Manufacturing,FILTERED FAN BOXES 560CFM 115V,0,26,"293.54000","0","1","XF","Active","Fan","115VAC","Fan, AC, Square, 560 CFM","13.00"" L x 11.63"" W x 4.56"" H (330.2mm x 295.4mm x 115.8mm)"
https://www.hammfg.com/files/parts/pdf/XF10115.pdf,-,XF10230-ND,XF10230,Hammond Manufacturing,FILTERED FAN BOXES 560CFM 230V,0,8,"293.58000","0","1","XF","Active","Fan","230VAC","Fan, AC, Square, 560 CFM","13.00"" L x 11.63"" W x 4.56"" H (330.2mm x 295.4mm x 115.8mm)"
https://www.hammfg.com/files/parts/pdf/PF65000T12LGSL.pdf,-,PF65000T12LGSL-ND,PF65000T12LGSL,Hammond Manufacturing,FILTER FAN,0,16,"300.30000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 295 CFM","12.60"" L x 12.60"" W x 4.88"" H (320.0mm x 320.0mm x 124.0mm)"
https://assets.tripplite.com/product-pdfs/en/srxfanroof.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRXFANROOF.jpg,SRXFANROOF-ND,SRXFANROOF,Tripp Lite,RACK ENCLOSURE ROOF MOUNT FAN,0,0,"300.50000","0","1","SmartRack™","Active","Fan Tray","208 ~ 240VAC","Fan Tray, AC, 6 Fans, 420 CFM","35.50"" L x 21.90"" W x 2.10"" H (901.7mm x 556.3mm x 53.3mm)"
https://orionfans.com/productFiles/datasheet/OA406.pdf,-,OA406-DUAL-ND,OA406-DUAL,Orion Fans,1U FANTRAY 0-264VAC DUAL SUPPLY,0,0,"302.15000","0","1","OA400","Active","Fan Tray","90 ~ 264VAC","Fan Tray, DC, 6 Fans, 160 CFM","19.00"" L x 3.08"" W x 1.75"" H (482.6mm x 78.2mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OD600-48.jpg,1053-1317-ND,OD600-48,Orion Fans,6 FAN TRAY DC 48V 660CFM,0,0,"304.92000","0","1","OD600","Active","Fan Tray","48VDC","Fan Tray, DC, 6 Fans, 660 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,-,OD600S-48-ND,OD600S-48,Orion Fans,6 FAN TRAY DC 48V 660CFM SHORT,0,0,"304.92000","0","1","OD600","Active","Fan Tray","48VDC","Fan Tray, DC, 6 Fans, 660 CFM","14.00"" L x 19.00"" W x 1.75"" H (355.6mm x 482.6mm x 44.4mm)"
https://www.hammfg.com/files/parts/pdf/PF65000T12LGSL2.pdf,-,PF65000T12LGSL2-ND,PF65000T12LGSL2,Hammond Manufacturing,FILTER FAN,0,0,"309.13000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 295 CFM","12.60"" L x 12.60"" W x 4.88"" H (320.0mm x 320.0mm x 124.0mm)"
https://www.hammfg.com/electrical/products/climate/shgl.pdf,-,SHGL04600-ND,SHGL04600,Hammond Manufacturing,FAN HEATER 250W 3.2X3.2X7"",0,15,"314.65000","0","1","SHG","Active","Heating Unit","110 ~ 120 VAC","Heater, 250W, 2.2A","3.15"" L x 3.15"" W x 7.00"" H (80.0mm x 80.0mm x 177.8mm)"
https://www.hammfg.com/electrical/products/climate/pf65.pdf,-,PF6500AT12LG-ND,PF6500AT12LG,Hammond Manufacturing,FILTER FAN GRAY,0,3,"317.67000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 230 CFM","12.60"" L x 12.60"" W x 6.18"" H (320.0mm x 320.0mm x 157.0mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OA600S-ER-DV.jpg,1053-1308-ND,OA600S-ER-DV,Orion Fans,6 FAN TRAY 115V/230V 14"" 660CFM,0,0,"319.09000","0","1","OA600","Active","Fan Tray","115, 230VAC","Fan Tray, AC, 6 Fans, 660 CFM","14.00"" L x 19.00"" W x 1.75"" H (355.6mm x 482.6mm x 44.4mm)"
https://www.hammfg.com/electrical/products/climate/pf65.pdf,-,PF65000T12BK-ND,PF65000T12BK,Hammond Manufacturing,FAN EXHAUST 115V 90W BLACK,0,13,"322.09000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 230 CFM","12.60"" L x 12.60"" W x 6.18"" H (320.0mm x 320.0mm x 157.0mm)"
https://www.hammfg.com/electrical/products/climate/pf65.pdf,-,PF65000T12LG-ND,PF65000T12LG,Hammond Manufacturing,FAN EXHAUST 115V 90W LT GRAY,0,51,"322.09000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 230 CFM","12.60"" L x 12.60"" W x 6.18"" H (320.0mm x 320.0mm x 157.0mm)"
https://www.hammfg.com/electrical/products/climate/pf65.pdf,-,PF6500AT12LG230-ND,PF6500AT12LG230,Hammond Manufacturing,FILTER FAN GRAY,0,0,"326.98000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 230 CFM","12.60"" L x 12.60"" W x 6.18"" H (320.0mm x 320.0mm x 157.0mm)"
https://assets.tripplite.com/product-pdfs/en/srfanroof.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRFANROOF.jpg,SRFANROOF-ND,SRFANROOF,Tripp Lite,ROOF MOUNT FAN PANEL AIRFLOW MGT,0,0,"327.43000","0","1","SmartRack™","Active","Fan Tray","120VAC","Fan Tray, AC, 6 Fans, 630 CFM","35.50"" L x 21.90"" W x 2.10"" H (901.7mm x 556.3mm x 53.3mm)"
https://www.hammfg.com/electrical/products/climate/shgl.pdf,-,SHGL04601-ND,SHGL04601,Hammond Manufacturing,FAN HEATER 400W 3.2X3.2X9.8"",0,13,"333.33000","0","1","SHG","Active","Heating Unit","110 ~ 120 VAC","Heater, 400W, 3.5A","3.15"" L x 3.15"" W x 9.76"" H (80.0mm x 80.0mm x 247.9mm)"
https://www.hammfg.com/electrical/products/climate/pf65.pdf,-,PF6500AT12BK-ND,PF6500AT12BK,Hammond Manufacturing,FILTER FAN BLACK,0,0,"333.55000","0","1","PF","Active","Fan","115VAC","Fan, AC, Square, 230 CFM","12.60"" L x 12.60"" W x 6.18"" H (320.0mm x 320.0mm x 157.0mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,-,PF43000T12BK24-ND,PF43000T12BK24,Hammond Manufacturing,FAN EXHAUST 24V 12W BLACK,0,0,"335.31000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 142 CFM","9.92"" L x 9.92"" W x 4.06"" H (252.0mm x 252.0mm x 103.0mm)"
https://www.hammfg.com/electrical/products/climate/pf45.pdf,-,PF43000T12LG24-ND,PF43000T12LG24,Hammond Manufacturing,FAN EXHAUST 24V 12W LT GRAY,0,15,"335.31000","0","1","PF","Active","Fan","24VDC","Fan, DC, Square, 142 CFM","9.92"" L x 9.92"" W x 4.06"" H (252.0mm x 252.0mm x 103.0mm)"
https://www.hammfg.com/electrical/products/climate/pf65.pdf,-,PF6500AT12BK230-ND,PF6500AT12BK230,Hammond Manufacturing,FILTER FAN BLACK,0,0,"343.35000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 230 CFM","12.60"" L x 12.60"" W x 6.18"" H (320.0mm x 320.0mm x 157.0mm)"
https://www.hammfg.com/electrical/products/climate/pf65.pdf,-,PF65000T12BK230-ND,PF65000T12BK230,Hammond Manufacturing,FAN EXHAUST 230V 150W BLACK,0,0,"345.46000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 230 CFM","12.60"" L x 12.60"" W x 6.18"" H (320.0mm x 320.0mm x 157.0mm)"
https://www.hammfg.com/electrical/products/climate/pf65.pdf,-,PF65000T12LG230-ND,PF65000T12LG230,Hammond Manufacturing,FAN EXHAUST 230V 150W LT GRAY,0,0,"345.46000","0","1","PF","Active","Fan","230VAC","Fan, AC, Square, 230 CFM","12.60"" L x 12.60"" W x 6.18"" H (320.0mm x 320.0mm x 157.0mm)"
https://orionfans.com/productFiles/datasheet/OA300.pdf,//media.digikey.com/Photos/Orion%20Fans/OA902.jpg,1053-1313-ND,OA902,Orion Fans,9 FAN TRAY 230V 990CFM,0,0,"346.50000","0","1","OA900","Active","Fan Tray","230VAC","Fan Tray, AC, 9 Fans, 990 CFM","19.00"" L x 19.00"" W x 1.75"" H (482.6mm x 482.6mm x 44.4mm)"
