Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Size / Dimension","Height","Card Size Range","Guide Method","Material"
-,-,CCK26-40-00-ND,CCK26-40-00,Vector Electronics,"SUBRACK FOR 3U X160 CDS,40HP,110",0,0,"180.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","-","3U = 5.250"" (133.35mm)","3.937"" H x 6.299"" L (100.00mm x 160.00mm)","Guide Plate","Aluminum"
http://nebula.wsimg.com/14e053189220e7b540a561076d4c404d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CMA13-16/90-ND,CMA13-16/90,Vector Electronics,MODULE CARD RACK 19X3UX9 10 SLOT,0,0,"180.95000","0","1","CMA","Active","Assembled Module Subracks","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","-","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Subracks%20-%20VectorPak.pdf,-,CCK18F/90-ND,CCK18F/90,Vector Electronics,CARD RACK KIT 6UX19X15.75 FRAME,0,0,"181.05000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","6U = 10.500"" (266.70mm)","7.750"" ~ 9.750"" H x 13.500"" L (196.85mm ~ 247.65mm x 342.90mm)","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCK18F-ND,CCK18F,Vector Electronics,CARD RACK KIT 6UX19X15.75 FRAME,0,0,"181.05000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","6U = 10.500"" (266.70mm)","7.750"" ~ 9.750"" H x 13.500"" L (196.85mm ~ 247.65mm x 342.90mm)","No Card Guide","Aluminum"
-,-,CCA31-40-00-ND,CCA31-40-00,Vector Electronics,"SUBRACK FOR 3U X 220MM CARDS,40H",0,0,"181.05000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","3U = 5.250"" (133.35mm)","3.937"" H x 8.661"" L (100.00mm x 220.00mm)","Guide Plate","Aluminum"
-,-,CCA31-64-01-ND,CCA31-64-01,Vector Electronics,SUBRACK 64HP 3U 220MM PERF CVRS,0,0,"181.05000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 13.000"" W (304.80mm x 330.20mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA27-84-00-ND,CCA27-84-00,Vector Electronics,CARD RACK COMPACT PCI 3UX12X19,0,0,"184.02000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA27-84-00-00-ND,CCA27-84-00-00,Vector Electronics,CARD RACK COMPACT PCI 3UX12X20,0,0,"184.02000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
"//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/CCK,CCA.pdf",-,CCK160-9U-ND,CCK160-9U,Vector Electronics,CARD RACK FRAME KIT VME 9UX160MM,0,0,"184.16000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.270"" L x 19.000"" W (235.46mm x 482.60mm)","9U = 15.750"" (400.05mm)","14.437"" H x 6.299"" L (366.70mm x 159.99mm)","No Card Guide","Aluminum"
-,-,CCA33-84-00-ND,CCA33-84-00,Vector Electronics,"SUBRACK FOR 6U X280 CARDS,84HP,1",0,0,"184.38000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.000"" L x 17.000"" W (381.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 11.024"" L (233.35mm x 280.00mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA30-84-00-00-ND,CCA30-84-00-00,Vector Electronics,CARD RACK COMPACT PCI 6UX15X19,0,0,"185.15000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.000"" L x 19.000"" W (381.00mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCA30-84-00-ND,CCA30-84-00,Vector Electronics,"SUBRACK, 6UX160CDS,84HP,15"" SIDE",0,0,"185.15000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","15.000"" L x 17.000"" W (381.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 160.00mm)","Guide Plate","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_VectorPak_Subracks.pdf,-,CCA10P/90-ND,CCA10P/90,Vector Electronics,CARD CAGE ASSEMBLED 2UX12""D SCRW,0,0,"185.50000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","2U = 3.500"" (88.90mm)","0.750"" ~ 2.750"" H x 6.500"" L (19.05mm ~ 69.85mm x 165.10mm)","Card Guide","Aluminum"
-,-,CCK15M/90-ND,CCK15M/90,Vector Electronics,"CARD CAGE KIT,4U,W/ METAL SCREW-",0,0,"185.50000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","4U = 7.000"" (177.80mm)","4.250"" ~ 6.250"" H x 9.600"" L (107.95mm ~ 158.75mm x 243.84mm)","Card Guide","Aluminum"
-,-,CCA48-84-00-ND,CCA48-84-00,Vector Electronics,"SUBRACK FOR 6U X160 CARDS,84HP,C",0,0,"185.50000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 17.000"" W (254.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
-,-,CCA31-44-01-ND,CCA31-44-01,Vector Electronics,SUBRACK 44HP 3U 220MM PERF CVRS,0,0,"185.50000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 9.000"" W (304.80mm x 228.60mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCA46-84-01-ND,CCA46-84-01,Vector Electronics,SUBRACK CG4 3UX160 19""WX8.5""D,0,0,"185.50000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","8.500"" L x 17.000"" W (215.90mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK10P/90-ND,CCK10P/90,Vector Electronics,CD CAGE KIT 2UX12""D SCRW-IN PLSC,0,0,"185.50000","0","1","VectorPak™ CCK","Active","Subrack Kit","-","2U = 3.500"" (88.90mm)","-","Card Guide","Aluminum"
-,-,CCA19F-ND,CCA19F,Vector Electronics,"CARD CAGE FRAME ONLY,7U",0,0,"185.85000","0","1","VectorPak™ CCA","Active","Subrack Frame","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","7U = 12.250"" (311.15mm)","11.500"" H x 13.500"" L (292.10mm x 342.90mm)","No Card Guide","-"
-,-,CCK32-84-05-ND,CCK32-84-05,Vector Electronics,6U X15""D X19W220MM SOL CVRS,0,0,"186.20000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.000"" L x 17.000"" W (381.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCA13P/90-ND,CCA13P/90,Vector Electronics,CARD RACK 3UX19X9 PLASTIC GUIDE,0,0,"186.98000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 6.500"" L (63.50mm ~ 114.30mm x 165.10mm)","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK28-84-01-ND,CCK28-84-01,Vector Electronics,CARD RACK KIT COV VENT 6UX10X19,0,0,"189.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","10.000"" L x 19.000"" W (254.00mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCK28-24-03-ND,CCK28-24-03,Vector Electronics,CARD CAGE KIT 24HPX10D,0,0,"189.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","10.000"" L x 4.800"" W (254.00mm x 121.92mm)","6U = 10.500"" (266.70mm)","9.187"" H (233.35mm)","Guide Plate","Aluminum"
-,-,CCK28-84-05-ND,CCK28-84-05,Vector Electronics,"SUBRACK FOR 6UX160CDS,84HP,TOP/B",0,0,"189.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","10.000"" L x 17.000"" W (254.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 160.00mm)","Guide Plate","Aluminum"
-,-,CCK61-84-01-ND,CCK61-84-01,Vector Electronics,"SUBRACK KIT,RUGGED,3U X 160,1101",0,0,"189.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","11.150"" L x 17.000"" W (283.21mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 6.299"" L (100.00mm x 160.00mm)","Card Guide","Aluminum"
-,-,CCK48-84-01-ND,CCK48-84-01,Vector Electronics,C CAGE KT 6UX160X10D CG4 PF CVRS,0,0,"189.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","10.000"" L x 17.000"" W (254.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
-,-,CCK51-64-05-ND,CCK51-64-05,Vector Electronics,C CG KT 64HP CG3 'S' GDS SLD CVR,0,0,"189.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 13.000"" W (304.80mm x 330.20mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCK19F-ND,CCK19F,Vector Electronics,CARD RACK KIT 7UX19X15.75 FRAME,0,0,"189.34000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","7U = 12.250"" (311.15mm)","11.500"" H x 13.500"" L (292.10mm x 342.90mm)","No Card Guide","Aluminum"
"//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/CCA,CCK,CCM,CMA%20Subracks.pdf",-,CCK19F/90-ND,CCK19F/90,Vector Electronics,CARD RACK KIT 7UX19X15.75 FRAME,0,0,"189.34000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.750"" L x 19.000"" W (400.05mm x 482.60mm)","7U = 12.250"" (311.15mm)","11.500"" H x 13.500"" L (292.10mm x 342.90mm)","No Card Guide","Aluminum"
http://nebula.wsimg.com/14e053189220e7b540a561076d4c404d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CMA14-16/90-ND,CMA14-16/90,Vector Electronics,MODULE CARD RACK 19X3UX12 10SLOT,0,0,"189.55000","0","1","CMA","Active","Assembled Module Subracks","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","-","No Card Guide","Aluminum"
-,-,CCA10S/90-ND,CCA10S/90,Vector Electronics,"CARD CAGE,2U,21PR SNAP-IN,2.75X6",0,0,"189.95000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","2U = 3.500"" (88.90mm)","0.750"" ~ 2.750"" H x 6.500"" L (19.05mm ~ 69.85mm x 165.10mm)","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA31-84-01-ND,CCA31-84-01,Vector Electronics,CARD RACK TOP/BOT VENT 3UX19X12,0,0,"190.40000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.940"" H x 8.660"" L (100.08mm x 219.96mm)","Guide Plate","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA280-6U-ND,CCA280-6U,Vector Electronics,CARD RACK VME 6UX280MM ASSEMBLED,0,0,"191.58000","0","1","VectorPak™ CCA","Active","Assembled Card Mount Subracks","14.000"" L x 19.000"" W (355.60mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 11.020"" L (233.35mm x 279.91mm)","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCA14M/90-ND,CCA14M/90,Vector Electronics,CARD RACK 3UX19X12 METAL,0,0,"191.59000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 9.600"" L (63.50mm ~ 114.30mm x 243.84mm)","Card Guide","Aluminum"
-,-,CCA14P/90-ND,CCA14P/90,Vector Electronics,"CARD CAGE,3U,21-PR,PLASTIC SCREW",0,0,"191.59000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 9.600"" L (63.50mm ~ 114.30mm x 243.84mm)","Card Guide","Aluminum"
-,-,CCA28-84-03-ND,CCA28-84-03,Vector Electronics,"SUBRACK FOR 6U X160 CDS,84HP,TOP",0,0,"191.59000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 17.000"" W (254.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 160.00mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK26-44-01-ND,CCK26-44-01,Vector Electronics,CARD RACT KIT COV VENT 3UX8.5X9,0,0,"191.80000","0","1","VectorPak™ CCK","Active","Subrack Kit","8.500"" L x 9.000"" W (215.90mm x 228.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
http://nebula.wsimg.com/14e053189220e7b540a561076d4c404d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CMA14-20/90-ND,CMA14-20/90,Vector Electronics,MODULE CARD RACK 19X3UX12 8 SLOT,0,0,"192.53000","0","1","CMA","Active","Assembled Module Subracks","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","-","No Card Guide","Aluminum"
http://nebula.wsimg.com/14e053189220e7b540a561076d4c404d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CMA15-20/90-ND,CMA15-20/90,Vector Electronics,MODULE CARD RACK 19X4UX12 8 SLOT,0,0,"192.53000","0","1","CMA","Active","Assembled Module Subracks","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","4U = 7.000"" (177.80mm)","-","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/Subracks%20-%20VectorPak.pdf,-,CCK17S/90-ND,CCK17S/90,Vector Electronics,CARD RACK KIT 5UX19X12 SNAP-IN,0,0,"193.20000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","5U = 8.750"" (222.25mm)","6.000"" ~ 8.000"" H x 9.600"" L (152.40mm ~ 203.20mm x 243.84mm)","Card Guide","Aluminum"
-,-,CCA27-50-01-ND,CCA27-50-01,Vector Electronics,CARD CAGE 50HP""W X 12""D COVRS,0,0,"193.20000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/VectorPak%20Subracks.pdf,-,CCK100P/90-ND,CCK100P/90,Vector Electronics,CARD RACK KIT 7UX19X9 PLASTIC,0,0,"193.51000","0","1","VectorPak™ CCK","Active","Subrack Kit","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","7U = 12.250"" (311.15mm)","9.500"" ~ 11.500"" H x 6.500"" L (241.30mm ~ 292.10mm x 165.10mm)","Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA%20Based%20Subrack%20Syst.pdf,//media.digikey.com/photos/Vector%20Photos/CCA13C^90.jpg,V2001-ND,CCA13C/90,Vector Electronics,CARD RACK ASSY W/CONT GUIDES,0,0,"194.60000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 6.500"" L (63.50mm ~ 114.30mm x 165.10mm)","Guide Plate","Aluminum"
-,-,CCK26-36-05-ND,CCK26-36-05,Vector Electronics,CARD CAGE KIT 7.4WX8.5"" 3U,0,0,"194.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","8.500"" L x 7.400"" W (215.90mm x 187.96mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCK52-84-00-ND,CCK52-84-00,Vector Electronics,SUBRACK CG4 6UX220 19""W X12""D,0,0,"194.60000","0","1","VectorPak™ CCK","Active","Subrack Kit","15.000"" L x 17.000"" W (381.00mm x 431.80mm)","6U = 10.500"" (266.70mm)","-","Card Guide","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,//media.digikey.com/photos/Vector%20Photos/CCA160-6U.jpg,V1213-ND,CCA160-6U,Vector Electronics,CARD RACK VME 6UX160MM ASSEMBLED,0,0,"195.23000","0","1","VectorPak™ CCA","Active","Subrack Frame","9.270"" L x 19.000"" W (235.46mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 6.299"" L (233.35mm x 159.99mm)","No Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA27-84-01-ND,CCA27-84-01,Vector Electronics,CARD RACK TOP/BOT VENT 3UX12X19,0,0,"195.64000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.937"" H x 8.660"" L (100.00mm x 219.96mm)","Guide Plate","Aluminum"
http://nebula.wsimg.com/0351cc178239d4c62a495f1c6975ae8d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCK220-9U-ND,CCK220-9U,Vector Electronics,CARD RACK FRAME KIT VME 9UX220MM,0,0,"196.00000","0","1","VectorPak™ CCK","Active","Subrack Frame","11.630"" L x 19.000"" W (295.40mm x 482.60mm)","9U = 15.750"" (400.05mm)","14.437"" H x 8.660"" L (366.70mm x 219.96mm)","No Card Guide","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_VectorPak_Subracks.pdf,-,CCK14P/90-ND,CCK14P/90,Vector Electronics,CARD CAGE KIT W/PLSTC SCREW-IN,0,0,"196.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","2.500"" ~ 4.500"" H x 9.600"" L (63.50mm ~ 114.30mm x 243.84mm)","Card Guide","Aluminum"
-,-,CCA51-84-01-ND,CCA51-84-01,Vector Electronics,"SUBRACK FOR 3U X220 CARDS,84HP,C",0,0,"196.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCA51-84-03-ND,CCA51-84-03,Vector Electronics,"SUBRACK FOR 3U X220 CARDS,84HP,T",0,0,"196.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK51-84-01-ND,CCK51-84-01,Vector Electronics,"SUBRACK KIT,3U X220 CARDS,84HP,C",0,0,"196.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCA51-0001-ND,CCA51-0001,Vector Electronics,CARD CAGE CG3 CG4 3UX9.5""SDWALLS,0,0,"196.00000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","-","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
-,-,CCK27-84-00-00-ND,CCK27-84-00-00,Vector Electronics,CPCI C.CAGE 19""W X 12""D X 3U,0,0,"196.00000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 17.000"" W (304.80mm x 431.80mm)","3U = 5.250"" (133.35mm)","-","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA31-84-00-ND,CCA31-84-00,Vector Electronics,CARD RACK COMPACT PCI 3UX19X12,0,0,"196.27000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.940"" H x 8.660"" L (100.08mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA32-84-00-ND,CCA32-84-00,Vector Electronics,CARD RACK COMPACT PCI 6UX19X12,0,0,"196.27000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
-,-,CCA15C/90-ND,CCA15C/90,Vector Electronics,"CARD CAGE ASSY,CONTINUOUS CARD G",0,0,"197.05000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","5U = 8.750"" (222.25mm)","6.000"" ~ 8.000"" H x 9.600"" L (152.40mm ~ 203.20mm x 243.84mm)","Guide Plate","Aluminum"
-,-,CCK36-84-00-ND,CCK36-84-00,Vector Electronics,"SUBRACK FOR 3U X340 CARDS,84HP,1",0,0,"197.40000","0","1","VectorPak™ CCK","Active","Subrack Kit","16.000"" L x 17.000"" W (406.40mm x 431.80mm)","3U = 5.250"" (133.35mm)","3.937"" H x 11.024"" L (100.00mm x 280.01mm)","Guide Plate","Aluminum"
http://nebula.wsimg.com/14e053189220e7b540a561076d4c404d?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CMA13-30/90-ND,CMA13-30/90,Vector Electronics,CUSTOM HARNESS - SEE CNO FOR DES,0,0,"198.35000","0","1","CMA","Active","Assembled Module Subracks","9.000"" L x 19.000"" W (228.60mm x 482.60mm)","3U = 5.250"" (133.35mm)","-","No Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA28-84-00-00-ND,CCA28-84-00-00,Vector Electronics,CARD RACK COMPACT PCI 6UX10X19,0,0,"198.80000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 19.000"" W (254.00mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA28-84-01-00-ND,CCA28-84-01-00,Vector Electronics,CARD RACK TOP/BOT VENT 6UX10X19,0,0,"198.80000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 19.000"" W (254.00mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA28-84-05-ND,CCA28-84-05,Vector Electronics,CARD RACK SOILD COVERS 6UX10X19,0,0,"198.80000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 19.000"" W (254.00mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Vector%20PDFs/EIA-Based_Vectorpak.pdf,-,CCK17P/90-ND,CCK17P/90,Vector Electronics,CARD RACK KIT 5UX19X12 PLASTIC,0,0,"198.80000","0","1","VectorPak™ CCK","Active","Subrack Kit","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","5U = 8.750"" (222.25mm)","6.000"" ~ 8.000"" H x 9.600"" L (152.40mm ~ 203.20mm x 243.84mm)","Card Guide","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA28-84-01-ND,CCA28-84-01,Vector Electronics,CARD RACK TOP/BOT VENT 6UX19X10,0,0,"198.80000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","10.000"" L x 19.000"" W (254.00mm x 482.60mm)","6U = 10.500"" (266.70mm)","9.187"" H x 8.660"" L (233.35mm x 219.96mm)","Guide Plate","Aluminum"
https://nebula.wsimg.com/663dc8b0e2617e8040ab930e773bec4a?AccessKeyId=91CBBA8DAEED4655B5DD&disposition=0&alloworigin=1,-,CCA31-84-05-ND,CCA31-84-05,Vector Electronics,CARD RACK SOILD COVERS 3UX19X12,0,0,"198.80000","0","1","VectorPak™ CCA","Active","Assembled Subracks with Card Guides","12.000"" L x 19.000"" W (304.80mm x 482.60mm)","3U = 5.250"" (133.35mm)","3.940"" H x 8.660"" L (100.08mm x 219.96mm)","Guide Plate","Aluminum"
