Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Configuration","Number of Ports","Copper Ports","Copper Type","Fiber Ports","Fiber Type","SFP/XFP Ports","SFP/XFP Type","PoE Ports","Connector Type","Voltage - Input","Ingress Protection","Mounting Type","Operating Temperature"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2701418,//media.digikey.com/photos/Phoenix%20Photos/2701418.JPG,277-14641-ND,2701418,Phoenix Contact,NETWORK SWITCH-MANAGED 8 PORT,2,26,"975.01000","0","1","-","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","12 ~ 58VDC","IP20","DIN Rail","-40°C ~ 70°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2891037,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891037.jpg,277-14756-ND,2891037,Phoenix Contact,NETWORK SWITCH-MANAGED 8 PORT,3,55,"1029.00000","0","1","-","Active","Switch - Managed","Fixed","8","6","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, ST","12 ~ 48VDC","IP20","DIN Rail","-40°C ~ 75°C"
http://www.redlion.net/files/138/3461,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_7010TX.jpg,RLC274-ND,7010TX,Red Lion Controls,NETWORK SWITCH-MANAGED 10 PORT,2,0,"1086.49000","0","1","N-TRON®","Active","Switch - Managed","Fixed + SFP","10","8","10/100","-","-","2","SFP, Gigabit","-","RJ45, SFP","10 ~ 49VDC","-","DIN Rail","-40°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/EKI-7720E-4FI/Product%20-%20Datasheet/EKI-7720E-4F_4FI_DS(06.22.18)20180627173134.pdf,//media.digikey.com/photos/Advantech%20Corp%20Photos/EKI-7720E-4F-AE.JPG,EKI-7720E-4F-AE-ND,EKI-7720E-4F-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-MANAGED 20 PORT,2,0,"1098.91000","0","1","-","Active","Switch - Managed","Fixed + SFP","20","16","10/100","Up to 4","SFP","4","SFP, Gigabit","-","RJ45, SFP","12 ~ 48VDC","IP30","DIN Rail","-10°C ~ 60°C"
https://info.belden.com/hubfs/resources/technical/catalogs/industrial-networking-solutions-for-mission-critical-applications-catalog.pdf,//media.digikey.com/Photos/Hirschmann/MFG_RS20-0800T1T1SDAEHHXX.X.XX.jpg,1797-1017-ND,RS20-0800T1T1SDAEHHXX.X.XX,Hirschmann,NETWORK SWITCH-MANAGED 8 PORT,4,0,"1177.95000","0","1","RS20","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC","IP20","DIN Rail","0°C ~ 60°C"
http://select.phoenixcontact.com/phoenix/dwld/2732_en_D.pdf?cp=y&asid2=217789019353132,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891987.jpg,277-3015-ND,2891987,Phoenix Contact,NETWORK SWITCH-UNMANAGED 8 PORT,2,0,"1289.01000","0","1","-","Active","Switch - Unmanaged","Fixed","8","6","10/100/1000","2","100BASE-FX (Multimode)","-","-","-","RJ45, SC","9 ~ 30.2VDC","IP20","DIN Rail","-25°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/EKI-7712G-4FPI/Product%20-%20Datasheet/EKI-7712G-4FP_4FPI_DS(05.17.18)20180629115451.pdf,-,EKI-7712G-4FP-AE-ND,EKI-7712G-4FP-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-MANAGED 12 PORT,2,1,"1318.91000","0","1","-","Active","Switch - Managed","Fixed + SFP","12","8","10/100/1000","Up to 4","SFP","4","SFP, Gigabit","8","RJ45, SFP","12 ~ 48VDC","IP30","DIN Rail","-10°C ~ 60°C"
http://select.phoenixcontact.com/phoenix/dwld/um_en_fl_switch_smcs_7471_en_05.pdf;jsessionid=34CD0D06BEF7B37C17EC1318836CD02C.select-lin-dmz-app02-download?cp=y&asid2=828911823323434,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891479.jpg,277-3094-ND,2891479,Phoenix Contact,NETWORK SWITCH-MANAGED 8 PORT,2,3,"1378.00000","0","1","-","Active","Switch - Managed","Fixed","8","6","10/100/1000","-","-","2","SFP, Gigabit","-","RJ45, SFP","18 ~ 32VDC","IP20","DIN Rail","0°C ~ 55°C"
https://info.belden.com/hubfs/resources/technical/catalogs/industrial-networking-solutions-for-mission-critical-applications-catalog.pdf,//media.digikey.com/Photos/Hirschmann/MFG_RS20-0800M2M2SDAEHHXX.X..jpg,1797-1018-ND,RS20-0800M2M2SDAEHHXX.X.,Hirschmann,NETWORK SWITCH-MANAGED 8 PORT,13,0,"1607.47000","0","1","RS20","Active","Switch - Managed","Fixed","8","8","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC","IP20","DIN Rail","0°C ~ 60°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2891916,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891916.jpg,277-3158-ND,2891916,Phoenix Contact,NETWORK SWITCH-MANAGED 6 PORT,4,70,"1695.00000","0","1","-","Active","Switch - Managed","Fixed","6","4","10/100","2","100BASE-FX (Multimode)","-","-","-","SC","18.5 ~ 30.5VDC","IP20","DIN Rail","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2700997.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700997.jpg,277-11047-ND,2700997,Phoenix Contact,NETWORK SWITCH-ADVANCED 16 PORT,3,12,"1785.00000","0","1","-","Active","Switch - Advanced","Fixed","16","14","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, SC","18 ~ 32VDC","IP20","DIN Rail","-40°C ~ 70°C"
https://assets.tripplite.com/product-pdfs/en/u280004uk.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U280-004-UK.jpg,TL1075-ND,U280-004-UK,Tripp Lite,"4-PORT USB CHARGING STATION, 5V",10,0,"32.96000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/u4600044a.pdf,-,TL2325-ND,U460-004-4A,Tripp Lite,4-PORT PORTABLE USB 3.1 GEN 1 US,60,0,"37.37000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/u4600033agc.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U460-003-3AG-C.jpg,TL1089-ND,U460-003-3AG-C,Tripp Lite,3-PORT USB 3.1 GEN 1 PORTABLE HU,9,0,"68.68000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/u2244r4r.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U224-4R4-R.jpg,TL488-ND,U224-4R4-R,Tripp Lite,HUB USB 4-PORT,10,0,"74.98000","0","1","-","Active","Hub, USB","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/b155002dpv2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B155-002-DP-V2.jpg,TL1005-ND,B155-002-DP-V2,Tripp Lite,2PORT MINI DISPLAYPORT 1.2 TO DP,11,0,"82.42000","0","1","-","Active","Hub, Multi-Stream Transport (MST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/b155002dviv2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B155-002-DVI-V2.jpg,TL1020-ND,B155-002-DVI-V2,Tripp Lite,2-PORT MINI DISPLAYPORT 1.2 TO D,3,0,"109.89000","0","1","-","Active","Hub, Multi-Stream Transport (MST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/b155003dpv2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B155-003-DP-V2.jpg,TL1007-ND,B155-003-DP-V2,Tripp Lite,3 PORT MINI DP 1.2 TO DISPLAYPOR,4,0,"112.64000","0","1","-","Active","Hub, Multi-Stream Transport (MST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/b156003v2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B156-003-V2.jpg,TL1010-ND,B156-003-V2,Tripp Lite,3-PORT DISPLAYPORT 1.2 MULTI-STR,8,0,"123.62000","0","1","-","Active","Hub, Multi-Stream Transport (MST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/b156002dviv2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B156-002-DVI-V2.jpg,TL1024-ND,B156-002-DVI-V2,Tripp Lite,2-PORT DISPLAYPORT 1.2 TO DVI MU,11,0,"130.49000","0","1","-","Active","Hub, Multi-Stream Transport (MST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/b156002hdv2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B156-002-HD-V2.jpg,TL1008-ND,B156-002-HD-V2,Tripp Lite,2-PORT DISPLAYPORT 1.2 TO HDMI M,3,0,"130.49000","0","1","-","Active","Hub, Multi-Stream Transport (MST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/b155003hdv2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B155-003-HD-V2.jpg,TL1021-ND,B155-003-HD-V2,Tripp Lite,3-PORT MINI DISPLAYPORT 1.2 TO H,10,0,"131.87000","0","1","-","Active","Hub, Multi-Stream Transport (MST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EH2305-V5-2017_06_29.pdf,//media.digikey.com/Photos/ATOP-Technologies/EH-Series-5-Port.jpg,EH2305-1FM-ND,EH2305-1FM,ATOP Technologies,NETWORK SWITCH-UNMANAGED 5 PORT,10,0,"132.90000","0","1","EH","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode)","-","-","-","RJ45, ST","9 ~ 30VDC","-","DIN Rail","-10°C ~ 70°C"
http://www.belden.com/docs/upload/SPIDER-III-Standard-and-Premium-Line-Switches-Brochure.pdf,//media.digikey.com/Photos/Hirschmann/MFG_SPIDER-SL-20-05T1999999TY9HHHH.jpg,1797-1002-ND,SPIDER-SL-20-05T1999999TY9HHHH,Hirschmann,NETWORK SWITCH-UNMANAGED 5 PORT,2,0,"145.21000","0","1","-","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","-","RJ45","-","IP30","DIN Rail","-40°C ~ 70°C"
https://assets.tripplite.com/product-pdfs/en/b156003hdv2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B156-003-HD-V2.jpg,TL1025-ND,B156-003-HD-V2,Tripp Lite,3-PORT DISPLAYPORT 1.2 TO HDMI M,11,0,"146.98000","0","1","-","Active","Hub, Multi-Stream Transport (MST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EH2305-V5-2017_06_29.pdf,//media.digikey.com/Photos/ATOP-Technologies/EH-Series-5-Port.jpg,EH2305-1FS-ND,EH2305-1FS,ATOP Technologies,NETWORK SWITCH-UNMANAGED 5 PORT,10,0,"151.44000","0","1","EH","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode)","-","-","-","RJ45, ST","9 ~ 30VDC","-","DIN Rail","-10°C ~ 70°C"
https://assets.tripplite.com/product-pdfs/en/b156004v2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B156-004-V2.jpg,TL1027-ND,B156-004-V2,Tripp Lite,4-PORT DISPLAYPORT 1.2 MULTI-STR,9,0,"157.56000","0","1","-","Active","Hub, Multi-Stream Transport (MST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/24030060000_100564849DRW000A.pdf,//media.digikey.com/Photos/Harting/24030060010.jpg,1195-5675-ND,24030060000,HARTING,NETWORK SWITCH-UNMANAGED 6 PORT,5,0,"167.37000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","6","6","10/100","-","-","-","-","-","RJ45","9 ~ 60VDC","IP30","DIN Rail","-40°C ~ 70°C"
https://assets.tripplite.com/product-pdfs/en/b156004hdv2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B156-004-HD-V2.jpg,TL1026-ND,B156-004-HD-V2,Tripp Lite,4-PORT DISPLAYPORT 1.2 TO HDMI M,11,0,"206.04000","0","1","-","Active","Hub, Multi-Stream Transport (MST)","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.redlion.net/files/138/3501,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_304TX-N.jpg,RLC270-ND,304TX-N,Red Lion Controls,NETWORK SWITCH-ADVANCED 4 PORT,6,0,"324.38000","0","1","N-TRON®","Active","Switch - Advanced","Fixed","4","4","10/100","-","-","-","-","-","RJ45","10 ~ 30VDC","-","DIN Rail","-20°C ~ 70°C"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EHG6308_v2.pdf,//media.digikey.com/Photos/ATOP-Technologies/MFG_EHG6308-4POE.jpg,EHG6308-4POE-ND,EHG6308-4POE,ATOP Technologies,NETWORK SWITCH-UNMANAGED 8 PORT,10,0,"345.62000","0","1","EH","Active","Switch - Unmanaged","Fixed","8","8","10/100/1000","-","-","-","-","4","RJ45","-","IP30","DIN Rail","-10°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/BB-ESWP205-1SFP-T/Product%20-%20Datasheet/ESWP205-1SFP-T_1217ds20171129111102.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_ESWP205-1SFP-T.jpg,1165-1245-ND,BB-ESWP205-1SFP-T,"B&B SmartWorx, Inc.",NETWORK SWITCH-UNMANAGED 5 PORT,4,15,"349.00000","0","1","ESW","Active","Switch - Unmanaged","Fixed + SFP","5","4","10/100","-","-","1","SFP, Gigabit","4","RJ45, SFP","24 ~ 52VDC","IP30","DIN Rail","-40°C ~ 85°C"
http://atoponline.com/store/index.php?controller=attachment&id_attachment=203,//media.digikey.com/Photos/ATOP-Technologies/EHG7504-2SFP.jpg,EHG7504-2SFP-ND,EHG7504-2SFP,ATOP Technologies,NETWORK SWITCH-MANAGED 4 PORT,2,0,"351.78000","0","1","EH","Active","Switch - Managed","Fixed + SFP","4","2","10/100/1000","Up to 2","SFP","2","SFP, Gigabit","-","RJ45, SFP","-","IP30","DIN Rail","-20°C ~ 70°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24030041130_100566556DRW000A.pdf,//media.digikey.com/Photos/Harting/24030041130.JPG,1195-3616-ND,24030041130,HARTING,NETWORK SWITCH-UNMANAGED 5 PORT,2,0,"360.91000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","5","4","10/100","1","100BASE-FX (Multimode)","-","-","4","RJ45, SC","47 ~ 60VDC","IP30","DIN Rail","0°C ~ 55°C"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EH7310-V3.pdf,//media.digikey.com/Photos/ATOP-Technologies/EH7310-x-2Fx.jpg,EH7310-2FM-ND,EH7310-2FM,ATOP Technologies,NETWORK SWITCH-UNMANAGED 10 PORT,10,0,"380.42000","0","1","EH","Active","Switch - Unmanaged","Fixed","10","8","10/100","2","100BASE-FX (Multimode)","-","-","-","RJ45, SC","12 ~ 48VDC","IP30","DIN Rail","-40°C ~ 80°C"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EHG6308_v2.pdf,//media.digikey.com/Photos/ATOP-Technologies/EHG6308-4POE-SFP.jpg,EHG6308-4POE-SFP-ND,EHG6308-4POE-SFP,ATOP Technologies,NETWORK SWITCH-UNMANAGED 8 PORT,10,0,"395.42000","0","1","EH","Active","Switch - Unmanaged","Fixed + SFP","8","4","10/100/1000","Up to 4","SFP","4","SFP, Gigabit","4","RJ45, SFP","-","IP30","DIN Rail","-10°C ~ 70°C"
http://atoponline.com/store/index.php?controller=attachment&id_attachment=203,//media.digikey.com/Photos/ATOP-Technologies/EHG7504-2POE-2SFP.jpg,EHG7504-2POE-2SFP-ND,EHG7504-2POE-2SFP,ATOP Technologies,NETWORK SWITCH-MANAGED 4 PORT,3,0,"410.41000","0","1","EH","Active","Switch - Managed","Fixed + SFP","4","2","10/100/1000","Up to 2","SFP","2","SFP, Gigabit","2","RJ45, SFP","-","IP30","DIN Rail","-20°C ~ 70°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24034070030_100573063DRW000A.pdf,//media.digikey.com/Photos/Harting/24034070030.JPG,1195-3622-ND,24034070030,HARTING,NETWORK SWITCH-UNMANAGED 7 PORT,3,0,"432.18000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","7","7","10/100/1000","-","-","-","-","4","RJ45","47 ~ 60VDC","IP30","DIN Rail","0°C ~ 55°C"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EH7506%2608%2612_v3_2017.pdf,//media.digikey.com/Photos/ATOP-Technologies/EH7506-4POE-2SFP.jpg,EH7506-4POE-2SFP-ND,EH7506-4POE-2SFP,ATOP Technologies,NETWORK SWITCH-MANAGED 6 PORT,3,0,"439.05000","0","1","EH","Active","Switch - Managed","Fixed + SFP","6","4","10/100/1000","Up to 2","SFP","2","SFP, Gigabit","4","RJ45, SFP","-","IP30","DIN Rail","-20°C ~ 70°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24034051130_100573119DRW000A.pdf,//media.digikey.com/Photos/Harting/24034051130.JPG,1195-3624-ND,24034051130,HARTING,NETWORK SWITCH-UNMANAGED 6 PORT,2,0,"480.18000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","6","5","10/100/1000","1","Gigabit (Multimode)","-","-","4","RJ45, SC","9 ~ 60VDC","IP30","DIN Rail","0°C ~ 55°C"
http://atoponline.com/store/index.php?controller=attachment&id_attachment=203,//media.digikey.com/Photos/ATOP-Technologies/EHG7508-4SFP.jpg,EHG7508-4SFP-ND,EHG7508-4SFP,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,5,0,"482.68000","0","1","EH","Active","Switch - Managed","Fixed + SFP","8","4","10/100/1000","Up to 4","SFP","4","SFP, Gigabit","-","RJ45, SFP","-","IP30","DIN Rail","-20°C ~ 70°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24031060030_100627441DRW002A.pdf,//media.digikey.com/Photos/Harting/MFG_24031060030.jpg,1195-5582-ND,24031060030,HARTING,NETWORK SWITCH-UNMANAGED 6 PORT,2,0,"487.53000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","6","6","10/100","-","-","-","-","4","RJ45","18 ~ 60V","IP30","DIN Rail","0°C ~ 55°C"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EH7310-V3.pdf,//media.digikey.com/Photos/ATOP-Technologies/EH7310-x-2Fx.jpg,EH7310-G-2FS-ND,EH7310-G-2FS,ATOP Technologies,NETWORK SWITCH-UNMANAGED 10 PORT,10,0,"512.68000","0","1","EH","Active","Switch - Unmanaged","Fixed","10","8","10/100","2","Gigabit (Singlemode)","-","-","-","RJ45, SC","12 ~ 48VDC","IP30","DIN Rail","-40°C ~ 80°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24031060020_100626787DRW002A.pdf,//media.digikey.com/Photos/Harting/MFG_24031060020.jpg,1195-5581-ND,24031060020,HARTING,NETWORK SWITCH-UNMANAGED 6 PORT,2,0,"514.66000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","6","6","10/100","-","-","-","-","4","RJ45","18 ~ 60VDC","IP30","DIN Rail","-40°C ~ 70°C"
http://atoponline.com/store/index.php?controller=attachment&id_attachment=203,//media.digikey.com/Photos/ATOP-Technologies/EHG7508-4POE-4SFP.JPG,EHG7508-4POE-4SFP-ND,EHG7508-4POE-4SFP,ATOP Technologies,NETWORK SWITCH-MANAGED 8 PORT,4,0,"541.31000","0","1","EH","Active","Switch - Managed","Fixed + SFP","8","4","10/100/1000","Up to 4","SFP","4","SFP, Gigabit","4","RJ45, SFP","-","IP30","DIN Rail","-20°C ~ 70°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24031080020_100626738DRW002A.pdf,//media.digikey.com/Photos/Harting/MFG_24031080020.jpg,1195-5583-ND,24031080020,HARTING,NETWORK SWITCH-UNMANAGED 8 PORT,2,0,"550.84000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","8","8","10/100","-","-","-","-","4","RJ45","18 ~ 60VDC","IP30","DIN Rail","-40°C ~ 70°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2891030,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891030.jpg,277-14753-ND,2891030,Phoenix Contact,NETWORK SWITCH-MANAGED 5 PORT,2,0,"565.00000","0","1","-","Active","Switch - Managed","Fixed","5","5","10/100","-","-","-","-","-","RJ45","12 ~ 48VDC","IP20","DIN Rail","-10°C ~ 60°C"
http://www.atop.com.tw/atop/mw/cufiles/files/download_dm/iapl_dm/CA_EH7506%2608%2612_v3_2017.pdf,//media.digikey.com/Photos/ATOP-Technologies/EH7512-4G-8POE-4SFP.JPG,EH7512-4G-8POE-4SFP-ND,EH7512-4G-8POE-4SFP,ATOP Technologies,NETWORK SWITCH-MANAGED 16 PORT,3,0,"586.31000","0","1","EH","Active","Switch - Managed","Fixed + SFP","16","12","10/100/1000","Up to 4","SFP","4","SFP, Gigabit","8","RJ45, SFP","-","IP30","DIN Rail","-20°C ~ 70°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24035050030_100627153DRW002A.pdf,//media.digikey.com/Photos/Harting/MFG_24035050030.jpg,1195-5586-ND,24035050030,HARTING,NETWORK SWITCH-UNMANAGED 5 PORT,2,0,"642.20000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","5","5","10/100","-","-","-","-","4","RJ45","18 ~ 60VDC","IP30","DIN Rail","0°C ~ 55°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24035060030_100627149DRW002A.pdf,//media.digikey.com/Photos/Harting/MFG_24035060030.jpg,1195-5588-ND,24035060030,HARTING,NETWORK SWITCH-UNMANAGED 6 PORT,2,0,"669.33000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","6","6","10/100","-","-","-","-","4","RJ45","18 ~ 60VDC","IP30","DIN Rail","0°C ~ 55°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24035070030_100624226DRW002A.pdf,//media.digikey.com/Photos/Harting/MFG_24035070030.jpg,1195-5590-ND,24035070030,HARTING,NETWORK SWITCH-UNMANAGED 7 PORT,2,0,"675.03000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","7","7","10/100","-","-","-","-","4","RJ45","18 ~ 60VDC","IP30","DIN Rail","0°C ~ 55°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24035060020_100625380DRW002A.pdf,//media.digikey.com/Photos/Harting/MFG_24035060020.jpg,1195-5587-ND,24035060020,HARTING,NETWORK SWITCH-UNMANAGED 6 PORT,2,0,"695.93000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","6","6","10/100","-","-","-","-","4","RJ45","18 ~ 60VDC","IP30","DIN Rail","-40°C ~ 70°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/24035070020_100621528DRW002A.pdf,//media.digikey.com/Photos/Harting/MFG_24035070020.jpg,1195-5589-ND,24035070020,HARTING,NETWORK SWITCH-UNMANAGED 7 PORT,2,0,"722.06000","0","1","eCon 3000","Active","Switch - Unmanaged","Fixed","7","7","10/100","-","-","-","-","4","RJ45","18 ~ 60VDC","IP30","DIN Rail","-40°C ~ 70°C"
http://www.atop.com.cn/atop/mw/cufiles/files/download_dm/iapl_dm/DM_EH7520.pdf,//media.digikey.com/Photos/ATOP-Technologies/EH7520-4G-4POE-4SFP.JPG,EH7520-4G-4POE-4SFP-ND,EH7520-4G-4POE-4SFP,ATOP Technologies,NETWORK SWITCH-MANAGED 24 PORT,2,0,"747.10000","0","1","EH","Active","Switch - Managed","Fixed + SFP","24","20","10/100/1000","Up to 4","SFP","4","SFP, Gigabit","4","RJ45, SFP","-","IP30","DIN Rail","-20°C ~ 70°C"
http://downloadt.advantech.com/ProductFile/PIS/EKI-5526-PN/Product%20-%20Datasheet/EKI-5526_I-PN_EKI-5528_I-PN20161013155416.pdf,//media.digikey.com/photos/Advantech%20Corp%20Photos/EKI-5526-PN-AE.JPG,EKI-5526-PN-AE-ND,EKI-5526-PN-AE,"B&B SmartWorx, Inc.",NETWORK SWITCH-MANAGED 16 PORT,3,0,"749.00000","0","1","-","Active","Switch - Managed","Fixed","16","16","10/100","-","-","-","-","-","RJ45","12 ~ 48VDC","IP30","DIN Rail","-10°C ~ 60°C"
http://www.redlion.net/files/138/3471,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_7506GX2-LX-10.jpg,RLC646-ND,7506GX2-LX-10,Red Lion Controls,NETWORK SWITCH-MANAGED 6 PORT,2,0,"986.80000","0","1","N-TRON®","Active","Switch - Managed","Fixed + SFP","6","4","10/100/1000","-","-","2","SFP, Gigabit","-","RJ45, SFP","10 ~ 49VDC","-","DIN Rail","-40°C ~ 80°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2891062,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891062.jpg,277-14758-ND,2891062,Phoenix Contact,NETWORK SWITCH-MANAGED 10 PORT,2,162,"1365.01000","0","1","-","Active","Switch - Managed","Fixed + SFP","10","8","10/100","-","-","2","SFP, Gigabit","-","RJ45, SFP","12 ~ 48VDC","IP20","DIN Rail","-40°C ~ 75°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2701420,//media.digikey.com/photos/Phoenix%20Photos/2701420.JPG,277-14643-ND,2701420,Phoenix Contact,NETWORK SWITCH-MANAGED 8 PORT,2,0,"1799.01000","0","1","-","Active","Switch - Managed","Fixed","8","5","10/100","3","100BASE-FX (Multimode, Singlemode)","-","-","-","RJ45, SC","12 ~ 58VDC","IP20","DIN Rail","-40°C ~ 70°C"
https://info.belden.com/hubfs/resources/technical/catalogs/industrial-networking-solutions-for-mission-critical-applications-catalog.pdf,//media.digikey.com/Photos/Hirschmann/MFG_RS20-1600T1T1SDAEHHXX.X.XX.jpg,1797-1021-ND,RS20-1600T1T1SDAEHHXX.X.XX,Hirschmann,NETWORK SWITCH-UNMANAGED 16 PORT,2,0,"1948.30000","0","1","RS20","Active","Switch - Unmanaged","Fixed","16","16","10/100","-","-","-","-","-","RJ45","9.6 ~ 60VDC","IP20","DIN Rail","0°C ~ 60°C"
https://assets.tripplite.com/product-pdfs/en/u215002.pdf,-,TL2272-ND,U215-002,Tripp Lite,2-PORT USB 2.0 HI-SPEED PRINTER/,23,0,"22.66000","0","1","-","Active","Switch","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
