Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Features","For Use With/Related Products"
http://multimedia.3m.com/mws/media/65436O/3m-scotch-weld-epoxy-adhesive-dp125-translucent-and-gray.pdf,-,3M161124-ND,DP125-TRANS-400ML,3M,SCOTCH-WELD EPOXY ADHESIVE D,6,0,"154.59000","0","1","Scotch-Weld™ DP125","Active","Epoxy, 2 Part","Translucent, 400mL","Steel, Aluminum, Plastic, Rubber, Glass"
http://multimedia.3m.com/mws/media/65436O/3m-scotch-weld-epoxy-adhesive-dp125-translucent-and-gray.pdf,//media.digikey.com/Photos/3M%20Photos/DP-125-GRAY.jpg,3M162642-ND,DP125-GRAY-400ML,3M,SCOTCH-WELD EPOXY ADHESIVE D,4,0,"154.59000","0","1","Scotch-Weld™ DP125","Active","Epoxy, 2 Part","Gray, 400mL","Steel, Aluminum, Plastic, Rubber, Glass"
-,-,1000-155-ND,1188015,LOCTITE,STYCAST 2057 BLK 2LB INDIV,11,0,"157.71000","0","1","LOCTITE® 2057","Active","Epoxy, 2 Part","Black","Multi-Purpose"
-,//media.digikey.com/photos/3M%20Photos/SF20-1LB.jpg,3M162119-ND,SF20 1LB,3M,SCOTCH-WELD SUPER FAST INSTANT A,5,0,"158.41000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
http://multimedia.3m.com/mws/media/66122O/3mtm-scotch-weld-tm-epoxy-adhesive-dp460-ns-and-off-white.pdf,-,3M161131-ND,DP460NS-400ML,3M,EPXY ADHESIVE NS 400 ML DUO-PAK,2,0,"161.34000","0","1","Scotch-Weld™ DP460NS","Active","Epoxy, 2 Part","Off-White, 400mL","Multi-Purpose"
-,-,3M161998-ND,PF5422 BLK 2""X1/8""X50',3M,WEATHERBAN RIBBON SEALANT PF 542,4,0,"162.24000","0","1","-","Active","Rubber","Black","Glass, Metal"
https://multimedia.3m.com/mws/media/66759O/3m-scotch-weld-epoxy-adhesive-1838-b-a.pdf,-,3M158603-ND,1838-GREEN-PINT-PARTAB,3M,SCOTCH-WELD 2 PART EPOXY A/B,6,0,"163.11000","0","1","Scotch-Weld™","Active","-","Green, 2 Ounces","Glass, Metal, Rubber, Plastic, Wood"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,//media.digikey.com/Photos/3M%20Photos/3762LMB-AMBER-PELLET-22LB.JPG,3M159068-ND,3762LMB-AMBER-PELLET-22LB,3M,HOT MELT ADHESIVE 3762 LM B LIGH,3,0,"164.88000","0","1","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Hot Melt Applicator"
-,-,3M162116-ND,SF100 500G BTL,3M,SCOTCH-WELD SUPER FAST INSTANT A,2,0,"165.98000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
http://multimedia.3m.com/mws/media/66998O/scotch-weldtm-epoxy-adhesive-dp420-blck-ns-blck-offwhit-lh.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_DP-420-NS-black_P.jpg,3M161126-ND,DP420-BLACK-400ML,3M,EPOXY ADHESIVE BLACK 400ML,4,0,"166.32000","0","1","Scotch-Weld™ DP420","Active","Epoxy, 2 Part","Black, 400mL","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/2158_Ds.pdf,-,3M158651-ND,2158-GRAY-1P-PARTAB,3M,SCOTCH-WELD EPOXY ADHESIVE 2,6,0,"173.18000","0","1","Scotch-Weld™ 2158","Active","Epoxy, 2 Part","Gray, 1 Pint","Glass, Metal, Rubber, Plastic, Wood"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/1751_Ds.pdf,-,3M158589-ND,1751-GRAY-1PT,3M,SCOTCH-WELD EPOXY ADHESIVE 1,6,0,"175.31000","0","1","Scotch-Weld™ 1751","Active","Epoxy, 2 Part","Gray, 1 Pint","Multi-Purpose"
https://multimedia.3m.com/mws/media/66778O/scotch-weld-urethane-adhesives-3532-ba-3535ba-3549ba.PDF,-,3M158986-ND,3532 BRN PART B/A 1QRT KIT 6/CASE,3M,SCOTCH-WELD URETHANE ADHESIVE 35,6,0,"176.03000","0","1","Scotch-Weld™ 3532","Active","Polyurethane","Brown, 1 Quart, 2 Part","Metal, Plastic"
http://multimedia.3m.com/mws/media/372489O/adhesives-and-tapes-design-guide.pdf,//media.digikey.com/Photos/3M%20Photos/2216-GRAY-1P-PARTAB.jpg,3M158692-ND,2216-GRAY-1P-PARTAB,3M,SCOTCH-WELD EPOXY ADHESIVE 2,16,0,"176.18000","0","1","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Gray, 1 Pint","Steel, Aluminum, Plastic, Rubber, Glass"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,//media.digikey.com/Photos/3M%20Photos/3792B-CLEAR-22LB.JPG,3M159073-ND,3792B-CLEAR-22LB,3M,"HOT MELT ADHESIVE 3792 B CLEAR,",6,0,"184.63000","0","1","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Multi-Purpose"
http://multimedia.3m.com/mws/media/372489O/adhesives-and-tapes-design-guide.pdf,-,3M158700-ND,2216-TRANS-1P-PARTAB,3M,SCOTCH-WELD EPOXY ADHESIVE 2,6,0,"211.00000","0","1","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Translucent, 1 Pint","Steel, Aluminum, Plastic, Rubber, Glass"
https://multimedia.3m.com/mws/media/592169O/3m-scotch-weld-epoxy-adhesive-ec-3501-b-a.pdf,-,3M158974-ND,3501-GRAY-1P-PARTAB,3M,SCOTCH-WELD EPOXY ADHESIVE 3,6,0,"213.27000","0","1","Scotch-Weld™ 3501","Active","Epoxy, 2 Part","Gray, 1 Pint","Metal, Rubber, Plastic, Wood"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,//media.digikey.com/Photos/3M%20Photos/3750AE-CLEAR-1%5E2X10-25LB.JPG,3M159060-ND,3750AE-CLEAR-1/2X10-25LB,3M,"HOT MELT ADHESIVE 3750 AE CLEAR,",6,0,"216.24000","0","1","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Hot Melt Applicator"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,//media.digikey.com/Photos/3M%20Photos/3750AE-TAN-1%5E2X10-25LB.JPG,3M159061-ND,3750AE-TAN-1/2X10-25LB,3M,HOT MELT ADHESIVE 3750 AE LIGHT,6,0,"216.24000","0","1","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Hot Melt Applicator"
https://multimedia.3m.com/mws/media/66759O/3m-scotch-weld-epoxy-adhesive-1838-b-a.pdf,-,3M158602-ND,1838-GREEN-1QT,3M,SCOTCH-WELD EPOXY ADHESIVE 1,6,0,"217.65000","0","1","Scotch-Weld™ 1838","Active","Epoxy, 2 Part","Green, 5 Quart","Glass, Metal, Rubber, Plastic, Wood"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/2158_Ds.pdf,-,3M158652-ND,2158-GRAY-1Q-PARTAB,3M,SCOTCH-WELD EPOXY ADHESIVE 2,6,0,"231.43000","0","1","Scotch-Weld™ 2158","Active","Epoxy, 2 Part","Gray, 1 Quart","Glass, Metal, Rubber, Plastic, Wood"
http://multimedia.3m.com/mws/media/44021O/hot-melt-bonding-systems-guide.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3764AE.jpg,3M162663-ND,3764AE,3M,HOT MELT ADHESIVE 1 = 11LB BOX,6,0,"231.88000","0","1","Scotch-Weld™","Active","Hot Melt","Clear","Hot Melt Applicator"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/1751_Ds.pdf,-,3M158590-ND,1751-GRAY-1QT,3M,SCOTCH-WELD EPOXY ADHESIVE 1,7,0,"234.69000","0","1","Scotch-Weld™ 1751","Active","Epoxy, 2 Part","Gray, 1 Quart","Multi-Purpose"
https://multimedia.3m.com/mws/media/153955O/3mtm-scotch-weldtm-epoxy-adhesive-2216-b-a.pdf,//media.digikey.com/Photos/3M%20Photos/2216-GRAY-1Q-PARTAB.jpg,3M158693-ND,2216-GRAY-1Q-PARTAB,3M,SCOTCH-WELD EPOXY ADHESIVE 2,12,0,"234.96000","0","1","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Gray, 1 Quart","Steel, Aluminum, Plastic, Rubber, Glass"
https://multimedia.3m.com/mws/media/66743O/scotch-weld-tm-2214-regular-epoxy-adhesive.pdf,-,3M158689-ND,2214-REGGRAY-1Q,3M,SCOTCH-WELD EPOXY ADHESIVE 2,2,0,"235.51000","0","1","Scotch-Weld™","Active","Epoxy","Gray, 1 Quart","Glass, Metal, Rubber, Plastic"
-,-,1000-153-ND,1187954,LOCTITE,STYCAST 1090SI BLK 5LB,3,0,"238.51000","0","1","LOCTITE® 1090SI","Active","Resin","Black, High Strength","Catalyst 9, 11, 23LV, 24LV"
http://multimedia.3m.com/mws/media/764981O/iatd-product-info.pdf,//media.digikey.com/Photos/3M%20Photos/3792B-CLEAR-22LB.JPG,3M159069-ND,3764B-CLEAR-PELLET-22LB,3M,HOT MELT ADHESIVE 3764 B ADHESIV,6,0,"253.94000","0","1","Scotch-Weld™","Active","Hot Melt","Clear","Hot Melt Applicator"
-,-,3M161721-ND,LO1000 500G BTL,3M,SCOTCH-WELD LOW ODOR INSTANT ADH,3,0,"259.45000","0","1","-","Active","-","Fast Cure","Multi-Purpose"
http://multimedia.3m.com/mws/media/372489O/adhesives-and-tapes-design-guide.pdf,-,3M158629-ND,20854,3M,SCOTCH-WELD EPOXY ADHESIVE 2,5,0,"281.30000","0","1","Scotch-Weld™ 2216","Active","Epoxy, 2 Part","Translucent","Aluminum, Glass, Plastic, Rubber, Steel"
http://multimedia.3m.com/mws/media/66122O/3mtm-scotch-weld-tm-epoxy-adhesive-dp460-ns-and-off-white.pdf,-,3M159338-ND,460-OFFWHITE-1Q-PARTAB,3M,SCOTCH-WELD EPOXY ADHESIVE 4,6,0,"288.47000","0","1","Scotch-Weld™ DP420","Active","Epoxy, 2 Part","Off-White, 1 Quart","Multi-Purpose"
http://multimedia.3m.com/mws/media/372489O/adhesives-and-tapes-design-guide.pdf,-,3M158709-ND,2290-AMBER-1G,3M,SCOTCH-WELD EPOXY ADHESIVE 2,6,0,"290.02000","0","1","Scotch-Weld™","Active","Epoxy","Amber, 1 Gallon","Glass, Metal, Rubber, Plastic"
https://multimedia.3m.com/mws/media/66759O/3m-scotch-weld-epoxy-adhesive-1838-b-a.pdf,-,3M158604-ND,1838L-TRANS-1Q-PARTAB,3M,SCOTCH-WELD EPOXY ADHESIVE 1,6,0,"307.62000","0","1","Scotch-Weld™ 1838L","Active","Epoxy, 2 Part","Translucent, 1 Quart","Glass, Metal, Rubber, Plastic, Wood"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_CA40H-1LB.jpg,3M161074-ND,CA40H 1LB,3M,SCOTCH-WELD INSTANT ADHESIVE CA4,2,0,"336.36000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
-,-,1000-174-ND,2055411,LOCTITE,STYCAST 2057 BK 5 GAL PA,2,0,"464.43000","0","1","LOCTITE® 2057","Active","Epoxy, 2 Part","Black","Multi-Purpose"
http://multimedia.3m.com/mws/media/1245168O/3m-hot-melt-adhesive-3747-3779-3789-3797-technical-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_3789-Q.jpg,3M157323-ND,3789-Q,3M,HOT MELT ADHESIVE 1 = 11LB BOX,3,0,"507.03000","0","1","Scotch-Weld™","Active","Hot Melt","-","Hot Melt Applicator"
-,-,1000-151-ND,1187952,LOCTITE,STYCAST 1090 BLK PL 25LB,2,0,"522.39000","0","1","LOCTITE® 1090","Active","Resin","Black, High Strength","Catalyst 9, 11, 23LV"
-,-,1000-154-ND,1187955,LOCTITE,STYCAST 1090SI BLK 25LB,2,0,"1102.45000","0","1","LOCTITE® 1090SI","Active","Resin","Black, High Strength","Catalyst 9, 11, 23LV, 24LV"
https://multimedia.3m.com/mws/media/194953O/3mtm-scotchcasttm-electrical-resin-5230n.pdf,-,3M159623-ND,5230N,3M,SCOTCHCAST ELECT RESIN 5230 60LB,4,0,"1472.52000","0","1","Scotchcast™","Active","Epoxy","Blue, Heat Resistant","Multi-Purpose"
http://multimedia.3m.com/mws/media/1245165O/3m-hot-melt-adhesive-3792lm-3776lm-3738-3792-technical-data.pdf,-,3748TC-5/8-2-ND,3748TC-5/8-2,3M (TC),3M 3748 SCOTCH-WELD HOT MELT 1LB,49,0,"52.73000","0","1","-","Active","Hot Melt","Non-Corrosive","Multi-Purpose"
-,//media.digikey.com/Photos/3M%20Photos/MFG_P591.jpg,3M161990-ND,P591,3M,ALL PURPOSE SEALANT PRIMER P591,12,0,"71.54000","0","1","-","Obsolete","Adhesion Primer","-","3M™ 500 Series, 3M™ 700 Series Adhesives"
http://multimedia.3m.com/mws/media/66784O/scotch-weld-epoxy-adhesives-dp-100-clear-dp-100-ns-translucent.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_DP100.jpg,DP100-ND,DP100,3M,CLEAR EPXY ADHESIVE 400 ML,6,0,"103.13000","0","1","Scotch-Weld™ DP100","Active","Epoxy, 2 Part","-","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/MG%20Chemicals%20PDFs/RTV6708.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/RTV6708-300ML.JPG,473-1205-ND,RTV6708-300ML,MG Chemicals,ADHESIVE SEALANT SIL GP PASTE,0,0,"26.70000","0","1","RTV","Active","Potting Compound, 1 Part","-","Non Corrosive"
https://multimedia.3m.com/mws/media/1468817O/structural-adhesive-duo-pak-delivery-system-updates.pdf ,//media.digikey.com/photos/3M%20Photos/DP100-PLUS-CLEAR.jpg,3M157675-ND,DP100 PLUS-CLEAR,3M,EPOXY ADH CLEAR 48.5ML DP100,0,0,"28.50000","0","1","Scotch-Weld™ DP100 Plus","Active","Epoxy, 2 Part","Clear, 48.5mL","Multi-Purpose"
https://multimedia.3m.com/mws/media/1468817O/structural-adhesive-duo-pak-delivery-system-updates.pdf ,//media.digikey.com/Photos/3M%20Photos/62359314366.jpg,3M157691-ND,DP460-OFFWHT,3M,EPOXY ADH OFF WHITE 50ML,0,0,"38.95000","0","1","Scotch-Weld™ DP460","Active","Epoxy, 2 Part","Off-White, 50mL","Multi-Purpose"
https://tdsna.henkel.com/NA/UT/HNAUTTDS.nsf/web/66EAC816301B7880882571870000D7D9/$File/SI%205145-EN.pdf,//media.digikey.com/Photos/Loctite/230079.jpg,1000-120-ND,230079,LOCTITE,SI 5145 RTV SILICONE 300ML CQ/BN,0,0,"110.72000","0","1","LOCTITE® 5145™","Active","Silicone","Non-Corrosive","Sealing Electronic Components"
http://www.chipquik.com/datasheets/SG2-0.5.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SG2-0.5.JPG,SG2-0.5-ND,SG2-0.5,Chip Quik Inc.,SUPER GLUE - MEDIUM VISCOSITY -,17,0,"4.95000","0","1","CHIPQUIK®","Active","Adhesive","Fast Cure, 15mL","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/Pimoroni%20PDFs/Sugru-001_002_Web.pdf,//media.digikey.com/photos/Pimoroni%20Photos/SUGRU-001.JPG,1778-1084-ND,SUGRU-001,Pimoroni Ltd,SUGRU (3 PACK),14,0,"8.91000","0","1","-","Active","Silicone","Hand Formable, Black, Red, White","-"
http://www.chipquik.com/datasheets/SG2-1.0.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SG2-1.0.JPG,SG2-1.0-ND,SG2-1.0,Chip Quik Inc.,SUPER GLUE - MEDIUM VISCOSITY -,25,0,"8.95000","0","1","CHIPQUIK®","Active","Adhesive","Fast Cure, 30mL","Multi-Purpose"
http://www.chipquik.com/datasheets/SG3-1.0.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SG3-1.0.JPG,SG3-1.0-ND,SG3-1.0,Chip Quik Inc.,SUPER GLUE - THICK VISCOSITY - B,21,0,"8.95000","0","1","CHIPQUIK®","Active","Adhesive","Fast Cure, 30mL","Multi-Purpose"
https://www.mgchemicals.com/downloads/tds/tds-8703-l.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_8703-10ML.jpg,473-1215-ND,8703-10ML,MG Chemicals,"THREADLOCKER, HIGH STRENGTH, PER",17,0,"9.13000","0","1","8703","Active","-","-","-"
http://www.chipquik.com/datasheets/AD1-10S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_AD1-10S.JPG,AD1-10S-ND,AD1-10S,Chip Quik Inc.,THERMOSET CHIP GLUE (RED) - 10CC,15,0,"9.95000","0","1","CHIPQUIK®","Active","Epoxy","Heat Cure","PCB"
http://www.chipquik.com/datasheets/SG4-1.0.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_SG4-1.0.JPG,SG4-1.0-ND,SG4-1.0,Chip Quik Inc.,RUBBER REINFORCED SUPER GLUE - F,25,0,"10.95000","0","1","CHIPQUIK®","Active","Adhesive","Fast Cure, 30mL","Multi-Purpose"
https://www.mgchemicals.com/downloads/tds/tds-832hd-2parts.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_832HD-25ML.jpg,473-1405-ND,832HD-25ML,MG Chemicals,BLACK 1:1 EPOXY,0,0,"11.17000","0","1","832HD","Active","Epoxy, 2 Part","Black, 25 mL","Potting"
http://www.mgchemicals.com/downloads/tds/tds-9200-2parts.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_9200-25ML.jpg,473-1263-ND,9200-25ML,MG Chemicals,STRUCTURAL EPOXY ADHESIVE,5,0,"14.45000","0","1","9200","Active","Epoxy, 2 Part","-","Ceramic, Glass, Metal, Plastic"
http://www.mgchemicals.com/downloads/tds/tds-9200fr-2parts.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_9200FR-25ML.jpg,473-1265-ND,9200FR-25ML,MG Chemicals,FLAME RETARDANT STRUCTURAL EPOXY,9,0,"16.63000","0","1","9200FR","Active","Epoxy, 2 Part","Flame Retardant","Ceramic, Glass, Metal, Plastic"
https://www.mgchemicals.com/downloads/tds/tds-9300.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_9300-10ML.jpg,473-1293-ND,9300-10ML,MG Chemicals,ONE-PART EPOXY GENERAL PURPOSE A,14,0,"17.09000","0","1","9300","Active","Epoxy","Heat Cure","Multi-Purpose"
https://www.mgchemicals.com/downloads/tds/tds-9310.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_9310-10ML.jpg,473-1294-ND,9310-10ML,MG Chemicals,ONE-PART EPOXY GENERAL PURPOSE A,7,0,"17.09000","0","1","9310","Active","Epoxy","Heat Cure, Self Leveling","Multi-Purpose"
http://www.chipquik.com/datasheets/AD1-30S.pdf,//media.digikey.com/Photos/Chip%20Quik%20Photos/MFG_AD1-30S.JPG,AD1-30S-ND,AD1-30S,Chip Quik Inc.,THERMOSET CHIP GLUE (RED) - 30CC,2,0,"19.95000","0","1","CHIPQUIK®","Active","Epoxy","Heat Cure","PCB"
https://multimedia.3m.com/mws/media/594118O/3m-scotch-weld-epoxy-adhesive-ec-2216-b-a.pdf,-,3M162612-ND,EC2216,3M,EPOXY ADHESIVE B/A GRAY 43 ML,3,0,"35.46000","0","1","Scotch-Weld™ EC","Active","Epoxy, 2 Part","Gray","Masonry, Metal, Rubber, Plastic, Wood"
https://www.mgchemicals.com/downloads/tds/tds-9400.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_9400-3ML.jpg,473-1359-ND,9400-3ML,MG Chemicals,EPOXY ELECT COND ONE PART LOW TG,0,0,"39.22000","0","1","9400","Active","Epoxy","Electrically Conductive, Silver, 3mL","Sealing Electronic Components"
https://multimedia.3m.com/mws/media/66285O/scotch-weld-instant-adhesives.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_CA40H-1OZ.jpg,3M161075-ND,CA40H 1OZ,3M,SCOTCH-WELD INSTANT ADHESIVE CA4,5,0,"40.92000","0","1","-","Active","Acrylic","Fast Cure","Multi-Purpose"
https://www.mgchemicals.com/downloads/tds/tds-832wc-2parts.pdf,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_832WC-375ML.jpg,473-1372-ND,832WC-375ML,MG Chemicals,WATER CLEAR EPOXY,5,0,"45.76000","0","1","832WC","Active","Epoxy, 2 Part","Clear, 375mL","Potting"
https://www.mgchemicals.com/downloads/tds/tds-832fx-2parts.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_832FX-450ML.jpg,473-1287-ND,832FX-450ML,MG Chemicals,BLACK FLEXIBLE EPOXY,4,0,"46.39000","0","1","832FX","Active","Epoxy, 2 Part","Black, 450mL","Multi-Purpose"
https://tdsna.henkel.com//NA/UT/HNAUTTDS.nsf/web/567D931C9C08B954882571870000D6FA/$File/3621-EN.pdf,//media.digikey.com/Photos/Loctite/235132.JPG,1000-114-ND,235132,LOCTITE,3621 DISPENS 30ML CHIPBONDER,4,0,"65.47000","0","1","LOCTITE® 3621™","Active","Epoxy","Heat Cure","SMD Components to PCB"
https://multimedia.3m.com/mws/media/809247O/3mtm-scotch-weldtm-metal-primer-3901-data-page.pdf,-,3M157452-ND,EC-3901-1/2PT,3M,SCOTCH-WELD METAL PRIMER 3901 RE,0,0,"94.14000","0","1","Scotch-Weld™","Active","-","-","-"
https://www.mgchemicals.com/downloads/tds/tds-8704-l.pdf,//media.digikey.com/Photos/MG%20Chemicals%20Photos/MFG_8704-10ML.jpg,473-1216-ND,8704-10ML,MG Chemicals,"THREADLOCKER, HIGH STRENGTH, WIC",8,0,"9.13000","0","1","8704","Active","-","-","-"
http://multimedia.3m.com/mws/media/91134O/3mtm-scotch-weldtm-epoxy-adhesive-dp-4xl-eg.pdf,//media.digikey.com/photos/3M%20Photos/DP-270-CLEAR.jpg,3M6439-ND,DP-4XL-EG,3M,EPOXY ADHESIVE DUO-PACK 37ML,1,0,"37.95000","0","1","Scotch-Weld™ DP4XLEG","Active","Epoxy, 2 Part","-","Steel, Aluminum, Plastic, Rubber, Glass"
http://multimedia.3m.com/mws/media/706199O/3m-epx-applicators-and-nozzles-technical-bulletin.pdf,-,3M156168-ND,EPXPLUNG,3M,SCOTCH-WELD EPX PLUNGER 200ML,3,0,"85.20000","0","1","*","Active","-","-","-"
http://multimedia.3m.com/mws/media/328280O/3mtm-scotch-weldtm-structural-adhesives-sel-gd.pdf,//media.digikey.com/Photos/3M%20Photos/DP100PLUS.JPG,3M156224-ND,DP100PLUS,3M,PLUS CLR EPXY ADH 200 ML DUO-PAK,5,0,"72.28000","0","1","*","Active","-","-","-"
https://multimedia.3m.com/mws/media/107050O/3mtm-jet-melttm-polyolefin-bonding-adhesive-3731.pdf,//media.digikey.com/Photos/3M%20Photos/3731-TAN-5%5E8X8%5E-11LB.JPG,3M157581-ND,3731-TAN-5/8X8""-11LB,3M,"HOT MELT ADHESIVE 3731 Q TAN, 5/",1,0,"3.52000","0","1","Scotch-Weld™","Active","Hot Melt","Heat Resistant","Multi-Purpose"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/FB_136_Ds.pdf,-,3M158564-ND,16591,3M,"FIRE BLOCK SEALANT FB 136, 10.1",24,0,"10.75000","0","1","FB 136","Active","Sealant","Flame Retardant","Electrical, Mechanical, Plumbing Through Holes"
https://multimedia.3m.com/mws/media/464088O/3m-scotch-weld-engineered-grade-cyanoacrylates.pdf,//media.digikey.com/photos/3M%20Photos/MFG_PR40-20G-BTL.jpg,3M162025-ND,PR40 20G BTL,3M,SCOTCH-WELD PLASTIC & RUBBER INS,14,0,"11.05000","0","1","-","Active","Acrylic","Fast Cure","Plastic, Rubber"
https://multimedia.3m.com/mws/media/485954O/scotch-weld-cyan-activators-ac12-09-ac68-ac77-ac113-ac452.pdf,//media.digikey.com/photos/3M%20Photos/AC113-2OZ.jpg,3M160996-ND,AC113 2OZ,3M,SCOTCH-WELD GENERAL PURPOSE INST,20,0,"11.37000","0","1","-","Active","-","-","-"
-,//media.digikey.com/photos/MG%20Chemicals%20Photos/MFG_8337-55ML.jpg,473-1408-ND,8337-55ML,MG Chemicals,SPEAKER SERVICE CEMENT,8,0,"12.19000","0","1","8337","Active","Speaker Service Cement","55mL","Speaker Repair"
https://multimedia.3m.com/mws/media/856167O/3mtm-smoke-and-sound-sealant-ss100.pdf?fn=SmokeSound%20Sealant%20SS100%20PDS_cg1,-,3M162292-ND,SS-100-20OZ,3M,"SMOKE AND SOUND SEALANT SS 100,",24,0,"12.34000","0","1","SS 100","Active","Sealant","White","Electrical, Mechanical Through Holes"
http://multimedia.3m.com/mws/media/887097O/3m-scotch-weld-structural-acrylic-adhesives-brochure.pdf,-,3M162000-ND,PLUNGER,3M,SCOTCH-WELD EPX 10:1 PLUNGER,0,0,"12.47000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/77%2013.44OZ_Ds.pdf,-,3M160574-ND,77 13.44OZ,3M,MULTIPURPOSE SPRAY ADHESIVE,22,0,"12.59000","0","1","-","Active","Adhesive Spray","Clear, Fast Cure","Multi-Purpose"
https://multimedia.3m.com/mws/media/207329O/3m-fire-barrier-sealant-ic-15wb-product-data-sheet.pdf,-,3M158563-ND,16557,3M,"FIRE BARRIER SEALANT IC 15WB+, 1",23,0,"13.18000","0","1","15WB+","Active","Sealant","Flame Retardant, Yellow","Electrical, Mechanical, Plumbing Through Holes"
-,-,3M161774-ND,MC100 20G BTL,3M,SCOTCH-WELD METAL INSTANT ADHESI,13,0,"13.61000","0","1","-","Active","Acrylic","Clear, Fast Cure","Metal"
http://www.chipquik.com/datasheets/NCS10A.pdf,-,NCS10A-ND,NCS10A,Chip Quik Inc.,NEUTRAL CURE SILICONE ADHESIVE S,20,0,"13.65000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Non-Corrosive, 301.65mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood"
http://www.chipquik.com/datasheets/NCS10B.pdf,-,NCS10B-ND,NCS10B,Chip Quik Inc.,NEUTRAL CURE SILICONE ADHESIVE S,19,0,"13.65000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Black, Non-Corrosive, 301.65mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood"
http://www.chipquik.com/datasheets/NCS10G.pdf,-,NCS10G-ND,NCS10G,Chip Quik Inc.,NEUTRAL CURE SILICONE ADHESIVE S,18,0,"13.65000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Gray, Non-Corrosive, 301.65mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood"
http://www.chipquik.com/datasheets/NCS10W.pdf,-,NCS10W-ND,NCS10W,Chip Quik Inc.,NEUTRAL CURE SILICONE ADHESIVE S,16,0,"13.65000","0","1","CHIPQUIK®","Active","Adhesive Sealant","Non-Corrosive, White, 301.65mL","Aluminum, Brick, Ceramic, Concrete, Glass, Granite, Marble, Metal, Mortar, Plastic, Porcelain, PVC, Steel, Vinyl, Wood"
