Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Tape Type","Adhesive","Backing, Carrier","Thickness","Thickness - Adhesive","Thickness - Backing, Carrier","Width","Length","Color","Usage","Temperature Range"
http://multimedia.3m.com/mws/media/85468O/scotchr-filament-tape-8916.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_%208916V-CLEAR-60MMX55M.jpg,3M158087-ND,8916V-CLEAR-60MMX55M,3M,FILAMENT TAPE 8916V CLEAR,120,0,"40.34000","0","1","-","Scotch® 8916V","Active","Filament","Pressure Sensitive Adhesive (PSA)","Scotchpro™ Film","0.0067"" (6.7 mils, 0.170mm)","-","-","2.36"" (60.00mm)","180' (55.0m) 60 yds","Clear","Bonding","-"
http://multimedia.3m.com/mws/media/66399O/3mtm-adhesive-transfer-tapes-w350-adh-9442-9445-9485.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_9485PC.jpg,3M160934-ND,9485PC-1""X60YD,3M,TAPE ADHSV TRNSFR 1""X 60YDS,126,0,"51.71000","0","1","Roll","9485PC","Active","Adhesive Transfer","Acrylic, 350","Polycoated Kraft Liner","0.0092"" (9.2 mils, 0.234mm)","0.0050"" (5.0 mils, 0.127mm)","0.0042"" (4.2 mils, 0.107mm)","1.00"" (25.40mm)","180' (55.0m) 60 yds","-","Holding, Joining, Mounting","300°F (149°C)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/40xx%20Series%20Datasheet.pdf,"//media.digikey.com/photos/3M%20Photos/4026%201INCH,4016%201INCH,4416%201INCH%20WHITE.jpg",3M157330-ND,4016-1/2""X36YD,3M,TAPE DBL COATED NAT 1/2""X 36YDS,502,0,"52.30000","0","1","Roll","4016","Active","Double Coated, Double Sided","Acrylic, 100","Polyurethane Foam","0.0630"" (63.0 mils, 1.600mm) 1/16""","-","-","0.50"" (12.70mm) 1/2""","108' (32.9m) 36 yds","Natural","Holding, Joining, Mounting","70°F ~ 100°F (21°C ~ 38°C)"
http://multimedia.3m.com/mws/media/99968O/scotch-fine-line-tape-215.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_215-blue.jpg,3M158647-ND,215-1/4""X60YD-BLUE,3M,TAPE FINE LINE BLUE 1/4""X 60YDS,142,0,"52.39000","0","1","Roll","Scotch® 215","Active","Fine Line","Rubber","Plastic Film, Copolymer","0.0047"" (4.7 mils, 0.119mm)","-","-","0.25"" (6.35mm) 1/4""","180' (55.0m) 60 yds","Blue","Paint Masking","250°F (121°C) - 30 minutes"
https://multimedia.3m.com/mws/media/1012105O/3m-masking-and-surface-protection-products.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_500.jpg,3M162547-ND,500,3M,500 2 X 10 YD BULK,218,0,"52.51000","0","1","-","500","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/120497O/ptfe-extruded-film-tape-5490-5491.pdf,//media.digikey.com/Photos/3M%20Photos/5490-1%5EX36YD.JPG,3M159686-ND,5490-1/4""X36YD,3M,1/4 X 36 YD BXD,160,0,"57.39000","0","1","-","5490","Active","-","-","-","-","-","-","-","-","-","-","-"
https://multimedia.3m.com/mws/media/1545529O/scotch-high-tack-box-sealing-tape-371.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_371.jpg,3M159031-ND,371,3M,SCOTCH BOX SEALING TAPE 371,120,0,"59.52000","0","1","-","Scotch® 371","Active","Box Sealing","Rubber","Polypropylene Film","0.0018"" (1.8 mils, 0.046mm)","-","-","-","-","-","Packaging, Sealing, Shipping, Splicing","-"
http://multimedia.3m.com/mws/media/99971O/scotch-solvent-resistant-masking-tape-226.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_226.jpg,3M158707-ND,226-1""X60YD,3M,TAPE MASKING BLACK 1""X 60YDS,106,0,"79.10000","0","1","Roll","Scotch® 226","Active","Masking","Rubber","Polypropylene Film","0.0100"" (10.0 mils, 0.254mm)","-","-","1.00"" (25.40mm)","180' (55.0m) 60 yds","Black","Masking, Protection, Sealing","250°F (121°C) - 30 minutes"
http://multimedia.3m.com/mws/media/133910O/3mtm-glass-cloth-tape-361.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_361-3%5E4X60YD.jpg,3M159005-ND,361-3/4""X60YD-BULK,3M,TAPE GLASS CLOTH WHT 3/4""X 60YDS,42,0,"83.08000","0","1","Roll","361","Active","Glass Cloth","Silicone Thermosetting","Glass Cloth","0.0075"" (7.5 mils, 0.191mm)","0.0021"" (2.1 mils, 0.053mm)","0.0054"" (5.4 mils, 0.140mm)","0.75"" (19.05mm) 3/4""","180' (55.0m) 60 yds","White","High Temperature Adhesion","-65 ~ 450°F (-54 ~ 232°C)"
-,-,3M159717-ND,5962WF,3M,TAPE DBL COAT WHT 1/2""x36YDS,70,0,"84.89000","0","1","-","VHB™ 5962WF","Active","Double Coated, Double Sided","Acrylic","Acrylic Foam","0.0620"" (62.0 mils, 1.575mm)","0.0570"" (57.0 mils, 1.448mm)","0.0050"" (5.0 mils, 0.127mm)","0.50"" (12.70mm) 1/2""","108' (32.9m) 36 yds","White","General Purpose","151°F (66°C) Max"
https://multimedia.3m.com/mws/media/106631O/3mtm-8403-polyester-tape.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_8402.jpg,3M160713-ND,8402-2""X72YD,3M,TAPE MASKING TRANS/GRN 2""X 72YDS,80,0,"85.30000","0","1","Roll","8402","Active","Masking","Silicone Thermosetting","Polyester Film","0.0019"" (1.9 mils, 0.048mm)","0.0010"" (1.0 mils, 0.025mm)","0.0009"" (0.9 mils, 0.023mm)","2.00"" (50.80mm)","216' (66.0m) 72 yds","Translucent - Green","General Purpose","350°F (177°C)"
http://multimedia.3m.com/mws/media/1267924O/adhesive-transfer-tapes-with-adhesive-300.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_950-xX60YD.jpg,3M160959-ND,950-2""X60YD,3M,TAPE ADHSV TRNSFR CLR 2""X 60YDS,45,0,"85.56000","0","1","Roll","950","Active","Adhesive Transfer","Acrylic, 300","Liner","0.0050"" (5.0 mils, 0.127mm)","0.0050"" (5.0 mils, 0.127mm)","-","2.00"" (50.80mm)","180' (55.0m) 60 yds","Clear","Adhesion, General Purpose, Splicing","180°F (82°C)"
http://multimedia.3m.com/mws/media/92307O/vinyl-tape-471-and-4712-linered.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_471.jpg,3M162546-ND,471,3M,VFE BLU 4""X36YD BULK,80,0,"88.68000","0","1","-","471","Active","Conformable Vinyl","Rubber","Vinyl","0.0052"" (5.2 mils, 0.132mm)","0.0011"" (1.1 mils, 0.028mm)","0.0041"" (4.1 mils, 0.104mm)","4.00"" (101.60mm)","108' (32.9m) 36 yds","Blue","Coding, General Purpose","40°F ~ 170°F (4°C ~ 77°C)"
https://multimedia.3m.com/mws/media/116549O/single-coated-foam-tapes-4100-4300-4500-and-4700.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_4108.jpg,3M162695-ND,4108-3/4""X36YD,3M,TAPE FOAM NATURAL 3/4""X 36YDS,104,0,"92.08000","0","1","Roll","4100","Active","Single Coated Foam","Acrylic, 350","Polyurethane Foam","0.1250"" (125.0 mils, 3.175mm) 1/8""","-","-","0.75"" (19.05mm) 3/4""","108' (32.9m) 36 yds","Natural","Holding, Joining, Mounting","200°F (93°C)"
http://multimedia.3m.com/mws/media/96312O/silicone-free-ptfe-film-tape-5498.pdf,-,3M159692-ND,5498-1""X36YD,3M,TAPE MASKING BROWN 1""X 36YDS,35,0,"94.42000","0","1","Roll","5498","Active","Masking","Rubber","PTFE (Polytetrafluoroethylene)","0.0040"" (4.0 mils, 0.102mm)","0.0020"" (2.0 mils, 0.051mm)","0.0020"" (2.0 mils, 0.051mm)","1.00"" (25.40mm)","108' (32.9m) 36 yds","Brown","Masking, Protection, Sealing","40 ~ 300°F (4 ~ 149°C)"
http://multimedia.3m.com/mws/media/78553O/3m-impact-stripping-tape-528.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_528-2%5EX20YD.jpg,3M159625-ND,528-2""X20YD,3M,2 X 20 YD BULK,46,0,"97.91000","0","1","-","528","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/98989O/vhbtm-durability.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_5952(3%5E4X36YD).jpg,3M159712-ND,5952(3/4""X36YD),3M,TAPE DBL COATED BLK 3/4""X 36YDS,224,0,"98.98000","0","1","Roll","VHB™ 5952","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0400"" (40.0 mils, 1.016mm)","-","0.0050"" (5.0 mils, 0.127mm)","0.75"" (19.05mm) 3/4""","108' (32.9m) 36 yds","Black","General Purpose","-"
http://multimedia.3m.com/mws/media/66288O/double-coated-removable-foam-tape-with-adhesive-100-4658f.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_4658F.jpg,3M157715-ND,4658F-CLEAR-1""X27YD,3M,TAPE DBL COATED CLEAR 1""X 27YDS,32,0,"99.53000","0","1","Roll","4658F","Active","Double Coated, Double Sided","Acrylic, 100","Polyester Film","0.0310"" (31.0 mils, 0.787mm) 1/32""","-","-","1.00"" (25.40mm)","82' (25.0m) 27 yds","Clear","Holding, Joining, Mounting","-"
http://multimedia.3m.com/mws/media/96282O/3mtm-uhmw-polyethylene-5421-and-5423-tape.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_70016040324.jpg,3M157371-ND,5423-1""X18YD,3M,TAPE POLYETHYLENE CLR 1""X 18YDS,39,0,"102.50000","0","1","Roll","5423","Active","Polyethylene","Rubber","UHMW Polyethylene","0.0117"" (11.7 mils, 0.297mm)","0.0017"" (1.7 mils, 0.043mm)","0.0100"" (10.0 mils, 0.254mm)","1.00"" (25.40mm)","54' (16.5m) 18 yds","Clear","General Purpose","-30°F ~ 225°F (-34°C ~ 107°C)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/40xx%20Series%20Datasheet.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_4032.jpg,3M159159-ND,4032-3/4""X72YD,3M,TAPE DBL COATED NAT 3/4""X 72YDS,54,0,"104.97000","0","1","Roll","4032","Active","Double Coated, Double Sided","Acrylic, 100","Polyurethane Foam","0.0310"" (31.0 mils, 0.787mm) 1/32""","-","-","0.75"" (19.05mm) 3/4""","216' (66.0m) 72 yds","Natural","Holding, Joining, Mounting","70°F ~ 100°F (21°C ~ 38°C)"
https://multimedia.3m.com/mws/media/96324O/3mtm-high-temp-aluminum-foil-tape-433-and-433l-linered.pdf,//media.digikey.com/photos/3M%20Photos/3M5617-ND.jpg,3M5617-ND,433-1""X60YD,3M,TAPE ALUM FOIL SILVER 1""X 60YDS,337,0,"108.97000","0","1","Roll","433","Active","Aluminum Foil","Silicone Thermosetting","Aluminum","0.0036"" (3.6 mils, 0.091mm)","0.0016"" (1.6 mils, 0.041mm)","0.0020"" (2.0 mils, 0.051mm)","1.00"" (25.40mm)","180' (55.0m) 60 yds","Silver","Heat Dissipation, Reflection","-65°F ~ 600°F (-54°C ~ 316°C)"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,-,3M159541-ND,4957F,3M,VHB TAPE 4957F GRAY 3/4""X36,26,0,"139.84000","0","1","-","VHB™ 4957F","Active","Double Coated, Double Sided","Acrylic","Polyester Film","0.0620"" (62.0 mils, 1.575mm)","0.0600"" (60.0 mils, 1.524mm)","0.0020"" (2.0 mils, 0.051mm)","0.75"" (19.05mm) 3/4""","108' (32.9m) 36 yds","Gray","Bonding","200°F (93°C) Max"
https://3m.citrination.com/pif/000077?locale=en-US,//media.digikey.com/Photos/3M%20Photos/MFG_59xx.jpg,3M159710-ND,5925(1/2""X72YD),3M,TAPE DBL COATED BLK 1/2""X 72YDS,29,0,"141.87000","0","1","Roll","VHB™ 5925","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0200"" (20.0 mils, 0.508mm)","-","0.0050"" (5.0 mils, 0.127mm)","0.50"" (12.70mm) 1/2""","216' (66.0m) 72 yds","Black","General Purpose","-"
http://multimedia.3m.com/mws/media/99971O/scotch-solvent-resistant-masking-tape-226.pdf,-,3M162517-ND,226,3M,2""X60YD BULK,40,0,"148.89000","0","1","-","Scotch® 226","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_4920-WHITE.jpg,3M157726-ND,4920-WHITE-1""X72YD,3M,TAPE DBL COATED WHITE 1""X 72YDS,67,0,"249.82000","0","1","Roll","VHB™ 4920","Active","Double Coated, Double Sided","Acrylic","Paper","0.0150"" (15.0 mils, 0.381mm)","0.0120"" (12.0 mils, 0.305mm)","0.0030"" (3.0 mils, 0.076mm)","1.00"" (25.40mm)","216' (66.0m) 72 yds","White","General Purpose","200°F (93°C)"
-,//media.digikey.com/Photos/Botron-Company/B1651P.jpg,2071-B1651P-ND,B1651P,Botron Company Inc.,B1651P CLEAR ANTI-STATIC CELLULO,134,0,"3.59000","0","1","-","-","Active","Antistatic - ESD Symbols","Rubber","Cellophane","0.0024"" (2.4 mils, 0.061mm)","0.0004"" (0.4 mils, 0.010mm)","0.0020"" (2.0 mils, 0.051mm)","0.50"" (12.70mm) 1/2""","108' (32.9m) 36 yds","Clear, Black Print","Anti-Static","32°F ~ 150°F (0°C ~ 66°C)"
-,-,2071-B1653-ND,B1653,Botron Company Inc.,B1653 CLEAR ANTI-STATIC CELLULOS,141,0,"3.87000","0","1","-","-","Active","Antistatic - ESD Symbols","Rubber","Cellophane","0.0024"" (2.4 mils, 0.061mm)","0.0004"" (0.4 mils, 0.010mm)","0.0020"" (2.0 mils, 0.051mm)","0.50"" (12.70mm) 1/2""","216' (66.0m) 72 yds","Clear","Anti-Static","32°F ~ 150°F (0°C ~ 66°C)"
-,-,2071-B1611-ND,B1611,Botron Company Inc.,B1611 CLEAR ANTI-STATIC CELLULOS,144,0,"4.99000","0","1","-","-","Active","-","-","-","-","-","-","0.38"" (9.65mm) 3/8""","-","-","-","-"
-,-,2071-B1653P-ND,B1653P,Botron Company Inc.,B1653P CLEAR ANTI-STATIC CELLULO,144,0,"5.67000","0","1","-","-","Active","Antistatic - ESD Symbols","Rubber","Cellophane","0.0024"" (2.4 mils, 0.061mm)","0.0004"" (0.4 mils, 0.010mm)","0.0020"" (2.0 mils, 0.051mm)","0.50"" (12.70mm) 1/2""","216' (66.0m) 72 yds","Clear, Black Print","Anti-Static","32°F ~ 150°F (0°C ~ 66°C)"
http://multimedia.3m.com/mws/media/771681O/3mtm-double-coated-tapes-9786-9786np.pdf,"//media.digikey.com/photos/3M%20Photos/F9469PC,9490LE,9786,9495LE,9495MP,468MP.jpg",3M6450-ND,9786,3M,TAPE DBL COAT TAN 8 1/2""X 8 1/2"",117,0,"5.75000","0","1","-","9786","Discontinued at Digi-Key","Double Coated, Double Sided","Acrylic, 300MP","Polycoated Kraft Liner","0.0097"" (9.7 mils, 0.246mm)","0.0055"" (5.5 mils, 0.140mm)","0.0042"" (4.2 mils, 0.107mm)","8.50"" (215.90mm) 8 1/2""","8.50"" (215.90mm) 8 1/2""","Tan","Laminating","-"
http://multimedia.3m.com/mws/media/136011O/3mtm-polyimide-film-tape-5413-tds.pdf,"//media.digikey.com/Photos/3M%20Photos/5413%20AMBER,%201%5E4%20IN%20X%2036%20Y.JPG",3M15375-ND,"5413 AMBER, 1/4 IN X 36 Y",3M,TAPE FILM AMBER 1/4""X 36YDS,76,0,"24.82000","0","1","Roll","5413","Active","Film","Silicone Thermosetting","Polyimide","0.0027"" (2.7 mils, 0.069mm)","0.0017"" (1.7 mils, 0.043mm)","0.0010"" (1.0 mils, 0.025mm)","0.25"" (6.35mm) 1/4""","108' (32.9m) 36 yds","Amber","Masking, High Temperature","-100 ~ 500°F (-73 ~ 260°C)"
http://multimedia.3m.com/mws/media/96282O/3mtm-uhmw-polyethylene-5421-and-5423-tape.pdf,//media.digikey.com/Photos/3M%20Photos/1%5E2-5-5423.JPG,3M10349-ND,1/2-5-5423,3M (TC),TAPE POLYETHYLENE CLR 1/2""X 5YDS,86,0,"36.27000","0","1","Roll","5423","Active","Polyethylene","Rubber","UHMW Polyethylene","0.0117"" (11.7 mils, 0.297mm)","0.0017"" (1.7 mils, 0.043mm)","0.0100"" (10.0 mils, 0.254mm)","0.50"" (12.70mm) 1/2""","15' (4.6m) 5 yds","Clear","General Purpose","-30°F ~ 225°F (-34°C ~ 107°C)"
http://multimedia.3m.com/mws/media/96284O/3m-uhmw-polyethylene-tape-5425.pdf,//media.digikey.com/Photos/3M%20Photos/3%5E4-5-5425.jpg,3M10342-ND,3/4-5-5425,3M (TC),TAPE POLYETHYLENE CLR 3/4""X 5YDS,38,0,"46.01000","0","1","Roll","5425","Active","Polyethylene","Acrylic","UHMW Polyethylene","0.0045"" (4.5 mils, 0.114mm)","0.0015"" (1.5 mils, 0.038mm)","0.0030"" (3.0 mils, 0.076mm)","0.75"" (19.05mm) 3/4""","15' (4.6m) 5 yds","Clear","General Purpose","-30°F ~ 225°F (-34°C ~ 107°C)"
https://multimedia.3m.com/mws/media/116549O/single-coated-foam-tapes-4100-4300-4500-and-4700.pdf,//media.digikey.com/Photos/3M%20Photos/4508-1%5E4X36YD.jpg,3M10860-ND,4508-1/4""X36YD,3M,TAPE FOAM BLACK 1/4""X 36YDS,67,0,"51.04000","0","1","Roll","4500","Active","Single Coated Foam","Acrylic, 430","Vinyl","0.1250"" (125.0 mils, 3.175mm) 1/8""","-","-","0.25"" (6.35mm) 1/4""","108' (32.9m) 36 yds","Black","Holding, Joining, Mounting","150°F (66°C)"
http://multimedia.3m.com/mws/media/199231O/vhbtm-tapes-4611-and-5952-flyer.PDF,//media.digikey.com/photos/3M%20Photos/4611%201%5E2%20IN%20X%2036%20YD.JPG,3M6462-ND,4611 1/2 IN X 36 YD,3M,TAPE DBL COATED GRAY 1/2""X 36YDS,28,0,"57.39000","0","1","Roll","VHB™ 4611","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0450"" (45.0 mils, 1.143mm)","-","-","0.50"" (12.70mm) 1/2""","108' (32.9m) 36 yds","Gray","General Purpose","300°F (149°C)"
http://documents.desco.com/PDF/47026.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_47029.jpg,16-1298-ND,47029,Desco,TAPE HI TEMP GOLD 1""X 36YD,100,0,"62.31000","0","1","Roll","Protektive Pak®","Active","High Temp Polyimide","Conductive Silicon","Polyimide","0.0024"" (2.4 mils, 0.061mm)","0.0010"" (1.0 mils, 0.025mm)","0.0014"" (1.4 mils, 0.036mm)","1.00"" (25.40mm)","108' (32.9m) 36 yds","Gold","Wave Soldering","572°F (300°C)"
http://multimedia.3m.com/mws/media/1007611O/3m-water-contact-indicator-tape-5557-tds.pdf,//media.digikey.com/Photos/3M%20Photos/3M5557-4MM-DISC-100.jpg,3M10501-ND,3M5557-5MM-DISC-100,3M (TC),TAPE INDICATOR 0.20"" DIA 100PK,83,0,"66.98000","0","1","Bulk","5557","Active","Indicator","Acrylic","Paper","0.0102"" (10.2 mils, 0.259mm)","-","-","0.20"" (5.00mm) dia","-","White","Water Indication","-"
https://multimedia.3m.com/mws/media/887990O/3m-electrical-tape-mastics-special-use-tapes-2013-catalog.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_70HDT.jpg,3M12008-ND,70HDT,3M,TAPE SILICONE FUSION 1""X 10YDS,18,0,"75.21000","0","1","Roll","Scotch®","Active","Silicone Fusion","Silicone Thermosetting","Silicon Rubber","0.0200"" (20.0 mils, 0.508mm)","-","-","1.00"" (25.40mm)","30' (9.1m) 10 yds","-","General Purpose","356°F (180°C)"
http://multimedia.3m.com/mws/media/199231O/vhbtm-tapes-4611-and-5952-flyer.PDF,//media.digikey.com/photos/3M%20Photos/5952-1^2''X36YD.JPG,3M6468-ND,5952-1/2""X36YD,3M,TAPE DBL COATED BLK 1/2""X 36YDS,99,0,"78.63000","0","1","Roll","VHB™ 5952","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0450"" (45.0 mils, 1.143mm)","0.0400"" (40.0 mils, 1.016mm)","0.0050"" (5.0 mils, 0.127mm)","0.50"" (12.70mm) 1/2""","108' (32.9m) 36 yds","Black","General Purpose","250°F (121°C)"
http://multimedia.3m.com/mws/media/372489O/adhesives-and-tapes-design-guide.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_59xx.jpg,3M156144-ND,5958FR(1/2""X36YD),3M,TAPE DBL COATED BLK 1/2""X 36YDS,36,0,"80.33000","0","1","Roll","VHB™ 5952","Active","Double Coated, Double Sided","Acrylic","Polyethylene Film","0.0400"" (40.0 mils, 1.016mm)","-","0.0050"" (5.0 mils, 0.127mm)","0.50"" (12.70mm) 1/2""","108' (32.9m) 36 yds","Black","General Purpose","-"
http://multimedia.3m.com/mws/media/136012O/3mtm-low-static-polyimide-film-tape-5419.pdf,"//media.digikey.com/photos/3M%20Photos/5419%20Gold,%201%20IN%20X%2036%20YD%202.JPG",3M541910-ND,5419 GOLD 1 IN X 36 YD,3M,TAPE FILM GOLD 1""X 36YDS,50,0,"80.88000","0","1","Roll","5419","Active","Film","Silicone","Polyimide","0.0027"" (2.7 mils, 0.069mm)","0.0017"" (1.7 mils, 0.043mm)","0.0010"" (1.0 mils, 0.025mm)","1.00"" (25.40mm)","108' (32.9m) 36 yds","Gold","Masking, High Temperature, Wave Soldering","-100°F ~ 500°F (-73°C ~ 260°C)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/40xx%20Series%20Datasheet.pdf,"//media.digikey.com/photos/3M%20Photos/4026%201INCH,4016%201INCH,4416%201INCH%20WHITE.jpg",3M4026-ND,4026-1""X36YD,3M,TAPE DBL COATED NATURAL 1""X 36YD,28,0,"82.33000","0","1","Roll","4026","Active","Double Coated, Double Sided","Acrylic, 100","Polyurethane Foam","0.0630"" (63.0 mils, 1.600mm) 1/16""","-","-","1.00"" (25.40mm)","108' (32.9m) 36 yds","Natural","Holding, Joining, Mounting","70°F ~ 100°F (21°C ~ 38°C)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/60%20PTFE%20Tape.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_60%20Series.jpg,3M156842-ND,60-1""X36YD,3M,TAPE INSULATING CLEAR 1""X 36YDS,44,0,"84.02000","0","1","Roll","60","Active","Insulating, High Temperature","Silicone Thermosetting","PTFE (Polytetrafluoroethylene)","0.0040"" (4.0 mils, 0.102mm)","0.0020"" (2.0 mils, 0.051mm)","0.0020"" (2.0 mils, 0.051mm)","1.00"" (25.40mm)","108' (32.9m) 36 yds","Clear","Insulating, High Temperature","356°F (180°C)"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/photos/3M%20Photos/3M5625-ND.jpg,3M5625-ND,4950-1/2""X36YD-SMPK,3M,TAPE DBL COATED WHT 1/2""X 36YDS,24,0,"86.08000","0","1","Roll","VHB™ 4950","Active","Double Coated, Double Sided","Acrylic","Paper","0.0450"" (45.0 mils, 1.143mm)","0.0420"" (42.0 mils, 1.067mm)","0.0030"" (3.0 mils, 0.076mm)","0.50"" (12.70mm) 1/2""","108' (32.9m) 36 yds","White","General Purpose","200°F (93°C)"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/40xx%20Series%20Datasheet.pdf,//media.digikey.com/photos/3M%20Photos/4008%201.jpg,3M4008-ND,4008-1""X36YD,3M,TAPE DBL COATED NATURAL 1""X 36YD,21,0,"115.15000","0","1","Roll","4008","Active","Double Coated, Double Sided","Acrylic, 100","Polyurethane Foam","0.1250"" (125.0 mils, 3.175mm) 1/8""","-","-","1.00"" (25.40mm)","108' (32.9m) 36 yds","Natural","Holding, Joining, Mounting","70°F ~ 100°F (21°C ~ 38°C)"
http://multimedia.3m.com/mws/media/37380O/3m-polyimide-film-tape-1205-with-acrylic-adhesive.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_1205-5YD.jpg,3M156671-ND,3M 1205 2"" X 36YD,3M (TC),TAPE FILM AMBER 2""X 36YDS,24,0,"123.87000","0","1","-","1205","Active","Film","Acrylic","Polyimide","0.0030"" (3.0 mils, 0.076mm)","0.0020"" (2.0 mils, 0.051mm)","0.0010"" (1.0 mils, 0.025mm)","2.00"" (50.80mm)","108' (32.9m) 36 yds","Amber","Insulating, High Temperature","-40°F ~ 311°F (-40°C ~ 155°C)"
http://multimedia.3m.com/mws/media/387510O/3mtm-low-static-polyimide-film-tape-7419.pdf,//media.digikey.com/Photos/3M%20Photos/3M-7419-LOW-STATIC-NON-SILICONE.jpg,3M156186-ND,3M 7419 1"" X 36YDS,3M (TC),TAPE FILM AMBER 1""X 36YDS,24,0,"138.94000","0","1","Roll","7419","Active","Film","Acrylic","Polyimide","0.0018"" (1.8 mils, 0.046mm)","0.0008"" (0.8 mils, 0.021mm)","0.0010"" (1.0 mils, 0.025mm)","1.00"" (25.40mm)","108' (32.9m) 36 yds","Amber","Masking, Protection, Sealing","-"
http://multimedia.3m.com/mws/media/986695O/3m-vhb-tape-specialty-tapes.pdf,//media.digikey.com/photos/3M%20Photos/3M5627-ND.jpg,3M5627-ND,4950-1""X36YD-SMPK,3M,TAPE DBL COATED WHITE 1""X 36YDS,16,0,"142.64000","0","1","Roll","VHB™ 4950","Active","Double Coated, Double Sided","Acrylic","Paper","0.0450"" (45.0 mils, 1.143mm)","0.0420"" (42.0 mils, 1.067mm)","0.0030"" (3.0 mils, 0.076mm)","1.00"" (25.40mm)","108' (32.9m) 36 yds","White","General Purpose","200°F (93°C)"
http://multimedia.3m.com/mws/media/82928O/9472le-laminating-adhesive.PDF,//media.digikey.com/photos/3M%20Photos/9472LE%204''X60YD.JPG,SCP284-ND,9472LE 4""X60YD,3M,TAPE ADHSV TRNSFR CLR 4""X 60YDS,21,0,"148.32000","0","1","Roll","9472LE","Active","Adhesive Transfer","Acrylic, 300LSE","Polycoated Kraft Liner","0.0094"" (9.4 mils, 0.239mm)","0.0052"" (5.2 mils, 0.132mm)","0.0042"" (4.2 mils, 0.107mm)","4.00"" (101.60mm)","180' (55.0m) 60 yds","Clear","Bonding","-40°F ~ 300°F (-40°C ~ 149°C)"
http://multimedia.3m.com/mws/media/133910O/3mtm-glass-cloth-tape-361.pdf,//media.digikey.com/photos/3M%20Photos/361-2%2060YD%20SERIES.jpg,3M5610-ND,361-2""X60YD,3M,TAPE GLASS CLOTH WHITE 2""X 60YDS,13,0,"194.72000","0","1","Roll","361","Active","Glass Cloth","Silicone Thermosetting","Glass Cloth","0.0075"" (7.5 mils, 0.191mm)","0.0021"" (2.1 mils, 0.053mm)","0.0054"" (5.4 mils, 0.140mm)","2.00"" (50.80mm)","180' (55.0m) 60 yds","White","High Temperature Adhesion","-65 ~ 450°F (-54 ~ 232°C)"
http://tapecasecom.blob.core.windows.net/product/download/3m%20838-eee292bf-eb2a-48bf-bf77-483fb4c5f3e9.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_838.jpg,3M160709-ND,838-2""X72YD,3M,TAPE PROTECTIVE WHITE 2""X 72YDS,10,0,"233.91000","0","1","Roll","838","Active","Protective","Acrylic","Tedlar® PVF","0.0034"" (3.4 mils, 0.086mm)","0.0013"" (1.3 mils, 0.033mm)","0.0021"" (2.1 mils, 0.053mm)","2.00"" (50.80mm)","216' (66.0m) 72 yds","White","Holding, Moisture Protection, Sealing","-100 ~ 225°F (-73 ~ 107°C)"
