Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Mounting Type","Package / Case","Supplier Device Package"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1679-6-ND,CAP004DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,2315,0,"Digi-Reel","0","1","Digi-Reel®","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.onsemi.com/pub/Collateral/CM2030-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/38-TSSOP.JPG,CM2030-A0TROSTR-ND,CM2030-A0TR,ON Semiconductor,IC HDMI TRANSMITTER 38TSSOP,0,0,"0.74250","0","2500","Tape & Reel (TR)","-","Last Time Buy","HDMI Transmitter","Consumer Electronics, DVD-RW Players, Set Top Box","Surface Mount","38-TFSOP (0.173"", 4.40mm Width)","38-TSSOP"
http://www.onsemi.com/pub/Collateral/CM2030-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/38-TSSOP.JPG,CM2030-A0TROSCT-ND,CM2030-A0TR,ON Semiconductor,IC HDMI TRANSMITTER 38TSSOP,1162,0,"1.67000","0","1","Cut Tape (CT)","-","Last Time Buy","HDMI Transmitter","Consumer Electronics, DVD-RW Players, Set Top Box","Surface Mount","38-TFSOP (0.173"", 4.40mm Width)","38-TSSOP"
http://www.onsemi.com/pub/Collateral/CM2030-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/38-TSSOP.JPG,CM2030-A0TROSDKR-ND,CM2030-A0TR,ON Semiconductor,IC HDMI TRANSMITTER 38TSSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","HDMI Transmitter","Consumer Electronics, DVD-RW Players, Set Top Box","Surface Mount","38-TFSOP (0.173"", 4.40mm Width)","38-TSSOP"
https://datasheets.maximintegrated.com/en/ds/DS28E15.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E15Q+TTR-ND,DS28E15Q+T,Maxim Integrated,IC EEPROM 512 1WIRE 6TDFN,0,12500,"1.09109","0","2500","Tape & Reel (TR)","DeepCover®","Active","Authentication Chip","Authentication, Security","Surface Mount","6-WDFN Exposed Pad","6-TDFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28E15.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E15Q+TCT-ND,DS28E15Q+T,Maxim Integrated,IC EEPROM 512 1WIRE 6TDFN,2130,12500,"1.68000","0","1","Cut Tape (CT)","DeepCover®","Active","Authentication Chip","Authentication, Security","Surface Mount","6-WDFN Exposed Pad","6-TDFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28E15.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E15Q+TDKR-ND,DS28E15Q+T,Maxim Integrated,IC EEPROM 512 1WIRE 6TDFN,2130,12500,"Digi-Reel","0","1","Digi-Reel®","DeepCover®","Active","Authentication Chip","Authentication, Security","Surface Mount","6-WDFN Exposed Pad","6-TDFN (3x3)"
-,//media.digikey.com/Renders/Panasonic%20Renders/36-USO.jpg,AN15853BTR-ND,AN15853B,Panasonic Electronic Components,IC AUDIO VIDEO SWITCH,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Audio Video Switch","TV Switch","Surface Mount","36-USO","-"
-,//media.digikey.com/Renders/Panasonic%20Renders/36-USO.jpg,AN15853BCT-ND,AN15853B,Panasonic Electronic Components,IC AUDIO VIDEO SWITCH,428,0,"1.75000","0","1","Cut Tape (CT)","-","Obsolete","Audio Video Switch","TV Switch","Surface Mount","36-USO","-"
-,//media.digikey.com/Renders/Panasonic%20Renders/36-USO.jpg,AN15853BDKR-ND,AN15853B,Panasonic Electronic Components,IC AUDIO VIDEO SWITCH,428,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Audio Video Switch","TV Switch","Surface Mount","36-USO","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm8342,//media.digikey.com/Renders/Texas%20Instr%20Renders/10-WFDFN%20Exp%20Pkg.jpg,296-43068-2-ND,LM8342SDX/NOPB,Texas Instruments,IC TFT VCOM CALIBRATOR 10WSON,0,9000,"0.78435","0","4500","Tape & Reel (TR)","-","Active","TFT VCOM Calibrator","-","Surface Mount","10-WFDFN Exposed Pad","10-WSON (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm8342,//media.digikey.com/Renders/Texas%20Instr%20Renders/10-WFDFN%20Exp%20Pkg.jpg,296-43068-1-ND,LM8342SDX/NOPB,Texas Instruments,IC TFT VCOM CALIBRATOR 10WSON,6072,10001,"1.77000","0","1","Cut Tape (CT)","-","Active","TFT VCOM Calibrator","-","Surface Mount","10-WFDFN Exposed Pad","10-WSON (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm8342,//media.digikey.com/Renders/Texas%20Instr%20Renders/10-WFDFN%20Exp%20Pkg.jpg,296-43068-6-ND,LM8342SDX/NOPB,Texas Instruments,IC TFT VCOM CALIBRATOR 10WSON,6072,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","TFT VCOM Calibrator","-","Surface Mount","10-WFDFN Exposed Pad","10-WSON (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm8342,//media.digikey.com/Renders/Texas%20Instr%20Renders/10-WFDFN%20Exp%20Pkg.jpg,LM8342SD/NOPBTR-ND,LM8342SD/NOPB,Texas Instruments,IC TFT VCOM CALIBRATOR 10WSON,0,10000,"0.84245","0","1000","Tape & Reel (TR)","-","Active","TFT VCOM Calibrator","-","Surface Mount","10-WFDFN Exposed Pad","10-WSON (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm8342,//media.digikey.com/Renders/Texas%20Instr%20Renders/10-WFDFN%20Exp%20Pkg.jpg,LM8342SD/NOPBCT-ND,LM8342SD/NOPB,Texas Instruments,IC TFT VCOM CALIBRATOR 10WSON,1430,10001,"1.77000","0","1","Cut Tape (CT)","-","Active","TFT VCOM Calibrator","-","Surface Mount","10-WFDFN Exposed Pad","10-WSON (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flm8342,//media.digikey.com/Renders/Texas%20Instr%20Renders/10-WFDFN%20Exp%20Pkg.jpg,LM8342SD/NOPBDKR-ND,LM8342SD/NOPB,Texas Instruments,IC TFT VCOM CALIBRATOR 10WSON,1430,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","TFT VCOM Calibrator","-","Surface Mount","10-WFDFN Exposed Pad","10-WSON (3x3)"
-,-,568-14164-2-ND,"PQJ7911AHN/C0C,515",NXP USA Inc.,IC TXRX ISM/SRD VAND 32HVQFN,1500,0,"1.96396","0","1500","Tape & Reel (TR)","*","Active","-","-","-","-","-"
-,-,568-14164-1-ND,"PQJ7911AHN/C0C,515",NXP USA Inc.,IC TXRX ISM/SRD VAND 32HVQFN,1500,0,"4.12000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-"
-,-,568-14164-6-ND,"PQJ7911AHN/C0C,515",NXP USA Inc.,IC TXRX ISM/SRD VAND 32HVQFN,1500,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-"
https://datasheets.maximintegrated.com/en/ds/DS28E50.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E50Q+TTR-ND,DS28E50Q+T,Maxim Integrated,PUF ENABLED SHA-3 SECURE AUTHENT,0,0,"1.29710","0","2500","Tape & Reel (TR)","DeepCover®","Active","Authentication Chip","Medical","Surface Mount","6-WDFN Exposed Pad","6-TDFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28E50.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E50Q+TCT-ND,DS28E50Q+T,Maxim Integrated,PUF ENABLED SHA-3 SECURE AUTHENT,1940,0,"2.00000","0","1","Cut Tape (CT)","DeepCover®","Active","Authentication Chip","Medical","Surface Mount","6-WDFN Exposed Pad","6-TDFN (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28E50.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E50Q+TDKR-ND,DS28E50Q+T,Maxim Integrated,PUF ENABLED SHA-3 SECURE AUTHENT,1940,0,"Digi-Reel","0","1","Digi-Reel®","DeepCover®","Active","Authentication Chip","Medical","Surface Mount","6-WDFN Exposed Pad","6-TDFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/AN15851A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/36-USO.jpg,AN15851ATR-ND,AN15851A,Panasonic Electronic Components,IC AUDIO VIDEO SWITCH,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","Audio Video Switch","TV Switch","Surface Mount","36-USO","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/AN15851A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/36-USO.jpg,AN15851ACT-ND,AN15851A,Panasonic Electronic Components,IC AUDIO VIDEO SWITCH,971,0,"2.15000","0","1","Cut Tape (CT)","-","Obsolete","Audio Video Switch","TV Switch","Surface Mount","36-USO","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/AN15851A.pdf,//media.digikey.com/Renders/Panasonic%20Renders/36-USO.jpg,AN15851ADKR-ND,AN15851A,Panasonic Electronic Components,IC AUDIO VIDEO SWITCH,971,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Audio Video Switch","TV Switch","Surface Mount","36-USO","-"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1680-2-ND,CAP005DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,0,0,"0.94940","0","2500","Tape & Reel (TR)","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1680-1-ND,CAP005DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,2475,0,"2.16000","0","1","Cut Tape (CT)","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1680-6-ND,CAP005DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,2475,0,"Digi-Reel","0","1","Digi-Reel®","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011349,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,HCS500-I/SM-ND,HCS500-I/SM,Microchip Technology,IC CODE HOPPING DECODER 8SOIJ,147,0,"2.16000","0","1","Tube","KEELOQ®","Active","Code Hopping Decoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.209"", 5.30mm Width)","8-SOIJ"
https://datasheets.maximintegrated.com/en/ds/DS28C36.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28C36Q+TTR-ND,DS28C36Q+T,Maxim Integrated,IC AUTHENTICATION CHIP 6TDFN,0,0,"1.44970","0","2500","Tape & Reel (TR)","DeepCover®","Active","Authentication Chip","Networking and Communications","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28C36.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28C36Q+TCT-ND,DS28C36Q+T,Maxim Integrated,IC AUTHENTICATION CHIP 6TDFN,1468,0,"2.20000","0","1","Cut Tape (CT)","DeepCover®","Active","Authentication Chip","Networking and Communications","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28C36.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28C36Q+TDKR-ND,DS28C36Q+T,Maxim Integrated,IC AUTHENTICATION CHIP 6TDFN,1468,0,"Digi-Reel","0","1","Digi-Reel®","DeepCover®","Active","Authentication Chip","Networking and Communications","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28E22.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E22Q+TTR-ND,DS28E22Q+T,Maxim Integrated,IC EEPROM 2K 1WIRE 6TDFN,0,0,"1.25132","0","2500","Tape & Reel (TR)","DeepCover®","Active","Authentication Chip","Authentication, Security","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28E22.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E22Q+TCT-ND,DS28E22Q+T,Maxim Integrated,IC ECG FRONT END 28TQFN,2349,0,"2.49000","0","1","Cut Tape (CT)","DeepCover®","Active","Authentication Chip","Authentication, Security","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28E22.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E22Q+TDKR-ND,DS28E22Q+T,Maxim Integrated,IC ECG FRONT END 28TQFN,2349,0,"Digi-Reel","0","1","Digi-Reel®","DeepCover®","Active","Authentication Chip","Authentication, Security","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fxtr305,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGW-20-PQFP%20Pkg.jpg,296-49092-2-ND,XTR305IRGWT,Texas Instruments,IC OUTPUT DRIVER 20FN,0,3250,"1.87220","0","250","Tape & Reel (TR)","-","Active","Output Driver","Industrial","Surface Mount","20-VQFN Exposed Pad","20-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fxtr305,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGW-20-PQFP%20Pkg.jpg,296-49092-1-ND,XTR305IRGWT,Texas Instruments,IC OUTPUT DRIVER 20FN,249,3250,"2.76000","0","1","Cut Tape (CT)","-","Active","Output Driver","Industrial","Surface Mount","20-VQFN Exposed Pad","20-VQFN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fxtr305,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGW-20-PQFP%20Pkg.jpg,296-49092-6-ND,XTR305IRGWT,Texas Instruments,IC OUTPUT DRIVER 20FN,249,3250,"Digi-Reel","0","1","Digi-Reel®","-","Active","Output Driver","Industrial","Surface Mount","20-VQFN Exposed Pad","20-VQFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX4943-MAX4949.pdf,//media.digikey.com/Renders/Maxim%20Renders/8-UDFN%2021-0164.jpg,MAX4945ELA+TTR-ND,MAX4945ELA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8UDFN,2500,0,"2.96088","0","2500","Tape & Reel (TR)","-","Obsolete","Overvoltage Protection Controller","Cell Phones, Digital Cameras, Media Players","Surface Mount","8-WFDFN","8-uDFN (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX4943-MAX4949.pdf,//media.digikey.com/Renders/Maxim%20Renders/8-UDFN%2021-0164.jpg,MAX4945ELA+TCT-ND,MAX4945ELA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8UDFN,5000,0,"6.38000","0","1","Cut Tape (CT)","-","Obsolete","Overvoltage Protection Controller","Cell Phones, Digital Cameras, Media Players","Surface Mount","8-WFDFN","8-uDFN (2x2)"
https://datasheets.maximintegrated.com/en/ds/MAX4943-MAX4949.pdf,//media.digikey.com/Renders/Maxim%20Renders/8-UDFN%2021-0164.jpg,MAX4945ELA+TDKR-ND,MAX4945ELA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8UDFN,5000,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Overvoltage Protection Controller","Cell Phones, Digital Cameras, Media Players","Surface Mount","8-WFDFN","8-uDFN (2x2)"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1684-2-ND,CAP019DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,0,0,"1.61600","0","2500","Tape & Reel (TR)","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1684-1-ND,CAP019DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,1723,0,"3.32000","0","1","Cut Tape (CT)","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.power.com/sites/default/files/product-docs/capzero_family_datasheet.pdf,//media.digikey.com/Renders/Power%20Integrations%20Renders/596;PI-7461;D;8.jpg,596-1684-6-ND,CAP019DG-TL,Power Integrations,IC CAPACITOR DISCHARGE 8SO,1723,0,"Digi-Reel","0","1","Digi-Reel®","CAPZero™","Active","Capacitor Discharge","Converter, ACDC","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SO"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftcan4550,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGY-20-PVQFN%20Pkg.jpg,296-53396-2-ND,TCAN4550RGYT,Texas Instruments,CAN FD CONTROLLER WITH INTEGRATE,250,6750,"2.34024","0","250","Tape & Reel (TR)","-","Active","CAN FD Controller","Automation","Surface Mount","20-VFQFN Exposed Pad","20-VQFN (3.5x4.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftcan4550,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGY-20-PVQFN%20Pkg.jpg,296-53396-1-ND,TCAN4550RGYT,Texas Instruments,CAN FD CONTROLLER WITH INTEGRATE,494,6750,"3.45000","0","1","Cut Tape (CT)","-","Active","CAN FD Controller","Automation","Surface Mount","20-VFQFN Exposed Pad","20-VQFN (3.5x4.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftcan4550,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGY-20-PVQFN%20Pkg.jpg,296-53396-6-ND,TCAN4550RGYT,Texas Instruments,CAN FD CONTROLLER WITH INTEGRATE,494,6750,"Digi-Reel","0","1","Digi-Reel®","-","Active","CAN FD Controller","Automation","Surface Mount","20-VFQFN Exposed Pad","20-VQFN (3.5x4.5)"
http://www.linear.com/docs/7757,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4213CDDB#TRMPBFTR-ND,LTC4213CDDB#TRMPBF,Linear Technology/Analog Devices,IC ELECTRONIC CIRC BREAKER 8DFN,0,3500,"1.95000","0","500","Tape & Reel (TR)","-","Active","Electronic Circuit Breaker","-","Surface Mount","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/7757,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4213CDDB#TRMPBFCT-ND,LTC4213CDDB#TRMPBF,Linear Technology/Analog Devices,IC ELECTRONIC CIRC BREAKER 8DFN,429,3500,"3.94000","0","1","Cut Tape (CT)","-","Active","Electronic Circuit Breaker","-","Surface Mount","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/7757,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4213CDDB#TRMPBFDKR-ND,LTC4213CDDB#TRMPBF,Linear Technology/Analog Devices,IC ELECTRONIC CIRC BREAKER 8DFN,429,3500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Electronic Circuit Breaker","-","Surface Mount","8-WFDFN Exposed Pad","8-DFN (3x2)"
-,//media.digikey.com/Renders/Texas%20Instr%20Renders/PAD1000.jpg,296-36886-2-ND,PAD1000YFFR,Texas Instruments,DLP DMD ANALOG ASIC,0,9000,"1.93116","0","3000","Tape & Reel (TR)","-","Active","-","-","-","-","-"
-,//media.digikey.com/Renders/Texas%20Instr%20Renders/PAD1000.jpg,296-36886-1-ND,PAD1000YFFR,Texas Instruments,DLP DMD ANALOG ASIC,2991,10001,"3.96000","0","1","Cut Tape (CT)","-","Active","-","-","-","-","-"
-,//media.digikey.com/Renders/Texas%20Instr%20Renders/PAD1000.jpg,296-36886-6-ND,PAD1000YFFR,Texas Instruments,DLP DMD ANALOG ASIC,2991,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","-","-","-"
https://datasheets.maximintegrated.com/en/ds/MAX4923-MAX4926.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0147;LT;6.jpg,MAX4926ELT+T-ND,MAX4926ELT+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 6UDFN,500,0,"4.30000","0","1","Strip","-","Obsolete","Overvoltage Protection Controller","Cell Phones, Digital Cameras, Media Players","Surface Mount","6-WFDFN","6-uDFN (1.5x1.0)"
https://datasheets.maximintegrated.com/en/ds/MAX4923-MAX4926.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0147;LT;6.jpg,MAX4924ELT+TCT-ND,MAX4924ELT+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 6UDFN,483,0,"4.30000","0","1","Strip","-","Obsolete","Overvoltage Protection Controller","Cell Phones, Digital Cameras, Media Players","Surface Mount","6-WFDFN","6-uDFN (1.5x1.0)"
http://datasheets.maximintegrated.com/en/ds/DS28E84.pdf,-,DS28E84Q+U-ND,DS28E84Q+U,Maxim Integrated,IC AUTHENTICATION CHIP 6TDFN,1000,0,"4.41000","0","1","Tube","DeepCover®","Active","Authentication Chip","Authentication, Security","Surface Mount","6-WDFN Exposed Pad","6-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX4987AE-MAX4987BE.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,MAX4987AEETA+TTR-ND,MAX4987AEETA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8TDFN,0,0,"Active","0","2500","Tape & Reel (TR)","-","Active","Overvoltage Protection Controller","Cell Phones, Media Players","Surface Mount","8-WFDFN Exposed Pad","8-TDFN (2x3)"
https://datasheets.maximintegrated.com/en/ds/MAX4987AE-MAX4987BE.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,MAX4987AEETA+TCT-ND,MAX4987AEETA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8TDFN,2024,0,"4.54000","0","1","Cut Tape (CT)","-","Active","Overvoltage Protection Controller","Cell Phones, Media Players","Surface Mount","8-WFDFN Exposed Pad","8-TDFN (2x3)"
https://datasheets.maximintegrated.com/en/ds/MAX4987AE-MAX4987BE.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,MAX4987AEETA+TDKR-ND,MAX4987AEETA+T,Maxim Integrated,IC OVERVOLTAGE PROT CTRL 8TDFN,2024,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Overvoltage Protection Controller","Cell Phones, Media Players","Surface Mount","8-WFDFN Exposed Pad","8-TDFN (2x3)"
http://www.linear.com/docs/7757,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4213IDDB#TRMPBFTR-ND,LTC4213IDDB#TRMPBF,Linear Technology/Analog Devices,IC ELECTRONIC CIRC BREAKER 8DFN,0,1500,"2.32700","0","500","Tape & Reel (TR)","-","Active","Electronic Circuit Breaker","-","Surface Mount","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/7757,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4213IDDB#TRMPBFCT-ND,LTC4213IDDB#TRMPBF,Linear Technology/Analog Devices,IC ELECTRONIC CIRC BREAKER 8DFN,263,1500,"4.70000","0","1","Cut Tape (CT)","-","Active","Electronic Circuit Breaker","-","Surface Mount","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/7757,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LTC4213IDDB#TRMPBFDKR-ND,LTC4213IDDB#TRMPBF,Linear Technology/Analog Devices,IC ELECTRONIC CIRC BREAKER 8DFN,263,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Electronic Circuit Breaker","-","Surface Mount","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.onsemi.com/pub/Collateral/FGBS3040_F085-D.PDF,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;MKT-TO263A07;;7.jpg,FGBS3040E1-F085OSTR-ND,FGBS3040E1-F085,ON Semiconductor,IC IGNITION COIL DRIVER D2PAK,0,2400,"3.21636","0","800","Tape & Reel (TR)","-","Active","Ignition Coil Driver","Automotive","Surface Mount","TO-263-7, D²Pak (6 Leads + Tab)","TO-263-7"
http://www.onsemi.com/pub/Collateral/FGBS3040_F085-D.PDF,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;MKT-TO263A07;;7.jpg,FGBS3040E1-F085OSCT-ND,FGBS3040E1-F085,ON Semiconductor,IC IGNITION COIL DRIVER D2PAK,744,2400,"5.29000","0","1","Cut Tape (CT)","-","Active","Ignition Coil Driver","Automotive","Surface Mount","TO-263-7, D²Pak (6 Leads + Tab)","TO-263-7"
