Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Outline L x W x H","Qmax @ Th","Delta Tmax @ Th","Current - Max","Voltage - Max","Resistance","Operating Temperature","Features"
http://www.wakefield-vette.com/Portals/0/Peltier%20Thermoelectric%20Coolers/Wakefield%20Vette%20Thermoelectric%20Cooler%20Full%20Data%20Sheet%20Final.pdf,//media.digikey.com/Photos/Wakefield%20Photos/MFG_TEC-30-SERIES.jpg,345-1738-ND,TEC-30-36-71,Wakefield-Vette,PELTIER TEC 30X30X3.8MM 6.0A,97,0,"13.60000","0","1","TEC","Active","30.00mm x 30.00mm x 3.80mm","28.7W @ 25°C","67°C @ 25°C","6.0A","8.6V","55 mOhms","90°C","Lead Wires, Sealed - Silicone RTV"
https://www.cui.com/product/resource/digikeypdf/cp40.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP40.jpg,102-4425-ND,CP40147,CUI Inc.,"PELTIER, 15 X 15 X 4.7 MM, 4 A,",77,0,"13.77000","0","1","CP40","Active","15.00mm x 15.00mm x 4.70mm","4.2W @ 27°C","68°C @ 27°C","4.0A","2.1V","420 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp35.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP35.jpg,102-4420-ND,CP35147,CUI Inc.,"PELTIER, 15 X 15 X 4.7 MM, 3.5 A",76,0,"13.77000","0","1","CP35","Active","15.00mm x 15.00mm x 4.70mm","3.9W @ 27°C","68°C @ 27°C","3.5A","2.1V","440 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp70.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP70.jpg,102-4435-ND,CP70137,CUI Inc.,"PELTIER, 15 X 15 X 3.8 MM, 7 A,",53,0,"13.77000","0","1","CP70","Active","15.00mm x 15.00mm x 3.80mm","7.5W @ 27°C","68°C @ 27°C","7.0A","2.1V","240 mOhms","80°C","Lead Wires"
http://www.wakefield-vette.com/Portals/0/Peltier%20Thermoelectric%20Coolers/Wakefield%20Vette%20Thermoelectric%20Cooler%20Full%20Data%20Sheet%20Final.pdf,//media.digikey.com/Photos/Wakefield%20Photos/MFG_TEC-30-SERIES.jpg,345-1734-ND,TEC-40-39-127,Wakefield-Vette,PELTIER TEC 40X40X4.7MM 3.9A,64,0,"13.80000","0","1","TEC","Active","40.00mm x 40.00mm x 4.70mm","33.4W @ 25°C","67°C @ 25°C","4.0A","15.4V","3.22 Ohms","90°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/CM29-1.9.pdf,-,1681-1096-ND,CM29-1.9-06AC,"Marlow Industries, Inc.",TEM 10.2X6.02X1.68MM,40,0,"14.43000","0","1","CM29-1.9","Active","10.20mm x 6.02mm x 1.62mm","4.3W @ 27°C","71°C @ 27°C","1.9A","3.5V","1.54 Ohms","85°C","Lead Wires"
http://www.wakefield-vette.com/Portals/0/Peltier%20Thermoelectric%20Coolers/Wakefield%20Vette%20Thermoelectric%20Cooler%20Full%20Data%20Sheet%20Final.pdf,//media.digikey.com/Photos/Wakefield%20Photos/MFG_TEC-30-SERIES.jpg,345-1739-ND,TEC-40-36-127,Wakefield-Vette,PELTIER TEC 40X40X3.8MM 6.0A,43,0,"14.49000","0","1","TEC","Active","40.00mm x 40.00mm x 3.80mm","51.4W @ 25°C","67°C @ 25°C","6.0A","15.4V","2.25 Ohms","90°C","Lead Wires, Sealed - Silicone RTV"
http://www.wakefield-vette.com/Portals/0/Peltier%20Thermoelectric%20Coolers/Wakefield%20Vette%20Thermoelectric%20Cooler%20Full%20Data%20Sheet%20Final.pdf,//media.digikey.com/Photos/Wakefield%20Photos/MFG_TEC-30-SERIES.jpg,345-1741-ND,TEC-30-33-71,Wakefield-Vette,PELTIER TEC 30X30X3.3MM 8.5A,96,0,"14.85000","0","1","TEC","Active","30.00mm x 30.00mm x 3.30mm","38.5W @ 25°C","67°C @ 25°C","8.5A","8.6V","860 mOhms","90°C","Lead Wires, Sealed - Silicone RTV"
https://www.cui.com/product/resource/digikeypdf/cp60h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP60H.jpg,102-4433-ND,CP60139H,CUI Inc.,"PELTIER, 15 X 15 X 3.9 MM, 6 A,",90,0,"15.75000","0","1","CP60H","Active","15.00mm x 15.00mm x 3.90mm","7.4W @ 27°C","70°C @ 27°C","6.0A","2.1V","300 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://www.cui.com/product/resource/digikeypdf/cp85h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP85H.jpg,102-4439-ND,CP85134H,CUI Inc.,"PELTIER, 15 X 15 X 3.4 MM, 8.5 A",68,0,"15.75000","0","1","CP85H","Active","15.00mm x 15.00mm x 3.40mm","10.3W @ 27°C","70°C @ 27°C","8.5A","2.1V","200 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC3-4.pdf,-,1681-1183-ND,RC3-4-01,"Marlow Industries, Inc.",TEM 16X16X3.33MM,59,0,"15.78000","0","1","RC3-4","Active","20.50mm x 16.00mm x 3.43mm","9.0W @ 27°C","65°C @ 27°C","3.7A","3.6V","800 mOhms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC3-6.pdf,-,1681-1187-ND,RC3-6-01,"Marlow Industries, Inc.",TEM 20.1X20.1X3.91MM,60,0,"16.02000","0","1","RC3-6","Active","24.60mm x 20.10mm x 4.01mm","13.0W @ 27°C","65°C @ 27°C","5.6A","3.6V","500 mOhms","85°C","Lead Wires"
http://www.wakefield-vette.com/Portals/0/Peltier%20Thermoelectric%20Coolers/Wakefield%20Vette%20Thermoelectric%20Cooler%20Full%20Data%20Sheet%20Final.pdf,//media.digikey.com/Photos/Wakefield%20Photos/MFG_TEC-30-SERIES.jpg,345-1735-ND,TEC-40-33-127,Wakefield-Vette,PELTIER TEC 40X40X3.3MM 8.5A,52,0,"16.49000","0","1","TEC","Active","40.00mm x 40.00mm x 3.30mm","72.0W @ 25°C","67°C @ 25°C","8.5A","15.4V","1.54 Ohms","90°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC3-6.pdf,-,1681-1188-ND,RC3-6-01L,"Marlow Industries, Inc.",TEM 20.1X20.1X3.91MM,50,0,"16.87000","0","1","RC3-6","Active","24.60mm x 20.10mm x 3.91mm","13.0W @ 27°C","65°C @ 27°C","5.6A","3.6V","500 mOhms","85°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-2.5.pdf,-,1681-1192-ND,RC6-2.5-01,"Marlow Industries, Inc.",TEM 23.5X23.5X3.94MM,58,0,"17.33000","0","1","RC6-2.5","Active","27.90mm x 23.50mm x 4.04mm","13.0W @ 27°C","65°C @ 27°C","2.5A","8.2V","2.80 Ohms","85°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp70.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP70.jpg,102-4436-ND,CP70237,CUI Inc.,"PELTIER, 20 X 20 X 3.8 MM, 7 A,",100,0,"17.42000","0","1","CP70","Active","20.00mm x 20.00mm x 3.80mm","13.6W @ 27°C","68°C @ 27°C","7.0A","3.8V","420 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp50.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP40.jpg,102-4430-ND,CP50301541,CUI Inc.,"PELTIER, 30 X 15 X 4.05 MM, 5 A,",98,0,"17.42000","0","1","CP50","Active","30.00mm x 15.00mm x 4.05mm","11.0W @ 27°C","68°C @ 27°C","5.0A","4.2V","690 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp70.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP70.jpg,102-4437-ND,CP70301537,CUI Inc.,"PELTIER, 30 X 15 X 3.8 MM, 7 A,",89,0,"17.42000","0","1","CP70","Active","30.00mm x 15.00mm x 3.80mm","15.4W @ 27°C","68°C @ 27°C","7.0A","4.2V","480 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp40.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP40.jpg,102-4426-ND,CP40301547,CUI Inc.,"PELTIER, 30 X 15 X 4.7 MM, 4 A,",76,0,"17.42000","0","1","CP40","Active","30.00mm x 15.00mm x 4.70mm","8.4W @ 27°C","68°C @ 27°C","4.0A","4.2V","870 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp35.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP35.jpg,102-4421-ND,CP35301547,CUI Inc.,"PELTIER, 30 X 15 X 4.7 MM, 3.5 A",71,0,"17.42000","0","1","CP35","Active","30.00mm x 15.00mm x 4.70mm","7.9W @ 27°C","68°C @ 27°C","3.5A","4.2V","810 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp50.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP40.jpg,102-4429-ND,CP50241,CUI Inc.,"PELTIER, 20 X 20 X 4.05 MM, 5 A,",62,0,"17.42000","0","1","CP50","Active","20.00mm x 20.00mm x 4.05mm","10.0W @ 27°C","68°C @ 27°C","5.0A","3.8V","620 mOhms","80°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp85h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP85H.jpg,102-4441-ND,CP85234H,CUI Inc.,"PELTIER, 20 X 20 X 3.4 MM, 8.5 A",80,0,"17.59000","0","1","CP85H","Active","20.00mm x 20.00mm x 3.40mm","18.8W @ 27°C","70°C @ 27°C","8.5A","3.8V","350 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://www.cui.com/product/resource/digikeypdf/cp39h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP39H.jpg,102-4424-ND,CP39136H,CUI Inc.,"PELTIER, 15 X 15 X 3.6 MM, 3.9 A",55,0,"17.59000","0","1","CP39H","Active","15.00mm x 15.00mm x 3.58mm","8.6W @ 27°C","70°C @ 27°C","3.9A","3.8V","850 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC3-4.pdf,-,1681-1185-ND,RC3-4-01S,"Marlow Industries, Inc.",TEM 16X16X3.33MM,60,0,"17.62000","0","1","RC3-4","Active","20.50mm x 16.00mm x 3.43mm","9.0W @ 27°C","65°C @ 27°C","3.7A","3.6V","800 mOhms","85°C","Lead Wires, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1025T.pdf,-,1681-1132-ND,NL1025T-03AC,"Marlow Industries, Inc.",TEM 8.79X10.67X2.16MM,30,0,"17.73000","0","1","NL1025T","Active","10.97mm x 8.79mm x 2.16mm","5.2W @ 27°C","64°C @ 27°C","1.8A","4.4V","2.10 Ohms","85°C","Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/387001789.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001789.jpg,1487-1055-ND,387001789,"Laird Thermal Systems, Inc.","ET4,3,F1,2020,TA,RT,W6",22,0,"18.09000","0","1","ET","Active","20.00mm x 20.00mm x 4.70mm","8.2W @ 25°C","67°C @ 25°C","3.8A","4.1V","1.11 Ohms","150°C","Lead Wires, Lapped, Sealed"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/387001794.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001794.jpg,1487-1058-ND,387001794,"Laird Thermal Systems, Inc.","ET5,6,F1,2040,TA,RT,W6",14,0,"18.09000","0","1","ET","Active","40.00mm x 20.00mm x 3.61mm","16.9W @ 25°C","67°C @ 25°C","5.0A","8.4V","1.68 Ohms","150°C","Lead Wires, Lapped, Sealed"
https://www.cui.com/product/resource/digikeypdf/cp85h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP85153034H.jpg,102-4695-ND,CP85153034H,CUI Inc.,"PELTIER, 15 X 30 X 3.4 MM, 8.5 A",86,0,"18.36000","0","1","CP85H","Active","30.00mm x 15.00mm x 3.40mm","21.0W @ 27°C","70°C @ 27°C","8.5A","4.2V","400 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC3-4.pdf,-,1681-1186-ND,RC3-4-03LS,"Marlow Industries, Inc.",TEM 16X16X3.33MM,55,0,"18.43000","0","1","RC3-4","Active","20.50mm x 16.00mm x 3.33mm","9.0W @ 27°C","65°C @ 27°C","3.7A","3.6V","800 mOhms","85°C","Lead Wires, Lapped, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-4.pdf,-,1681-1195-ND,RC6-4-01,"Marlow Industries, Inc.",TEM 23.5X23.5X3.33MM,59,0,"18.50000","0","1","RC6-4","Active","28.00mm x 23.50mm x 3.43mm","20.0W @ 27°C","65°C @ 27°C","3.7A","8.2V","1.80 Ohms","85°C","Lead Wires"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET3,12,F2,3030.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001765.jpg,1487-1052-ND,387001765,"Laird Thermal Systems, Inc.","ET3,12,F2,3030,TA,RT,W6",18,0,"18.54000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1010T.pdf,-,1681-1109-ND,NL1010T-03AC,"Marlow Industries, Inc.",TEM 3.96X3.96X2.4MM,72,0,"18.77000","0","1","NL1010T","Active","3.96mm x 3.96mm x 2.40mm","0.5W @ 27°C","61°C @ 27°C","1.0A","0.8V","750 mOhms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1020T.pdf,-,1681-1119-ND,NL1020T-03AC,"Marlow Industries, Inc.",TEM 3.96X3.96X2.16MM,50,0,"18.94000","0","1","NL1020T","Active","3.96mm x 3.96mm x 2.16mm","0.9W @ 27°C","64°C @ 27°C","1.8A","0.8V","400 mOhms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-4.pdf,-,1681-1196-ND,RC6-4-01L,"Marlow Industries, Inc.",TEM 23.5X23.5X3.33MM,55,0,"18.97000","0","1","RC6-4","Active","28.00mm x 23.50mm x 3.33mm","20.0W @ 27°C","65°C @ 27°C","3.7A","8.2V","1.80 Ohms","85°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC3-8.pdf,-,1681-1190-ND,RC3-8-01,"Marlow Industries, Inc.",TEM 20.1X20.1X3.53MM,60,0,"19.06000","0","1","RC3-8","Active","24.40mm x 20.10mm x 3.63mm","17.0W @ 27°C","65°C @ 27°C","7.4A","3.6V","400 mOhms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC3-2.5.pdf,-,1681-1182-ND,RC3-2.5-01L,"Marlow Industries, Inc.",TEM 16X16X3.94MM,40,0,"19.10000","0","1","RC3-2.5","Active","20.50mm x 16.00mm x 3.94mm","6.0W @ 27°C","65°C @ 27°C","2.5A","3.6V","1.20 Ohms","85°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1025T.pdf,-,1681-1131-ND,NL1025T-02AC,"Marlow Industries, Inc.",TEM 8.79X10.67X2.16MM,48,0,"19.39000","0","1","NL1025T","Active","10.97mm x 8.79mm x 2.16mm","5.2W @ 27°C","64°C @ 27°C","1.8A","4.4V","2.10 Ohms","85°C","Exterior Metallization (One Side), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1025T.pdf,-,1681-1133-ND,NL1025T-05AC,"Marlow Industries, Inc.",TEM 8.79X10.67X2.16MM,33,0,"19.39000","0","1","NL1025T","Active","10.97mm x 8.79mm x 2.16mm","5.2W @ 27°C","64°C @ 27°C","1.8A","4.4V","2.10 Ohms","85°C","Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/387001790.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001790.jpg,1487-1056-ND,387001790,"Laird Thermal Systems, Inc.","ET4,6,F2,2138,TA,RT,W6",9,0,"19.44000","0","1","-","Active","38.40mm x 20.60mm x 3.81mm","16.7W @ 25°C","67°C @ 25°C","3.9A","7.6V","-","-","Lead Wires, Lapped, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC3-8.pdf,-,1681-1191-ND,RC3-8-01L,"Marlow Industries, Inc.",TEM 20.1X20.1X3.53MM,60,0,"19.49000","0","1","RC3-8","Active","24.40mm x 20.10mm x 3.53mm","17.0W @ 27°C","65°C @ 27°C","7.4A","3.6V","400 mOhms","85°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1010T.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_NL1010T-01AC.jpg,1681-1108-ND,NL1010T-02AC,"Marlow Industries, Inc.",TEM 3.96X3.96X2.4MM,44,0,"19.69000","0","1","NL1010T","Active","3.96mm x 3.96mm x 2.40mm","0.5W @ 27°C","61°C @ 27°C","1.0A","0.8V","750 mOhms","85°C","Exterior Metallization (One Side), Lead Wires"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET4,12,F1,3030.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001740.jpg,1487-1042-ND,387001740,"Laird Thermal Systems, Inc.","ET4,12,F1,3030,TA,RT,W4.5",20,0,"19.71000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-4.pdf,-,1681-1197-ND,RC6-4-01S,"Marlow Industries, Inc.",TEM 23.5X23.5X3.33MM,56,0,"19.73000","0","1","RC6-4","Active","28.00mm x 23.50mm x 3.43mm","20.0W @ 27°C","65°C @ 27°C","3.7A","8.2V","1.80 Ohms","85°C","Lead Wires, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-2.5.pdf,-,1681-1193-ND,RC6-2.5-01L,"Marlow Industries, Inc.",TEM 23.5X23.5X3.94MM,60,0,"19.76000","0","1","RC6-2.5","Active","27.90mm x 23.50mm x 3.94mm","13.0W @ 27°C","65°C @ 27°C","2.5A","8.2V","2.80 Ohms","85°C","Lead Wires, Lapped"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET8,7,F2,3030.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001840.jpg,1487-1065-ND,387001840,"Laird Thermal Systems, Inc.","ET8,7,F2,3030,TA,RT,W6",20,0,"19.78000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1021T.pdf,-,1681-1123-ND,NL1021T-03AC,"Marlow Industries, Inc.",TEM 6.6X6.6X2.16MM,72,0,"19.99000","0","1","NL1021T","Active","6.60mm x 6.60mm x 2.16mm","2.2W @ 27°C","64°C @ 27°C","1.8A","1.9V","920 mOhms","85°C","Lead Wires"
https://www.cui.com/product/resource/digikeypdf/cp20h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP20H.jpg,102-4417-ND,CP20247H,CUI Inc.,"PELTIER, 20 X 20 X 4.7 MM, 2 A,",40,0,"20.17000","0","1","CP20H","Active","20.00mm x 20.00mm x 4.70mm","10.2W @ 27°C","70°C @ 27°C","2.0A","8.8V","3.70 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-4.pdf,-,1681-1166-ND,RC12-4-01,"Marlow Industries, Inc.",TEM 29.97X29.97X3.33MM,58,0,"20.33000","0","1","RC12-4","Active","34.04mm x 29.97mm x 3.43mm","36.0W @ 27°C","66°C @ 27°C","3.7A","14.7V","3.20 Ohms","85°C","Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/387001838.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001838.jpg,1487-1062-ND,387001838,"Laird Thermal Systems, Inc.","ET6,7,F2,3030,TA,RT,W6",10,0,"20.41000","0","1","ET","Active","34.00mm x 30.00mm x 3.81mm","29.8W @ 25°C","67°C @ 25°C","6.0A","8.5V","1.19 Ohms","-","Lead Wires, Lapped, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1020T.pdf,-,1681-1118-ND,NL1020T-02AC,"Marlow Industries, Inc.",TEM 3.96X3.96X2.16MM,42,0,"20.55000","0","1","NL1020T","Active","3.96mm x 3.96mm x 2.16mm","0.9W @ 27°C","64°C @ 27°C","1.8A","0.8V","400 mOhms","85°C","Exterior Metallization (One Side), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL2022T.pdf,-,1681-1139-ND,NL2022T-03AC,"Marlow Industries, Inc.",MULTISTAGE TEM 3.96X3.96X3.78MM,50,0,"20.67000","0","1","NL2022T","Active","3.96mm x 3.96mm x 3.78mm","0.4W @ 27°C","78°C @ 27°C","1.4A","0.8V","560 mOhms","85°C","Lead Wires"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET2.3,49,F1,1919.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001747.jpg,1487-1048-ND,387001747,"Laird Thermal Systems, Inc.","ET2.3,49,F1,1919,TA,RT,W6",16,0,"20.67000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-4.pdf,-,1681-1167-ND,RC12-4-01L,"Marlow Industries, Inc.",TEM 29.97X29.97X3.33MM,60,0,"20.69000","0","1","RC12-4","Active","34.04mm x 29.97mm x 3.33mm","36.0W @ 27°C","66°C @ 27°C","3.7A","14.7V","3.20 Ohms","85°C","Lead Wires, Lapped"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET14,3,F1,3030.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001745.jpg,1487-1046-ND,387001745,"Laird Thermal Systems, Inc.","ET14,3,F1,3030,TA,RT,W6",20,0,"20.85000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/CM29-1.9.pdf,-,1681-1095-ND,CM29-1.9-05AC,"Marlow Industries, Inc.",TEM 10.2X6.02X1.68MM,45,0,"21.03000","0","1","CM29-1.9","Active","10.20mm x 6.02mm x 1.68mm","4.3W @ 27°C","71°C @ 27°C","1.9A","3.5V","1.54 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1021T.pdf,-,1681-1122-ND,NL1021T-02AC,"Marlow Industries, Inc.",TEM 6.6X6.6X2.16MM,50,0,"21.48000","0","1","NL1021T","Active","6.60mm x 6.60mm x 2.16mm","2.2W @ 27°C","64°C @ 27°C","1.8A","1.9V","920 mOhms","85°C","Exterior Metallization (One Side), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL2022T.pdf,-,1681-1138-ND,NL2022T-02AC,"Marlow Industries, Inc.",MULTISTAGE TEM 3.96X3.96X3.78MM,50,0,"21.57000","0","1","NL2022T","Active","3.96mm x 3.96mm x 3.78mm","0.4W @ 27°C","78°C @ 27°C","1.4A","0.8V","560 mOhms","85°C","Exterior Metallization (One Side), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-4.pdf,-,1681-1168-ND,RC12-4-01S,"Marlow Industries, Inc.",TEM 29.97X29.97X3.33MM,14,0,"21.59000","0","1","RC12-4","Active","34.04mm x 29.97mm x 3.43mm","36.0W @ 27°C","66°C @ 27°C","3.7A","14.7V","3.20 Ohms","85°C","Lead Wires, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TG12-4.pdf,-,1681-1213-ND,TG12-4-01L,"Marlow Industries, Inc.",TEM GENERATOR 30X30X3.33MM,58,0,"21.69000","0","1","TG12-4","Active","34.00mm x 30.00mm x 3.33mm","0.6W @ 50°C","-","0.8A","1.9V","5.72 Ohms","200°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/CM35-1.9.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_CM35-1.9-07AC.jpg,1681-1101-ND,CM35-1.9-09AN,"Marlow Industries, Inc.",TEM 12.19X5.99X1.65MM,59,0,"21.75000","0","1","CM35-1.9","Active","12.19mm x 5.99mm x 1.67mm","5.2W @ 27°C","71°C @ 27°C","1.9A","4.2V","1.87 Ohms","85°C","Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL1020T.pdf,-,1681-1121-ND,NL1020T-05AC,"Marlow Industries, Inc.",TEM 3.96X3.96X2.16MM,45,0,"21.89000","0","1","NL1020T","Active","3.96mm x 3.96mm x 2.16mm","0.9W @ 27°C","64°C @ 27°C","1.8A","0.8V","400 mOhms","85°C","Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-PolarTEC-Series-PT4-12-F2-3030-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430026-507.jpg,1487-1176-ND,430026-503,"Laird Thermal Systems, Inc.","PELTIER MOD PT4,12,F2,3030,TA,W6",20,0,"22.11000","0","1","PolarTEC™","Active","34.00mm x 30.00mm x 3.20mm","34.3W @ 25°C","65°C @ 25°C","4.0A","14.5V","3.36 Ohms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC6-2.5.pdf,-,1681-1194-ND,RC6-2.5-01S,"Marlow Industries, Inc.",TEM 23.5X23.5X3.94MM,60,0,"22.30000","0","1","RC6-2.5","Active","27.90mm x 23.50mm x 4.04mm","13.0W @ 27°C","65°C @ 27°C","2.5A","8.2V","2.80 Ohms","85°C","Lead Wires, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/RC12-2.5.pdf,-,1681-1163-ND,RC12-2.5-01,"Marlow Industries, Inc.",TEM 30X34X3.93MM,39,0,"22.36000","0","1","RC12-2.5","Active","34.00mm x 30.00mm x 4.03mm","23.0W @ 27°C","66°C @ 27°C","2.5A","14.7V","4.90 Ohms","85°C","Lead Wires"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET2.5,12,F1,3030.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_387001741.jpg,1487-1043-ND,387001741,"Laird Thermal Systems, Inc.","ET2.5,12,F1,3030,TA,RT,W4.5",20,0,"22.55000","0","1","-","Active","-","-","-","-","-","-","-","-"
https://www.cui.com/product/resource/digikeypdf/cp60h.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP602040395H.jpg,102-4691-ND,CP602040395H,CUI Inc.,"PELTIER, 20 X 40 X 3.95 MM, 6.0",94,0,"22.63000","0","1","CP60H","Active","40.00mm x 20.00mm x 3.95mm","27.5W @ 27°C","70°C @ 27°C","6.0A","7.6V","1.09 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
