Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Usage","Contents"
-,-,A-SK-KIT3-ND,A-SK-KIT3,Assmann WSW Components,TOOL COAX-FIBRE OPTIC SET,0,0,"Obsolete","0","10","-","Obsolete","-","-"
-,-,1205493-ND,1205493,Phoenix Contact,STARTER-KIT-TOOLS,0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,-,1581-ND,1581,Greenlee Communications,KIT SERVICE TELEPHONE FIELD,0,0,"Obsolete","0","1","-","Obsolete","Datacom, Networking, Telecom","-"
-,-,PA1582-ND,PA1582,Greenlee Communications,KIT TERMINATION UTP PDT,0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,-,1584-ND,1584,Greenlee Communications,KIT TELECOM TERM TOOL&MOD PLUGS,0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,-,1585-ND,1585,Greenlee Communications,KIT INSTALLATION INDUSTRIAL,0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,-,1586-ND,1586,Greenlee Communications,KIT TELECOM/COAX LAN/ETHERNET,0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,//media.digikey.com/photos/Paladin%20Tools%20Photos/MFG_1588.jpg,1588-ND,1588,Greenlee Communications,KIT INSTALLATION CAT-5,0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,-,4358-ND,4358,Greenlee Communications,KIT SEALTITE RG59/6 WATERPROOF,0,0,"Obsolete","0","1","-","Obsolete","Audio/Video, CATV, Satellite","-"
-,-,4381-ND,4381,Greenlee Communications,KIT SUREPUNCH POUCH&ACCESSORIES,0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,//media.digikey.com/photos/Paladin%20Tools%20Photos/MFG_4382.jpg,4382-ND,4382,Greenlee Communications,KIT SUREPNCH INSTALL&ACCESSORIES,0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,-,901026-ND,901026,Greenlee Communications,DATA KIT ECONO LAN/CAT-5/TELECOM,0,0,"Obsolete","0","1","-","Obsolete","Datacom, Networking, Telecom","All-In-One Crimper, RJ45 Plugs, Punchdown"
-,-,PAL4342-ND,4342,Greenlee Communications,KIT INSTALLATION ECON 10 BASE-T,0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,//media.digikey.com/photos/Cooper%20Industries%20Photos/CTK148MP.jpg,CTK148MP-ND,CTK148MP,Apex Tool Group,KIT SOCKET TOOL SET 148PC,0,0,"Obsolete","0","2","Crescent®","Obsolete","Industrial Applications","148 Pieces - Bit, Case, Extension, Hex, Plier, Ratchet Driver, Screwdriver, Sockets, Wrench"
-,-,CTK70SET-ND,CTK70SET,Apex Tool Group,KIT SOCKET TOOL SET 70PC,0,0,"Obsolete","0","3","Crescent®","Obsolete","Industrial Applications","70 Pieces - Bit, Case, Extension, Hex, Ratchet Driver, Sockets, Wrench"
-,//media.digikey.com/photos/Linx%20Tech%20Photos/CTK-174-01.jpg,CTK-174-01-ND,CTK-174-01,Linx Technologies Inc.,KIT CRIMPER RG58/59/62 RG174/179,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Case, Crimper, Die Sets, Wire Cutter, Wire Stripper"
https://greenlee-cdn.ebizcdn.com/media/2015%20Communications.pdf,-,PA4910-ND,PA4910,Greenlee Communications,KIT SEAL TIGHT PRO,0,0,"Discontinued at Digi-Key","0","1","SealTite®","Discontinued at Digi-Key","Audio/Video, CATV, Satellite","Cable Cutter, Cable Stripper, Crimper - Compression, F Connectors"
https://greenlee-cdn.ebizcdn.com/media/2015%20Communications.pdf,-,PA4909-ND,PA4909,Greenlee Communications,NETWORK INSTALLATION KIT 3PC,0,0,"Discontinued at Digi-Key","0","1","-","Discontinued at Digi-Key","Cat5 Datacommunication","All-In-One Tool, Data SureStrip™, Punchdown"
//media.digikey.com/pdf/Data Sheets/Paladin PDFs/Communications Brochure.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA4932.jpg,PA4932-ND,PA4932,Greenlee Communications,TECHNICIANS KIT ULTIMATE 23PC,0,0,"Discontinued at Digi-Key","0","1","SealTite®, SurePunch®, SureStrip™","Discontinued at Digi-Key","Datacom, Networking, Telecom","23 pieces - Crimper, Cutter, Modular Plugs, Punchdown, Tester, Tool Bag, Wire Stripper, Wrench"
//media.digikey.com/pdf/Data Sheets/Paladin PDFs/Communications Brochure.pdf,-,PA4933-ND,PA4933,Greenlee Communications,PREMISE SERV KIT ULTIMATE 14PC,0,0,"Discontinued at Digi-Key","0","1","Ultimate®","Discontinued at Digi-Key","Datacom, Networking, Telecom","Adapters, Cable Check, Case, Crimper Frame, Die Sets, LAN Tester, Punchdown, Wire Cutter, Wire Stripper"
https://greenlee-cdn.ebizcdn.com/media/2015%20Communications.pdf,//media.digikey.com/photos/Paladin%20Tools%20Photos/MFG_901378.jpg,PA901378-ND,PA901378,Greenlee Communications,DATAREADY PRO KIT 12PC,0,0,"Discontinued at Digi-Key","0","1","DataReady™, SurePunch®, SureStrip™","Discontinued at Digi-Key","Data Cable Installation","Case, Crimper Frame, Die Sets, LAN Tester, Punchdown, Wire Stripper"
-,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_CTK70MP.jpg,CTK70MP-ND,CTK70MP,Apex Tool Group,KIT SOCKET TOOL SET 70PC,0,0,"Obsolete","0","1","Crescent®","Obsolete","Industrial Applications","70 Pieces - Bit, Case, Extension, Hex, Ratchet Driver, Sockets, Wrench"
//media.digikey.com/pdf/Data Sheets/Paladin PDFs/Communications Brochure.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA4915.jpg,PA4915-ND,PA4915,Greenlee Communications,KIT SEALTITE PRO A/V,0,0,"Discontinued at Digi-Key","0","1","SealTite®, SureStrip®","Discontinued at Digi-Key","Audio/Video, CATV, Satellite","Color Bands, Crimper, RG6/6 Connectors, Wire Stripper"
//media.digikey.com/pdf/Data Sheets/Paladin PDFs/Communications Brochure.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA4929.jpg,PA4929-ND,PA4929,Greenlee Communications,KIT BASIC LAN TOOL,0,0,"Obsolete","0","1","SureStrip™","Obsolete","Datacom, Networking, Telecom","All-In-One Crimper, Punchdown, Wire Stripper, RJ45 Plugs"
https://greenlee-cdn.ebizcdn.com/media/2015%20Communications.pdf,//media.digikey.com/photos/Paladin%20Tools%20Photos/MFG_901083.jpg,PA901083-ND,PA901083,Greenlee Communications,KIT BROADCAST TOOL,0,0,"Discontinued at Digi-Key","0","1","BroadcastReady™","Discontinued at Digi-Key","Broadcast Applications","Case, Coax Tester, Crimper, Cutter, Screwdriver, Wire Stripper"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/1278022_J[1].pdf,-,1278022-1-ND,1278022-1,TE Connectivity AMP Connectors,KIT TERM LIGHTCRIMP PLUS SC,0,0,"Obsolete","0","1","-","Obsolete","Fiber Optic","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=231666&DocType=Customer+Drawing&DocLang=English,-,1-231666-2-ND,1-231666-2,TE Connectivity AMP Connectors,HANDTOOL KIT MODULAR PLUG,0,0,"Obsolete","0","1","AMP","Obsolete","Modular Connectors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=231666&DocType=Customer+Drawing&DocLang=English,-,1-231666-3-ND,1-231666-3,TE Connectivity AMP Connectors,HANDTOOL KIT MODULAR PLUG,0,0,"Obsolete","0","1","AMP","Obsolete","Modular Connectors","-"
https://greenlee-cdn.ebizcdn.com/media/2015%20Communications.pdf,-,PA4391-ND,PA4391,Greenlee Communications,CASE FOR DATAREADY PRO KIT 12PC,0,0,"Discontinued at Digi-Key","0","1","-","Discontinued at Digi-Key","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=231666&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/Tyco%20Amp%20Photos/231666-9.jpg,231666-9-ND,231666-9,TE Connectivity AMP Connectors,KIT CARRYING CASE MOD PLUG,0,0,"Discontinued at Digi-Key","0","1","AMP","Discontinued at Digi-Key","Modular Connectors","-"
-,-,IKPSE-KIT-ND,KPSE-KIT,"ITT Cannon, LLC",PEI TOOL KIT FOR KPSE,0,0,"Active","0","0","-","Active","Crimping","-"
https://greenlee-cdn.ebizcdn.com/media/2015%20Communications.pdf,-,PA70007-ND,PA70007,Greenlee Communications,KIT NETWORK TERMINATION,0,0,"Discontinued at Digi-Key","0","1","Data Shark","Discontinued at Digi-Key","Datacom, Networking, Telecom","Cable Stripper, Case, Crimper - RJ45, RJ11/12, Punchdown"
https://www.molex.com/pdm_docs/ats/ATS-690081170.pdf,-,0690081170-ND,0690081170,Molex,4300-2392 SEMCONN TOOL KIT,0,0,"Obsolete","0","5","-","Obsolete","Crimping","-"
http://www.amphenol-industrial.com/images/datasheets/IDS-39%20H4%20Panel%20Connector.pdf,//media.digikey.com/photos/Amphenol%20Photos/H4TK0000.jpg,956-1048-ND,H4TK0000,Amphenol Industrial Operations,HELIOS H4 TOOL SET W/CASE,0,0,"Obsolete","0","5","H4","Obsolete","Solar Connectors","-"
//media.digikey.com/pdf/Data%20Sheets/Parallax%20PDFs/700-10011_Web.pdf,//media.digikey.com/Photos/Parallax%20Photos/700-10011.jpg,700-10011-ND,700-10011,Parallax Inc.,SOLDERING KIT PARALLAX BASIC,0,0,"Obsolete","0","1","-","Obsolete","Soldering","Case, Cutter, Safety Glasses, Solder, Solder Wick, Soldering Iron, Vise"
//media.digikey.com/pdf/Data%20Sheets/Parallax%20PDFs/700-10013_Web.pdf,-,700-10013-ND,700-10013,Parallax Inc.,TOOL KIT PRO SOLDERING,0,0,"Obsolete","0","1","-","Obsolete","Soldering","Case, Cutter, Safety Glasses, Solder, Solder Remover, Soldering Iron, Vise"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA70008.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA70008.jpg,PA70008-ND,PA70008,Greenlee Communications,CATV/SATELLITE KIT,0,0,"Discontinued at Digi-Key","0","1","-","Discontinued at Digi-Key","Audio/Video, CATV, Satellite","-"
-,-,45472-ND,45472,Greenlee Communications,POUCH TELECOM TECHNICIAN,0,0,"Obsolete","0","1","-","Obsolete","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0159-29.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0159-29.jpg,0159-29-ND,0159-29,Greenlee Communications,KIT GENERAL PURPOSE 5 PIECES,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Cutter, Plier, Pouch"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA70028.pdf,-,PA70028-ND,PA70028,Greenlee Communications,HOME ENT TOOLKIT W/CAB,0,0,"Obsolete","0","1","-","Obsolete","Audio/Video, CATV, Satellite","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/45466.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_45466.jpg,45466-ND,45466,Greenlee Communications,CATV COAX TERMINATION KIT,0,0,"Obsolete","0","1","Cordura","Obsolete","Audio/Video, CATV, Satellite","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/45469.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_45469.jpg,45469-ND,45469,Greenlee Communications,KIT VOICE/CAT 5 TERM,0,0,"Discontinued at Digi-Key","0","1","Cordura® Plus","Discontinued at Digi-Key","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA4924.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA4924.jpg,PA4924-ND,PA4924,Greenlee Communications,KIT ULTIMATE FIBER TOOL KIT,0,0,"Discontinued at Digi-Key","0","1","Ultimate Fiber","Discontinued at Digi-Key","Fiber Optic","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA4935.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA4935.jpg,PA4935-ND,PA4935,Greenlee Communications,DATA/VOICE PRO KIT ULTIMATE,0,0,"Discontinued at Digi-Key","0","1","Ultimate Pro","Discontinued at Digi-Key","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA4938.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA4938.jpg,PA4938-ND,PA4938,Greenlee Communications,ELCO TOOL KIT ULTIMATE,0,0,"Discontinued at Digi-Key","0","1","Ultimate","Discontinued at Digi-Key","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA906001.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA906001.jpg,PA906001-ND,PA906001,Greenlee Communications,KIT FIBERREADY TOOL KIT,0,0,"Discontinued at Digi-Key","0","1","FiberReady","Discontinued at Digi-Key","Fiber Optic","-"
-,-,PAL46010-ND,46010,Greenlee Communications,TERMINATION KIT UTP,0,0,"Obsolete","0","1","Cordura","Obsolete","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA4934.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA4934.jpg,PA4934-ND,PA4934,Greenlee Communications,PRO TOOLKIT ULTIMATE DATAREADY,0,0,"Discontinued at Digi-Key","0","1","Ultimate Pro, DataReady","Discontinued at Digi-Key","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA9013781.pdf,-,PA9013781-ND,PA9013781,Greenlee Communications,KIT DATA READY PRO INTL.,0,0,"Discontinued at Digi-Key","0","1","DataReady","Discontinued at Digi-Key","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA70042.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA70042.jpg,PA70042-ND,PA70042,Greenlee Communications,DATASHARK SECURITY TOOL KIT,0,0,"Discontinued at Digi-Key","0","1","DataShark","Discontinued at Digi-Key","Audio/Video, CATV, Satellite","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/45473.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_45473.jpg,45473-ND,45473,Greenlee Communications,TELECOM FIELD TECHNICIAN KIT,0,0,"Obsolete","0","1","Cordura® Plus","Obsolete","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA9010391.pdf,-,PA9010391-ND,PA9010391,Greenlee Communications,KIT PREMISE SERVICE EU,0,0,"Discontinued at Digi-Key","0","1","Premise","Discontinued at Digi-Key","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PT-K01.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PT-K01.jpg,PT-K01-ND,PT-K01,Greenlee Communications,KNIFE SCISSORS KIT 2 PCKT POUCH,0,0,"Obsolete","0","1","-","Obsolete","Datacom, Networking, Telecom","-"
-,-,PA4906-ND,PA4906,Greenlee Communications,KIT SEALTITE-59/6 ECONOMY BOXED,0,0,"Obsolete","0","1","-","Obsolete","Audio/Video, CATV, Satellite","-"
-,-,PA4918-ND,PA4918,Greenlee Communications,KIT LAN BASED FUNDAMENTAL KIT,0,0,"Obsolete","0","1","-","Obsolete","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA75001.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA75001.jpg,PA75001-ND,PA75001,Greenlee Communications,12 PIECE SERVICE KIT,0,0,"Obsolete","0","1","-","Obsolete","PC","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA9010531.pdf,-,PA9010531-ND,PA9010531,Greenlee Communications,KIT DATA READY INTERNATIONAL,0,0,"Discontinued at Digi-Key","0","1","-","Discontinued at Digi-Key","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA901054.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA901054.jpg,PA901054-ND,PA901054,Greenlee Communications,KIT COAXREADY KIT,0,0,"Discontinued at Digi-Key","0","1","CoaxReady","Discontinued at Digi-Key","Ethernet, LAN, Video","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA4908.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA4908.jpg,PA4908-ND,PA4908,Greenlee Communications,TOOL KIT-DATACOMM PRO STARTER,0,0,"Discontinued at Digi-Key","0","1","DataComm Pro","Discontinued at Digi-Key","Datacom, Networking, Telecom","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA4941.pdf,-,PA4941-ND,PA4941,Greenlee Communications,TECHNICIANS KIT GRIPPACK SPP,0,0,"Discontinued at Digi-Key","0","1","Grippack SPP","Discontinued at Digi-Key","Electrical, Industrial","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA4942.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA4942.jpg,PA4942-ND,PA4942,Greenlee Communications,INSTALLERS KIT GRIPPACK SPP,0,0,"Discontinued at Digi-Key","0","1","Grippack SPP","Discontinued at Digi-Key","Electrical, Industrial","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA4943.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA4943.jpg,PA4943-ND,PA4943,Greenlee Communications,GRIPPACK SUREPUNCH TECH,0,0,"Discontinued at Digi-Key","0","1","Grippack","Discontinued at Digi-Key","Electrical, Industrial","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA4946.pdf,-,PA4946-ND,PA4946,Greenlee Communications,KIT PVC POUCH GRIP PACK JR,0,0,"Discontinued at Digi-Key","0","1","Grippack Jr","Discontinued at Digi-Key","Electrical, Industrial","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/PA75002.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_PA75002.jpg,PA75002-ND,PA75002,Greenlee Communications,21 PIECE SERVICE KIT,0,0,"Obsolete","0","1","-","Obsolete","PC","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0159-30.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0159-30.jpg,0159-30-ND,0159-30,Greenlee Communications,MULTI PURPOSE KIT 14 PIECE,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/45655.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_45655.jpg,45655-ND,45655,Greenlee Communications,KIT HAND TOOL,0,0,"Obsolete","0","1","Cordura® Plus","Obsolete","Fiber Optic","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09990000149_100180392DRW001B.pdf,-,09990000149-ND,09990000149,HARTING,SEK HAND TOOLS,0,0,"Obsolete","0","1","SEK","Obsolete","D-Sub, SEK Connectors","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1207394.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1207394.jpg,1207394-ND,1207394,Phoenix Contact,TOOLBOX,0,0,"Obsolete","0","1","-","Obsolete","Industrial Applications","-"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_99PS40BPV.jpg,99PS40BPV-ND,99PS40BPV,Apex Tool Group,BLLPT CPCT SET 99PS40BPV,0,0,"Obsolete","0","1","Xcelite®","Obsolete","General Purpose","11 Pieces - Blades, Case, Extension, Handle"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_99SPC.jpg,99SPC-ND,99SPC,Apex Tool Group,PC REPAIR KIT,0,0,"Obsolete","0","1","Xcelite®","Obsolete","Computer Service","12 Pieces - Blades, Extractor, Handle, Inserter, Pouch, Tweezers"
-,-,S2KS5-ND,S2KS5,Apex Tool Group,SET 2PC 170M & 378M SENS TAG,0,0,"Obsolete","0","10","Xcelite®","Obsolete","General Purpose","Cutter, Plier"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,-,TCS200ST-ND,TCS200ST,Apex Tool Group,TCS-200ST SOFT CASE WITH TOOLS,0,0,"Obsolete","0","1","Xcelite®","Obsolete","General Purpose","37 Pieces - Blades, Case, Cutter, Extension, Handle, Hemostat, Knife, Plier, Wire Stripper, Wrench"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_TKX11.jpg,TKX11-ND,TKX11,Apex Tool Group,TOOL KIT 11PC MULTI-PURPOSE PLAS,0,0,"Obsolete","0","1","Xcelite®","Obsolete","General Purpose","11 Pieces - Nut Drivers, Plier, Screwdriver, Tape Measure, Wire Stripper, Wrench"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/46601.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_46601.jpg,46601-ND,46601,Greenlee Communications,PRO COAX TOOL KIT,0,0,"Discontinued at Digi-Key","0","1","-","Discontinued at Digi-Key","Audio/Video, CATV, Satellite","Belt Clip, Cable Stripper, Crimper, Cutter, Flashlight, Multi-Tool, Pouch, Wrench"
http://greenlee.ebizcdn.com/d7f5e210cb454115a9b4b7c33a99bcc7,//media.digikey.com/Photos/Greenlee%20Communications/MFG_46003.jpg,PAL46003-ND,46003,Greenlee Communications,PRO COAX TOOL KIT-LONG,0,0,"Obsolete","0","1","-","Obsolete","Audio/Video, CATV, Satellite","Belt Clip, Cable Stripper, Crimper, Cutter, Flashlight, Multi-Tool, Pouch, Torque Wrench"
-,-,09350009915-ND,09350009915,HARTING,FIBER OPTIC ASSEMBLY TOOLING KIT,0,0,"Active","0","0","*","Active","-","-"
-,-,11-920-ND,11-920,Apex Tool Group,SET EXTEN LCK 3/8DR 4PC,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Extension Set"
-,-,12-920-ND,12-920,Apex Tool Group,SET EXTEN LCK 1/2DR 4PC,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Extension Set"
-,-,70-565-ND,70-565,Apex Tool Group,SET PNCH & CHSL 12PC,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Punch and Chisel Set"
-,-,70-568-ND,70-568,Apex Tool Group,SET PNCH & CHSL 27PC,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Punch and Chisel Set"
-,-,CMHTSAS-ND,CMHTSAS,Apex Tool Group,"ASSORTMENT,SOCKET ACCESSORY SET",0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,-,CMHTSWSIND-ND,CMHTSWSIND,Apex Tool Group,"ASSORTMENT,SOCKET WRENCH SET",0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,-,CMHTWRS-ND,CMHTWRS,Apex Tool Group,"ASSORTMENT,WRENCH SET",0,0,"Obsolete","0","1","-","Obsolete","-","-"
-,-,CTK128MP2-ND,CTK128MP2,Apex Tool Group,"MECHANICS TOOL SET,128PC",0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Mechanics Tool Sets"
-,-,CTK14ME-ND,CTK14ME,Apex Tool Group,"SET,14 PC,MECHANICS TOOLS,3/4"",M",0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Mechanics Tool Sets"
-,-,CTK14SAE-ND,CTK14SAE,Apex Tool Group,"SET,14 PC,MECHANICS TOOLS,3/4"",S",0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Mechanics Tool Sets"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Canvas%20Pouch%20Sets.pdf,//media.digikey.com/Photos/Wiha/44590.jpg,431-1002-ND,44590,Wiha,KIT TECH SCREWDRIVER/TWEEZER ESD,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Pouch, Screwdriver, Tweezers"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/ESD%20Safe%20Pliers%20and%20Cutters.pdf,//media.digikey.com/photos/Wiha/32791.jpg,32791-ND,32791,Wiha,TOOLSET PLRS/SCRWDRVR/TWZR 11PCS,0,0,"Obsolete","0","1","System 4","Obsolete","General Purpose","Case, Cutter, Plier, Screwdriver, Tweezers"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20High%20Leverage%20Pliers.pdf,-,32391-ND,32391,Wiha,TOOLS PROTURN INSUL 4PC W/POUCH,0,0,"Obsolete","0","1","Proturn®","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Proturn%20Insulated%20Tool%20Sets%20p94.pdf,-,32392-ND,32392,Wiha,TOOLS TEST PROTURN INSUL 7PC SET,0,0,"Obsolete","0","1","Proturn®","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20High%20Leverage%20Pliers.pdf,-,32395-ND,32395,Wiha,TOOLS PROTURN INSUL 8PC W/POUCH,0,0,"Obsolete","0","1","Proturn®","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Proturn%20Insulated%20Tool%20Sets%20p94.pdf,-,32396-ND,32396,Wiha,TOOLS PROTURN INSUL 13PC W/BOX,0,0,"Obsolete","0","1","Proturn®","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p122.pdf,//media.digikey.com/Photos/Wiha/MFG_32698.jpg,32698-ND,32698,Wiha,PLIERS & CUTTERS 3PC VINYL GRIP,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Pliers%20&%20Cutters%20Sets.pdf,-,32881-ND,32881,Wiha,PLIER/CUTTER INSUL 2PC LINEMAN,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","Cutter, Plier"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Pliers%20&%20Cutters%20Sets.pdf,-,32885-ND,32885,Wiha,PLIER/CUTTER INSULATED 2PIECE,0,0,"Obsolete","0","1","-","Obsolete","Industrial Applications","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Pliers%20&%20Cutters%20Sets.pdf,-,32887-ND,32887,Wiha,CUTTERS INSULATED 3PC 6.3/8/6.7"",0,0,"Obsolete","0","1","-","Obsolete","Industrial Applications","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Pliers%20-%20Comfort%20Grip%20Handle.pdf,-,32898-ND,32898,Wiha,TOOL COMBE INSULATED 61PC W/GRIP,0,0,"Obsolete","0","1","-","Obsolete","Electrical","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/ComfortGrip%20Pliers%20&%20Cutters%20Set.pdf,-,32990-ND,32990,Wiha,SOFTGRIP 4PC SET IN ZIPPER CASE,0,0,"Obsolete","0","1","-","Obsolete","Electrical","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/ComfortGrip%20Pliers%20&%20Cutters%20Set.pdf,-,32991-ND,32991,Wiha,TOOL TRAVEL SOFTGRIP 18PC W/CASE,0,0,"Obsolete","0","1","-","Obsolete","General Purpose","-"
