Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency - Center","Bandwidth","Insertion Loss","Ratings","Applications","Mounting Type","Package / Case","Height (Max)","Size / Dimension"
-,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3689-1-ND,B39162B3521U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ 6SMD,2170,0,"1.98000","0","1","Cut Tape (CT)","-","Active","1.575GHz","2.4MHz","3.2dB","AEC-Q200","GPS","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
-,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3689-6-ND,B39162B3521U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ 6SMD,2170,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.575GHz","2.4MHz","3.2dB","AEC-Q200","GPS","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39431B3736H110.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3693-2-ND,B39431B3736H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 6SMD,0,0,"0.83083","0","9000","Tape & Reel (TR)","-","Active","433.92MHz","140kHz","2.2dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.039"" (1.00mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39431B3736H110.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3693-1-ND,B39431B3736H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 6SMD,2075,0,"1.98000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","433.92MHz","140kHz","2.2dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.039"" (1.00mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39431B3736H110.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3693-6-ND,B39431B3736H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 6SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","433.92MHz","140kHz","2.2dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.039"" (1.00mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4353.pdf,-,B39162B4353P810TR-ND,B39162B4353P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 CU AE,0,0,"0.83083","0","5000","Tape & Reel (TR)","B4353","Active","1.582GHz","46.61MHz","1.4dB","AEC-Q200","GPS","Surface Mount","5-SMD, No Lead","0.018"" (0.45mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4353.pdf,-,B39162B4353P810CT-ND,B39162B4353P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 CU AE,2028,0,"1.98000","0","1","Cut Tape (CT)","B4353","Active","1.582GHz","46.61MHz","1.4dB","AEC-Q200","GPS","Surface Mount","5-SMD, No Lead","0.018"" (0.45mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4353.pdf,-,B39162B4353P810DKR-ND,B39162B4353P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 CU AE,2028,0,"Digi-Reel","0","1","Digi-Reel®","B4353","Active","1.582GHz","46.61MHz","1.4dB","AEC-Q200","GPS","Surface Mount","5-SMD, No Lead","0.018"" (0.45mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
http://www.ecsxtal.com/store/pdf/ecs_dsf400.0A-51.pdf,//media.digikey.com/photos/ECS%20Photos/ECS-DSF400.0A-51-TR.jpg,XC994TR-ND,ECS-DSF400.0A-51-TR,ECS Inc.,FILTER SAW 400MHZ 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","400MHz","-","6dB","-","Cellular, GSM","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
http://www.ecsxtal.com/store/pdf/ecs_dsf400.0A-51.pdf,//media.digikey.com/photos/ECS%20Photos/ECS-DSF400.0A-51-TR.jpg,XC994CT-ND,ECS-DSF400.0A-51-TR,ECS Inc.,FILTER SAW 400MHZ 8SMD,241,0,"1.98000","0","1","Cut Tape (CT)","-","Obsolete","400MHz","-","6dB","-","Cellular, GSM","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
http://www.ecsxtal.com/store/pdf/ecs_dsf400.0A-51.pdf,//media.digikey.com/photos/ECS%20Photos/ECS-DSF400.0A-51-TR.jpg,XC994DKR-ND,ECS-DSF400.0A-51-TR,ECS Inc.,FILTER SAW 400MHZ 8SMD,241,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","400MHz","-","6dB","-","Cellular, GSM","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS869.0W01-TS4.pdf,//media.digikey.com/Renders/Abracon%20Renders/Abracon-3x3-filter.jpg,535-14427-2-ND,AFS869.0W01-TS4 (3K/REEL),Abracon LLC,FILTER SAW 869MHZ SMD,0,0,"0.88500","0","3000","Tape & Reel (TR)","-","Active","869MHz","8MHz","4.5dB","-","Wireless Audio","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS869.0W01-TS4.pdf,//media.digikey.com/Renders/Abracon%20Renders/Abracon-3x3-filter.jpg,535-14427-1-ND,AFS869.0W01-TS4 (3K/REEL),Abracon LLC,FILTER SAW 869MHZ SMD,2975,0,"2.01000","0","1","Cut Tape (CT)","-","Active","869MHz","8MHz","4.5dB","-","Wireless Audio","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS869.0W01-TS4.pdf,//media.digikey.com/Renders/Abracon%20Renders/Abracon-3x3-filter.jpg,535-14427-6-ND,AFS869.0W01-TS4 (3K/REEL),Abracon LLC,FILTER SAW 869MHZ SMD,2975,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","869MHz","8MHz","4.5dB","-","Wireless Audio","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3718.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3690-2-ND,B39921B3718U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 916MHZ 6SMD,0,0,"0.87237","0","9000","Tape & Reel (TR)","-","Active","916MHz","-","2.4dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3718.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3690-1-ND,B39921B3718U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 916MHZ 6SMD,8837,0,"2.08000","0","1","Cut Tape (CT)","-","Active","916MHz","-","2.4dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3718.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3690-6-ND,B39921B3718U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 916MHZ 6SMD,8837,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","916MHz","-","2.4dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39871B3715U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-2361-2-ND,B39871B3715U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 869MHZ 6SMD,0,0,"0.87237","0","9000","Tape & Reel (TR)","-","Active","869MHz","2MHz","2.4dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39871B3715U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-2361-1-ND,B39871B3715U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 869MHZ 6SMD,5603,0,"2.08000","0","1","Cut Tape (CT)","-","Active","869MHz","2MHz","2.4dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39871B3715U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-2361-6-ND,B39871B3715U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 869MHZ 6SMD,5603,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","869MHz","2MHz","2.4dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39871B3716U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-2362-2-ND,B39871B3716U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 869MHZ 6SMD,0,0,"0.87237","0","9000","Tape & Reel (TR)","-","Active","869MHz","-","2.5dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39871B3716U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-2362-1-ND,B39871B3716U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 869MHZ 6SMD,4269,0,"2.08000","0","1","Cut Tape (CT)","-","Active","869MHz","-","2.5dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3742.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3923-2-ND,B39401B3742H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 400MHZ 6SMD,0,0,"0.87237","0","9000","Tape & Reel (TR)","-","Active","400MHz","250kHz","2.3dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.039"" (1.00mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3742.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3923-1-ND,B39401B3742H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 400MHZ 6SMD,4231,0,"2.08000","0","1","Cut Tape (CT)","-","Active","400MHz","250kHz","2.3dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.039"" (1.00mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3742.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3923-6-ND,B39401B3742H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 400MHZ 6SMD,4231,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","400MHz","250kHz","2.3dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.039"" (1.00mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS1575.42S4.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%204.jpg,535-9239-2-ND,AFS1575.42S4-T,Abracon LLC,FILTER SAW 1.575GHZ 6SMD,1000,0,"1.04000","0","1000","Tape & Reel (TR)","-","Active","1.575GHz","2.4MHz","1.5dB","-","GPS","Surface Mount","6-SMD, No Lead","0.050"" (1.28mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS1575.42S4.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%204.jpg,535-9239-1-ND,AFS1575.42S4-T,Abracon LLC,FILTER SAW 1.575GHZ 6SMD,1692,0,"2.22000","0","1","Cut Tape (CT)","-","Active","1.575GHz","2.4MHz","1.5dB","-","GPS","Surface Mount","6-SMD, No Lead","0.050"" (1.28mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS1575.42S4.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%204.jpg,535-9239-6-ND,AFS1575.42S4-T,Abracon LLC,FILTER SAW 1.575GHZ 6SMD,1692,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.575GHz","2.4MHz","1.5dB","-","GPS","Surface Mount","6-SMD, No Lead","0.050"" (1.28mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3441.pdf,-,B39871B3441U410TR-ND,B39871B3441U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),RF DCC6C,0,0,"1.02388","0","9000","Tape & Reel (TR)","B3441","Active","-","3MHz","3.4dB","AEC-Q200","ISM","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3441.pdf,-,B39871B3441U410CT-ND,B39871B3441U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),RF DCC6C,8992,0,"2.44000","0","1","Cut Tape (CT)","B3441","Active","-","3MHz","3.4dB","AEC-Q200","ISM","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3441.pdf,-,B39871B3441U410DKR-ND,B39871B3441U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),RF DCC6C,8992,0,"Digi-Reel","0","1","Digi-Reel®","B3441","Active","-","3MHz","3.4dB","AEC-Q200","ISM","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/PDF/Data%20Sheets/AVX%20PDFs/Digi-Key%20SF16-0908M4UU01.pdf,//media.digikey.com/Renders/AVX%20Renders/SAW%20SF%20Series.jpg,478-6490-2-ND,SF16-0908M4UU01,Kyocera International Inc. Electronic Components,FILTER SAW 908.42MHZ 4SMD,0,0,"1.08750","0","3000","Tape & Reel (TR)","SF, Kyocera","Active","908.42MHz","19MHz","2.3dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.028"" (0.70mm)","0.063"" L x 0.055"" W (1.60mm x 1.40mm)"
//media.digikey.com/PDF/Data%20Sheets/AVX%20PDFs/Digi-Key%20SF16-0908M4UU01.pdf,//media.digikey.com/Renders/AVX%20Renders/SAW%20SF%20Series.jpg,478-6490-1-ND,SF16-0908M4UU01,Kyocera International Inc. Electronic Components,FILTER SAW 908.42MHZ 4SMD,4594,0,"2.47000","0","1","Cut Tape (CT)","SF, Kyocera","Active","908.42MHz","19MHz","2.3dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.028"" (0.70mm)","0.063"" L x 0.055"" W (1.60mm x 1.40mm)"
//media.digikey.com/PDF/Data%20Sheets/AVX%20PDFs/Digi-Key%20SF16-0908M4UU01.pdf,//media.digikey.com/Renders/AVX%20Renders/SAW%20SF%20Series.jpg,478-6490-6-ND,SF16-0908M4UU01,Kyocera International Inc. Electronic Components,FILTER SAW 908.42MHZ 4SMD,4594,0,"Digi-Reel","0","1","Digi-Reel®","SF, Kyocera","Active","908.42MHz","19MHz","2.3dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.028"" (0.70mm)","0.063"" L x 0.055"" W (1.60mm x 1.40mm)"
//media.digikey.com/PDF/Data%20Sheets/AVX%20PDFs/Digi-Key%20SF16-0953M4UU01.pdf,//media.digikey.com/Renders/AVX%20Renders/SF16-0953M4UU01.jpg,478-6489-2-ND,SF16-0953M4UU01,Kyocera International Inc. Electronic Components,FILTER SAW 953MHZ 4SMD,0,0,"1.08750","0","3000","Tape & Reel (TR)","SF, Kyocera","Active","953MHz","6MHz","2.5dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.028"" (0.70mm)","0.063"" L x 0.055"" W (1.60mm x 1.40mm)"
//media.digikey.com/PDF/Data%20Sheets/AVX%20PDFs/Digi-Key%20SF16-0953M4UU01.pdf,//media.digikey.com/Renders/AVX%20Renders/SF16-0953M4UU01.jpg,478-6489-1-ND,SF16-0953M4UU01,Kyocera International Inc. Electronic Components,FILTER SAW 953MHZ 4SMD,2089,0,"2.47000","0","1","Cut Tape (CT)","SF, Kyocera","Active","953MHz","6MHz","2.5dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.028"" (0.70mm)","0.063"" L x 0.055"" W (1.60mm x 1.40mm)"
//media.digikey.com/PDF/Data%20Sheets/AVX%20PDFs/Digi-Key%20SF16-0953M4UU01.pdf,//media.digikey.com/Renders/AVX%20Renders/SF16-0953M4UU01.jpg,478-6489-6-ND,SF16-0953M4UU01,Kyocera International Inc. Electronic Components,FILTER SAW 953MHZ 4SMD,2089,0,"Digi-Reel","0","1","Digi-Reel®","SF, Kyocera","Active","953MHz","6MHz","2.5dB","-","General Purpose","Surface Mount","4-SMD, No Lead","0.028"" (0.70mm)","0.063"" L x 0.055"" W (1.60mm x 1.40mm)"
https://en.rf360jv.com/inf/40/ds/is/B8666.pdf,-,B39162B8666L210TR-ND,B39162B8666L210,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 DPLX GT,0,0,"1.07250","0","5000","Tape & Reel (TR)","B8666","Active","2.15GHz","46.84MHz","1.5dB","-","GPS","Surface Mount","10-SMD, No Lead","0.024"" (0.60mm)","0.067"" L x 0.051"" W (1.70mm x 1.30mm)"
https://en.rf360jv.com/inf/40/ds/is/B8666.pdf,-,B39162B8666L210CT-ND,B39162B8666L210,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 DPLX GT,4979,0,"2.56000","0","1","Cut Tape (CT)","B8666","Active","2.15GHz","46.84MHz","1.5dB","-","GPS","Surface Mount","10-SMD, No Lead","0.024"" (0.60mm)","0.067"" L x 0.051"" W (1.70mm x 1.30mm)"
https://en.rf360jv.com/inf/40/ds/is/B8666.pdf,-,B39162B8666L210DKR-ND,B39162B8666L210,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 DPLX GT,4979,0,"Digi-Reel","0","1","Digi-Reel®","B8666","Active","2.15GHz","46.84MHz","1.5dB","-","GPS","Surface Mount","10-SMD, No Lead","0.024"" (0.60mm)","0.067"" L x 0.051"" W (1.70mm x 1.30mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS915.0w03-TS3.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AFS915.jpg,535-13484-2-ND,AFS915.0W03-TS3,Abracon LLC,FILTER SAW 418MHZ 6SMD,1000,0,"1.24480","0","1000","Tape & Reel (TR)","-","Active","915MHz","26MHz","3.3dB","-","Cellular, CDMA","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS915.0w03-TS3.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AFS915.jpg,535-13484-1-ND,AFS915.0W03-TS3,Abracon LLC,FILTER SAW 418MHZ 6SMD,1498,0,"2.65000","0","1","Cut Tape (CT)","-","Active","915MHz","26MHz","3.3dB","-","Cellular, CDMA","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://abracon.com/Filters/SAW%20FILTERS/AFS915.0w03-TS3.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_AFS915.jpg,535-13484-6-ND,AFS915.0W03-TS3,Abracon LLC,FILTER SAW 915MHZ 6SMD,1498,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","915MHz","26MHz","3.3dB","-","Cellular, CDMA","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3768.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-2356-2-ND,B39311B3768Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 313.85MHZ 8SMD,0,0,"1.17600","0","3000","Tape & Reel (TR)","-","Active","313.85MHz","100kHz","1.9dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3768.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-2356-1-ND,B39311B3768Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 313.85MHZ 8SMD,2923,0,"2.67000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","313.85MHz","100kHz","1.9dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3770.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-3742-2-ND,B39431B3770Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 426.075MHZ 8SMD,0,0,"1.17600","0","3000","Tape & Reel (TR)","-","Active","426.075MHz","120kHz","1.9dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3770.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-3742-1-ND,B39431B3770Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 426.075MHZ 8SMD,2703,0,"2.67000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","426.075MHz","120kHz","1.9dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39431B3771Z810.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-3743-2-ND,B39431B3771Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 434.42MHZ 8SMD,0,0,"1.17600","0","3000","Tape & Reel (TR)","-","Active","434.42MHz","120kHz","1.9dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39431B3771Z810.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-3743-1-ND,B39431B3771Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 434.42MHZ 8SMD,2641,0,"2.67000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","434.42MHz","120kHz","1.9dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39431B3580Z810.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-2334-2-ND,B39431B3580Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 8SMD,0,0,"1.17600","0","3000","Tape & Reel (TR)","-","Active","433.92MHz","-","2.8dB","-","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39431B3580Z810.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-2334-1-ND,B39431B3580Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 8SMD,1644,0,"2.67000","0","1","Cut Tape (CT)","-","Active","433.92MHz","-","2.8dB","-","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39431B3580Z810.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-2334-6-ND,B39431B3580Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 8SMD,1644,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","433.92MHz","-","2.8dB","-","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3760.pdf,//media.digikey.com/Photos/Epcos%20Photos/QCC8D.jpg,495-1672-2-ND,B39431B3760Z810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 8SMD,0,0,"1.23480","0","3000","Tape & Reel (TR)","-","Active","433.92MHz","360kHz","1.9dB","AEC-Q200","Remote Control","Surface Mount","8-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
