Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Function","Voltage - Supply","Trip Range","Delay Time","Mounting Type","Termination Style","Features","Operating Temperature"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_703_datasheet.pdf,-,SE-703-0D-02-ND,SE-703-0D-02,Littelfuse Inc.,MONITOR EARTH LEAKAGE,0,0,"996.79000","0","1","SE-703","Active","Ground Fault","12/24VDC","25mA ~ 0.5A","0 ~ 0.5s","Chassis Mount, DIN Rail","Screw Terminal","CT Loop Monitoring, Harmonic Filtering, Manual Reset, Test Button","-"
-,-,WD81OU-002-ND,WD81OU-002,"TE Connectivity Aerospace, Defense and Marine","WD81OU-002=RELAY, OVR/UNDR FRE",0,0,"999.19000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-125DC-ND,WUV-125DC,"TE Connectivity Aerospace, Defense and Marine",WUV-125DC=WILMAR UNDERVOLTAGE,0,0,"1002.53800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-240DC-ND,WUV-240DC,"TE Connectivity Aerospace, Defense and Marine",WUV-240DC=UNDERVOLTAGE RELAY -,0,0,"1002.53800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-560DC-ND,WUV-560DC,"TE Connectivity Aerospace, Defense and Marine",WUV-560DC=WILMAR UNDERVOLTAGE,0,0,"1002.53800","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUVT&DocType=CS&DocLang=English,-,WOUVT3-120AC-A-ND,WOUVT3-120AC-A,"TE Connectivity Aerospace, Defense and Marine",WOUVT3-120AC-A=WILMAR OVER/UND,0,0,"1007.88400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,8-1618103-8-ND,8-1618103-8,"TE Connectivity Aerospace, Defense and Marine",WCT1-26DC-1=WILMAR OVERCURRENT,0,0,"1008.53200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,9-1618103-0-ND,9-1618103-0,"TE Connectivity Aerospace, Defense and Marine",WCT1-26DC-1A=OVERCURRENT RELAY,0,0,"1008.53200","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SD-255-6X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6-1618071-7.jpg,A107266-ND,6-1618071-7,"TE Connectivity Aerospace, Defense and Marine",255-6X=WILMAR OVER/UNDERVOLTAG,0,0,"1010.08400","0","5","250","Active","Overvoltage, Undervoltage","460VAC","345 ~ 575VAC","-","Chassis Mount","Stud","-","-40°C ~ 85°C"
-,-,8-1618103-9-ND,8-1618103-9,"TE Connectivity Aerospace, Defense and Marine",WCT1-26DC-10=WILMAR OVERCURREN,0,0,"1020.89800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOVT3-200-ND,WOVT3-200,"TE Connectivity Aerospace, Defense and Marine",WOVT3-200=WILMAR OVERVOLTAGE R,0,0,"1021.68000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,4-1618071-9-ND,4-1618071-9,"TE Connectivity Aerospace, Defense and Marine",252DC-1X=WILMAR OVER/UNDERVOLT,0,0,"1030.29400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOUF-12-400-T-ND,WOUF-12-400-T,"TE Connectivity Aerospace, Defense and Marine","WOUF-12-400-T=RELAY, O/U FREQ",0,0,"1032.25000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-1-480-ND,WOV-1-480,"TE Connectivity Aerospace, Defense and Marine",WOV-1-480=WILMAR OVERVOLTAGE 4,0,0,"1036.00400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,2-1618393-3-ND,2-1618393-3,"TE Connectivity Aerospace, Defense and Marine","WCT1-120AC-5B=RELAY, OVERCURRENT",0,0,"1040.17600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618083-2-ND,1618083-2,"TE Connectivity Aerospace, Defense and Marine",410DC-1X=WILMAR UNDERVOLTAGE,0,0,"1043.45600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618083-4-ND,1618083-4,"TE Connectivity Aerospace, Defense and Marine",410DC-HX=WILMAR UNDERVOLTAGE R,0,0,"1043.45600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUF-46-5060-ND,WUF-46-5060,"TE Connectivity Aerospace, Defense and Marine",WUF-46-5060=WILMAR UNDERFREQUE,0,0,"1050.27400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUF-46-4050-ND,WUF-46-4050,"TE Connectivity Aerospace, Defense and Marine",WUF-46-4050=WILMAR UNDERFREQUE,0,0,"1050.27400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-200-ND,WUVT1-200,"TE Connectivity Aerospace, Defense and Marine","WUVT1-200=RELAY, UNDERVOLTAGE",0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-220-ND,WUVT1-220,"TE Connectivity Aerospace, Defense and Marine","WUVT1-220=RELAY, UNDERVOLTAGE",0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-400-ND,WUVT1-400,"TE Connectivity Aerospace, Defense and Marine","WUVT1-400=RELAY, UNDERVOLTAGE",0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-416-ND,WUVT1-416,"TE Connectivity Aerospace, Defense and Marine","WUVT1-416=RELAY, UNDERVOLTAGE",0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-440-ND,WUVT1-440,"TE Connectivity Aerospace, Defense and Marine","WUVT1-440=RELAY, UNDERVOLTAGE",0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-460-ND,WUVT1-460,"TE Connectivity Aerospace, Defense and Marine","WUVT1-460=RELAY, UNDERVOLTAGE",0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-480-ND,WUVT1-480,"TE Connectivity Aerospace, Defense and Marine","WUVT1-480=RELAY, UNDERVOLTAGE",0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-525-ND,WUVT1-525,"TE Connectivity Aerospace, Defense and Marine","WUVT1-525=RELAY, UNDERVOLTAGE",0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-575-ND,WUVT1-575,"TE Connectivity Aerospace, Defense and Marine","WUVT1-575=RELAY, UNDERVOLTAGE",0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-208-ND,WUVT1-208,"TE Connectivity Aerospace, Defense and Marine",WUVT1-208=WILMAR UNDERVOLTAGE,0,0,"1052.32600","0","5","Wilmar","Active","Undervoltage","208 ~ 480VAC","-","0.5 ~ 20s","Chassis Mount","Screw Terminal","-","-40°C ~ 70°C"
-,-,WUVT1-230-ND,WUVT1-230,"TE Connectivity Aerospace, Defense and Marine",WUVT1-230=WILMAR UNDERVOLTAGE,0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT1-380-ND,WUVT1-380,"TE Connectivity Aerospace, Defense and Marine",WUVT1-380=WILMAR UNDERVOLTAGE,0,0,"1052.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOVT3-575-ND,WOVT3-575,"TE Connectivity Aerospace, Defense and Marine",WOVT3-575=WILMAR OVERVOLTAGE 5,0,0,"1052.65000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,6-1618108-6-ND,6-1618108-6,"TE Connectivity Aerospace, Defense and Marine",WOVT3-480-P=WILMAR OVERVOLTAGE,0,0,"1054.70200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,9-1618103-1-ND,9-1618103-1,"TE Connectivity Aerospace, Defense and Marine",WCT1-26DC-5=WILMAR OVERCURRENT,0,0,"1055.25400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,9-1618103-2-ND,9-1618103-2,"TE Connectivity Aerospace, Defense and Marine",WCT1-26DC-5-A=WILMAR OVERCURRE,0,0,"1055.25400","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUVT&DocType=CS&DocLang=English,-,8-1618107-1-ND,8-1618107-1,"TE Connectivity Aerospace, Defense and Marine",WOUVT-3-200AC=WILMAR OVER/UNDE,0,0,"1055.80800","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUVT&DocType=CS&DocLang=English,-,8-1618107-6-ND,8-1618107-6,"TE Connectivity Aerospace, Defense and Marine",WOUVT-3-240AC=WILMAR OVER/UNDE,0,0,"1055.80800","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUVT&DocType=CS&DocLang=English,-,8-1618107-9-ND,8-1618107-9,"TE Connectivity Aerospace, Defense and Marine",WOUVT-3-380AC=WILMAR OVER/UNDE,0,0,"1055.80800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOVT1-208-ND,WOVT1-208,"TE Connectivity Aerospace, Defense and Marine",WOVT1-208=WILMAR OVERVOLTAGE 2,0,0,"1062.53200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOVT1-240-ND,WOVT1-240,"TE Connectivity Aerospace, Defense and Marine",WOVT1-240=WILMAR OVERVOLTAGE R,0,0,"1062.53200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOVT1-380-ND,WOVT1-380,"TE Connectivity Aerospace, Defense and Marine",WOVT1-380=WILMAR OVERVOLTAGE,0,0,"1062.53200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOVT3-240-ND,WOVT3-240,"TE Connectivity Aerospace, Defense and Marine",WOVT3-240=WILMAR OVERVOLTAGE 3,0,0,"1062.53200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,3-1618393-5-ND,3-1618393-5,"TE Connectivity Aerospace, Defense and Marine","WUVT1-208-P=RELAY, UNDERVOLTAGE",0,0,"1062.54400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,9-1618112-9-ND,9-1618112-9,"TE Connectivity Aerospace, Defense and Marine",WUVT1-460AC=WILMAR UNDERVOLTAG,0,0,"1062.54400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,6-1618071-6-ND,6-1618071-6,"TE Connectivity Aerospace, Defense and Marine",255-4X=WILMAR OVER/UNDERVOLTAG,0,0,"1064.00200","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_701_datasheet.pdf,-,SE-701-0T-ND,SE-701-0T,Littelfuse Inc.,GROUND FAULT RELAY 32-70 VDC SUP,0,0,"1066.28000","0","1","POWR-GARD®","Active","-","-","-","-","-","-","-","-"
-,-,7-1618103-5-ND,7-1618103-5,"TE Connectivity Aerospace, Defense and Marine",WCT1-120AC-1=WILMAR OVERCURREN,0,0,"1066.75600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618104-8-ND,1618104-8,"TE Connectivity Aerospace, Defense and Marine",WCT3-125DC-5H=WILMAR OVERCURRE,0,0,"1066.85200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,3-1618060-0-ND,3-1618060-0,"TE Connectivity Aerospace, Defense and Marine",1100X=WILMAR OVERCURRENT RELAY,0,0,"1068.25600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618078-1-ND,1618078-1,"TE Connectivity Aerospace, Defense and Marine",340DC-HX=WILMAR DC OVERVOLTGE,0,0,"1068.67400","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_se_701_datasheet.pdf,-,SE-701-0D-CC-ND,SE-701-0D-CC,Littelfuse Inc.,SE-701-0D WITH CONFORMAL COATING,0,0,"1069.09000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618112-4-ND,1-1618112-4,"TE Connectivity Aerospace, Defense and Marine",WUF-23-5060-T=WILMAR UNDERFREQ,0,0,"1069.72600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618112-6-ND,1-1618112-6,"TE Connectivity Aerospace, Defense and Marine",WUF-38-4050-T=WILMAR UNDERFREQ,0,0,"1069.72600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618112-8-ND,1-1618112-8,"TE Connectivity Aerospace, Defense and Marine",WUF-38-5060-T=WILMAR UNDERFREQ,0,0,"1069.72600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,2-1618112-1-ND,2-1618112-1,"TE Connectivity Aerospace, Defense and Marine",WUF-46-5060-T=WILMAR UNDERFREQ,0,0,"1069.72600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,5-1618071-9-ND,5-1618071-9,"TE Connectivity Aerospace, Defense and Marine",253X=WILMAR OVER/UNDERVOLTAGE,0,0,"1071.72400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-125DC-H-ND,WUV-125DC-H,"TE Connectivity Aerospace, Defense and Marine",WUV-125DC-H=WILMAR UNDRVOLTAGE,0,0,"1072.00800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,5-1618112-7-ND,5-1618112-7,"TE Connectivity Aerospace, Defense and Marine",WUV-250DC-1=WILMAR UNDERVOLTAG,0,0,"1072.00800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,7-1618382-8-ND,7-1618382-8,"TE Connectivity Aerospace, Defense and Marine","WUV-250DC-H=RELAY, UNDERVOLTAGE",0,0,"1072.00800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,410DCX-ND,410DCX,"TE Connectivity Aerospace, Defense and Marine",410DCX=WILMAR UNDERVOLTAGE REL,0,0,"1074.76200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618083-8-ND,1618083-8,"TE Connectivity Aerospace, Defense and Marine",410DCX-B=WILMAR UNDERVOLTAGE R,0,0,"1074.76200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,411DCX-ND,411DCX,"TE Connectivity Aerospace, Defense and Marine",411DCX=WILMAR UNDERVOLTAGE 12V,0,0,"1074.76200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,440DC-HX-ND,440DC-HX,"TE Connectivity Aerospace, Defense and Marine",440DC-HX=WILMAR UNDERVOLTAGE,0,0,"1074.76200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,20-040X-ND,20-040X,"TE Connectivity Aerospace, Defense and Marine",20-040X=WILMAR FREQUENCY RELAY,0,0,"1076.47600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,20-050X-ND,20-050X,"TE Connectivity Aerospace, Defense and Marine",20-050X=WILMAR FREQUENCY RELAY,0,0,"1076.47600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,20-060X-ND,20-060X,"TE Connectivity Aerospace, Defense and Marine",20-060X=WILMAR FREQUENCY RELAY,0,0,"1076.47600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,3-1618067-0-ND,3-1618067-0,"TE Connectivity Aerospace, Defense and Marine",20-400X=WILMAR FREQUENCY 400-4,0,0,"1076.47600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,9-1618103-5-ND,9-1618103-5,"TE Connectivity Aerospace, Defense and Marine",WCT1-460AC-5=WILMAR OVERCURREN,0,0,"1077.11200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1810DDBX-ND,1810DDBX,"TE Connectivity Aerospace, Defense and Marine",1810DDBX=WILMAR PARALLELING RE,0,0,"1078.55600","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/protection-relays/brochures/littelfuse_protectionrelays_arc_flash_relay_brochure.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_AF0100-Series.jpg,AF0100-10-CC-ND,AF0100-10-CC,Littelfuse Inc.,ARC-FLASH RELAY 24V W/CONFORMAL,0,0,"1080.73000","0","1","AF0100","Active","Arc-Flash","24 ~ 48VDC","10 ~ 25 klux","-","Chassis Mount, DIN Rail","Screw Terminal","-","-40°C ~ 70°C"
-,-,250X-ND,250X,"TE Connectivity Aerospace, Defense and Marine",250X=WILMAR OVER/UNDERVOLTAGE,0,0,"1081.14800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,250-6X-ND,250-6X,"TE Connectivity Aerospace, Defense and Marine",250-6X=WILMAR OVER/UNDERVOLTAG,0,0,"1081.14800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,250-7X-ND,250-7X,"TE Connectivity Aerospace, Defense and Marine",250-7X=WILMAR OVER/UNDERVOLTAG,0,0,"1081.14800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUV-120DC-H-ND,WUV-120DC-H,"TE Connectivity Aerospace, Defense and Marine",WUV-120DC-H=WILMAR UNDERVOLTAG,0,0,"1082.41600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOV-3-440-ND,WOV-3-440,"TE Connectivity Aerospace, Defense and Marine",WOV-3-440=WILMAR OVERVOLTAGE 4,0,0,"1082.56600","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical%20resources/documents/data%20sheets/littelfuse_protectionrelays_pgr_4700_datasheet.pdf,-,PGR-4700-120-ND,PGR-4700-120,Littelfuse Inc.,SENS GRND FAULT RELAY 120V SUP,0,0,"1084.17000","0","1","POWR-GARD®","Active","-","-","-","-","-","-","-","-"
-,-,WUVT3-220-ND,WUVT3-220,"TE Connectivity Aerospace, Defense and Marine",WUVT3-220=WILMAR UNDERVOLTAGE,0,0,"1084.24000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT3-230-ND,WUVT3-230,"TE Connectivity Aerospace, Defense and Marine",WUVT3-230=WILMAR TIME DELAY --,0,0,"1084.24000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT3-240-ND,WUVT3-240,"TE Connectivity Aerospace, Defense and Marine",WUVT3-240=WILMAR UNDERVOLTAGE,0,0,"1084.24000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,20-050-2X-ND,20-050-2X,"TE Connectivity Aerospace, Defense and Marine",20-050-2X=WILMAR OVER/UNDER,0,0,"1084.45600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,20-050-21X-ND,20-050-21X,"TE Connectivity Aerospace, Defense and Marine",20-050-21X=WILMAR FREQUENCY RE,0,0,"1084.45600","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUV_DC&DocType=CS&DocLang=English,-,WOUV-125DC-ND,WOUV-125DC,"TE Connectivity Aerospace, Defense and Marine",WOUV-125DC=RELAY=OVER/UNDERVOTAG,0,0,"1084.52200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618098-1-ND,1618098-1,"TE Connectivity Aerospace, Defense and Marine",930-1X=WILMAR PHASE SEQUENCE,0,0,"1084.73800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618065-3-ND,1618065-3,"TE Connectivity Aerospace, Defense and Marine",1810DB-4X=WILMAR PARALLELING R,0,0,"1085.27800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,4-1618112-1-ND,4-1618112-1,"TE Connectivity Aerospace, Defense and Marine",WUV-125DC-BH=WILMAR UNDERVOLTA,0,0,"1085.91400","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUVT&DocType=CS&DocLang=English,-,6-1618107-8-ND,6-1618107-8,"TE Connectivity Aerospace, Defense and Marine",WOUVT-1-208AC=WILMAR OVER/UNDE,0,0,"1086.15600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUVT3-120-S-ND,WUVT3-120-S,"TE Connectivity Aerospace, Defense and Marine","WUVT3-120-S=RELAY, UNDERVOLTAGE",0,0,"1086.37200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618084-2-ND,1618084-2,"TE Connectivity Aerospace, Defense and Marine",420DC-12X=WILMAR UNDERVOLTAGE,0,0,"1087.48000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,420DC-4X-ND,420DC-4X,"TE Connectivity Aerospace, Defense and Marine",420DC-4X=WILMAR UNDERVOLTAGE R,0,0,"1087.48000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618084-5-ND,1618084-5,"TE Connectivity Aerospace, Defense and Marine",420DC-8X=WILMAR UNDERVOLTAGE 3,0,0,"1087.48000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618084-6-ND,1618084-6,"TE Connectivity Aerospace, Defense and Marine",420DC-TDX=WILMAR UNDERVOLTAGE,0,0,"1087.48000","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOF-23-6070-ND,WOF-23-6070,"TE Connectivity Aerospace, Defense and Marine",WOF-23-6070=WILMAR OVERFREQUEN,0,0,"1092.28600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOF-12-4045-ND,WOF-12-4045,"TE Connectivity Aerospace, Defense and Marine",WOF-12-4045=WILMAR OVER FREQUE,0,0,"1092.28600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOF-12-6070-ND,WOF-12-6070,"TE Connectivity Aerospace, Defense and Marine",WOF-12-6070=WILMAR OVERFREQUEN,0,0,"1092.28600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WUF-12-3540-ND,WUF-12-3540,"TE Connectivity Aerospace, Defense and Marine",WUF-12-3540=WILMAR UNDERFREQUE,0,0,"1092.28600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618071-7-ND,1618071-7,"TE Connectivity Aerospace, Defense and Marine",250-31X=WILMAR OVER/UNDERVOLTA,0,0,"1094.06800","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUVT&DocType=CS&DocLang=English,-,9-1618107-0-ND,9-1618107-0,"TE Connectivity Aerospace, Defense and Marine",WOUVT-3-416AC=WILMAR OVER/UNDE,0,0,"1098.03600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOUF-12-60-ND,WOUF-12-60,"TE Connectivity Aerospace, Defense and Marine",WOUF-12-60=WILMAR OVER/UNDERF,0,0,"1099.14400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618103-6-ND,1618103-6,"TE Connectivity Aerospace, Defense and Marine",WC1-230AC-5=WILMAR OVERCURRENT,0,0,"1099.19800","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618105-1-ND,1-1618105-1,"TE Connectivity Aerospace, Defense and Marine",WGD-125DC-5K=WILMAR DC GROUND,0,0,"1099.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618105-2-ND,1-1618105-2,"TE Connectivity Aerospace, Defense and Marine",WGD-12DC-5K=WILMAR DC GROUND D,0,0,"1099.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WGD-24DC-40K-P-ND,WGD-24DC-40K-P,"TE Connectivity Aerospace, Defense and Marine",WGD-24DC-40K-P=WILMAR GROUND F,0,0,"1099.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618105-9-ND,1-1618105-9,"TE Connectivity Aerospace, Defense and Marine",WGD-380-120AC=WILMAR GROUND DE,0,0,"1099.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618105-6-ND,1618105-6,"TE Connectivity Aerospace, Defense and Marine",WGD-125DC-10K=WILMAR DC GROUND,0,0,"1099.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,3-1618105-6-ND,3-1618105-6,"TE Connectivity Aerospace, Defense and Marine","WGD-115-120AC = RELAY, GROUND",0,0,"1099.64200","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,3-1618074-1-ND,3-1618074-1,"TE Connectivity Aerospace, Defense and Marine",301-8X=WILMAR OVERVOLTAGE RELA,0,0,"1100.72200","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/files/littelfuse/technical-resources/documents/data-sheets/littelfuse_protectionrelays_se_704_datasheet.pdf,-,SE-704-0T-ND,SE-704-0T,Littelfuse Inc.,SENSITIVE GF RELAY 32 70 VDC,0,0,"1101.17000","0","1","*","Active","-","-","-","-","-","-","-","-"
-,-,1-1618112-1-ND,1-1618112-1,"TE Connectivity Aerospace, Defense and Marine",WUF-12-90100-T=WILMAR UNDERFRE,0,0,"1101.81600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618112-3-ND,1618112-3,"TE Connectivity Aerospace, Defense and Marine",WUF-12-3540-T=WILMAR UNDER FRE,0,0,"1101.81600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOUF-23-60-T-ND,WOUF-23-60-T,"TE Connectivity Aerospace, Defense and Marine","WOUF-23-60-T=RELAY, O/U FREQ",0,0,"1105.55600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOUF-46-50-T-ND,WOUF-46-50-T,"TE Connectivity Aerospace, Defense and Marine","WOUF-46-50-T=RELAY, O/U FREQ",0,0,"1105.55600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,WOUF-46-60T-ND,WOUF-46-60T,"TE Connectivity Aerospace, Defense and Marine","WOUF-46-60-T=RELAY, O/U FREQ",0,0,"1105.55600","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUV_DC&DocType=CS&DocLang=English,-,WOUV-125DC-AP-ND,WOUV-125DC-AP,"TE Connectivity Aerospace, Defense and Marine",WOUV-125DC-AP=WILMAR OVER/UNDE,0,0,"1106.32600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,2-1618379-1-ND,2-1618379-1,"TE Connectivity Aerospace, Defense and Marine","WOVT1-525-H=RELAY, OVERVOLTAGE",0,0,"1107.46000","0","5","*","Active","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec11_WOUVT&DocType=CS&DocLang=English,-,6-1618107-3-ND,6-1618107-3,"TE Connectivity Aerospace, Defense and Marine",WOUVT-1-115AC=WILMAR OVER/UNDE,0,0,"1108.32400","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,251X-ND,251X,"TE Connectivity Aerospace, Defense and Marine",251X=WILMAR OVER/UNDERVOLTAGE,0,0,"1110.37600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,4-1618071-7-ND,4-1618071-7,"TE Connectivity Aerospace, Defense and Marine",252-4X=OVER/UNDERVOLTAGE RELAY,0,0,"1110.37600","0","5","*","Active","-","-","-","-","-","-","-","-"
-,-,1618060-2-ND,1618060-2,"TE Connectivity Aerospace, Defense and Marine",1100-19X=WILMAR OVERCURRENT 24,0,0,"1110.78000","0","5","*","Active","-","-","-","-","-","-","-","-"
