Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Memory Type","Memory Size","Speed","Technology","Operating Temperature"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1288-ND,AP-ISD32GID4B-8T,Apacer Memory America,MEMORY SD CARD 32GB SLC IND,6,0,"591.93000","0","1","-","Active","SDHC™","32GB","Class 10","SLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1352-ND,SFSD0512N1BM1TO-I-ME-2A1-STD,Swissbit,INDUSTRIAL MICROSD CARD S-455U 5,19,0,"21.62000","0","1","S-455u","Active","microSD™","512MB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1345-ND,SFSD0512L1BM1TO-I-ME-2A1-STD,Swissbit,INDUSTRIAL SD CARD S-455 512 MB,8,0,"21.62000","0","1","S-455","Active","SD™","512MB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
https://swissbit.com/data/view.php?q=M-120/M-120_fact_sheet.pdf,-,1052-1339-ND,SFMM0128O1BN1MT-I-ME-111-STD,Swissbit,MULTIMEDIA CARD M-120 128MB SLC,41,0,"22.18000","0","1","M-120","Active","-","128MB","-","SLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=C-300L/C-300_longevity_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCF_CompactFlash.jpg,1052-1333-ND,SFCF0256H1BK1MT-I-MS-553-SMA,Swissbit,MEM CARD COMPACTFLASH 256MB SLC,13,0,"27.31000","0","1","C-300 Longevity","Active","CompactFlash®","256MB","-","SLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1346-ND,SFSD1024L1BM1TO-I-DF-2A1-STD,Swissbit,INDUSTRIAL SD CARD S-455 1 GB SL,9,0,"27.86000","0","1","S-455","Active","SD™","1GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1353-ND,SFSD1024N1BM1TO-I-DF-2A1-STD,Swissbit,INDUSTRIAL MICROSD CARD S-455U 1,9,0,"27.86000","0","1","S-455u","Active","microSD™","1GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1347-ND,SFSD2048L1BM1TO-I-QG-2A1-STD,Swissbit,INDUSTRIAL SD CARD S-455 2 GB SL,21,0,"40.44000","0","1","S-455","Active","SD™","2GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1354-ND,SFSD2048N1BM1MT-I-ME-2A1-STD,Swissbit,INDUSTRIAL MICROSD CARD S-455U 2,37,0,"41.25000","0","1","S-455u","Active","microSD™","2GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/SQFlash_Rev0.3_5-4-16.pdf,-,SQF-MSDM1-32G-21E-ND,SQF-MSDM1-32G-21E,Advantech Corp,"SQF MICRO SD C10 MLC 32G, 1CH",9,0,"43.29000","0","1","-","Active","microSD™","32GB","Class 10","MLC","-40°C ~ 85°C"
http://www.swissbit.com/data/C-500/C-500_fact_sheet.pdf,-,1052-1364-ND,SFCF1024H1AF2TO-I-MS-517-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",37,0,"43.94000","0","1","C-500","Active","CompactFlash®","1GB","-","SLC","-40°C ~ 85°C"
http://www.swissbit.com/data/C-56/C-56_fact_sheet.pdf,-,1052-1376-ND,SFCF4096H1AF1TO-I-GS-51P-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",23,0,"44.30000","0","1","C-56","Active","CompactFlash®","4GB","-","pSLC","-40°C ~ 85°C"
http://www.swissbit.com/data/F-50/F-50_fact_sheet.pdf,-,1052-1357-ND,SFCA008GH1AD1TO-I-GS-236-STD,Swissbit,"INDUSTRIAL CFAST CARD, F-50, 8 G",33,0,"53.44000","0","1","F-50","Active","CFast","8GB","-","MLC","-40°C ~ 85°C"
http://www.swissbit.com/data/C-500/C-500_fact_sheet.pdf,-,1052-1365-ND,SFCF2048H1AF2TO-I-DS-517-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",18,0,"57.39000","0","1","C-500","Active","CompactFlash®","2GB","-","SLC","-40°C ~ 85°C"
http://www.swissbit.com/data/C-56/C-56_fact_sheet.pdf,-,1052-1377-ND,SFCF008GH1AF2TO-I-GS-51P-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",17,0,"61.33000","0","1","C-56","Active","CompactFlash®","8GB","-","pSLC","-40°C ~ 85°C"
http://www.swissbit.com/data/F-50/F-50_fact_sheet.pdf,-,1052-1358-ND,SFCA016GH1AD2TO-I-GS-236-STD,Swissbit,"INDUSTRIAL CFAST CARD, F-50, 16",27,0,"63.58000","0","1","F-50","Active","CFast","16GB","-","MLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1348-ND,SFSD4096L1BM1TO-I-ME-2A1-STD,Swissbit,INDUSTRIAL SD CARD S-455 4 GB SL,20,0,"64.29000","0","1","S-455","Active","SDHC™","4GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1355-ND,SFSD4096N1BM1MT-I-DF-2A1-STD,Swissbit,INDUSTRIAL MICROSD CARD S-455U 4,12,0,"71.88000","0","1","S-455u","Active","microSDHC™","4GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
http://www.swissbit.com/data/C-56/C-56_fact_sheet.pdf,-,1052-1378-ND,SFCF016GH1AF2TO-I-GS-51P-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",17,0,"81.95000","0","1","C-56","Active","CompactFlash®","16GB","-","pSLC","-40°C ~ 85°C"
http://www.swissbit.com/data/F-50/F-50_fact_sheet.pdf,-,1052-1359-ND,SFCA032GH1AD4TO-I-GS-236-STD,Swissbit,"INDUSTRIAL CFAST CARD, F-50, 32",15,0,"81.95000","0","1","F-50","Active","CFast","32GB","-","MLC","-40°C ~ 85°C"
http://www.swissbit.com/data/C-500/C-500_fact_sheet.pdf,-,1052-1366-ND,SFCF4096H1AF2TO-I-QT-517-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",19,0,"83.01000","0","1","C-500","Active","CompactFlash®","4GB","-","SLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1384-ND,SFCA060GH3AA2TO-I-LB-226-STD,Swissbit,MEM CARD CFLASH 60GB MLC F-60,2,0,"104.20000","0","1","F-60","Active","CFast","60GB","-","MLC","-40°C ~ 85°C"
http://www.swissbit.com/data/C-56/C-56_fact_sheet.pdf,-,1052-1379-ND,SFCF032GH1AF2TO-I-LT-51P-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",16,0,"109.85000","0","1","C-56","Active","CompactFlash®","32GB","-","pSLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1349-ND,SFSD8192L1BM1TO-I-DF-2A1-STD,Swissbit,INDUSTRIAL SD CARD S-455 8 GB SL,24,0,"111.35000","0","1","S-455","Active","SDHC™","8GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
http://www.swissbit.com/data/C-500/C-500_fact_sheet.pdf,-,1052-1367-ND,SFCF008GH1AF2TO-I-MS-517-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",15,0,"131.28000","0","1","C-500","Active","CompactFlash®","8GB","-","SLC","-40°C ~ 85°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2988162,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700552.jpg,277-16864-ND,2988162,Phoenix Contact,MEMORY CARD SD 2GB,7,53,"153.30000","0","1","-","Active","SD™","2GB","-","-","-"
http://www.swissbit.com/data/C-56/C-56_fact_sheet.pdf,-,1052-1380-ND,SFCF064GH1AF4TO-I-LT-51P-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",10,0,"182.04000","0","1","C-56","Active","CompactFlash®","64GB","-","pSLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1350-ND,SFSD016GL1BM1TO-I-QG-2A1-STD,Swissbit,INDUSTRIAL SD CARD S-455 16 GB S,15,0,"213.37000","0","1","S-455","Active","SDHC™","16GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
http://www.swissbit.com/data/C-500/C-500_fact_sheet.pdf,-,1052-1368-ND,SFCF016GH1AF4TO-I-MS-517-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",10,0,"241.55000","0","1","C-500","Active","CompactFlash®","16GB","-","SLC","-40°C ~ 85°C"
https://swissbit.com/wp-content/uploads/2018/02/Swissbit_Product_Guide.pdf,-,1052-1351-ND,SFSD032GL1BM1TO-I-NG-2A1-STD,Swissbit,INDUSTRIAL SD CARD S-455 32 GB S,8,0,"336.44000","0","1","S-455","Active","SDHC™","32GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2701190,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2700552.jpg,277-16720-ND,2701190,Phoenix Contact,MEMORY CARD SD 2GB,5,20,"368.00000","0","1","-","Active","SD™","2GB","-","-","-"
http://www.swissbit.com/data/C-500/C-500_fact_sheet.pdf,-,1052-1370-ND,SFCF064GH1AF4TO-I-QT-517-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",10,0,"696.15000","0","1","C-500","Active","CompactFlash®","64GB","-","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Viking%20PDFs/PSFUSDxxxxCxxx_A1_MicroSD3.0.pdf,//media.digikey.com/Photos/Viking%20Technology/MFG_microSDcard.jpg,1803-1061-ND,VAFUSD016GCE1WT3,Viking Technology,MEM CARD MICROSD 16GB CL10 TLC,99,0,"18.22000","0","1","-","Active","microSD™","16GB","Class 10","TLC","0°C ~ 70°C"
-,//media.digikey.com/Photos/ATP%20Electronics/AF256CFI-7ACXP.JPG,AF256CFI-OEM-ND,AF256CFI-OEM,"ATP Electronics, Inc.",MEM CARD COMPACTFLASH 256MB SLC,42,0,"25.59000","0","1","-","Active","CompactFlash®","256MB","-","SLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-46/S-46_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSD2048L3BM1TO-I-GE-2CP-STD.jpg,SFSD8192L3BM1TO-E-GE-2CP-STD-ND,SFSD8192L3BM1TO-E-GE-2CP-STD,Swissbit,MEM CARD SDHC 8GB CLASS 10 PSLC,17,0,"26.98000","0","1","S-46","Active","SDHC™","8GB","Class 10, UHS Class 1","pSLC","-25°C ~ 85°C"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/lf-series-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_RP-SMLF32DA1.jpg,P122042-ND,RP-SMLF32DA1,Panasonic Electronic Components,"LF, MICROSD - CONSUMER TLC, 32GB",41,0,"27.48000","0","1","LF","Obsolete","microSDHC™","32GB","Class 10, UHS Class 1","TLC","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Viking%20PDFs/PSFUSDyyyyQyyyy.pdf,//media.digikey.com/Photos/Viking%20Technology/MFG_microSDcard.jpg,1803-1017-ND,VPFUSD2048QIFSTH,Viking Technology,MEM CARD MICROSD 2GB CLASS 6 SLC,10,0,"52.98000","0","1","-","Active","microSD™","2GB","Class 6","SLC","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Viking%20PDFs/PSFUSDxxxxCxxx_A1_MicroSD3.0.pdf,//media.digikey.com/Photos/Viking%20Technology/MFG_microSDcard.jpg,1803-1062-ND,VAFUSD064GCEAVH2,Viking Technology,MEM CARD MICROSD 64GB CL10 MLC,34,0,"56.77000","0","1","-","Active","microSD™","64GB","Class 10","MLC","0°C ~ 70°C"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/mf-series-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_RP-SDMF64DA1.jpg,P122046-ND,RP-SDMF64DA1,Panasonic Electronic Components,"MF, SD CARD - CONSUMER TLC, 64GB",85,0,"58.73000","0","1","MF","Obsolete","SDHC™","64GB","Class 10, UHS Class 1","TLC","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Viking%20PDFs/PSFUSDyyyyQyyyy.pdf,//media.digikey.com/Photos/Viking%20Technology/MFG_microSDcard.jpg,1803-1016-ND,VPFUSD10242QIESTH,Viking Technology,MEM CARD MICROSD 1GB CLASS 6 SLC,13,0,"61.76000","0","1","-","Active","microSD™","1GB","Class 6","SLC","-25°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=F-60/F-60_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA008GH1AA1TO-I-GS-216-STD.jpg,1052-1244-ND,SFCA008GH1AA1TO-I-GS-216-STD,Swissbit,MEM CARD COMPACTFLASH 8GB MLC,28,0,"65.70000","0","1","F-60","Active","CFast","8GB","-","MLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=F-60/F-60_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA008GH1AA1TO-I-GS-216-STD.jpg,1052-1243-ND,SFCA016GH1AA2TO-I-GS-216-STD,Swissbit,MEM CARD COMPACTFLASH 16GB MLC,49,0,"78.24000","0","1","F-60","Active","CFast","16GB","-","MLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=F-60/F-60_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA008GH1AA1TO-I-GS-216-STD.jpg,1052-1231-ND,SFCA030GH1AA2TO-I-GS-216-STD,Swissbit,MEMORY CARD CFAST 30GB MLC,70,0,"85.83000","0","1","F-60","Active","CFast","30GB","-","MLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-450/S-450_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_S-450Series.JPG,1052-1199-ND,SFSD8192L1BM1TO-I-DF-221-STD,Swissbit,MEM CARD MICROSDHC 8GB UHS SLC,6,0,"111.35000","0","1","S-450","Active","SDHC™","8GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=F-60/F-60_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCA008GH1AA1TO-I-GS-216-STD.jpg,1052-1232-ND,SFCA060GH1AA2TO-I-LB-216-STD,Swissbit,MEMORY CARD CFAST 60GB MLC,19,0,"113.91000","0","1","F-60","Active","CFast","60GB","-","MLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=S-450/S-450_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_S-450Series.JPG,1052-1200-ND,SFSD016GL1BM1TO-I-QG-221-STD,Swissbit,MEM CARD SDHC 16GB CLASS 10 SLC,17,0,"213.37000","0","1","S-450","Active","SDHC™","16GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/panasonic-fx-series-data-sheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/RP-SDF16GDA1.JPG,P17009-ND,RP-SDF16GDA1,Panasonic Electronic Components,MEM CARD SDHC 16GB CLS10 UHS SLC,22,0,"214.17000","0","1","FX","Obsolete","SDHC™","16GB","Class 10, UHS Class 1","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/BN%20Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/BN-10MHF3CE.JPG,BN-10MHF3CE-ND,BN-10MHF3CE,Panasonic - BSG,MEMORY CARD FLASH CARD 10MB,9,0,"352.87000","0","1","-","Obsolete","FLASH Card","10MB","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/M-Systems%20Inc%20PDFs/MD11xx-D.pdf,//media.digikey.com/photos/SanDisk%20Photos/md1160-d32.JPG,585-1056-ND,MD1160-D32,SanDisk,MEMORY CARD FLASH 32MB,44,0,"7.31000","0","1","-","Obsolete","FLASH","32MB","-","-","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/M-Systems%20Inc%20PDFs/MD11xx-D.pdf,//media.digikey.com/Photos/SanDisk%20Photos/MD1160-D6.JPG,585-1059-ND,MD1160-D64,SanDisk,MEMORY CARD FLASH 64MB,22,0,"13.63000","0","1","-","Obsolete","FLASH","64MB","-","-","0°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/M-Systems%20Inc%20PDFs/MD11xx,%20iDOC.pdf",//media.digikey.com/photos/SanDisk%20Photos/MD1170-D%20SERIES.jpg,585-1180-ND,MD1170-D64-P,SanDisk,MEMORY CARD FLASH 64MB,12,0,"13.63000","0","1","-","Obsolete","FLASH","64MB","-","-","0°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/M-Systems%20Inc%20PDFs/MD11xx,%20iDOC.pdf",//media.digikey.com/photos/SanDisk%20Photos/md1160-d128-p.JPG,585-1170-ND,MD1160-D128-P,SanDisk,MEMORY CARD FLASH 128MB,9,0,"14.50000","0","1","-","Obsolete","FLASH","128MB","-","-","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/M-Systems%20Inc%20PDFs/MD11xx-D.pdf,//media.digikey.com/photos/SanDisk%20Photos/MD1170-D%20SERIES.jpg,585-1076-ND,MD1170-D64,SanDisk,MEMORY CARD FLASH 64MB,13,0,"16.00000","0","1","-","Obsolete","FLASH","64MB","-","-","0°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/M-Systems%20Inc%20PDFs/MD11xx,%20iDOC.pdf",//media.digikey.com/photos/SanDisk%20Photos/MD1161-D%20SERIES.jpg,585-1176-ND,MD1161-D256-P,SanDisk,MEMORY CARD FLASH 256MB,7,0,"18.25000","0","1","-","Obsolete","FLASH","256MB","-","-","0°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/M-Systems%20Inc%20PDFs/MD11xx,%20iDOC.pdf",//media.digikey.com/photos/SanDisk%20Photos/md1160-d256-p.JPG,585-1171-ND,MD1160-D256-P,SanDisk,MEMORY CARD FLASH 256MB,6,0,"18.38000","0","1","-","Obsolete","FLASH","256MB","-","-","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/M-Systems%20Inc%20PDFs/MD11xx-D.pdf,//media.digikey.com/photos/SanDisk%20Photos/MD1161-D%20SERIES.jpg,585-1061-ND,MD1161-D1536,SanDisk,MEMORY CARD FLASH 1.5GB,4,0,"139.38000","0","1","-","Obsolete","FLASH","1.5GB","-","-","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/SQFlash_Rev0.3_5-4-16.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/SQF-MSDM1-4G-21C.jpg,SQF-MSDM1-4G-21C-ND,SQF-MSDM1-4G-21C,Advantech Corp,MEM CARD MICROSD 4GB CLS10 MLC,0,0,"9.78000","0","1","-","Active","microSD™","4GB","Class 10","MLC","0°C ~ 70°C"
https://na.industrial.panasonic.com/sites/default/pidsa/files/downloads/files/panasonic-le-series-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/RP-SMLE04DA1.jpg,P17027-ND,RP-SMLE04DA1,Panasonic Electronic Components,MEM CARD MICROSDHC 4GB CLS10 MLC,0,0,"15.52000","0","1","LE","Active","microSDHC™","4GB","Class 10","MLC","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Swissbit.pdf/S-200u_Series_FS.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSD_microSD_S-200uSeries.jpg,1052-1171-ND,SFSD0512N1BN1TO-E-ME-161-STD,Swissbit,MEM CARD MICROSD 512MB CLS6 SLC,0,0,"23.84000","0","1","S-200u","Not For New Designs","microSD™","512MB","Class 6","SLC","-25°C ~ 85°C"
http://www.wintecind.com/oem/datasheets/winteccf-w7cf-h2_v2_12_rohs.pdf,//media.digikey.com/Photos/Wintec/H2%20SERIES.JPG,385-1121-ND,W7CF512M1XA-H20TE-001.A3,Wintec Industries,MEM CARD COMPACTFLASH 512MB SLC,0,0,"24.02000","0","1","H2","Active","CompactFlash®","512MB","-","SLC","0°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Swissbit.pdf/S-200u_Series_FS.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFSD_microSD_S-200uSeries.jpg,1052-1135-ND,SFSD0512N1BN1TO-I-ME-161-STD,Swissbit,MEM CARD MICROSD 512MB CLS6 SLC,0,0,"25.87000","0","1","S-200u","Not For New Designs","microSD™","512MB","Class 6","SLC","-40°C ~ 85°C"
https://www.swissbit.com/data/view.php?q=C-300/C-300_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFCF_CompactFlash.jpg,1052-1002-ND,SFCF0256H1BK1TO-I-MS-553-SMA,Swissbit,MEM CARD COMPACTFLASH 256MB SLC,0,0,"27.86000","0","1","C-300","Active","CompactFlash®","256MB","-","SLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CF6_Spec_Rev1.1_20151228028.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF032GRANS-ETNRC.jpg,1582-1041-ND,AP-CF032GRANS-ETNRC,Apacer Memory America,MEM CARD COMPACTFLASH 32GB SLC,0,0,"348.28000","0","1","CFC 6","Active","CompactFlash®","32GB","-","SLC","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/SQFlash_Rev0.3_5-4-16.pdf,//media.digikey.com/Photos/Qualcomm/SQF-MSDM1-8G-21C.JPG,SQF-MSDM1-8G-21C-ND,SQF-MSDM1-8G-21C,Advantech Corp,MEM CARD MICROSD 8GB CLS10 MLC,16,0,"11.17000","0","1","-","Active","microSD™","8GB","Class 10","MLC","0°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/AFxGSD3A,%20AFxGUD3A.pdf",//media.digikey.com/Photos/ATP%20Electronics/AF4GSD3A-OEM.jpg,AF4GSD3A-OEM-ND,AF4GSD3A-OEM,"ATP Electronics, Inc.",MEMORY CARD SD 4GB CLASS 10 AMLC,18,0,"16.87000","0","1","-","Active","SD™","4GB","Class 10","aMLC","-25°C ~ 85°C"
http://www.swissbit.com/data/C-500/C-500_fact_sheet.pdf,-,1052-1363-ND,SFCF0512H1AF1TO-I-MS-517-STD,Swissbit,"INDUSTRIAL COMPACT FLASH CARD, C",0,0,"35.87000","0","1","C-500","Active","CompactFlash®","512Mb","-","SLC","-40°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/microSD/Consumer/microSD%202.0%20SPEC_rev2.1%20-%20APXXXMCSHX-X.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP32GMCSH4-B.jpg,1582-1011-ND,AP32GMCSH4-B,Apacer Memory America,MEMORY CARD MICROSD 32GB CLASS 4,4,0,"39.02000","0","1","-","Active","microSD™","32GB","Class 4","-","0°C ~ 70°C"
http://eflash.apacerus.com/spec/Card/SD/NEW%20Commercial%20SD%203.0%20UHS-I%20SPEC_rev0.7%20-%20APXXXXSDHC10XX-X%20APXXXXSDXC10XX-X.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP32GSDHC10U1-B.jpg,1582-1013-ND,AP32GSDHC10U1-B,Apacer Memory America,MEMORY CARD SDHC 32GB CLASS 10,4,0,"39.02000","0","1","-","Active","SDHC™","32GB","Class 10, UHS Class 1","-","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-CFyyyyRxxS.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF004GR9NS-NRA.jpg,1582-1029-ND,AP-CF004GR9NS-NRA,Apacer Memory America,MEMORY CARD FLASH CARD 4GB SLC,0,0,"85.34000","0","1","CFC 5","Not For New Designs","FLASH Card","4GB","-","SLC","0°C ~ 70°C"
http://www.swissbit.com/data/F-50/F-50_fact_sheet.pdf,-,1052-1361-ND,SFCA128GH1AD4TO-I-LT-236-STD,Swissbit,"INDUSTRIAL CFAST CARD, F-50, 128",0,0,"148.25000","0","1","F-50","Active","CFast","128GB","-","MLC","-40°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1289-ND,AP-ISD256CS2A-8T,Apacer Memory America,MEMORY SD CARD 256MB SLC,10,0,"18.03000","0","1","-","Active","SD™","256MB","-","SLC","0°C ~ 70°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1290-ND,AP-ISD256IS2B-8T,Apacer Memory America,MEMORY SD CARD 256MB SLC IND,1,0,"18.54000","0","1","-","Active","SD™","256MB","-","SLC","-40°C ~ 85°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1291-ND,AP-ISD512CS2A-8T,Apacer Memory America,MEMORY SD CARD 512MB,1,0,"20.42000","0","1","-","Active","SD™","512MB","-","SLC","0°C ~ 70°C"
http://eflash.apacerus.com/spec/Card/SD/EDM_ISD.pdf,"//media.digikey.com/Photos/Apacer%20Photos/AP-ISDxxxCSx(A,B)-8T.JPG",1582-1292-ND,AP-ISD512IS2B-8T,Apacer Memory America,MEMORY SD CARD 512MB IND,5,0,"26.52000","0","1","-","Active","SD™","512MB","-","SLC","-40°C ~ 85°C"
http://en.apacer.com/pub/media/file/2015/CFC5-M_Spec_Rev%201.3_20151228024.pdf,//media.digikey.com/Photos/Apacer%20Photos/AP-CF004GL9FS-NR.JPG,1582-1272-ND,AP-CF004GL9FS-NR,Apacer Memory America,MEMORY CARD COMPACTFLASH 4GB MLC,0,0,"32.17000","0","1","CFC 5-M","Not For New Designs","CompactFlash®","4GB","-","MLC","0°C ~ 70°C"
http://eflash.apacerus.com/spec/Card/microSD/Consumer/EDM_mSD(SLC).pdf,//media.digikey.com/Photos/Apacer%20Photos/MFG_AP-MSD02GIDI-T.jpg,1582-1109-ND,AP-MSD02GIDI-T,Apacer Memory America,MEMORY CARD MICROSD 2GB SLC,3,0,"45.46000","0","1","-","Active","microSD™","2GB","-","SLC","-40°C ~ 85°C"
