Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Memory Type","Memory Size","Speed","Package / Case"
-,-,AZ56K72D8BJE7M-ND,AZ56K72D8BJE7M,"ATP Electronics, Inc.",2GB 200 PIN DDR2-667 REGISTERED,0,0,"55.96290","0","200","-","Active","DDR2 SDRAM","2GB","667MT/s","200-RDIMM"
-,-,A4D04Q18BLPBSE-ND,A4D04Q18BLPBSE,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2133 UNBUFFERED,0,0,"56.75920","0","25","-","Active","DDR4 SDRAM","4GB","2133MT/s","Module"
-,-,A4D04Q38BLRCSE-ND,A4D04Q38BLRCSE,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2400 UNBUFFERED,0,0,"56.75920","0","25","-","Active","DDR4 SDRAM","4GB","2400MT/s","Module"
-,-,SFUI016GJ1AE2TO-C-GS-2AP-STD-ND,SFUI016GJ1AE2TO-C-GS-2AP-STD,Swissbit,IND USB FLASH DRIVE MODULE U-56,0,0,"56.85000","0","1","U-56","Active","FLASH - NAND (pSLC)","16GB","-","Module"
-,-,AW12M6438BLF8S-ND,AW12M6438BLF8S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED NON ECC S,0,0,"57.22900","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12M6438BLH9S-ND,AW12M6438BLH9S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED NON ECC S,0,0,"57.22900","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12M6438BLK0S-ND,AW12M6438BLK0S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED NON ECC S,0,0,"57.22900","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12P6438BLF8S-ND,AW12P6438BLF8S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED NON ECC S,0,0,"57.22900","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12P6438BLH9S-ND,AW12P6438BLH9S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED NON ECC S,0,0,"57.22900","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12P6438BLK0S-ND,AW12P6438BLK0S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED NON ECC S,0,0,"57.22900","0","10","-","Active","-","4GB","-","204-UDIMM"
http://wfcache.advantech.com/www/certified-peripherals/documents/aqd-d4u4gn24-hp_datasheet.pdf,-,AQD-D4U4GN24-HP-ND,AQD-D4U4GN24-HP,Advantech Corp,MODULE DDR4 SDRAM 4GB 288-UDIMM,0,0,"57.26000","0","1","-","Active","DDR4 SDRAM","4GB","2400MT/s","288-UDIMM"
http://wfcache.advantech.com/www/certified-peripherals/documents/AQD-D3L4GN16-MG_datasheet.pdf,-,AQD-D3L4GN16-MG-ND,AQD-D3L4GN16-MG,Advantech Corp,MODULE DDR3L SDRAM 4GB 240UDIMM,0,0,"57.26000","0","1","-","Active","DDR3L SDRAM","4GB","1600Mb/s","240-UDIMM"
http://wfcache.advantech.com/www/certified-peripherals/documents/AQD-SD3L4GN16-MG_datasheet.pdf,-,AQD-SD3L4GN16-MG-ND,AQD-SD3L4GN16-MG,Advantech Corp,MODULE DDR3L SDRAM 4GB 204SODIMM,0,0,"57.26000","0","1","-","Active","DDR3L SDRAM","4GB","1600Mb/s","204-SODIMM"
-,-,SQR-SD4I-4G2K1SEB-ND,SQR-SD4I-4G2K1SEB,Advantech Corp,MODULE DDR4 SDRAM 4GB 260SODIMM,0,0,"57.26000","0","1","-","Active","DDR4 SDRAM","4GB","2133Mb/s","260-SODIMM"
-,-,SQR-SD3I4G1K6SEEEB-ND,SQR-SD3I4G1K6SEEEB,Advantech Corp,DRAM DDR3 4GB 204SODIMM,0,0,"57.26000","0","1","-","Active","DDR3 SDRAM","4GB","1600Mb/s","204-SODIMM"
-,-,AH56K72T8BJE6M-ND,AH56K72T8BJE6M,"ATP Electronics, Inc.",2GB 240 PIN DDR2-667 REGISTERED,0,0,"57.29535","0","200","-","Active","DDR2 SDRAM","2GB","667MT/s","Module"
-,-,AT64L7218SHC4M-ND,AT64L7218SHC4M,"ATP Electronics, Inc.",512 MB DDR1 SINGLE RANK UNBUFFER,0,0,"57.29535","0","200","-","Active","DDR SDRAM","512MB","-","200-SODIMM"
https://www.swissbit.com/wp-content/uploads/2015/03/swissbit_prduktbroschuere_10_2014_150dpi_v1.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFUI8192J3BP2TO-I-QT-221-STD.jpg,SFUI2048J3BP2TO-C-MS-221-STD-ND,SFUI2048J3BP2TO-C-MS-221-STD,Swissbit,MODULE FLASH NAND SLC 2GB,0,0,"57.39000","0","1","U-110","Not For New Designs","FLASH - NAND (SLC)","2GB","-","Module"
-,-,SFUI032GJ1AE2TO-I-GS-2A1-STD-ND,SFUI032GJ1AE2TO-I-GS-2A1-STD,Swissbit,IND USB FLASH DRIVE MODULE U-50,0,0,"57.93000","0","1","U-50","Active","FLASH - NAND (MLC)","32GB","-","Module"
http://wfcache.advantech.com/www/certified-peripherals/documents/AQD-D3L4GE16-SG_datasheet.pdf,-,AQD-D3L4GE16-SG-ND,AQD-D3L4GE16-SG,Advantech Corp,MODULE DDR3L SDRAM 4GB 240UDIMM,0,0,"58.65000","0","1","-","Active","DDR3L SDRAM","4GB","1600Mb/s","240-UDIMM"
-,-,A4D04QA8BLPBSE-ND,A4D04QA8BLPBSE,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2400 UNBUFFERED,0,0,"58.70320","0","25","-","Active","DDR4 SDRAM","4GB","2400MT/s","Module"
-,-,SFUI016GJ1AE2TO-I-GS-2AP-STD-ND,SFUI016GJ1AE2TO-I-GS-2AP-STD,Swissbit,IND USB FLASH DRIVE MODULE U-56,0,0,"59.00000","0","1","U-56","Active","FLASH - NAND (pSLC)","16GB","-","Module"
http://wfcache.advantech.com/www/certified-peripherals/documents/96SD3-4G1600NN-AP_datasheet.pdf,-,96SD3-4G1600NN-AP-ND,96SD3-4G1600NN-AP,Advantech Corp,MODULE DDR3 SDRAM 4GB 204SODIMM,0,0,"60.05000","0","1","-","Last Time Buy","DDR3 SDRAM","4GB","1600Mb/s","204-SODIMM"
http://wfcache.advantech.com/www/certified-peripherals/documents/96D3-4G1600NN-APL_datasheet.pdf,-,96D3-4G1600NN-APL-ND,96D3-4G1600NN-APL,Advantech Corp,MODULE DDR3 SDRAM 4GB 240UDIMM,0,0,"60.05000","0","1","-","Last Time Buy","DDR3 SDRAM","4GB","1600Mb/s","240-UDIMM"
http://advdownload.advantech.com/productfile/PIS/AQD-SD4L4GN24-HGI/Product%20-%20Datasheet/AQD-SD4L4GN24-HGI_datasheet20180517134555.pdf,-,AQD-SD4L4GN24-HGI-ND,AQD-SD4L4GN24-HGI,Advantech Corp,4G SO-DDR4-2400 512X8 1.2V HYX -,0,0,"60.05000","0","1","-","Active","DDR4 SDRAM","4GB","2400Mb/s","260-SODIMM"
-,-,AY12M7268BLF8M-ND,AY12M7268BLF8M,"ATP Electronics, Inc.",4GB 204 PIN ULP UNBUFFERED ECC M,0,0,"60.64700","0","40","-","Active","-","4GB","-","204-MiniUDIMM"
-,-,AY12M7268BLH9M-ND,AY12M7268BLH9M,"ATP Electronics, Inc.",4GB 204 PIN ULP UNBUFFERED ECC M,0,0,"60.64700","0","40","-","Active","-","4GB","-","204-MiniUDIMM"
-,-,AY12M7268BLK0M-ND,AY12M7268BLK0M,"ATP Electronics, Inc.",4GB 204 PIN ULP UNBUFFERED ECC M,0,0,"60.64700","0","40","-","Active","-","4GB","-","204-MiniUDIMM"
-,-,AY12P7268BLF8M-ND,AY12P7268BLF8M,"ATP Electronics, Inc.",4GB 204 PIN ULP UNBUFFERED ECC M,0,0,"60.64700","0","40","-","Active","-","4GB","-","204-MiniUDIMM"
-,-,AY12P7268BLH9M-ND,AY12P7268BLH9M,"ATP Electronics, Inc.",4GB 204 PIN ULP UNBUFFERED ECC M,0,0,"60.64700","0","40","-","Active","-","4GB","-","204-MiniUDIMM"
-,-,AY12P7268BLK0M-ND,AY12P7268BLK0M,"ATP Electronics, Inc.",4GB 204 PIN ULP UNBUFFERED ECC M,0,0,"60.64700","0","40","-","Active","-","4GB","-","204-MiniUDIMM"
-,-,AG64L72G8SHC4M-ND,AG64L72G8SHC4M,"ATP Electronics, Inc.",512 MB DDR1 SINGLE RANK ECC 184,0,0,"61.29270","0","200","-","Active","DDR SDRAM","512MB","-","184-UDIMM"
-,-,SQR-UD3N4G1K6SEEEB-ND,SQR-UD3N4G1K6SEEEB,Advantech Corp,DRAM DDR3 4GB 204SODIMM,0,0,"61.45000","0","1","-","Active","DDR3 SDRAM","4GB","1600Mb/s","204-SODIMM"
https://www.swissbit.com/wp-content/uploads/2015/03/swissbit_prduktbroschuere_10_2014_150dpi_v1.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFUI8192J3BP2TO-I-QT-221-STD.jpg,1052-1193-ND,SFUI2048J3BP2TO-I-MS-221-STD,Swissbit,MODULE FLASH NAND SLC 2GB,0,0,"62.14000","0","1","U-110","Not For New Designs","FLASH - NAND (SLC)","2GB","-","Module"
//media.digikey.com/pdf/Data%20Sheets/Wintec%20PDFs/DRAM_DDR2_SODIMM_Web.pdf,//media.digikey.com/Photos/Wintec/WD2SN02GX816-667G-PF.JPG,385-1111-ND,WD2SN02GX816-667G-PF,Wintec Industries,MODULE DDR2 SDRAM 2GB 200SODIMM,0,0,"62.20200","0","25","-","Not For New Designs","DDR2 SDRAM","2GB","667MHz","200-SODIMM"
-,-,A4C04QX8BLPBSE-ND,A4C04QX8BLPBSE,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2133 UNB ECC DI,0,0,"62.39640","0","25","-","Active","DDR4 SDRAM","4GB","2133MT/s","288-UDIMM"
-,-,AL12M72A8BLMAM-ND,AL12M72A8BLMAM,"ATP Electronics, Inc.",4GB 240 PIN DDR3L-1866 REGISTERE,0,0,"62.62515","0","200","-","Active","DDR3L SDRAM","4GB","1866MT/s","Module"
-,-,A4D04Q18BLPBME-ND,A4D04Q18BLPBME,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2133 UNBUFFERED,0,0,"62.97960","0","25","-","Active","DDR4 SDRAM","4GB","2133MT/s","Module"
-,-,A4D04Q38BLRCME-ND,A4D04Q38BLRCME,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2400 UNBUFFERED,0,0,"62.97960","0","25","-","Active","DDR4 SDRAM","4GB","2400MT/s","Module"
-,-,AW12M7218BLF8M-ND,AW12M7218BLF8M,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12M7218BLF8S-ND,AW12M7218BLF8S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12M7218BLH9M-ND,AW12M7218BLH9M,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12M7218BLH9S-ND,AW12M7218BLH9S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12M7218BLK0M-ND,AW12M7218BLK0M,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12M7218BLK0S-ND,AW12M7218BLK0S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","204-UDIMM"
-,-,AW12P7218BLF8M-ND,AW12P7218BLF8M,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","240-UDIMM"
-,-,AW12P7218BLF8S-ND,AW12P7218BLF8S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","240-UDIMM"
-,-,AW12P7218BLH9M-ND,AW12P7218BLH9M,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","240-UDIMM"
-,-,AW12P7218BLH9S-ND,AW12P7218BLH9S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","240-UDIMM"
-,-,AW12P7218BLK0S-ND,AW12P7218BLK0S,"ATP Electronics, Inc.",4GB 204 PIN UNBUFFERED ECC SO-DI,0,0,"62.99200","0","10","-","Active","-","4GB","-","240-UDIMM"
-,-,AQ12M6418BKF8M-ND,AQ12M6418BKF8M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M6418BKH9M-ND,AQ12M6418BKH9M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M6418BKK0M-ND,AQ12M6418BKK0M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M6418BLF8M-ND,AQ12M6418BLF8M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M6418BLH9M-ND,AQ12M6418BLH9M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M6418BLK0M-ND,AQ12M6418BLK0M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P6418BKF8M-ND,AQ12P6418BKF8M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P6418BKH9M-ND,AQ12P6418BKH9M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P6418BKK0M-ND,AQ12P6418BKK0M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P6418BLF8M-ND,AQ12P6418BLF8M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P6418BLH9M-ND,AQ12P6418BLH9M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P6418BLK0M-ND,AQ12P6418BLK0M,"ATP Electronics, Inc.",4GB 240 PIN VLP UNBUFFERED NON E,0,0,"63.58800","0","10","-","Active","-","4GB","-","Module"
http://wfcache.advantech.com/www/certified-peripherals/documents/AQD-D3L4GNV16-SG_datasheet.pdf,-,AQD-D3L4GNV16-SG-ND,AQD-D3L4GNV16-SG,Advantech Corp,MODULE DDR3L SDRAM 4GB 240UDIMM,0,0,"64.24000","0","1","-","Active","DDR3L SDRAM","4GB","1600Mb/s","240-UDIMM"
-,-,A4C04QV8BLRCSE-ND,A4C04QV8BLRCSE,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2400 UNB ECC DI,0,0,"64.34000","0","25","-","Active","DDR4 SDRAM","4GB","2400MT/s","288-UDIMM"
-,-,A4B04QD8BLPBSE-ND,A4B04QD8BLPBSE,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2400 REGISTERED,0,0,"64.35735","0","200","-","Active","DDR4 SDRAM","4GB","2400MT/s","Module"
-,-,A4D04QA8BLPBME-ND,A4D04QA8BLPBME,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2133 UNBUFFERED,0,0,"64.92320","0","25","-","Active","DDR4 SDRAM","4GB","2133MT/s","Module"
-,-,A4C04QD8BLPBSE-ND,A4C04QD8BLPBSE,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2400 UNB ECC DI,0,0,"65.31200","0","25","-","Active","DDR4 SDRAM","4GB","2400MT/s","288-UDIMM"
-,-,A4K04Q18BLPBSE-ND,A4K04Q18BLPBSE,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2400 UNB MINI-D,0,0,"66.24520","0","25","-","Active","DDR4 SDRAM","4GB","2400MT/s","288-MiniUDIMM"
-,-,AQ12M72D8BLF8M-ND,AQ12M72D8BLF8M,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M72D8BLF8S-ND,AQ12M72D8BLF8S,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M72D8BLH9M-ND,AQ12M72D8BLH9M,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M72D8BLH9S-ND,AQ12M72D8BLH9S,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
//media.digikey.com/pdf/Data%20Sheets/ATP%20Electronics%20PDFs/AQ12M72D8BLK0M.pdf,-,AQ12M72D8BLK0M-ND,AQ12M72D8BLK0M,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M72D8BLK0S-ND,AQ12M72D8BLK0S,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72D8BLF8M-ND,AQ12P72D8BLF8M,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72D8BLF8S-ND,AQ12P72D8BLF8S,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72D8BLH9M-ND,AQ12P72D8BLH9M,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72D8BLH9S-ND,AQ12P72D8BLH9S,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72D8BLK0M-ND,AQ12P72D8BLK0M,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72D8BLK0S-ND,AQ12P72D8BLK0S,"ATP Electronics, Inc.",4GB 240 PIN UNBUFFERED ECC MODUL,0,0,"66.76700","0","10","-","Active","-","4GB","-","Module"
https://www.micron.com/~/media/documents/products/data-sheet/modules/unbuffered_dimm/ddr4/atf8c1gx64az.pdf,-,MTA8ATF1G64AZ-2G6E1-ND,MTA8ATF1G64AZ-2G6E1,Micron Technology Inc.,MODULE DDR4 8GB UDIMM,0,0,"66.79700","0","100","-","Active","DDR4 SDRAM","8GB","2666MT/s","288-UDIMM"
http://advdownload.advantech.com/productfile/PIS/AQD-D4U4GR24-SG/Product%20-%20Datasheet/AQD-D4U4GR24-SG_datasheet20170922180413.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AQD-D4U4GR24-SG.jpg,AQD-D4U4GR24-SG-ND,AQD-D4U4GR24-SG,Advantech Corp,4G R-DDR4-2400 1.2V 512X8 SAM,0,0,"67.03000","0","1","-","Active","DDR4 SDRAM","4GB","2400Mb/s","288-RDIMM"
https://www.swissbit.com/data/view.php?q=U-400/U-400_fact_sheet.pdf,//media.digikey.com/Photos/Swissbit%20NA%20Inc/MFG_SFUI016GJ1AB1TO-I-QT-211-STD.jpg,SFUI4096J1AB1TO-C-MS-211-STD-ND,SFUI4096J1AB1TO-C-MS-211-STD,Swissbit,MODULE FLASH NAND SLC 4GB,0,0,"67.29000","0","1","U-400","Active","FLASH - NAND (SLC)","4GB","-","Module"
-,-,A4G04QA8BLPBME-ND,A4G04QA8BLPBME,"ATP Electronics, Inc.",4GB 260 PIN DDR4-2133 UNB NON-EC,0,0,"67.83920","0","25","-","Active","DDR4 SDRAM","4GB","2133MT/s","260-UDIMM"
-,-,AQ12M72X8BLF8M-ND,AQ12M72X8BLF8M,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M72X8BLF8S-ND,AQ12M72X8BLF8S,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M72X8BLH9M-ND,AQ12M72X8BLH9M,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M72X8BLH9S-ND,AQ12M72X8BLH9S,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M72X8BLK0M-ND,AQ12M72X8BLK0M,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12M72X8BLK0S-ND,AQ12M72X8BLK0S,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72X8BLF8M-ND,AQ12P72X8BLF8M,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72X8BLF8S-ND,AQ12P72X8BLF8S,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72X8BLH9M-ND,AQ12P72X8BLH9M,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72X8BLH9S-ND,AQ12P72X8BLH9S,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72X8BLK0M-ND,AQ12P72X8BLK0M,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
-,-,AQ12P72X8BLK0S-ND,AQ12P72X8BLK0S,"ATP Electronics, Inc.",4GB 240 PIN ULP UNBUFFERED ECC M,0,0,"68.35700","0","10","-","Active","-","4GB","-","Module"
http://wfcache.advantech.com/www/certified-peripherals/documents/AQD-D3L4GR16-SG_datasheet.pdf,-,AQD-D3L4GR16-SG-ND,AQD-D3L4GR16-SG,Advantech Corp,MODULE DDR3L SDRAM 4GB 240RDIMM,0,0,"68.43000","0","1","-","Active","DDR3L SDRAM","4GB","1600Mb/s","240-RDIMM"
//media.digikey.com/pdf/Data%20Sheets/Wintec%20PDFs/DRAM_DDR2_UDIMM_Web.pdf,//media.digikey.com/Photos/Wintec/WD2UE02GX818-667G-PF.JPG,385-1116-ND,WD2UE02GX818-667G-PF,Wintec Industries,MODULE DDR2 SDRAM 2GB 240UDIMM,0,0,"68.51260","0","50","-","Not For New Designs","DDR2 SDRAM","2GB","667MHz","240-UDIMM"
-,-,SFUI4096J1AE2TO-C-QT-2A1-STD-ND,SFUI4096J1AE2TO-C-QT-2A1-STD,Swissbit,IND USB FLASH DRIVE MODULE U-500,0,0,"68.88000","0","1","U-500","Active","FLASH - NAND (SLC)","4GB","-","Module"
-,-,A4C04QX8BLPBME-ND,A4C04QX8BLPBME,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2133 UNB ECC DI,0,0,"69.39400","0","25","-","Active","DDR4 SDRAM","4GB","2133MT/s","288-UDIMM"
http://www.vikingtechnology.com/wp-content/uploads/2017/07/VIKING_DRAM_PART_NO_BOOKLET.pdf,//media.digikey.com/Photos/Viking%20Technology/VR7PUXX6458ZZZ~.jpg,1803-1024-ND,VR7PU286458FBAMJT,Viking Technology,MODULE DDR3 SDRAM 1GB 204-SODIMM,0,0,"69.79000","0","1","-","Active","DDR3 SDRAM","1GB","1066MT/s","204-SODIMM"
//media.digikey.com/pdf/Data%20Sheets/Wintec%20PDFs/DRAM_DDR3_UDIMM_Web.pdf,//media.digikey.com/Photos/Wintec/WD3UE04GX818-1333L-PD.jpg,385-1094-ND,WD3UE04GX818-1333L-PD,Wintec Industries,MODULE DDR3 SDRAM 4GB 240UDIMM,0,0,"69.97720","0","25","-","Not For New Designs","DDR3 SDRAM","4GB","1.333GHz","240-UDIMM"
https://www.micron.com/~/media/documents/products/data-sheet/modules/sodimm/ddr4/atf8c1gx64hz.pdf,-,MTA8ATF1G64HZ-3G2E1-ND,MTA8ATF1G64HZ-3G2E1,Micron Technology Inc.,DDR4 8GB SODIMM,0,0,"70.14400","0","100","-","Active","DDR4 SDRAM","8GB","3200MT/s","260-SODIMM"
-,-,A4B04QD8BLPBME-ND,A4B04QD8BLPBME,"ATP Electronics, Inc.",4GB 288 PIN DDR4-2133 REGISTERED,0,0,"70.35335","0","200","-","Active","DDR4 SDRAM","4GB","2133MT/s","Module"
-,-,AW12M64B8BLF8MW-ND,AW12M64B8BLF8MW,"ATP Electronics, Inc.",WT MODULE 4GB DDR3-1066 UNBUFFER,0,0,"70.61985","0","200","-","Active","DDR3 SDRAM","4GB","1066MT/s","-"
-,-,AW12M64B8BLH9MW-ND,AW12M64B8BLH9MW,"ATP Electronics, Inc.",WT MODULE 4GB DDR3-1333 UNBUFFER,0,0,"70.61985","0","200","-","Active","DDR3 SDRAM","4GB","1333MT/s","-"
-,-,AW12M64B8BLMAMW-ND,AW12M64B8BLMAMW,"ATP Electronics, Inc.",WT MODULE 4GB DDR3-1866 UNBUFFER,0,0,"70.61985","0","200","-","Active","DDR3 SDRAM","4GB","1866MT/s","-"
-,-,AW12P64B8BLF8MW-ND,AW12P64B8BLF8MW,"ATP Electronics, Inc.",WT MODULE 4GB DDR3-1066 UNBUFFER,0,0,"70.61985","0","200","-","Active","DDR3 SDRAM","4GB","1066MT/s","-"
-,-,AW12P64B8BLH9MW-ND,AW12P64B8BLH9MW,"ATP Electronics, Inc.",WT MODULE 4GB DDR3-1333 UNBUFFER,0,0,"70.61985","0","200","-","Active","DDR3 SDRAM","4GB","1333MT/s","-"
-,-,AW12P64B8BLK0MW-ND,AW12P64B8BLK0MW,"ATP Electronics, Inc.",WT MODULE 4GB DDR3-1600 UNBUFFER,0,0,"70.61985","0","200","-","Active","DDR3 SDRAM","4GB","1600MT/s","-"
