Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Memory Size","Memory Type","Form Factor","Speed - Read","Speed - Write","Voltage - Supply","Type","Current - Max","Operating Temperature","Weight","Size / Dimension"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR13CS-2NRT-ND,AP-UM256MR13CS-2NRT,Apacer Memory America,USB DISK MODULE SLC 90D NON-REMO,0,0,"20.18000","0","1","UDMII Plus Type A","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","0°C ~ 70°C","-","28.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR13CS-2T-ND,AP-UM256MR13CS-2T,Apacer Memory America,USB DISK MODULE SLC 90D 256MB,0,0,"20.18000","0","1","UDMII Plus Type A","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","0°C ~ 70°C","-","28.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR23CS-2NRT-ND,AP-UM256MR23CS-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"20.18000","0","1","UDMII Plus Type D","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","0°C ~ 70°C","-","37.30mm x 26.65mm x 8.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR23CS-2T-ND,AP-UM256MR23CS-2T,Apacer Memory America,USB DISK MODULE SLC 180D 256MB,0,0,"20.18000","0","1","UDMII Plus Type D","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","0°C ~ 70°C","-","37.30mm x 26.65mm x 8.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR31CG-2MSNRT-ND,AP-UM256MR31CG-2MSNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"20.18000","0","1","UDMII Plus Type E LP","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR31CG-2MST-ND,AP-UM256MR31CG-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"20.18000","0","1","UDMII Plus Type E LP","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR40CG-2NRT-ND,AP-UM256MR40CG-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"20.18000","0","1","UDMII Plus Type D LP","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MR40CG-2T-ND,AP-UM256MR40CG-2T,Apacer Memory America,USB DISK MODULE SLC 180D LP 256M,0,0,"20.18000","0","1","UDMII Plus Type D LP","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT13ES-2MHNRT-ND,AP-UM256MT13ES-2MHNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"20.18000","0","1","UDMII Plus Type B","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT13ES-2T-ND,AP-UM256MT13ES-2T,Apacer Memory America,USB DISK MODULE SLC 90D 256MB EX,0,0,"20.18000","0","1","UDMII Plus Type A","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","28.80mm x 26.65mm x 10.50mm"
-,-,AF8GSMGH-OEM-ND,AF8GSMGH-OEM,"ATP Electronics, Inc.",SSD 8GB EUSB MLC,0,0,"20.33000","0","2","-","Active","8GB","FLASH - NAND (MLC)","Disk-On-Module, eUSB","30MB/s","22MB/s","-","-","-","0°C ~ 70°C","-","36.90mm x 26.60mm x 8.40mm"
http://advdownload.advantech.com/productfile/PIS/SQF-ISD/Product%20-%20Datasheet/SQF-ISD_UDM_DS(01.15.14)20140205160843.pdf,-,SQF-UDMS1-1G-HDC-ND,SQF-UDMS1-1G-HDC,Advantech Corp,MOD SQF USB DOM SLC 1G HOR,0,0,"20.95000","0","1","SQF-UDM","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","26MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.50mm x 10.60mm"
http://eflash.apacerus.com/spec/USB/Module/UDM3.0_1U_AP-UMxxxxAUXXX-XXXTX_Spec_rev1.2.pdf,-,AP-UM128MAU0ES-2T-ND,AP-UM128MAU0ES-2T,Apacer Memory America,USB3.0 DISK MODULE SLC 180D 1U 3,0,0,"20.96000","0","1","-","Active","128MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","30MB/s","5MB/s","5V","-","125mA (Typ)","-40°C ~ 85°C","-","24.00mm x 17.90mm x 5.00mm"
-,//media.digikey.com/Photos/Apacer%20Photos/UDMIIPlus_TypeC_img2_LO.jpg,AP-UM256MT13ES-2MSNRT-ND,AP-UM256MT13ES-2MSNRT,Apacer Memory America,SSD 256MB SLC 5V,0,0,"21.86000","0","1","-","Active","256MB","FLASH - NAND (SLC)","-","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT13ES-2MHT-ND,AP-UM256MT13ES-2MHT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"21.86000","0","1","UDMII Plus Type B","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT13ES-2MST-ND,AP-UM256MT13ES-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"21.86000","0","1","UDMII Plus Type C","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT13ES-2NRT-ND,AP-UM256MT13ES-2NRT,Apacer Memory America,USB DISK MODULE SLC 90D NON-REMO,0,0,"21.86000","0","1","UDMII Plus Type A","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","28.80mm x 26.65mm x 10.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT23ES-2NRT-ND,AP-UM256MT23ES-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"21.86000","0","1","UDMII Plus Type D","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","37.30mm x 26.65mm x 8.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT23ES-2T-ND,AP-UM256MT23ES-2T,Apacer Memory America,USB DISK MODULE SLC 180D 256MB E,0,0,"21.86000","0","1","UDMII Plus Type D","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","37.30mm x 26.65mm x 8.50mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT31EG-2MSNRT-ND,AP-UM256MT31EG-2MSNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"21.86000","0","1","UDMII Plus Type E LP","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT31EG-2MST-ND,AP-UM256MT31EG-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"21.86000","0","1","UDMII Plus Type E LP","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT40EG-2NRT-ND,AP-UM256MT40EG-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"21.86000","0","1","UDMII Plus Type D LP","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
"//media.digikey.com/pdf/Data%20Sheets/Apacer/AP-UMzzzz(R,T)zzzz-zzzzzT.pdf",-,AP-UM256MT40EG-2T-ND,AP-UM256MT40EG-2T,Apacer Memory America,USB DISK MODULE SLC 180D LP 256M,0,0,"21.86000","0","1","UDMII Plus Type D LP","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","10MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
http://en.apacer.com/pub/media/file/2015/2015011314311684.pdf,//media.digikey.com/Photos/Apacer%20Photos/SDM5_7P180D_Slim2_LO.jpg,APSDM001GK3AN-AT-ND,APSDM001GK3AN-AT,Apacer Memory America,SSD 1GB SLC SATA III 5V,0,0,"21.90284","0","500","SDM5","Active","1GB","FLASH - NAND (SLC)","-","37MB/s","14MB/s","5V","SATA III","125mA","0°C ~ 70°C","-","17.00mm x 40.00mm x 6.10mm"
http://eflash.apacerus.com/spec/USB/Module/UDM3.0_1U_AP-UMxxxxAUXXX-XXXTX_Spec_rev1.2.pdf,-,AP-UM256MAU0ES-2T-ND,AP-UM256MAU0ES-2T,Apacer Memory America,USB3.0 DISK MODULE SLC 180D 1U 3,0,0,"22.71000","0","1","-","Active","256MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","30MB/s","10MB/s","5V","-","140mA (Typ)","-40°C ~ 85°C","-","24.00mm x 17.90mm x 5.00mm"
-,//media.digikey.com/Photos/Apacer%20Photos/UDMIIPlus_TypeC_img2_LO.jpg,AP-UM512MR13CS-2MSNRT-ND,AP-UM512MR13CS-2MSNRT,Apacer Memory America,SSD 512MB SLC 5V,0,0,"22.82000","0","1","-","Active","512MB","FLASH - NAND (SLC)","-","31MB/s","15MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR13CS-2MHNRT-ND,AP-UM512MR13CS-2MHNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"22.82000","0","1","UDMII Plus Type B","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR13CS-2MHT-ND,AP-UM512MR13CS-2MHT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"22.82000","0","1","UDMII Plus Type B","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR13CS-2MST-ND,AP-UM512MR13CS-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"22.82000","0","1","UDMII Plus Type C","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR13CS-2NRT-ND,AP-UM512MR13CS-2NRT,Apacer Memory America,USB DISK MODULE SLC 90D NON-REMO,0,0,"22.82000","0","1","UDMII Plus Type A","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","0°C ~ 70°C","-","28.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR13CS-2T-ND,AP-UM512MR13CS-2T,Apacer Memory America,USB DISK MODULE SLC 90D 512MB,0,0,"22.82000","0","1","UDMII Plus Type A","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","0°C ~ 70°C","-","28.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR23CS-2NRT-ND,AP-UM512MR23CS-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"22.82000","0","1","UDMII Plus Type D","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","0°C ~ 70°C","-","37.30mm x 26.65mm x 8.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR23CS-2T-ND,AP-UM512MR23CS-2T,Apacer Memory America,USB DISK MODULE SLC 180D 512MB,0,0,"22.82000","0","1","UDMII Plus Type D","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","0°C ~ 70°C","-","37.30mm x 26.65mm x 8.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR31CG-2MSNRT-ND,AP-UM512MR31CG-2MSNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"22.82000","0","1","UDMII Plus Type E LP","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR31CG-2MST-ND,AP-UM512MR31CG-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"22.82000","0","1","UDMII Plus Type E LP","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR40CG-2NRT-ND,AP-UM512MR40CG-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"22.82000","0","1","UDMII Plus Type D LP","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MR40CG-2T-ND,AP-UM512MR40CG-2T,Apacer Memory America,USB DISK MODULE SLC 180D LP 512M,0,0,"22.82000","0","1","UDMII Plus Type D LP","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT13ES-2MHNRT-ND,AP-UM512MT13ES-2MHNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"22.82000","0","1","UDMII Plus Type B","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT13ES-2T-ND,AP-UM512MT13ES-2T,Apacer Memory America,USB DISK MODULE SLC 90D 512MB EX,0,0,"22.82000","0","1","UDMII Plus Type A","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","28.80mm x 26.65mm x 10.50mm"
http://eflash.apacerus.com/spec/SATA/Module/SDM5/SDM5_7P180D_Slim2_20140717.pdf,-,APSDM001GS3AN-AT-ND,APSDM001GS3AN-AT,Apacer Memory America,SATA3 DISK MODULE 7-PIN/180 DEGR,0,0,"23.21782","0","500","SDM5 7P/180D Slim2","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, SATA DOM","37MB/s","14MB/s","5V","SATA III","125mA (Typ)","0°C ~ 70°C","-","17.00mm x 40.00mm x 6.10mm"
http://en.apacer.com/pub/media/file/2015/2015011314311684.pdf,//media.digikey.com/Photos/Apacer%20Photos/SDM5_7P180D_Slim2_LO.jpg,APSDM001GK3AN-ATW-ND,APSDM001GK3AN-ATW,Apacer Memory America,SSD 1GB SLC SATA III 5V,0,0,"23.29750","0","500","SDM5","Active","1GB","FLASH - NAND (SLC)","-","37MB/s","14MB/s","5V","SATA III","125mA","-40°C ~ 85°C","-","17.00mm x 40.00mm x 6.10mm"
http://advdownload.advantech.com/productfile/PIS/SQF-ISD/Product%20-%20Datasheet/SQF-ISD_UDM_DS(01.15.14)20140205160843.pdf,-,SQF-UDMS1-1G-HDE-ND,SQF-UDMS1-1G-HDE,Advantech Corp,MOD SQF USB DOM SLC 1G HOR,0,0,"23.74000","0","1","SQF-UDM","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","32MB/s","26MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.50mm x 10.60mm"
-,-,AF1GSSGH-OEM-ND,AF1GSSGH-OEM,"ATP Electronics, Inc.",SSD 1GB EUSB SLC 5V,0,0,"24.02500","0","2","-","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","30MB/s","27MB/s","5V","-","-","-40°C ~ 85°C","-","36.90mm x 26.60mm x 11.50mm"
http://eflash.apacerus.com/spec/SATA/Module/SDM5/SDM5_7P180D_Slim2_20140717.pdf,-,APSDM001GS3AN-ATW-ND,APSDM001GS3AN-ATW,Apacer Memory America,SATA3 DISK MODULE 7-PIN/180 DEGR,0,0,"24.61248","0","500","SDM5 7P/180D Slim2","Active","1GB","FLASH - NAND (SLC)","Disk-On-Module, SATA DOM","37MB/s","14MB/s","5V","SATA III","125mA (Typ)","-40°C ~ 85°C","-","17.00mm x 40.00mm x 6.10mm"
http://eflash.apacerus.com/spec/USB/Module/UDM3.0_1U_AP-UMxxxxAUXXX-XXXTX_Spec_rev1.2.pdf,-,AP-UM512MAU0ES-2T-ND,AP-UM512MAU0ES-2T,Apacer Memory America,USB3.0 DISK MODULE SLC 180D 1U 3,0,0,"24.73000","0","1","-","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","30MB/s","20MB/s","5V","-","140mA (Typ)","-40°C ~ 85°C","-","24.00mm x 17.90mm x 5.00mm"
-,//media.digikey.com/Photos/Apacer%20Photos/UDMIIPlus_TypeC_img2_LO.jpg,AP-UM512MT13ES-2MSNRT-ND,AP-UM512MT13ES-2MSNRT,Apacer Memory America,SSD 512MB SLC 5V,0,0,"24.98000","0","1","-","Active","512MB","FLASH - NAND (SLC)","-","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT13ES-2MHT-ND,AP-UM512MT13ES-2MHT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"24.98000","0","1","UDMII Plus Type B","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT13ES-2MST-ND,AP-UM512MT13ES-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"24.98000","0","1","UDMII Plus Type C","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","37.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT13ES-2NRT-ND,AP-UM512MT13ES-2NRT,Apacer Memory America,USB DISK MODULE SLC 90D NON-REMO,0,0,"24.98000","0","1","UDMII Plus Type A","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","28.80mm x 26.65mm x 10.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT23ES-2NRT-ND,AP-UM512MT23ES-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"24.98000","0","1","UDMII Plus Type D","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","37.30mm x 26.65mm x 8.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT23ES-2T-ND,AP-UM512MT23ES-2T,Apacer Memory America,USB DISK MODULE SLC 180D 512MB E,0,0,"24.98000","0","1","UDMII Plus Type D","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","37.30mm x 26.65mm x 8.50mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT31EG-2MSNRT-ND,AP-UM512MT31EG-2MSNRT,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"24.98000","0","1","UDMII Plus Type E LP","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT31EG-2MST-ND,AP-UM512MT31EG-2MST,Apacer Memory America,USB DISK MODULE SLC 90D MOUNTING,0,0,"24.98000","0","1","UDMII Plus Type E LP","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","36.80mm x 26.50mm x 7.10mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT40EG-2NRT-ND,AP-UM512MT40EG-2NRT,Apacer Memory America,USB DISK MODULE SLC 180D NON-REM,0,0,"24.98000","0","1","UDMII Plus Type D LP","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
http://en.apacer.com/pub/media/file/2014/2014090111210698.pdf,-,AP-UM512MT40EG-2T-ND,AP-UM512MT40EG-2T,Apacer Memory America,USB DISK MODULE SLC 180D LP 512M,0,0,"24.98000","0","1","UDMII Plus Type D LP","Active","512MB","FLASH - NAND (SLC)","Disk-On-Module, eUSB","31MB/s","15MB/s","5V","-","-","-40°C ~ 85°C","-","31.50mm x 24.00mm x 5.00mm"
-,-,SQF-SM8M1-4G-S9C-ND,SQF-SM8M1-4G-S9C,Advantech Corp,SSD 4GB MLC M.2 2280,0,0,"25.14000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://advdownload.advantech.com/productfile/PIS/SQF-SLM%20630/Product%20-%20Datasheet/SQF-SLM%20630_S10_DS(04.24.18)20180521182205.pdf,-,SQF-SLMM1-4G-S9C-ND,SQF-SLMM1-4G-S9C,Advantech Corp,SSD 4GB MLC SLIM-SATA SATAIII,0,0,"26.53000","0","1","SQF-SLM 630","Active","4GB","FLASH - NAND (MLC)","Slim-SATA","510MB/s","150MB/s","-","SATA III","370mA","0°C ~ 70°C","-","54.00mm x 39.00mm x 4.50mm"
http://advdownload.advantech.com/productfile/PIS/SQF-SDM%20630/Product%20-%20Datasheet/SQF-SDM%20630_SUS%20630_DS(04.24.18)20180521182008.pdf,-,SQF-SDMM1-4G-S9C-ND,SQF-SDMM1-4G-S9C,Advantech Corp,SSD 4GB MLC SATA DOM SATAIII,0,0,"26.53000","0","1","SQF-SDM 630","Active","4GB","FLASH - NAND (MLC)","Disk-On-Module, SATA DOM","250MB/s","100MB/s","-","SATA III","480mA","0°C ~ 70°C","-","44.70mm x 11.20mm x 4.20mm"
http://advdownload.advantech.com/productfile/PIS/SQF-SMS%20630/Product%20-%20Datasheet/Advantech%20SQFlash_mSATA_630-DS_v0.5_2015060820160519183031.pdf,-,SQF-SMSM1-8G-S9C-ND,SQF-SMSM1-8G-S9C,Advantech Corp,SSD MSATA 8GB MLC,0,0,"26.53000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,-,SQF-SHMU1-2G-S9C-ND,SQF-SHMU1-2G-S9C,Advantech Corp,SSD 2GB U-MLC HS MSATA,0,0,"26.53000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Apacer%20Photos/UDMIIPlus_TypeC_img2_LO.jpg,AP-UM001GR13CS-2MSNRT-ND,AP-UM001GR13CS-2MSNRT,Apacer Memory America,SSD 1GB SLC 5V,0,0,"27.69000","0","1","-","Active","1GB","FLASH - NAND (SLC)","-","32MB/s","19MB/s","5V","-","-","0°C ~ 70°C","-","37.80mm x 26.65mm x 10.50mm"
