Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Function","Motor Type","Voltage - Rated","RPM","Torque - Rated (oz-in / mNm)","Power - Rated","Encoder Type","Size / Dimension","Diameter - Shaft","Length - Shaft and Bearing","Mounting Hole Spacing","Termination Style","Features","Gear Reduction Ratio","Torque - Max Momentary (oz-in / mNm)","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/80047_Web.pdf,-,1890-1101-ND,80047,"Makeblock Co., LTD.",DC MOTOR-25 9V/16RPM,16,0,"15.99000","0","1","-","Active","DC Motor","Gearmotor","-","9VDC","16 RPM","194.4 / 1373","-","-","Round - 0.984"" Dia (25.00mm)","0.276"" (7.00mm)","0.984"" (25.00mm)","0.669"" (17.00mm)","Connector","-","217","-","0°C ~ 50°C"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/SER0002_Web.pdf,-,1738-1456-ND,SER0002,DFRobot,HITEC HS422 SERVO,80,0,"16.74000","0","1","-","Active","DC Motor","Servomotor, RC (Hobby)","-","4.8 ~ 6VDC","-","-","-","-","Rectangular - 0.780"" x 1.570"" (19.81mm x 39.88mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
http://www.makeblock.com.ph/catalogue.pdf,-,1890-1102-ND,80417,"Makeblock Co., LTD.",DC MOTOR-37 12V/200RPM,19,0,"16.99000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","200 RPM","20.83 / 147.1","-","-","Round - 1.457"" Dia (37.00mm)","-","-","-","Connector","-","56","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0520_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0520.jpg,1738-1343-ND,FIT0520,DFRobot,METAL DC GEARED MOTOR W/ENCODER,50,0,"20.50000","0","1","-","Active","DC Motor","Gearmotor","-","6VDC","300 RPM","50 / 353","2W","Incremental","Round - 0.984"" Dia (25.00mm)","0.157"" (4.00mm)","0.472"" (12.00mm)","-","Connector","-","20","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0522_Web.pdf,//media.digikey.com/Photos/DFRobot/MFG_FIT0522.jpg,1738-1345-ND,FIT0522,DFRobot,METAL DC GEARED MOTOR W/ENCODER,28,0,"20.50000","0","1","-","Active","DC Motor","Gearmotor","-","6VDC","100 RPM","90.21 / 637","2.8W","Incremental","Round - 0.984"" Dia (25.00mm)","0.157"" (4.00mm)","0.472"" (12.00mm)","-","Connector","-","75","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0931_Web.pdf,-,1910-1113-ND,PIS-0931,Pi Supply,PIBORG MOTOR 12V 100RPM 25MM,37,0,"21.00000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","72 RPM","20 / 141.22","-","-","Round - 0.984"" Dia (25.00mm)","0.157"" (4.00mm)","0.472"" (12.00mm)","-","Solder Tab","-","83","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0930_Web.pdf,-,1910-1112-ND,PIS-0930,Pi Supply,PIBORG MOTOR 6V 180RPM 20MM,39,0,"22.17000","0","1","-","Active","DC Motor","Gearmotor","-","6VDC","149 RPM","1.81 / 12.75","-","-","Round - 0.787"" Dia (20.00mm)","0.118"" (3.00mm)","0.315"" (8.00mm)","-","Solder Tab","-","33","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0932_Web.pdf,-,1910-1114-ND,PIS-0932,Pi Supply,PIBORG MOTOR 12V 590RPM 28MM,35,0,"24.50000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","480 RPM","55.55 / 392.3","-","-","Round - 1.100"" Dia (28.00mm)","0.157"" (4.00mm)","0.472"" (12.00mm)","-","Solder Tab","-","11","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0933_Web.pdf,-,1910-1115-ND,PIS-0933,Pi Supply,PIBORG MOTOR 12V 300RPM 37MM,39,0,"28.00000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","205 RPM","14.17 / 100","-","-","Round - 1.457"" Dia (37.00mm)","0.236"" (6.00mm)","0.551"" (14.00mm)","-","Solder Tab","-","17.4","-","-"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/80802_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_80802.jpg,1890-1040-ND,80802,"Makeblock Co., LTD.",MEDS15 SERVO MOTOR,10,0,"29.99000","0","1","MEDS150","Active","DC Motor","Servomotor, RC (Hobby)","-","6VDC","-","-","-","-","Rectangular - 1.838"" x 2.055"" (46.68mm x 52.20mm)","-","-","-","Wire Leads with Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0934_Web.pdf,-,1910-1116-ND,PIS-0934,Pi Supply,PIBORG MOTOR 12V 450RPM 42MM,38,0,"36.73000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","374 RPM","27.78 / 196.1","-","-","Round - 1.654"" Dia (42.00mm)","0.236"" (6.00mm)","0.551"" (14.00mm)","-","Solder Tab","-","22.2","-","-"
-,-,1890-1113-ND,81350,"Makeblock Co., LTD.",2823 BRUSHLESS MOTOR,15,0,"39.99000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/Z63000Z2910Z_1Z_41_V03_Prelim.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_Z63000Z2910Z1Z41.jpg,495-77545-ND,Z63000Z2910Z1Z41,EPCOS (TDK),POWERHAP TYPE 0904H014V060 MINI,34,0,"46.66000","0","1","PowerHap™","Active","-","Vibration (Piezo)","-","0 ~ 60 V","-","-","-","-","Rectangular - 0.354"" x 0.147"" (9.00mm x 3.75mm)","-","-","-","Solder Pad","-","-","-","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/95080_Web.pdf,//media.digikey.com/Photos/Makeblock/MFG_95080.jpg,1890-1120-ND,95080,"Makeblock Co., LTD.",SMART SERVO MS-12A,10,0,"49.99000","0","1","-","Active","DC Motor","Servomotor","-","-","-","-","-","-","-","-","-","-","Connector","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/Z63000Z2910Z1Z39_DS.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_Z63000Z2910Z1Z39.jpg,495-77546-ND,Z63000Z2910Z1Z39,EPCOS (TDK),POWERHAP TYPE 1204H018V060 MINI,36,0,"50.63000","0","1","PowerHap™","Active","-","Vibration (Piezo)","-","0 ~ 60 V","-","-","-","-","Rectangular - 0.472"" x 0.157"" (12.00mm x 4.00mm)","-","-","-","Solder Pad","-","-","-","-40°C ~ 85°C"
http://media.crouzet.com/datasheets/english/dc-motors-dc-direct-drive-brushed-motors-32-mm-3-9-watts-3-9-w-with-tags-Part%20number-82860004.pdf,//media.digikey.com/Photos/Crouzet%20Photos/82860004.jpg,966-1864-ND,82860004,Crouzet,STANDARD MOTOR 3700 RPM 24VDC,22,0,"56.19000","0","1","82860","Active","DC Motor","Standard","Brushed","24VDC","3700 RPM","1.09 / 7.7","3.9W","-","Round - 1.268"" Dia (32.20mm)","0.079"" (2.00mm)","0.472"" (12.00mm)","-","Solder Tab","Noise Filter","-","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_M71X15S4LGA.jpg,1110-4183-ND,M71X15S4LGA,Panasonic Industrial Automation Sales,MOTOR INDUCT 70MM 100V 15W,5,0,"83.46000","0","1","-","Active","AC Motor","Standard","-","100VAC","1600 RPM","12.7 / 90","15W","-","Square - 2.756"" x 2.756"" (70.00mm x 70.00mm)","0.217"" (5.50mm)","1.260"" (32.00mm)","3.228"" (82.00mm)","Wire Leads","-","-","-","-10°C ~ 40°C"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,1110-4186-ND,M8MX25GK4Y,Panasonic Industrial Automation Sales,MOTOR INDUCT 80MM 100V 25W,5,0,"87.21000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,1110-4184-ND,M7RX15G4GGA,Panasonic Industrial Automation Sales,MOTOR INDUCT 70MM 100V 15W,4,0,"94.25000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,1110-4187-ND,M91Z60GK4GGA,Panasonic Industrial Automation Sales,MOTOR INDUCT 90MM 100V 60W,4,0,"123.52000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,1110-4190-ND,M9MX40GK4CGA,Panasonic Industrial Automation Sales,MOTOR INDUCT 90MM 100V 40W,9,0,"129.63000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://catalog.ebmpapst.us/allpdfs/915.10175.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VM.BCI4240BK1.jpg,381-3645-ND,VM.BCI4240BK1,ebm-papst Inc.,DC MOTOR 42MM 24V 57MNM,7,0,"168.49000","0","1","BCI","Active","DC Motor","Standard","Brushed","24VDC","3100 RPM","8.07 / 57","-","-","Round - 1.654"" Dia (42.00mm)","0.197"" (5.00mm)","0.571"" (14.50mm)","1.260"" (32.00mm)","Wire Leads","-","-","-","0°C ~ 40°C"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,1110-4191-ND,M9MZ90GB4Y,Panasonic Industrial Automation Sales,MOTOR INDUCT 90MM 100V 90W,5,0,"182.07000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://media.crouzet.com/datasheets/english/brushless-motors-brushless-dc-motors-57-square-225-mnm-continuous-with-hall-effect-sensors-45-w-nominal-at-24-v-and-2000-rpm-Part%20number-80140510.pdf,//media.digikey.com/photos/Crouzet%20Photos/MFG_801x.jpg,966-1907-ND,80140510,Crouzet,BLDC 45W HALL EFFECT SENSORS,2,0,"192.94000","0","1","80140","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","2000 RPM","31.87 / 225","45W","-","Square - 2.244"" x 2.244"" (57.00mm x 57.00mm)","0.236"" (6.00mm)","0.984"" (25.00mm)","1.575"" (40.00mm)","Wire Leads","External Controller","-","70.81 / 500","-40°C ~ 70°C"
http://catalog.ebmpapst.us/allpdfs/915.10286.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VM.BCI5260BK1.jpg,381-3646-ND,VM.BCI5260BK1,ebm-papst Inc.,DC MOTOR 52MM 24V 170MNM,8,0,"202.16000","0","1","BCI","Active","DC Motor","Standard","Brushed","24VDC","3100 RPM","24.08 / 170","-","-","Round - 2.047"" Dia (52.00mm)","0.236"" (6.00mm)","0.717"" (18.20mm)","1.260"" (32.00mm)","Wire Leads","-","-","-","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10287.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VM.BCI6355BK1.jpg,381-3647-ND,VM.BCI6355BK1,ebm-papst Inc.,DC MOTOR 63MM 24V 270MNM,6,0,"208.95000","0","1","BCI","Active","DC Motor","Standard","Brushed","24VDC","3300 RPM","38.24 / 270","-","-","Round - 2.480"" Dia (63.00mm)","0.315"" (8.00mm)","0.795"" (20.20mm)","1.890"" (48.00mm)","Wire Leads","-","-","-","0°C ~ 40°C"
http://media.crouzet.com/datasheets/english/brushless-motors-brushless-dc-motors-57-mm-square-and-57-mm-463-mnm-continuous-with-hall-effect-sensors-120-w-nominal-at-24-v-and-4000-rpm-Part%20number-80180506.pdf#zoom=100,-,966-1908-ND,80180506,Crouzet,BLDC 120W HALL EFFECT SENSORS,2,0,"231.53000","0","1","80180","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","4000 RPM","43.47 / 307","120W","-","Round - 0.315"" Dia (8.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.575"" (40.00mm)","Wire Leads","External Controller","-","108.1 / 763","-40°C ~ 70°C"
http://catalog.ebmpapst.us/allpdfs/915.10274.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VM.ECI4240BK1.jpg,381-3627-ND,VM.ECI4240BK1,ebm-papst Inc.,BLDC MOTOR 42MM 24VDC,9,0,"242.62000","0","1","ECI","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","4000 RPM","31.15 / 220","-","-","Round - 1.654"" Dia (42.00mm)","0.315"" (8.00mm)","0.787"" (20.00mm)","1.260"" (32.00mm)","Wire Leads with Connector","-","-","-","0°C ~ 40°C"
//media.digikey.com/pdf/Data%20Sheets/Makeblock%20PDFs/95053_Web.pdf,-,1890-1133-ND,95053,"Makeblock Co., LTD.",DC ENCODER MOTOR PACK- 36MM,8,0,"262.99000","0","1","-","Active","DC Motor","Gearmotor","-","12VDC","223 RPM","97.21 / 686.5","-","-","Round - 1.417"" Dia (36.00mm)","-","-","-","Connector","Key","-","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Motors_Documents/QBL4208-1024-AT_Hardware_Manual_Rev1.00.pdf,-,1460-1369-ND,QBL4208-100-04-025-1024-AT,Trinamic Motion Control GmbH,BLDC MOTOR 4000 RPM 24VDC ENC 10,3,0,"275.62000","0","1","QMot QBL4208","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","4000 RPM","35.4 / 250","-","Incremental","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.197"" (5.00mm)","0.866"" (22.00mm)","1.417"" (36.00mm)","Wire Leads","-","-","106.2 / 750","-20°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10278.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VM.VD4915BK1.jpg,381-3629-ND,VM.VD4915BK1,ebm-papst Inc.,BLDC MOTOR 63MM 24VDC,9,0,"282.98000","0","1","VD","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","4500 RPM","33.28 / 235","-","-","Round - 1.929"" Dia (49.00mm)","0.315"" (8.00mm)","0.787"" (20.00mm)","1.969"" (50.00mm)","Wire Leads with Connector","-","-","-","0°C ~ 40°C"
-,-,966-1909-ND,80280501,Crouzet,BLDC 150W HALL EFFECT SENSORS,2,0,"289.36000","0","1","80280, TNi21","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","4000 RPM","24.65 / 174","150W","-","Square - 2.244"" x 2.244"" (57.00mm x 57.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.575"" (40.00mm)","Wire Leads","Integrated Controller","-","99.15 / 700","-40°C ~ 70°C"
http://catalog.ebmpapst.us/allpdfs/915.10215.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VM.ECI6340BK1.jpg,381-3628-ND,VM.ECI6340BK1,ebm-papst Inc.,BLDC MOTOR 63MM 24VDC,8,0,"301.52000","0","1","ECI","Active","DC Motor","Standard","Brushless (BLDC)","24VDC","4000 RPM","94.88 / 670","-","-","Round - 2.480"" Dia (63.00mm)","0.236"" (6.00mm)","0.787"" (20.00mm)","1.929"" (49.00mm)","Wire Leads","-","-","-","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10274.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.ECI4240BK1.PP42.1.5.jpg,381-3631-ND,VG.ECI4240BK1.PP42.1.5,ebm-papst Inc.,MOTOR PLANETARY 5:1 42MM 24VDC,10,0,"303.21000","0","1","ECI","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","800 RPM","155.8 / 1100","-","-","Round - 1.654"" Dia (42.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.417"" (36.00mm)","Wire Leads with Connector","-","5","-","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10215.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VM.ECI6360DK1.jpg,381-3630-ND,VM.ECI6360DK1,ebm-papst Inc.,BLDC MOTOR 63MM 48VDC,9,0,"330.18000","0","1","ECI","Active","DC Motor","Standard","Brushless (BLDC)","48VDC","4000 RPM","124.6 / 880","-","-","Round - 2.480"" Dia (63.00mm)","0.394"" (10.00mm)","0.787"" (20.00mm)","1.929"" (49.00mm)","Wire Leads","-","-","-","0°C ~ 40°C"
https://www.trinamic.com/fileadmin/assets/Products/Drives_Documents/PD42-x-1670_Hardware_Manual_V1.00.pdf,//media.digikey.com/photos/Trinamic%20Motion%20Control%20Photos/PD42-1-1670-CANOPEN.jpg,1460-1360-ND,PD42-1-1670-CANOPEN,Trinamic Motion Control GmbH,"BLDC PANDRIVE NEMA17, 24V, 0.06N",10,0,"330.54000","0","1","PANdrive™","Active","DC Motor","Servomotor","Brushless (BLDC)","24VDC","4000 RPM","8.85 / 62.5","-","-","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.197"" (5.00mm)","0.866"" (22.00mm)","0.988"" (25.10mm)","Wire Leads with Connector","Integrated Controller, Flatted Shaft","-","-","-20°C ~ 40°C"
https://www.trinamic.com/fileadmin/assets/Products/Drives_Documents/PD42-x-1670_Hardware_Manual_V1.00.pdf,//media.digikey.com/photos/Trinamic%20Motion%20Control%20Photos/PD42-1-1670-TMCL.jpg,1460-1361-ND,PD42-1-1670-TMCL,Trinamic Motion Control GmbH,"BLDC PANDRIVE NEMA17, 24V, 0.06N",10,0,"330.54000","0","1","PANdrive™","Active","DC Motor","Servomotor","Brushless (BLDC)","24VDC","4000 RPM","8.85 / 62.5","-","-","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.197"" (5.00mm)","0.866"" (22.00mm)","0.988"" (25.10mm)","Wire Leads with Connector","Integrated Controller, Flatted Shaft","-","-","-20°C ~ 40°C"
https://www.trinamic.com/fileadmin/assets/Products/Drives_Documents/PD42-x-1670_Hardware_Manual_V1.00.pdf,//media.digikey.com/photos/Trinamic%20Motion%20Control%20Photos/PD42-2-1670-CANOPEN.jpg,1460-1362-ND,PD42-2-1670-CANOPEN,Trinamic Motion Control GmbH,"BLDC PANDRIVE NEMA17, 24V, 0.12N",10,0,"350.14000","0","1","PANdrive™","Active","DC Motor","Servomotor","Brushless (BLDC)","24VDC","4000 RPM","17 / 120","-","-","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.197"" (5.00mm)","0.866"" (22.00mm)","0.988"" (25.10mm)","Wire Leads with Connector","Integrated Controller, Flatted Shaft","-","-","-20°C ~ 40°C"
https://www.trinamic.com/fileadmin/assets/Products/Drives_Documents/PD42-x-1670_Hardware_Manual_V1.00.pdf,//media.digikey.com/photos/Trinamic%20Motion%20Control%20Photos/PD42-2-1670-TMCL.jpg,1460-1363-ND,PD42-2-1670-TMCL,Trinamic Motion Control GmbH,"BLDC PANDRIVE NEMA17, 24V, 0.12N",9,0,"350.14000","0","1","PANdrive™","Active","DC Motor","Servomotor","Brushless (BLDC)","24VDC","4000 RPM","17 / 120","-","-","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.197"" (5.00mm)","0.866"" (22.00mm)","0.988"" (25.10mm)","Wire Leads with Connector","Integrated Controller, Flatted Shaft","-","-","-20°C ~ 40°C"
https://www.trinamic.com/fileadmin/assets/Products/Drives_Documents/PD42-x-1670_Hardware_Manual_V1.00.pdf,//media.digikey.com/photos/Trinamic%20Motion%20Control%20Photos/PD42-3-1670-CANOPEN.jpg,1460-1364-ND,PD42-3-1670-CANOPEN,Trinamic Motion Control GmbH,"BLDC PANDRIVE NEMA17, 24V, 0.18N",10,0,"369.46000","0","1","PANdrive™","Active","DC Motor","Servomotor","Brushless (BLDC)","24VDC","4000 RPM","25.49 / 180","-","-","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.197"" (5.00mm)","0.866"" (22.00mm)","0.988"" (25.10mm)","Wire Leads with Connector","Integrated Controller, Flatted Shaft","-","-","-20°C ~ 40°C"
https://www.trinamic.com/fileadmin/assets/Products/Drives_Documents/PD42-x-1670_Hardware_Manual_V1.00.pdf,//media.digikey.com/photos/Trinamic%20Motion%20Control%20Photos/PD42-3-1670-TMCL.jpg,1460-1365-ND,PD42-3-1670-TMCL,Trinamic Motion Control GmbH,"BLDC PANDRIVE NEMA17, 24V, 0.18N",9,0,"369.46000","0","1","PANdrive™","Active","DC Motor","Servomotor","Brushless (BLDC)","24VDC","4000 RPM","25.49 / 180","-","-","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.197"" (5.00mm)","0.866"" (22.00mm)","0.988"" (25.10mm)","Wire Leads with Connector","Integrated Controller, Flatted Shaft","-","-","-20°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10274.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.ECI4240BK1.EC52.1.4.jpg,381-3633-ND,VG.ECI4240BK1.EC52.1.4,ebm-papst Inc.,BLDC ANGLED 4.1:1 42MM 24V,10,0,"370.65000","0","1","ECI","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","976 RPM","127.8 / 902","-","-","Round - 1.654"" Dia (42.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.417"" (36.00mm)","Wire Leads with Connector","-","4.1","-","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10274.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.ECI4240BK1.PP42.2.30.jpg,381-3632-ND,VG.ECI4240BK1.PP42.2.30,ebm-papst Inc.,BLDC PLANETARY 30:1 42MM 24V,9,0,"387.45000","0","1","ECI","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","133 RPM","934.8 / 6600","-","-","Round - 1.654"" Dia (42.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.417"" (36.00mm)","Wire Leads with Connector","-","30","-","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10278.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.VD4915BK1.P63.1.5.jpg,381-3641-ND,VG.VD4915BK1.P63.1.5,ebm-papst Inc.,BLDC PLANETARY 5:1 63MM 24V,10,0,"389.13000","0","1","VD","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","900 RPM","166.4 / 1175","-","-","Round - 1.929"" Dia (49.00mm)","0.591"" (15.00mm)","1.535"" (39.00mm)","2.047"" (52.00mm)","Wire Leads with Connector","-","5","-","0°C ~ 40°C"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ECMA-C10401RS-ND,ECMA-C10401RS,Delta Electronics/Industrial Automation,"AC SERVO MOTOR, 100W, 220VAC, LO",2,0,"396.90000","0","1","ECMA","Active","AC Motor","Servomotor","Synchronous","220VAC","3000 RPM","45.32 / 320","100W","Incremental","Square - 1.575"" x 1.575"" (40.00mm x 40.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.811"" (46.00mm)","Cable with Connector","Key, Oil Seal","-","135.9 / 960","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10278.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.VD4915BK1.EC75.1.4.jpg,381-3643-ND,VG.VD4915BK1.EC75.1.4,ebm-papst Inc.,BLDC ANGLED 4.1:1 63MM 24V,10,0,"427.88000","0","1","VD","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","1098 RPM","136.5 / 963.5","-","-","Round - 1.929"" Dia (49.00mm)","0.591"" (15.00mm)","1.181"" (30.00mm)","2.047"" (52.00mm)","Wire Leads with Connector","-","4.1","-","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10278.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.VD4915BK1.P63.2.30.jpg,381-3642-ND,VG.VD4915BK1.P63.2.30,ebm-papst Inc.,BLDC PLANETARY 30:1 63MM 24V,10,0,"437.99000","0","1","VD","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","150 RPM","998.6 / 7050","-","-","Round - 1.929"" Dia (49.00mm)","0.591"" (15.00mm)","1.535"" (39.00mm)","2.047"" (52.00mm)","Wire Leads with Connector","-","30","-","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10274.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.ECI4240BK1.EC52.2.33.jpg,381-3634-ND,VG.ECI4240BK1.EC52.2.33,ebm-papst Inc.,BLDC ANGLED 33.3:1 42MM 24V,10,0,"441.35000","0","1","ECI","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","120 RPM","1038 / 7326","-","-","Round - 1.654"" Dia (42.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.417"" (36.00mm)","Wire Leads with Connector","-","33.3","-","0°C ~ 40°C"
http://catalog.ebmpapst.us/allpdfs/915.10215.V.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_VG.ECI6340BK1.P63.1.5.jpg,381-3635-ND,VG.ECI6340BK1.P63.1.5,ebm-papst Inc.,BLDC PLANETARY 5:1 63MM 24V,10,0,"441.35000","0","1","ECI","Active","DC Motor","Gearmotor","Brushless (BLDC)","24VDC","800 RPM","474.5 / 3350","-","-","Round - 2.480"" Dia (63.00mm)","0.591"" (15.00mm)","1.535"" (39.00mm)","2.047"" (52.00mm)","Wire Leads","-","5","-","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD5AZG1S.jpg,1110-3071-ND,MSMD5AZG1S,Panasonic Industrial Automation Sales,"SERVOMOTOR 3000 RPM 100, 200VAC",2,0,"456.95000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100, 200VAC","3000 RPM","22.7 / 160","50W","Incremental","Square - 1.496"" x 1.496"" (38.00mm x 38.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.772"" (45.00mm)","Wire Leads","Key","-","67.97 / 480","0°C ~ 40°C"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,1110-4192-ND,M9MZ90H4Y,Panasonic Industrial Automation Sales,MOTOR INDUCT 90MM 100V 90W,5,0,"476.24000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
