Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Technology","Type","Duty Cycle","Voltage - Rated","Stroke Length","Power (Watts)","DC Resistance (DCR)","Bushing Thread","Mounting Type","Termination Style","Size / Dimension","Diameter - Shaft","Shaft Detail"
https://library.johnsonelectric.com/2d/solenoids/B11HD-XXX-B-3.pdf,-,2024-1029-ND,B11HD-254-B-3,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B11HD - 24 V,90,0,"21.00000","0","1","-","Active","Electromechanical","Open Frame (Pull)","-","-","-","-","16.7Ohm","-","Chassis Mount","Wire Leads","2.000"" L x 0.940"" W x 1.250"" H (50.80mm x 23.88mm x 31.75mm)","0.437"" (11.10mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195200-XXX.pdf,-,2024-1065-ND,195200-240,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1/2 X,98,0,"21.40000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","0.100"" (2.54mm)","3.1W","185Ohm","3/8-32 UNEF","Panel Mount","Wire Leads","0.500"" Dia x 0.500"" L (12.70mm x 12.70mm)","0.185"" (4.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/B22-XXX-M-36.pdf,-,2024-1055-ND,B22-502-M-36,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B22 - 240VAC,98,0,"21.94000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Intermittent","240VAC","1.000"" (25.40mm)","40W","163Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.610"" L x 1.310"" W x 1.470"" H (40.89mm x 33.27mm x 37.34mm)","0.500"" (12.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/B22-XXX-M-36.pdf,-,2024-1054-ND,B22-501-M-36,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B22 - 120VAC,97,0,"21.94000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Intermittent","120VAC","1.000"" (25.40mm)","40W","40.5Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.610"" L x 1.310"" W x 1.470"" H (40.89mm x 33.27mm x 37.34mm)","0.500"" (12.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195200-XXX.pdf,-,2024-1067-ND,195200-236,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1/2 X,99,0,"22.80000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","10VDC","0.100"" (2.54mm)","3W","29.1Ohm","3/8-32 UNEF","Panel Mount","Wire Leads","0.500"" Dia x 0.500"" L (12.70mm x 12.70mm)","0.185"" (4.70mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-82.pdf,//media.digikey.com/photos/Pontiac%20Coil%20Inc%20Photos/F0441A.JPG,527-1012-ND,F0441A,Pontiac Coil Inc.,SOLENOID PULL CONTINUOUS 12V,36,0,"24.21000","0","1","L-82","Active","Electromechanical","Open Frame (Pull)","Continuous","12VDC","0.750"" (19.05mm)","7.5W","19.2Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","2.010"" L x 1.000"" W x 1.220"" H (51.05mm x 25.40mm x 30.99mm)","0.438"" (11.13mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195202-XXX.pdf,-,2024-1069-ND,195202-231,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1/2 X,95,0,"24.30000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Intermittent","12VDC","0.400"" (10.16mm)","15.1W","9.6Ohm","3/8-32 UNEF","Panel Mount","Wire Leads","0.500"" Dia x 1.000"" L (12.70mm x 25.40mm)","0.185"" (4.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195202-XXX.pdf,-,2024-1068-ND,195202-234,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1/2 X,72,0,"24.30000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","-","-","-","-","37.4Ohm","3/8-32 UNEF","Panel Mount","Wire Leads","0.500"" Dia x 1.000"" L (12.70mm x 25.40mm)","0.185"" (4.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195202-XXX.pdf,-,2024-1070-ND,195202-237,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1/2 X,54,0,"24.30000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","0.250"" (6.35mm)","4.1W","141.9Ohm","3/8-32 UNEF","Panel Mount","Wire Leads","0.500"" Dia x 1.000"" L (12.70mm x 25.40mm)","0.185"" (4.70mm)","Clevis"
//media.digikey.com/pdf/Data Sheets/Pontiac Coil Inc PDFs/L-20.pdf,//media.digikey.com/Photos/Pontiac%20Coil%20Inc%20Photos/F0422A.JPG,527-1005-ND,F0422A,Pontiac Coil Inc.,SOLENOID PULL INTERMITTENT 12V,25,0,"24.64000","0","1","L-20","Active","Electromechanical","Open Frame (Pull)","Intermittent","12VDC","0.500"" (12.70mm)","12.5W","11.5Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","1.160"" L x 0.810"" W x 0.940"" H (29.46mm x 20.57mm x 23.88mm)","0.312"" (7.93mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195204-XXX.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/195204-227.jpg,2024-1075-ND,195204-227,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 3/4 X,98,0,"26.50000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Intermittent","12VDC","0.625"" (15.88mm)","27.3W","5.3Ohm","5/16-18 UNF","Panel Mount","Wire Leads","0.750"" Dia x 1.500"" L (19.05mm x 38.10mm)","0.308"" (7.82mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195204-XXX.pdf,-,2024-1076-ND,195204-233,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 3/4 X,98,0,"26.50000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","0.625"" (15.88mm)","7W","83.5Ohm","5/16-18 UNF","Panel Mount","Wire Leads","0.750"" Dia x 1.500"" L (19.05mm x 38.10mm)","0.308"" (7.82mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195204-XXX.pdf,-,2024-1074-ND,195204-230,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 3/4 X,86,0,"26.50000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","-","-","-","-","20.7Ohm","5/16-18 UNF","Panel Mount","Wire Leads","0.750"" Dia x 1.500"" L (19.05mm x 38.10mm)","0.308"" (7.82mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195203-XXX.pdf,-,2024-1071-ND,195203-234,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PUSH 1/2 X,84,0,"27.60000","0","1","STA","Active","Electromechanical","Closed Frame (Push), Tubular","-","-","-","-","37.4Ohm","3/8-32 UNEF","Panel Mount","Wire Leads","0.500"" Dia x 1.000"" L (12.70mm x 25.40mm)","0.062"" (1.58mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/152099-XXX.pdf,-,2024-1083-ND,152099-228,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1 X 1-,100,0,"30.30000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","9VDC","0.375"" (9.53mm)","9.2W","8.8Ohm","3/4-16 UNF","Panel Mount","Wire Leads","1.000"" Dia x 1.125"" L (25.40mm x 28.58mm)","0.437"" (11.10mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/152099-XXX.pdf,-,2024-1080-ND,152099-230,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1 X 1-,95,0,"30.30000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","-","-","-","-","22.8Ohm","3/4-16 UNF","Panel Mount","Wire Leads","1.000"" Dia x 1.125"" L (25.40mm x 28.58mm)","0.437"" (11.10mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/152099-XXX.pdf,-,2024-1082-ND,152099-226,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1 X 1-,70,0,"30.30000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","6VDC","0.375"" (9.53mm)","9.4W","3.9Ohm","3/4-16 UNF","Panel Mount","Wire Leads","1.000"" Dia x 1.125"" L (25.40mm x 28.58mm)","0.437"" (11.10mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/152099-XXX.pdf,-,2024-1081-ND,152099-233,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1 X 1-,66,0,"30.30000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","0.375"" (9.53mm)","6.2W","93.1Ohm","3/4-16 UNF","Panel Mount","Wire Leads","1.000"" Dia x 1.125"" L (25.40mm x 28.58mm)","0.437"" (11.10mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195205-XXX.pdf,-,2024-1079-ND,195205-233,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PUSH 3/4 X,89,0,"30.70000","0","1","STA","Active","Electromechanical","Closed Frame (Push), Tubular","Continuous","24VDC","0.500"" (12.70mm)","7W","83.5Ohm","5/16-18 UNF","Panel Mount","Wire Leads","0.750"" Dia x 1.500"" L (19.05mm x 38.10mm)","0.094"" (2.39mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/195205-XXX.pdf,-,2024-1077-ND,195205-230,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PUSH 3/4 X,88,0,"30.70000","0","1","STA","Active","Electromechanical","Closed Frame (Push), Tubular","-","-","-","-","20.7Ohm","5/16-18 UNF","Panel Mount","Wire Leads","0.750"" Dia x 1.500"" L (19.05mm x 38.10mm)","0.094"" (2.39mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/195205-XXX.pdf,-,2024-1078-ND,195205-227,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PUSH 3/4 X,50,0,"30.70000","0","1","STA","Active","Electromechanical","Closed Frame (Push), Tubular","Intermittent","12VDC","0.625"" (15.88mm)","28W","5.3Ohm","5/16-18 UNF","Panel Mount","Wire Leads","0.750"" Dia x 1.500"" L (19.05mm x 38.10mm)","0.094"" (2.39mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/195206-XXX.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/195206-228.jpg,2024-1084-ND,195206-228,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1 X 2,90,0,"34.10000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","-","-","-","-","19.2Ohm","3/4-16 UNF","Panel Mount","Wire Leads","1.000"" Dia x 2.000"" L (25.40mm x 50.80mm)","0.438"" (11.13mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195206-XXX.pdf,-,2024-1086-ND,195206-231,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1 X 2,82,0,"34.10000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","0.625"" (15.88mm)","7.4W","77.4Ohm","3/4-16 UNF","Panel Mount","Wire Leads","1.000"" Dia x 2.000"" L (25.40mm x 50.80mm)","0.438"" (11.13mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195206-XXX.pdf,-,2024-1085-ND,195206-225,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1 X 2,81,0,"34.10000","0","1","STA","Active","Electromechanical","Closed Frame (Pull), Tubular","Intermittent","12VDC","0.750"" (19.05mm)","29.4W","4.9Ohm","3/4-16 UNF","Panel Mount","Wire Leads","1.000"" Dia x 2.000"" L (25.40mm x 50.80mm)","0.438"" (11.13mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/B4HD-XXX-M-36.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/B4HD-253-M-36.jpg,2024-1057-ND,B4HD-253-M-36,"Ledex Dormeyer Saia, a Division of Johnson Electric",OPEN FRAME SOLENOID B4HD - 24 VD,95,0,"34.90000","0","1","-","Active","Electromechanical","Open Frame (Pull)","Continuous","24VDC","0.800"" (20.32mm)","12.5W","46.8Ohm","-","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","2.180"" L x 1.440"" W x 1.630"" H (55.37mm x 36.58mm x 41.40mm)","0.500"" (12.70mm)","Clevis"
https://library.johnsonelectric.com/2d/solenoids/195207-XXX.pdf,-,2024-1088-ND,195207-225,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PUSH 1 X 2,84,0,"37.50000","0","1","STA","Active","Electromechanical","Closed Frame (Push), Tubular","Intermittent","12VDC","1.000"" (25.40mm)","29.4W","4.9Ohm","3/4-16 UNF","Panel Mount","Wire Leads","1.000"" Dia x 2.000"" L (25.40mm x 50.80mm)","0.125"" (3.18mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/195207-XXX.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/195207-231.jpg,2024-1089-ND,195207-231,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PUSH 1 X 2,61,0,"37.50000","0","1","STA","Active","Electromechanical","Closed Frame (Push), Tubular","Continuous","24VDC","1.000"" (25.40mm)","7.4W","77.4Ohm","3/4-16 UNF","Panel Mount","Wire Leads","1.000"" Dia x 2.000"" L (25.40mm x 50.80mm)","0.125"" (3.18mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/195207-XXX.pdf,-,2024-1087-ND,195207-228,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PUSH 1 X 2,47,0,"37.50000","0","1","STA","Active","Electromechanical","Closed Frame (Push), Tubular","-","-","-","-","19.2Ohm","3/4-16 UNF","Panel Mount","Wire Leads","1.000"" Dia x 2.000"" L (25.40mm x 50.80mm)","0.125"" (3.18mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/1250-A-1.pdf,-,2024-1003-ND,1250-A-1,"Ledex Dormeyer Saia, a Division of Johnson Electric",LAMINATED SOLENOID 1000 - 120 VA,19,0,"41.60000","0","1","1000","Active","Electromechanical","Open Frame (Pull)","Continuous","120VAC","0.750"" (19.05mm)","10.7W","64Ohm","-","Chassis Mount","Quick Connect","1.609"" L x 1.427"" W x 1.438"" H (40.87mm x 36.25mm x 36.53mm)","-","Clevis"
https://www.littelfuse.com/~/media/commercial-vehicle/2d-prints/relays/littelfuse-solenoid-24xxx-2d-prints.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_24063.jpg,F11214-ND,24063,Littelfuse Inc.,SOLENOID PULL CONTINUOUS 24V,86,0,"42.61000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","-","-","71Ohm","-","Chassis Mount","Screw Terminal","-","-","-"
https://library.johnsonelectric.com/2d/solenoids/2256-F-34.pdf,-,2024-1007-ND,2256-F-34,"Ledex Dormeyer Saia, a Division of Johnson Electric",LAMINATED SOLENOID 2000 - 240 VA,25,0,"48.20000","0","1","2000","Active","Electromechanical","Open Frame (Pull)","Intermittent","240VAC","1.000"" (25.40mm)","23.8W","73.5Ohm","-","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","2.500"" L x 1.812"" W x 2.060"" H (63.50mm x 46.03mm x 52.32mm)","-","Clevis"
https://library.johnsonelectric.com/2d/solenoids/2537-F-34.pdf,-,2024-1009-ND,2537-F-34,"Ledex Dormeyer Saia, a Division of Johnson Electric",LAMINATED SOLENOID 2000 - 240 VA,21,0,"48.20000","0","1","2000","Active","Electromechanical","Open Frame (Pull)","Continuous","240VAC","1.000"" (25.40mm)","18W","60Ohm","-","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","2.500"" L x 2.062"" W x 2.060"" H (63.50mm x 52.38mm x 52.32mm)","-","Clevis"
https://library.johnsonelectric.com/2d/solenoids/2006-F-34.pdf,-,2024-1005-ND,2006-F-34,"Ledex Dormeyer Saia, a Division of Johnson Electric",LAMINATED SOLENOID 2000 - 240 VA,20,0,"48.20000","0","1","2000","Active","Electromechanical","Open Frame (Pull)","Continuous","240VAC","1.000"" (25.40mm)","17.5W","82Ohm","-","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","2.500"" L x 1.812"" W x 2.060"" H (63.50mm x 46.03mm x 52.32mm)","-","Clevis"
https://library.johnsonelectric.com/2d/solenoids/123422-XXX.pdf,-,2024-1015-ND,123422-028,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 2EC 12 VD,25,0,"55.29000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","5.7VDC","0.240"" (6.10mm)","7W","5.1Ohm","-","Chassis Mount","Wire Leads","1.125"" Dia x 0.580"" L (28.58mm x 14.73mm)","0.156"" (3.97mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/123421-XXX.pdf,-,2024-1014-ND,123421-036,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 1EC 24 VD,24,0,"55.29000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","26VDC","-","5W","112Ohm","-","Chassis Mount","Wire Leads","1.000"" Dia x 0.530"" L (25.40mm x 13.46mm)","0.156"" (3.97mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/123422-XXX.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/123422-032.jpg,2024-1016-ND,123422-032,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 2EC 12 VD,24,0,"55.29000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","13.9VDC","0.240"" (6.10mm)","7W","28.2Ohm","-","Chassis Mount","Wire Leads","1.125"" Dia x 0.580"" L (28.58mm x 14.73mm)","0.156"" (3.97mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/123421-XXX.pdf,-,2024-1013-ND,123421-033,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 1EC 12 VD,23,0,"55.29000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","12.7VDC","-","5W","30.6Ohm","-","Chassis Mount","Wire Leads","1.000"" Dia x 0.530"" L (25.40mm x 13.46mm)","0.156"" (3.97mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/123423-XXX.pdf,-,2024-1018-ND,123423-030,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 3EC 12 VD,22,0,"55.29000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","13.2VDC","-","9W","19.2Ohm","-","Chassis Mount","Wire Leads","1.312"" Dia x 0.690"" L (33.33mm x 17.53mm)","0.187"" (4.75mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/123423-XXX.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/123423-033.jpg,2024-1019-ND,123423-033,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 3EC 24 VD,20,0,"55.29000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","26VDC","-","9W","75.3Ohm","-","Chassis Mount","Wire Leads","1.312"" Dia x 0.690"" L (33.33mm x 17.53mm)","0.187"" (4.75mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/174432-XXX.pdf,-,2024-1091-ND,174432-024,"Ledex Dormeyer Saia, a Division of Johnson Electric",TUBULAR SOLENOID STA PULL 1-1/2,99,0,"55.39000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","-","-","-","-","9.3Ohm","-","Chassis Mount","Quick Connect","1.500"" Dia x 2.500"" L (38.10mm x 63.50mm)","0.625"" (15.88mm)","Clevis"
https://content.kemet.com/datasheets/KEM_P0101_AE.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-18878-ND,AE0203D08DF,KEMET,SOLENOID PIEZO 9.1UM 150V,8,0,"62.70000","0","1","AE","Active","Piezoelectric","-","-","150VDC","9.1µm","-","-","-","Chassis Mount","Wire Leads","0.394"" L x 0.134"" W x 0.095"" H (10.00mm x 3.40mm x 2.40mm)","-","-"
https://api.kemet.com/component-edge/download/datasheet/AE0203D08H09DF.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_AE_SERIES.jpg,399-19588-ND,AE0203D08H09DF,KEMET,"KEMET, AE, RESIN, 8.0UM, 200N",8,0,"62.70000","0","1","AE","Active","Piezoelectric","-","-","150VDC","8µm","-","-","-","Chassis Mount","Wire Leads","0.354"" L x 0.134"" W x 0.094"" H (9.00mm x 3.40mm x 2.40mm)","-","-"
https://library.johnsonelectric.com/2d/solenoids/2255-F-34.pdf,-,2024-1006-ND,2255-F-34,"Ledex Dormeyer Saia, a Division of Johnson Electric",LAMINATED SOLENOID 2000 - 120 VA,23,0,"63.75000","0","1","2000","Active","Electromechanical","Open Frame (Pull)","Intermittent","120VAC","1.000"" (25.40mm)","23.5W","18.3Ohm","-","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","2.500"" L x 1.812"" W x 2.060"" H (63.50mm x 46.03mm x 52.32mm)","-","Clevis"
https://library.johnsonelectric.com/2d/solenoids/2005-F-34.pdf,-,2024-1004-ND,2005-F-34,"Ledex Dormeyer Saia, a Division of Johnson Electric",LAMINATED SOLENOID 2000 - 120 VA,22,0,"63.75000","0","1","2000","Active","Electromechanical","Open Frame (Pull)","Continuous","120VAC","1.000"" (25.40mm)","17.9W","20.5Ohm","-","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","2.500"" L x 1.812"" W x 2.060"" H (63.50mm x 46.03mm x 52.32mm)","-","Clevis"
https://library.johnsonelectric.com/2d/solenoids/2536-F-34.pdf,-,2024-1008-ND,2536-F-34,"Ledex Dormeyer Saia, a Division of Johnson Electric",LAMINATED SOLENOID 2000 - 120 VA,19,0,"63.75000","0","1","2000","Active","Electromechanical","Open Frame (Pull)","Continuous","120VAC","1.000"" (25.40mm)","19W","14.8Ohm","-","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","2.500"" L x 2.062"" W x 2.060"" H (63.50mm x 52.38mm x 52.32mm)","-","Clevis"
https://library.johnsonelectric.com/2d/solenoids/129450-XXX.pdf,-,2024-1024-ND,129450-026,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 5SF 12 VD,25,0,"64.32000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","12.1VDC","0.140"" (3.56mm)","21W","7.7Ohm","-","Chassis Mount","Wire Leads","1.875"" Dia x 0.880"" L (47.63mm x 22.35mm)","0.250"" (6.35mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/129450-XXX.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/129450-029.jpg,2024-1025-ND,129450-029,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 5SF 24 VD,20,0,"64.32000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","24VDC","0.140"" (3.56mm)","21W","30.5Ohm","-","Chassis Mount","Wire Leads","1.875"" Dia x 0.880"" L (47.63mm x 22.35mm)","0.250"" (6.35mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/129409-XXX.pdf,-,2024-1020-ND,129409-028,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 4EC 12 VD,25,0,"66.69000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","13.2VDC","0.250"" (6.35mm)","12.5W","13.8Ohm","-","Chassis Mount","Wire Leads","1.562"" Dia x 0.835"" L (39.68mm x 21.21mm)","0.218"" (5.54mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/129409-XXX.pdf,-,2024-1021-ND,129409-031,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 4EC 24 VD,25,0,"66.69000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","27VDC","0.250"" (6.35mm)","12.5W","56.7Ohm","-","Chassis Mount","Wire Leads","1.562"" Dia x 0.835"" L (39.68mm x 21.21mm)","0.218"" (5.54mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/174534-XXX.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/174534-035.jpg,2024-1012-ND,174534-035,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 0EC 12 VD,19,0,"68.59000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","12.8VDC","-","4.5W","37.1Ohm","-","Chassis Mount","Wire Leads","0.750"" Dia x 0.500"" L (19.05mm x 12.70mm)","0.125"" (3.18mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/3001-M-1.pdf,-,2024-1011-ND,3001-M-1,"Ledex Dormeyer Saia, a Division of Johnson Electric",LAMINATED SOLENOID 3000 - 240 VA,24,0,"74.20000","0","1","3000","Active","Electromechanical","Open Frame (Pull)","Continuous","240VAC","1.250"" (31.75mm)","23.5W","26Ohm","-","Chassis Mount","Quick Connect","2.973"" L x 2.375"" W x 2.937"" H (75.51mm x 60.33mm x 74.60mm)","-","Clevis"
https://library.johnsonelectric.com/2d/solenoids/129415-XXX.pdf,//media.digikey.com/Photos/LedexDormeyerSaia/129415-029.jpg,2024-1023-ND,129415-029,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 5EC 24 VD,24,0,"74.20000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","28VDC","0.400"" (10.16mm)","21W","38Ohm","-","Chassis Mount","Wire Leads","1.875"" Dia x 1.035"" L (47.63mm x 26.29mm)","0.250"" (6.35mm)","Round"
https://library.johnsonelectric.com/2d/solenoids/3000-M-1.pdf,-,2024-1010-ND,3000-M-1,"Ledex Dormeyer Saia, a Division of Johnson Electric",LAMINATED SOLENOID 3000 - 120 VA,20,0,"74.20000","0","1","3000","Active","Electromechanical","Open Frame (Pull)","Continuous","120VAC","1.250"" (31.75mm)","25W","6.5Ohm","-","Chassis Mount","Quick Connect","2.973"" L x 2.375"" W x 2.937"" H (75.51mm x 60.33mm x 74.60mm)","-","Clevis"
https://library.johnsonelectric.com/2d/solenoids/129415-XXX.pdf,-,2024-1022-ND,129415-026,"Ledex Dormeyer Saia, a Division of Johnson Electric",LOW PROFILE SOLENOID - 5EC 12 VD,6,0,"74.20000","0","1","-","Active","Electromechanical","Closed Frame (Pull), Tubular","Continuous","14VDC","0.400"" (10.16mm)","21W","10.3Ohm","-","Chassis Mount","Wire Leads","1.875"" Dia x 1.035"" L (47.63mm x 26.29mm)","0.250"" (6.35mm)","Round"
