Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Motor Type","Control / Drive Type","Number of Motors","Voltage - Load","Current - Output","Wattage - Load","Voltage - Supply","Interface","Mounting Type","Operating Temperature","Features","For Use With/Related Products"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-VFD150E43A-ND,VFD150E43A,Delta Electronics/Industrial Automation,"VFD-E, 20HP 460V, MICRO VECTOR D",0,0,"1102.50000","0","1","VFD-E","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","32A","15000W","460VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-E Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD150C53A-21-ND,VFD150C53A-21,Delta Electronics/Industrial Automation,"VFD-C2000, 15HP 690V, FOC & TRQ",0,0,"1110.45000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","24.2A","15000W","575VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD150CP23A-21-ND,VFD150CP23A-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 20HP 230V, 3PHASE IN",0,0,"1121.40000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","61A","15000W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD150C43A-ND,VFD150C43A,Delta Electronics/Industrial Automation,"VFD-C2000, 20HP 460V, FOC & TRQ",0,0,"1143.45000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","32A","15000W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-VFD150E23A-ND,VFD150E23A,Delta Electronics/Industrial Automation,"VFD-E, 20HP 230V, MICRO VECTOR D",0,0,"1165.50000","0","1","VFD-E","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","65A","15000W","230VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-E Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KT01H.jpg,Z10005-ND,R88D-KT01H,Omron Automation and Safety,SERVO DRIVER 1.2A 230V LOAD,1,8,"1182.72000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","230V","1.2A","100W","200 ~ 230VAC","Serial, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD185CP4EB-21-ND,VFD185CP4EB-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 25HP 460V, 3PHASE IN",0,0,"1183.77000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","38A","18500W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-A2-2043-M-ND,ASD-A2-2043-M,Delta Electronics/Industrial Automation,"A2 SERVO DRIVE, 2KW, 480V 3PH, F",0,0,"1197.00000","0","1","ASDA-A2","Active","Module","Servo","Servo AC","1","-","6.66A","2000W","400VAC","CAN, RS-485","Chassis Mount","0°C ~ 55°C","-","ASDA-A2 Series"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASD-B2-3023-B-ND,ASD-B2-3023-B,Delta Electronics/Industrial Automation,"B2 SERVO DRIVE, 3KW, 230V 3PH IN",0,0,"1197.00000","0","1","ASDA-B2","Active","Module","Servo","Servo AC","1","-","19.4A","3000W","220VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","ASDA-B2 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KN01H-ECT.jpg,Z9997-ND,R88D-KN01H-ECT,Omron Automation and Safety,SERVO DRIVER 1.2A 240V LOAD,1,3,"1225.84000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","240V","1.2A","100W","200 ~ 240VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KN01H-ML2.jpg,Z10000-ND,R88D-KN02H-ECT,Omron Automation and Safety,SERVO DRIVER 1.6A 240V LOAD,1,7,"1238.16000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","240V","1.6A","200W","200 ~ 240VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KN01H-ML2.jpg,Z9999-ND,R88D-KN01L-ECT,Omron Automation and Safety,SERVO DRIVER 1.7A 120V LOAD,1,12,"1238.16000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","120V","1.7A","100W","100 ~ 120VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-VFD185E43A-ND,VFD185E43A,Delta Electronics/Industrial Automation,"VFD-E, 25HP 460V, MICRO VECTOR D",0,0,"1260.00000","0","1","VFD-E","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","38A","18500W","460VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-E Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KT04H.jpg,Z10007-ND,R88D-KT04H,Omron Automation and Safety,SERVO DRIVER 2.6A 230V LOAD,1,1,"1275.12000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","230V","2.6A","400W","200 ~ 230VAC","Serial, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KN01H-ECT.jpg,Z10002-ND,R88D-KN04H-ECT,Omron Automation and Safety,SERVO DRIVER 2.6A 240V LOAD,1,5,"1305.92000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","240V","2.6A","400W","200 ~ 240VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD150C23A-ND,VFD150C23A,Delta Electronics/Industrial Automation,"VFD-C2000, 20HP 230V, FOC & TRQ",0,0,"1305.99000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","65A","15000W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD185CP23A-21-ND,VFD185CP23A-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 25HP 230V, 3PHASE IN",0,0,"1321.11000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","75A","18500W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-A2-3023-M-ND,ASD-A2-3023-M,Delta Electronics/Industrial Automation,"A2 SERVO DRIVE, 3KW, 230V 3PH, F",0,0,"1323.00000","0","1","ASDA-A2","Active","Module","Servo","Servo AC","1","-","19.4A","3000W","220VAC","CAN, RS-485","Chassis Mount","0°C ~ 55°C","-","ASDA-A2 Series"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-A2-3043-M-ND,ASD-A2-3043-M,Delta Electronics/Industrial Automation,"A2 SERVO DRIVE, 3KW, 480V 3PH, F",0,0,"1323.00000","0","1","ASDA-A2","Active","Module","Servo","Servo AC","1","-","11.9A","3000W","400VAC","CAN, RS-485","Chassis Mount","0°C ~ 55°C","-","ASDA-A2 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KN01H-ML2.jpg,Z9998-ND,R88D-KN01H-ML2,Omron Automation and Safety,SERVO DRIVER 1.2A 240V LOAD,1,6,"1367.52000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","240V","1.2A","100W","200 ~ 240VAC","-","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD185C43A-ND,VFD185C43A,Delta Electronics/Industrial Automation,"VFD-C2000, 25HP 460V, FOC & TRQ",0,0,"1377.81000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","38A","18500W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD220CP4EA-21-ND,VFD220CP4EA-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 30HP 460V, 3PHASE IN",0,0,"1383.48000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","45A","22000W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD185C23A-ND,VFD185C23A,Delta Electronics/Industrial Automation,"VFD-C2000, 25HP 230V, FOC & TRQ",0,0,"1418.13000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","75A","18500W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD220CP23A-21-ND,VFD220CP23A-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 30HP 230V, 3PHASE IN",0,0,"1432.62000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","90A","22000W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-VFD220E43A-ND,VFD220E43A,Delta Electronics/Industrial Automation,"VFD-E, 30HP 460V, MICRO VECTOR D",0,0,"1436.40000","0","1","VFD-E","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","45A","22000W","460VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-E Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KN02H-ML2.jpg,Z10001-ND,R88D-KN02H-ML2,Omron Automation and Safety,SERVO DRIVER 1.6A 240V LOAD,1,8,"1459.92000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","240V","1.6A","200W","200 ~ 240VAC","-","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KN01H-ML2.jpg,Z10003-ND,R88D-KN08H-ECT,Omron Automation and Safety,SERVO DRIVER 4.1A 240V LOAD,1,6,"1558.48000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","240V","4.1A","750W","200 ~ 240VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD220C43A-ND,VFD220C43A,Delta Electronics/Industrial Automation,"VFD-C2000, 30HP 460V, FOC & TRQ",0,0,"1575.63000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","45A","22000W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD300CP4EB-21-ND,VFD300CP4EB-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 40HP 460V, 3PHASE IN",0,0,"1581.30000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","60A","30000W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD220C23A-ND,VFD220C23A,Delta Electronics/Industrial Automation,"VFD-C2000, 30HP 230V, FOC & TRQ",0,0,"1607.76000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","90A","22000W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.omron.com.au/data_pdf/cat/r88m-g_r88d-gt_i814-e1_14_1_csm2686.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-GT04H.jpg,Z9995-ND,R88D-GT04H,Omron Automation and Safety,SERVO DRIVER 2.7A 240V LOAD,1,0,"1694.00000","0","1","OMNUC G","Active","Module","Servo","Servo AC","1","240V","2.7A","400W","200 ~ 240VAC","Serial","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KN08H-ML2.JPG,Z10004-ND,R88D-KN08H-ML2,Omron Automation and Safety,SERVO DRIVER 4.1A 240V LOAD,1,6,"1718.64000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","240V","4.1A","750W","200 ~ 240VAC","-","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
http://www.omron.com.au/data_pdf/cat/r88m-g_r88d-gt_i814-e1_14_1_csm2686.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-GN02H-ML2.jpg,Z9993-ND,R88D-GN02H-ML2,Omron Automation and Safety,SERVO DRIVER 1.6A 240V LOAD,1,0,"1767.92000","0","1","OMNUC G","Active","Module","Servo","Servo AC","1","240V","1.6A","200W","200 ~ 240VAC","Serial","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
http://www.omron.com.au/data_pdf/cat/r88m-g_r88d-gt_i814-e1_14_1_csm2686.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-GN04H-ML2.jpg,Z9994-ND,R88D-GN04H-ML2,Omron Automation and Safety,SERVO DRIVER 2.7A 240V LOAD,1,0,"1811.04000","0","1","OMNUC G","Active","Module","Servo","Servo AC","1","240V","2.7A","400W","200 ~ 240VAC","Serial","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,-,1110-4239-ND,MFDHTA390,Panasonic Industrial Automation Sales,SERVO DRIVER 100A 240V LOAD,1,0,"1820.01000","0","1","MINAS A5","Active","Module","Servo","Servo AC","1","240V","100A","5kW","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,-,Z10008-ND,R88D-KT15F,Omron Automation and Safety,SERVO DRIVER 4.7A 480V LOAD,1,22,"1866.48000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","480V","4.7A","1.5kW","380 ~ 480VAC","Serial, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-KT15H.jpg,Z10009-ND,R88D-KT15H,Omron Automation and Safety,SERVO DRIVER 9.4A 230V LOAD,1,38,"1928.08000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","230V","9.4A","1.5kW","200 ~ 230VAC","Serial, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
http://www.omron.com.au/data_pdf/cat/r88m-g_r88d-gt_i814-e1_14_1_csm2686.pdf,//media.digikey.com/Photos/Omron%20Auto/R88D-GT08H.jpg,Z9996-ND,R88D-GT08H,Omron Automation and Safety,SERVO DRIVER 4A 240V LOAD,1,3,"2045.12000","0","1","OMNUC G","Active","Module","Servo","Servo AC","1","240V","4A","750W","200 ~ 240VAC","Serial","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,-,Z12661-ND,R88D-KN75F-ECT,Omron Automation and Safety,SERVO DRIVER 22A 480V LOAD,1,37,"6258.56000","0","1","Accurax G5","Active","Module","Servo","Servo AC","1","480V","22A","7.5kW","380 ~ 480VAC","EtherCAT, USB","Chassis Mount","0°C ~ 55°C","-","Accurax G5 Series"
https://onedrive.live.com/redir?resid=7AC6807DB3CA59C2!360&authkey=!AIK9rW2V6KGIf1E&ithint=folder%2c,//media.digikey.com/Photos/DFRobot/MFG_DRI0032.jpg,DRI0032-ND,DRI0032,DFRobot,SOFTSERVO-B10CH SERVO CONTROLLE,0,0,"18.67000","0","1","-","Active","Board","Servo","Soft Start / Stop","1","-","-","-","5 ~ 12VDC","RS-485","Chassis Mount","-","-","-"
http://www.makeblock.com.ph/catalogue.pdf,//media.digikey.com/Photos/Makeblock/MFG_12008.jpg,12008-ND,12008,"Makeblock Co., LTD.",ME 2H MICROSTEP DRIVER V1,0,0,"24.99000","0","2","-","Active","Module","Stepper","Stepper, Bipolar","1","-","2.83A","40W","12 ~ 36VDC","-","Chassis Mount","-10°C ~ 45°C","-","-"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/DRI0029_Web.pdf,-,DRI0029-ND,DRI0029,DFRobot,SERVO DRIVER 5V LOAD 24 CHANNEL,0,0,"29.77000","0","1","-","Active","Board","Servo","Servo DC","1","5V","-","-","5VDC","-","Chassis Mount","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Seeed%20Technology/105030027_Web.pdf,-,1597-1755-ND,105030027,"Seeed Technology Co., Ltd",BLDC MOTOR SHIELD TB6605,0,0,"30.50000","0","1","-","Active","Board","Brushless (BLDC)","Brushless","1","-","-","-","9 ~ 24VDC","I²C","Chassis Mount","-","-","-"
https://onedrive.live.com/redir?resid=7AC6807DB3CA59C2!364&authkey=!AHokcOIzSDP1Rds&ithint=folder%2c,//media.digikey.com/Photos/DFRobot/MFG_DRI0037.jpg,DRI0037-ND,DRI0037,DFRobot,BOOSTER-B24V2A5 BRUSHED DC MOTO,0,0,"43.65000","0","1","-","Active","Module","Brushed DC","Brushed","1","-","10A","-","6 ~ 24VDC","RS-485","Chassis Mount","-","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,MGSDB1-ND,MGSDB1,Panasonic Industrial Automation Sales,SPEED CONTROL AC MOTOR 120V 90W,0,0,"46.41000","0","10","MGSD","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","100 ~ 120V","2A","90W","100 ~ 120VAC","-","Socketable","-","-","-"
http://image.dfrobot.com/image/data/DRI0024/SyRen10-20.pdf,//media.digikey.com/Photos/DFRobot/MFG_DRI0024.jpg,DRI0024-ND,DRI0024,DFRobot,SYREN SINGLE 10A DC MOTOR DRIVER,0,0,"53.43000","0","1","-","Active","Board","Brushed DC","Brushed","1","5V","10A","-","18 ~ 24VDC","Serial","Chassis Mount","-","-","-"
https://onedrive.live.com/redir?resid=7AC6807DB3CA59C2!365&authkey=!APQ7kdeUNsLrS08&ithint=folder%2c,//media.digikey.com/Photos/DFRobot/MFG_DRI0038.jpg,DRI0038-ND,DRI0038,DFRobot,BOOSTER-B36V2A5 BRUSHED DC MOTO,0,0,"56.65000","0","1","-","Active","Module","Brushed DC","Brushed","1","-","10A","-","6 ~ 36VDC","RS-485","Chassis Mount","-","-","-"
http://image.dfrobot.com/image/data/DRI0025/SyRen10-25.pdf,//media.digikey.com/Photos/DFRobot/MFG_DRI0025.jpg,DRI0025-ND,DRI0025,DFRobot,SYREN SINGLE 25A DC MOTOR DRIVER,0,0,"83.56000","0","1","-","Active","Board","Brushed DC","Brushed","1","5V","25A","-","6 ~ 24VDC","Serial","Chassis Mount","-","-","-"
http://www.dimensionengineering.com/datasheets/Sabertooth2x10.pdf,//media.digikey.com/Photos/DFRobot/MFG_DRI0003_2.jpg,DRI0003-ND,DRI0003,DFRobot,SABERTOOTH DUAL 12A MOTOR DRIVER,0,0,"86.26000","0","1","-","Active","Board","Brushed DC","Brushed","2","5V","12A","-","18 ~ 24VDC","Serial","Chassis Mount","-","-","-"
-,-,DVSD48AL-ND,DVSD48AL,Panasonic Industrial Automation Sales,EX TYPE SPEED CONTROLLER,0,0,"111.84300","0","10","SD48","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","100 ~ 120V","0.5A","20W","100 ~ 120VAC","-","Socketable","-10°C ~ 50°C","-","-"
-,-,DVSD48BL-ND,DVSD48BL,Panasonic Industrial Automation Sales,EX TYPE SPEED CONTROLLER,0,0,"111.84300","0","10","SD48","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","100 ~ 120V","1A","40W","100 ~ 120VAC","-","Socketable","-10°C ~ 50°C","-","-"
-,-,DVSD48CL-ND,DVSD48CL,Panasonic Industrial Automation Sales,EX TYPE SPEED CONTROLLER,0,0,"111.84300","0","10","SD48","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","100 ~ 120V","2A","90W","100 ~ 120VAC","-","Socketable","-10°C ~ 50°C","-","-"
-,-,DVSD48BY-ND,DVSD48BY,Panasonic Industrial Automation Sales,EX TYPE SPEED CONTROLLER,0,0,"112.71000","0","10","SD48","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","200 ~ 240V","0.5A","40W","200 ~ 240VAC","-","Socketable","-10°C ~ 50°C","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2980539,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2980539.jpg,2980539-ND,2980539,Phoenix Contact,REVERSING RELAY 2A 10-30V LOAD,0,0,"127.00000","0","1","ELR","Active","Module","Brushed DC","Reversing Relay","1","10 ~ 30V","2A","-","24VDC","-","DIN Rail","-25°C ~ 60°C","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604_C1-C30.pdf,-,DVUS715L-ND,DVUS715L,Panasonic Industrial Automation Sales,EX TYPE SPEED CONTROLLER,0,0,"127.60000","0","1","US","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","100V","-","15W","100VAC","-","Panel Mount","-10°C ~ 40°C","-","-"
http://image.dfrobot.com/image/data/DRI0026/SyRen50.pdf,//media.digikey.com/Photos/DFRobot/MFG_DRI0026.jpg,DRI0026-ND,DRI0026,DFRobot,SYREN SINGLE 50A DC MOTOR DRIVER,0,0,"128.74000","0","1","-","Active","Board","Brushed DC","Brushed","1","5V","50A","-","6 ~ 30VDC","Serial","Chassis Mount","-","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604_C1-C30.pdf,-,DVUS960Y-ND,DVUS960Y,Panasonic Industrial Automation Sales,EX TYPE SPEED CONTROLLER,0,0,"129.74400","0","10","US","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","200V","-","60W","200VAC","-","Panel Mount","-10°C ~ 40°C","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604_C1-C30.pdf,-,DVUS606Y-ND,DVUS606Y,Panasonic Industrial Automation Sales,EX TYPE SPEED CONTROLLER,0,0,"130.36000","0","1","US","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","200V","-","6W","200VAC","-","Panel Mount","-10°C ~ 40°C","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/bl/MINAS-BL_ctlg_e_201504.pdf,-,MBEG1E1BCV-ND,MBEG1E1BCV,Panasonic Industrial Automation Sales,AMPLIFIER BLDC 120V 130W FOR 90M,0,0,"130.66000","0","1","MINAS-BL GV","Active","Module","AC Motor","Brushless","1","120V","-","130W","100 ~ 120VAC","RS-485","Chassis Mount","0°C ~ 50°C","-","MINAS-BL Series"
