Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","For Use With/Related Products","Usage","Specifications"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-MKM-DRB-ND,MKM-DRB,Delta Electronics/Industrial Automation,"DIN RAIL KIT, VFD-MS/MH300, FRAM",0,0,"8.33000","0","1","-","Active","Mounting Bracket","MH300 Series","-","DIN Rail"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-EL_C_EN_20180418_web.pdf,-,2039-MKEL-DRA-ND,MKEL-DRA,Delta Electronics/Industrial Automation,DIN RAIL FRAME A MOUNTING KIT; V,0,0,"8.51000","0","1","-","Active","Mounting Bracket","VFD-EL Series","-","DIN Rail"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-MKM-DRC-ND,MKM-DRC,Delta Electronics/Industrial Automation,"DIN RAIL KIT, VFD-MS/MH300, FRAM",0,0,"9.99000","0","1","-","Active","Mounting Bracket","MH300 Series","-","DIN Rail"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-MKE-HUB01-ND,MKE-HUB01,Delta Electronics/Industrial Automation,HUB(FOR AC MOTOR DRIVES) 220,0,0,"10.26000","0","1","-","Active","Hub","VFD-E Series","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-1260_hardware_manual_V120.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/TMCM-1260-CABLE.jpg,1460-1289-ND,TMCM-1260-CABLE,Trinamic Motion Control GmbH,CABLE LOOM FOR TMCM-1260,22,0,"12.62000","0","1","-","Active","Cable Assembly","TMCM-1260 Series","Communications","200mm"
https://www.trinamic.com/fileadmin/assets/Products/Drives_Documents/PD57_60_86-x-1260_hardware_manual_V120.pdf,//media.digikey.com/photos/Trinamic%20Motion%20Control%20Photos/PD-1260-CABLE.jpg,1460-1290-ND,PD-1260-CABLE,Trinamic Motion Control GmbH,CABLE LOOM FOR PD-1260,5,0,"12.62000","0","1","-","Active","Cable Assembly","PD-1260 Series","-","-"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,//media.digikey.com/Photos/Omron%20Auto/R7A-CNB01P.jpg,Z9932-ND,R7A-CNB01P,Omron Automation and Safety,CONNECTOR MAIN CIRCUIT,2,30,"13.99000","0","1","-","Active","Connector Kit","SMARTSTEP Junior Series","Motor","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CNIE0B06-ND,ASD-CNIE0B06,Delta Electronics/Industrial Automation,"ACCESSORY, A2/B2 CN3 FIREWIRE TO",0,0,"14.85000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASDBCAPW0000-ND,ASDBCAPW0000,Delta Electronics/Industrial Automation,"CONNECTOR KIT, POWER, NO BRAKE,",0,0,"14.85000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor","Power"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,//media.digikey.com/Photos/Omron%20Auto/R7A-CNB01A.jpg,Z9931-ND,R7A-CNB01A,Omron Automation and Safety,CONN SERVOMOTOR CNB,2,0,"16.80000","0","1","-","Active","Connector Kit","SMARTSTEP Junior Series","Motor","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASDBCAPW0100-ND,ASDBCAPW0100,Delta Electronics/Industrial Automation,"CONNECTOR KIT, POWER, WITH BRAKE",0,0,"17.01000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor with Brake","Brake"
http://www.omron.com.au/data_pdf/cat/r88m-g_r88d-gt_i814-e1_14_1_csm2686.pdf,//media.digikey.com/Photos/Omron%20Auto/R88A-CNG02R.jpg,Z9954-ND,R88A-CNG02R,Omron Automation and Safety,CONNECTOR FOR ENCODER INC MOTOR,5,0,"17.38000","0","1","-","Active","Connector Kit","SMARTSTEP2 Series","-","Encoder"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASDBCAEN0000-ND,ASDBCAEN0000,Delta Electronics/Industrial Automation,"CONNECTOR KIT, ENCODER, USE WITH",0,0,"20.81000","0","1","-","Active","Connector Kit","ASDA-B2 Series","Encoder","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CARS0003-ND,ASD-CARS0003,Delta Electronics/Industrial Automation,"ACCESSORY, A2/B2 CN3 FIREWIRE 3-",0,0,"21.78000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Communications","3 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-EG3010A-ND,EG3010A,Delta Electronics/Industrial Automation,SERIAL KEYPAD EXTENSION CABLE 3M,0,0,"22.27000","0","1","-","Active","Cable Assembly","VFD-A Series","-","3 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-EME-D33A-ND,EME-D33A,Delta Electronics/Industrial Automation,I/O EXTENSION CARD 3I/3O; VFD-E,0,0,"24.50000","0","1","-","Active","Option Card, I/O","VFD-E Series","-","-"
https://www.trinamic.com/fileadmin/assets/Products/Modules_Documents/TMCM-6214_Hw1.30_Rev1.10.pdf,-,1460-1387-ND,TMCM-6214-CABLE,Trinamic Motion Control GmbH,CABLE LOOM FOR TMCM-6214,0,0,"25.28000","0","1","-","Active","Cable Assembly","TMCM-6214 Series","Motor","200mm"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CNSC0050-ND,ASD-CNSC0050,Delta Electronics/Industrial Automation,"ACCESSORY, A2 CN1 50-PIN SOLDER",0,0,"26.64000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor","-"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,//media.digikey.com/Photos/Omron%20Auto/R88A-CAGA005B.jpg,Z9943-ND,R88A-CAGA005B,Omron Automation and Safety,CABLE SERVOMOTOR STANDARD 5M,3,0,"27.45000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Motor with Brake","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-EME-R2CA-ND,EME-R2CA,Delta Electronics/Industrial Automation,RELAY EXTENSION CARD 2 FORM C; V,0,0,"28.22000","0","1","-","Active","Option Card, Relay","VFD-E Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-EME-R3AA-ND,EME-R3AA,Delta Electronics/Industrial Automation,RELAY EXTENSION CARD 3 FORM A; V,0,0,"29.70000","0","1","-","Active","Option Card, Relay","VFD-E Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-ABEN0000-ND,ASD-ABEN0000,Delta Electronics/Industrial Automation,"CONNECTOR KIT, ENCODER, USE WITH",0,0,"31.19000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor with Encoder","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-EMC-D42A-ND,EMC-D42A,Delta Electronics/Industrial Automation,"I/O EXTENSION CARD 4I/2O; VFD-C,",0,0,"34.38000","0","1","-","Active","Option Card, I/O","C2000 Series","-","-"
-,//media.digikey.com/Photos/Omron%20Auto/R88A-CAGA003S.jpg,Z9942-ND,R88A-CAGA003S,Omron Automation and Safety,CABLE SERVOMOTOR FOR CNB 3M,3,0,"35.41000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Motor","3 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASDBCAPW0205-ND,ASDBCAPW0205,Delta Electronics/Industrial Automation,"CABLE, POWER ,5 METER, NO BRAKE,",0,0,"35.64000","0","1","-","Active","Cable Assembly","ASDA-B2 Series","-","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-EMC-D611A-ND,EMC-D611A,Delta Electronics/Industrial Automation,"I/O CARD 110VAC 6 INPUT; VFD-C,",0,0,"36.07000","0","1","-","Active","Option Card, I/O","C2000 Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CNSC0026-ND,ASD-CNSC0026,Delta Electronics/Industrial Automation,"ACCESSORY, A2-E CN1 26-PIN SOLDE",0,0,"36.63000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor","-"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,//media.digikey.com/Photos/Omron%20Auto/R7A-CLB002S2.jpg,Z9930-ND,R7A-CLB002S2,Omron Automation and Safety,CABLE SERVOMOTOR FOR CNA 1-PH 2M,2,51,"37.00000","0","1","-","Active","Cable Assembly","SMARTSTEP Series","Motor","2 Meters"
-,//media.digikey.com/Photos/Omron%20Auto/R88A-CAGA005S.jpg,Z9945-ND,R88A-CAGA005S,Omron Automation and Safety,CABLE SERVOMOTOR FOR CNB 5M,3,0,"37.56000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Motor","5 Meters"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/OMNUC%20G5%20Series.pdf,//media.digikey.com/photos/Omron%20Auto/R88A-TK01K.jpg,Z9991-ND,R88A-TK01K,Omron Automation and Safety,MOUNTING OPTION L-BRACKETS,3,3,"37.85000","0","1","-","Active","Mounting Bracket","Accurax G5 Series","-","Rack Mount"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-EME-PG01-ND,EME-PG01,Delta Electronics/Industrial Automation,ENCODER FEEDBACK CARD; VFD-E,0,0,"37.87000","0","1","-","Active","Option Card, Encoder","VFD-E Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASDBCAEN0005-ND,ASDBCAEN0005,Delta Electronics/Industrial Automation,"CABLE, ENCODER, 5 METER, USE WIT",0,0,"39.15000","0","1","-","Active","Cable Assembly","ASDA-B2 Series","Encoder","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-IF-SC5020-ND,ASD-IF-SC5020,Delta Electronics/Industrial Automation,"ACCESSORY, A2 CN1 ON-BOARD BREAK",0,0,"43.61000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-RC-01-ND,RC-01,Delta Electronics/Industrial Automation,VFD REMOTE BASIC COMMAND CONTROL,0,0,"44.37000","0","1","-","Active","Remote Control","CuBox-i Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW1000-ND,ASD-CAPW1000,Delta Electronics/Industrial Automation,"MS POWER CONNECTOR, FOR A2 300W-",0,0,"45.02000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor","Power"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CNBR1000-ND,ASD-CNBR1000,Delta Electronics/Industrial Automation,"CABLE, BRAKE CABLE, USE WITH A2",0,0,"45.02000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor with Brake","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-ABPW0005-ND,ASD-ABPW0005,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, NO BRAKE,",0,0,"45.68000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor","5 Meters"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,-,Z8393-ND,R7A-CAB003S,Omron Automation and Safety,CABLE SERVOMOTOR FOR CNB 3M,1,41,"48.49000","0","1","-","Active","Cable Assembly","SMARTSTEP2 Series","Motor","3 Meters"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,-,1110-4218-ND,MX9G15B,Panasonic Industrial Automation Sales,GEARHEAD 1/15 RATIO 90MM,2,0,"48.81000","0","1","-","Active","Gearbox","Shin-G Series","Motor","1/15 Ratio"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-MDBT0100-ND,ASD-MDBT0100,Delta Electronics/Industrial Automation,"ACCESSORY, A2 CN8 SINGLE BATTERY",0,0,"49.50000","0","1","-","Active","Single Battery Box","ASDA-A2 Series","Motor","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASDBCAEN1000-ND,ASDBCAEN1000,Delta Electronics/Industrial Automation,"CONNECTOR KIT, ENCODER, USE WITH",0,0,"49.73000","0","1","-","Active","Connector Kit","ASDA-B2 Series","Encoder","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-EME-A22A-ND,EME-A22A,Delta Electronics/Industrial Automation,ANALOG INPUT CARD 2I/2O; VFD-E,0,0,"50.22000","0","1","-","Active","Option Card, I/O","VFD-E Series","-","-"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,-,Z9944-ND,R88A-CAGA005BR,Omron Automation and Safety,CABLE SERVOMOTOR ROBOT 5M,3,0,"51.50000","0","1","-","Active","Cable Assembly","Accurax G5 Series","Motor with Brake","5 Meters"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,-,Z8395-ND,R88A-CNW01C,Omron Automation and Safety,CONNECTOR FOR CN1,1,12,"52.32000","0","1","-","Active","Connector Kit","SMARTSTEP Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASDBCAPW0305-ND,ASDBCAPW0305,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, WITH BRAK",0,0,"53.51000","0","1","-","Active","Cable Assembly","ASDA-B2 Series","Motor with Brake","5 Meters"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Servo%20Systems/Rotary%20Servo%20Motors/Accurax%20G5%20(servo%20motor)/I100E/I100E-EN-04A+Accurax-G5_Motors+Datasheet.pdf,//media.digikey.com/Photos/Omron%20Auto/R88A-CNK41L.jpg,Z9957-ND,R88A-CNK41L,Omron Automation and Safety,EXTERNAL SCALE CONNECTOR,3,0,"53.59000","0","1","-","Active","Connector Kit","SMARTSTEP2 Series","-","Scale"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASD-CNUS0A08-ND,ASD-CNUS0A08,Delta Electronics/Industrial Automation,"ACCESSORY, B2 CN3 FIREWIRE 3-MET",0,0,"57.38000","0","1","-","Active","Cable Assembly","ASDA-B2 Series","Communications","3 Meters"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,//media.digikey.com/photos/Panasonic%20Photos/MX7G120B.jpg,1110-4217-ND,MX8G120B,Panasonic Industrial Automation Sales,GEARHEAD 1/120RATIO 80MM,0,0,"59.16000","0","1","-","Active","Gearbox","Shin-G Series","Motor","1/120 Ratio"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-EMC-R6AA-ND,EMC-R6AA,Delta Electronics/Industrial Automation,RELAY EXTENSION CARD 6 FORM A; V,0,0,"59.30000","0","1","-","Active","Option Card, Relay","C2000 Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-MKM-MAPB-ND,MKM-MAPB,Delta Electronics/Industrial Automation,FEED THROUGH WIRING MOUNTING ADA,0,0,"59.94000","0","1","-","Active","Mounting Adapter","MH300 Series","-","-"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MX9G30B.jpg,1110-4219-ND,MX9G30B,Panasonic Industrial Automation Sales,GEARHEAD 1/30 RATIO 90MM,2,0,"61.38000","0","1","-","Active","Gearbox","Shin-G Series","Motor","1/30 Ratio"
-,//media.digikey.com/Photos/Crouzet%20Photos/27358014.jpg,27358014-ND,27358014,Crouzet,TERMINAL RESISTANCE FOR CAN OPEN,1,0,"61.49000","0","1","-","Active","Terminator","SQ57, SQ75 Series","Communications","CANopen"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW2000-ND,ASD-CAPW2000,Delta Electronics/Industrial Automation,"MS POWER CONNECTOR, FOR A2 2KW-4",0,0,"61.97000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor","Power"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-ABPW0105-ND,ASD-ABPW0105,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, WITH BRAK",0,0,"61.99000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor with Brake","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAEN1000-ND,ASD-CAEN1000,Delta Electronics/Industrial Automation,"CONNECTOR KIT, ENCODER, FOR A2 3",0,0,"61.99000","0","1","-","Active","Connector Kit","ASDA-A2 Series","Motor with Encoder","Encoder"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-MKM-MAPC-ND,MKM-MAPC,Delta Electronics/Industrial Automation,FEED THROUGH WIRING MOUNTING ADA,0,0,"64.80000","0","1","-","Active","Mounting Adapter","MH300 Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-EMC-COP01-ND,EMC-COP01,Delta Electronics/Industrial Automation,"CANOPEN CARD, VFD-C, CP",0,0,"66.75000","0","1","-","Active","Option Card, Communications","C2000 Series","-","CANopen"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-BUE-40015-ND,BUE-40015,Delta Electronics/Industrial Automation,"BRAKE UNIT 1.5KW 460V; VFD-E, EL",0,0,"67.21000","0","1","-","Active","Brake Unit","VFD-E Series","-","460V, 1.5kW"
-,//media.digikey.com/photos/Omron%20Auto/R88ACNW01R.jpg,Z9992-ND,R88ACNW01R,Omron Automation and Safety,ENCODER CABLE CONNECTOR,3,8,"70.18000","0","1","-","Active","Connector Kit","SMARTSTEP Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-ABEN0005-ND,ASD-ABEN0005,Delta Electronics/Industrial Automation,"CABLE, ENCODER, 5 METER, USE WIT",0,0,"76.95000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor with Encoder","5 Meters"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/Motion_Control_Br.pdf,//media.digikey.com/Photos/Omron%20Auto/R88A-BAT01W.jpg,Z9941-ND,R88A-BAT01W,Omron Automation and Safety,BATTERY FOR ABSOLUTE ENCODER,3,56,"77.26000","0","1","-","Active","Battery","Accurax G5 Series","-","Lithium, 3.6V"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW1005-ND,ASD-CAPW1005,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, NO BRAKE,",0,0,"80.16000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-A2EB0005-ND,ASD-A2EB0005,Delta Electronics/Industrial Automation,"CABLE, ABS ENCODER, 5 METER, USE",0,0,"83.36000","0","1","ASD-A2","Active","Cable Assembly","ASDA-A2 Series","Motor with Encoder","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASDBCAEN1005-ND,ASDBCAEN1005,Delta Electronics/Industrial Automation,"CABLE, ENCODER, 5 METER, USE WIT",0,0,"84.65000","0","1","-","Active","Cable Assembly","ASDA-B2 Series","Encoder","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW1105-ND,ASD-CAPW1105,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, WITH BRAK",0,0,"92.98000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor with Brake","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAEN1005-ND,ASD-CAEN1005,Delta Electronics/Industrial Automation,"CABLE, ENCODER, 5 METER, USE WIT",0,0,"96.19000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor with Encoder","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-BUE-40037-ND,BUE-40037,Delta Electronics/Industrial Automation,"BRAKE UNIT 3.7KW 460V; VFD-E, EL",0,0,"98.75000","0","1","-","Active","Brake Unit","VFD-E Series","-","460V, 3.7kW"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,//media.digikey.com/Photos/Omron%20Auto/R88A-RR22047S1.jpg,Z9989-ND,R88A-RR22047S1,Omron Automation and Safety,REGEN RISISTOR 220 W 47 OHMS,1,16,"100.32000","0","1","-","Active","Braking Resistor","SMARTSTEP2 Series","-","47Ohm, 220W"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,//media.digikey.com/photos/Panasonic%20Photos/MY9G30B.jpg,1110-4220-ND,MY9G30B,Panasonic Industrial Automation Sales,GEARHEAD 1/30 RATIO 90MM,1,0,"103.20000","0","1","-","Active","Gearbox","Shin-G Series","Motor","1/30 Ratio"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASDBCAPW1205-ND,ASDBCAPW1205,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, NO BRAKE,",0,0,"103.88000","0","1","-","Active","Cable Assembly","ASDA-B2 Series","-","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-A2EB1005-ND,ASD-A2EB1005,Delta Electronics/Industrial Automation,"CABLE, ABS ENCODER, 5 METER, USE",0,0,"113.40000","0","1","ASD-A2","Active","Cable Assembly","ASDA-A2 Series","Motor with Encoder","5 Meters"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-CMC-EIP01-ND,CMC-EIP01,Delta Electronics/Industrial Automation,ETHERNET/IP AND MODBUS TCP CARD,0,0,"113.45000","0","1","-","Active","Option Card, Communications","C2000 Series","-","EtherNet/IP"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-CMC-MOD01-ND,CMC-MOD01,Delta Electronics/Industrial Automation,"MODBUS TCP CARD; VFD-C, CP",0,0,"113.45000","0","1","-","Active","Option Card, Communications","C2000 Series","-","MODBUS TCP"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-BM-50A-ND,ASD-BM-50A,Delta Electronics/Industrial Automation,"ACCESSORY, A2 CN1 50-PIN BREAK O",0,0,"116.55000","0","1","-","Active","Terminal Block Module","ASDA-A2 Series","Motor","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-CME-DN01-ND,CME-DN01,Delta Electronics/Industrial Automation,"DEVICENET CARD; VFD-E, EL",0,0,"117.45000","0","1","-","Active","Option Card, Communications","VFD-E Series","-","DeviceNet"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-EMC-PG01O-ND,EMC-PG01O,Delta Electronics/Industrial Automation,"ENCODER FEEDBACK CARD, OPEN COLL",0,0,"120.11000","0","1","-","Active","Option Card, Encoder","C2000 Series","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-CAPW1205-ND,ASD-CAPW1205,Delta Electronics/Industrial Automation,"CABLE, POWER, 5 METER, NO BRAKE,",0,0,"122.85000","0","1","-","Active","Cable Assembly","ASDA-A2 Series","Motor","5 Meters"
