Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Type","Isolated Power","Number of Channels","Inputs - Side 1/Side 2","Channel Type","Voltage - Isolation","Common Mode Transient Immunity (Min)","Data Rate","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Voltage - Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM5240_5241_5242.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM5241ARZ-RL7DKR-ND,ADUM5241ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,8054,1000,"Digi-Reel","0","1","Digi-Reel®","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","2","1/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","70ns, 70ns","3ns","2.5ns, 2.5ns","2.7V ~ 4.0V, 4.5V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM5240_5241_5242.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM5242ARZ-RL7TR-ND,ADUM5242ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,3000,0,"4.19958","0","1000","Tape & Reel (TR)","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","2","0/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","70ns, 70ns","3ns","2.5ns, 2.5ns","2.7V ~ 4.0V, 4.5V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM5240_5241_5242.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM5242ARZ-RL7CT-ND,ADUM5242ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,3662,0,"7.63000","0","1","Cut Tape (CT)","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","2","0/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","70ns, 70ns","3ns","2.5ns, 2.5ns","2.7V ~ 4.0V, 4.5V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM5240_5241_5242.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM5242ARZ-RL7DKR-ND,ADUM5242ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,3662,0,"Digi-Reel","0","1","Digi-Reel®","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","2","0/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","70ns, 70ns","3ns","2.5ns, 2.5ns","2.7V ~ 4.0V, 4.5V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-3424-5-ND,SI8640BT-IS,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,129,0,"4.21000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","5000Vrms","60kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM3200_3201.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3201CRZ-ND,ADUM3201CRZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 8SOIC,1489,0,"4.23000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","2","1/1","Unidirectional","2500Vrms","25kV/µs","25Mbps","45ns, 45ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.silabs.com/documents/public/data-sheets/si865x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2104-5-ND,SI8651BD-B-IS,Silicon Labs,DGTL ISO 5KV 5CH GEN PURP 16SOIC,1406,0,"4.26000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","5","4/1","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si865x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2108-5-ND,SI8652BD-B-IS,Silicon Labs,DGTL ISO 5KV 5CH GEN PURP 16SOIC,755,0,"4.26000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","5","3/2","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si865x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2100-5-ND,SI8650BD-B-IS,Silicon Labs,DGTL ISO 5KV 5CH GEN PURP 16SOIC,366,0,"4.26000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","5","5/0","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3160.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3160BRWZ-RLTR-ND,ADUM3160BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV 2CH USB 16SOIC,5000,0,"4.28139","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","USB","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","12Mbps","70ns, 70ns","-","20ns, 20ns (Max)","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3160.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3160BRWZ-RLCT-ND,ADUM3160BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV 2CH USB 16SOIC,5510,0,"7.77000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","USB","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","12Mbps","70ns, 70ns","-","20ns, 20ns (Max)","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3160.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3160BRWZ-RLDKR-ND,ADUM3160BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV 2CH USB 16SOIC,5510,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","USB","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","12Mbps","70ns, 70ns","-","20ns, 20ns (Max)","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4948-2-ND,SI8662ED-B-ISR,Silicon Labs,DGTL ISO 5KV 6CH GEN PURP 16SOIC,1250,0,"4.40700","0","1250","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","6","4/2","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4948-1-ND,SI8662ED-B-ISR,Silicon Labs,DGTL ISO 5KV 6CH GEN PURP 16SOIC,2323,0,"4.92000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","6","4/2","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4948-6-ND,SI8662ED-B-ISR,Silicon Labs,DGTL ISO 5KV 6CH GEN PURP 16SOIC,2323,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","6","4/2","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM2402ARWZ-RLTR-ND,ADUM2402ARWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,4000,0,"4.41774","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM2402ARWZ-RLCT-ND,ADUM2402ARWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,4980,0,"8.02000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM2402ARWZ-RLDKR-ND,ADUM2402ARWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,4980,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4400_4401_4402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4402ARWZ-RLTR-ND,ADUM4402ARWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,2000,0,"4.41774","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4400_4401_4402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4402ARWZ-RLCT-ND,ADUM4402ARWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,2515,0,"8.02000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4400_4401_4402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4402ARWZ-RLDKR-ND,ADUM4402ARWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,2515,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4400_4401_4402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4401ARWZ-RLTR-ND,ADUM4401ARWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,1000,0,"4.41774","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4400_4401_4402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4401ARWZ-RLCT-ND,ADUM4401ARWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,1384,0,"8.02000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4400_4401_4402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4401ARWZ-RLDKR-ND,ADUM4401ARWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,1384,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/Si860x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2055-5-ND,SI8606AD-B-IS,Silicon Labs,DGTL ISOLATOR 5KV 4CH I2C 16SOIC,1479,0,"4.54000","0","1","Tube","-","Active","Capacitive Coupling","I²C","No","4","4/2","Bidirectional, Unidirectional","5000Vrms","35kV/µs","-","-","-","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/Si860x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2053-5-ND,SI8605AD-B-IS,Silicon Labs,DGTL ISOLATOR 5KV 4CH I2C 16SOIC,743,0,"4.54000","0","1","Tube","-","Active","Capacitive Coupling","I²C","No","4","3/3","Bidirectional, Unidirectional","5000Vrms","35kV/µs","-","-","-","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM2484E.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADM2484EBRWZ-REEL7TR-ND,ADM2484EBRWZ-REEL7,Analog Devices Inc.,DGTL ISO 5KV RS422/RS485 16SOIC,3600,0,"4.80760","0","400","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","RS422, RS485","No","3","2/1","Unidirectional","5000Vrms","25kV/µs","500kbps","-","-","450ns, 450ns","3.3V, 5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM2484E.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADM2484EBRWZ-REEL7CT-ND,ADM2484EBRWZ-REEL7,Analog Devices Inc.,DGTL ISO 5KV RS422/RS485 16SOIC,3825,0,"6.93000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","RS422, RS485","No","3","2/1","Unidirectional","5000Vrms","25kV/µs","500kbps","-","-","450ns, 450ns","3.3V, 5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADM2484E.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADM2484EBRWZ-REEL7DKR-ND,ADM2484EBRWZ-REEL7,Analog Devices Inc.,DGTL ISO 5KV RS422/RS485 16SOIC,3825,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","RS422, RS485","No","3","2/1","Unidirectional","5000Vrms","25kV/µs","500kbps","-","-","450ns, 450ns","3.3V, 5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1410_1411_1412.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1412ARWZ-ND,ADUM1412ARWZ,Analog Devices Inc.,DGTL ISO 3.75KV GEN PURP 16SOIC,2306,0,"4.84000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","3750Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1401ARWZ-ND,ADUM1401ARWZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,2114,0,"4.84000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1400ARWZ-ND,ADUM1400ARWZ,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,1728,0,"4.84000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2125-5-ND,SI8662BD-B-IS,Silicon Labs,DGTL ISO 5KV 6CH GEN PURP 16SOIC,4422,0,"4.92000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","6","4/2","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2117-5-ND,SI8660BD-B-IS,Silicon Labs,DGTL ISO 5KV 6CH GEN PURP 16SOIC,2610,0,"4.92000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","6","6/0","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2121-5-ND,SI8661BD-B-IS,Silicon Labs,DGTL ISO 5KV 6CH GEN PURP 16SOIC,1111,0,"4.92000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","6","5/1","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2129-5-ND,SI8663BD-B-IS,Silicon Labs,DGTL ISO 5KV 6CH GEN PURP 16SOIC,1008,0,"4.92000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","6","3/3","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2131-5-ND,SI8663ED-B-IS,Silicon Labs,DGTL ISO 5KV 6CH GEN PURP 16SOIC,1008,0,"4.92000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","6","3/3","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2119-5-ND,SI8660ED-B-IS,Silicon Labs,DGTL ISO 5KV 6CH GEN PURP 16SOIC,664,0,"4.92000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","6","6/0","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-2123-5-ND,SI8661ED-B-IS,Silicon Labs,DGTL ISO 5KV 6CH GEN PURP 16SOIC,281,0,"4.92000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","6","5/1","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM2402BRWZ-RLTR-ND,ADUM2402BRWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,6000,0,"4.92224","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM2402BRWZ-RLCT-ND,ADUM2402BRWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,7217,0,"8.94000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM2400_2401_2402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM2402BRWZ-RLDKR-ND,ADUM2402BRWZ-RL,Analog Devices Inc.,DGTL ISO 5KV 4CH GEN PURP 16SOIC,7217,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
