Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Voltage - Rated","Size / Dimension","Width","Air Flow","Static Pressure","Bearing Type","Fan Type","Features","Noise","Power (Watts)","RPM","Termination","Ingress Protection","Operating Temperature","Approvals","Weight"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/15038PB%20Plastic.Standard.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/5915PC-12T.jpg,P15678-ND,5915PC-12T-B20-A00,NMB Technologies Corporation,FAN AXIAL 172X38MM 115VAC TERM,14,0,"42.60000","0","1","15038PB","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","38.00mm","166.0 CFM (4.65m³/min)","0.472 in H2O (117.6 Pa)","Ball","Tubeaxial","-","50.0 dB","22.00W","2600 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","1.8 lbs (816.5g)"
http://img.ebmpapst.com/products/datasheets/AC-axial-fan-8550N-ENU.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/8550N.jpg,381-1105-ND,8550N,ebm-papst Inc.,FAN AXIAL 80X38MM 230VAC WIRE,62,0,"42.87000","0","1","8000N","Active","230VAC","Square - 80mm L x 80mm H","38.00mm","29.4 CFM (0.823m³/min)","-","Sintec","Tubeaxial","-","30.0 dB(A)","12.00W","2700 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","1.1 lbs (499g)"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/OA162_Series.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA162%20Series.jpg,1053-1027-ND,OA162-5E-115WB,Orion Fans,FAN AXIAL 172X55MM 115VAC WIRE,76,0,"43.56000","0","1","OA162","Active","115VAC","Round - 172mm Dia","55.00mm","241.0 CFM (6.75m³/min)","0.730 in H2O (181.8 Pa)","Ball","Tubeaxial","-","66.0 dB","31.00W","3400 RPM","2 Wire Leads","-","-40 ~ 158°F (-40 ~ 70°C)","cURus, TUV","-"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/OA162_Series.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA162%20Series.jpg,1053-1028-ND,OA162-5E-230WB,Orion Fans,FAN AXIAL 172X55MM 230VAC WIRE,30,0,"43.56000","0","1","OA162","Active","230VAC","Round - 172mm Dia","55.00mm","241.0 CFM (6.75m³/min)","0.730 in H2O (181.8 Pa)","Ball","Tubeaxial","-","66.0 dB","31.00W","3400 RPM","2 Wire Leads","-","-40 ~ 158°F (-40 ~ 70°C)","cURus, TUV","-"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/8500VW.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/8500VW.jpg,381-1052-ND,8500VW,ebm-papst Inc.,FAN AXIAL 80X38MM 115VAC WIRE,25,0,"44.51000","0","1","8000V","Active","115VAC","Square - 80mm L x 80mm H","38.00mm","36.0 CFM (1.01m³/min)","-","Sintec","Tubeaxial","-","34.0 dB(A)","11.00W","-","2 Wire Leads","-","-","CSA, UL, VDE","1.1 lbs (499g)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/4600X.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/4650X.jpg,381-1094-ND,4650X,ebm-papst Inc.,FAN AXIAL 119X38MM 230VAC TERM,21,0,"44.60000","0","1","4600X","Active","230VAC","Square - 119mm L x 119mm H","38.00mm","106.0 CFM (2.97m³/min)","-","Sintec","Tubeaxial","-","50.0 dB(A)","18.00W","-","2 Terminals","-","-","CCC, CE, CSA, UL, VDE","1.2 lbs (544.3g)"
https://orionfans.com/productFiles/datasheet/OA172SAP.pdf,//media.digikey.com/Photos/Orion%20Fans/OA172SAP%20SERIES.JPG,1053-1041-ND,OA172SAP-22-1TB,Orion Fans,FAN AXIAL 172X50.8MM 230VAC TERM,52,0,"44.65000","0","1","OA172SAP","Active","230VAC","Rectangular/Rounded - 172mm L x 150mm H","50.80mm","235.0 CFM (6.58m³/min)","0.700 in H2O (174.4 Pa)","Ball","Tubeaxial","-","52.0 dB","35.00W","3200 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","cURus, TUV","-"
https://orionfans.com/productFiles/datasheet/OA172SAP.pdf,//media.digikey.com/Photos/Orion%20Fans/OA172SAP%20SERIES.JPG,1053-1040-ND,OA172SAP-11-3TB,Orion Fans,FAN AXIAL 172X50.8MM 115VAC TERM,18,0,"44.65000","0","1","OA172SAP","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","50.80mm","135.0 CFM (3.78m³/min)","0.430 in H2O (107.1 Pa)","Ball","Tubeaxial","-","33.0 dB","16.00W","1800 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","cURus, TUV","-"
http://catalog.ebmpapst.us/allpdfs/8000N.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/8500DP.jpg,381-1102-ND,8500DP,ebm-papst Inc.,FAN AXIAL 80X38MM 115VAC WIRE,93,0,"48.81000","0","1","8000N","Active","115VAC","Square - 80mm L x 80mm H","38.00mm","35.9 CFM (1.01m³/min)","-","Sintec","Tubeaxial","-","34.0 dB(A)","11.00W","3200 RPM","2 Wire Leads","-","-","-","1.1 lbs (499g)"
https://orionfans.com/productFiles/datasheet/OA172SAP_XC.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA172%20%28XC%29%20Series.jpg,1053-1030-ND,OA172AP11-1TBXC,Orion Fans,FAN AXIAL 172X51MM 120VAC TERM,53,0,"49.55000","0","1","OA172AP","Active","120VAC","Round - 172mm Dia","51.00mm","300.0 CFM (8.40m³/min)","0.780 in H2O (194.3 Pa)","Ball","Tubeaxial","-","61.0 dB","50.0W","3300 RPM","2 Terminals","-","-40 ~ 158°F (-40 ~ 70°C)","-","-"
http://img.ebmpapst.com/products/datasheets/AC-axial-fan-4530Z-ENU.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/4530Z.jpg,381-1026-ND,4530Z,ebm-papst Inc.,FAN AXIAL 119X38MM 115VAC TERM,30,0,"50.54000","0","1","4000Z","Active","115VAC","Square - 119mm L x 119mm H","38.00mm","70.5 CFM (1.97m³/min)","-","Sintec","Tubeaxial","-","32.0 dB(A)","12.00W","2000 RPM","2 Terminals","-","14 ~ 167°F (-10 ~ 75°C)","CE, CSA, UL, VDE","1.2 oz (34.19g)"
https://www.mechatronics.com/pdf/UF12AM.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/UF12AM12-BTHR-B1.JPG,1570-1145-ND,UF12AM12-BTHR-B1,Mechatronics Fan Group,FAN AXIAL 120X38MM 115VAC TACH,71,0,"51.10000","0","1","UF12AM","Active","115VAC","Square - 120mm L x 120mm H","38.00mm","103.0 CFM (2.88m³/min)","0.240 in H2O (59.8 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","46.0 dB(A)","13.00W","3100 RPM","2 Terminals and 3 Wire Leads","-","-40 ~ 194°F (-40 ~ 90°C)","CE, cUL, TUV, UL","1.2 lbs (544.3g)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/4600X.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/4656X.jpg,381-1095-ND,4656X,ebm-papst Inc.,FAN AXIAL 119X38MM 230VAC TERM,28,0,"52.56000","0","1","4600X","Active","230VAC","Square - 119mm L x 119mm H","38.00mm","106.0 CFM (2.97m³/min)","-","Ball","Tubeaxial","-","51.0 dB(A)","18.00W","-","2 Terminals","-","-","CSA, UL, VDE","1.2 lbs (544.3g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/5915pc.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/5915PC-23T-B30-AM0.JPG,P13605-ND,5915PC-23T-B30-AM0,NMB Technologies Corporation,FAN AXIAL 172X38MM 230VAC TERM,11,0,"53.02000","0","1","15038PB","Active","230VAC","Rectangular/Rounded - 172mm L x 150mm H","38.00mm","211.8 CFM (5.93m³/min)","0.863 in H2O (215.0 Pa)","Ball","Tubeaxial","-","56.0 dB","35.00W","3200 RPM","2 Terminals","IP54 - Dust Protected, Water Resistant","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","1.9 lbs (861.8g)"
http://img.ebmpapst.com/products/datasheets/AC-axial-fan-4656Z-ENU.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/4656Z.jpg,381-1035-ND,4656Z,ebm-papst Inc.,FAN AXIAL 119X38MM 230VAC TERM,51,375,"53.73000","0","1","4000Z","Active","230VAC","Square - 119mm L x 119mm H","38.00mm","94.1 CFM (2.63m³/min)","-","Ball","Tubeaxial","-","40.0 dB(A)","19.00W","2650 RPM","2 Terminals","-","-40 ~ 167°F (-40 ~ 75°C)","CE, CSA, UL, VDE","1.2 lbs (544.3g)"
http://img.ebmpapst.com/products/datasheets/AC-axial-fan-4606Z-ENU.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/4606Z.jpg,381-1031-ND,4606Z,ebm-papst Inc.,FAN AXIAL 119X38MM 115VAC TERM,19,0,"54.75000","0","1","4000Z","Active","115VAC","Square - 119mm L x 119mm H","38.00mm","106.0 CFM (2.97m³/min)","-","Ball","Tubeaxial","-","45.0 dB(A)","18.00W","3100 RPM","2 Terminals","-","-40 ~ 185°F (-40 ~ 85°C)","CE, CSA, UL, VDE","1.2 lbs (544.3g)"
https://www.mechatronics.com/pdf/UF15PC.pdf,-,1570-1821-ND,UF15PC12-BWHR/CC-S,Mechatronics Fan Group,FAN AXIAL 172X51MM 115VAC WIRE,7,0,"57.24000","0","1","UF15PC","Active","115VAC","Rectangular/Rounded - 172mm L x 150mm H","51.00mm","226.0 CFM (6.33m³/min)","0.790 in H2O (196.8 Pa)","Ball","Tubeaxial","Conformal Coating, Permanent Split Capacitor Motor, Thermal Overload Protector (TOP)","58.0 dB(A)","31.00W","3400 RPM","2 Wire Leads","-","-40 ~ 158°F (-40 ~ 70°C)","CE, cUL, TUV, UL","1.8 lbs (816.5g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/4715ms.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/4715MS-10T-B50-B00.JPG,P14999-ND,4715MS-10T-B50-B00,NMB Technologies Corporation,FAN AXIAL 119X38MM 100VAC TERM,54,0,"58.82000","0","1","11938MB","Active","100VAC","Square - 119mm L x 119mm H","38.00mm","102.0 CFM (2.86m³/min)","0.306 in H2O (76.4 Pa)","Ball","Tubeaxial","-","41.0 dB","14.00W","2900 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, TUV, UL, VDE","1.2 lbs (544.3g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_16051_E.pdf,-,1688-1901-ND,109-601,Sanyo Denki America Inc.,FAN 160X51MM 100VAC,61,0,"59.93000","0","1","San Ace 160","Active","100VAC","Square - 160mm L x 160mm H","51.00mm","300.4 CFM (8.41m³/min)","0.669 in H2O (166.6 Pa)","Ball","Tubeaxial","-","60.0 dB(A)","33.00W","3350 RPM","2 Terminals","-","-22 ~ 140°F (-30 ~ 60°C)","CE, CSA, PSE, TUV, UL","2.4 lbs (1.1kg)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_16051_E.pdf,-,1688-2030-ND,109-602,Sanyo Denki America Inc.,FAN 160X51MM 200VAC,21,0,"59.93000","0","1","San Ace 160","Active","200VAC","Square - 160mm L x 160mm H","51.00mm","300.4 CFM (8.41m³/min)","0.669 in H2O (166.6 Pa)","Ball","Tubeaxial","-","60.0 dB(A)","33.00W","3350 RPM","2 Terminals","-","-22 ~ 140°F (-30 ~ 60°C)","CE, CSA, PSE, TUV, UL","2.4 lbs (1.1kg)"
https://orionfans.com/productFiles/datasheet/OA172LFG.pdf,//media.digikey.com/Photos/Orion%20Fans/OA172LFGxx1T.JPG,1053-1589-ND,OA172LFG111T,Orion Fans,FAN AXIAL 204X77.5MM 115VAC TERM,42,0,"64.79000","0","1","OA172","Active","115VAC","Square - 204mm L x 204mm H","77.50mm","235.0 CFM (6.58m³/min)","0.700 in H2O (174.4 Pa)","Ball","Tubeaxial","Kit","52.0 dB","35.00W","3200 RPM","2 Terminals","IP54 - Dust Protected, Water Resistant","-40 ~ 158°F (-40 ~ 70°C)","cURus, TUV","-"
https://www.mechatronics.com/pdf/UF25GC.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/UF25GC12-BWHNSR.JPG,1570-1013-ND,UF25GC12-BWHR,Mechatronics Fan Group,FAN AXIAL 254X89MM 115VAC,37,0,"65.69000","0","1","UF25GC","Active","115VAC","Round - 254mm Dia","89.00mm","550.0 CFM (15.40m³/min)","0.400 in H2O (99.6 Pa)","Ball","Tubeaxial","Permanent Split Capacitor Motor, Thermal Overload Protector (TOP)","55.0 dB(A)","33.00W","1650 RPM","2 Wire Leads","-","-40 ~ 158°F (-40 ~ 70°C)","CE, cUL, TUV, UL","4.1 lbs (1.9kg)"
http://www.ia.omron.com/data_pdf/cat/r87f_r87t_ds_e_8_4_csm145.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/R87F%20SERIES.JPG,Z3714-ND,R87F-A1A15HP,Omron Electronics Inc-EMC Div,FAN AXIAL 120X38MM 100VAC TERM,68,0,"67.01000","0","1","R87F","Active","100VAC","Square - 120mm L x 120mm H","38.00mm","110.7 CFM (3.10m³/min)","0.374 in H2O (93.1 Pa)","Ball","Tubeaxial","-","42.0 dB","15.00W","2750 RPM","2 Terminals","-","-22 ~ 158°F (-30 ~ 70°C)","CSA, UL","1.2 lbs (544.3g)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/RER125-19_56.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/RER125-19%5E06.jpg,381-2555-ND,RER125-19/56,ebm-papst Inc.,FAN IMP MTRZD 138X40MM 230VAC,8,0,"68.01000","0","1","RER125","Active","230VAC","Round - 138mm Dia","40.00mm","61.2 CFM (1.71m³/min)","-","Ball","Motorized Impellers","-","65.0 dB(A)","19.00W","2600 RPM","2 Wire Leads","-","-22 ~ 140°F (-30 ~ 60°C)","CE, CSA, UL, VDE","1.1 lbs (499g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_16051_E.pdf,-,1688-2031-ND,109-603,Sanyo Denki America Inc.,FAN 160X51MM 230VAC,35,0,"68.49000","0","1","San Ace 160","Active","230VAC","Square - 160mm L x 160mm H","51.00mm","300.4 CFM (8.41m³/min)","0.669 in H2O (166.6 Pa)","Ball","Tubeaxial","-","60.0 dB(A)","33.00W","3350 RPM","2 Terminals","-","-22 ~ 140°F (-30 ~ 60°C)","CE, CSA, PSE, TUV, UL","2.4 lbs (1.1kg)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_16051_E.pdf,-,1688-1902-ND,109-604,Sanyo Denki America Inc.,FAN 160X51MM 115VAC,23,0,"68.49000","0","1","San Ace 160","Active","115VAC","Square - 160mm L x 160mm H","51.00mm","300.4 CFM (8.41m³/min)","0.669 in H2O (166.6 Pa)","Ball","Tubeaxial","-","60.0 dB(A)","33.00W","3350 RPM","2 Terminals","-","-22 ~ 140°F (-30 ~ 60°C)","CE, CSA, PSE, TUV, UL","2.4 lbs (1.1kg)"
https://orionfans.com/productFiles/datasheet/OA254AP.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA254%20Series.jpg,1053-1069-ND,OA254AP-22-1WB,Orion Fans,FAN AXIAL 254X89MM 230VAC WIRE,46,0,"69.70000","0","1","OA254","Active","230VAC","Round - 254mm Dia","89.00mm","547.0 CFM (15.32m³/min)","0.390 in H2O (97.1 Pa)","Ball","Tubeaxial","-","55.0 dB","35.00W","1650 RPM","2 Wire Leads","-","-4 ~ 176°F (-20 ~ 80°C)","cURus, TUV","-"
http://www.ia.omron.com/data_pdf/cat/r87f_r87t_ds_e_8_4_csm145.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/R87F%20SERIES.JPG,Z3716-ND,R87F-A4A15HP,Omron Electronics Inc-EMC Div,FAN AXIAL 120X38MM 200VAC TERM,73,0,"69.76000","0","1","R87F","Active","200VAC","Square - 120mm L x 120mm H","38.00mm","110.7 CFM (3.10m³/min)","0.374 in H2O (93.1 Pa)","Ball","Tubeaxial","-","42.0 dB","15.00W","2750 RPM","2 Terminals","-","-22 ~ 158°F (-30 ~ 70°C)","CSA, UL","1.2 lbs (544.3g)"
https://orionfans.com/productFiles/datasheet/OA254AN.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA254%20Series.jpg,1053-1062-ND,OA254AN-22-1TB,Orion Fans,FAN AXIAL 254X89MM 230VAC TERM,28,0,"77.62000","0","1","OA254AN","Active","230VAC","Round - 254mm Dia","89.00mm","700.0 CFM (19.60m³/min)","0.800 in H2O (199.3 Pa)","Ball","Tubeaxial","-","65.0 dB","70.0W","2200 RPM","2 Terminals","-","-4 ~ 176°F (-20 ~ 80°C)","CE, cURus, cUL, TUV, UL","-"
https://orionfans.com/productFiles/datasheet/OA180AP.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA180AP%20Series.jpg,1053-1050-ND,OA180AP-22-1TB,Orion Fans,FAN AXIAL 180X89MM 230VAC TERM,61,0,"79.73000","0","1","OA180AP","Active","230VAC","Square - 180mm L x 180mm H","89.00mm","375.0 CFM (10.50m³/min)","0.860 in H2O (214.2 Pa)","Ball","Tubeaxial","-","62.0 dB","70.0W","3350 RPM","2 Terminals","-","-4 ~ 176°F (-20 ~ 80°C)","cURus, TUV","-"
https://orionfans.com/productFiles/datasheet/OA180APL.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_OA180APL.jpg,1053-1052-ND,OA180APL-11-1TB,Orion Fans,FAN AXIAL 180X65MM 115VAC TERM,45,0,"79.73000","0","1","OA180APL","Active","115VAC","Square - 180mm L x 180mm H","65.00mm","405.0 CFM (11.34m³/min)","0.830 in H2O (206.7 Pa)","Ball","Tubeaxial","-","60.0 dB","70.0W","3300 RPM","2 Terminals","-","-4 ~ 176°F (-20 ~ 80°C)","cURus, TUV","-"
http://catalog.ebmpapst.us/allPDFs/W2S130.PDF,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/W2S130-AA03-44.jpg,381-2577-ND,W2S130-AA03-44,ebm-papst Inc.,FAN AXIAL 150X55MM 230VAC TERM,26,0,"93.16000","0","1","W2S130","Active","230VAC","Round - 150mm Dia","55.00mm","223.6 CFM (6.26m³/min)","-","Ball","Tubeaxial","-","53.0 dB(A)","38.00W","-","2 Terminals","-","-40 ~ 176°F (-40 ~ 80°C)","CE, CSA, UL, VDE","2.4 lbs (1.1kg)"
https://orionfans.com/productFiles/datasheet/OA205AN_metal.pdf,//media.digikey.com/photos/Orion%20Fans/OA205AN-xx-1WB1856.jpg,1053-1545-ND,OA205AN-22-1WB1856,Orion Fans,FAN AXIAL 205X72MM 230VAC WIRE,2,0,"96.38000","0","1","OA205AN","Active","230VAC","Square - 205mm L x 205mm H","72.00mm","650.0 CFM (18.20m³/min)","1.080 in H2O (269.0 Pa)","Ball","Tubeaxial","-","68.0 dB(A)","105W","3200 RPM","2 Wire Leads","IP56 - Dust Protected, Water Resistant","-22 ~ 176°F (-30 ~ 80°C)","cURus, TUV","5.1 lbs (2.3kg)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/W1G200-EA95-68.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/W1G200-EA95-68.jpg,381-2712-ND,W1G200-EA95-68,ebm-papst Inc.,ESM (ENERGY SAVING MOTOR) FAN,7,68,"105.84000","0","1","W1G200","Active","115VAC","Round - 220mm Dia","76.40mm","-","-","Ball","Tubeaxial","-","-","10.00W","1300 RPM","2 Position Rectangular Connector","IP54 - Dust Protected, Water Resistant","-","CSA, UL","-"
http://www.ia.omron.com/data_pdf/cat/r87f_r87t_ds_e_8_4_csm145.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/R87T-A4A07H.jpg,Z3717-ND,R87T-A4A07H,Omron Electronics Inc-EMC Div,FAN AXIAL 150X55MM 200VAC WIRE,18,0,"136.08000","0","1","R87T","Active","200VAC","Round - 150mm Dia","55.00mm","207.0 CFM (5.80m³/min)","0.353 in H2O (88.0 Pa)","Ball","Tubeaxial","-","56.0 dB","40.00W","3250 RPM","2 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, UL","2.6 lbs (1.2kg)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/W2E142.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/W2E142-BB01-87.jpg,381-2566-ND,W2E142-BB01-87,ebm-papst Inc.,FAN AXIAL 172X38MM 230VAC TERM,2,0,"145.63000","0","1","W2E142","Active","230VAC","Rectangular/Rounded - 172mm L x 150mm H","38.00mm","230.0 CFM (6.44m³/min)","-","Ball","Tubeaxial","-","57.0 dB(A)","28.00W","-","2 Terminals","-","-40 ~ 176°F (-40 ~ 80°C)","-","2 lbs (907.2g)"
-,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_R2E220-AA44-98.jpg,381-3117-ND,R2E220-AA44-98,ebm-papst Inc.,FAN IMP MTRZD 252X71MM 115VAC,8,55,"166.46000","0","1","R2E220","Active","115VAC","Round - 252mm Dia","71.00mm","558.6 CFM (15.64m³/min)","-","Ball","Motorized Impellers","Capacitor, Thermal Overload Protection (TOP)","-","85.0W","2650 RPM","4 Position Rectangular Connector","IP44","122°F (50°C)","CE, CSA, UL","-"
-,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/W2E208-BA20-01.jpg,381-3184-ND,W2E208-BA20-01,ebm-papst Inc.,AC FAN AXIAL BALL BEARING 230V,2,0,"210.57000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/A2D170-AA04-02.PDF,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/A2D170-AA04-02.jpg,381-3044-ND,A2D170-AA04-02,ebm-papst Inc.,AC AXIAL FAN,11,0,"235.93000","0","1","-","Active","230/400VAC","Round - 170mm Dia","62.50mm","-","-","Ball","Tubeaxial, 3 Phase","Dual Voltage","-","43.00W","3100 RPM","7 Wire Leads","IP44","-13 ~ 158°F (-25 ~ 70°C)","CCC, CE","2.6 lbs (1.2kg)"
http://catalog.ebmpapst.us/allPDFs/W2E300A.PDF,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_W2E300-Cx0x-7x.jpg,381-2828-ND,W2E300-CP02-71,ebm-papst Inc.,FAN AXIAL 397X80MM 230VAC WIRE,13,0,"278.17000","0","1","W2E300A","Active","230VAC","Round - 397mm Dia","80.00mm","2200.0 CFM (61.60m³/min)","-","Ball","Tubeaxial","-","76.0 dB(A)","350W","-","2 Wire Leads","-","-","CSA, UL, VDE","7 lbs (3.2kg)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/D2E133-AM47-01.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/D2E133-AM47-01.jpg,381-2508-ND,D2E133-AM47-01,ebm-papst Inc.,FAN BLWR CENT 171X215MM 230VAC,13,0,"321.32000","0","1","D2E133","Active","230VAC","Rectangular/Rounded - 170.5mm L x 180mm H","215.0mm","353.0 CFM (9.88m³/min)","0.401 in H2O (100.0 Pa)","Ball","Blower, Centrifugal","-","55.0 dB(A)","200W","1800 RPM","4 Wire Leads","IP44","-40 ~ 176°F (-40 ~ 80°C)","CCC, CE, UL","7.8 lbs (3.5kg)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/A4E350-AA06-56.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/MFG_A4E350-AA06-56.jpg,381-3051-ND,A4E350-AA06-56,ebm-papst Inc.,AC AXIAL FAN,13,0,"382.04000","0","1","-","Active","230VAC","Round - 353mm Dia","101.5mm","-","0.360 in H2O (89.6 Pa)","Ball","Motorized Impellers","-","-","195W","1550 RPM","4 Wire Leads","IP44","-40 ~ 158°F (-40 ~ 70°C)","CE, CSA, UL","7 lbs (3.2kg)"
//media.digikey.com/pdf/Data%20Sheets/ebm-papst%20Industries%20PDFs/W2E250-HL08-07.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_W2E250-H.jpg,381-2823-ND,W2E250-HL08-07,ebm-papst Inc.,FAN AXIAL 115VAC 280X80MM,21,0,"411.52000","0","1","W2E250","Active","115VAC","Square - 280mm L x 280mm H","80.00mm","-","-","Ball","Tubeaxial","-","-","175W","2650 RPM","Terminal Block","IP44","-13 ~ 86°F (-25 ~ 30°C)","CE, CSA, UL","6.1 lbs (2.8kg)"
-,-,381-3429-ND,D4E180-CA02-36,ebm-papst Inc.,BLOWER,4,0,"542.15000","0","1","D4E180","Active","230VAC","Rectangular/Rounded - 295mm L x 332mm H","309.0mm","-","-","Ball","Blower, Centrifugal","Capacitor, Thermal Overload Protector (TOP)","-","495W","1300 RPM","6 Wire Leads","IP44","-13 ~ 95°F (-25 ~ 35°C)","CCC, CE, CSA, UL","-"
-,-,381-3542-ND,R3G280-AF35-71,ebm-papst Inc.,MOTORIZED IMPELLER,2,0,"758.27000","0","1","R3G280","Active","230VAC","Round - 281mm Dia","173.7mm","948.3 CFM (26.55m³/min)","-","Ball","Motorized Impellers","Alarm, PWM Control, Thermal Overload Protector (TOP)","-","455W","2600 RPM","3 Wire Leads with Ferrules, 5 Wire Leads with Ferrules","IP54 - Dust Protected, Water Resistant","-13 ~ 104°F (-25 ~ 40°C)","CCC, CE, CSA, EAC, UL, VDE","-"
http://www.qualtekusa.com/images/Fans/pdf_files/FAA1-08038.pdf,//media.digikey.com/Photos/Qualtek%20Photos/FAA1-08038NBHT31.jpg,Q571-ND,FAA1-08038QBHT31,Qualtek,FAN AXIAL 80X38MM 230VAC TERM,76,240,"12.45000","0","1","FAA1-08038","Active","230VAC","Square - 80mm L x 80mm H","38.00mm","29.6 CFM (0.829m³/min)","0.166 in H2O (41.3 Pa)","Ball","Tubeaxial","-","31.6 dB(A)","9.50W","2800 RPM","2 Terminals","-","14 ~ 158°F (-10 ~ 70°C)","CE, cURus, TUV","0.706 lb (320.24g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/08038FB.pdf,//media.digikey.com/photos/NMB%20Tech%20Photos/3115fs-12w-b20-a00.JPG,P12990-ND,3115FS-12W-B20-A00,NMB Technologies Corporation,FAN AXIAL 80X38MM 115VAC WIRE,99,0,"13.56000","0","1","08038FB","Active","115VAC","Square - 80mm L x 80mm H","38.00mm","27.0 CFM (0.756m³/min)","0.130 in H2O (32.5 Pa)","Ball","Tubeaxial","-","40.0 dB","7.00W","2700 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, TUV, UL, VDE","0.74 lb (335.66g)"
