Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Voltage - Rated","Size / Dimension","Width","Air Flow","Static Pressure","Bearing Type","Fan Type","Features","Noise","Power (Watts)","RPM","Termination","Ingress Protection","Operating Temperature","Approvals","Weight"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_pdf/San_Ace_92GA25_E.pdf,//media.digikey.com/photos/Sanyo%20Photos/9GA0948P1H03.JPG,1688-1608-ND,9GA0912P4S03,Sanyo Denki America Inc.,"FAN 92X25MM 12VDC TACH,PWM",181,0,"16.55000","0","1","San Ace 92","Active","12VDC","Square - 92mm L x 92mm H","25.00mm","59.0 CFM (1.65m³/min)","0.240 in H2O (59.8 Pa)","Ball","Tubeaxial","Locked Rotor Protection, PWM Control, Speed Sensor (Tach)","35.0 dB(A)","2.40W","3800 RPM","4 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.276 lb (125.19g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313430312F3137373435312F5F443033303138313931462D30305F2D392E706466,//media.digikey.com/Photos/Sunon%20Photos/UB5U3-500.jpg,259-1530-ND,UB5U3-500,Sunon Fans,FAN BLOWER 30X3MM VAPO 5VDC WIRE,2381,0,"21.13000","0","1","MagLev® UB, Mighty Mini","Active","5VDC","Square - 30mm L x 30mm H","3.00mm","0.630 CFM (0.018m³/min)","0.354 in H2O (88.2 Pa)","Vapo-Bearing™","Blower","Auto Restart, Speed Sensor (Tach)","39.2 dB(A)","360mW","9500 RPM","3 Wire Leads","IP55 - Dust Protected, Water Resistant","14 ~ 158°F (-10 ~ 70°C)","CE","0.005 lb (2.27g)"
http://www.delta-fan.com/Download/Spec/THA0412AD.pdf,//media.digikey.com/Photos/Delta%20Photos/THA0412AD.jpg,603-1681-ND,THA0412AD,Delta Electronics,FAN AXIAL 40X20MM 12VDC WIRE,19450,0,"16.65000","0","1","THA","Active","12VDC","Square - 40mm L x 40mm H","20.00mm","20.6 CFM (0.577m³/min)","1.385 in H2O (345.0 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","52.0 dB(A)","5.16W","15600 RPM","4 Wire Leads","-","-13 ~ 158°F (-25 ~ 70°C)","CE, cURus, TUV","0.055 lb (24.95g)"
http://www.delta-fan.com/Download/Spec/AFC0612DB-F00.pdf,//media.digikey.com/photos/Delta%20Photos/AFC0612DB-F00.JPG,603-1169-ND,AFC0612DB-F00,Delta Electronics,FAN AXIAL 60X15MM 12VDC WIRE,1568,0,"16.65000","0","1","AFC","Active","12VDC","Square - 60mm L x 60mm H","15.00mm","29.2 CFM (0.818m³/min)","0.517 in H2O (128.8 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","47.5 dB(A)","3.96W","7200 RPM","4 Wire Leads","-","14 ~ 140°F (-10 ~ 60°C)","CE, TUV, UL","0.098 lb (44.45g)"
http://www.delta-fan.com/Download/Spec/FFB0412EN-00Y2E.pdf,//media.digikey.com/photos/Delta%20Photos/FFB0412VHN-TP03.JPG,603-2074-ND,FFB0412EN-00Y2E,Delta Electronics,FAN AXIAL 40X28MM 12VDC WIRE,4955,0,"16.74000","0","1","FFB","Active","12VDC","Square - 40mm L x 40mm H","28.00mm","32.9 CFM (0.921m³/min)","4.440 in H2O (1105.9 Pa)","Ball","Tubeaxial","Locked Rotor Protection, PWM Control, Speed Sensor (Tach)","64.0 dB(A)","17.40W","25000 RPM","4 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, cURus, TUV","0.112 lb (50.8g)"
http://catalog.ebmpapst.us/allpdfs/400F.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/412F%5E2H.jpg,381-2461-ND,412F/2H,ebm-papst Inc.,FAN AXIAL 40X10MM 12VDC WIRE,3811,0,"16.74000","0","1","400F","Active","12VDC","Square - 40mm L x 40mm H","10.00mm","5.3 CFM (0.148m³/min)","-","Sintec","Tubeaxial","Speed Sensor (Tach)","26.0 dB(A)","800mW","6000 RPM","3 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, UL, VDE","0.038 lb (17.24g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/11938KA.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/4715KL-Series-3-Wire.jpg,P17006-ND,4715KL-05W-B39-E00,NMB Technologies Corporation,FAN AXIAL 119X38.4MM 24VDC WIRE,2966,0,"16.75000","0","1","11938KA","Active","24VDC","Square - 119mm L x 119mm H","38.40mm","108.0 CFM (3.02m³/min)","0.270 in H2O (67.3 Pa)","Ball","Tubeaxial","Locked Rotor Sensor","42.5 dB","7.44W","2950 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.573 lb (259.91g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/11938KA.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/4715KL-Series-3-Wire.jpg,P15271-ND,4715KL-05W-B59-E00,NMB Technologies Corporation,FAN AXIAL 119X38.4MM 24VDC WIRE,259,0,"16.75000","0","1","11938KA","Active","24VDC","Square - 119mm L x 119mm H","38.40mm","130.0 CFM (3.64m³/min)","0.440 in H2O (109.6 Pa)","Ball","Tubeaxial","Locked Rotor Sensor","50.0 dB","12.00W","3600 RPM","3 Wire Leads","-","14 ~ 104°F (-10 ~ 40°C)","CE, CSA, UL, VDE","0.573 lb (259.91g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/3615kl.pdf,//media.digikey.com/Photos/NMB%20Tech%20Photos/3615KL2%20SERIES.JPG,P12850-ND,3615KL-05W-B50-P00,NMB Technologies Corporation,FAN AXIAL 92X38.4MM 24VDC WIRE,391,0,"16.78000","0","1","3615KL","Active","24VDC","Square - 92mm L x 92mm H","38.40mm","76.2 CFM (2.13m³/min)","0.358 in H2O (89.2 Pa)","Ball","Tubeaxial","-","46.5 dB","5.76W","4000 RPM","2 Wire Leads","-","14 ~ 140°F (-10 ~ 60°C)","CE, CSA, UL, VDE","0.463 lb (210.01g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313430312F3137363539342F28443039303235333730472D3030292D332E706466,//media.digikey.com/Photos/Sunon%20Photos/P80%20SERIES.jpg,259-1556-ND,PE92252B1-000U-A99,Sunon Fans,FAN AXIAL 92X25MM 24VDC WIRE,400,0,"19.04000","0","1","PE","Active","24VDC","Square - 92mm L x 92mm H","25.00mm","75.0 CFM (2.10m³/min)","0.350 in H2O (87.2 Pa)","Ball","Tubeaxial","Auto Restart","47.0 dB(A)","5.28W","4500 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CUR, TUV, UL","0.227 lb (102.97g)"
http://www.delta-fan.com/Download/Spec/FFB0412SHN-F00.pdf,//media.digikey.com/photos/Delta%20Photos/FFB0412SHN-F00.jpg,603-1013-ND,FFB0412SHN-F00,Delta Electronics,FAN AXIAL 40X28MM 12VDC WIRE,3779,0,"16.90000","0","1","FFB","Active","12VDC","Square - 40mm L x 40mm H","28.00mm","24.0 CFM (0.672m³/min)","1.075 in H2O (267.8 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","54.5 dB(A)","6.00W","13000 RPM","3 Wire Leads","-","-","CE, CSA, UL, VDE","0.07 lb (31.75g)"
http://www.delta-fan.com/Download/Spec/FFB0812EHE-F00.pdf,//media.digikey.com/photos/Delta%20Photos/FFB0812EHE-F00.jpg,603-1058-ND,FFB0812EHE-F00,Delta Electronics,FAN AXIAL 80X38MM 12VDC WIRE,914,0,"16.90000","0","1","FFB","Active","12VDC","Square - 80mm L x 80mm H","38.00mm","80.2 CFM (2.25m³/min)","0.812 in H2O (202.3 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","52.5 dB(A)","10.80W","5700 RPM","3 Wire Leads","-","-","CE, CSA, UL, VDE","0.375 lb (170.1g)"
http://www.delta-fan.com/Download/Spec/FFB0412SHN-AF00.pdf,//media.digikey.com/Photos/Delta%20Photos/FFB0412SHN-AF00.jpg,603-1415-ND,FFB0412SHN-AF00,Delta Electronics,FAN AXIAL 40X28MM 12VDC WIRE,642,0,"16.90000","0","1","FFB","Active","12VDC","Square - 40mm L x 40mm H","28.00mm","23.1 CFM (0.647m³/min)","1.066 in H2O (265.5 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","52.5 dB(A)","4.80W","13000 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.077 lb (34.93g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/3615kl.pdf,//media.digikey.com/photos/NMB%20Tech%20Photos/3615kl-05w-b59-p00.JPG,P13417-ND,3615KL-05W-B59-P00,NMB Technologies Corporation,FAN AXIAL 92X38.4MM 24VDC WIRE,2872,0,"16.98000","0","1","3615KL","Active","24VDC","Square - 92mm L x 92mm H","38.40mm","76.2 CFM (2.13m³/min)","0.358 in H2O (89.2 Pa)","Ball","Tubeaxial","Locked Rotor Sensor","46.5 dB","5.76W","4000 RPM","3 Wire Leads","-","14 ~ 140°F (-10 ~ 60°C)","CE, CSA, UL, VDE","0.463 lb (210.01g)"
http://www.delta-fan.com/Download/Spec/AFB1224HH-F00.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB1224HH-F00.jpg,603-1346-ND,AFB1224HH-F00,Delta Electronics,FAN AXIAL 120X25.4MM 24VDC WIRE,889,0,"17.01000","0","1","AFB","Active","24VDC","Square - 120mm L x 120mm H","25.40mm","95.1 CFM (2.66m³/min)","0.304 in H2O (75.7 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","41.5 dB(A)","4.32W","2800 RPM","3 Wire Leads","-","14 ~ 140°F (-10 ~ 60°C)","CE, CSA, UL, VDE","0.436 lb (197.77g)"
http://www.delta-fan.com/Download/Spec/FFB0924EHE.pdf,//media.digikey.com/Photos/Delta%20Photos/FFB0924EHE.JPG,603-1432-ND,FFB0924EHE,Delta Electronics,FAN AXIAL 92X38MM 24VDC WIRE,756,0,"17.01000","0","1","FFB","Active","24VDC","Square - 92mm L x 92mm H","38.00mm","110.2 CFM (3.09m³/min)","0.665 in H2O (165.6 Pa)","Ball","Tubeaxial","-","55.0 dB(A)","12.00W","4800 RPM","2 Wire Leads","-","14 ~ 140°F (-10 ~ 60°C)","CE, CSA, UL, VDE","0.436 lb (197.77g)"
http://www.delta-fan.com/Download/Spec/FFB0924VHE.pdf,//media.digikey.com/photos/Delta%20Photos/FFB0924VHE.jpg,603-1072-ND,FFB0924VHE,Delta Electronics,FAN AXIAL 92X38MM 24VDC WIRE,754,0,"17.01000","0","1","FFB","Active","24VDC","Square - 92mm L x 92mm H","38.00mm","85.5 CFM (2.39m³/min)","0.406 in H2O (101.1 Pa)","Ball","Tubeaxial","-","47.5 dB(A)","6.72W","3800 RPM","2 Wire Leads","-","-","CE, CSA, UL, VDE","0.436 lb (197.77g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_E.pdf,//media.digikey.com/photos/Sanyo%20Photos/9GAX0412P3K003.JPG,1688-1614-ND,9GAX0412P3S001,Sanyo Denki America Inc.,FAN 40X28MM 12VDC LOW VIB,990,0,"17.04000","0","1","San Ace 40","Active","12VDC","Square - 40mm L x 40mm H","28.00mm","31.8 CFM (0.890m³/min)","4.017 in H2O (1000.6 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","64.0 dB(A)","15.60W","25000 RPM","4 Wire Leads","-","-4 ~ 140°F (-20 ~ 60°C)","CSA, TUV, UL","0.117 lb (53.07g)"
http://portal.sunon.com.tw/pls/portal/sunonap.sunon_html_d_pkg.open_file?input_file_name=7264646F632F3230313430312F3137363539372F28443132303136373130472D3030292D322E706466,//media.digikey.com/Photos/Sunon%20Photos/DR%28EE%2925-SERIES.jpg,259-1483-ND,EEC0252B2-000U-A99,Sunon Fans,FAN AXIAL 120X25MM 24VDC WIRE,425,0,"17.04000","0","1","EEC","Active","24VDC","Square - 120mm L x 120mm H","25.00mm","93.0 CFM (2.60m³/min)","0.220 in H2O (54.8 Pa)","Ball","Tubeaxial","Auto Restart","40.5 dB(A)","3.50W","2700 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CUR, TUV, UL","0.346 lb (156.94g)"
https://www.mechatronics.com/pdf/G1238.pdf,//media.digikey.com/Photos/Mechatronics%20Fan%20Group/G1238E24B1-FSR-WS.JPG,1570-1074-ND,G1238E24B1-FSR-WS,Mechatronics Fan Group,FAN AXIAL 120X38MM 24VDC TACH,481,0,"17.05000","0","1","G1238","Active","24VDC","Square - 119mm L x 119mm H","38.00mm","158.0 CFM (4.42m³/min)","0.490 in H2O (122.1 Pa)","Ball","Tubeaxial","Alarm Sensor, Speed Sensor (Tach), Thermal Overload Protector (TOP)","49.0 dB(A)","-","3600 RPM","4 Wire Leads","-","-","CE, cUL, TUV, UL","0.74 lb (335.66g)"
http://www.delta-fan.com/Download/Spec/BFB0712H.pdf,//media.digikey.com/photos/Delta%20Photos/BFB0712H.JPG,603-1118-ND,BFB0712H,Delta Electronics,FAN BLOWER 75.7X30MM 12VDC WIRE,681,0,"17.16000","0","1","BFB","Active","12VDC","Square/Rounded - 75.7mm L x 75.7mm H","30.00mm","11.3 CFM (0.316m³/min)","0.480 in H2O (119.6 Pa)","Ball","Blower","Locked Rotor Protection","38.0 dB(A)","2.64W","2900 RPM","2 Wire Leads","-","-","CE, CSA, UL, VDE","0.209 lb (94.8g)"
http://www.delta-fan.com/Download/Spec/BFB0612HB-N.pdf,//media.digikey.com/Photos/Delta%20Photos/BFB0612HB-N.jpg,603-1567-ND,BFB0612HB-N,Delta Electronics,FAN BLOWER 60X15.4MM 12VDC WIRE,486,0,"17.16000","0","1","BFB","Active","12VDC","Square/Rounded - 60mm L x 60mm H","15.40mm","4.7 CFM (0.132m³/min)","0.651 in H2O (162.2 Pa)","Ball","Blower","Locked Rotor Protection","37.0 dB(A)","2.16W","4800 RPM","2 Wire Leads","-","14 ~ 194°F (-10 ~ 90°C)","CE, CSA, UL, VDE","0.099 lb (44.91g)"
http://www.delta-fan.com/Download/Spec/BFB0724H.pdf,//media.digikey.com/Photos/Delta%20Photos/BFB0724H.jpg,603-1375-ND,BFB0724H,Delta Electronics,FAN BLOWER 75.7X30MM 24VDC WIRE,430,0,"17.16000","0","1","BFB","Active","24VDC","Square/Rounded - 75.7mm L x 75.7mm H","30.00mm","11.3 CFM (0.316m³/min)","0.480 in H2O (119.6 Pa)","Ball","Blower","Locked Rotor Protection","38.0 dB(A)","2.88W","2900 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.209 lb (94.8g)"
http://www.delta-fan.com/Download/Spec/AFC0612D-SP07.pdf,//media.digikey.com/photos/Delta%20Photos/AFC0612D-SP07.JPG,603-1174-ND,AFC0612D-SP07,Delta Electronics,FAN AXIAL 60X25.4MM 12VDC WIRE,776,0,"17.25000","0","1","AFC","Active","12VDC","Square - 60mm L x 60mm H","25.40mm","23.4 CFM (0.655m³/min)","0.211 in H2O (52.6 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","34.0 dB(A)","1.56W","4250 RPM","4 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.176 lb (79.83g)"
http://www.delta-fan.com/Download/Spec/AFB0912SH-AF00.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB0912SH-AF00.jpg,603-1320-ND,AFB0912SH-AF00,Delta Electronics,FAN AXIAL 92X25.4MM 12VDC WIRE,2502,0,"17.38000","0","1","AFB","Active","12VDC","Square - 92mm L x 92mm H","25.40mm","102.6 CFM (2.87m³/min)","0.526 in H2O (131.0 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","53.0 dB(A)","9.00W","4800 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.265 lb (120.2g)"
//media.digikey.com/pdf/Data%20Sheets/NMB-MAT/bg0903.pdf,//media.digikey.com/photos/NMB%20Tech%20Photos/bg0903-b054-000-00.JPG,P12909-ND,BG0903-B054-000-00,NMB Technologies Corporation,FAN BLOWER 97X33MM 24VDC WIRE,2096,0,"17.40000","0","1","09533GA","Active","24VDC","Rectangular/Rounded - 97mm L x 93.5mm H","33.00mm","28.6 CFM (0.801m³/min)","1.373 in H2O (342.0 Pa)","Ball","Blower","-","54.5 dB","11.80W","3700 RPM","2 Wire Leads","-","14 ~ 140°F (-10 ~ 60°C)","CE, CSA, UL, VDE","0.463 lb (210.01g)"
http://www.delta-fan.com/Download/Spec/AFB0624EH-TA50.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB0624EH-TA50.jpg,603-1466-ND,AFB0624EH-TA50,Delta Electronics,FAN AXIAL 60X25.4MM 24VDC WIRE,1108,0,"17.49000","0","1","AFB","Active","24VDC","Square - 60mm L x 60mm H","25.40mm","38.3 CFM (1.07m³/min)","0.544 in H2O (135.5 Pa)","Ball","Tubeaxial","-","46.5 dB(A)","5.76W","6800 RPM","2 Wire Leads","IP55 - Dust Protected, Water Resistant","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.176 lb (79.83g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_60GA38_E.pdf,//media.digikey.com/Photos/Sanyo%20Photos/San60-4wire.jpg,1688-1568-ND,9GA0612P1K03,Sanyo Denki America Inc.,"FAN 60X38MM 12VDC TACH,PWM",1938,0,"17.53000","0","1","San Ace 60","Active","12VDC","Square - 60mm L x 60mm H","38.00mm","53.0 CFM (1.48m³/min)","2.410 in H2O (600.0 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","59.0 dB(A)","11.40W","14800 RPM","4 Wire Leads","-","-4 ~ 140°F (-20 ~ 60°C)","CSA, TUV, UL","0.287 lb (130.18g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_pdf/San_Ace_92GA25_E.pdf,//media.digikey.com/Photos/Sanyo%20Photos/9GA0924P4J03.jpg,1688-1610-ND,9GA0924P4J03,Sanyo Denki America Inc.,"FAN 92X25MM 24VDC TACH,PWM",661,0,"17.53000","0","1","San Ace 92","Active","24VDC","Square - 92mm L x 92mm H","25.00mm","77.7 CFM (2.18m³/min)","0.420 in H2O (104.6 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","43.0 dB(A)","4.80W","5000 RPM","4 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.276 lb (125.19g)"
http://www.delta-fan.com/Download/Spec/AFB1212SHE.pdf,"//media.digikey.com/photos/Delta%20Photos/AFB121SHE,%20AFB1224HE,%20AFB1224VHE.jpg",603-1082-ND,AFB1212SHE,Delta Electronics,FAN AXIAL 120X38MM 12VDC WIRE,2219,0,"17.60000","0","1","AFB","Active","12VDC","Square - 120mm L x 120mm H","38.00mm","151.9 CFM (4.25m³/min)","0.571 in H2O (142.2 Pa)","Ball","Tubeaxial","-","53.0 dB(A)","12.60W","3700 RPM","2 Wire Leads","-","14 ~ 140°F (-10 ~ 60°C)","CE, CSA, UL, VDE","0.564 lb (255.83g)"
http://www.delta-fan.com/Download/Spec/FFB0824EHE-F00.pdf,//media.digikey.com/Photos/Delta%20Photos/FFB0824EHE-F00.jpg,603-1424-ND,FFB0824EHE-F00,Delta Electronics,FAN AXIAL 80X38MM 24VDC WIRE,1672,0,"17.60000","0","1","FFB","Active","24VDC","Square - 80mm L x 80mm H","38.00mm","80.2 CFM (2.25m³/min)","0.812 in H2O (202.3 Pa)","Ball","Tubeaxial","Speed Sensor (Tach)","52.5 dB(A)","12.00W","5700 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.375 lb (170.1g)"
http://www.delta-fan.com/Download/Spec/AFB1212VHE.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB1212VHE.jpg,603-1339-ND,AFB1212VHE,Delta Electronics,FAN AXIAL 120X38MM 12VDC WIRE,636,0,"17.60000","0","1","AFB","Active","12VDC","Square - 120mm L x 120mm H","38.00mm","130.0 CFM (3.64m³/min)","0.420 in H2O (104.6 Pa)","Ball","Tubeaxial","-","48.0 dB(A)","7.20W","3200 RPM","2 Wire Leads","-","14 ~ 140°F (-10 ~ 60°C)","CE, CSA, UL, VDE","0.564 lb (255.83g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_E.pdf,//media.digikey.com/photos/Sanyo%20Photos/9G0812P1H03.JPG,1688-1589-ND,9GA0812P4J001,Sanyo Denki America Inc.,"FAN 80X25MM 12VDC TACH,PWM",437,0,"17.62000","0","1","San Ace 80","Active","12VDC","Square - 80mm L x 80mm H","25.00mm","73.0 CFM (2.04m³/min)","0.700 in H2O (174.4 Pa)","Ball","Tubeaxial","Locked Rotor Protection, PWM Control, Speed Sensor (Tach)","48.0 dB(A)","7.20W","7400 RPM","4 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.243 lb (110.22g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_E.pdf,//media.digikey.com/Photos/Sanyo%20Photos/MFG_San40-Metal.jpg,1688-1701-ND,9HV0412P3K001,Sanyo Denki America Inc.,"FAN 40X28MM 12VDC RBLS TACH,PWM",2432,0,"17.67000","0","1","San Ace 40","Active","12VDC","Square - 40mm L x 40mm H","28.00mm","29.3 CFM (0.820m³/min)","-","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","65.0 dB(A)","-","25000 RPM","4 Wire Leads","-","-4 ~ 140°F (-20 ~ 60°C)","CSA, TUV, UL","-"
http://www.delta-fan.com/Download/Spec/AFB0648SH-A.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB0648SH-A.jpg,603-1301-ND,AFB0648SH-A,Delta Electronics,FAN AXIAL 60X25.4MM 48VDC WIRE,329,0,"17.86000","0","1","AFB","Active","48VDC","Square - 60mm L x 60mm H","25.40mm","34.1 CFM (0.955m³/min)","0.422 in H2O (105.1 Pa)","Ball","Tubeaxial","-","44.5 dB(A)","5.28W","6000 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.176 lb (79.83g)"
http://www.delta-fan.com/Download/Spec/BFB0712HH-AF00.pdf,//media.digikey.com/Photos/Delta%20Photos/BFB0712HH-AF00.jpg,603-1373-ND,BFB0712HH-AF00,Delta Electronics,FAN BLOWER 75.7X25MM 12VDC WIRE,896,0,"18.00000","0","1","BFB","Active","12VDC","Square/Rounded - 75.7mm L x 75.7mm H","25.00mm","15.3 CFM (0.428m³/min)","0.977 in H2O (243.4 Pa)","Ball","Blower","Locked Rotor Protection, Speed Sensor (Tach)","51.0 dB(A)","4.08W","4400 RPM","3 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.198 lb (89.81g)"
https://orionfans.com/productFiles/datasheet/OD1225.pdf,//media.digikey.com/Photos/Orion%20Fans/OD1225-24MB.jpg,1053-1134-ND,OD1225-24MB,Orion Fans,FAN AXIAL 120X25MM 24VDC WIRE,465,0,"18.07000","0","1","OD1225","Active","24VDC","Square - 120mm L x 120mm H","25.00mm","83.0 CFM (2.32m³/min)","0.120 in H2O (29.9 Pa)","Ball","Tubeaxial","-","38.0 dB","4.00W","2050 RPM","2 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","cURus, TUV","-"
http://img.ebmpapst.com/products/datasheets/DC-axial-fan-414FH-ENU.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/414FH.jpg,381-2367-ND,414FH,ebm-papst Inc.,FAN AXIAL 40X10MM 24VDC WIRE,1448,0,"18.14000","0","1","400F","Active","24VDC","Square - 40mm L x 40mm H","10.00mm","5.3 CFM (0.148m³/min)","-","Sintec","Tubeaxial","-","26.0 dB(A)","900mW","6000 RPM","2 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, UL, VDE","0.038 lb (17.24g)"
http://catalog.ebmpapst.us/allpdfs/400_2.pdf,//media.digikey.com/Photos/EBM-Papst%20Ind%20Photos/412%5E2.JPG,381-2459-ND,412/2,ebm-papst Inc.,FAN AXIAL 40X20MM 12VDC WIRE,896,0,"18.14000","0","1","400","Active","12VDC","Square - 40mm L x 40mm H","20.00mm","5.9 CFM (0.165m³/min)","-","Sintec","Tubeaxial","Speed Sensor (Tach)","18.0 dB(A)","900mW","6000 RPM","3 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, UL, VDE","0.059 lb (26.76g)"
http://www.delta-fan.com/Download/Spec/AFB1212VHE-R00.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB1212VHE-R00.jpg,603-1341-ND,AFB1212VHE-R00,Delta Electronics,FAN AXIAL 120X38MM 12VDC WIRE,466,0,"18.19000","0","1","AFB","Active","12VDC","Square - 120mm L x 120mm H","38.00mm","130.0 CFM (3.64m³/min)","0.420 in H2O (104.6 Pa)","Ball","Tubeaxial","Locked Rotor Sensor","48.0 dB(A)","7.20W","3200 RPM","3 Wire Leads","-","14 ~ 140°F (-10 ~ 60°C)","CE, CSA, UL, VDE","0.564 lb (255.83g)"
http://www.delta-fan.com/Download/Spec/AFB0612DH-TP11.pdf,//media.digikey.com/Photos/Delta%20Photos/AFB0612DH-TP11.jpg,603-1211-ND,AFB0612DH-TP11,Delta Electronics,FAN AXIAL 60X25.4MM 12VDC WIRE,212,0,"18.19000","0","1","AFB","Active","12VDC","Square - 60mm L x 60mm H","25.40mm","50.4 CFM (1.41m³/min)","0.926 in H2O (230.7 Pa)","Ball","Tubeaxial","PWM Control, Speed Sensor (Tach)","55.0 dB(A)","10.10W","9000 RPM","4 Wire Leads","-","14 ~ 158°F (-10 ~ 70°C)","CE, CSA, UL, VDE","0.176 lb (79.83g)"
http://www.delta-fan.com/Download/Spec/QFR0812UH-CX14.pdf,//media.digikey.com/Photos/Delta%20Photos/QFR0812UH-CX14.jpg,603-1763-ND,QFR0812UH-CX14,Delta Electronics,FAN AXIAL 80X25.4MM 12VDC WIRE,1413,0,"18.22000","0","1","QFR","Active","12VDC","Square - 80mm L x 80mm H","25.40mm","70.2 CFM (1.97m³/min)","0.551 in H2O (137.2 Pa)","Ball","Tubeaxial","Locked Rotor Protection, PWM Control, Speed Sensor (Tach)","50.5 dB(A)","6.60W","5600 RPM","4 Wire Leads","-","14 ~ 140°F (-10 ~ 60°C)","CE, UR, VDE","0.194 lb (88g)"
https://www.sanyodenki.com/archive/document/product/cooling/catalog_E_pdf/San_Ace_120G38_E.pdf,//media.digikey.com/photos/Sanyo%20Photos/9G1212A401.JPG,1688-1515-ND,9G1224H1D01,Sanyo Denki America Inc.,FAN 120X38MM 24VDC LOCK,708,0,"18.23000","0","1","San Ace 120","Active","24VDC","Square - 119mm L x 119mm H","38.00mm","99.0 CFM (2.77m³/min)","0.283 in H2O (70.5 Pa)","Ball","Tubeaxial","Locked Rotor Sensor","39.0 dB(A)","5.28W","2600 RPM","3 Wire Leads","-","-4 ~ 158°F (-20 ~ 70°C)","CSA, TUV, UL","0.728 lb (330.22g)"
