Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Convert From (Adapter End)","Convert To (Adapter End)","Features","Color"
https://www.pomonaelectronics.com/file/17831/download?token=kMjvYdES,-,5700-9-ND,5700-9,Pomona Electronics,ADAPT 8/32 SCRW TO BAN JACK WHT,0,0,"5.69000","0","5","-","Active","8/32"" Threaded Screw","Banana Jack","-","White"
-,-,EM5699-6#-ND,EM5699-6#,Pomona Electronics,TERMINAL STRIP B-JACK 6-32 BLU M,0,0,"5.75340","0","100","*","Active","-","-","-","-"
-,-,EM5700-5#-ND,EM5700-5#,Pomona Electronics,TERMINAL STRIP B-JACK 8-32 GRN M,0,0,"5.75340","0","100","*","Active","-","-","-","-"
-,-,EM5700-6#-ND,EM5700-6#,Pomona Electronics,TERMINAL STRIP B-JACK 8-32 BLU M,0,0,"5.75340","0","100","*","Active","-","-","-","-"
-,-,EM5701-5#-ND,EM5701-5#,Pomona Electronics,TERMINAL STRIP B-JACK GRN MTO,0,0,"5.75340","0","100","*","Active","-","-","-","-"
-,-,EM5701-6#-ND,EM5701-6#,Pomona Electronics,TERMINAL STRIP B-JACK BLU MTO,0,0,"5.75340","0","100","*","Active","-","-","-","-"
http://www.edac.net/dat/files/92.pdf,-,628-000-924-ND,628-000-924,EDAC Inc.,ADAPT DVI-A PLUG TO DB15F,0,0,"6.33600","0","50","628","Active","DVI-A, Plug","D-Sub, Female Sockets, 15 Pos","-","-"
-,-,ARF1101-ND,83-10,Amphenol RF Division,ADAPT UHF JACK TO RCA JACK,0,0,"6.62300","0","100","-","Active","UHF Jack","Phono (RCA) Jack","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9338.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9338%20RED.jpg,461-1229-ND,9338 RED,E-Z-Hook,ADAPT PIN 0.030"" TO BAN JACK RED,0,0,"7.10000","0","1","E-Z-FLEX™","Active","Pin, 0.030"" Dia","Banana Jack","-","Red"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9338.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9338%20BLK.jpg,461-1230-ND,9338 BLK,E-Z-Hook,ADAPT PIN 0.030"" TO BAN JACK BLK,0,0,"7.10000","0","1","E-Z-FLEX™","Active","Pin, 0.030"" Dia","Banana Jack","-","Black"
//media.digikey.com/pdf/Data%20Sheets/Switchcraft%20PDFs/EH%20Series.pdf,-,EHRCABNCPKGX-ND,EHRCABNCPKGX,Switchcraft Inc.,ADAPT BNC JACK TO RCA JACK,0,0,"7.34400","0","100","EH","Active","BNC Jack, Female Socket","Phono (RCA) Jack","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9340.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9340%20RED.jpg,461-1233-ND,9340 RED,E-Z-Hook,ADAPT PIN 0.062"" TO BAN JACK RED,0,0,"7.46000","0","1","E-Z-FLEX™","Active","Pin, 0.062"" Dia","Banana Jack","-","Red"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9340.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9340%20BLK.jpg,461-1234-ND,9340 BLK,E-Z-Hook,ADAPT PIN 0.062"" TO BAN JACK BLK,0,0,"7.46000","0","1","E-Z-FLEX™","Active","Pin, 0.062"" Dia","Banana Jack","-","Black"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9334.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9334%20RED.jpg,461-1221-ND,9334RED,E-Z-Hook,ADAPT SCKT 0.030"" TO BAN JCK RED,0,0,"7.92000","0","1","E-Z-FLEX™","Active","Socket, 0.030"" Dia","Banana Jack","-","Red"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9334.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9334%20BLK.jpg,461-1222-ND,9334BLK,E-Z-Hook,ADAPT SCK 0.030"" TO BAN JACK BLK,0,0,"7.92000","0","1","E-Z-FLEX™","Active","Socket, 0.030"" Dia","Banana Jack","-","Black"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9341.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9341%20RED.jpg,461-1235-ND,9341 RED,E-Z-Hook,ADAPT PIN 0.094"" TO BAN JCK RED,0,0,"7.97000","0","1","E-Z-FLEX™","Active","Pin, 0.094"" Dia","Banana Jack","-","Red"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9341.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9341%20BLK.jpg,461-1236-ND,9341 BLK,E-Z-Hook,ADAPT PIN 0.094"" TO BAN JCK BLK,0,0,"7.97000","0","1","E-Z-FLEX™","Active","Pin, 0.094"" Dia","Banana Jack","-","Black"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9339.pdf,-,461-1231-ND,9339 RED,E-Z-Hook,ADAPT PIN 0.040"" TO BAN JACK RED,0,0,"8.23000","0","1","E-Z-FLEX™","Active","Pin, 0.040"" Dia","Banana Jack","-","Red"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9339.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9339%20RED.jpg,461-1232-ND,9339 BLK,E-Z-Hook,ADAPT PIN 0.040"" TO BAN JACK BLK,0,0,"8.23000","0","1","E-Z-FLEX™","Active","Pin, 0.040"" Dia","Banana Jack","-","Black"
//media.digikey.com/pdf/Data%20Sheets/Switchcraft%20PDFs/EH%20Series.pdf,-,EHRCABNCBPKGX-ND,EHRCABNCBPKGX,Switchcraft Inc.,ADAPT BNC JACK TO RCA JACK,0,0,"8.58160","0","100","EH","Active","BNC Jack, Female Socket","Phono (RCA) Jack","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9335.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9335%20RED.jpg,461-1223-ND,9335 RED,E-Z-Hook,ADAPT SCKT 0.040"" TO BAN JCK RED,0,0,"8.76000","0","1","E-Z-FLEX™","Active","Socket, 0.040"" Dia","Banana Jack","-","Red"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9335.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9335%20BLK.jpg,461-1224-ND,9335 BLK,E-Z-Hook,ADAPT SCK 0.040"" TO BAN JACK BLK,0,0,"8.76000","0","1","E-Z-FLEX™","Active","Socket, 0.040"" Dia","Banana Jack","-","Black"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9336.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9336%20RED.jpg,461-1225-ND,9336 RED,E-Z-Hook,ADAPT SCKT 0.062"" TO BAN JCK RED,0,0,"8.76000","0","1","E-Z-FLEX™","Active","Socket, 0.062"" Dia","Banana Jack","-","Red"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9336.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9336%20BLK.jpg,461-1226-ND,9336 BLK,E-Z-Hook,ADAPT SCK 0.062"" TO BAN JACK BLK,0,0,"8.76000","0","1","E-Z-FLEX™","Active","Socket, 0.062"" Dia","Banana Jack","-","Black"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9337.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9337%20RED.jpg,461-1227-ND,9337 RED,E-Z-Hook,ADAPT SCKT 0.094"" TO BAN JCK RED,0,0,"10.47000","0","1","E-Z-FLEX™","Active","Socket, 0.094"" Dia","Banana Jack","-","Red"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9337.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9337%20BLK.jpg,461-1228-ND,9337 BLK,E-Z-Hook,ADAPT SCK 0.094"" TO BAN JACK BLK,0,0,"10.47000","0","1","E-Z-FLEX™","Active","Socket, 0.094"" Dia","Banana Jack","-","Black"
https://www.pomonaelectronics.com/file/17205/download?token=dbv_OYA7,-,3073#-ND,3073#,Pomona Electronics,ADAPT BNC JACK TO BANANA PLUG,0,0,"11.17146","0","500","-","Active","BNC Female","Banana Plug","-","-"
http://www.switchcraft.com/Drawings/EHRCABNC_X_SERIES_CD.pdf,//media.digikey.com/Photos/Switchcraft%20Photos/MFG_EHRCABNCBX.jpg,EHRCABNCBX-ND,EHRCABNCBX,Switchcraft Inc.,ADAPT BNC JACK TO RCA JACK,0,0,"11.21640","0","25","EH","Active","BNC Jack, Female Socket","Phono (RCA) Jack","-","-"
https://muellerelectric.com/wp-content/uploads/DS-BU-00261.pdf,//media.digikey.com/Photos/Mueller%20Photos/MFG_BU-00261.jpg,BU-00261-ND,BU-00261,Mueller Electric Co,PLUG BANANA,0,28,"11.25000","0","1","BU","Active","-","-","-","-"
http://www.e-z-hook.com/Pdf/Catalog69.pdf#page=85,-,8013EZ-ND,8013,E-Z-Hook,ADAPT BNC JACK TO BANANA PLG BLK,0,0,"11.95000","0","1","-","Active","BNC Female","Banana Plug","-","Black"
-,-,200.0066-ND,200.0066,"Lantronix, Inc.",ADAPT DB25M TO RJ45 JACK,0,0,"12.00000","0","1","-","Active","D-Sub, 25 Pin Male","Modular, Female Jack, 8p8c (RJ45)","-","-"
-,-,200.0067-ND,200.0067,"Lantronix, Inc.",ADAPT DB25F TO RJ45 JACK,0,0,"12.00000","0","1","-","Active","D-Sub, 25 Pin Female","Modular, Female Jack, 8p8c (RJ45)","-","-"
-,-,200.0069-ND,200.0069,"Lantronix, Inc.",ADAPT DB9M TO RJ45 JACK,0,0,"12.00000","0","1","-","Active","D-Sub, 9 Pin Male","Modular, Female Jack, 8p8c (RJ45)","-","-"
-,-,200.0100-ND,200.0100,"Lantronix, Inc.",ADAPT DB25F TO 6P6C JACK,0,0,"12.00000","0","1","-","Active","D-Sub, 25 Pin Female","Modular, Female Jack, 6p6c (RJ11, RJ12, RJ14, RJ25)","-","-"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9225.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/9225.jpg,461-1278-ND,9225,E-Z-Hook,ADAPT BNC JACK TO DUAL BAN PLUG,0,0,"12.63000","0","1","-","Active","BNC Female","Banana Plug, Double, Stackable","-","Black"
-,-,200.0072-ND,200.0072,"Lantronix, Inc.",ADAPT DB9F TO RJ45 JACK,0,0,"13.00000","0","1","-","Active","D-Sub, 9 Pin Female","Modular, Female Jack, 8p8c (RJ45)","-","-"
http://www.keyelco.com/userAssets/store/files/p70.pdf,-,36-7020-ND,7020,Keystone Electronics,ADAPT BNC PLUG TO BAN PLUG DBL,0,0,"13.11010","0","100","-","Active","BNC Male","Banana Plug, Double","-","-"
//media.digikey.com/PDF/Data%20Sheets/Switchcraft%20PDFs/Q-G%20Connector-Adapters.pdf,-,384AX-ND,384AX,Switchcraft Inc.,ADAPT MALE XLR TO 1/4"" JACK,0,0,"14.30000","0","100","Q-G®","Active","XLR, Male Pins, 3 Positions","Phone Jack, Stereo, 6.35mm (0.250"", 1/4"")","Insulated, Shielded","-"
http://www.keyelco.com/userAssets/store/files/p70.pdf,-,36-7022-ND,7022,Keystone Electronics,ADAPT BNC PLUG TO DBL BIND POST,0,0,"14.42000","0","100","-","Active","BNC Male","Binding Post, Double","-","-"
-,-,323X-ND,323X,Switchcraft Inc.,ADAPT MALE XLR TO RCA PLUG SILV,0,0,"14.52900","0","100","Q-G®","Active","XLR, Male Pins, 3 Positions","Phono (RCA) Plug","-","Silver"
//media.digikey.com/pdf/Data%20Sheets/E-Z%20Hook%20PDFs/9248.pdf,//media.digikey.com/photos/EZ%20Hook%20Photos/E-Z-HOOK-9248.jpg,461-1279-ND,9248,E-Z-Hook,ADAPT BNC PLUG TO BAN PLUG DBL,0,0,"14.54000","0","1","-","Active","BNC Male","Banana Plug, Double","-","Black"
//media.digikey.com/PDF/Data%20Sheets/Switchcraft%20PDFs/Q-G%20Connector-Adapters.pdf,-,383AX-ND,383AX,Switchcraft Inc.,ADAPT 3POS SOCKET TO 1/4"" JACK,0,0,"15.65000","0","100","Q-G®","Active","3 Pos Socket, Female Audio Connector","Phone Jack, Stereo, 6.35mm (0.250"", 1/4"")","Insulated, Locking Mechanism, Shielded","-"
-,-,321X-ND,321X,Switchcraft Inc.,ADAPT FMALE XLR TO RCA PLUG SILV,0,0,"16.34150","0","100","Q-G®","Active","XLR, Female Sockets, 3 Positions","Phono (RCA) Plug","-","Silver"
-,-,BB-DGB9FT-ND,BB-DGB9FT,"B&B SmartWorx, Inc.",DB9 FEMALE TO TB CONNECTOR,0,10,"16.41000","0","1","*","Active","-","-","-","-"
-,-,RJS-12D04FM-LS8002-ND,RJS-12D04FM-LS8002,Amphenol LTW,ADAPT CIRC 4POS TO RJ45 JACK BLK,0,0,"17.59700","0","10","-","Active","Circular, Female Sockets, 4 Pos, M12","Modular, Female Jack, 8p8c (RJ45)","Dust Tight, Shielded, Waterproof","Black"
-,-,RJS-12D04FF-RS8002-ND,RJS-12D04FF-RS8002,Amphenol LTW,ADAPT CIRC 4POS TO RJ45 JACK BLK,0,0,"17.75500","0","10","-","Active","Circular, Female Sockets, 4 Pos, M12","Modular, Female Jack, 8p8c (RJ45)","Dust Tight, Shielded, Waterproof","Black"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj5d80x1.pdf,-,MRJ5D8001-ND,MRJ5D8001,Amphenol ICC (Commercial Products),RUGGED RJ45 R/A JCK 8POS W/CBL H,0,0,"18.46800","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj5d80x1.pdf,-,MRJ5D80M1-ND,MRJ5D80M1,Amphenol ICC (Commercial Products),RUGGED RJ45 R/A JCK 8POS W/CBL H,0,0,"18.46800","0","60","*","Active","-","-","-","-"
https://www.hirose.com/product/document?clcode=CL0222-3347-8-50&productname=TM12RV-64-C(50)&series=TM12&documenttype=Catalog&lang=en&documentid=D49746_en,//media.digikey.com/Photos/Hirose%20Elect%20Photos/MFG_TM12RV-6x-x.jpg,TM12RV-64-C(50)-ND,TM12RV-64-C(50),Hirose Electric Co Ltd,CONN DSUB MOD CONV,0,0,"18.56000","0","1","*","Active","-","-","-","-"
-,-,RJS-12D04FF-LS8002-ND,RJS-12D04FF-LS8002,Amphenol LTW,ADAPT CIRC 4POS TO RJ45 JACK BLK,0,0,"18.61900","0","10","-","Active","Circular, Female Sockets, 4 Pos, M12","Modular, Female Jack, 8p8c (RJ45)","Dust Tight, Shielded, Waterproof","Black"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrjr55xxx1.pdf,-,MRJR558101-ND,MRJR558101,Amphenol ICC (Commercial Products),RGGD RJ45 R/A JACK 8POS CBL HDR,0,0,"18.80550","0","60","*","Active","-","-","-","-"
https://signin.amphenolcanada.com/ProductSearch/pdf/MRJ_PS.pdf,-,MRJ5D8401-ND,MRJ5D8401,Amphenol ICC (Commercial Products),RUGGED RJ45 R/A JCK 8POS W/CBL H,0,0,"18.85950","0","60","*","Active","-","-","-","-"
-,-,CT2619-ND,CT2619,Cal Test Electronics,INSULATED BNCM ADAPT 4MM SAFETY,0,0,"19.30000","0","10","*","Active","-","-","-","-"
-,-,RJS-12D04FM-RS8002-ND,RJS-12D04FM-RS8002,Amphenol LTW,ADAPT CIRC 4POS TO RJ45 JACK BLK,0,0,"19.48200","0","10","-","Active","Circular, Female Sockets, 4 Pos, M12","Modular, Female Jack, 8p8c (RJ45)","Dust Tight, Shielded, Waterproof","Black"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrjr55xxx1.pdf,-,MRJR558001-ND,MRJR558001,Amphenol ICC (Commercial Products),RGGD RJ45 R/A JACK 8POS CBL HDR,0,0,"19.50750","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrjr55xxx1.pdf,-,MRJR5580M1-ND,MRJR5580M1,Amphenol ICC (Commercial Products),RGGD RJ45 R/A JACK 8POS CBL HDR,0,0,"19.50750","0","60","*","Active","-","-","-","-"
https://www.molex.com/pdm_docs/sd/670010060_sd.pdf,-,0670010060-ND,0670010060,Molex,AE-67001-0060 670010060,0,0,"19.57000","0","1","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrjr55xxx1.pdf,-,MRJR5581M1-ND,MRJR5581M1,Amphenol ICC (Commercial Products),RGGD RJ45 R/A JACK 8POS CBL HDR,0,0,"20.29050","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrjr55xxx1.pdf,-,MRJR558401-ND,MRJR558401,Amphenol ICC (Commercial Products),RGGD RJ45 R/A JACK 8POS CBL HDR,0,0,"20.29050","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrjr55xxx1.pdf,-,MRJR5584M1-ND,MRJR5584M1,Amphenol ICC (Commercial Products),RGGD RJ45 R/A JACK 8POS CBL HDR,0,0,"20.29050","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrjr55xxx1.pdf,-,MRJR558501-ND,MRJR558501,Amphenol ICC (Commercial Products),RGGD RJ45 R/A JACK 8POS CBL HDR,0,0,"20.29050","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrjr55xxx1.pdf,-,MRJR5585M1-ND,MRJR5585M1,Amphenol ICC (Commercial Products),RGGD RJ45 R/A JACK 8POS CBL HDR,0,0,"20.29050","0","60","*","Active","-","-","-","-"
https://www.molex.com/pdm_docs/sd/670010050_sd.pdf,-,0670010050-ND,0670010050,Molex,AE-67001-0050 670010050,0,0,"20.38000","0","1","*","Active","-","-","-","-"
-,-,CT2986-ND,CT2986,Cal Test Electronics,BNCF ADAPTER 4MM SAFETY PLUGS,0,0,"21.00000","0","10","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj55xxx1.pdf,//media.digikey.com/photos/Amphenol%20Photos/MRJ-5580-01.jpg,MRJ-5580-01-ND,MRJ-5580-01,Amphenol ICC (Commercial Products),ADAPT 20POS CONN TO RJ45 JACK,0,0,"21.33000","0","60","MRJ","Active","Rectangular Connector, 20 Pos","Modular, Female Jack, 8p8c (RJ45)","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj55xxx1.pdf,-,MRJ5580M1-ND,MRJ5580M1,Amphenol ICC (Commercial Products),RUGGED RJ45 R/A JACK 8POS HDR,0,0,"21.38400","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj55xxx1.pdf,-,MRJ558101-ND,MRJ558101,Amphenol ICC (Commercial Products),RUGGED RJ45 R/A JACK 8POS HDR,0,0,"21.74850","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj55xxx1.pdf,-,MRJ5581M1-ND,MRJ5581M1,Amphenol ICC (Commercial Products),RUGGED RJ45 R/A JACK 8POS HDR,0,0,"21.74850","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj55xxx1.pdf,-,MRJ558401-ND,MRJ558401,Amphenol ICC (Commercial Products),RUGGED RJ45 R/A JACK 8POS HDR,0,0,"21.74850","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj55xxx1.pdf,-,MRJ5584M1-ND,MRJ5584M1,Amphenol ICC (Commercial Products),RUGGED RJ45 R/A JACK 8POS HDR,0,0,"21.74850","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj55xxx1.pdf,-,MRJ558501-ND,MRJ558501,Amphenol ICC (Commercial Products),RUGGED RJ45 R/A JACK 8POS HDR,0,0,"21.74850","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj55xxx1.pdf,-,MRJ5585M1-ND,MRJ5585M1,Amphenol ICC (Commercial Products),RUGGED RJ45 R/A JACK 8POS HDR,0,0,"21.74850","0","60","*","Active","-","-","-","-"
https://www.molex.com/pdm_docs/sd/670010040_sd.pdf,-,0670010040-ND,0670010040,Molex,AE-67001-0040 670010040,0,0,"21.84000","0","1","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj59xxx1.pdf,-,MRJ5980M1-ND,MRJ5980M1,Amphenol ICC (Commercial Products),RJ45 JACK R/A 8POS W/TERM BLCK,0,0,"24.25950","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj59xxx1.pdf,-,MRJ598101-ND,MRJ598101,Amphenol ICC (Commercial Products),RJ45 JACK R/A 8POS W/TERM BLCK,0,0,"24.65100","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj59xxx1.pdf,-,MRJ598401-ND,MRJ598401,Amphenol ICC (Commercial Products),RJ45 JACK R/A 8POS W/TERM BLCK,0,0,"24.65100","0","60","*","Active","-","-","-","-"
http://www.amphenol-icc.com/media/wysiwyg/files/drawing/mrj59xxx1.pdf,-,MRJ598501-ND,MRJ598501,Amphenol ICC (Commercial Products),RJ45 JACK R/A 8POS W/TERM BLCK,0,0,"24.65100","0","60","*","Active","-","-","-","-"
http://support.fluke.com/find-sales/Download/Asset/3314286_6113_ENG_C_W.PDF,//media.digikey.com/Photos/Fluke%20Elect%20Photos/MFG_BP880.jpg,BP880-ND,BP880,Fluke Electronics,ADAPT BNC JACK TO DUAL BAN PLUG,0,0,"27.99000","0","6","-","Active","BNC Female","Banana Plug, Double, Stackable","-","-"
http://support.fluke.com/find-sales/Download/Asset/3314286_6113_ENG_C_W.PDF,//media.digikey.com/Photos/Fluke%20Elect%20Photos/MFG_BP881.jpg,BP881-ND,BP881,Fluke Electronics,ADAPT BNC PLUG TO DUAL BAN PLUG,0,0,"27.99000","0","6","-","Active","BNC Male","Banana Plug, Double, Stackable","-","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1653854.pdf,//media.digikey.com/photos/Phoenix%20Photos/1653854.JPG,277-2024-ND,1653854,Phoenix Contact,ADAPT USB-A RCPT TO HDR BLK/SIL,0,3,"29.12000","0","1","-","Active","USB - A, Receptacle","Rectangular Header","-","Black, Silver"
-,-,J5-ND,J5,Cinch Connectivity Solutions Trompeter,ADAPT RCA PLUG TO WECO,0,0,"29.75900","0","10","-","Active","RCA Plug, Male Pin","WECo, Standard","-","-"
-,//media.digikey.com/photos/Pomona%20Photos/MFG_4044.jpg,4044PO-ND,4044,Pomona Electronics,ADAPT RCA JACK TO BAN PLUG DBL,0,0,"29.99000","0","2","-","Active","Phono (RCA) Jack","Banana Plug, Double","-","-"
-,-,600003853-ND,600003853,Lumberg Automation,RKF 5 TB,0,0,"31.43000","0","1","*","Active","-","-","-","-"
-,-,9413-ND,9413,E-Z-Hook,ADAPT UHF PLUG TO DBL BIND POST,0,0,"31.89000","0","1","-","Active","UHF Plug, Male Pin","Binding Post, Double","-","Black"
-,-,600003852-ND,600003852,Lumberg Automation,RSF 5 TB,0,0,"34.07000","0","1","*","Active","-","-","-","-"
http://www.switchcraft.com/Drawings/366-367_CD.PDF,-,366SW-ND,366,Switchcraft Inc.,ADAPT FMALE XLR TO BNC JACK SILV,0,0,"36.46940","0","100","-","Active","XLR, Female Sockets, 3 Positions","BNC Jack, Female Socket","-","Silver"
http://www.switchcraft.com/Drawings/366-367_CD.PDF,-,367SW-ND,367,Switchcraft Inc.,ADAPT MALE XLR TO BNC PLUG SILV,0,0,"36.46940","0","100","-","Active","XLR, Male Pins, 3 Positions","BNC Plug, Male Pin","-","Silver"
-,-,500002266-ND,500002266,Lumberg Automation,RSF 30 TB,0,0,"36.77000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09452451320_100219619DRW002A.pdf,//media.digikey.com/Photos/Harting/09452451320.jpg,1195-3692-ND,09452451320,HARTING,HPP V4 HYBRID C-PFT SET 4+3P RJ,0,0,"37.28000","0","1","-","Last Time Buy","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2731898.pdf,-,2731898-ND,2731898,Phoenix Contact,INTERBUS MODULE,0,0,"38.00000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09352410402_100193045DRW002E.pdf,-,09352410402-ND,09352410402,HARTING,HAN PUSHPULL SCRJ METAL PLUG W/O,0,0,"38.33000","0","1","*","Active","-","-","-","-"
-,-,500002267-ND,500002267,Lumberg Automation,RSF 40 TB,0,0,"38.80000","0","1","*","Active","-","-","-","-"
//media.digikey.com/PDF/Data%20Sheets/E-Z%20Hook%20PDFs/9415_Type-N.pdf,-,9415-ND,9415,E-Z-Hook,ADAPT N PLUG TO BAN PLUG DBL BLK,0,0,"40.18000","0","1","-","Active","N Plug, Male Pin","Banana Plug, Double","-","Black"
-,-,500002268-ND,500002268,Lumberg Automation,RSF 50 TB,0,0,"40.70000","0","1","*","Active","-","-","-","-"
https://www.jonard.com/~/media/1803518B5B6545A3BA78A574CFCDA83D.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_CMI-RJ45.jpg,CMI-RJ45-ND,CMI-RJ45,Jonard Tools,RJ45 ADAPTERS,0,0,"41.66000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09352420313_100198020DRW004A.pdf,-,09352420313-ND,09352420313,HARTING,HAN PUSHPULL SCRJ METAL PFT W/O,0,0,"44.00000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/09352410421_100194352DRW002D.pdf,-,09352410421-ND,09352410421,HARTING,HAN PUSHPULL SCRJ POF PLASTIC,0,0,"44.08000","0","1","*","Active","-","-","-","-"
https://www.lemo.com/catalog/ROW/UK_English/00and01Coaxial_en.pdf,-,APF.00.250.DTAR-ND,APF.00.250.DTAR,LEMO,ADPT 00.250. PLUG CINCH RCPT,0,0,"44.48000","0","1","*","Active","-","-","-","-"
https://belfuse.com/resources/cinch-brochures/CCS%20Trompeter%20Catalog.pdf,//media.digikey.com/Photos/Cinch%20Connectors%20Waldom%20Elect%20Photos/J9.jpg,J9-ND,J9,Cinch Connectivity Solutions Trompeter,ADAPT RCA PLUG TO WECO,0,0,"44.59200","0","10","-","Active","RCA Plug, Male Pin","WECo, Standard","-","-"
-,-,1986535-1-ND,1986535-1,TE Connectivity AMP Connectors,RJ45 TO M12 D CODE ADAPTER (RIGH,0,0,"45.94200","0","25","*","Active","-","-","-","-"
-,-,900001136-ND,900001136,Lumberg Automation,0981 ENC 100,0,0,"46.62000","0","1","*","Active","-","-","-","-"
-,-,500002262-ND,500002262,Lumberg Automation,RKF 301 TB,0,0,"49.31000","0","1","*","Active","-","-","-","-"
-,-,MWN811A415-ND,MWN811A415,METZ CONNECT USA Inc.,ADAPT CIRC 8POS TO RJ45 JACK,0,0,"49.77600","0","10","-","Active","Circular, Female Sockets, 8 Pos, M12","Modular, Female Jack, 8p8c (RJ45)","-","-"
-,-,MWN911A415-ND,MWN911A415,METZ CONNECT USA Inc.,ADAPT CIRC 8POS TO RJ45 JACK,0,0,"49.77600","0","10","-","Active","Circular, Female Sockets, 8 Pos, M12","Modular, Female Jack, 8p8c (RJ45)","Right Angle","-"
