Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Contact Type","Mounting Type","Maximum Working Height","Recommended Working Height","Minimum Working Height","Pad Layout Dimension","Operating Force - Initial","Operating Force - Mid Compression","Plunger Size","Features","Mating Cycles","Contact Material","Contact Finish","Contact Finish Thickness"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1746731&DocType=Customer+Drawing&DocLang=Japanese,-,A107933CT-ND,1746731-1,TE Connectivity AMP Connectors,CONTACT SPRING LOADED SMD GOLD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","Sleeve & Plunger","Surface Mount","0.130"" (3.30mm)","-","0.102"" (2.60mm)","Circular - 0.091"" (2.30mm)","-","-","0.035"" (0.90mm) Dia","-","-","Brass","Gold","19.7µin (0.50µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1746731&DocType=Customer+Drawing&DocLang=Japanese,-,A107933DKR-ND,1746731-1,TE Connectivity AMP Connectors,CONTACT SPRING LOADED SMD GOLD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Sleeve & Plunger","Surface Mount","0.130"" (3.30mm)","-","0.102"" (2.60mm)","Circular - 0.091"" (2.30mm)","-","-","0.035"" (0.90mm) Dia","-","-","Brass","Gold","19.7µin (0.50µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-3846-0642D-R/S-ND,XP3A-3846-0642D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.163"" (4.15mm)","0.152"" (3.85mm)","-","-","15gf","-","0.002"" ~ 0.015"" (0.06mm ~ 0.38mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-3846-0650D-R/S-ND,XP3A-3846-0650D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.195"" (4.95mm)","0.179"" (4.55mm)","-","-","15gf","-","0.002"" ~ 0.015"" (0.06mm ~ 0.38mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-3846-0660D-R/S-ND,XP3A-3846-0660D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.234"" (5.94mm)","0.215"" (5.45mm)","-","-","15gf","-","0.002"" ~ 0.015"" (0.06mm ~ 0.38mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-3846-0670D-R/S-ND,XP3A-3846-0670D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.274"" (6.96mm)","0.254"" (6.45mm)","-","-","15gf","-","0.002"" ~ 0.015"" (0.06mm ~ 0.38mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-4654-0730D-R/S-ND,XP3A-4654-0730D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.116"" (2.95mm)","0.104"" (2.65mm)","-","-","15gf","-","0.003"" ~ 0.018"" (0.07mm ~ 0.046mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-4654-0742D-R/S-ND,XP3A-4654-0742D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.167"" (4.25mm)","0.152"" (3.85mm)","-","-","15gf","-","0.003"" ~ 0.018"" (0.07mm ~ 0.046mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-4654-0750D-R/S-ND,XP3A-4654-0750D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.203"" (5.15mm)","0.183"" (4.65mm)","-","-","15gf","-","0.003"" ~ 0.018"" (0.07mm ~ 0.046mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-4654-0760D-R/S-ND,XP3A-4654-0760D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.242"" (6.15mm)","0.222"" (5.65mm)","-","-","15gf","-","0.003"" ~ 0.018"" (0.07mm ~ 0.046mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-4654-0770D-R/S-ND,XP3A-4654-0770D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.281"" (7.15mm)","0.262"" (6.65mm)","-","-","15gf","-","0.003"" ~ 0.018"" (0.07mm ~ 0.046mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0725D-R/S-ND,XP3A-5866-0725D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.096"" (2.45mm)","0.085"" (2.15mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0730D-R/S-ND,XP3A-5866-0730D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.120"" (3.05mm)","0.104"" (2.65mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0742D-R/S-ND,XP3A-5866-0742D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.171"" (4.34mm)","0.152"" (3.85mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0750D-R/S-ND,XP3A-5866-0750D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.203"" (5.15mm)","0.183"" (4.65mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0760D-R/S-ND,XP3A-5866-0760D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.242"" (6.15mm)","0.222"" (5.65mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0770D-R/S-ND,XP3A-5866-0770D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.281"" (7.15mm)","0.262"" (6.65mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-7583-0825D-R/S-ND,XP3A-7583-0825D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.096"" (2.45mm)","0.085"" (2.15mm)","-","-","15gf","-","0.003"" ~ 0.030"" (0.08mm ~ 0.75mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-7583-0830D-R/S-ND,XP3A-7583-0830D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.116"" (2.95mm)","0.100"" (2.55mm)","-","-","15gf","-","0.003"" ~ 0.030"" (0.08mm ~ 0.75mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-7583-0842D-R/S-ND,XP3A-7583-0842D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.171"" (4.34mm)","0.152"" (3.85mm)","-","-","15gf","-","0.003"" ~ 0.030"" (0.08mm ~ 0.75mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-7583-0850D-R/S-ND,XP3A-7583-0850D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.203"" (5.15mm)","0.183"" (4.65mm)","-","-","15gf","-","0.003"" ~ 0.030"" (0.08mm ~ 0.75mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-7583-0860D-R/S-ND,XP3A-7583-0860D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.242"" (6.15mm)","0.222"" (5.65mm)","-","-","15gf","-","0.003"" ~ 0.030"" (0.08mm ~ 0.75mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-7583-0870D-R/S-ND,XP3A-7583-0870D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.281"" (7.15mm)","0.262"" (6.65mm)","-","-","15gf","-","0.003"" ~ 0.030"" (0.08mm ~ 0.75mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-9098-0825D-R/S-ND,XP3A-9098-0825D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.096"" (2.45mm)","0.085"" (2.15mm)","-","-","15gf","-","0.003"" ~ 0.035"" (0.08mm ~ 0.90mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-9098-0830D-R/S-ND,XP3A-9098-0830D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.116"" (2.95mm)","0.100"" (2.55mm)","-","-","15gf","-","0.003"" ~ 0.035"" (0.08mm ~ 0.90mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-9098-0842D-R/S-ND,XP3A-9098-0842D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.171"" (4.34mm)","0.152"" (3.85mm)","-","-","15gf","-","0.003"" ~ 0.035"" (0.08mm ~ 0.90mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-9098-0850D-R/S-ND,XP3A-9098-0850D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.203"" (5.15mm)","0.183"" (4.65mm)","-","-","15gf","-","0.003"" ~ 0.035"" (0.08mm ~ 0.90mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-9098-0860D-R/S-ND,XP3A-9098-0860D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.242"" (6.15mm)","0.222"" (5.65mm)","-","-","15gf","-","0.003"" ~ 0.035"" (0.08mm ~ 0.90mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-9098-0870D-R/S-ND,XP3A-9098-0870D-R/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.281"" (7.15mm)","0.262"" (6.65mm)","-","-","15gf","-","0.003"" ~ 0.035"" (0.08mm ~ 0.90mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-3846-0642D-S/S-ND,XP3A-3846-0642D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.163"" (4.15mm)","0.152"" (3.85mm)","-","-","15gf","-","0.002"" ~ 0.015"" (0.06mm ~ 0.38mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-3846-0650D-S/S-ND,XP3A-3846-0650D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.195"" (4.95mm)","0.179"" (4.55mm)","-","-","15gf","-","0.002"" ~ 0.015"" (0.06mm ~ 0.38mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-3846-0660D-S/S-ND,XP3A-3846-0660D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.234"" (5.94mm)","0.215"" (5.45mm)","-","-","15gf","-","0.002"" ~ 0.015"" (0.06mm ~ 0.38mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-3846-0670D-S/S-ND,XP3A-3846-0670D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.274"" (6.96mm)","0.254"" (6.45mm)","-","-","15gf","-","0.002"" ~ 0.015"" (0.06mm ~ 0.38mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-4654-0730D-S/S-ND,XP3A-4654-0730D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.116"" (2.95mm)","0.104"" (2.65mm)","-","-","15gf","-","0.003"" ~ 0.018"" (0.07mm ~ 0.046mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-4654-0742D-S/S-ND,XP3A-4654-0742D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.167"" (4.25mm)","0.152"" (3.85mm)","-","-","15gf","-","0.003"" ~ 0.018"" (0.07mm ~ 0.046mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-4654-0750D-S/S-ND,XP3A-4654-0750D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.203"" (5.15mm)","0.183"" (4.65mm)","-","-","15gf","-","0.003"" ~ 0.018"" (0.07mm ~ 0.046mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-4654-0760D-S/S-ND,XP3A-4654-0760D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.242"" (6.15mm)","0.222"" (5.65mm)","-","-","15gf","-","0.003"" ~ 0.018"" (0.07mm ~ 0.046mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-4654-0770D-S/S-ND,XP3A-4654-0770D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.281"" (7.15mm)","0.262"" (6.65mm)","-","-","15gf","-","0.003"" ~ 0.018"" (0.07mm ~ 0.046mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0725D-S/S-ND,XP3A-5866-0725D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.096"" (2.45mm)","0.085"" (2.15mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0730D-S/S-ND,XP3A-5866-0730D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.120"" (3.05mm)","0.104"" (2.65mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0742D-S/S-ND,XP3A-5866-0742D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.171"" (4.34mm)","0.152"" (3.85mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0750D-S/S-ND,XP3A-5866-0750D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.203"" (5.15mm)","0.183"" (4.65mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0760D-S/S-ND,XP3A-5866-0760D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.242"" (6.15mm)","0.222"" (5.65mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-5866-0770D-S/S-ND,XP3A-5866-0770D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.281"" (7.15mm)","0.262"" (6.65mm)","-","-","15gf","-","0.003"" ~ 0.023"" (0.07mm ~ 0.58mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-7583-0825D-S/S-ND,XP3A-7583-0825D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.096"" (2.45mm)","0.085"" (2.15mm)","-","-","15gf","-","0.003"" ~ 0.030"" (0.08mm ~ 0.75mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/XP3A_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_XP3A%20Series.JPG,XP3A-7583-0830D-S/S-ND,XP3A-7583-0830D-S/S,Omron Electronics Inc-EMC Div,CONTACT SPRING LOADED T/H GOLD,0,0,"Obsolete","0","500","-","XP3A","Obsolete","Probe Pin","Through Hole","0.116"" (2.95mm)","0.100"" (2.55mm)","-","-","15gf","-","0.003"" ~ 0.030"" (0.08mm ~ 0.75mm)","-","-","Nickel Alloy","Gold","40.0µin (1.02µm)"
