Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Connector Style","Connector Type","Number of Positions","Number of Rows","Shell Size, Connector Layout","Contact Type","Mounting Type","Flange Feature","Termination","Features","Shell Material, Finish","Contact Finish","Contact Finish Thickness","Ingress Protection","Material Flammability Rating","Current Rating (Amps)","Operating Temperature"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172-E/172-EYY-21YRYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-E25-213R911.jpg,2925FEA-ND,172-E25-213R911,NorComp Inc.,CONN D-SUB RCPT 25P PNL MNT SLDR,1082,0,"7.73000","0","1","Tray","172-E, M Series","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Panel Mount, Through Hole","Board Side (4-40); Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 100°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=163A11089X,//media.digikey.com/photos/Conec%20Photos/163A11089X.jpg,626-1028-ND,163A11089X,Conec,CONN D-SUB PLUG 25P SLDR CUP,1494,0,"7.90000","0","1","Tray","163A","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","Solder Cup","Grounding Indents","Steel, Tin Plated","Gold","8.00µin (0.203µm)","IP20","UL94 V-0","7.5A","-55°C ~ 125°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=163A16159X,//media.digikey.com/Photos/Conec%20Photos/163A16159X-%28FRONT%29.jpg,626-1798-ND,163A16159X,Conec,CONN D-SUB PLUG 9POS VERT SOLDER,2083,0,"7.92000","0","1","Bulk","163A","Active","D-Sub","Plug, Male Pins","9","2","1 (DE, E)","Signal","Through Hole","Board Side (4-40)","Solder","Board Lock, Grounding Indents","Steel, Tin Plated","Gold","Flash","IP20","UL94 V-0","7.5A","-55°C ~ 125°C"
http://switches-connectors-custom.cwind.com/Asset/CWR-281-XX-0203.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/CWR-281-15-0003.jpg,CFM15S-ND,CWR-281-15-0203,CW Industries,CONN D-SUB PLUG 15POS IDC,1562,0,"7.92000","0","1","Bulk","CWR","Active","D-Sub","Plug, Female Sockets","15","2","2 (DA, A)","Signal","Free Hanging (In-Line)","Housing/Shell (Unthreaded)","IDC, Ribbon Cable","Feed Through, Shielded, Strain Relief","Steel, Tin Plated","Tin","100.0µin (2.54µm)","-","UL94 V-0","1A","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747708&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/2-5747708-0.JPG,A32037-ND,2-5747708-0,TE Connectivity AMP Connectors,CONN D-SUB RCPT 25POS VERT SLDR,1264,0,"8.08000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Through Hole","Housing/Shell (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172/172-YYY-28YLYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-009-283L021.jpg,14609FA-ND,172-009-283L021,NorComp Inc.,CONN DSUB RCPT 9POS PNL MNT SLDR,3234,0,"8.09000","0","1","Tray","172, M Series","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Board Side (4-40)","Solder","-","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172/172-YYY-28YLYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-009-283l011.JPG,13609FA-ND,172-009-283L011,NorComp Inc.,CONN DSUB RCPT 9POS PNL MNT SLDR,1054,0,"8.09000","0","1","Tray","172, M Series","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Board Side (4-40)","Solder","-","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 125°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/172/172-YYY-28YLYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/172-009-283L031.jpg,15609FA-ND,172-009-283L031,NorComp Inc.,CONN DSUB RCPT 9POS PNL MNT SLDR,559,0,"8.09000","0","1","Tray","172, M Series","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount, Through Hole","Mating Side (4-40)","Solder","-","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-50°C ~ 125°C"
http://multimedia.3m.com/mws/media/22107O/3mtm-d-sub-plug-8200-series-ts0234.pdf,//media.digikey.com/photos/3M%20Photos/8225-6000.JPG,MMR25K-ND,8225-6000,3M,CONN DSUB PLUG 25POS PNL MNT IDC,1023,0,"8.14000","0","1","Tray","8200","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Panel Mount","Housing/Shell (Unthreaded)","IDC, Ribbon Cable","Feed Through, Grounding Indents","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","1A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/IP67/772-EYY-20YRYY1.pdf,//media.digikey.com/Renders/Norcomp%20Renders/772-E09-203R001_9pin.jpg,NOR1003-ND,772-E09-203R001,NorComp Inc.,CONN D-SUB RCPT 9POS PNL MNT,542,0,"8.16000","0","1","Tray","Seal-D 772-E","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Nickel Plated","Gold","Flash","IP67 - Dust Tight, Waterproof","UL94 V-0","5A","-50°C ~ 100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5745967&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1-5745967-6.JPG,A34100-ND,1-5745967-6,TE Connectivity AMP Connectors,CONN D-SUB RCPT 25POS VERT SLDR,1650,0,"8.17000","0","1","Tube","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","-","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/181/181-YYY-113RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/181-026-113r561.JPG,181-226RME-ND,181-026-113R561,NorComp Inc.,CONN DSUB HD PLUG 26POS R/A SLDR,1248,0,"8.21000","0","1","Tray","181","Active","D-Sub, High Density","Plug, Male Pins","26","3","2 (DA, A) High Density","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Grounding Indents, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 105°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=164A16599X,//media.digikey.com/photos/Conec%20Photos/164A16569X.jpg,626-1052-ND,164A16569X,Conec,CONN D-SUB RCPT 9POS VERT SOLDER,268,0,"8.21000","0","1","Tray","164A","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Through Hole","Board Side (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","8.00µin (0.203µm)","IP20","UL94 V-0","7.5A","-55°C ~ 125°C"
https://www.amphenolcanada.com/ProductSearch/drawings/AC/6E17xxxxPxxx21x.pdf,//media.digikey.com/photos/Amphenol%20Photos/6E17C-025P-AJ-121.jpg,6E17C-025P-AJ-121-ND,6E17C-025P-AJ-121,Amphenol ICC (Commercial Products),CONN D-SUB PLUG 25POS R/A SOLDER,597,0,"8.23000","0","1","Tray","6E17","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Grounding Indents, Shielded","Steel, Nickel Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","5A","-55°C ~ 105°C"
http://multimedia.3m.com/mws/media/22107O/3mtm-d-sub-plug-8200-series-ts0234.pdf,//media.digikey.com/photos/3M%20Photos/8215-6003.JPG,MML15K-ND,8215-6003,3M,CONN DSUB PLUG 15POS PNL MNT IDC,2110,0,"8.24000","0","1","Tray","8200","Active","D-Sub","Plug, Male Pins","15","2","2 (DA, A)","Signal","Panel Mount","Housing/Shell (4-40)","IDC, Ribbon Cable","Feed Through, Grounding Indents","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","1A","-55°C ~ 105°C"
http://multimedia.3m.com/mws/media/22108O/3mtm-d-sub-socket-8300-series-ts0235.pdf,//media.digikey.com/photos/3M%20Photos/8325-6000.JPG,MFR25K-ND,8325-6000,3M,CONN DSUB RCPT 25POS PNL MNT IDC,949,0,"8.28000","0","1","Tray","8300","Active","D-Sub","Receptacle, Female Sockets","25","2","3 (DB, B)","Signal","Panel Mount","Housing/Shell (Unthreaded)","IDC, Ribbon Cable","Feed Through","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","1A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747847&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5747847-4.JPG,A32129-ND,5747847-4,TE Connectivity AMP Connectors,CONN D-SUB RCPT 37POS R/A SOLDER,1100,0,"8.50000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","37","2","4 (DC, C)","Signal","Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Ground Strap","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5787683&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5787683-1.JPG,A35185-ND,5787683-1,TE Connectivity AMP Connectors,CONN D-SUB RCPT 15POS VERT SLDR,964,0,"8.50000","0","1","Tube","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","15","2","2 (DA, A)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658610&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1658610-4.JPG,AFL09B-ND,1658610-4,TE Connectivity AMP Connectors,CONN D-SUB RCPT 9POS IDC,888,0,"8.54000","0","1","Bulk","AMPLIMITE HDF-20","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Free Hanging (In-Line)","Housing/Shell (4-40)","IDC, Ribbon Cable","Feed Through","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","1.25A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/178/513/178-YYY-513R491.pdf,//media.digikey.com/photos/Norcomp%20Photos/178-015-513R491.JPG,178-215FFE-ND,178-015-513R491,NorComp Inc.,CONN D-SUB RCPT 15POS R/A SLDR,1660,0,"8.81000","0","1","Tray","178","Active","D-Sub - Stacked","Receptacle, Female Sockets","15, 15","2, 2","2 (DA, A); 2 (DA, A)","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5787170&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5787170-4.JPG,A31807-ND,5787170-5,TE Connectivity AMP Connectors,CONN D-TYPE RCPT 50POS R/A SLDR,2093,0,"8.84000","0","1","Tube","AMPLIMITE .050 III","Active","D-Type","Receptacle, Female Sockets","50","2","0.050 Pitch x 0.100 Row to Row","Signal","Board Edge, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","-","-","UL94 V-0","1A","-55°C ~ 105°C"
https://www.molex.com/pdm_docs/sd/749603018_sd.pdf,//media.digikey.com/Photos/Molex/0749603018.JPG,WM1158TR-ND,0749603018,Molex,CONN D-TYPE RCPT 18POS SMD R/A,650,0,"8.86600","0","325","Tape & Reel (TR)","PCI Express®, TDP™","Active","D-Type","Receptacle, Female Sockets","18","2","0.050 Pitch x 0.065 Row to Row","Signal","Panel Mount, Surface Mount, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Shielded","Steel, Tin Plated","Gold","15.0µin (0.38µm)","-","UL94 V-0","1.5A","-20°C ~ 85°C"
https://www.molex.com/pdm_docs/sd/749603018_sd.pdf,//media.digikey.com/Photos/Molex/0749603018.JPG,WM1158CT-ND,0749603018,Molex,CONN D-TYPE RCPT 18POS SMD R/A,777,0,"13.16000","0","1","Cut Tape (CT)","PCI Express®, TDP™","Active","D-Type","Receptacle, Female Sockets","18","2","0.050 Pitch x 0.065 Row to Row","Signal","Panel Mount, Surface Mount, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Shielded","Steel, Tin Plated","Gold","15.0µin (0.38µm)","-","UL94 V-0","1.5A","-20°C ~ 85°C"
https://www.molex.com/pdm_docs/sd/749603018_sd.pdf,//media.digikey.com/Photos/Molex/0749603018.JPG,WM1158DKR-ND,0749603018,Molex,CONN D-TYPE RCPT 18POS SMD R/A,777,0,"Digi-Reel","0","1","Digi-Reel®","PCI Express®, TDP™","Active","D-Type","Receptacle, Female Sockets","18","2","0.050 Pitch x 0.065 Row to Row","Signal","Panel Mount, Surface Mount, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Shielded","Steel, Tin Plated","Gold","15.0µin (0.38µm)","-","UL94 V-0","1.5A","-20°C ~ 85°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/181/181-YYY-213RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/181-026-212-171.jpg,826RFE-ND,181-026-213R171,NorComp Inc.,CONN DSUB HD RCPT 26POS R/A SLDR,548,0,"8.90000","0","1","Tray","181","Active","D-Sub, High Density","Receptacle, Female Sockets","26","3","2 (DA, A) High Density","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Ground Strap, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747847&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5747847-6.JPG,A32130-ND,5747847-6,TE Connectivity AMP Connectors,CONN D-SUB RCPT 37POS R/A SOLDER,899,0,"9.01000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","37","2","4 (DC, C)","Signal","Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Ground Strap","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5749621&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5749621-4.JPG,A31793-ND,5749621-4,TE Connectivity AMP Connectors,CONN D-TYPE PLUG 40POS IDC,2528,0,"9.20000","0","1","Bulk","AMPLIMITE .050 III","Active","D-Type","Plug, Male Pins","40","2","0.050 Pitch x 0.100 Row to Row","Signal","Free Hanging (In-Line)","-","IDC, Ribbon Cable","Shielded","Steel, Tin-Nickel Plated","Gold","-","-","UL94 V-0","1A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/178/513/178-YYY-513R571.pdf,//media.digikey.com/photos/Norcomp%20Photos/178-015-513R571.jpg,1115FFE-ND,178-015-513R571,NorComp Inc.,CONN D-SUB RCPT 15POS R/A SLDR,5063,0,"9.34000","0","1","Tray","178","Active","D-Sub - Stacked","Receptacle, Female Sockets","15, 15","2, 2","2 (DA, A); 2 (DA, A)","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/178/413/178-YYY-413R571.pdf,//media.digikey.com/photos/Norcomp%20Photos/178-015-413R571.jpg,1115MFE-ND,178-015-413R571,NorComp Inc.,CONN D-SUB PLUG/RCPT 15POS R/A,2936,0,"9.34000","0","1","Tray","178","Active","D-Sub - Stacked","Plug, Male Pins; Receptacle, Female Sockets","15, 15","2, 2","2 (DA, A); 2 (DA, A)","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Grounding Indents, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/179/513/179-YYY-513R571.pdf,//media.digikey.com/photos/Norcomp%20Photos/179-015-512-571.jpg,1215FFE-ND,179-015-513R571,NorComp Inc.,CONN D-SUB RCPT 15POS R/A SLDR,1760,0,"9.34000","0","1","Tray","179","Active","D-Sub - Stacked","Receptacle, Female Sockets","15, 15","2, 2","2 (DA, A); 2 (DA, A)","Signal","Board Edge, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/189/513/189-YYY-513R571.pdf,//media.digikey.com/Photos/Norcomp%20Photos/189-015-513R571.jpg,1015FFE-ND,189-015-513R571,NorComp Inc.,CONN D-SUB RCPT 15POS R/A SLDR,1644,0,"9.34000","0","1","Tray","189","Active","D-Sub - Stacked","Receptacle, Female Sockets","15, 15","2, 2","2 (DA, A); 2 (DA, A)","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/17Y/178/313/178-YYY-313R571.pdf,//media.digikey.com/photos/Norcomp%20Photos/178-015-313R571.JPG,1115FME-ND,178-015-313R571,NorComp Inc.,CONN D-SUB PLUG/RCPT 15POS R/A,1063,0,"9.34000","0","1","Tray","178","Active","D-Sub - Stacked","Plug, Male Pins; Receptacle, Female Sockets","15, 15","2, 2","2 (DA, A); 2 (DA, A)","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Grounding Indents, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/181/181-YYY-213RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/181-062-213r561.JPG,181-262RFE-ND,181-062-213R561,NorComp Inc.,CONN DSUB HD RCPT 62POS R/A SLDR,390,0,"9.38000","0","1","Tray","181","Active","D-Sub, High Density","Receptacle, Female Sockets","62","3","4 (DC, C) High Density","Signal","Panel Mount, Through Hole, Right Angle","Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 105°C"
https://b2b.harting.com/files/download/PRD/PDF_TS/0956351X513_100513345DRW001B.pdf,//media.digikey.com/Photos/Harting/09563517513.JPG,1195-2324-ND,09563517513,HARTING,CONN DSUB HD RCPT 44P VERT SLDR,221,0,"9.45000","0","1","Tray","-","Active","D-Sub, High Density","Receptacle, Female Sockets","44","3","3 (DB, B) High Density","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Nickel Plated","-","-","-","UL94 V-0","2A","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5750678&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5750678-1.JPG,A35184-ND,5750678-1,TE Connectivity AMP Connectors,CONN D-SUB RCPT 9POS VERT SOLDER,2434,0,"9.51000","0","1","Tube","AMPLIMITE HD-20","Active","D-Sub","Receptacle, Female Sockets","9","2","1 (DE, E)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","30.0µin (0.76µm)","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/181/181-YYY-113RYY1.pdf,//media.digikey.com/photos/Norcomp%20Photos/181-044-113R531.JPG,181-144RME-ND,181-044-113R531,NorComp Inc.,CONN DSUB HD PLUG 44POS R/A SLDR,714,0,"9.61000","0","1","Tray","181","Active","D-Sub, High Density","Plug, Male Pins","44","3","3 (DB, B) High Density","Signal","Panel Mount, Through Hole, Right Angle","Housing/Shell (4-40)","Solder","Board Lock, Grounding Indents, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","3A","-55°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5745968&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1-5745968-6.JPG,A34099-ND,1-5745968-6,TE Connectivity AMP Connectors,CONN D-SUB PLUG 25POS VERT SLDR,1248,0,"9.69000","0","1","Tube","AMPLIMITE HD-20","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Through Hole","Mating Side, Female Screwlock (4-40)","Solder","Grounding Indents","Steel, Tin Plated","Gold","Flash","-","UL94 V-0","6A","-55°C ~ 105°C"
https://www.conec.com/catalog/en/download/download/drawing/?sku=164A17479X,//media.digikey.com/Photos/Conec%20Photos/164A17459X.JPG,626-1554-ND,164A17459X,Conec,CONN D-SUB HD RCPT 15P VERT SLDR,610,0,"9.71000","0","1","Tray","164A","Active","D-Sub, High Density","Receptacle, Female Sockets","15","3","1 (DE, E) High Density","Signal","Through Hole","Mating Side (4-40)","Solder","Board Lock","Steel, Tin Plated","Gold","Flash","IP20","UL94 V-0","3A","-55°C ~ 125°C"
https://www.norcomp.net/rohspdfs/PowerD-ComboD/M-SERIES/680M/680M7W2203LYY1.pdf,//media.digikey.com/Photos/Norcomp%20Photos/680M7W2203L201.jpg,NOR1309-ND,680M7W2203L201,NorComp Inc.,CONN D-SUB RCPT 7POS PNL MNT,233,0,"9.73000","0","1","Tray","Power-D 680M","Active","D-Sub, Combo","Receptacle, Female Sockets","7 (5 + 2 Power)","2","2 (DA, A) - 7W2","Signal and Power","Panel Mount","Housing/Shell (Unthreaded)","Solder Cup","-","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A, 20A","-55°C ~ 155°C"
https://www.norcomp.net/rohspdfs/Connectors/18Y/180-M/180-MYY-21YRYYY.pdf,//media.digikey.com/photos/Norcomp%20Photos/180-M26-213R911.JPG,180-M2691DFN-ND,180-M26-213R911,NorComp Inc.,CONN D-SUB HD RCPT 26POS PNL MNT,2223,0,"9.84000","0","1","Tray","180-M, M Series","Active","D-Sub, High Density","Receptacle, Female Sockets","26","3","2 (DA, A) High Density","Signal","Panel Mount, Through Hole","Board Side (4-40); Mating Side, Female Screwlock (4-40)","Solder","Board Lock, Shielded","Steel, Nickel Plated","Gold","Flash","-","UL94 V-0","5A","-55°C ~ 125°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5747842&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5747842-2.JPG,A32098-ND,5747842-2,TE Connectivity AMP Connectors,CONN D-SUB PLUG 25POS R/A SOLDER,1578,0,"9.90000","0","1","Tray","AMPLIMITE HD-20","Active","D-Sub","Plug, Male Pins","25","2","3 (DB, B)","Signal","Through Hole, Right Angle","Housing/Shell (Unthreaded)","Solder","Board Lock, Ground Strap, Grounding Indents","Steel, Tin Plated","Gold","-","-","UL94 V-0","6A","-55°C ~ 105°C"
