Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Outputs","Voltage - Input","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Applications","Features","Operating Temperature","Efficiency","Mounting Type","Package / Case","Size / Dimension"
https://www.recom-power.com/pdf/Powerline-AC-DC/RAC05-S_DC.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/MFG_RAC05-S_DC.jpg,945-2099-5-ND,RAC05-24SC,Recom Power,AC/DC CONVERTER 24V 210MA,150,120,"18.46000","0","1","POWERLINE RAC05-C (5W)","Active","Enclosed","1","90 ~ 264 VAC","24V","-","-","-","210mA","5W","ITE (Commercial)","OVP, SCP","-25°C ~ 75°C (With Derating)","77%","Through Hole","5-DIP Module, 4 Leads","2.11"" L x 1.09"" W x 0.62"" H (53.5mm x 27.8mm x 15.65mm)"
https://www.cincon.com/productdownload/SPEC-CFM20-V16.pdf,-,2034-3589-ND,CFM2002S-P,Cincon Electronics Co. LTD,SWITCHING POWER SUPPLIES AC-DC M,350,0,"20.00000","0","1","CFM20 (20W)","Active","Open Frame","1","85 ~ 264VAC","12V","-","-","-","1.8A","22W","ITE (Commercial)","Universal Input","0°C ~ 70°C (With Derating)","79%","Through Hole","Module","3.50"" L x 2.00"" W x 1.00"" H (88.9mm x 50.8mm x 25.4mm)"
https://www.cui.com/product/resource/digikeypdf/psk-20b.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PSK-20B.jpg,102-4662-ND,PSK-20B-S24,CUI Inc.,AC DC CONVERTER 24V 20W,199,0,"20.89000","0","1","PSK-20B (20W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","850mA","20W","ITE (Commercial)","OCP, OVP, SCP","-25°C ~ 70°C (With Derating)","86.06%","Through Hole","4-DIP Module","2.44"" L x 1.77"" W x 0.91"" H (62.0mm x 45.0mm x 23.1mm)"
https://www.us.tdk-lambda.com/ftp/Specs/kas.pdf,//media.digikey.com/Photos/TDK%20Photos/KAS4-Series(6-dip).jpg,285-2786-ND,KAS4-5,TDK-Lambda Americas Inc.,AC/DC CONVERTER 5V 4W,164,0,"21.08000","0","1","KAS (4W)","Active","Enclosed","1","90 ~ 305 VAC","5V","-","-","-","800mA","4W","ITE (Commercial)","-","-40°C ~ 70°C (With Derating)","72%","Through Hole","6-DIP Module","1.46"" L x 1.08"" W x 0.69"" H (37.1mm x 27.4mm x 17.5mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TUHS.pdf,//media.digikey.com/Photos/Cosel/MFG_TUHS10F.jpg,1776-2012-ND,TUHS10F15,"Cosel USA, Inc.",AC/DC CONVERTER 15V 10W,154,0,"23.07000","0","1","TUH (10W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","15V","-","-","-","670mA","10W","ITE (Commercial)","DC Input Capable, Universal Input","-40°C ~ 85°C (With Derating)","85%","Through Hole","6-DIP Module","1.30"" L x 0.86"" W x 0.59"" H (33.0mm x 21.8mm x 15.0mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_VAF.pdf,//media.digikey.com/Photos/Cosel/MFG_VAF10.jpg,1776-1812-ND,VAF1005,"Cosel USA, Inc.",AC/DC CONVERTER,150,0,"32.50000","0","1","VAF (10W)","Active","Open Frame","1","85 ~ 264 VAC, 110 ~ 370 VDC","5V","-","-","-","2A","10W","ITE (Commercial)","-","-10°C ~ 71°C (With Derating)","74%","Through Hole","5-DIP Module","3.07"" L x 1.42"" W x 0.83"" H (78.0mm x 36.1mm x 21.1mm)"
https://www.tracopower.com/products/tmlm.pdf,//media.digikey.com/photos/Traco-Power-North-America/MFG_TMLM-20115.jpg,1951-1291-ND,TMLM 10124,Traco Power,AC/DC CONVERTER 24V 10W,182,0,"39.10000","0","1","TMLM (10W)","Active","Enclosed","1","90 ~ 264 VAC, 120 ~ 370 VDC","24V","-","-","-","417mA","10W","ITE (Commercial)","DC Input Capable, Universal Input","-25°C ~ 60°C (With Derating)","80%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.93"" H (52.4mm x 27.2mm x 23.5mm)"
https://www.tracopower.com/products/tmlm.pdf,//media.digikey.com/photos/Traco-Power-North-America/MFG_TMLM-20115.jpg,1951-1290-ND,TMLM 10112,Traco Power,AC/DC CONVERTER 12V 10W,164,0,"39.10000","0","1","TMLM (10W)","Active","Enclosed","1","90 ~ 264 VAC, 120 ~ 370 VDC","12V","-","-","-","833mA","10W","ITE (Commercial)","DC Input Capable, Universal Input","-25°C ~ 60°C (With Derating)","83%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.93"" H (52.4mm x 27.2mm x 23.5mm)"
https://www.tracopower.com/products/tmp.pdf,//media.digikey.com/Photos/Traco-Power-North-America/TMP-60112.jpg,1951-3178-ND,TMP 60112,Traco Power,AC/DC CONVERTER 12V 60W,189,0,"71.90000","0","1","TMP (60W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","12V","-","-","-","5A","60W","ITE (Commercial)","Universal Input","-25°C ~ 70°C (With Derating)","82%","Through Hole","6-DIP Module, 4 Leads","3.50"" L x 2.66"" W x 1.35"" H (88.9mm x 67.5mm x 34.2mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS50.jpg,1776-1806-ND,TUNS50F05,"Cosel USA, Inc.",AC/DC CONVERTER,96,0,"128.38000","0","1","TUN (50W)","Active","Enclosed","1","85 ~ 264 VAC","5V","-","-","-","10A","50W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","81%","Through Hole","7-DIP Module","2.30"" L x 1.47"" W x 0.50"" H (58.4mm x 37.3mm x 12.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS100.jpg,1776-1810-ND,TUNS100F12,"Cosel USA, Inc.",AC/DC CONVERTER,104,0,"153.90000","0","1","TUN (100W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","8.4A","100W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","85%","Through Hole","7-DIP Module","2.40"" L x 2.30"" W x 0.50"" H (61.0mm x 58.4mm x 12.7mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_PACSR48006.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_PACSR.jpg,941-1797-ND,PACSR48006S,Delta Electronics,"300W, AC/DC, 85-265VIN, 48VOUT",46,0,"164.16000","0","1","PACSR","Active","Enclosed","1","85 ~ 265 VAC","48V","-","-","-","6.3A","302W","ITE (Commercial)","Adjustable Output, Baseplate, Remote Sense, Universal Input","-40°C ~ 100°C","93.5%","Through Hole","10-DIP Module","4.36"" L x 2.00"" W x 0.54"" H (110.7mm x 50.8mm x 13.7mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_PACSR24012.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_PACSR.jpg,941-1793-ND,PACSR24012S,Delta Electronics,"300W, AC/DC, 85-265VIN, 24VOUT",28,0,"164.16000","0","1","PACSR","Active","Enclosed","1","85 ~ 265 VAC","24V","-","-","-","12.5A","300W","ITE (Commercial)","Adjustable Output, Baseplate, Remote Sense, Universal Input","-40°C ~ 105°C (With Derating)","92.5%","Through Hole","10-DIP Module","4.36"" L x 2.00"" W x 0.54"" H (110.7mm x 50.8mm x 13.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TUXS.pdf,//media.digikey.com/Photos/Cosel/MFG_TUXS200F.jpg,1776-1099-ND,TUXS200F32,"Cosel USA, Inc.",AC/DC CONVERTER,45,0,"173.33000","0","1","TUX (200W)","Active","Enclosed","1","85 ~ 264 VAC","32V","-","-","-","6.2A","200W","ITE (Commercial)","Adjustable Output, PFC, Universal Input","-40°C ~ 100°C (With Derating)","92%","Through Hole","8-DIP Module","3.00"" L x 2.00"" W x 1.12"" H (76.2mm x 50.8mm x 28.4mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_PACSR28018.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_PACSR.jpg,941-1796-ND,PACSR28018S,Delta Electronics,"500W, AC/DC, 85-265VIN, 28VOUT",35,0,"182.40000","0","1","PACSR","Active","Enclosed","1","85 ~ 265 VAC","28V","-","-","-","18A","504W","ITE (Commercial)","Adjustable Output, Baseplate, Remote Sense, Universal Input","-40°C ~ 100°C (With Derating)","93%","Through Hole","10-DIP Module","4.36"" L x 2.00"" W x 0.54"" H (110.7mm x 50.8mm x 13.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS300.jpg,1776-1800-ND,TUNS300F12,"Cosel USA, Inc.",AC/DC CONVERTER,267,0,"191.78000","0","1","TUN (300W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","25A","300W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","86%","Through Hole","7-DIP Module","4.62"" L x 2.42"" W x 0.50"" H (117.3mm x 61.5mm x 12.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS300.jpg,1776-1802-ND,TUNS300F48,"Cosel USA, Inc.",AC/DC CONVERTER,38,0,"191.78000","0","1","TUN (300W)","Active","Enclosed","1","85 ~ 264 VAC","48V","-","-","-","6.5A","300W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","90%","Through Hole","7-DIP Module","4.62"" L x 2.42"" W x 0.50"" H (117.3mm x 61.5mm x 12.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_TU.pdf,//media.digikey.com/Photos/Cosel/MFG_TUNS500.jpg,1776-1803-ND,TUNS500F12,"Cosel USA, Inc.",AC/DC CONVERTER,206,0,"212.80000","0","1","TUN (500W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","42A","500W","ITE (Commercial)","Universal Input","-40°C ~ 100°C (With Derating)","86%","Through Hole","7-DIP Module","4.62"" L x 2.42"" W x 0.50"" H (117.3mm x 61.5mm x 12.7mm)"
http://www.vicorpower.com/documents/datasheets/ds_PFM4414xB6M24D0yzz.pdf,//media.digikey.com/Photos/Vicor%20Corporation/MFG_PFA175x240x400A33.jpg,1102-5722-ND,PFM4414BB6M24D0C08,Vicor Corporation,AC/DC CONVERTER 24V 400W BOARD M,49,0,"569.98000","0","1","PFM™ (400W)","Active","Enclosed","1","85 ~ 264 VAC","24V","-","-","-","16.67A","400W","ITE (Commercial)","External Rectification Required, PFC, Universal Input","-20°C ~ 100°C (With Derating)","90%","Through Hole","4-DIP Module","4.44"" L x 1.40"" W x 0.37"" H (112.8mm x 35.5mm x 9.3mm)"
http://www.vicorpower.com/documents/datasheets/ds_PFM4414xB6M48D0yzz.pdf,//media.digikey.com/Photos/Vicor%20Corporation/MFG_PFA175x240x400A33.jpg,1102-5723-ND,PFM4414BB6M48D0C04,Vicor Corporation,AC/DC CONVERTER 48V 400W BOARD M,26,0,"573.66000","0","1","PFM™ (400W)","Active","Enclosed","1","85 ~ 264 VAC","48V","-","-","-","8.33A","400W","ITE (Commercial)","External Rectification Required, PFC, Universal Input","-20°C ~ 100°C (With Derating)","92%","Through Hole","4-DIP Module","4.44"" L x 1.40"" W x 0.37"" H (112.8mm x 35.5mm x 9.3mm)"
http://www.vicorpower.com/documents/datasheets/ds_PFM4914xB6M48D0yzz.pdf,//media.digikey.com/Photos/Vicor%20Corporation/MFG_PFA175x240x400A33.jpg,1102-5462-ND,PFM4914BB6M48D0C04,Vicor Corporation,AC/DC CNV 400W 48V SHRT PIN C GR,48,0,"613.26000","0","1","PFM™ (400W)","Active","Enclosed","1","85 ~ 264 VAC","48V","-","-","-","8.33A","400W","ITE (Commercial)","External Rectification Required, PFC, Universal Input","-20°C ~ 100°C (With Derating)","92%","Through Hole","4-DIP Module","4.91"" L x 1.40"" W x 0.37"" H (124.8mm x 35.5mm x 9.3mm)"
https://www.meanwell.com/Upload/PDF/IRM-01/IRM-01-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-01.jpg,1866-2994-ND,IRM-01-24,MEAN WELL USA Inc.,AC/DC CONVERTER 24V 1W,260,0,"6.30000","0","1","IRM-01 (1W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","24V","-","-","-","42mA","1W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","77%","Through Hole","4-DIP Module","1.33"" L x 0.87"" W x 0.59"" H (33.7mm x 22.2mm x 15.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-02/IRM-02-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-02.jpg,1866-3011-ND,IRM-02-9,MEAN WELL USA Inc.,AC/DC CONVERTER 9V 2W,679,0,"6.49000","0","1","IRM-02 (2W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","9V","-","-","-","222mA","2W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","72%","Through Hole","4-DIP Module","1.33"" L x 0.87"" W x 0.59"" H (33.7mm x 22.2mm x 15.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-02/IRM-02-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-02.jpg,1866-3003-ND,IRM-02-15,MEAN WELL USA Inc.,AC/DC CONVERTER 15V 2W,671,0,"6.49000","0","1","IRM-02 (2W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","15V","-","-","-","133mA","2W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","75%","Through Hole","4-DIP Module","1.33"" L x 0.87"" W x 0.59"" H (33.7mm x 22.2mm x 15.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-03/IRM-03-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-03.jpg,1866-3022-ND,IRM-03-9,MEAN WELL USA Inc.,AC/DC CONVERTER 9V 3W,1927,0,"6.67000","0","1","IRM-03 (3W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","9V","-","-","-","333mA","3W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","77%","Through Hole","5-DIP Module","1.46"" L x 0.94"" W x 0.59"" H (37.0mm x 24.0mm x 15.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-01/IRM-01-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-01S.jpg,1866-2997-ND,IRM-01-3.3S,MEAN WELL USA Inc.,AC/DC CONVERTER 3.3V 1W,652,0,"7.23000","0","1","IRM-01 (1W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","3.3V","-","-","-","300mA","1W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","66%","Surface Mount","24-SMD Module, 14 Leads","1.33"" L x 0.87"" W x 0.63"" H (33.7mm x 22.2mm x 16.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-01/IRM-01-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-01S.jpg,1866-2999-ND,IRM-01-5S,MEAN WELL USA Inc.,AC/DC CONVERTER 5V 1W,650,0,"7.23000","0","1","IRM-01 (1W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","5V","-","-","-","200mA","1W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","70%","Surface Mount","24-SMD Module, 14 Leads","1.33"" L x 0.87"" W x 0.63"" H (33.7mm x 22.2mm x 16.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-01/IRM-01-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-01S.jpg,1866-5269-ND,IRM-01-9S,MEAN WELL USA Inc.,AC/DC CONVERTER 9V 1W,640,0,"7.23000","0","1","IRM-01 (1W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","9V","-","-","-","111mA","1W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","72%","Surface Mount","24-SMD Module, 14 Leads","1.33"" L x 0.87"" W x 0.63"" H (33.7mm x 22.2mm x 16.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-02/IRM-02-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-02S.jpg,1866-5270-ND,IRM-02-9S,MEAN WELL USA Inc.,AC/DC CONVERTER 9V 3W,1062,0,"7.42000","0","1","IRM-02 (2W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","9V","-","-","-","222mA","3W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","72%","Surface Mount","24-SMD Module, 14 Leads","1.33"" L x 0.87"" W x 0.63"" H (33.7mm x 22.2mm x 16.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-02/IRM-02-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-02S.jpg,1866-3006-ND,IRM-02-24S,MEAN WELL USA Inc.,AC/DC CONVERTER 24V 2W,813,0,"7.42000","0","1","IRM-02 (2W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","24V","-","-","-","83mA","2W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","77%","Surface Mount","24-SMD Module, 14 Leads","1.33"" L x 0.87"" W x 0.63"" H (33.7mm x 22.2mm x 16.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-02/IRM-02-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-02S.jpg,1866-3004-ND,IRM-02-15S,MEAN WELL USA Inc.,AC/DC CONVERTER 15V 2W,765,0,"7.42000","0","1","IRM-02 (2W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","15V","-","-","-","133mA","2W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","75%","Surface Mount","24-SMD Module, 14 Leads","1.33"" L x 0.87"" W x 0.63"" H (33.7mm x 22.2mm x 16.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-02/IRM-02-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-02S.jpg,1866-3002-ND,IRM-02-12S,MEAN WELL USA Inc.,AC/DC CONVERTER 12V 2W,531,0,"7.42000","0","1","IRM-02 (2W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","12V","-","-","-","167mA","2W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","74%","Surface Mount","24-SMD Module, 14 Leads","1.33"" L x 0.87"" W x 0.63"" H (33.7mm x 22.2mm x 16.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-02/IRM-02-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-02S.jpg,1866-3010-ND,IRM-02-5S,MEAN WELL USA Inc.,AC/DC CONVERTER 5V 2W,524,0,"7.42000","0","1","IRM-02 (2W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","5V","-","-","-","400mA","2W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","70%","Surface Mount","24-SMD Module, 14 Leads","1.33"" L x 0.87"" W x 0.63"" H (33.7mm x 22.2mm x 16.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-03/IRM-03-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-03S.jpg,1866-3015-ND,IRM-03-15S,MEAN WELL USA Inc.,AC/DC CONVERTER 15V 3W,598,0,"7.79000","0","1","IRM-03 (3W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","15V","-","-","-","200mA","3W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","78%","Surface Mount","26-SMD Module, 14 Leads","1.46"" L x 0.94"" W x 0.63"" H (37.0mm x 24.0mm x 16.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-03/IRM-03-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-03S.jpg,1866-3013-ND,IRM-03-12S,MEAN WELL USA Inc.,AC/DC CONVERTER 12V 3W,544,0,"7.79000","0","1","IRM-03 (3W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","12V","-","-","-","250mA","3W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 85°C (With Derating)","78%","Surface Mount","26-SMD Module, 14 Leads","1.46"" L x 0.94"" W x 0.63"" H (37.0mm x 24.0mm x 16.0mm)"
https://www.meanwell.com/Upload/PDF/IRM-05/IRM-05-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-05.jpg,1866-3024-ND,IRM-05-15,MEAN WELL USA Inc.,AC/DC CONVERTER 15V 5W,492,0,"8.71000","0","1","IRM-05 (5W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","15V","-","-","-","330mA","5W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 70°C (With Derating)","75%","Through Hole","4-DIP Module","1.80"" L x 1.00"" W x 0.85"" H (45.7mm x 25.4mm x 21.5mm)"
https://www.meanwell.com/Upload/PDF/IRM-05/IRM-05-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-05.jpg,1866-3026-ND,IRM-05-3.3,MEAN WELL USA Inc.,AC/DC CONVERTER 3.3V 4.1W,222,0,"8.71000","0","1","IRM-05 (5W)","Active","Enclosed","1","85 ~ 305 VAC, 120 ~ 430 VDC","3.3V","-","-","-","1.25A","4.1W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 70°C (With Derating)","68%","Through Hole","4-DIP Module","1.80"" L x 1.00"" W x 0.85"" H (45.7mm x 25.4mm x 21.5mm)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/PBK-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PBK-1%20Series.jpg,102-3101-ND,PBK-1-5,CUI Inc.,AC/DC CONVERTER 5V 1W,352,0,"9.19000","0","1","PBK-1 (1W)","Obsolete","Enclosed","1","85 ~ 264 VAC, 70 ~ 400 VDC","5V","-","-","-","200mA","1W","ITE (Commercial)","OCP, SCP","-25°C ~ 85°C","66%","Through Hole","12-SIP Module, 6 Leads","1.38"" L x 0.43"" W x 1.06"" H (35.0mm x 11.0mm x 27.0mm)"
https://www.meanwell.com/Upload/PDF/MFM-05/MFM-05-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_MFM-05.jpg,1866-3412-ND,MFM-05-5,MEAN WELL USA Inc.,AC/DC CONVERTER 5V 5W,278,0,"9.19000","0","1","MFM-05 (5W)","Active","Open Frame","1","80 ~ 264 VAC","5V","-","-","-","1A","5W","Medical","-","-40°C ~ 85°C (With Derating)","80%","Through Hole","4-DIP Module","1.65"" L x 0.88"" W x 0.80"" H (41.9mm x 22.4mm x 20.3mm)"
https://www.meanwell.com/Upload/PDF/MFM-05/MFM-05-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_MFM-05.jpg,1866-3410-ND,MFM-05-24,MEAN WELL USA Inc.,AC/DC CONVERTER 24V 5.5W,258,0,"9.19000","0","1","MFM-05 (5W)","Active","Open Frame","1","80 ~ 264 VAC","24V","-","-","-","230mA","5.5W","Medical","-","-40°C ~ 85°C (With Derating)","82%","Through Hole","4-DIP Module","1.65"" L x 0.88"" W x 0.80"" H (41.9mm x 22.4mm x 20.3mm)"
https://www.meanwell.com/Upload/PDF/MPM-05/MPM-05-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_MPM-05.jpg,1866-3452-ND,MPM-05-24,MEAN WELL USA Inc.,AC/DC CONVERTER 24V 5.5W,830,0,"10.09000","0","1","MPM-05 (5W)","Active","Enclosed","1","80 ~ 264 VAC","24V","-","-","-","230mA","5.5W","Medical","Universal Input","-40°C ~ 85°C (With Derating)","82%","Through Hole","4-DIP Module","1.80"" L x 1.00"" W x 0.85"" H (45.7mm x 25.4mm x 21.5mm)"
https://www.meanwell.com/Upload/PDF/IRM-15/IRM-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_IRM-15.jpg,1866-3036-ND,IRM-15-3.3,MEAN WELL USA Inc.,AC/DC CONVERTER 3.3V 12W,351,0,"10.63000","0","1","IRM-15 (15W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","3.3V","-","-","-","3.5A","12W","ITE (Commercial)","DC Input Capable, Universal Input","-30°C ~ 70°C (With Derating)","74%","Through Hole","4-DIP Module","2.06"" L x 1.07"" W x 0.94"" H (52.4mm x 27.2mm x 24.0mm)"
https://www.meanwell.com/Upload/PDF/MFM-10/MFM-10-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_MFM-10.jpg,1866-3417-ND,MFM-10-5,MEAN WELL USA Inc.,AC/DC CONVERTER 5V 10W,333,0,"10.82000","0","1","MFM-10 (10W)","Active","Open Frame","1","80 ~ 264 VAC","5V","-","-","-","2A","10W","Medical","Universal Input","-30°C ~ 85°C (With Derating)","81%","Through Hole","4-DIP Module","1.65"" L x 0.88"" W x 0.81"" H (42.0mm x 22.3mm x 20.5mm)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/PBK-3_Series.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PBK-3.jpg,102-3108-ND,PBK-3-12,CUI Inc.,AC/DC CONVERTER 12V 3W,589,0,"11.04000","0","1","PBK-3 (3W)","Obsolete","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","250mA","3W","ITE (Commercial)","OCP, SCP","-40°C ~ 85°C (With Derating)","78%","Through Hole","12-SIP Module, 6 Leads","1.38"" L x 0.43"" W x 1.06"" H (35.0mm x 11.0mm x 27.0mm)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/PBK-3_Series.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PBK-3.jpg,102-3106-ND,PBK-3-5,CUI Inc.,AC/DC CONVERTER 5V 3W,205,0,"11.04000","0","1","PBK-3 (3W)","Obsolete","Enclosed","1","85 ~ 264 VAC","5V","-","-","-","500mA","3W","ITE (Commercial)","OCP, SCP","-40°C ~ 85°C (With Derating)","69%","Through Hole","12-SIP Module, 6 Leads","1.38"" L x 0.43"" W x 1.06"" H (35.0mm x 11.0mm x 27.0mm)"
//media.digikey.com/pdf/Data%20Sheets/CUI%20Inc%20All%20Brands%20PDFs/PBK-3_Series.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PBK-3.jpg,102-3109-ND,PBK-3-15,CUI Inc.,AC/DC CONVERTER 15V 3W,498,0,"11.37000","0","1","PBK-3 (3W)","Obsolete","Enclosed","1","85 ~ 264 VAC","15V","-","-","-","200mA","3W","ITE (Commercial)","OCP, SCP","-40°C ~ 85°C (With Derating)","78%","Through Hole","12-SIP Module, 6 Leads","1.38"" L x 0.43"" W x 1.06"" H (35.0mm x 11.0mm x 27.0mm)"
