Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Material","Size, Supplied","Thickness","Number of Carriers","Wire Gauge - Ends","Length"
-,-,23551/2""-ND,2355 1/2"",Daburn Electronics,GROUND BRAID FLAT 0.5"" X 50',0,0,"3.28040","0","50","2355","Active","Flat","Copper, Tinned","0.500"" (12.70mm, 1/2"") - Width","-","36","10 AWG","50.0' (15.24m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-101-3.0(100)-ND,RAY-101-3.0(100),TE Connectivity Raychem Cable Protection,GRD BRAID TUBE 0.118""DIAX328.1',0,0,"4.38100","0","400","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.118"" (3.00mm) - Inner Dia","-","16","38 AWG","328.1' (100.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-90&DocType=Customer+Drawing&DocLang=English,-,RAY-90-4.0(100)-ND,RAY-90-4.0(100),TE Connectivity Raychem Cable Protection,GRD BRAID TUBE 0.157""DIAX328.1',0,0,"6.00600","0","300","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.157"" (4.00mm) - Inner Dia","-","16","36 AWG","328.1' (100.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-103-3.0(10)-ND,RAY-103-3.0(10),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID,0,0,"6.87700","0","300","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-90&DocType=Customer+Drawing&DocLang=English,-,RAY-90-5.0(100)-ND,RAY-90-5.0(100),TE Connectivity Raychem Cable Protection,GRD BRAID TUBE 0.196""DIAX328.1',0,0,"7.34500","0","300","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.196"" (5.00mm, 1/5"") - Inner Dia","-","24","36 AWG","328.1' (100.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-101-4.0(10)-ND,RAY-101-4.0(10),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID,0,0,"8.00800","0","300","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-90&DocType=Customer+Drawing&DocLang=English,-,RAY-90-6.0(100)-ND,RAY-90-6.0(100),TE Connectivity Raychem Cable Protection,GRD BRAID TUBE 0.236""DIAX328.1',0,0,"8.43700","0","300","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.236"" (6.00mm) - Inner Dia","-","24","36 AWG","328.1' (100.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132465-01-ND,RAY-103-3.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.118""DIA X 1',0,0,"10.58000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.118"" (3.00mm) - Inner Dia","-","16","38 AWG","1.0' (0.30m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-90&DocType=Customer+Drawing&DocLang=English,-,RAY-90-10.0(100)-ND,RAY-90-10.0(100),TE Connectivity Raychem Cable Protection,GRD BRAID TUBE 0.394""DIAX328.1',0,0,"10.68600","0","200","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.394"" (10.00mm) - Inner Dia","-","24","34 AWG","328.1' (100.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-103-4.0(10)-ND,RAY-103-4.0(10),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID,0,0,"11.41400","0","200","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-101-7.5(10)-ND,RAY-101-7.5(10),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID,0,0,"11.54400","0","150","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-90&DocType=Customer+Drawing&DocLang=English,-,RAY-90-12.5(100)-ND,RAY-90-12.5(100),TE Connectivity Raychem Cable Protection,GRD BRAID TUBE 0.492""DIAX328.1',0,0,"11.89500","0","200","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.492"" (12.50mm) - Inner Dia","-","24","34 AWG","328.1' (100.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132461-01-ND,RAY-101-4.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.157""DIA X 1',0,0,"12.32000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.157"" (4.00mm) - Inner Dia","-","24","36 AWG","1.0' (0.30m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-101-10.0(10)-ND,RAY-101-10.0(10),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID,0,0,"12.88300","0","150","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,A123377-01-ND,LWB-101-3.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.118""DIAX3.3',0,0,"15.32000","0","1","INSTALITE","Active","Tubular","Copper, Tin Plated","0.118"" (3.00mm) - Inner Dia","-","-","-","3.3' (1.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132462-01-ND,RAY-101-6.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIA X 1',0,0,"15.75000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.236"" (6.00mm) - Inner Dia","-","24","36 AWG","1.0' (0.30m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-103-6.0(10)-ND,RAY-103-6.0(10),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID,0,0,"15.87500","0","200","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-103-7.5(10)-ND,RAY-103-7.5(10),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID,0,0,"16.04013","0","150","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-90&DocType=Customer+Drawing&DocLang=English,-,RAY-90-15.0(50)-ND,RAY-90-15.0(50),TE Connectivity Raychem Cable Protection,GROUND BRAID TUBE 0.591""DIAX164',0,0,"16.04200","0","150","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.591"" (15.00mm) - Inner Dia","-","24","32 AWG","164.0' (50.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,A123381-01-ND,LWB-103-3.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.118""DIAX3.3',0,0,"16.18000","0","1","INSTALITE","Active","Tubular","Copper, Nickel Plated","0.118"" (3.00mm) - Inner Dia","-","-","-","3.3' (1.00m)"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/CU15B_Web.pdf,-,BB-CU15B-ND,BB-CU15B,"B&B SmartWorx, Inc.",GRD BRAID 1.5 X .016 COP STRAP,0,0,"16.74000","0","1","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132466-01-ND,RAY-103-4.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.157""DIA X 1',0,0,"16.76000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.157"" (4.00mm) - Inner Dia","-","24","36 AWG","1.0' (0.30m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132463-01-ND,RAY-101-7.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.295""DIA X 1',0,0,"16.93000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.295"" (7.50mm) - Inner Dia","-","24","36 AWG","1.0' (0.30m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132460-01-ND,RAY-101-12.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.492""DIA X 1',0,0,"18.64000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.492"" (12.50mm) - Inner Dia","-","36","36 AWG","1.0' (0.30m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132459-01-ND,RAY-101-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIAX3.3',0,0,"18.92000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.394"" (10.00mm) - Inner Dia","-","36","36 AWG","3.3' (1.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,A123378-01-ND,LWB-101-6.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIAX3.3',0,0,"20.17000","0","1","INSTALITE","Active","Tubular","Copper, Tin Plated","0.236"" (6.00mm) - Inner Dia","-","-","-","3.3' (1.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-103-10.0(10)-ND,RAY-103-10.0(10),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID,0,0,"20.19300","0","100","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-90&DocType=Customer+Drawing&DocLang=English,-,RAY-90-20.0(50)-ND,RAY-90-20.0(50),TE Connectivity Raychem Cable Protection,GROUND BRAID TUBE 0.787""DIAX164',0,0,"21.09900","0","100","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.787"" (20.00mm) - Inner Dia","-","36","30 AWG","164.0' (50.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132467-01-ND,RAY-103-6.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIA X 1',0,0,"21.62000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.236"" (6.00mm) - Inner Dia","-","24","36 AWG","1.0' (0.30m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-103-12.5(100)-ND,RAY-103-12.5(100),TE Connectivity Raychem Cable Protection,GRD BRAID TUBE 0.492""DIAX328.1',0,0,"21.73600","0","100","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.492"" (12.50mm) - Inner Dia","-","36","36 AWG","328.1' (100.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132468-01-ND,RAY-103-7.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.295""DIA X 1',0,0,"21.83000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.295"" (7.50mm) - Inner Dia","-","24","36 AWG","1.0' (0.30m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-103-12.5(10)-ND,RAY-103-12.5(10),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID,0,0,"23.35530","0","100","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,A123382-01-ND,LWB-103-6.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIAX3.3',0,0,"26.05000","0","1","INSTALITE","Active","Tubular","Copper, Nickel Plated","0.236"" (6.00mm) - Inner Dia","-","-","-","3.3' (1.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132464-01-ND,RAY-103-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIA X 1',0,0,"27.46000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.394"" (10.00mm) - Inner Dia","-","36","36 AWG","1.0' (0.30m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-103-20.0(10)-ND,RAY-103-20.0(10),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID,0,0,"29.61640","0","100","*","Active","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,A123379-01-ND,LWB-101-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIAX3.3',0,0,"30.28000","0","1","INSTALITE","Active","Tubular","Copper, Tin Plated","0.394"" (10.00mm) - Inner Dia","-","-","-","3.3' (1.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-90&DocType=Customer+Drawing&DocLang=English,-,RAY-90-25.0(50)-ND,RAY-90-25.0(50),TE Connectivity Raychem Cable Protection,GROUND BRAID TUBE 0.984""DIAX164',0,0,"30.58900","0","150","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.984"" (25.00mm) - Inner Dia","-","36","30 AWG","164.0' (50.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-101-20.0(50)-01-ND,RAY-101-20.0(50),TE Connectivity Raychem Cable Protection,GROUND BRAID TUBE 0.787""DIAX3.3',0,0,"32.91000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.787"" (20.00mm) - Inner Dia","-","48","36 AWG","3.3' (1.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-101-40.0(50)-ND,RAY-101-40.0(50),TE Connectivity Raychem Cable Protection,GROUND BRAID TUBE 1.575""DIAX164',0,0,"36.03600","0","100","RAYBRAID®","Active","Tubular","Copper, Tin Plated","1.575"" (40.00mm) - Inner Dia","-","48","32 AWG","164.0' (50.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,A123383-01-ND,LWB-103-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIAX3.3',0,0,"36.27000","0","1","INSTALITE","Active","Tubular","Copper, Nickel Plated","0.394"" (10.00mm) - Inner Dia","-","-","-","3.3' (1.00m)"
-,-,RAY-103-20.0-01-ND,RAY-103-20.0(50),TE Connectivity Raychem Cable Protection,GROUND BRAID TUBE 0.787""DIAX3.3',0,0,"36.59000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.787"" (20.00mm) - Inner Dia","-","48","36 AWG","3.3' (1.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-101-30.0(50)-ND,RAY-101-30.0(50),TE Connectivity Raychem Cable Protection,GROUND BRAID TUBE 1.181""DIAX164',0,0,"37.31000","0","150","RAYBRAID®","Active","Tubular","Copper, Tin Plated","1.181"" (30.00mm, 1 3/16"") - Inner Dia","-","48","32 AWG","164.0' (50.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,A123380-01-ND,LWB-101-20.0 (50),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.787""DIAX3.3',0,0,"40.68000","0","1","INSTALITE","Active","Tubular","Copper, Tin Plated","0.787"" (20.00mm) - Inner Dia","-","-","-","3.3' (1.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132465-05-ND,RAY-103-3.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.118""DIA X 5',0,0,"50.51000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.118"" (3.00mm) - Inner Dia","-","16","38 AWG","5.0' (1.52m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=LWB-10X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/INSTALITE_SERIES.jpg,A123384-01-ND,LWB-103-20.0 (50),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.787""DIAX3.3',0,0,"50.78000","0","1","INSTALITE","Active","Tubular","Copper, Nickel Plated","0.787"" (20.00mm) - Inner Dia","-","-","-","3.3' (1.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132461-05-ND,RAY-101-4.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.157""DIA X 5',0,0,"58.80000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.157"" (4.00mm) - Inner Dia","-","24","36 AWG","5.0' (1.52m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132462-05-ND,RAY-101-6.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIA X 5',0,0,"71.25000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.236"" (6.00mm) - Inner Dia","-","24","36 AWG","5.0' (1.52m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132466-05-ND,RAY-103-4.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.157""DIA X 5',0,0,"75.81000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.157"" (4.00mm) - Inner Dia","-","24","36 AWG","5.0' (1.52m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132463-05-ND,RAY-101-7.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.295""DIA X 5',0,0,"76.57000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.295"" (7.50mm) - Inner Dia","-","24","36 AWG","5.0' (1.52m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132460-05-ND,RAY-101-12.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.492""DIA X 5',0,0,"78.48000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.492"" (12.50mm) - Inner Dia","-","36","36 AWG","5.0' (1.52m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbb.pdf,//media.digikey.com/Photos/Techflex/MFG_MBB0.jpg,1030-1242-ND,MBB0.38BS25,Techflex,GROUND BRAID TUBE 0.375""DIAX25',0,0,"82.56000","0","1","Brass Beauty","Active","Tubular","Brass","0.375"" (9.53mm, 3/8"") - Outer Dia","0.015"" (0.38mm)","-","-","25.0' (7.62m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132459-05-ND,RAY-101-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GRD BRAID TUBE 0.394""DIA X 16.4',0,0,"85.60000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.394"" (10.00mm) - Inner Dia","-","36","36 AWG","16.4' (5.00m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbc.pdf,//media.digikey.com/Photos/Techflex/MFG_MBC0.38CP.jpg,MBC0.25CP-ND,MBC0.25CP,Techflex,GROUND BRAID TUBE 0.25""DIAX100',0,0,"86.40000","0","1","Flexo® Copper","Active","Tubular","Copper","0.250"" (6.35mm, 1/4"") - Outer Dia","0.025"" (0.64mm)","-","-","100.0' (30.48m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbc.pdf,//media.digikey.com/Photos/Techflex/MFG_MBC0.38CP.jpg,MBC0.38CP-ND,MBC0.38CP,Techflex,GROUND BRAID TUBE 0.375""DIAX100',0,0,"88.32000","0","1","Flexo® Copper","Active","Tubular","Copper","0.375"" (9.53mm, 3/8"") - Outer Dia","0.018"" (0.46mm)","-","-","100.0' (30.48m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbc.pdf,//media.digikey.com/Photos/Techflex/MFG_MBC0.13CP.jpg,MBC0.13CP-ND,MBC0.13CP,Techflex,GROUND BRAID TUBE 0.125""DIAX250',0,0,"88.80000","0","1","Flexo® Copper","Active","Tubular","Copper","0.125"" (3.18mm, 1/8"") - Outer Dia","0.015"" (0.38mm)","-","-","250.0' (76.20m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132467-05-ND,RAY-103-6.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.236""DIA X 5',0,0,"91.04000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.236"" (6.00mm) - Inner Dia","-","24","36 AWG","5.0' (1.52m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132468-05-ND,RAY-103-7.5(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.295""DIA X 5',0,0,"91.92000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.295"" (7.50mm) - Inner Dia","-","24","36 AWG","5.0' (1.52m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbb.pdf,//media.digikey.com/Photos/Techflex/MFG_MBB0.jpg,1030-1243-ND,MBB0.50BS25,Techflex,GROUND BRAID TUBE 0.5""DIA X 25',0,0,"105.60000","0","1","Brass Beauty","Active","Tubular","Brass","0.500"" (12.70mm, 1/2"") - Outer Dia","0.020"" (0.51mm)","-","-","25.0' (7.62m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132464-05-ND,RAY-103-10.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.394""DIA X 5',0,0,"115.60000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.394"" (10.00mm) - Inner Dia","-","36","36 AWG","5.0' (1.52m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,93023NC005-ND,93023 NC005,Alpha Wire,GROUND BRAID FLAT 100',0,0,"124.43000","0","1","FIT®","Active","Flat","Copper, Tinned","0.062"" (1.57mm, 1/16"") - Inner Dia","-","-","-","100.0' (30.48m)"
http://cdn.techflex.com/assets/pdfs/specification-sheets/mbc.pdf,//media.digikey.com/Photos/Techflex/MFG_MBC0.38CP.jpg,MBC0.50CP-ND,MBC0.50CP,Techflex,GROUND BRAID TUBE 0.5""DIA X 100',0,0,"126.72000","0","1","Flexo® Copper","Active","Tubular","Copper","0.500"" (12.70mm, 1/2"") - Outer Dia","0.020"" (0.51mm)","-","-","100.0' (30.48m)"
http://multimedia.3m.com/mws/media/287223O/3mtm-electromagnetic-shielding-sleeves-ds-fs-series.pdf,//media.digikey.com/Photos/3M%20Photos/FS-37.JPG,MC37FS-5-ND,FS-37,3M,GROUND BRAID FLAT 1.457"" X 16.4',0,0,"128.34000","0","1","FS","Active","Flat","Copper, Tinned","1.457"" (37.00mm, 1 1/2"") - Width","-","-","-","16.4' (5.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,RAY-101-20.0(50)-05-ND,RAY-101-20.0(50),TE Connectivity Raychem Cable Protection,GRD BRAID TUBE 0.787""DIA X 16.4',0,0,"138.56000","0","1","RAYBRAID®","Active","Tubular","Copper, Tin Plated","0.787"" (20.00mm) - Inner Dia","-","48","36 AWG","16.4' (5.00m)"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/FITWireMgmt.pdf,-,95076NC005-ND,95076 NC005,Alpha Wire,GROUND BRAID FLAT 100',0,0,"150.98000","0","1","FIT®","Active","Flat","Copper, Tinned","0.250"" (6.35mm, 1/4"") - Inner Dia","-","-","-","100.0' (30.48m)"
-,-,RAY-103-20.0-05-ND,RAY-103-20.0(50),TE Connectivity Raychem Cable Protection,GRD BRAID TUBE 0.787""DIA X 16.4',0,0,"171.53000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.787"" (20.00mm) - Inner Dia","-","48","36 AWG","16.4' (5.00m)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RAY-10X&DocType=Customer+Drawing&DocLang=English,-,A132465-25-ND,RAY-103-3.0(100),"TE Connectivity Aerospace, Defense and Marine",GROUND BRAID TUBE 0.118""DIAX25',0,0,"180.38000","0","1","RAYBRAID®","Active","Tubular","Copper, Nickel Plated","0.118"" (3.00mm) - Inner Dia","-","16","38 AWG","25.0' (7.62m)"
