Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Sensitivity","Data Rate (Max)","Modulation or Protocol","Applications","Current - Receiving","Data Interface","Memory Size","Antenna Connector","Features","Voltage - Supply","Operating Temperature","Package / Case","Supplier Device Package"
http://www.antenova-m2m.com/wp-content/uploads/2015/11/GPS_Radionova_M10578-A2_PS-1.0.pdf,//media.digikey.com/Photos/Antenova%20Photos/MFG_M10578-A2-U1.JPG,627-1073-2-ND,M10578-A2,Antenova,RF RCVR GPS 1.575GHZ MODULE,0,0,"9.42837","0","1000","Tape & Reel (TR)","RADIONOVA®","Active","1.575GHz","-165dBm","-","GPS","General Purpose","24mA","UART","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
http://www.antenova-m2m.com/wp-content/uploads/2015/11/GPS_Radionova_M10578-A2_PS-1.0.pdf,//media.digikey.com/Photos/Antenova%20Photos/MFG_M10578-A2-U1.JPG,627-1073-1-ND,M10578-A2,Antenova,RF RCVR GPS 1.575GHZ MODULE,216,0,"15.62000","0","1","Cut Tape (CT)","RADIONOVA®","Active","1.575GHz","-165dBm","-","GPS","General Purpose","24mA","UART","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
http://www.antenova-m2m.com/wp-content/uploads/2015/11/GPS_Radionova_M10578-A2_PS-1.0.pdf,//media.digikey.com/Photos/Antenova%20Photos/MFG_M10578-A2-U1.JPG,627-1073-6-ND,M10578-A2,Antenova,RF RCVR GPS 1.575GHZ MODULE,216,0,"Digi-Reel","0","1","Digi-Reel®","RADIONOVA®","Active","1.575GHz","-165dBm","-","GPS","General Purpose","24mA","UART","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si4730-31-34-35-D60.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.60-3x3;M;20.jpg,SI4731-D60-GM-ND,SI4731-D60-GM,Silicon Labs,RF RX AM/FM/RDS 153-279KHZ 20QFN,583,0,"17.09000","0","1","Tray","-","Active","153kHz ~ 279kHz, 520kHz ~ 1.71MHz, 2.3MHz ~ 26.1MHz, 64MHz ~ 108MHz","-","-","AM, FM, RDS","General Purpose","-","PCB, Surface Mount","-","PCB, Surface Mount","-","2.7V ~ 5.5V","-20°C ~ 85°C","20-UFQFN Exposed Pad","20-QFN (3x3)"
http://update.maestro-wireless.com/GNSS/A2200-A/Maestro_A2200_GPS_Module_Product_Brief_v14-2.pdf,//media.digikey.com/photos/Maestro%20Wireless/A2200-A.JPG,1530-1010-2-ND,A2200-A,Maestro Wireless Solutions,RF RCVR GPS 1.575GHZ MODULE,0,0,"10.44050","0","1300","Tape & Reel (TR)","SiRFstarIV™","Active","1.575GHz","-163dBm","115.2kbps","GPS","General Purpose","69mA","SPI","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
http://update.maestro-wireless.com/GNSS/A2200-A/Maestro_A2200_GPS_Module_Product_Brief_v14-2.pdf,//media.digikey.com/photos/Maestro%20Wireless/A2200-A.JPG,1530-1010-1-ND,A2200-A,Maestro Wireless Solutions,RF RCVR GPS 1.575GHZ MODULE,624,0,"18.13000","0","1","Cut Tape (CT)","SiRFstarIV™","Active","1.575GHz","-163dBm","115.2kbps","GPS","General Purpose","69mA","SPI","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
http://update.maestro-wireless.com/GNSS/A2200-A/Maestro_A2200_GPS_Module_Product_Brief_v14-2.pdf,//media.digikey.com/photos/Maestro%20Wireless/A2200-A.JPG,1530-1010-6-ND,A2200-A,Maestro Wireless Solutions,RF RCVR GPS 1.575GHZ MODULE,624,0,"Digi-Reel","0","1","Digi-Reel®","SiRFstarIV™","Active","1.575GHz","-163dBm","115.2kbps","GPS","General Purpose","69mA","SPI","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
https://www.silabs.com/documents/public/data-sheets/Si4736-37-38-39-C40.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.60-3x3;M;20.jpg,SI4737-C40-GM-ND,SI4737-C40-GM,Silicon Labs,RF RX AM/FM 520KHZ-1.71MHZ 20QFN,486,0,"18.31000","0","1","Tray","-","Active","520kHz ~ 1.71MHz, 64MHz ~ 108MHz, 162.4MHz ~ 162.55MHz","-","-","AM, FM, WB","General Purpose","19.9mA","PCB, Surface Mount","-","PCB, Surface Mount","RSSI Equipped","2.7V ~ 5.5V","-20°C ~ 85°C","20-UFQFN Exposed Pad","20-QFN (3x3)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si4730-31-34-35-D60.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.60-3x3;M;20.jpg,SI4735-D60-GM-ND,SI4735-D60-GM,Silicon Labs,RF RX AM/FM 153KHZ-279KHZ 20QFN,431,0,"18.31000","0","1","Tray","-","Active","153kHz ~ 279kHz, 520kHz ~ 1.71MHz, 2.3MHz ~ 26.1MHz, 64MHz ~ 108MHz","-","-","AM, FM, SW-LW","General Purpose","10.5mA","PCB, Surface Mount","-","PCB, Surface Mount","RSSI Equipped","2.7V ~ 5.5V","-20°C ~ 85°C","20-UFQFN Exposed Pad","20-QFN (3x3)"
https://www.u-blox.com/sites/default/files/ZOE-M8B_ProductSummary_%28UBX-17012173%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_ZOE-M8-Series.jpg,672-1063-2-ND,ZOE-M8B,U-Blox America Inc.,RF RECEIVER GNSS/GPS SIP,0,0,"11.07890","0","1000","Tape & Reel (TR)","ZOE-M8","Active","-","-160dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","-","I²C, SPI, UART","-","-","-","1.71V ~ 1.89V","-40°C ~ 85°C","51-SMD Module","-"
https://www.u-blox.com/sites/default/files/ZOE-M8B_ProductSummary_%28UBX-17012173%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_ZOE-M8-Series.jpg,672-1063-1-ND,ZOE-M8B,U-Blox America Inc.,RF RECEIVER GNSS/GPS SIP,694,0,"18.37000","0","1","Cut Tape (CT)","ZOE-M8","Active","-","-160dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","-","I²C, SPI, UART","-","-","-","1.71V ~ 1.89V","-40°C ~ 85°C","51-SMD Module","-"
https://www.u-blox.com/sites/default/files/ZOE-M8B_ProductSummary_%28UBX-17012173%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_ZOE-M8-Series.jpg,672-1063-6-ND,ZOE-M8B,U-Blox America Inc.,RF RECEIVER GNSS/GPS SIP,694,0,"Digi-Reel","0","1","Digi-Reel®","ZOE-M8","Active","-","-160dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","-","I²C, SPI, UART","-","-","-","1.71V ~ 1.89V","-40°C ~ 85°C","51-SMD Module","-"
https://www.u-blox.com/sites/default/files/NEO-M8Q-01A_DataSheet_%28UBX-15013820%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_NEO-M8Q-01A.jpg,672-1174-2-ND,NEO-M8Q-01A,U-Blox America Inc.,RF RECEIVER GNSS/GPS 1.575GHZ,0,0,"12.72000","0","250","Tape & Reel (TR)","NEO-M8Q-01A","Active","1.575GHz","-167dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","-","I²C, SPI, UART, USB","-","-","-","2.7V ~ 3.6V","-40°C ~ 105°C (TA)","24-SMD Module","-"
https://www.u-blox.com/sites/default/files/NEO-M8Q-01A_DataSheet_%28UBX-15013820%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_NEO-M8Q-01A.jpg,672-1174-1-ND,NEO-M8Q-01A,U-Blox America Inc.,RF RECEIVER GNSS/GPS 1.575GHZ,159,0,"18.70000","0","1","Cut Tape (CT)","NEO-M8Q-01A","Active","1.575GHz","-167dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","-","I²C, SPI, UART, USB","-","-","-","2.7V ~ 3.6V","-40°C ~ 105°C (TA)","24-SMD Module","-"
https://www.u-blox.com/sites/default/files/NEO-M8Q-01A_DataSheet_%28UBX-15013820%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_NEO-M8Q-01A.jpg,672-1174-6-ND,NEO-M8Q-01A,U-Blox America Inc.,RF RECEIVER GNSS/GPS 1.575GHZ,159,0,"Digi-Reel","0","1","Digi-Reel®","NEO-M8Q-01A","Active","1.575GHz","-167dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","-","I²C, SPI, UART, USB","-","-","-","2.7V ~ 3.6V","-40°C ~ 105°C (TA)","24-SMD Module","-"
http://www.antenova-m2m.com/wp-content/uploads/2015/12/GPS_Radionova_M10578-A3-PS-1.0.pdf,//media.digikey.com/Photos/Antenova%20Photos/MFG_M10578-A3-U1.JPG,627-1074-2-ND,M10578-A3,Antenova,RF RCVR GPS 1.575GHZ MODULE,0,0,"11.46327","0","1000","Tape & Reel (TR)","RADIONOVA®","Active","1.575GHz","-165dBm","-","GPS","General Purpose","28mA","UART","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
http://www.antenova-m2m.com/wp-content/uploads/2015/12/GPS_Radionova_M10578-A3-PS-1.0.pdf,//media.digikey.com/Photos/Antenova%20Photos/MFG_M10578-A3-U1.JPG,627-1074-1-ND,M10578-A3,Antenova,RF RCVR GPS 1.575GHZ MODULE,534,0,"18.99000","0","1","Cut Tape (CT)","RADIONOVA®","Active","1.575GHz","-165dBm","-","GPS","General Purpose","28mA","UART","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
http://www.antenova-m2m.com/wp-content/uploads/2015/12/GPS_Radionova_M10578-A3-PS-1.0.pdf,//media.digikey.com/Photos/Antenova%20Photos/MFG_M10578-A3-U1.JPG,627-1074-6-ND,M10578-A3,Antenova,RF RCVR GPS 1.575GHZ MODULE,534,0,"Digi-Reel","0","1","Digi-Reel®","RADIONOVA®","Active","1.575GHz","-165dBm","-","GPS","General Purpose","28mA","UART","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
https://www.yuden.co.jp/wireless_module/document/datareport2/en/TY_GYSFFMAXB_DataReport_V1.6_20150515E.pdf,//media.digikey.com/Photos/Taiyo%20Yuden%20Photos/GYSFFMAXB.jpg,587-3378-2-ND,GYSFFMAXB,Taiyo Yuden,RF RCVR GPS 1575.42MHZ MODULE,0,0,"11.83700","0","1000","Tape & Reel (TR)","-","Last Time Buy","1575.42MHz","-","-","GPS","GPS Receiver","-","PCB, Surface Mount","-","PCB, Surface Mount","UART interface","3.3V","-30°C ~ 85°C","Module","Module"
https://www.yuden.co.jp/wireless_module/document/datareport2/en/TY_GYSFFMAXB_DataReport_V1.6_20150515E.pdf,//media.digikey.com/Photos/Taiyo%20Yuden%20Photos/GYSFFMAXB.jpg,587-3378-1-ND,GYSFFMAXB,Taiyo Yuden,RF RCVR GPS 1575.42MHZ MODULE,421,0,"19.62000","0","1","Cut Tape (CT)","-","Last Time Buy","1575.42MHz","-","-","GPS","GPS Receiver","-","PCB, Surface Mount","-","PCB, Surface Mount","UART interface","3.3V","-30°C ~ 85°C","Module","Module"
https://www.yuden.co.jp/wireless_module/document/datareport2/en/TY_GYSFFMAXB_DataReport_V1.6_20150515E.pdf,//media.digikey.com/Photos/Taiyo%20Yuden%20Photos/GYSFFMAXB.jpg,587-3378-6-ND,GYSFFMAXB,Taiyo Yuden,RF RCVR GPS 1575.42MHZ MODULE,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","1575.42MHz","-","-","GPS","GPS Receiver","-","PCB, Surface Mount","-","PCB, Surface Mount","UART interface","3.3V","-30°C ~ 85°C","Module","Module"
https://linxtechnologies.com/wp/wp-content/uploads/mdev-gps.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_rxm-gps-rm.jpg,RXM-GPS-RM-TTR-ND,RXM-GPS-RM-T,Linx Technologies Inc.,RF RCVR GPS 1575.42MHZ MODULE,0,0,"19.74000","0","1000","Tape & Reel (TR)","RM","Active","1575.42MHz","-161dB","-","GPS","Fleet Management, Location, Navigation, Tracking","12mA","UART","-","-","-","3V ~ 4.3V","-","Module","Module"
https://linxtechnologies.com/wp/wp-content/uploads/mdev-gps.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_rxm-gps-rm.jpg,RXM-GPS-RM-TCT-ND,RXM-GPS-RM-T,Linx Technologies Inc.,RF RCVR GPS 1575.42MHZ MODULE,484,0,"20.73000","0","1","Cut Tape (CT)","RM","Active","1575.42MHz","-161dB","-","GPS","Fleet Management, Location, Navigation, Tracking","12mA","UART","-","-","-","3V ~ 4.3V","-","Module","Module"
https://linxtechnologies.com/wp/wp-content/uploads/mdev-gps.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_rxm-gps-rm.jpg,RXM-GPS-RM-TDKR-ND,RXM-GPS-RM-T,Linx Technologies Inc.,RF RCVR GPS 1575.42MHZ MODULE,484,0,"Digi-Reel","0","1","Digi-Reel®","RM","Active","1575.42MHz","-161dB","-","GPS","Fleet Management, Location, Navigation, Tracking","12mA","UART","-","-","-","3V ~ 4.3V","-","Module","Module"
http://update.maestro-wireless.com/GNSS/A2235-H/Maestro_A2135_HA2235_H_v11.pdf,//media.digikey.com/Photos/Maestro%20Wireless/A2235-H.JPG,1530-1011-2-ND,A2235-H,Maestro Wireless Solutions,RF RCVR GPS 1.575GHZ MODULE,0,0,"14.42750","0","500","Tape & Reel (TR)","SiRFstarIV™","Active","1.575GHz","-163dBm","-","GPS","General Purpose","56mA","SPI","-","On-Board, Patch","-","3.3V","-40°C ~ 85°C","Module","Module"
http://update.maestro-wireless.com/GNSS/A2235-H/Maestro_A2135_HA2235_H_v11.pdf,//media.digikey.com/Photos/Maestro%20Wireless/A2235-H.JPG,1530-1011-1-ND,A2235-H,Maestro Wireless Solutions,RF RCVR GPS 1.575GHZ MODULE,112,0,"20.90000","0","1","Cut Tape (CT)","SiRFstarIV™","Active","1.575GHz","-163dBm","-","GPS","General Purpose","56mA","SPI","-","On-Board, Patch","-","3.3V","-40°C ~ 85°C","Module","Module"
http://update.maestro-wireless.com/GNSS/A2235-H/Maestro_A2135_HA2235_H_v11.pdf,//media.digikey.com/Photos/Maestro%20Wireless/A2235-H.JPG,1530-1011-6-ND,A2235-H,Maestro Wireless Solutions,RF RCVR GPS 1.575GHZ MODULE,112,0,"Digi-Reel","0","1","Digi-Reel®","SiRFstarIV™","Active","1.575GHz","-163dBm","-","GPS","General Purpose","56mA","SPI","-","On-Board, Patch","-","3.3V","-40°C ~ 85°C","Module","Module"
https://www.u-blox.com/sites/default/files/MAX-8_DataSheet_%28UBX-16000093%29.pdf,-,672-1168-2-ND,MAX-8C-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,0,0,"9.80004","0","500","Tape & Reel (TR)","MAX-8","Active","1.575GHz","-164dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, UART","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","18-SMD Module","-"
https://www.u-blox.com/sites/default/files/MAX-8_DataSheet_%28UBX-16000093%29.pdf,-,672-1168-1-ND,MAX-8C-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,490,0,"21.00000","0","1","Cut Tape (CT)","MAX-8","Active","1.575GHz","-164dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, UART","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","18-SMD Module","-"
https://www.u-blox.com/sites/default/files/MAX-8_DataSheet_%28UBX-16000093%29.pdf,-,672-1168-6-ND,MAX-8C-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,490,0,"Digi-Reel","0","1","Digi-Reel®","MAX-8","Active","1.575GHz","-164dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, UART","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","18-SMD Module","-"
http://update.maestro-wireless.com/GNSS/A5100-A/Maestro_A5100-A_GNSS-Receiver_User-Manual_v1.pdf,//media.digikey.com/Photos/Maestro%20Wireless/A5100-A.JPG,1530-1012-2-ND,A5100-A,Maestro Wireless Solutions,RF RCVR GPS 1.575GHZ MODULE,0,0,"13.89518","0","1300","Tape & Reel (TR)","-","Active","1.575GHz","-165dBm","115.2kBaud","-","General Purpose","40mA","-","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
http://update.maestro-wireless.com/GNSS/A5100-A/Maestro_A5100-A_GNSS-Receiver_User-Manual_v1.pdf,//media.digikey.com/Photos/Maestro%20Wireless/A5100-A.JPG,1530-1012-1-ND,A5100-A,Maestro Wireless Solutions,RF RCVR GPS 1.575GHZ MODULE,412,0,"21.94000","0","1","Cut Tape (CT)","-","Active","1.575GHz","-165dBm","115.2kBaud","-","General Purpose","40mA","-","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
http://update.maestro-wireless.com/GNSS/A5100-A/Maestro_A5100-A_GNSS-Receiver_User-Manual_v1.pdf,//media.digikey.com/Photos/Maestro%20Wireless/A5100-A.JPG,1530-1012-6-ND,A5100-A,Maestro Wireless Solutions,RF RCVR GPS 1.575GHZ MODULE,412,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.575GHz","-165dBm","115.2kBaud","-","General Purpose","40mA","-","-","-","-","3.3V","-40°C ~ 85°C","Module","Module"
https://www.u-blox.com/sites/default/files/products/documents/MAX-7_DataSheet_%28UBX-13004068%29.pdf,-,672-1165-2-ND,MAX-7C-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,0,0,"10.79002","0","500","Tape & Reel (TR)","MAX-7","Active","1.575GHz","-158dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, UART","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","18-SMD Module","-"
https://www.u-blox.com/sites/default/files/products/documents/MAX-7_DataSheet_%28UBX-13004068%29.pdf,-,672-1165-1-ND,MAX-7C-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,480,0,"25.00000","0","1","Cut Tape (CT)","MAX-7","Active","1.575GHz","-158dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, UART","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","18-SMD Module","-"
https://www.u-blox.com/sites/default/files/products/documents/MAX-7_DataSheet_%28UBX-13004068%29.pdf,-,672-1165-6-ND,MAX-7C-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,480,0,"Digi-Reel","0","1","Digi-Reel®","MAX-7","Active","1.575GHz","-158dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, UART","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","18-SMD Module","-"
https://www.u-blox.com/sites/default/files/products/documents/MAX-7_DataSheet_%28UBX-13004068%29.pdf,-,672-1166-2-ND,MAX-7Q-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,0,0,"14.84002","0","500","Tape & Reel (TR)","MAX-7","Active","1.575GHz","-158dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, UART","-","-","-","2.7V ~ 3.6V","-40°C ~ 85°C","18-SMD Module","-"
https://www.u-blox.com/sites/default/files/products/documents/MAX-7_DataSheet_%28UBX-13004068%29.pdf,-,672-1166-1-ND,MAX-7Q-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,353,0,"25.00000","0","1","Cut Tape (CT)","MAX-7","Active","1.575GHz","-158dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, UART","-","-","-","2.7V ~ 3.6V","-40°C ~ 85°C","18-SMD Module","-"
https://www.u-blox.com/sites/default/files/products/documents/MAX-7_DataSheet_%28UBX-13004068%29.pdf,-,672-1166-6-ND,MAX-7Q-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,353,0,"Digi-Reel","0","1","Digi-Reel®","MAX-7","Active","1.575GHz","-158dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, UART","-","-","-","2.7V ~ 3.6V","-40°C ~ 85°C","18-SMD Module","-"
https://www.u-blox.com/sites/default/files/products/documents/NEO-7_DataSheet_%28UBX-13003830%29.pdf,-,672-1170-2-ND,NEO-7M-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,0,0,"15.89008","0","250","Tape & Reel (TR)","NEO-7","Active","1.575GHz","-161dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, SPI, UART, USB","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","24-SMD Module","-"
https://www.u-blox.com/sites/default/files/products/documents/NEO-7_DataSheet_%28UBX-13003830%29.pdf,-,672-1170-1-ND,NEO-7M-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,245,0,"25.00000","0","1","Cut Tape (CT)","NEO-7","Active","1.575GHz","-161dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, SPI, UART, USB","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","24-SMD Module","-"
https://www.u-blox.com/sites/default/files/products/documents/NEO-7_DataSheet_%28UBX-13003830%29.pdf,-,672-1170-6-ND,NEO-7M-0,U-Blox America Inc.,RF RX GLONASS/GNSS/GPS 1.575GHZ,245,0,"Digi-Reel","0","1","Digi-Reel®","NEO-7","Active","1.575GHz","-161dBm","-","GLONASS, GNSS, GPS","General Purpose","-","I²C, SPI, UART, USB","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","24-SMD Module","-"
https://linxtechnologies.com/wp/wp-content/uploads/mdev-gps.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_rxm-gps-fm.jpg,RXM-GPS-FM-TTR-ND,RXM-GPS-FM-T,Linx Technologies Inc.,RF RCVR GPS 1575.42MHZ MODULE,0,0,"23.91600","0","1000","Tape & Reel (TR)","FM","Active","1575.42MHz","-161dB","-","GPS","Fleet Management, Location, Navigation, Tracking","12mA","UART","-","-","-","3V ~ 4.3V","-","Module","Module"
https://linxtechnologies.com/wp/wp-content/uploads/mdev-gps.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_rxm-gps-fm.jpg,RXM-GPS-FM-TCT-ND,RXM-GPS-FM-T,Linx Technologies Inc.,RF RCVR GPS 1575.42MHZ MODULE,884,0,"25.11000","0","1","Cut Tape (CT)","FM","Active","1575.42MHz","-161dB","-","GPS","Fleet Management, Location, Navigation, Tracking","12mA","UART","-","-","-","3V ~ 4.3V","-","Module","Module"
https://linxtechnologies.com/wp/wp-content/uploads/mdev-gps.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_rxm-gps-fm.jpg,RXM-GPS-FM-TDKR-ND,RXM-GPS-FM-T,Linx Technologies Inc.,RF RCVR GPS 1575.42MHZ MODULE,884,0,"Digi-Reel","0","1","Digi-Reel®","FM","Active","1575.42MHz","-161dB","-","GPS","Fleet Management, Location, Navigation, Tracking","12mA","UART","-","-","-","3V ~ 4.3V","-","Module","Module"
https://linxtechnologies.com/wp/wp-content/uploads/rxm-gps-f4.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/RXM-GPS-F4-T.jpg,RXM-GPS-F4-TTR-ND,RXM-GPS-F4-T,Linx Technologies Inc.,RF RCVR GPS 1575.42MHZ MODULE,0,0,"26.78400","0","1000","Tape & Reel (TR)","F4","Active","1575.42MHz","-159.5dBm","-","GPS","Fleet Management, Location, Navigation, Tracking","27.5mA","UART","-","PCB, Surface Mount","-","1.71V ~ 1.89V","-30°C ~ 85°C","20-SMD Module","Module"
https://linxtechnologies.com/wp/wp-content/uploads/rxm-gps-f4.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/RXM-GPS-F4-T.jpg,RXM-GPS-F4-TCT-ND,RXM-GPS-F4-T,Linx Technologies Inc.,RF RCVR GPS 1575.42MHZ MODULE,160,0,"28.12000","0","1","Cut Tape (CT)","F4","Active","1575.42MHz","-159.5dBm","-","GPS","Fleet Management, Location, Navigation, Tracking","27.5mA","UART","-","PCB, Surface Mount","-","1.71V ~ 1.89V","-30°C ~ 85°C","20-SMD Module","Module"
https://linxtechnologies.com/wp/wp-content/uploads/rxm-gps-f4.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/RXM-GPS-F4-T.jpg,RXM-GPS-F4-TDKR-ND,RXM-GPS-F4-T,Linx Technologies Inc.,RF RCVR GPS 1575.42MHZ MODULE,160,0,"Digi-Reel","0","1","Digi-Reel®","F4","Active","1575.42MHz","-159.5dBm","-","GPS","Fleet Management, Location, Navigation, Tracking","27.5mA","UART","-","PCB, Surface Mount","-","1.71V ~ 1.89V","-30°C ~ 85°C","20-SMD Module","Module"
https://www.u-blox.com/sites/default/files/ZOE-M8_ProductSummary_%28UBX-16005908%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_ZOE-M8-Series.jpg,672-1053-2-ND,ZOE-M8G-0,U-Blox America Inc.,RF RECEIVER GNSS/GPS MODULE,0,0,"14.70006","0","1000","Tape & Reel (TR)","ZOE-M8","Active","-","-167dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","40mA","I²C, SPI, UART","-","-","-","1.71V ~ 1.89V","-40°C ~ 85°C","51-SMD Module","-"
https://www.u-blox.com/sites/default/files/ZOE-M8_ProductSummary_%28UBX-16005908%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_ZOE-M8-Series.jpg,672-1053-1-ND,ZOE-M8G-0,U-Blox America Inc.,RF RECEIVER GNSS/GPS MODULE,1140,0,"29.00000","0","1","Cut Tape (CT)","ZOE-M8","Active","-","-167dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","40mA","I²C, SPI, UART","-","-","-","1.71V ~ 1.89V","-40°C ~ 85°C","51-SMD Module","-"
https://www.u-blox.com/sites/default/files/ZOE-M8_ProductSummary_%28UBX-16005908%29.pdf,//media.digikey.com/Photos/U-Blox%20America/MFG_ZOE-M8-Series.jpg,672-1053-6-ND,ZOE-M8G-0,U-Blox America Inc.,RF RECEIVER GNSS/GPS MODULE,1140,0,"Digi-Reel","0","1","Digi-Reel®","ZOE-M8","Active","-","-167dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","40mA","I²C, SPI, UART","-","-","-","1.71V ~ 1.89V","-40°C ~ 85°C","51-SMD Module","-"
https://www.u-blox.com/sites/default/files/products/documents/EVA-M8M-FW3_DataSheet_%28UBX-16007405%29.pdf,//media.digikey.com/photos/U-Blox%20America/MFG_EVA-M8_Top-and-Bottom.jpg,672-1000-2-ND,EVA-M8Q-0,U-Blox America Inc.,RF RCVR GNSS/GPS 1.575GHZ 43LGA,0,0,"14.70006","0","500","Tape & Reel (TR)","EVA-M8","Active","1.575GHz","-167dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","22mA","I2C, SPI, UART, USB","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","42-TFLGA","-"
https://www.u-blox.com/sites/default/files/products/documents/EVA-M8M-FW3_DataSheet_%28UBX-16007405%29.pdf,//media.digikey.com/photos/U-Blox%20America/MFG_EVA-M8_Top-and-Bottom.jpg,672-1000-1-ND,EVA-M8Q-0,U-Blox America Inc.,RF RCVR GNSS/GPS 1.575GHZ 43LGA,601,0,"29.00000","0","1","Cut Tape (CT)","EVA-M8","Active","1.575GHz","-167dBm","-","BeiDou, Galileo, GLONASS, GNSS, GPS","General Purpose","22mA","I2C, SPI, UART, USB","-","-","-","1.65V ~ 3.6V","-40°C ~ 85°C","42-TFLGA","-"
