Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Function","Frequency","RF Type","Secondary Attributes","Package / Case","Supplier Device Package"
https://datasheets.maximintegrated.com/en/ds/MAX9987-MAX9988.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9987ETP+-ND,MAX9987ETP+,Maxim Integrated,IC BUFFER/SPLITTER LO 20-TQFN,106,0,"18.92000","0","1","Tube","-","Obsolete","LO Buffers/Splitters","700MHz ~ 1.1GHz","Cellular, GSM","40dB Reverse Isolation","20-WQFN Exposed Pad","20-TQFN-EP (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6510.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-2;CP;32.jpg,ADRF6510ACPZ-R7TR-ND,ADRF6510ACPZ-R7,Analog Devices Inc.,IC QUADRATURE MODULATOR 32LFCSP,0,1500,"12.07627","0","1500","Tape & Reel (TR)","-","Active","Programmable Filter, VGA","1MHz ~ 30MHz","General Purpose","-","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6510.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-2;CP;32.jpg,ADRF6510ACPZ-R7CT-ND,ADRF6510ACPZ-R7,Analog Devices Inc.,IC QUADRATURE MODULATOR 32LFCSP,1329,1500,"19.64000","0","1","Cut Tape (CT)","-","Active","Programmable Filter, VGA","1MHz ~ 30MHz","General Purpose","-","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6510.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-2;CP;32.jpg,ADRF6510ACPZ-R7DKR-ND,ADRF6510ACPZ-R7,Analog Devices Inc.,IC QUADRATURE MODULATOR 32LFCSP,1329,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Programmable Filter, VGA","1MHz ~ 30MHz","General Purpose","-","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
http://www.psemi.com/pdf/datasheets/pe46130ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/32-QFN.jpg,1046-1154-2-ND,PE46130A-X,pSemi,IC RF MPAC 2.3-2.7GHZ 32QFN,0,0,"14.06004","0","500","Tape & Reel (TR)","-","Active","Monolithic Phase and Amplitude Controller (MPAC)","2.3GHz ~ 2.7GHz","-","-","32-VFQFN Exposed Pad","32-QFN (6x6)"
http://www.psemi.com/pdf/datasheets/pe46130ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/32-QFN.jpg,1046-1154-1-ND,PE46130A-X,pSemi,IC RF MPAC 2.3-2.7GHZ 32QFN,433,0,"20.12000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Monolithic Phase and Amplitude Controller (MPAC)","2.3GHz ~ 2.7GHz","-","-","32-VFQFN Exposed Pad","32-QFN (6x6)"
http://www.psemi.com/pdf/datasheets/pe46130ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/32-QFN.jpg,1046-1154-6-ND,PE46130A-X,pSemi,IC RF MPAC 2.3-2.7GHZ 32QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Monolithic Phase and Amplitude Controller (MPAC)","2.3GHz ~ 2.7GHz","-","-","32-VFQFN Exposed Pad","32-QFN (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc430.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1385-2-ND,HMC430LP4ETR,Analog Devices Inc.,IC MMIC VCO HBT W/BUFFER 24-QFN,0,22500,"13.00880","0","500","Tape & Reel (TR)","-","Active","VCO, Buffer Amp","5GHz ~ 5.5GHz","General Purpose","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc430.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1385-1-ND,HMC430LP4ETR,Analog Devices Inc.,IC MMIC VCO HBT W/BUFFER 24-QFN,160,22500,"20.49000","0","1","Cut Tape (CT)","-","Active","VCO, Buffer Amp","5GHz ~ 5.5GHz","General Purpose","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADRF6516.PDF,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-2;CP;32.jpg,ADRF6516ACPZ-R7TR-ND,ADRF6516ACPZ-R7,Analog Devices Inc.,IC AMP VGA 31MHZ DUAL 32LFCSP,0,1500,"13.52390","0","1500","Tape & Reel (TR)","-","Active","Programmable Filter, VGA","31MHz","General Purpose","-","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADRF6516.PDF,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-2;CP;32.jpg,ADRF6516ACPZ-R7CT-ND,ADRF6516ACPZ-R7,Analog Devices Inc.,IC AMP VGA 31MHZ DUAL 32LFCSP,113,1500,"20.68000","0","1","Cut Tape (CT)","-","Active","Programmable Filter, VGA","31MHz","General Purpose","-","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADRF6516.PDF,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-2;CP;32.jpg,ADRF6516ACPZ-R7DKR-ND,ADRF6516ACPZ-R7,Analog Devices Inc.,IC AMP VGA 31MHZ DUAL 32LFCSP,113,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Programmable Filter, VGA","31MHz","General Purpose","-","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://www.cmlmicro.com/wp-content/uploads/2017/06/CMX910_ds.pdf,//media.digikey.com/Renders/CML%20Innovative%20Renders/2032;64VQFN-1-9x9;Q1;64.jpg,2032-1105-ND,CMX910Q1,CML Microcircuits,CLASS A AND CLASS B AIS BASEBAND,260,0,"21.37000","0","1","-","-","Active","Baseband Processor","-","General Purpose","3V ~ 3.6V Supply","64-VFQFN Exposed Pad","64-VQFN (9x9)"
https://www.cmlmicro.com/wp-content/uploads/2017/06/CMX910_ds.pdf,//media.digikey.com/Renders/CML%20Innovative%20Renders/2032;64LQFP-1.6-10x10;L9;64.jpg,2032-1104-ND,CMX910L9,CML Microcircuits,CLASS A AND CLASS B AIS BASEBAND,160,0,"21.65000","0","1","-","-","Active","Baseband Processor","-","General Purpose","3V ~ 3.6V Supply","64-LQFP","64-LQFP (10x10)"
http://www.psemi.com/pdf/datasheets/pe46140ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/1046;32QFN-.90-6x6;;32.jpg,1046-1153-2-ND,PE46140A-X,pSemi,IC MPAC CONTROLLER 32QFN,0,0,"15.47000","0","500","Tape & Reel (TR)","-","Active","Monolithic Phase and Amplitude Controller (MPAC)","1.8GHz ~ 2.2GHz","-","-","32-VFQFN Exposed Pad","32-QFN (6x6)"
http://www.psemi.com/pdf/datasheets/pe46140ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/1046;32QFN-.90-6x6;;32.jpg,1046-1153-1-ND,PE46140A-X,pSemi,IC MPAC CONTROLLER 32QFN,489,0,"22.13000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Monolithic Phase and Amplitude Controller (MPAC)","1.8GHz ~ 2.2GHz","-","-","32-VFQFN Exposed Pad","32-QFN (6x6)"
http://www.psemi.com/pdf/datasheets/pe46140ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/1046;32QFN-.90-6x6;;32.jpg,1046-1153-6-ND,PE46140A-X,pSemi,IC MPAC CONTROLLER 32QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Monolithic Phase and Amplitude Controller (MPAC)","1.8GHz ~ 2.2GHz","-","-","32-VFQFN Exposed Pad","32-QFN (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc365s8g.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;8SOIC-EP-3.9;;8.jpg,1127-3526-2-ND,HMC365S8GTR,Analog Devices Inc.,IC MMIC HBT DC-13GHZ 8SOIC,0,3000,"17.30282","0","500","Tape & Reel (TR)","-","Active","Divide-by-4","0Hz ~ 13GHz","VSAT","-","8-SOIC (0.154"", 3.90mm Width) Exposed Pad","8-SMT"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc365s8g.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;8SOIC-EP-3.9;;8.jpg,1127-3526-1-ND,HMC365S8GTR,Analog Devices Inc.,IC MMIC HBT DC-13GHZ 8SOIC,452,3000,"26.24000","0","1","Cut Tape (CT)","-","Active","Divide-by-4","0Hz ~ 13GHz","VSAT","-","8-SOIC (0.154"", 3.90mm Width) Exposed Pad","8-SMT"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc365s8g.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;8SOIC-EP-3.9;;8.jpg,1127-3526-6-ND,HMC365S8GTR,Analog Devices Inc.,IC MMIC HBT DC-13GHZ 8SOIC,452,3000,"Digi-Reel","0","1","Digi-Reel®","-","Active","Divide-by-4","0Hz ~ 13GHz","VSAT","-","8-SOIC (0.154"", 3.90mm Width) Exposed Pad","8-SMT"
http://cdn.macom.com/datasheets/MAPS-010145.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MAPS-010145-000000.jpg,1465-1825-ND,MAPS-010145-000000,M/A-Com Technology Solutions,PHASE SHIFTER 4-BIT 3.5-6.0 GHZ,372,0,"26.91000","0","1","-","-","Active","Phase Shifter","3.5GHz ~ 6GHz","Radar","-","24-VFQFN Exposed Pad","24-PQFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc492.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,1127-3662-2-ND,HMC492LP3ETR,Analog Devices Inc.,IC DIVIDER X2 PRESCALER 16QFN,0,0,"18.78842","0","500","Tape & Reel (TR)","-","Active","Divide-by-2","0Hz ~ 18GHz","VSAT","-","16-VFQFN Exposed Pad","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc492.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,1127-3662-1-ND,HMC492LP3ETR,Analog Devices Inc.,IC DIVIDER X2 PRESCALER 16QFN,195,0,"27.06000","0","1","Cut Tape (CT)","-","Active","Divide-by-2","0Hz ~ 18GHz","VSAT","-","16-VFQFN Exposed Pad","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc492.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,1127-3662-6-ND,HMC492LP3ETR,Analog Devices Inc.,IC DIVIDER X2 PRESCALER 16QFN,195,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Divide-by-2","0Hz ~ 18GHz","VSAT","-","16-VFQFN Exposed Pad","-"
https://datasheets.maximintegrated.com/en/ds/MAX2045-MAX2047.pdf,//media.digikey.com/renders/Maxim%20Renders/32-TQFN_21-0140L.jpg,MAX2047ETJ+-ND,MAX2047ETJ+,Maxim Integrated,IC MULT HI GAIN VECTOR 32-TQFN,120,0,"28.30000","0","1","Tube","-","Obsolete","High-Gain Vector Multiplier","790MHz ~ 1.005GHz","Cellular, DCS, GSM, PCS, UMTS","15dBm Input IP3","32-WFQFN Exposed Pad","32-TQFN-EP (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc370.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1348-2-ND,HMC370LP4ETR,Analog Devices Inc.,IC X4 ACTIVE MULTIPLIER 24-QFN,0,0,"20.46098","0","500","Tape & Reel (TR)","-","Active","Frequency Multiplier","14.4GHz ~ 16.4GHz","General Purpose","Active Frequency Multiplier","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc370.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1348-1-ND,HMC370LP4ETR,Analog Devices Inc.,IC X4 ACTIVE MULTIPLIER 24-QFN,230,0,"29.47000","0","1","Cut Tape (CT)","-","Active","Frequency Multiplier","14.4GHz ~ 16.4GHz","General Purpose","Active Frequency Multiplier","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc370.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1348-6-ND,HMC370LP4ETR,Analog Devices Inc.,IC X4 ACTIVE MULTIPLIER 24-QFN,230,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frequency Multiplier","14.4GHz ~ 16.4GHz","General Purpose","Active Frequency Multiplier","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc443.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-2859-2-ND,HMC443LP4ETR,Analog Devices Inc.,IC MULTIPLIER X4 ACTIVE 24SMD,0,500,"24.60058","0","500","Tape & Reel (TR)","-","Active","Frequency Multiplier","9.8GHz ~ 11.2GHz","Radar","-","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc443.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-2859-1-ND,HMC443LP4ETR,Analog Devices Inc.,IC MULTIPLIER X4 ACTIVE 24SMD,217,500,"35.44000","0","1","Cut Tape (CT)","-","Active","Frequency Multiplier","9.8GHz ~ 11.2GHz","Radar","-","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc443.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-2859-6-ND,HMC443LP4ETR,Analog Devices Inc.,IC MULTIPLIER X4 ACTIVE 24SMD,217,500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frequency Multiplier","9.8GHz ~ 11.2GHz","Radar","-","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF5901.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-12;CP;32.jpg,ADF5901WCCPZ-RL7TR-ND,ADF5901WCCPZ-RL7,Analog Devices Inc.,IC VCO PGA MMIC 24GHZ 32-LFCSP,0,1500,"25.92064","0","1500","Tape & Reel (TR)","Automotive","Active","VCO","24GHz","Radar","-","32-WFQFN Exposed Pad, CSP","32-LFCSP-WQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF5901.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-12;CP;32.jpg,ADF5901WCCPZ-RL7CT-ND,ADF5901WCCPZ-RL7,Analog Devices Inc.,IC VCO PGA MMIC 24GHZ 32-LFCSP,1452,1500,"37.34000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","32-WFQFN Exposed Pad, CSP","32-LFCSP-WQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF5901.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-12;CP;32.jpg,ADF5901WCCPZ-RL7DKR-ND,ADF5901WCCPZ-RL7,Analog Devices Inc.,IC VCO PGA MMIC 24GHZ 32-LFCSP,1452,1500,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","32-WFQFN Exposed Pad, CSP","32-LFCSP-WQ (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc438.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1041-2-ND,HMC438MS8GETR,Analog Devices Inc.,IC FREQ DIVIDER DC-7GHZ 8MSOP,0,11500,"24.73390","0","500","Tape & Reel (TR)","-","Active","Prescaler","0Hz ~ 7GHz","General Purpose","Divide by 5","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSG"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc438.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1041-1-ND,HMC438MS8GETR,Analog Devices Inc.,IC FREQ DIVIDER DC-7GHZ 8MSOP,298,11500,"37.51000","0","1","Cut Tape (CT)","-","Active","Prescaler","0Hz ~ 7GHz","General Purpose","Divide by 5","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSG"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc438.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1041-6-ND,HMC438MS8GETR,Analog Devices Inc.,IC FREQ DIVIDER DC-7GHZ 8MSOP,298,11500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Prescaler","0Hz ~ 7GHz","General Purpose","Divide by 5","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSG"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc529.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-1446-2-ND,HMC529LP5ETR,Analog Devices Inc.,IC MMIC AMP VCO HBT 2OUT 32-QFN,0,0,"26.75188","0","500","Tape & Reel (TR)","-","Active","VCO","12.4GHz ~ 13.4GHz","General Purpose","Triple Outputs (Divide by 2, Divide by 4, Standard)","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc529.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-1446-1-ND,HMC529LP5ETR,Analog Devices Inc.,IC MMIC AMP VCO HBT 2OUT 32-QFN,1184,0,"38.49000","0","1","Cut Tape (CT)","-","Active","VCO","12.4GHz ~ 13.4GHz","General Purpose","Triple Outputs (Divide by 2, Divide by 4, Standard)","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc529.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-1446-6-ND,HMC529LP5ETR,Analog Devices Inc.,IC MMIC AMP VCO HBT 2OUT 32-QFN,1184,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","VCO","12.4GHz ~ 13.4GHz","General Purpose","Triple Outputs (Divide by 2, Divide by 4, Standard)","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc534.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-1451-2-ND,HMC534LP5ETR,Analog Devices Inc.,IC MMIC AMP VCO HBT GAAS 32-QFN,0,500,"26.75188","0","500","Tape & Reel (TR)","-","Active","VCO","10.6GHz ~ 11.8GHz","General Purpose","Triple Outputs (Divide by 2, Divide by 4, Standard)","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc534.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-1451-1-ND,HMC534LP5ETR,Analog Devices Inc.,IC MMIC AMP VCO HBT GAAS 32-QFN,214,500,"38.49000","0","1","Cut Tape (CT)","-","Active","VCO","10.6GHz ~ 11.8GHz","General Purpose","Triple Outputs (Divide by 2, Divide by 4, Standard)","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc534.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-1451-6-ND,HMC534LP5ETR,Analog Devices Inc.,IC MMIC AMP VCO HBT GAAS 32-QFN,214,500,"Digi-Reel","0","1","Digi-Reel®","-","Active","VCO","10.6GHz ~ 11.8GHz","General Purpose","Triple Outputs (Divide by 2, Divide by 4, Standard)","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc584.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-1468-2-ND,HMC584LP5ETR,Analog Devices Inc.,IC MMIC VCO HBT BIPOLAR 32-QFN,0,0,"26.75188","0","500","Tape & Reel (TR)","-","Active","VCO","12.5GHz ~ 13.9GHz","General Purpose","Divide by 4","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc584.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-1468-1-ND,HMC584LP5ETR,Analog Devices Inc.,IC MMIC VCO HBT BIPOLAR 32-QFN,129,0,"38.49000","0","1","Cut Tape (CT)","-","Active","VCO","12.5GHz ~ 13.9GHz","General Purpose","Divide by 4","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc584.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-1468-6-ND,HMC584LP5ETR,Analog Devices Inc.,IC MMIC VCO HBT BIPOLAR 32-QFN,129,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","VCO","12.5GHz ~ 13.9GHz","General Purpose","Divide by 4","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc575.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1464-2-ND,HMC575LP4ETR,Analog Devices Inc.,IC MULTIPLIER X2 24-QFN,0,0,"31.48696","0","500","Tape & Reel (TR)","-","Active","Frequency Multiplier","6GHz ~ 9GHz","General Purpose","Active Frequency Multiplier","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc575.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1464-1-ND,HMC575LP4ETR,Analog Devices Inc.,IC MULTIPLIER X2 24-QFN,411,0,"43.65000","0","1","Cut Tape (CT)","-","Active","Frequency Multiplier","6GHz ~ 9GHz","General Purpose","Active Frequency Multiplier","24-VFQFN Exposed Pad","24-SMT (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc905.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1609-2-ND,HMC905LP3ETR,Analog Devices Inc.,IC DIVIDER BICMOS SIGE LN 16-QFN,0,0,"32.62876","0","500","Tape & Reel (TR)","-","Active","Frequency Divider","6GHz","-","-","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc905.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1609-1-ND,HMC905LP3ETR,Analog Devices Inc.,IC DIVIDER BICMOS SIGE LN 16-QFN,278,0,"47.66000","0","1","Cut Tape (CT)","-","Active","Frequency Divider","6GHz","-","-","16-VFQFN Exposed Pad","16-SMT (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf2443,//media.digikey.com/Renders/Texas%20Instr%20Renders/80-HTQFP%20Exp%20Pad%20Pkg.jpg,296-25133-5-ND,TRF2443IPFP,Texas Instruments,IC IQ/IF TXRX DUAL-BAND 80HTQFP,677,0,"48.12000","0","1","Tray","-","Active","IF Transceiver","140MHz ~ 160MHz, 280MHz ~ 330MHz","WiMax","-","80-TQFP Exposed Pad","80-HTQFP (12x12)"
https://cdn.macom.com/datasheets/MADR-011022.pdf,//media.digikey.com/photos/MACom%20Technology%20Solutions/M21328G-12.JPG,1465-1862-2-ND,MADR-011022-TR1000,M/A-Com Technology Solutions,NEGATIVE VOLTAGE PIN DRIVER,0,2000,"34.04250","0","1000","Tape & Reel (TR)","-","Active","Driver","-","-","4.5V ~ 5.5V Supply","16-VQFN Exposed Pad","16-PQFN (4x4)"
https://cdn.macom.com/datasheets/MADR-011022.pdf,//media.digikey.com/photos/MACom%20Technology%20Solutions/M21328G-12.JPG,1465-1862-1-ND,MADR-011022-TR1000,M/A-Com Technology Solutions,NEGATIVE VOLTAGE PIN DRIVER,985,2000,"51.86000","0","1","Cut Tape (CT)","-","Active","Driver","-","-","4.5V ~ 5.5V Supply","16-VQFN Exposed Pad","16-PQFN (4x4)"
https://cdn.macom.com/datasheets/MADR-011022.pdf,//media.digikey.com/photos/MACom%20Technology%20Solutions/M21328G-12.JPG,1465-1862-6-ND,MADR-011022-TR1000,M/A-Com Technology Solutions,NEGATIVE VOLTAGE PIN DRIVER,985,2000,"Digi-Reel","0","1","Digi-Reel®","-","Active","Driver","-","-","4.5V ~ 5.5V Supply","16-VQFN Exposed Pad","16-PQFN (4x4)"
https://cdn.macom.com/datasheets/MADR-011020.pdf,//media.digikey.com/photos/MACom%20Technology%20Solutions/M21328G-12.JPG,1465-1861-2-ND,MADR-011020-TR1000,M/A-Com Technology Solutions,NEGATIVE VOLTAGE PIN DRIVER,0,0,"34.04250","0","1000","Tape & Reel (TR)","-","Active","Driver","-","-","4.5V ~ 5.5V Supply","16-VQFN Exposed Pad","16-PQFN (4x4)"
https://cdn.macom.com/datasheets/MADR-011020.pdf,//media.digikey.com/photos/MACom%20Technology%20Solutions/M21328G-12.JPG,1465-1861-1-ND,MADR-011020-TR1000,M/A-Com Technology Solutions,NEGATIVE VOLTAGE PIN DRIVER,973,0,"51.86000","0","1","Cut Tape (CT)","-","Active","Driver","-","-","4.5V ~ 5.5V Supply","16-VQFN Exposed Pad","16-PQFN (4x4)"
https://cdn.macom.com/datasheets/MADR-011020.pdf,//media.digikey.com/photos/MACom%20Technology%20Solutions/M21328G-12.JPG,1465-1861-6-ND,MADR-011020-TR1000,M/A-Com Technology Solutions,NEGATIVE VOLTAGE PIN DRIVER,973,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Driver","-","-","4.5V ~ 5.5V Supply","16-VQFN Exposed Pad","16-PQFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc814.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-1789-2-ND,HMC814LC3BTR,Analog Devices Inc.,IC MULTIPLIER X2 ACTIVE 12SMD,100,0,"42.28010","0","100","Tape & Reel (TR)","-","Active","Frequency Multiplier","13GHz ~ 24.6GHz","VSAT, DBS","-","12-VFQFN Exposed Pad","12-SMT (3x3)"
