Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Attenuation Value","Frequency Range","Power (Watts)","Impedance","Package / Case"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOJ0000/AOJ0000CE2.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11109CT-ND,EXB-24ATAAR5X,Panasonic Electronic Components,RF ATTENUATOR 10DB 50OHM 0404,4398,0,"0.15000","0","1","Cut Tape (CT)","-","Active","10dB","0Hz ~ 3GHz","40mW","50 Ohms","0404 (1010 Metric), Concave"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOJ0000/AOJ0000CE2.pdf,//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11109DKR-ND,EXB-24ATAAR5X,Panasonic Electronic Components,RF ATTENUATOR 10DB 50OHM 0404,4398,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10dB","0Hz ~ 3GHz","40mW","50 Ohms","0404 (1010 Metric), Concave"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOJ0002+EXB24AT5AR3X+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11107TR-ND,EXB-24AT5AR3X,Panasonic Electronic Components,RF ATTENUATOR 5DB 50OHM 0404,0,0,"0.05126","0","10000","Tape & Reel (TR)","-","Active","5dB","0Hz ~ 3GHz","40mW","50 Ohms","0404 (1010 Metric), Concave"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOJ0002+EXB24AT5AR3X+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11107CT-ND,EXB-24AT5AR3X,Panasonic Electronic Components,RF ATTENUATOR 5DB 50OHM 0404,3385,0,"0.15000","0","1","Cut Tape (CT)","-","Active","5dB","0Hz ~ 3GHz","40mW","50 Ohms","0404 (1010 Metric), Concave"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOJ0002+EXB24AT5AR3X+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11107DKR-ND,EXB-24AT5AR3X,Panasonic Electronic Components,RF ATTENUATOR 5DB 50OHM 0404,3385,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","5dB","0Hz ~ 3GHz","40mW","50 Ohms","0404 (1010 Metric), Concave"
http://www.vishay.com/docs/31101/czb.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CZB06S04.JPG,541-2775-2-ND,CZB06S04010050LEA,Vishay Dale,RF ATTENUATOR 1DB 50OHM 4SMD,0,0,"0.06440","0","4000","Tape & Reel (TR)","-","Active","1dB","0Hz ~ 3GHz","75mW","50 Ohms","4-SMD, No Lead"
http://www.vishay.com/docs/31101/czb.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CZB06S04.JPG,541-2775-1-ND,CZB06S04010050LEA,Vishay Dale,RF ATTENUATOR 1DB 50OHM 4SMD,3854,0,"0.17000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","1dB","0Hz ~ 3GHz","75mW","50 Ohms","4-SMD, No Lead"
http://www.vishay.com/docs/31101/czb.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CZB06S04.JPG,541-2775-6-ND,CZB06S04010050LEA,Vishay Dale,RF ATTENUATOR 1DB 50OHM 4SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","1dB","0Hz ~ 3GHz","75mW","50 Ohms","4-SMD, No Lead"
http://www.vishay.com/docs/31101/czb.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CZB06S04.JPG,541-2777-2-ND,CZB06S04050050LEA,Vishay Dale,RF ATTENUATOR 5DB 50OHM 4SMD,0,0,"0.06440","0","4000","Tape & Reel (TR)","-","Active","5dB","0Hz ~ 3GHz","75mW","50 Ohms","4-SMD, No Lead"
http://www.vishay.com/docs/31101/czb.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CZB06S04.JPG,541-2777-1-ND,CZB06S04050050LEA,Vishay Dale,RF ATTENUATOR 5DB 50OHM 4SMD,3686,0,"0.17000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","5dB","0Hz ~ 3GHz","75mW","50 Ohms","4-SMD, No Lead"
http://www.vishay.com/docs/31101/czb.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CZB06S04.JPG,541-2777-6-ND,CZB06S04050050LEA,Vishay Dale,RF ATTENUATOR 5DB 50OHM 4SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","5dB","0Hz ~ 3GHz","75mW","50 Ohms","4-SMD, No Lead"
http://www.vishay.com/docs/31101/czb.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CZB06S04.JPG,541-2778-2-ND,CZB06S04100050HEA,Vishay Dale,RF ATTENUATOR 10DB 50OHM 4SMD,0,0,"0.06440","0","4000","Tape & Reel (TR)","-","Active","10dB","0Hz ~ 3GHz","75mW","50 Ohms","4-SMD, No Lead"
http://www.vishay.com/docs/31101/czb.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CZB06S04.JPG,541-2778-1-ND,CZB06S04100050HEA,Vishay Dale,RF ATTENUATOR 10DB 50OHM 4SMD,3555,0,"0.17000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","10dB","0Hz ~ 3GHz","75mW","50 Ohms","4-SMD, No Lead"
http://www.vishay.com/docs/31101/czb.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/MFG_CZB06S04.JPG,541-2778-6-ND,CZB06S04100050HEA,Vishay Dale,RF ATTENUATOR 10DB 50OHM 4SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","10dB","0Hz ~ 3GHz","75mW","50 Ohms","4-SMD, No Lead"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11163CT-ND,EXB-24ABAE2RX,Panasonic Electronic Components,RF ATTENUATOR 10DB 200OHM 0404,7629,0,"0.19000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","10dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11163DKR-ND,EXB-24ABAE2RX,Panasonic Electronic Components,RF ATTENUATOR 10DB 200OHM 0404,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","10dB","0Hz ~ 2.5GHz","40mW","200 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11158CT-ND,EXB-24ABAC2RX,Panasonic Electronic Components,RF ATTENUATOR 10DB 100OHM 0404,4243,0,"0.19000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","10dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11158DKR-ND,EXB-24ABAC2RX,Panasonic Electronic Components,RF ATTENUATOR 10DB 100OHM 0404,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","10dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11156TR-ND,EXB-24AB3CR8X,Panasonic Electronic Components,RF ATTENUATOR 3DB 100OHM 0404,0,0,"0.06962","0","10000","Tape & Reel (TR)","-","Active","3dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11156CT-ND,EXB-24AB3CR8X,Panasonic Electronic Components,RF ATTENUATOR 3DB 100OHM 0404,19506,0,"0.20000","0","1","Cut Tape (CT)","-","Active","3dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11156DKR-ND,EXB-24AB3CR8X,Panasonic Electronic Components,RF ATTENUATOR 3DB 100OHM 0404,19506,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","3dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11157TR-ND,EXB-24AB6C1RX,Panasonic Electronic Components,RF ATTENUATOR 6DB 100OHM 0404,0,0,"0.06962","0","10000","Tape & Reel (TR)","-","Active","6dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11157CT-ND,EXB-24AB6C1RX,Panasonic Electronic Components,RF ATTENUATOR 6DB 100OHM 0404,18569,0,"0.20000","0","1","Cut Tape (CT)","-","Active","6dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EXB24AT,AB.pdf",//media.digikey.com/Renders/Panasonic%20Renders/EXB24AB.jpg,P11157DKR-ND,EXB-24AB6C1RX,Panasonic Electronic Components,RF ATTENUATOR 6DB 100OHM 0404,18569,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","6dB","0Hz ~ 2.5GHz","40mW","100 Ohms","0404 (1010 Metric), Concave"
http://www.susumu.co.jp/common/pdf/n_catalog_partition16_en.pdf,//media.digikey.com/photos/Susumu%20Photos/PAT1220%20SERIES.jpg,PAT129TR-ND,PAT1220-C-9DB-T5,Susumu,RF ATTENUATOR 9DB 50OHM 0805,0,0,"0.12569","0","5000","Tape & Reel (TR)","-","Active","9dB","0Hz ~ 10GHz","100mW","50 Ohms","0805 (2012 Metric)"
http://www.susumu.co.jp/common/pdf/n_catalog_partition16_en.pdf,//media.digikey.com/photos/Susumu%20Photos/PAT1220%20SERIES.jpg,PAT129CT-ND,PAT1220-C-9DB-T5,Susumu,RF ATTENUATOR 9DB 50OHM 0805,1945,0,"0.35000","0","1","Cut Tape (CT)","-","Active","9dB","0Hz ~ 10GHz","100mW","50 Ohms","0805 (2012 Metric)"
http://www.susumu.co.jp/common/pdf/n_catalog_partition16_en.pdf,//media.digikey.com/photos/Susumu%20Photos/PAT1220%20SERIES.jpg,PAT129DKR-ND,PAT1220-C-9DB-T5,Susumu,RF ATTENUATOR 9DB 50OHM 0805,1945,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","9dB","0Hz ~ 10GHz","100mW","50 Ohms","0805 (2012 Metric)"
http://cdn.macom.com//datasheets/MAATSS0018.pdf,//media.digikey.com/Renders/Torex/SOT-25.jpg,1465-1295-2-ND,MAATSS0018TR-3000,M/A-Com Technology Solutions,RF ATTENUATOR 10DB 50OHM SC74A,0,0,"0.35000","0","3000","Tape & Reel (TR)","-","Active","10dB","0Hz ~ 2GHz","-","50 Ohms","SC-74A, SOT-753"
http://cdn.macom.com//datasheets/MAATSS0018.pdf,//media.digikey.com/Renders/Torex/SOT-25.jpg,1465-1295-1-ND,MAATSS0018TR-3000,M/A-Com Technology Solutions,RF ATTENUATOR 10DB 50OHM SC74A,1639,33532,"0.88000","0","1","Cut Tape (CT)","-","Active","10dB","0Hz ~ 2GHz","-","50 Ohms","SC-74A, SOT-753"
http://cdn.macom.com//datasheets/MAATSS0018.pdf,//media.digikey.com/Renders/Torex/SOT-25.jpg,1465-1295-6-ND,MAATSS0018TR-3000,M/A-Com Technology Solutions,RF ATTENUATOR 10DB 50OHM SC74A,1639,33532,"Digi-Reel","0","1","Digi-Reel®","-","Active","10dB","0Hz ~ 2GHz","-","50 Ohms","SC-74A, SOT-753"
http://cdn.macom.com/datasheets/MAAVSS0001.pdf,//media.digikey.com/Renders/Torex/SOT-25.jpg,1465-1298-2-ND,MAAVSS0001TR-3000,M/A-Com Technology Solutions,RF ATTENUATOR 42DB 50OHM SC74A,0,6000,"1.12050","0","3000","Tape & Reel (TR)","-","Active","42dB","1.8GHz ~ 2.5GHz","-","50 Ohms","SC-74A, SOT-753"
http://cdn.macom.com/datasheets/MAAVSS0001.pdf,//media.digikey.com/Renders/Torex/SOT-25.jpg,1465-1298-1-ND,MAAVSS0001TR-3000,M/A-Com Technology Solutions,RF ATTENUATOR 42DB 50OHM SC74A,1799,0,"2.70000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","42dB","1.8GHz ~ 2.5GHz","-","50 Ohms","SC-74A, SOT-753"
http://cdn.macom.com/datasheets/MAAVSS0001.pdf,//media.digikey.com/Renders/Torex/SOT-25.jpg,1465-1298-6-ND,MAAVSS0001TR-3000,M/A-Com Technology Solutions,RF ATTENUATOR 42DB 50OHM SC74A,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","42dB","1.8GHz ~ 2.5GHz","-","50 Ohms","SC-74A, SOT-753"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY12406-360LF.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SKY13298-360LF.JPG,863-1045-2-ND,SKY12406-360LF,Skyworks Solutions Inc.,RF ATTENUATOR 12.4DB 50OHM 8QFN,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","12.4dB","50MHz ~ 600MHz","-","50 Ohms","8-VFQFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY12406-360LF.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SKY13298-360LF.JPG,863-1045-1-ND,SKY12406-360LF,Skyworks Solutions Inc.,RF ATTENUATOR 12.4DB 50OHM 8QFN,1017,0,"2.77000","0","1","Cut Tape (CT)","-","Obsolete","12.4dB","50MHz ~ 600MHz","-","50 Ohms","8-VFQFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY12406-360LF.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/SKY13298-360LF.JPG,863-1045-6-ND,SKY12406-360LF,Skyworks Solutions Inc.,RF ATTENUATOR 12.4DB 50OHM 8QFN,1017,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","12.4dB","50MHz ~ 600MHz","-","50 Ohms","8-VFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/202025B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/12QFN.jpg,863-1640-2-ND,SKY12408-321LF,Skyworks Solutions Inc.,RF ATTENUATOR 6DB 50OHM 12WFQFN,0,0,"1.20555","0","3000","Tape & Reel (TR)","-","Active","6dB","50MHz ~ 600MHz","-","50 Ohms","12-WFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/202025B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/12QFN.jpg,863-1640-1-ND,SKY12408-321LF,Skyworks Solutions Inc.,RF ATTENUATOR 6DB 50OHM 12WFQFN,2880,0,"2.91000","0","1","Cut Tape (CT)","-","Active","6dB","50MHz ~ 600MHz","-","50 Ohms","12-WFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/202025B.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/12QFN.jpg,863-1640-6-ND,SKY12408-321LF,Skyworks Solutions Inc.,RF ATTENUATOR 6DB 50OHM 12WFQFN,2880,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","6dB","50MHz ~ 600MHz","-","50 Ohms","12-WFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/200935F.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/12QFN.jpg,863-1300-2-ND,SKY12407-321LF,Skyworks Solutions Inc.,RF ATTENUATOR 12DB 100OHM 12QFN,0,0,"1.33515","0","3000","Tape & Reel (TR)","-","Active","12dB","50MHz ~ 600MHz","-","100 Ohms","12-WFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/200935F.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/12QFN.jpg,863-1300-1-ND,SKY12407-321LF,Skyworks Solutions Inc.,RF ATTENUATOR 12DB 100OHM 12QFN,2585,0,"2.91000","0","1","Cut Tape (CT)","-","Active","12dB","50MHz ~ 600MHz","-","100 Ohms","12-WFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/200935F.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/12QFN.jpg,863-1300-6-ND,SKY12407-321LF,Skyworks Solutions Inc.,RF ATTENUATOR 12DB 100OHM 12QFN,2585,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","12dB","50MHz ~ 600MHz","-","100 Ohms","12-WFQFN Exposed Pad"
http://cdn.macom.com/datasheets/MAADSS0009.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1465-1253-2-ND,MAADSS0009TR-3000,M/A-Com Technology Solutions,RF ATTENUATOR 30DB 50OHM 16SOIC,0,0,"1.90190","0","3000","Tape & Reel (TR)","-","Active","30dB","0Hz ~ 2GHz","-","50 Ohms","16-SOIC (0.154"", 3.90mm Width)"
http://cdn.macom.com/datasheets/MAADSS0009.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1465-1253-1-ND,MAADSS0009TR-3000,M/A-Com Technology Solutions,RF ATTENUATOR 30DB 50OHM 16SOIC,1585,0,"4.20000","0","1","Cut Tape (CT)","-","Active","30dB","0Hz ~ 2GHz","-","50 Ohms","16-SOIC (0.154"", 3.90mm Width)"
http://cdn.macom.com/datasheets/MAADSS0009.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,1465-1253-6-ND,MAADSS0009TR-3000,M/A-Com Technology Solutions,RF ATTENUATOR 30DB 50OHM 16SOIC,1585,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","30dB","0Hz ~ 2GHz","-","50 Ohms","16-SOIC (0.154"", 3.90mm Width)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc801.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1127-1575-ND,HMC801LP3E,Analog Devices Inc.,RF ATTENUATOR 15DB 50OHM 16VFQFN,422,0,"4.21000","0","1","Strip","-","Obsolete","15dB","0Hz ~ 10GHz","-","50 Ohms","16-VFQFN Exposed Pad"
http://www.psemi.com/pdf/datasheets/pe4312ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/PE43xx-20-VFQFN-Pkg.jpg,1046-1178-2-ND,PE4312C-Z,pSemi,RF ATTENUATOR 31.5DB 50OHM 20QFN,0,0,"2.03001","0","3000","Tape & Reel (TR)","-","Active","31.5dB","1MHz ~ 4GHz","-","50 Ohms","20-VFQFN Exposed Pad"
http://www.psemi.com/pdf/datasheets/pe4312ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/PE43xx-20-VFQFN-Pkg.jpg,1046-1178-1-ND,PE4312C-Z,pSemi,RF ATTENUATOR 31.5DB 50OHM 20QFN,651,0,"4.36000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","31.5dB","1MHz ~ 4GHz","-","50 Ohms","20-VFQFN Exposed Pad"
http://www.psemi.com/pdf/datasheets/pe4312ds.pdf,//media.digikey.com/Renders/Peregrine%20Semiconductor%20Renders/PE43xx-20-VFQFN-Pkg.jpg,1046-1178-6-ND,PE4312C-Z,pSemi,RF ATTENUATOR 31.5DB 50OHM 20QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","31.5dB","1MHz ~ 4GHz","-","50 Ohms","20-VFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/SKY12239_11_203556B.pdf,-,863-1954-2-ND,SKY12239-11,Skyworks Solutions Inc.,RF ATTENUATOR 40DB 50OHM 8SMD,0,0,"2.28760","0","4500","Tape & Reel (TR)","-","Active","40dB","10MHz ~ 1.5GHz","-","50 Ohms","8-SMD Module"
http://www.skyworksinc.com/uploads/documents/SKY12239_11_203556B.pdf,-,863-1954-1-ND,SKY12239-11,Skyworks Solutions Inc.,RF ATTENUATOR 40DB 50OHM 8SMD,3903,0,"4.69000","0","1","Cut Tape (CT)","-","Active","40dB","10MHz ~ 1.5GHz","-","50 Ohms","8-SMD Module"
http://www.skyworksinc.com/uploads/documents/SKY12239_11_203556B.pdf,-,863-1954-6-ND,SKY12239-11,Skyworks Solutions Inc.,RF ATTENUATOR 40DB 50OHM 8SMD,3903,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","40dB","10MHz ~ 1.5GHz","-","50 Ohms","8-SMD Module"
http://www.skyworksinc.com/uploads/documents/201136C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1297-2-ND,SKY12345-362LF,Skyworks Solutions Inc.,RF ATTENUATOR 0.5-15.5DB 24VFQFN,0,0,"2.60281","0","3000","Tape & Reel (TR)","-","Active","0.5dB ~ 15.5dB","700MHz ~ 4GHz","-","50 Ohms","24-VFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/201136C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1297-1-ND,SKY12345-362LF,Skyworks Solutions Inc.,RF ATTENUATOR 0.5-15.5DB 24VFQFN,2015,0,"5.75000","0","1","Cut Tape (CT)","-","Active","0.5dB ~ 15.5dB","700MHz ~ 4GHz","-","50 Ohms","24-VFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/201136C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1297-6-ND,SKY12345-362LF,Skyworks Solutions Inc.,RF ATTENUATOR 0.5-15.5DB 24VFQFN,2015,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.5dB ~ 15.5dB","700MHz ~ 4GHz","-","50 Ohms","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc656lp2-hmc658lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1511-2-ND,HMC656LP2ETR,Analog Devices Inc.,RF ATTENUATOR 10DB 50OHM 6TDFN,0,4000,"4.15796","0","500","Tape & Reel (TR)","-","Active","10dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc656lp2-hmc658lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1511-1-ND,HMC656LP2ETR,Analog Devices Inc.,RF ATTENUATOR 10DB 50OHM 6TDFN,429,4000,"6.14000","0","1","Cut Tape (CT)","-","Active","10dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc656lp2-hmc658lp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1511-6-ND,HMC656LP2ETR,Analog Devices Inc.,RF ATTENUATOR 10DB 50OHM 6TDFN,429,4000,"Digi-Reel","0","1","Digi-Reel®","-","Active","10dB","0Hz ~ 25GHz","-","50 Ohms","6-TDFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/201355C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/32-QFN%20Pkg.jpg,863-1296-2-ND,SKY12343-364LF,Skyworks Solutions Inc.,RF ATT 0.25-31.75DB 50OHM 32QFN,0,0,"3.27446","0","3000","Tape & Reel (TR)","-","Active","0.25dB ~ 31.75dB","100MHz ~ 4GHz","-","50 Ohms","32-VFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/201355C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/32-QFN%20Pkg.jpg,863-1296-1-ND,SKY12343-364LF,Skyworks Solutions Inc.,RF ATT 0.25-31.75DB 50OHM 32QFN,2355,0,"6.20000","0","1","Cut Tape (CT)","-","Active","0.25dB ~ 31.75dB","100MHz ~ 4GHz","-","50 Ohms","32-VFQFN Exposed Pad"
http://www.skyworksinc.com/uploads/documents/201355C.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/32-QFN%20Pkg.jpg,863-1296-6-ND,SKY12343-364LF,Skyworks Solutions Inc.,RF ATT 0.25-31.75DB 50OHM 32QFN,2355,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.25dB ~ 31.75dB","100MHz ~ 4GHz","-","50 Ohms","32-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc802a.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3676-2-ND,HMC802ALP3ETR,Analog Devices Inc.,RF ATTENUATOR 20DB 16VFQFN,0,27500,"3.90870","0","500","Tape & Reel (TR)","-","Active","20dB","0Hz ~ 1GHz","-","-","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc802a.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3676-1-ND,HMC802ALP3ETR,Analog Devices Inc.,RF ATTENUATOR 20DB 16VFQFN,190,27500,"6.57000","0","1","Cut Tape (CT)","-","Active","20dB","0Hz ~ 1GHz","-","-","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc802a.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-3676-6-ND,HMC802ALP3ETR,Analog Devices Inc.,RF ATTENUATOR 20DB 16VFQFN,190,27500,"Digi-Reel","0","1","Digi-Reel®","-","Active","20dB","0Hz ~ 1GHz","-","-","16-VFQFN Exposed Pad"
http://cdn.macom.com/datasheets/MAATSS0017.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,1465-1294-2-ND,MAATSS0017TR,M/A-Com Technology Solutions,RF ATTENUATOR 15.5DB 16LSSOP,0,2000,"3.23400","0","1000","Tape & Reel (TR)","-","Active","15.5dB","400MHz ~ 2.5GHz","-","50 Ohms","16-LSSOP (0.154"", 3.90mm Width)"
