Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Frequency","Features","Package / Case","Supplier Device Package"
-,-,1287-SKY77184-13-CHP,SKY77184-13,Skyworks Solutions Inc.,CDMA2000 BAND V AND BAND II BYPA,13500,0,"0.11138","0","4500","Tape & Reel (TR)","*","Active","-","-","-","-","-"
http://www.skyworksinc.com/uploads/documents/201026b.pdf,-,1287-SKY77458-11-CHP,SKY77458-11,Skyworks Solutions Inc.,LTE BAND8 FEM,4500,0,"0.11138","0","4500","Tape & Reel (TR)","-","Active","EUTRAN, LTE","880MHz ~ 915MHz, 925MHz ~ 960MHz","-","16-SMD Module","Module"
-,-,1287-SKY77182-14-CHP,SKY77182-14,Skyworks Solutions Inc.,3X3 WCDMA BAND 1 PAM,67500,0,"0.12806","0","4500","Tape & Reel (TR)","-","Active","HSDPA, WCDMA","1.92GHz ~ 1.98GHz","-","8-SMD Module","8-MCM (3x3)"
-,-,1287-SKY77179-11-CHP,SKY77179-11,Skyworks Solutions Inc.,3V WCDMA CEL PA LOW VREF 430 MAT,31500,0,"0.14981","0","4500","Tape & Reel (TR)","*","Active","-","-","-","-","-"
-,-,1287-SE2521A34-R-CHP,SE2521A34-R,Skyworks Solutions Inc.,WLAN802.11G FRONT END MODULE T&R,160000,0,"0.15694","0","2500","Tape & Reel (TR)","*","Active","-","-","-","24-LGA","24-LGA (7x8)"
-,-,1287-SE2602T-R-CHP,SE2602T-R,Skyworks Solutions Inc.,11BGN FEM WITH BLUETOOTH PORT,3000,0,"0.16322","0","3000","Tape & Reel (TR)","-","Active","-","-","-","16-UFQFN Exposed Pad","16-QFN"
http://www.skyworksinc.com/uploads/documents/201050a.pdf,-,1287-SKY77528-18-CHP,SKY77528-18,Skyworks Solutions Inc.,GMSK/EDGE QUAD BAND FEM,40000,0,"0.25155","0","4000","Tape & Reel (TR)","-","Active","EDGE, GSM","850MHz ~ 1.9GHz","-","34-SMD Module","34-MCM Module"
http://www.skyworksinc.com/uploads/documents/202405A.pdf,//media.digikey.com/photos/Skyworks%20Solutions%20Photos/SE5501L-R.JPG,863-1380-2-ND,SE5501L-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 30QFN,0,0,"1.81678","0","3000","Tape & Reel (TR)","SiGe","Active","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","-","30-VFQFN Exposed Pad","30-QFN (5x3)"
http://www.skyworksinc.com/uploads/documents/202405A.pdf,//media.digikey.com/photos/Skyworks%20Solutions%20Photos/SE5501L-R.JPG,863-1380-1-ND,SE5501L-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 30QFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","SiGe","Discontinued at Digi-Key","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","-","30-VFQFN Exposed Pad","30-QFN (5x3)"
http://www.skyworksinc.com/uploads/documents/202405A.pdf,//media.digikey.com/photos/Skyworks%20Solutions%20Photos/SE5501L-R.JPG,863-1380-6-ND,SE5501L-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 30QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Discontinued at Digi-Key","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","-","30-VFQFN Exposed Pad","30-QFN (5x3)"
http://www.skyworksinc.com/uploads/documents/202405A.pdf,//media.digikey.com/photos/Skyworks%20Solutions%20Photos/SE5501L-R.JPG,1287-SE5501L-R-CHP,SE5501L-R,Skyworks Solutions Inc.,IC RCVR GPS/GALILEO 30QFN,78000,0,"0.26739","0","3000","Tape & Reel (TR)","SiGe","Active","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","-","30-VFQFN Exposed Pad","30-QFN (5x3)"
http://www.skyworksinc.com/uploads/documents/200415p2.pdf,-,1287-SKY77413-21-CHP,SKY77413-21,Skyworks Solutions Inc.,PASSKEY-1W 24.8DBM CELL WCDMA FE,35000,0,"0.27840","0","2500","Tape & Reel (TR)","-","Active","Cellular, W-CDMA","824MHz ~ 849MHz","-","22-SMD Module","Module"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9864.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-48-1;CP;48.jpg,AD9864BCPZ-ND,AD9864BCPZ,Analog Devices Inc.,IC IF SUBSYSTEM GEN-PURP 48LFCSP,17,2947,"20.31000","0","1","Tray","-","Active","UHF, Cellular, GSM, EDGE, TETRA","10MHz ~ 300MHz","General Purpose IF Subsystem","48-VFQFN Exposed Pad, CSP","48-LFCSP-VQ (7x7)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9866.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-64-3;CP;64.jpg,AD9866BCPZ-ND,AD9866BCPZ,Analog Devices Inc.,IC PROCESSOR FRONT END 64LFCSP,26,508,"38.98000","0","1","Tray","-","Active","HPNA, VDSL","-","12-Bit ADC(s), 12-Bit DAC(s)","64-VFQFN Exposed Pad, CSP","64-LFCSP-VQ (9x9)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9863.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-64-3;CP;64.jpg,AD9863BCPZ-50-ND,AD9863BCPZ-50,Analog Devices Inc.,IC FRONT-END MIXED-SGNL 64-LFCSP,15,0,"42.70000","0","1","Tray","-","Active","WLL, WLAN","-","12-Bit ADC(s), 12-Bit DAC(s)","64-VFQFN Exposed Pad, CSP","64-LFCSP-VQ (9x9)"
https://www.cmlmicro.com/wp-content/uploads/2017/10/CMX983_ds.pdf,//media.digikey.com/Renders/CML%20Innovative%20Renders/2032;64VQFN-1-9x9;Q1;64.jpg,2032-1015-ND,CMX983Q1,CML Microcircuits,BASEBAND INTERFACE FOR DIG RADIO,82,0,"20.02000","0","1","Strip","-","Active","General Purpose","100MHz ~ 2.1GHz","-","64-VFQFN Exposed Pad","64-VQFN (9x9)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2595,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4203495;RGT;16.jpg,296-41073-2-ND,CC2595RGTT,Texas Instruments,IC RF FRONT END 2.4GHZ 16QFN,0,10000,"1.31600","0","250","Tape & Reel (TR)","-","Active","Bluetooth, Zigbee®","2.4GHz","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2595,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4203495;RGT;16.jpg,296-41073-1-ND,CC2595RGTT,Texas Instruments,IC RF FRONT END 2.4GHZ 16QFN,538,10001,"2.14000","0","1","Cut Tape (CT)","-","Active","Bluetooth, Zigbee®","2.4GHz","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2595,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4203495;RGT;16.jpg,296-41073-6-ND,CC2595RGTT,Texas Instruments,IC RF FRONT END 2.4GHZ 16QFN,538,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Bluetooth, Zigbee®","2.4GHz","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/SKY85716_11_PS_203435A.pdf,-,863-2039-2-ND,SKY85716-11,Skyworks Solutions Inc.,MOD FEM 5GHZ 802.11AC QFN 2.3,0,0,"1.03140","0","3000","Tape & Reel (TR)","-","Active","802.11n/ac","5GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.3x2.3)"
http://www.skyworksinc.com/uploads/documents/SKY85716_11_PS_203435A.pdf,-,863-2039-1-ND,SKY85716-11,Skyworks Solutions Inc.,5GHZ 802.11AC 17DBM FEM,200,0,"2.49000","0","1","Cut Tape (CT)","-","Active","802.11n/ac","5GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.3x2.3)"
http://www.skyworksinc.com/uploads/documents/SKY85716_11_PS_203435A.pdf,-,863-2039-6-ND,SKY85716-11,Skyworks Solutions Inc.,5GHZ 802.11AC 17DBM FEM,200,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.11n/ac","5GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.3x2.3)"
http://www.skyworksinc.com/uploads/documents/202451A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1381-2-ND,SE5502L-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 24QFN,0,0,"1.88727","0","3000","Tape & Reel (TR)","SiGe","Active","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.875GHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.skyworksinc.com/uploads/documents/202451A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1381-1-ND,SE5502L-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 24QFN,162,0,"4.17000","0","1","Cut Tape (CT)","SiGe","Active","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.875GHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.skyworksinc.com/uploads/documents/202451A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,863-1381-6-ND,SE5502L-R,Skyworks Solutions Inc.,IC FRONTEND MOD 802.11N DL 24QFN,162,0,"Digi-Reel","0","1","Digi-Reel®","SiGe","Active","802.11a/b/g/n","2.4GHz ~ 2.5GHz, 4.9GHz ~ 5.875GHz","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.skyworksinc.com/uploads/documents/SKY65366_21_203993A_PS.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65313-11.JPG,863-1795-2-ND,SKY65366-21,Skyworks Solutions Inc.,418MHZ 6X6 FEM W/PA BYPASS,0,0,"1.81013","0","4500","Tape & Reel (TR)","-","Active","ISM","400MHz","-","28-SMD Module","28-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SKY65366_21_203993A_PS.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65313-11.JPG,863-1795-1-ND,SKY65366-21,Skyworks Solutions Inc.,418MHZ 6X6 FEM W/PA BYPASS,0,0,"4.00000","0","1","Cut Tape (CT)","-","Active","ISM","400MHz","-","28-SMD Module","28-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SKY65366_21_203993A_PS.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65313-11.JPG,863-1795-6-ND,SKY65366-21,Skyworks Solutions Inc.,418MHZ 6X6 FEM W/PA BYPASS,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","ISM","400MHz","-","28-SMD Module","28-MCM (6x6)"
http://www.skyworksinc.com/uploads/documents/SKY65943_11_204404F.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-10MCM-,70-2,5x2,5;-;-10.jpg",863-2032-2-ND,SKY65943-11,Skyworks Solutions Inc.,GPS LNA MODULE,0,0,"1.42928","0","8500","Tape & Reel (TR)","-","Active","Galileo, GLONASS, GNSS, GPS","1.559GHz ~ 1.606GHz","-","10-SMD Module","10-MCM (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY65943_11_204404F.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-10MCM-,70-2,5x2,5;-;-10.jpg",863-2032-1-ND,SKY65943-11,Skyworks Solutions Inc.,GPS LNA MODULE,4,0,"3.30000","0","1","Cut Tape (CT)","-","Active","Galileo, GLONASS, GNSS, GPS","1.559GHz ~ 1.606GHz","-","10-SMD Module","10-MCM (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY65943_11_204404F.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-10MCM-,70-2,5x2,5;-;-10.jpg",863-2032-6-ND,SKY65943-11,Skyworks Solutions Inc.,GPS LNA MODULE,4,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Galileo, GLONASS, GNSS, GPS","1.559GHz ~ 1.606GHz","-","10-SMD Module","10-MCM (2.5x2.5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF9010.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/48-LFCSP-VQ%20(7x7).jpg,ADF9010BCPZ-RL7TR-ND,ADF9010BCPZ-RL7,Analog Devices Inc.,RFID RF IC,0,0,"15.86144","0","750","Tape & Reel (TR)","-","Active","ISM","840MHz ~ 960MHz","-","48-WFQFN Exposed Pad, CSP","48-LFCSP (7x7)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF9010.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/48-LFCSP-VQ%20(7x7).jpg,ADF9010BCPZ-RL7CT-ND,ADF9010BCPZ-RL7,Analog Devices Inc.,RFID RF IC,0,0,"22.85000","0","1","Cut Tape (CT)","-","Active","ISM","840MHz ~ 960MHz","-","48-WFQFN Exposed Pad, CSP","48-LFCSP (7x7)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF9010.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/48-LFCSP-VQ%20(7x7).jpg,ADF9010BCPZ-RL7DKR-ND,ADF9010BCPZ-RL7,Analog Devices Inc.,RFID RF IC,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","ISM","840MHz ~ 960MHz","-","48-WFQFN Exposed Pad, CSP","48-LFCSP (7x7)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF9010.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/48-LFCSP-VQ%20(7x7).jpg,ADF9010BCPZ-ND,ADF9010BCPZ,Analog Devices Inc.,RFID RF IC,0,0,"22.41000","0","1","-","-","Active","ISM","840MHz ~ 960MHz","-","48-WFQFN Exposed Pad, CSP","48-LFCSP (7x7)"
-,-,LX5576Q-ND,LX5576Q,Microsemi Corporation,WIRELESS LAN FRONT-END MODULE,0,0,"0.38178","0","4500","-","*","Active","-","-","-","-","-"
-,-,LX5575LL-ND,LX5575LL,Microchip Technology,WIRELESS LAN FRONT-END MODULE,0,0,"0.38934","0","2000","-","*","Active","-","-","-","-","-"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5586ALL-TR-ND,LX5586ALL-TR,Microchip Technology,"5G FEM, 2.5MMX2.5MM, 3.3V, IMPRO",0,0,"0.50470","0","4500","Tape & Reel (TR)","-","Active","802.11n/ac","5.15GHz ~ 5.85GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5586HLL-TR-ND,LX5586HLL-TR,Microchip Technology,"5G FEM, 2.5MMX2.5MM, 5V",0,0,"0.50470","0","4500","Tape & Reel (TR)","-","Active","802.11n/ac","5.15GHz ~ 5.85GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5589ALQ-TR-ND,LX5589ALQ-TR,Microchip Technology,"5G FRONT-END MODULE 3.3V, 2.5X2.",0,0,"0.50470","0","3000","Tape & Reel (TR)","-","Active","802.11n/ac","5.15GHz ~ 5.85GHz","SPDT","16-VFQFN","16-QFN (2.5x2.5)"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5589HLQ-TR-ND,LX5589HLQ-TR,Microchip Technology,"5G FRONT-END MODULE 5V, 2.5X2.5X",0,0,"0.50470","0","3000","Tape & Reel (TR)","-","Active","802.11n/ac","5.15GHz ~ 5.85GHz","SPDT","16-VFQFN","16-QFN (2.5x2.5)"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5589BLQ-TR-ND,LX5589BLQ-TR,Microchip Technology,"5G FRONT-END MODULE 5V, 3X3X0.9",0,0,"0.52530","0","3000","Tape & Reel (TR)","-","Active","802.11n/ac","5.15GHz ~ 5.85GHz","SPDT","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5584BLQ-TR-ND,LX5584BLQ-TR,Microchip Technology,"2.5G FRONT-END MODULE 5V, 3X3X0.",0,0,"0.54590","0","3000","Tape & Reel (TR)","-","Active","802.11n/ac","2.4GHz ~ 2.5GHz","SP3T","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5584HLQ-TR-ND,LX5584HLQ-TR,Microchip Technology,"2.5G FRONT-END MODULE 5V, 2.5X2.",0,0,"0.55620","0","3000","Tape & Reel (TR)","-","Active","802.11n/ac","2.4GHz ~ 2.5GHz","SP3T","16-VFQFN","16-QFN (2.5x2.5)"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5589ALQ-ND,LX5589ALQ,Microchip Technology,"5G FRONT-END MODULE 3.3V, 2.5X2.",0,0,"0.63345","0","1500","-","-","Active","802.11n/ac","5.15GHz ~ 5.85GHz","SPDT","16-VFQFN","16-QFN (2.5x2.5)"
-,-,LX5584BLL-ND,LX5584BLL,Microsemi Corporation,WIRELESS LAN FRONT-END MODULE,0,0,"0.63630","0","4500","-","*","Active","-","-","-","-","-"
-,-,LX5586ALL-ND,LX5586ALL,Microchip Technology,WIRELESS LAN FRONT-END MODULE,0,0,"0.64890","0","1500","-","-","Active","802.11n/ac","5.15GHz ~ 5.85GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
-,-,LX5586HLL-ND,LX5586HLL,Microchip Technology,WIRELESS LAN FRONT-END MODULE,0,0,"0.64890","0","1500","-","-","Active","802.11ac","5.15GHz ~ 5.85GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5589HLQ-ND,LX5589HLQ,Microchip Technology,"5G FRONT-END MODULE 5V, 2.5X2.5X",0,0,"0.64890","0","1500","-","-","Active","802.11n/ac","5.15GHz ~ 5.85GHz","SPDT","16-VFQFN","16-QFN (2.5x2.5)"
-,-,LX5584HLL-ND,LX5584HLL,Microsemi Corporation,WIRELESS LAN FRONT-END MODULE,0,0,"0.65044","0","4500","-","*","Active","-","-","-","-","-"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5589BLQ-ND,LX5589BLQ,Microchip Technology,"5G FRONT-END MODULE 5V, 3X3X0.9",0,0,"0.66435","0","1500","-","-","Active","802.11n/ac","5.15GHz ~ 5.85GHz","SPDT","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.microsemi.com/document-portal/doc_download/125060-lx5586-product-brief,//media.digikey.com/Renders/Microsemi%20Renders/549;%2016QFN-.40-2.5x2.5;%20;%2016.jpg,LX5586LL-TR-ND,LX5586LL-TR,Microchip Technology,MOD FE 4.8-5.85GHZ 16QFN,0,0,"0.69216","0","4500","Tape & Reel (TR)","-","Active","General Purpose","4.8GHz ~ 5.85GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
http://www.microsemi.com/document-portal/doc_download/125060-lx5586-product-brief,//media.digikey.com/Renders/Microsemi%20Renders/549;%2016QFN-.40-2.5x2.5;%20;%2016.jpg,LX5586LL-TRCT-ND,LX5586LL-TR,Microchip Technology,MOD FE 4.8-5.85GHZ 16QFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","General Purpose","4.8GHz ~ 5.85GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
http://www.microsemi.com/document-portal/doc_download/125060-lx5586-product-brief,//media.digikey.com/Renders/Microsemi%20Renders/549;%2016QFN-.40-2.5x2.5;%20;%2016.jpg,LX5586LL-TRDKR-ND,LX5586LL-TR,Microchip Technology,MOD FE 4.8-5.85GHZ 16QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","General Purpose","4.8GHz ~ 5.85GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
-,-,LX5602LQ-TR-ND,LX5602LQ-TR,Microchip Technology,WIRELESS LAN FRONT-END MODULE,0,0,"0.69216","0","3000","Tape & Reel (TR)","*","Active","-","-","-","-","-"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5584BLQ-ND,LX5584BLQ,Microchip Technology,"2.5G FRONT-END MODULE 5V, 3X3X0.",0,0,"0.69525","0","1500","-","-","Active","802.11n/ac","2.4GHz ~ 2.5GHz","SP3T","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5584HLQ-ND,LX5584HLQ,Microchip Technology,"2.5G FRONT-END MODULE 5V, 2.5X2.",0,0,"0.71070","0","1500","-","-","Active","802.11n/ac","2.4GHz ~ 2.5GHz","SP3T","16-VFQFN","16-QFN (2.5x2.5)"
-,-,LX5586LL-ND,LX5586LL,Microchip Technology,WIRELESS LAN FRONT-END MODULE,0,0,"0.74160","0","1042","Tape & Reel (TR)","-","Active","General Purpose","4.8GHz ~ 5.85GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
-,-,LX5602LQ-ND,LX5602LQ,Microchip Technology,WIRELESS LAN FRONT-END MODULE,0,0,"0.74160","0","1042","-","*","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65534-11_PS_5-14-12.pdf,-,SKY65534-11-ND,SKY65534-11,Skyworks Solutions Inc.,MOD FEM 2.4G PA+LNA+SP3T 16QFN,0,0,"0.75530","0","6000","-","-","Active","802.11b/g/n, Bluetooth, WLAN","2.4GHz","SP3T","16-QFN","16-QFN (2.5x2.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2595,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4203495;RGT;16.jpg,296-28029-2-ND,CC2595RGTR,Texas Instruments,IC RF FRONT END 2.4GHZ 16QFN,0,9000,"0.77220","0","3000","Tape & Reel (TR)","-","Active","Bluetooth, Zigbee®","2.4GHz","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2595,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4203495;RGT;16.jpg,296-28029-1-ND,CC2595RGTR,Texas Instruments,IC RF FRONT END 2.4GHZ 16QFN,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Bluetooth, Zigbee®","2.4GHz","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2595,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4203495;RGT;16.jpg,296-28029-6-ND,CC2595RGTR,Texas Instruments,IC RF FRONT END 2.4GHZ 16QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Bluetooth, Zigbee®","2.4GHz","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/SKY85302_11_202750B.pdf,-,SKY85302-11-ND,SKY85302-11,Skyworks Solutions Inc.,MOD FEM 2.4GHZ QAM WLAN 16QFN,0,0,"0.82550","0","6000","-","-","Active","Bluetooth, WLAN","2.4GHz","SP3T","16-QFN","16-QFN (2.5x2.5)"
-,//media.digikey.com/Photos/Microsemi%20Photos/LX5551LQTR.JPG,LX5551LQ-TR-ND,LX5551LQ-TR,Microchip Technology,IC WIRELESS LAN PA 16-MLPQ,0,0,"0.94554","0","3000","Tape & Reel (TR)","-","Active","802.11b/g/n","2.4GHz ~ 2.5GHz","SPDT","16-VQFN Exposed Pad","16-MLPQ (3x3)"
-,//media.digikey.com/Photos/Microsemi%20Photos/LX5551LQTR.JPG,LX5551LQ-CT-ND,LX5551LQ-TR,Microchip Technology,IC WIRELESS LAN PA 16-MLPQ,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","802.11b/g/n","2.4GHz ~ 2.5GHz","SPDT","16-VQFN Exposed Pad","16-MLPQ (3x3)"
-,//media.digikey.com/Photos/Microsemi%20Photos/LX5551LQTR.JPG,LX5551LQ-DKR-ND,LX5551LQ-TR,Microchip Technology,IC WIRELESS LAN PA 16-MLPQ,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","802.11b/g/n","2.4GHz ~ 2.5GHz","SPDT","16-VQFN Exposed Pad","16-MLPQ (3x3)"
-,-,LX5588LL-ND,LX5588LL,Microsemi Corporation,EDEN GEN3 5GHZ FEM,0,0,"0.95445","0","4500","-","*","Active","-","-","-","-","-"
http://www.st.com/content/ccc/resource/technical/document/data_brief/ff/f7/13/e0/00/a6/46/ca/CD00242743.pdf/files/CD00242743.pdf/jcr:content/translations/en.CD00242743.pdf,//media.digikey.com/Renders/STMicro%20Renders/32-QFN%20(5x5).jpg,STA5630-ND,STA5630,STMicroelectronics,IC RF FRONT END GPS 32VFQFPN,0,0,"1.05300","0","2940","Tray","-","Active","GPS","1.575GHz","-","32-VFQFN Exposed Pad","32-VFQFPN (5x5)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/ff/f7/13/e0/00/a6/46/ca/CD00242743.pdf/files/CD00242743.pdf/jcr:content/translations/en.CD00242743.pdf,//media.digikey.com/Renders/STMicro%20Renders/32-QFN%20(5x5).jpg,STA5630TR-ND,STA5630TR,STMicroelectronics,IC RF FRONT END GPS 32VFQFPN,0,0,"1.05300","0","3000","Tape & Reel (TR)","-","Active","GPS","1.575GHz","-","32-VFQFN Exposed Pad","32-VFQFPN (5x5)"
https://www.microsemi.com/document-portal/doc_download/136545-high-performance-wi-fi-solutions-for-customer-premise-equipment-applications-product-selection-guide,-,LX5591LQ-TR-ND,LX5591LQ-TR,Microchip Technology,5G FRONT END MODULE,0,0,"1.14331","0","3000","Tape & Reel (TR)","-","Active","802.11n/ac","2.4GHz ~ 2.5GHz, 5.15GHz ~ 5.85GHz","SPDT","28-VFQFN Exposed Pad","-"
