Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Family/Standard","Protocol","Modulation","Frequency","Data Rate","Power - Output","Sensitivity","Serial Interfaces","Antenna Type","Utilized IC / Part","Memory Size","Voltage - Supply","Current - Receiving","Current - Transmitting","Mounting Type","Operating Temperature","Package / Case"
https://www.digi.com/pdf/ds_xbeewifis6b.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XB2B-WFWT-001.jpg,602-1377-ND,XB2B-WFWT-001,Digi International,RF TXRX MODULE WIFI WIRE ANT,665,0,"31.90000","0","1","Bulk","XBee® Wi-Fi","Active","WiFi","802.11b/g/n","16QAM, 64QAM, BPSK, CCK, DSSS, OFDM, QPSK","2.4GHz","72Mbps","16dBm","-93dBm","SPI, UART","Integrated, Wire Antenna","-","-","3.14V ~ 3.46V","100mA","309mA","Through Hole","-30°C ~ 85°C","Module"
https://www.digi.com/pdf/ds_xbeewifis6b.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XB2B-WFUT-001.JPG,602-1378-ND,XB2B-WFUT-001,Digi International,RF TXRX MODULE WIFI U.FL ANT,140,0,"31.90000","0","1","Bulk","XBee® Wi-Fi","Active","WiFi","802.11b/g/n","16QAM, 64QAM, BPSK, CCK, DSSS, OFDM, QPSK","2.4GHz","72Mbps","16dBm","-93dBm","SPI, UART","Antenna Not Included, U.FL","-","-","3.14V ~ 3.46V","100mA","309mA","Through Hole","-30°C ~ 85°C","Module"
https://www.u-blox.com/sites/default/files/SARA-U2_DataSheet_%28UBX-13005287%29.pdf,//media.digikey.com/photos/U-Blox%20America/MFG_SARA-Series.jpg,672-1021-2-ND,SARA-U201-03B,U-Blox America Inc.,RF TXRX CELLULAR 3G (AT&T),500,0,"32.00004","0","250","Tape & Reel (TR)","SARA-U2","Active","Cellular","3G (AT&T)","-","800MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","72Mbps","-","-111dBm","SPI, UART","Antenna Not Included","-","-","3.8V","620mA","620mA","Surface Mount","-40°C ~ 85°C","96-SMD Module"
https://www.u-blox.com/sites/default/files/SARA-U2_DataSheet_%28UBX-13005287%29.pdf,//media.digikey.com/photos/U-Blox%20America/MFG_SARA-Series.jpg,672-1021-1-ND,SARA-U201-03B,U-Blox America Inc.,RF TXRX CELLULAR 3G (AT&T),553,0,"61.44000","0","1","Cut Tape (CT)","SARA-U2","Active","Cellular","3G (AT&T)","-","800MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","72Mbps","-","-111dBm","SPI, UART","Antenna Not Included","-","-","3.8V","620mA","620mA","Surface Mount","-40°C ~ 85°C","96-SMD Module"
https://www.u-blox.com/sites/default/files/SARA-U2_DataSheet_%28UBX-13005287%29.pdf,//media.digikey.com/photos/U-Blox%20America/MFG_SARA-Series.jpg,672-1021-6-ND,SARA-U201-03B,U-Blox America Inc.,RF TXRX CELLULAR 3G (AT&T),553,0,"Digi-Reel","0","1","Digi-Reel®","SARA-U2","Active","Cellular","3G (AT&T)","-","800MHz, 850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","72Mbps","-","-111dBm","SPI, UART","Antenna Not Included","-","-","3.8V","620mA","620mA","Surface Mount","-40°C ~ 85°C","96-SMD Module"
https://www.sierrawireless.com/-/media/iot/pdf/datasheets/sierrawireless_airprime_wp_series_datasheet.pdf,//media.digikey.com/Photos/Sierra-Wireless/MFG_WP-SERIES.jpg,1645-1091-2-ND,WP7702-G_1103530,Sierra Wireless,RX TXRX CELL 4G LTE CATM1/NB1,500,0,"32.23920","0","500","Tape & Reel (TR)","WP","Active","Cellular","4G LTE CAT-M1/NB1 (AT&T/Verizon)","-","-","300kbps","-","-","I²C, UART, USB","Antenna Not Included, Castellation","-","-","-","-","-","Surface Mount","-40°C ~ 85°C","Module"
https://www.sierrawireless.com/-/media/iot/pdf/datasheets/sierrawireless_airprime_wp_series_datasheet.pdf,//media.digikey.com/Photos/Sierra-Wireless/MFG_WP-SERIES.jpg,1645-1091-1-ND,WP7702-G_1103530,Sierra Wireless,RX TXRX CELL 4G LTE CATM1/NB1,829,0,"47.06000","0","1","Cut Tape (CT)","WP","Active","Cellular","4G LTE CAT-M1/NB1 (AT&T/Verizon)","-","-","300kbps","-","-","I²C, UART, USB","Antenna Not Included, Castellation","-","-","-","-","-","Surface Mount","-40°C ~ 85°C","Module"
https://www.sierrawireless.com/-/media/iot/pdf/datasheets/sierrawireless_airprime_wp_series_datasheet.pdf,//media.digikey.com/Photos/Sierra-Wireless/MFG_WP-SERIES.jpg,1645-1091-6-ND,WP7702-G_1103530,Sierra Wireless,RX TXRX CELL 4G LTE CATM1/NB1,829,0,"Digi-Reel","0","1","Digi-Reel®","WP","Active","Cellular","4G LTE CAT-M1/NB1 (AT&T/Verizon)","-","-","300kbps","-","-","I²C, UART, USB","Antenna Not Included, Castellation","-","-","-","-","-","Surface Mount","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001500.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBee-Pro%20SERIES.JPG,602-1241-ND,XBP24CZ7UIS-004,Digi International,RF TXRX MODULE 802.15.4 U.FL ANT,1902,0,"32.56000","0","1","Tray","XBee-Pro® ZigBee®","Active","802.15.4","Zigbee®","DSSS","2.4GHz","1Mbps","18dBm","-101dBm","SPI, UART","Antenna Not Included, U.FL","EM357","-","2.7V ~ 3.6V","31mA ~ 45mA","120mA","Surface Mount","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001500.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/XBP24CZ7SIT.JPG,602-1562-ND,XBP24CZ7SIT-004,Digi International,RF TXRX MODULE 802.15.4 RP-SMA,1567,0,"32.56000","0","1","Tray","XBee-Pro® ZigBee®","Active","802.15.4","Zigbee®","DSSS","2.4GHz","1Mbps","18dBm","-101dBm","SPI, UART","Antenna Not Included, RP-SMA","EM357","-","2.7V ~ 3.6V","31mA ~ 45mA","120mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001500.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP24CAWIT-001.JPG,602-1895-ND,XBP24CAWIT-001,Digi International,RF TXRX MOD 802.15.4  WIRE ANT,1560,0,"32.56000","0","1","Tray","XBee®","Active","802.15.4","-","-","2.4GHz","1Mbps","18dBm","-101dBm","SPI, UART","Integrated, Wire Antenna","EM357","-","2.7V ~ 3.6V","31mA","120mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001500.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/XBP24CZ7WIT.jpg,602-1564-ND,XBP24CZ7WIT-004,Digi International,RF TXRX MODULE 802.15.4 WIRE ANT,1121,0,"32.56000","0","1","Tray","XBee-Pro® ZigBee®","Active","802.15.4","Zigbee®","DSSS","2.4GHz","1Mbps","18dBm","-101dBm","SPI, UART","Integrated, Wire Antenna","EM357","-","2.7V ~ 3.6V","31mA ~ 45mA","120mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001500.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/XBP24CZ7UIT.jpg,602-1563-ND,XBP24CZ7UIT-004,Digi International,RF TXRX MODULE 802.15.4 U.FL ANT,719,0,"32.56000","0","1","Tray","XBee-Pro® ZigBee®","Active","802.15.4","Zigbee®","DSSS","2.4GHz","1Mbps","18dBm","-101dBm","SPI, UART","Antenna Not Included, U.FL","EM357","-","2.7V ~ 3.6V","31mA ~ 45mA","120mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001500.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/XBP24CZ7PIS.jpg,602-1239-ND,XBP24CZ7PIS-004,Digi International,RF TXRX MOD 802.15.4 TRACE ANT,673,0,"32.56000","0","1","Tray","XBee-Pro® ZigBee®","Active","802.15.4","Zigbee®","DSSS","2.4GHz","1Mbps","18dBm","-101dBm","SPI, UART","Integrated, Trace","EM357","-","2.7V ~ 3.6V","31mA ~ 45mA","120mA","Surface Mount","-40°C ~ 85°C","Module"
https://www.digi.com/pdf/ds_s2c-xbeedigimesh-24.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP24CDMUIT-001.JPG,602-1964-ND,XBP24CDMUIT-001,Digi International,XBEEPRO S2C DIGIMESH 2.4 TH U.FL,399,0,"32.56000","0","1","Tray","-","Active","General ISM > 1GHZ","-","DSSS","2.4GHz","250kbps","18dBm","-101dBm","SPI, UART","Antenna Not Included, U.FL","EM357","-","2.7V ~ 3.6V","31mA","120mA","Surface Mount","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001500.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP24CAUIT-001.JPG,602-1897-ND,XBP24CAUIT-001,Digi International,RF TXRX MOD 802.15.4  U.FL,251,0,"32.56000","0","1","Tray","XBee®","Active","802.15.4","-","-","2.4GHz","1Mbps","18dBm","-101dBm","SPI, UART","Antenna Not Included, U.FL","EM357","-","2.7V ~ 3.6V","31mA","120mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/pdf/ds_s2c-xbeedigimesh-24.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP24CDMSIT-001.JPG,602-1966-ND,XBP24CDMSIT-001,Digi International,XBEEPRO S2C DIGIMESH 2.4 TH RPSM,198,0,"32.56000","0","1","Tray","-","Active","General ISM > 1GHZ","-","DSSS","2.4GHz","250kbps","18dBm","-101dBm","SPI, UART","Antenna Not Included, RP-SMA","EM357","-","2.7V ~ 3.6V","31mA","120mA","Through Hole","-40°C ~ 85°C","Module"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/Digi_XBee_SX_868_6-8-17.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_XB8X-DMxS-001.jpg,602-2119-ND,XB8X-DMUS-001,Digi International,"XBEE SX 868, 25 MW, DIGIMESH/P2M",559,0,"32.63000","0","1","Tray","-","Active","General ISM < 1GHz","-","-","863MHz ~ 870MHz","80kbps","13dBm","-113dBm","SPI, UART","Antenna Not Included, U.FL","ADF7023","-","2.4V ~ 3.6V","40mA","55mA","Surface Mount","-40°C ~ 85°C","37-SMD Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001538.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_XB8X-DMxS-001.jpg,602-2118-ND,XB8X-DMRS-001,Digi International,"XBEE SX 868, 25 MW, DIGIMESH/P2M",106,0,"32.63000","0","1","Tray","-","Active","General ISM < 1GHz","-","-","863MHz ~ 870MHz","80kbps","13dBm","-113dBm","SPI, UART","Antenna Not Included, Castellation","ADF7023","-","2.4V ~ 3.6V","40mA","55mA","Surface Mount","-40°C ~ 85°C","37-SMD Module"
https://connectivity-staging.s3.us-east-2.amazonaws.com/s3fs-public/2018-10/Datasheet%20-%20BISMS02BI.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/BISMS02BI.JPG,BISMS02BI-ND,BISMS02BI,Laird - Wireless & Thermal Systems,RF TXRX MOD BLUETOOTH CHIP ANT,2172,0,"32.86000","0","1","Tray","-","Active","Bluetooth","Bluetooth v2.0, Class 1","-","2.4GHz","300kbps","6dBm","-84dBm","UART","Integrated, Chip","-","-","3.3V ~ 7V","36mA","36mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.lsr.com/downloads/products/330-0042.pdf,//media.digikey.com/photos/LS%20Research%20LLC/450-0053.JPG,450-0053-ND,450-0053,Laird - Wireless & Thermal Systems,RF TXRX MOD BLUETOOTH/WIFI,1287,0,"33.63000","0","1","Tray","TiWi5","Active","Bluetooth, WiFi","802.11a/b/g/n, Bluetooth v4.0 Dual Mode","CCK, GFSK, GMSK, OFDM","2.4GHz, 5GHz","65Mbps","18.3dBm","-97dBm","I²S, SDIO, UART","Antenna Not Included","WL1273L","-","3V ~ 4.8V","35mA ~ 100mA","43mA ~ 298mA","Surface Mount","-40°C ~ 85°C","Module"
https://linxtechnologies.com/wp/wp-content/uploads/trm-fff-nt.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/TRM-900-NT.jpg,TRM-900-NT-ND,TRM-900-NT,Linx Technologies Inc.,RF TXRX MODULE ISM<1GHZ,869,0,"33.97000","0","1","Tube","NT","Not For New Designs","General ISM < 1GHz","-","FSK","900MHz","300kbps","12.5dBm (Max)","-113dBm","Serial, UART","Castellation, U.FL/MHF","-","-","2.5V ~ 5.5V","19mA","16mA ~ 36mA","Surface Mount","-40°C ~ 85°C","44-SMD Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001500.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/XBP24CZ7PIT.jpg,602-1561-ND,XBP24CZ7PIT-004,Digi International,RF TXRX MOD 802.15.4 TRACE ANT,298,0,"34.19000","0","1","Tray","XBee-Pro® ZigBee®","Active","802.15.4","Zigbee®","DSSS","2.4GHz","1Mbps","18dBm","-101dBm","SPI, UART","Integrated, Trace","EM357","-","2.7V ~ 3.6V","31mA ~ 45mA","120mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001500.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/XBP24CZ7WIT.jpg,602-1862-ND,XBP24CZ7WITB003,Digi International,RF TXRX MODULE 802.15.4 WIRE ANT,274,0,"35.29000","0","1","Tray","XBee-Pro® ZigBee®","Active","802.15.4","Zigbee®","DSSS","2.4GHz","1Mbps","18dBm","-101dBm","SPI, UART","Integrated, Wire Antenna","EM357","32kB Flash, 2kB RAM","2.7V ~ 3.6V","31mA ~ 45mA","120mA","Through Hole","-40°C ~ 85°C","Module"
https://assets.lairdtech.com/home/brandworld/files/Product%20Brief%20-%20RM024.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/RM024-S125-C-20.JPG,RM024-S125-C-30-ND,RM024-S125-C-30,Laird - Wireless & Thermal Systems,RF TXRX MODULE ISM>1GHZ U.FL ANT,5768,0,"35.50000","0","1","Tray","-","Active","General ISM > 1GHZ","RAMP","FHSS, MSK","2.4GHz","500kbps","21dBm","-95dBm","UART","Antenna Not Included, U.FL","-","-","2.3V ~ 3.6V","36mA","40mA ~ 136mA","Surface Mount","-40°C ~ 85°C","Module"
http://assets.lairdtech.com/home/brandworld/files/User%20Guide%20-%20RM024.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/RM024-S10-C-20.JPG,RM024-S10-C-30-ND,RM024-S10-C-30,Laird - Wireless & Thermal Systems,RF TXRX MODULE ISM>1GHZ U.FL ANT,1538,0,"35.50000","0","1","Bulk","-","Active","General ISM > 1GHZ","RAMP","FHSS","2.4GHz","500kbps","18dBm","-95dBm","UART","Antenna Not Included, U.FL","-","-","2.3V ~ 3.6V","36mA","166mA","Surface Mount","-40°C ~ 85°C","Module"
https://assets.lairdtech.com/home/brandworld/files/Product%20Brief%20-%20RM024.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/RM024-S125-M-20.JPG,RM024-S125-M-30-ND,RM024-S125-M-30,Laird - Wireless & Thermal Systems,RF TXRX MODULE ISM>1GHZ CHIP ANT,482,0,"35.50000","0","1","Bulk","-","Active","General ISM > 1GHZ","RAMP","FHSS, MSK","2.4GHz","500kbps","21dBm","-95dBm","UART","Integrated, Chip","-","-","2.3V ~ 3.6V","36mA","40mA ~ 136mA","Surface Mount","-40°C ~ 85°C","Module"
http://assets.lairdtech.com/home/brandworld/files/User%20Guide%20-%20RM024.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/RM024-S10-M-20.JPG,RM024-S10-M-30-ND,RM024-S10-M-30,Laird - Wireless & Thermal Systems,RF TXRX MODULE ISM>1GHZ CHIP ANT,415,0,"35.50000","0","1","Tray","-","Active","General ISM > 1GHZ","RAMP","FHSS","2.4GHz","500kbps","18dBm","-95dBm","UART","Integrated, Chip","-","-","2.3V ~ 3.6V","36mA","166mA","Surface Mount","-40°C ~ 85°C","Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en560645,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_RN171XVU.jpg,RN171XVU-I/RM-ND,RN171XVU-I/RM,Microchip Technology,RF TXRX MODULE WIFI U.FL ANT,108,0,"36.00000","0","1","Tray","-","Active","WiFi","802.11b/g","CCK, DBPSK, DQPSK, DSSS, OFDM","2.4GHz","54Mbps","12dBm","-83dBm","UART","Antenna Not Included, U.FL","-","-","3V ~ 3.7V","40mA","180mA","Surface Mount","-40°C ~ 85°C","49-SMD Module"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en558057,//media.digikey.com/photos/Roving%20Networks%20Photos/RN-131G.JPG,740-1028-ND,RN131G-I/RM,Microchip Technology,RF TXRX MOD WIFI CHIP + U.FL ANT,291,0,"36.44000","0","1","Tray","-","Active","WiFi","802.11b/g","CDK, DBPSK, DQPSK, DSSS, OFDM","2.4GHz","54Mbps","18dBm","-85dBm","SPI, UART","Integrated, Chip + U.FL","-","8MB Flash, 2MB ROM, 128kB RAM","3.3V","40mA","140mA","Surface Mount","-30°C ~ 85°C","Module"
https://www.digi.com/pdf/ds-xbee-xbeepro-sx-modules.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_XB9XT-DMUS-001.jpg,602-1888-ND,XB9X-DMUS-001,Digi International,XBEE MOD TXRX ISM 915MHZ UFL,1616,0,"36.67000","0","1","Tray","-","Active","General ISM < 1GHz","-","-","902MHz ~ 928MHz","250kbps","13dBm","-113dBm","-","Antenna Not Included, U.FL","ADF7023","-","2.4V ~ 3.6V","40mA","55mA","Surface Mount","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90001500.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_XBEE-SX.jpg,602-1914-ND,XB9X-DMUS-021,Digi International,XBEE SX OEM RF MODULES,172,0,"36.67000","0","1","Tray","-","Active","General ISM < 1GHz","-","FHSS, GFSK","902MHz ~ 928MHz","120Kbps","13dBm","-113dBm","-","Antenna Not Included","ADF7023","-","2.2V ~ 3.6V","40mA","35mA ~ 55mA","Surface Mount","-40°C ~ 85°C","Module"
https://cdn.anaren.com/product-documents/AIR/WirelessAudio/A8520E24A91/A8520E24A91_ProductBrief.pdf,//media.digikey.com/Renders/Anaren%20Renders/8520-rotated.jpg,1173-1138-ND,A8520E24A91GM,Anaren,RF TXRX MOD ISM>1GHZ TRACE ANT,121,0,"37.54000","0","1","Tray","PurePath™","Active","General ISM > 1GHZ","-","-","2.4GHz","-","20dBm","-87dBm","I²C, I²S","Integrated, Trace","CC8520","-","2.2V ~ 3.6V","-","-","Surface Mount","-40°C ~ 85°C","34-SMD Module"
https://assets.lairdtech.com/home/brandworld/files/Product%20Brief%20-%20RM024.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/RM024-P125-C-20.JPG,RM024-P125-C-30-ND,RM024-P125-C-30,Laird - Wireless & Thermal Systems,RF TXRX MODULE ISM>1GHZ U.FL ANT,900,0,"37.95000","0","1","Bulk","-","Active","General ISM > 1GHZ","RAMP","FHSS, MSK","2.4GHz","500kbps","21dBm","-95dBm","UART","Antenna Not Included, U.FL","-","-","2.3V ~ 3.6V","36mA","40mA ~ 136mA","Through Hole","-40°C ~ 85°C","Module"
https://assets.lairdtech.com/home/brandworld/files/Product%20Brief%20-%20RM024.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/RM024-P125-M-20.JPG,RM024-P125-M-30-ND,RM024-P125-M-30,Laird - Wireless & Thermal Systems,RF TXRX MODULE ISM>1GHZ CHIP ANT,564,0,"37.95000","0","1","Bulk","-","Active","General ISM > 1GHZ","RAMP","FHSS, MSK","2.4GHz","500kbps","21dBm","-95dBm","UART","Integrated, Chip","-","-","2.3V ~ 3.6V","36mA","40mA ~ 136mA","Through Hole","-40°C ~ 85°C","Module"
https://downloads.synapsewireless.com/endpoints/rf220/data-sheet-rf220uf1.pdf,//media.digikey.com/Photos/Synapse%20Photos/MFG_RF220.jpg,745-1054-ND,RF220UF1,Synapse Wireless,RF TXRX MOD 802.15.4 CHIP + U.FL,578,0,"40.87000","0","1","Tray","SNAP® RF Engine®","Active","802.15.4","-","-","2.4GHz","2Mbps","20dBm","-103dBm","SPI, UART","Integrated, Chip + U.FL","-","128kB Flash, 58kB RAM","2V ~ 3.6V","22mA","150mA","Through Hole","-40°C ~ 85°C","24-DIP Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP9B-XCWT-001.jpg,602-1297-ND,XBP9B-XCWT-001,Digi International,RF TXRX MODULE ISM<1GHZ WIRE ANT,937,0,"41.80000","0","1","Bulk","XBee-Pro® XSC","Active","General ISM < 1GHz","-","FHSS","900MHz","10kbps","24dBm","-109dBm","UART","Integrated, Wire Antenna","ADF7023","-","2.4V ~ 3.6V","26mA","215mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP9B-XCUT-001.jpg,602-1295-ND,XBP9B-XCUT-001,Digi International,RF TXRX MODULE ISM<1GHZ U.FL ANT,506,0,"41.80000","0","1","Bulk","XBee-Pro® XSC","Active","General ISM < 1GHz","-","FHSS","900MHz","10kbps","24dBm","-109dBm","UART","Antenna Not Included, U.FL","ADF7023","-","2.4V ~ 3.6V","26mA","215mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP9B-XCWT-002.jpg,602-1298-ND,XBP9B-XCWT-002,Digi International,RF TXRX MODULE ISM<1GHZ WIRE ANT,246,0,"41.80000","0","1","Bulk","XBee-Pro® XSC","Active","General ISM < 1GHz","-","FHSS","900MHz","20kbps","24dBm","-107dBm","UART","Integrated, Wire Antenna","ADF7023","-","2.4V ~ 3.6V","26mA","215mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP9B-XCUT-002.jpg,602-1296-ND,XBP9B-XCUT-002,Digi International,RF TXRX MODULE ISM<1GHZ U.FL ANT,103,0,"41.80000","0","1","Bulk","XBee-Pro® XSC","Active","General ISM < 1GHz","-","FHSS","900MHz","20kbps","24dBm","-107dBm","UART","Antenna Not Included, U.FL","ADF7023","-","2.4V ~ 3.6V","26mA","215mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP9B-DMST-002.jpg,602-1299-ND,XBP9B-DMST-002,Digi International,RF TXRX MODULE ISM<1GHZ RP-SMA,2326,0,"42.90000","0","1","Bulk","XBee-Pro® 900HP","Active","General ISM < 1GHz","-","FHSS","900MHz","200kbps","24dBm","-110dBm","SPI, UART","Antenna Not Included, RP-SMA","ADF7023","-","2.4V ~ 3.6V","44mA","229mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP9B-DMUT-002.JPG,602-1300-ND,XBP9B-DMUT-002,Digi International,RF TXRX MODULE ISM<1GHZ U.FL ANT,1946,0,"42.90000","0","1","Bulk","XBee-Pro® 900HP","Active","General ISM < 1GHz","-","FHSS","900MHz","200kbps","24dBm","-110dBm","SPI, UART","Antenna Not Included, U.FL","ADF7023","-","2.4V ~ 3.6V","44mA","229mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP9B-DPUT-001.JPG,602-1350-ND,XBP9B-DPUT-001,Digi International,RF TXRX MODULE ISM<1GHZ U.FL ANT,796,0,"42.90000","0","1","Bulk","XBee-Pro® 900HP","Active","General ISM < 1GHz","-","FHSS","900MHz","10kbps","24dBm","-110dBm","SPI, UART","Antenna Not Included, U.FL","ADF7023","32kB Flash, 2kB RAM","2.4V ~ 3.6V","44mA","229mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP9B-DPST-001.JPG,602-1349-ND,XBP9B-DPST-001,Digi International,RF TXRX MODULE ISM<1GHZ RP-SMA,384,0,"42.90000","0","1","Bulk","XBee-Pro® 900HP","Active","General ISM < 1GHz","-","FHSS","900MHz","10kbps","24dBm","-110dBm","SPI, UART","Antenna Not Included, RP-SMA","ADF7023","32kB Flash, 2kB RAM","2.4V ~ 3.6V","44mA","229mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/photos/Digi%20Int'l%20Photos/XBP9B-DMST-022.JPG,XBP9B-DMST-022-ND,XBP9B-DMST-022,Digi International,RF TXRX MODULE ISM<1GHZ RP-SMA,310,0,"42.90000","0","1","Bulk","XBee-Pro® 900HP","Active","General ISM < 1GHz","-","FHSS","900MHz","200kbps","24dBm","-110dBm","SPI, UART","Antenna Not Included, RP-SMA","ADF7023","32kB Flash, 2kB RAM","2.4V ~ 3.6V","44mA","229mA","Through Hole","-40°C ~ 85°C","Module"
https://downloads.synapsewireless.com/endpoints/rf220/data-sheet-rf220su.pdf,//media.digikey.com/Photos/Synapse%20Photos/MFG_RF220SU.JPG,746-1095-ND,RF220SU,Synapse Wireless,RF ENGINE THROUGH-HOLE,540,0,"43.66000","0","1","Bulk","-","Active","802.15.4","-","DSSS, O-QPSK","2.4GHz","2Mbps","20dBm","-103dBm","I²C, SPI, UART","Antenna Not Included, U.FL","-","128kB Flash, 4kB EEPROM","2V ~ 3.6V","22mA","150mA","Through Hole","-40°C ~ 85°C","24-DIP Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP9B-XCST-001.jpg,602-1293-ND,XBP9B-XCST-001,Digi International,RF TXRX MODULE ISM<1GHZ RP-SMA,372,0,"44.95000","0","1","Bulk","XBee-Pro® XSC","Active","General ISM < 1GHz","-","FHSS","900MHz","10kbps","24dBm","-109dBm","UART","Antenna Not Included, RP-SMA","ADF7023","-","2.4V ~ 3.6V","26mA","215mA","Through Hole","-40°C ~ 85°C","Module"
https://www.digi.com/resources/documentation/digidocs/pdfs/90002173.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XBP9B-XCST-002.jpg,602-1294-ND,XBP9B-XCST-002,Digi International,RF TXRX MODULE ISM<1GHZ RP-SMA,188,0,"44.95000","0","1","Bulk","XBee-Pro® XSC","Active","General ISM < 1GHz","-","FHSS","900MHz","20kbps","24dBm","-107dBm","UART","Antenna Not Included, RP-SMA","ADF7023","-","2.4V ~ 3.6V","26mA","215mA","Through Hole","-40°C ~ 85°C","Module"
