Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit Type","Resistance (Ohms)","Tolerance","Number of Resistors","Resistor Matching Ratio","Resistor-Ratio-Drift","Number of Pins","Power Per Element","Temperature Coefficient","Operating Temperature","Applications","Mounting Type","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-102J4LFCT-ND,CAY16-102J4LF,Bourns Inc.,RES ARRAY 4 RES 1K OHM 1206,215438,0,"0.10000","0","1","Cut Tape (CT)","CAY16","Active","Isolated","1k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-102J4LFDKR-ND,CAY16-102J4LF,Bourns Inc.,RES ARRAY 4 RES 1K OHM 1206,215438,0,"Digi-Reel","0","1","Digi-Reel®","CAY16","Active","Isolated","1k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-104J4LFTR-ND,CAY16-104J4LF,Bourns Inc.,RES ARRAY 4 RES 100K OHM 1206,110000,0,"0.00760","0","5000","Tape & Reel (TR)","CAY16","Active","Isolated","100k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-104J4LFCT-ND,CAY16-104J4LF,Bourns Inc.,RES ARRAY 4 RES 100K OHM 1206,113263,0,"0.10000","0","1","Cut Tape (CT)","CAY16","Active","Isolated","100k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-104J4LFDKR-ND,CAY16-104J4LF,Bourns Inc.,RES ARRAY 4 RES 100K OHM 1206,113263,0,"Digi-Reel","0","1","Digi-Reel®","CAY16","Active","Isolated","100k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-472J4LFTR-ND,CAY16-472J4LF,Bourns Inc.,RES ARRAY 4 RES 4.7K OHM 1206,80000,0,"0.00760","0","5000","Tape & Reel (TR)","CAY16","Active","Isolated","4.7k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-472J4LFCT-ND,CAY16-472J4LF,Bourns Inc.,RES ARRAY 4 RES 4.7K OHM 1206,85146,0,"0.10000","0","1","Cut Tape (CT)","CAY16","Active","Isolated","4.7k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-472J4LFDKR-ND,CAY16-472J4LF,Bourns Inc.,RES ARRAY 4 RES 4.7K OHM 1206,85146,0,"Digi-Reel","0","1","Digi-Reel®","CAY16","Active","Isolated","4.7k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-220J4LFTR-ND,CAY16-220J4LF,Bourns Inc.,RES ARRAY 4 RES 22 OHM 1206,80000,0,"0.00760","0","5000","Tape & Reel (TR)","CAY16","Active","Isolated","22","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-220J4LFCT-ND,CAY16-220J4LF,Bourns Inc.,RES ARRAY 4 RES 22 OHM 1206,82247,0,"0.10000","0","1","Cut Tape (CT)","CAY16","Active","Isolated","22","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-220J4LFDKR-ND,CAY16-220J4LF,Bourns Inc.,RES ARRAY 4 RES 22 OHM 1206,82247,0,"Digi-Reel","0","1","Digi-Reel®","CAY16","Active","Isolated","22","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-101J4LFTR-ND,CAY16-101J4LF,Bourns Inc.,RES ARRAY 4 RES 100 OHM 1206,75000,0,"0.00760","0","5000","Tape & Reel (TR)","CAY16","Active","Isolated","100","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-101J4LFCT-ND,CAY16-101J4LF,Bourns Inc.,RES ARRAY 4 RES 100 OHM 1206,77673,0,"0.10000","0","1","Cut Tape (CT)","CAY16","Active","Isolated","100","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-101J4LFDKR-ND,CAY16-101J4LF,Bourns Inc.,RES ARRAY 4 RES 100 OHM 1206,77673,0,"Digi-Reel","0","1","Digi-Reel®","CAY16","Active","Isolated","100","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-000J4LFTR-ND,CAY16-000J4LF,Bourns Inc.,RES ARRAY 4 RES ZERO OHM 1206,60000,0,"0.00760","0","5000","Tape & Reel (TR)","CAY16","Active","Isolated","0.0","Jumper","4","-","-","8","62.5mW","-","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-000J4LFCT-ND,CAY16-000J4LF,Bourns Inc.,RES ARRAY 4 RES ZERO OHM 1206,61763,0,"0.10000","0","1","Cut Tape (CT)","CAY16","Active","Isolated","0.0","Jumper","4","-","-","8","62.5mW","-","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-000J4LFDKR-ND,CAY16-000J4LF,Bourns Inc.,RES ARRAY 4 RES ZERO OHM 1206,61763,0,"Digi-Reel","0","1","Digi-Reel®","CAY16","Active","Isolated","0.0","Jumper","4","-","-","8","62.5mW","-","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-223J4LFTR-ND,CAY16-223J4LF,Bourns Inc.,RES ARRAY 4 RES 22K OHM 1206,55000,0,"0.00760","0","5000","Tape & Reel (TR)","CAY16","Active","Isolated","22k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-223J4LFCT-ND,CAY16-223J4LF,Bourns Inc.,RES ARRAY 4 RES 22K OHM 1206,57685,0,"0.10000","0","1","Cut Tape (CT)","CAY16","Active","Isolated","22k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-223J4LFDKR-ND,CAY16-223J4LF,Bourns Inc.,RES ARRAY 4 RES 22K OHM 1206,57685,0,"Digi-Reel","0","1","Digi-Reel®","CAY16","Active","Isolated","22k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-221J4LFTR-ND,CAY16-221J4LF,Bourns Inc.,RES ARRAY 4 RES 220 OHM 1206,50000,0,"0.00760","0","5000","Tape & Reel (TR)","CAY16","Active","Isolated","220","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-221J4LFCT-ND,CAY16-221J4LF,Bourns Inc.,RES ARRAY 4 RES 220 OHM 1206,51903,0,"0.10000","0","1","Cut Tape (CT)","CAY16","Active","Isolated","220","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-221J4LFDKR-ND,CAY16-221J4LF,Bourns Inc.,RES ARRAY 4 RES 220 OHM 1206,51903,0,"Digi-Reel","0","1","Digi-Reel®","CAY16","Active","Isolated","220","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-473J4LFTR-ND,CAY16-473J4LF,Bourns Inc.,RES ARRAY 4 RES 47K OHM 1206,40000,0,"0.00760","0","5000","Tape & Reel (TR)","CAY16","Active","Isolated","47k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-473J4LFCT-ND,CAY16-473J4LF,Bourns Inc.,RES ARRAY 4 RES 47K OHM 1206,40440,0,"0.10000","0","1","Cut Tape (CT)","CAY16","Active","Isolated","47k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/CAY16%201206%20(3216%20Metric)%20convex.jpg,CAY16-473J4LFDKR-ND,CAY16-473J4LF,Bourns Inc.,RES ARRAY 4 RES 47K OHM 1206,40440,0,"Digi-Reel","0","1","Digi-Reel®","CAY16","Active","Isolated","47k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Convex, Long Side Terminals","1206","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-103J4LFTR-ND,CAT16-103J4LF,Bourns Inc.,RES ARRAY 4 RES 10K OHM 1206,560000,0,"0.00779","0","5000","Tape & Reel (TR)","CAT16","Active","Isolated","10k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-103J4LFCT-ND,CAT16-103J4LF,Bourns Inc.,RES ARRAY 4 RES 10K OHM 1206,565131,0,"0.10000","0","1","Cut Tape (CT)","CAT16","Active","Isolated","10k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-103J4LFDKR-ND,CAT16-103J4LF,Bourns Inc.,RES ARRAY 4 RES 10K OHM 1206,565131,0,"Digi-Reel","0","1","Digi-Reel®","CAT16","Active","Isolated","10k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-472J4LFTR-ND,CAT16-472J4LF,Bourns Inc.,RES ARRAY 4 RES 4.7K OHM 1206,140000,0,"0.00779","0","5000","Tape & Reel (TR)","CAT16","Active","Isolated","4.7k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-472J4LFCT-ND,CAT16-472J4LF,Bourns Inc.,RES ARRAY 4 RES 4.7K OHM 1206,140536,0,"0.10000","0","1","Cut Tape (CT)","CAT16","Active","Isolated","4.7k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-472J4LFDKR-ND,CAT16-472J4LF,Bourns Inc.,RES ARRAY 4 RES 4.7K OHM 1206,140536,0,"Digi-Reel","0","1","Digi-Reel®","CAT16","Active","Isolated","4.7k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-102J4LFTR-ND,CAT16-102J4LF,Bourns Inc.,RES ARRAY 4 RES 1K OHM 1206,65000,0,"0.00779","0","5000","Tape & Reel (TR)","CAT16","Active","Isolated","1k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-102J4LFCT-ND,CAT16-102J4LF,Bourns Inc.,RES ARRAY 4 RES 1K OHM 1206,72093,0,"0.10000","0","1","Cut Tape (CT)","CAT16","Active","Isolated","1k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-102J4LFDKR-ND,CAT16-102J4LF,Bourns Inc.,RES ARRAY 4 RES 1K OHM 1206,72093,0,"Digi-Reel","0","1","Digi-Reel®","CAT16","Active","Isolated","1k","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-330J4LFTR-ND,CAT16-330J4LF,Bourns Inc.,RES ARRAY 4 RES 33 OHM 1206,40000,0,"0.00779","0","5000","Tape & Reel (TR)","CAT16","Active","Isolated","33","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-330J4LFCT-ND,CAT16-330J4LF,Bourns Inc.,RES ARRAY 4 RES 33 OHM 1206,43518,0,"0.10000","0","1","Cut Tape (CT)","CAT16","Active","Isolated","33","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-330J4LFDKR-ND,CAT16-330J4LF,Bourns Inc.,RES ARRAY 4 RES 33 OHM 1206,43518,0,"Digi-Reel","0","1","Digi-Reel®","CAT16","Active","Isolated","33","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-000J4LFTR-ND,CAT16-000J4LF,Bourns Inc.,RES ARRAY 4 RES ZERO OHM 1206,30000,0,"0.00779","0","5000","Tape & Reel (TR)","CAT16","Active","Isolated","0.0","Jumper","4","-","-","8","62.5mW","-","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-000J4LFCT-ND,CAT16-000J4LF,Bourns Inc.,RES ARRAY 4 RES ZERO OHM 1206,31443,0,"0.10000","0","1","Cut Tape (CT)","CAT16","Active","Isolated","0.0","Jumper","4","-","-","8","62.5mW","-","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-000J4LFDKR-ND,CAT16-000J4LF,Bourns Inc.,RES ARRAY 4 RES ZERO OHM 1206,31443,0,"Digi-Reel","0","1","Digi-Reel®","CAT16","Active","Isolated","0.0","Jumper","4","-","-","8","62.5mW","-","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-220J4LFTR-ND,CAT16-220J4LF,Bourns Inc.,RES ARRAY 4 RES 22 OHM 1206,30000,0,"0.00779","0","5000","Tape & Reel (TR)","CAT16","Active","Isolated","22","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-220J4LFCT-ND,CAT16-220J4LF,Bourns Inc.,RES ARRAY 4 RES 22 OHM 1206,31340,0,"0.10000","0","1","Cut Tape (CT)","CAT16","Active","Isolated","22","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-220J4LFDKR-ND,CAT16-220J4LF,Bourns Inc.,RES ARRAY 4 RES 22 OHM 1206,31340,0,"Digi-Reel","0","1","Digi-Reel®","CAT16","Active","Isolated","22","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-331J4LFTR-ND,CAT16-331J4LF,Bourns Inc.,RES ARRAY 4 RES 330 OHM 1206,30000,0,"0.00779","0","5000","Tape & Reel (TR)","CAT16","Active","Isolated","330","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,//media.digikey.com/Renders/Bourns%20Renders/1206%20(3216%20Metric).jpg,CAT16-331J4LFCT-ND,CAT16-331J4LF,Bourns Inc.,RES ARRAY 4 RES 330 OHM 1206,32518,0,"0.10000","0","1","Cut Tape (CT)","CAT16","Active","Isolated","330","±5%","4","-","-","8","62.5mW","±200ppm/°C","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric), Concave, Long Side Terminals","1206","0.126"" L x 0.061"" W (3.20mm x 1.55mm)","0.024"" (0.60mm)"
