Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Adjustment Type","Fader Type","Travel Range","Size / Dimension","Mounting Type"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL20-10R1-102B2-ND,PTL20-10R1-102B2,Bourns Inc.,SLIDE POT 1K OHM 0.05W TOP 20MM,0,0,"1.24200","0","1200","Tray","Pro Audio PTL","Active","1 kOhms","0.05W, 1/20W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL20-15R0-503B4-ND,PTL20-15R0-503B4,Bourns Inc.,SLIDE POT 50K OHM 0.05W TOP 20MM,0,0,"1.24200","0","1200","Tray","Pro Audio PTL","Active","50 kOhms","0.05W, 1/20W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL20-10G0-103B2-ND,PTL20-10G0-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.05W TOP 20MM,0,0,"1.24200","0","1200","Tray","Pro Audio PTL","Active","10 kOhms","0.05W, 1/20W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,-,PTL20-10G0-204B2-ND,PTL20-10G0-204B2,Bourns Inc.,SLIDE POT 200KOHM 0.05W TOP 20MM,0,0,"1.24200","0","1200","-","Pro Audio PTL","Active","200 kOhms","0.05W, 1/20W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,-,PTL20-10O1-104B2-ND,PTL20-10O1-104B2,Bourns Inc.,SLIDE POT 100KOHM 0.05W TOP 20MM,0,0,"1.24200","0","1200","-","Pro Audio PTL","Active","100 kOhms","0.05W, 1/20W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,-,PTL20-15R0-104B1-ND,PTL20-15R0-104B1,Bourns Inc.,SLIDE POT 100KOHM 0.05W TOP 20MM,0,0,"1.24200","0","1200","-","Pro Audio PTL","Active","100 kOhms","0.05W, 1/20W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,-,PTL20-15R1-503B2-ND,PTL20-15R1-503B2,Bourns Inc.,SLIDE POT 50K OHM 0.05W TOP 20MM,0,0,"1.24200","0","1200","-","Pro Audio PTL","Active","50 kOhms","0.05W, 1/20W","±20%","Top","Standard, LED","20mm","Rectangular - 1.378"" L x 0.354"" W x 0.276"" H (35.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60M-0MC1FBR10K-ND,PS60M-0MC1FBR10K,TT Electronics/BI,SLIDE POT 10K OHM 0.2W TOP 60MM,0,0,"1.25400","0","500","-","PSxxM","Active","10 kOhms","0.2W, 1/5W","±20%","Top","Dual","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15W1-102B1-ND,PTL30-15W1-102B1,Bourns Inc.,SLIDE POT 1K OHM 0.1W TOP 30MM,0,0,"1.26000","0","1200","Tray","Pro Audio PTL","Active","1 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-19W1-103B2-ND,PTL30-19W1-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.26000","0","1200","Tray","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,-,PTL30-10W1-102B1-ND,PTL30-10W1-102B1,Bourns Inc.,SLIDE POT 1K OHM 0.1W TOP 30MM,0,0,"1.26000","0","1200","-","Pro Audio PTL","Active","1 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,-,PTL30-15W1-502B2-ND,PTL30-15W1-502B2,Bourns Inc.,SLIDE POT 5K OHM 0.1W TOP 30MM,0,0,"1.26000","0","1200","-","Pro Audio PTL","Active","5 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45L-R01FB100K-ND,PS45L-R01FB100K,TT Electronics/BI,SLIDE POT 100KOHM 0.25W TOP 45MM,0,0,"1.29200","0","520","-","PSxxL","Active","100 kOhms","0.25W, 1/4W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS45M-1MD1LR20K-ND,PS45M-1MD1LR20K,TT Electronics/BI,SLIDE POT 20KOHM 0.125W TOP 45MM,0,0,"1.31100","0","520","-","PSxxM","Active","20 kOhms","0.125W, 1/8W","±20%","Top","Dual","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/PSxxL_PSxxM.pdf,-,PS60L-N01FBR50K-ND,PS60L-N01FBR50K,TT Electronics/BI,SLIDE POT 50K OHM 0.2W TOP 60MM,0,0,"1.31100","0","500","-","PSxxL","Active","50 kOhms","0.2W, 1/5W","±20%","Top","Standard, LED","60mm","Rectangular - 2.953"" L x 0.354"" W x 0.276"" H (75.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-10R0-502B2-ND,PTL30-10R0-502B2,Bourns Inc.,SLIDE POT 5K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","5 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15G1-103B2-ND,PTL30-15G1-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15G1-104B2-ND,PTL30-15G1-104B2,Bourns Inc.,SLIDE POT 100K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","100 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15O0-102B2-ND,PTL30-15O0-102B2,Bourns Inc.,SLIDE POT 1K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","1 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15O1-102B1-ND,PTL30-15O1-102B1,Bourns Inc.,SLIDE POT 1K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","1 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15O1-102B2-ND,PTL30-15O1-102B2,Bourns Inc.,SLIDE POT 1K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","1 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15R1-103B2-ND,PTL30-15R1-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15RG-103B1-ND,PTL30-15RG-103B1,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15RR-103B1-ND,PTL30-15RR-103B1,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-19O1-103B1-ND,PTL30-19O1-103B1,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-19O1-103B2-ND,PTL30-19O1-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Bulk","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-10O1-104B1-ND,PTL30-10O1-104B1,Bourns Inc.,SLIDE POT 100K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Tray","Pro Audio PTL","Active","100 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-10O1-503B4-ND,PTL30-10O1-503B4,Bourns Inc.,SLIDE POT 50K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Tray","Pro Audio PTL","Active","50 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-19A1-103B2-ND,PTL30-19A1-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Tray","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-19R1-103B2-ND,PTL30-19R1-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Tray","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-10G1-103B2-ND,PTL30-10G1-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Tray","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15O0-104B2-ND,PTL30-15O0-104B2,Bourns Inc.,SLIDE POT 100K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Tray","Pro Audio PTL","Active","100 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15O0-503B2-ND,PTL30-15O0-503B2,Bourns Inc.,SLIDE POT 50K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Tray","Pro Audio PTL","Active","50 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15R1-104B2-ND,PTL30-15R1-104B2,Bourns Inc.,SLIDE POT 100K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Tray","Pro Audio PTL","Active","100 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-15R1-102B2-ND,PTL30-15R1-102B2,Bourns Inc.,SLIDE POT 1K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Tray","Pro Audio PTL","Active","1 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL30-19G1-103B2-ND,PTL30-19G1-103B2,Bourns Inc.,SLIDE POT 10K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","Tray","Pro Audio PTL","Active","10 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,-,PTL30-10R1-502B2-ND,PTL30-10R1-502B2,Bourns Inc.,SLIDE POT 5K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","-","Pro Audio PTL","Active","5 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,-,PTL30-15O0-105A2-ND,PTL30-15O0-105A2,Bourns Inc.,SLIDE POT 1M OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","-","Pro Audio PTL","Active","1 MOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,-,PTL30-15O0-105B2-ND,PTL30-15O0-105B2,Bourns Inc.,SLIDE POT 1M OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","-","Pro Audio PTL","Active","1 MOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,-,PTL30-15O1-503B2-ND,PTL30-15O1-503B2,Bourns Inc.,SLIDE POT 50K OHM 0.1W TOP 30MM,0,0,"1.33000","0","600","-","Pro Audio PTL","Active","50 kOhms","0.1W, 1/10W","±20%","Top","Standard, LED","30mm","Rectangular - 1.772"" L x 0.354"" W x 0.276"" H (45.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.ctscorp.com/wp-content/uploads/448.pdf,-,448UA3103BDN-ND,448UA3103BDN,CTS Electrocomponents,SLIDE POT 10KOHM 0.05W SIDE 10MM,0,0,"1.37970","0","1000","Bulk","448","Active","10 kOhms","0.05W, 1/20W","±20%","Side","Standard","10mm","Rectangular - 0.933"" L x 0.830"" W x 0.191"" H (23.70mm x 21.09mm x 4.85mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-15G0-104B2-ND,PTL45-15G0-104B2,Bourns Inc.,SLIDE POT 100K OHM 0.125W TOP,0,0,"1.38751","0","750","Bulk","Pro Audio PTL","Active","100 kOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-15G0-105A3-ND,PTL45-15G0-105A3,Bourns Inc.,SLIDE POT 1M OHM 0.06W TOP 45MM,0,0,"1.38751","0","750","Bulk","Pro Audio PTL","Active","1 MOhms","0.06W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-15O0-104A2-ND,PTL45-15O0-104A2,Bourns Inc.,SLIDE POT 100KOHM 0.06W TOP 45MM,0,0,"1.38751","0","750","Bulk","Pro Audio PTL","Active","100 kOhms","0.06W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-15R0-104B1-ND,PTL45-15R0-104B1,Bourns Inc.,SLIDE POT 100K OHM 0.125W TOP,0,0,"1.38751","0","750","Bulk","Pro Audio PTL","Active","100 kOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-15R0-105A2-ND,PTL45-15R0-105A2,Bourns Inc.,SLIDE POT 1M OHM 0.06W TOP 45MM,0,0,"1.38751","0","750","Bulk","Pro Audio PTL","Active","1 MOhms","0.06W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-15R0-503B2-ND,PTL45-15R0-503B2,Bourns Inc.,SLIDE POT 50KOHM 0.125W TOP 45MM,0,0,"1.38751","0","750","Bulk","Pro Audio PTL","Active","50 kOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-19G0-104B2-ND,PTL45-19G0-104B2,Bourns Inc.,SLIDE POT 100K OHM 0.125W TOP,0,0,"1.38751","0","750","Bulk","Pro Audio PTL","Active","100 kOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-19O0-103B2-ND,PTL45-19O0-103B2,Bourns Inc.,SLIDE POT 10KOHM 0.125W TOP 45MM,0,0,"1.38751","0","750","Bulk","Pro Audio PTL","Active","10 kOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-10O0-503B2-ND,PTL45-10O0-503B2,Bourns Inc.,SLIDE POT 50KOHM 0.125W TOP 45MM,0,0,"1.38751","0","750","Tray","Pro Audio PTL","Active","50 kOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-10R0-105B2-ND,PTL45-10R0-105B2,Bourns Inc.,SLIDE POT 1M OHM 0.125W TOP 45MM,0,0,"1.38751","0","750","Tray","Pro Audio PTL","Active","1 MOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-10R1-203B2-ND,PTL45-10R1-203B2,Bourns Inc.,SLIDE POT 20KOHM 0.125W TOP 45MM,0,0,"1.38751","0","750","Tray","Pro Audio PTL","Active","20 kOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-15G1-104B2-ND,PTL45-15G1-104B2,Bourns Inc.,SLIDE POT 100K OHM 0.125W TOP,0,0,"1.38751","0","750","Tray","Pro Audio PTL","Active","100 kOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-15G1-204B2-ND,PTL45-15G1-204B2,Bourns Inc.,SLIDE POT 200K OHM 0.125W TOP,0,0,"1.38751","0","750","Tray","Pro Audio PTL","Active","200 kOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/PTL.pdf,//media.digikey.com/Photos/Bourns%20Photos/Pro-Audio-PTL-Series.jpg,PTL45-15O0-105B2-ND,PTL45-15O0-105B2,Bourns Inc.,SLIDE POT 1M OHM 0.125W TOP 45MM,0,0,"1.38751","0","750","Tray","Pro Audio PTL","Active","1 MOhms","0.125W, 1/8W","±20%","Top","Standard, LED","45mm","Rectangular - 2.362"" L x 0.354"" W x 0.276"" H (60.00mm x 9.00mm x 7.00mm)","Through Hole"
